date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BNP PARIBAS,DBS BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-05-16,135.9352754432537,102.29746319030819,37.26182496931572,47.24598548921976,26.019378706033784,20.769256556734327,19.420151273802237,9.667621325283593,8.453463841946759,7.731562914652702,414.8019837105507
2024-05-17,135.87950495623028,102.30811689463204,37.26578525097717,47.13363434679244,27.396739574466316,20.85790890739662,18.993908457164036,9.66875184639982,7.358689059173609,7.7082409852137515,414.57128027844607
2024-05-20,135.47305564446012,102.32655825277617,37.265889312926696,46.984547228598124,27.534387979237795,20.891511630552944,18.98853550160675,9.659478477733066,7.478479445476265,7.70445332783693,414.3068968012048
2024-05-21,134.4976061305924,102.19749482711671,37.2359132804354,46.91800013877122,27.56185822632927,20.879770281270556,19.184353218924244,9.626863618615326,7.421711544425215,7.775449922212046,413.29902118869245
2024-05-22,134.77611581989603,102.14074813362753,37.167830881681,46.844512116910835,27.71150451284732,20.878724326953822,19.29778232459708,9.616404734067876,7.291851452093945,7.77478274021919,413.5002570428946
2024-05-23,134.8986796547396,102.1217008451444,37.15444963462565,46.81217005816964,28.06403004202621,20.87810496076815,19.302996157578374,9.627469548954346,7.225917471563344,7.773853229906733,413.8593716034764
2024-05-24,134.8334100241361,102.12536277197586,37.14801656442306,46.76916527201151,28.355395267954087,20.85502369105298,19.316007391954965,9.627495893751696,7.4695181967960975,7.763262555510546,414.2626576295669
2024-05-27,134.97514299215055,102.12238580987545,37.149350796684786,46.748565748068586,27.94023136066894,21.63225284208497,19.236253786941127,9.627495893751696,7.41269503753261,7.764012789477046,414.60838705723575
2024-05-28,135.32995742318508,102.10594665632983,37.14443643818735,46.63768359154143,28.038813263037948,20.85782447232112,19.113229971935873,9.627367594588607,7.371482817248083,7.761937017031944,413.9886792454073
2024-05-29,135.52202133619033,102.12841876846832,37.1198813087845,46.70915156020312,28.05798674310039,20.864983012380705,19.099080115417873,9.627367594588607,7.304027688118565,7.757872080663028,414.1907902079154
2024-05-30,135.7756182654671,102.12278098183569,37.10643887593731,46.69515535971565,28.230171069612275,20.612074999554608,19.03350435826922,9.622204014308254,7.323961083860528,7.757310409583552,414.2792194181442
2024-05-31,136.10234170012262,102.11308609641137,37.11739969473625,46.68532618168683,28.47438299414352,20.6807377083326,19.03836273407229,9.641198613196696,7.092036570398716,7.7574623532022615,414.70233464630314
2024-06-03,136.2945518926152,102.10539341558554,37.11758239590586,46.86969359387065,27.92815009763876,20.59737960814551,19.15714688084021,9.64106688920995,7.110023678374547,7.758173662730678,414.57916211491687
2024-06-04,134.01579673566226,102.11016182390564,37.12041426403487,46.856610701645266,27.716334436269253,20.656322667389656,19.15568369079546,9.64106688920995,7.259007788411233,7.758161083089943,412.2895600804135
2024-06-05,134.11195168943752,102.12199063791523,37.106985728068274,46.82013402454617,27.91870746364904,20.717106635210538,19.202998156489876,9.630327432570738,7.24021215860477,7.756606740046368,412.6270206665385
2024-06-06,134.32494325083667,102.13529476057634,37.09487377334919,46.81264413279793,27.98890943307412,20.80056504321354,19.23912418433626,9.630327432570738,7.243328616407138,7.757393790867161,413.02740441802916
2024-06-07,134.53748543585507,102.11047796147383,37.12130392784134,46.817655242563625,27.988372657828144,20.717049664586273,19.280803629601763,9.62270061373828,7.2539278528624624,7.752768434796644,413.2025454211474
2024-06-11,134.6683120529391,102.09683135644718,37.12484065102341,46.79818498835906,27.738174997753283,20.706415126102502,17.964608860275657,9.617141861497695,7.78646929232309,7.751957937106209,412.2529371238271
2024-06-12,133.8494371121202,102.05254575210397,37.12472440460511,46.77306588270697,28.209156483387122,21.044734355035068,17.992202335156733,9.400350524114923,7.682759572736125,7.751694489132721,411.8806709110989
2024-06-13,134.08668024499474,102.05504850785208,37.09886672255935,46.773187727394706,27.660071433259393,21.077901071795267,17.92208835735479,9.401925877134385,7.698752577138637,7.751299119586511,411.5258216390699
2024-06-14,134.36267927511105,102.06613966753591,37.09525715601261,46.805906121566025,27.620948552990598,21.08723549452988,17.816368002834174,9.39367995556423,7.730366004647156,7.752314909110285,411.73089513990186
2024-06-17,134.69218524726256,102.04848865331225,37.09932400237933,46.814441309011066,27.857467664972024,20.699266926375877,17.77947244345723,9.382588795880412,7.739817200696017,7.752525667489074,411.8655779108359
2024-06-18,133.22483522728825,102.04153362681218,37.097985291502056,46.81785539716149,27.442840467070862,20.692921518486457,17.762273966990037,9.376924664450433,7.689094047534642,7.753078908233397,409.8993431155298
2024-06-19,133.4615935500296,102.05215058014372,37.098440990634195,46.818679198974586,27.59453170262111,20.623987063123813,17.70087800952674,9.376898319653083,7.667069796951097,7.752737084487799,410.1469662961457
2024-06-20,133.6532130263036,102.0618191207707,37.09506819795362,46.8109432468191,27.421015449017265,20.547690158970106,17.655986738292462,9.379269351414472,7.674563574556946,7.749996369357616,410.04956523345595
2024-06-21,133.77675971967423,102.08173578756636,37.096581245527354,46.7868935423534,27.277208618555555,20.648155780211546,17.819177214437463,9.39702574482752,7.7007411483045125,7.747757061582973,410.3320358630409
2024-06-24,133.97944117876898,102.02272344150518,37.09598150621571,46.77855666537039,27.272644118966916,20.575677093399584,17.700799172720675,9.391466992586937,7.6896440610412915,7.744752700893323,410.251686931469
2024-06-25,134.27272358146192,101.94155512087373,37.09756324784853,46.788698490281746,27.417381250085004,20.529032312453772,17.77262477200636,9.391466992586937,7.630089604912673,7.744831735285369,410.585967107796
2024-06-26,134.16991992531777,101.79199570632494,37.096367194048895,46.82564897856116,27.735355775127,20.536762732201808,17.64720799319593,9.391253072832464,7.683021703469745,7.744831735285369,410.62236481636506
2024-06-27,133.93946999602554,101.6411717415034,37.09672594432679,46.82845628016665,27.514025295023036,20.532266465638298,17.63329372502822,9.391253072832464,7.853007161470918,7.741999076812439,410.17166875882776
2024-06-28,134.4591412774994,101.5250395278986,37.09638675506093,46.816626148917194,27.388404080585175,20.533247677615556,17.695162637465916,9.383244254438448,7.53474626848174,7.739654126400428,410.17165275436344
2024-07-02,134.52707219366903,101.41929151134077,37.09780937411776,46.81934809337926,27.32988372361449,20.547234855009926,17.739196056236526,9.383244254438448,7.355898947548398,7.739785850387171,409.9587648597418
2024-07-03,132.75276326463018,101.30878167266214,37.095102446190175,46.804443458417225,26.51557756341382,20.540316645364154,17.655535583637867,9.375103053437755,7.846883049879231,7.739007032315549,407.6335137699481
2024-07-04,132.613283303685,101.12397291926074,37.09505858210259,46.790892089832994,26.574465627893503,20.527635906470305,17.59955321858176,9.375103053437755,7.7992783303800275,7.737883887742579,407.23712691938726
2024-07-05,132.6681599775964,100.99759692637885,37.08915003681521,46.788347182409105,26.63504667491281,20.508975754784206,17.57534425981608,9.374523467896081,7.77713137890283,7.7393065067994105,407.15358216631097
2024-07-08,132.7730180668998,100.83833597434437,37.09008784573883,46.759565227857635,27.056360709277026,20.507468239617918,18.265185742182503,9.381900011153729,7.86538072002768,7.7319360887071475,408.2692386258066
2024-07-09,132.40818813425716,100.64773136552625,37.091830488221454,46.79125334286664,27.332240792633282,20.506787687640408,18.208384646686795,9.400130610919055,7.6973717145856035,7.7332818468177145,407.8172006301544
2024-07-10,132.39956541622294,100.42632968860745,37.08907804965646,46.85576127951675,27.152079393208183,20.523458148506744,17.77963426637495,9.400204376351633,7.867941170882005,7.7356972695626345,407.22974905888975
2024-07-11,132.15486584949275,100.12686837714435,37.08926951047118,46.88140523939402,26.942956828747654,20.53680363249969,17.83410503282117,9.400204376351633,7.954648880328001,7.73795850938107,406.6590862366315
2024-07-12,132.22187594913305,99.9701431777167,37.087649239572244,46.89257912174151,27.38148323645967,20.51144241815997,17.79557379083884,9.3946192793137,7.759351933792099,7.737933415961596,406.7526515626894
2024-07-15,132.3601547849051,99.84084291232908,37.08803565188736,46.90359263013515,27.131897566027224,20.509184669027185,17.79308466852334,9.383291016453741,7.801095396915163,7.737432864811969,406.5486121610153
2024-07-16,130.51722002980452,99.59770677759758,37.093123886047294,46.89295078097011,27.135768209515692,20.502740797457676,17.806550811688147,9.372362931065512,7.961998749478331,7.815756276639736,404.6961792502646
2024-07-17,130.73691627626695,99.51611694020855,37.09445752555108,46.897698179314354,27.12626221628835,20.509498567287594,17.80485539225477,9.369781140925335,7.963806595334395,7.816836413331034,404.83622924676246
2024-07-18,130.9385573793144,99.44759412230447,37.122274997071614,46.88863991591795,27.181990485774023,20.509101353605566,17.803426516308566,9.372784447823092,7.909198243184017,7.823084608918235,404.99665207022196
2024-07-19,131.09251433329862,99.38349723035499,37.12702549092954,46.899432325599825,27.174257760856225,20.474979045183535,17.83506371999669,9.371203759982167,7.924358686128315,7.824401848785671,405.1067342011156
2024-07-22,133.53742066058462,99.31839923610626,37.12960372452207,46.887292313671566,27.029433296734922,20.47456115083559,17.844896849745115,9.367489143555995,8.047968870460556,7.8165352922973375,407.45360053851397
2024-07-23,133.9525103414032,99.0992895565568,37.129998896482306,46.85678240386199,26.79763774105613,20.454192934213385,17.732512842183105,9.368174108287063,7.970523794176397,7.819038048045468,407.18066066626585
2024-07-24,134.23861912164008,99.01693572004464,37.12590656152414,46.77126949683775,26.82775649648707,20.44315261998845,17.71885319648177,9.368174108287063,7.923534555005253,7.818603358889213,407.25280523518546
2024-07-25,134.452755957242,98.92820644257408,37.12149729865388,46.781050793197394,26.94501890189813,20.341981024040056,17.804750408237332,9.368174108287063,7.879498962788863,7.820500184298323,407.44343408121716
2024-07-26,134.5064379604556,98.83457703279667,37.12305058790556,46.78971961462698,26.849045529638605,20.329591461018904,17.80008079290727,9.368174108287063,7.481877331576311,7.818418945307773,406.9009733645207
2024-07-29,134.64546070744277,98.66541708902042,37.12287262879947,46.78899230063418,26.775819901959814,20.31743274428452,17.77939156492937,9.368174108287063,7.462536035154761,7.81791846002014,406.74401554053253
2024-07-30,134.88592620420505,98.56836285558767,37.12620241359837,46.7829495944663,26.864925844170457,20.310844766673515,17.773730594875072,9.368174108287063,7.409259412510361,7.818445355967114,406.90882115034094
2024-07-31,132.82930214574753,98.43110646140074,37.12359105142317,46.765610173333286,26.925334662077095,20.3040800154723,17.987044945903758,9.359137842796445,7.498026033731155,7.814733769192637,405.03796710107804
2024-08-01,132.63280986989392,98.30209598878396,37.12349061188328,46.78051447898536,26.681127150299407,20.29217223293266,17.94692050230176,9.330527392875714,7.6287890281295585,7.8151671411090256,404.53361439719464
2024-08-02,132.06186226037636,97.89088004696751,37.12349061188328,46.58213341288584,27.647322856512368,20.33580303733779,18.085212181162504,9.320015818733568,7.738979567864314,7.8076001908285395,404.59329998455206
2024-08-05,132.02428199971635,97.6213727700899,37.12349061188328,46.55432516204438,27.722072069683833,20.440170915824517,18.346249737416464,9.330132220915484,7.409123539218035,7.808135714696646,404.37935474148884
2024-08-06,132.60386905621445,97.11808176153961,37.180552981906686,46.79615709758314,26.763620548375517,20.546702558379497,18.00522931054974,9.31622216791535,7.345900899368571,7.817461509510126,403.4937978913427
2024-08-07,133.4081282327742,96.4366247085154,37.183285991183645,46.970199786100004,26.647963792500867,20.275786164153708,17.86836631004922,9.260950783077696,7.153141022679346,7.821703021883273,403.02614981291737
2024-08-08,133.64477617081465,96.20826800509653,37.18400316242948,47.012716205577284,26.701922284362645,20.23831055820114,17.578449718665556,9.255418375634461,7.16100698640974,7.8248529375782745,402.8097244047697
2024-08-09,134.17885252403082,96.02648890339024,37.18629397428293,47.04988608015662,26.674316493288813,20.237026381054378,17.253102602085512,9.231997850791432,7.141116730273437,7.826094897187288,402.8051764365415
2024-08-12,135.90843957888237,95.85047931230332,37.1842791241817,47.073229480605406,26.779908021750398,20.116779241827686,17.22505599669004,9.2381211720392,7.067853429534435,7.827201378675936,404.2713467364905
2024-08-13,135.85158362034616,95.75079020396373,37.186290088425324,47.07110062339365,26.49982021322359,20.14479785587598,17.257377638213285,9.250108054832875,7.18438924543462,7.827438481852074,404.0236960255613
2024-08-14,136.05704208452946,95.66453733744396,37.187387019924934,46.97030141115578,26.288890988422875,20.217585369574863,17.228523367193095,9.253532878488212,7.252209118283432,7.826637797598653,403.94664737261525
2024-08-15,135.97152871647125,95.61579946234879,37.18638262452601,47.00686258919237,26.348569660270993,20.21676927361499,17.512623027322157,9.253532878488212,7.385838492495371,7.826484866050043,404.32439159078024
2024-08-16,135.85684428120476,95.51526771566601,37.18667307591678,47.00020104373477,25.96750270454043,20.028435586328328,17.863325562386507,9.253532878488212,7.287576613552152,7.825782974786678,403.7851424366046
2024-08-19,136.17969298892825,95.3836491081117,37.18614558721187,46.97783141285798,26.639591811075398,20.025115483242452,17.958577021336684,9.253532878488212,7.114905171737289,7.824067533307316,404.5431089962971
2024-08-20,134.4403478870007,95.31586394453339,37.18615843030057,46.92178035374279,26.70665242686462,20.05489439078759,18.13079454229323,9.270024721628523,7.086231230854947,7.8227525327476535,402.9355004607541
2024-08-21,134.4767310400692,95.32482117563197,37.191883484074424,46.89310562251653,26.925628472429526,20.052564522772066,18.231898629698417,9.269945687236476,7.110326380096084,7.821834943455997,403.2987399579807
2024-08-22,134.6961615992504,95.38288510898859,37.16582795260057,46.86193538036141,26.738325196029166,20.049726068443718,18.22931795921213,9.255930255046946,7.143442383121388,7.8196746700733994,403.3432265731277
2024-08-23,134.77958167557324,95.39189502968186,37.16498274563963,46.85871472888552,26.72630162810518,20.03831910050168,18.268182726328895,9.255930255046946,7.155127947295389,7.821039989195999,403.46007582625435
2024-08-26,134.8515982746397,95.42648574860075,37.164507090323504,46.8448215365557,26.690354415570805,20.07518791990931,18.233010643594508,9.252066988101735,7.122992102455444,7.821171713182743,403.4821964329342
2024-08-27,134.85244901400807,95.46015439961243,37.16485576371641,46.834660348218286,26.69177492704385,20.13758148898621,18.23773176300339,9.252066988101735,7.1392816175521165,7.820031707939469,403.59058801818196
2024-08-28,134.9927194505977,95.47427521099137,37.14217256388918,46.79136148825975,26.588580445831028,20.12842831845736,18.235110784977156,9.250791109566135,7.173536637890793,7.802978061995697,403.5799540724562
2024-08-29,135.30225718601275,95.50660027733826,37.150364742072746,46.72326170193911,26.512345978847033,20.026526181278484,18.252604059726686,9.250791109566135,7.184249156974717,7.798353232821126,403.70735362657706
2024-08-30,135.20892481382543,95.53542148563778,37.150285707680695,46.57770926520507,26.915822082650415,20.014653700767298,18.31385920424815,9.250659385579391,7.145840352438064,7.793893783111912,403.90706978114423
2024-09-02,135.64721938732077,95.53876727490108,37.150932209007635,46.50120779369995,26.947223039368318,20.04673119188111,18.387441474621053,9.250659385579391,7.0912429992405785,7.775772514255581,404.3371972698755
2024-09-03,134.07550629678525,95.56961703259645,37.15101163857164,46.55415675292733,26.630551396279202,20.032533914727885,18.369510283477595,9.250659385579391,7.097210952045982,7.759939949668923,402.4906976026597
2024-09-04,134.62982921952187,95.57428006172718,37.15160847995558,46.53695972542398,26.803491489165026,19.987931316610556,18.190372972187436,9.250942460426902,7.127435811148242,7.758908221542753,403.0117597577095
2024-09-05,134.88542150374985,95.56990682536728,37.154067239892136,46.51890695304076,26.93819296490507,19.927737011216333,18.18437683044887,9.250942460426902,7.1002966522974456,7.757149179423778,403.28699762076843
2024-09-09,135.18982826057123,95.52833473515098,37.15395744794918,46.519848384374015,26.907093721978807,19.965343089777768,18.122486315277346,9.250863426034856,7.051636296768478,7.756385180300665,403.44577685818336
2024-09-10,135.19187347305143,95.51774412661679,37.15430836064987,46.51107767444068,26.901032640314774,19.965521048883858,18.11559794111457,9.251126874008344,7.085195485147182,7.75625345631392,403.4497310805414
2024-09-11,135.42285095691057,95.37139877734454,37.14396776424251,46.5218746944621,26.889345232004963,20.02255562514607,17.8678467906455,9.08623478740259,7.191801354168686,7.7564543353937045,403.2743303177212
2024-09-12,135.51479028207604,95.35063907703373,37.14553942899035,46.50734402389842,26.91833847183117,19.985325816152766,17.875284256247017,9.082836308544602,7.211217930848661,7.756294685921771,403.3476102815445
2024-09-13,135.510647233383,95.3837017977064,37.13773307036396,46.514663267221835,27.07143118473838,20.00147432072163,17.845485392517887,9.082836308544602,7.408782835126322,7.759935932087328,403.7166913424113
2024-09-16,135.37749193379935,95.38828579244509,37.13756927158644,46.49836821971772,27.207079953529096,20.07101819710894,18.017783726140298,9.075933971639232,7.331144783201582,7.759077091693759,403.8637529408615
2024-09-17,133.33558717465453,95.37477091140518,37.13919316489502,46.47416683508127,27.413429464620698,20.05234395095626,18.10266692664591,9.075933971639232,7.150132183374147,7.756916818311161,401.8751414015834
2024-09-19,133.2980832480448,95.37477091140518,37.14437406687963,46.470814788928614,27.502331300513884,20.04930731788986,18.105158419993174,9.074085554795253,7.130780151447678,7.7574700590554855,401.90717581895353
2024-09-20,133.30761044883403,95.37477091140518,37.14564777196945,46.40460873250339,27.46771871541319,20.020326064946445,18.101733596337834,9.113952543865157,7.196812332210397,7.757022197500557,401.89020331498557
2024-09-23,133.48552496635523,95.36897426564454,37.14315621276019,46.307163212968014,27.40762827438251,19.99272462076417,18.1577859068309,9.101726055139595,7.166459371531028,7.753523608412645,401.8846664947888
2024-09-24,133.83131716050374,95.30805607108115,37.142241850706206,46.166130094495166,27.670025749075617,19.948529115627874,17.984128247527288,9.087368140584532,7.201093625227541,7.749574984324021,402.08846503915316
2024-09-25,134.40222268420752,95.33060721761169,37.124547762738885,46.11415826380145,27.496033313259694,19.927088007133644,17.75060118004275,9.086841244637558,7.233843172121725,7.7484764062745795,402.21441925182944
2024-09-26,134.3214661986206,95.32810413255358,37.12629244694331,45.82295137010564,28.029558006419368,20.033540154262617,17.781867251398225,9.014076914360341,7.432124720749264,7.727298548167856,402.6172797435808
2024-09-27,134.63433016228691,95.31975283179403,37.10716579475816,45.70308603285453,28.24537346664635,19.990894052520396,17.747781957416468,8.990577355125266,7.341393304542201,7.722705201026117,402.8030601589704
