date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,HANG SENG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-03-15,25.558564848703252,13.269800335589366,12.967263144855234,15.872081892814109,11.507167873512088,7.227558868906181,0.0,6.982905212896541,4.012995641842814,2.6016621808804152
2024-03-18,25.540491537382533,13.249751926260961,12.947116019800923,15.96386134856539,11.487571013743144,7.219297185311786,0.0,6.987667994411664,4.006847678507678,2.5973952960159217
2024-03-19,25.53959872095118,13.034757250945775,12.962810754818952,16.12575436858224,11.495676454692848,7.228990272023059,0.0,6.987761214195641,4.0341830300846695,2.5904679337056384
2024-03-20,25.46578597948258,12.763705764779843,12.98145313385374,16.121593468706568,11.481634965874782,7.25157376318987,0.0,6.99700893373139,4.330421201895564,2.6068227884856636
2024-03-21,25.460607717522116,12.576218352155985,12.974580260031624,16.121904268002243,11.479046118550293,7.238382989997266,0.0,6.991203569304656,4.550130635873992,2.607926088561822
2024-03-22,25.431007778134486,12.560138328010858,12.952537046111216,16.00375107716743,11.46190629065779,7.2351857797002515,0.0,6.988211704937791,4.755588598077151,2.6116733972030257
2024-03-25,25.483386415486436,12.095050936278827,13.093277766483702,15.825540421494882,11.473650922725938,7.258702084886269,0.0,7.0260441372456,5.121580718754941,2.622766596643401
2024-03-26,25.374358572384388,11.834965888508473,12.99013748176848,15.689326476508283,11.375349583299506,7.186788760704458,0.0,6.967030690544244,5.964541965393003,2.6175005808891663
2024-03-27,25.43545819964923,11.796686405760049,12.960164700682803,15.694956880757042,11.370165344044846,7.195864580681796,0.0,6.965373135998345,5.959770291778672,2.6215604606472223
2024-03-28,25.47129937272048,11.764024217859973,12.967751506618486,15.692624637165961,11.358769737191993,7.185863398057981,0.0,6.969492550180963,5.963773977836683,2.6264006023674833
2024-04-02,25.506946826326267,11.507151613764178,12.974403248846391,15.67071522851984,11.348916948622414,7.182108068457195,0.0,6.965570531647212,6.223076187081718,2.6211113467347875
2024-04-03,25.503289051559165,11.356796536313473,12.937549865815622,15.618112938052011,11.407457415290882,7.162823395506359,0.0,6.90672930464038,6.501665448499422,2.6055760443226896
2024-04-05,25.655938929244016,11.388216303470541,12.885671688637789,15.391556811048337,11.401275670343466,7.196663976324993,0.0,6.916980539861896,6.531364900008968,2.6323311810599948
2024-04-08,25.80105001723414,11.411304357116068,12.892315598946722,15.255444778506192,11.388138077772348,7.2029135532293065,0.0,6.858793093075026,6.5523459512709685,2.637694572849233
2024-04-09,25.6888207147343,11.682150578356735,12.82810757149556,15.166352842707248,11.329987994202707,7.1777076490318334,0.0,6.855293447344522,6.6404440184182265,2.631135183708867
2024-04-10,25.778865040774228,11.454187505459334,12.823164599771996,15.318612354781704,11.312132824766003,7.170485774374388,0.0,6.8496448912948535,6.636870832708077,2.6560361760694136
2024-04-11,25.821324678312045,11.42238392724396,12.852257776755433,15.202017510147863,11.329250811408246,7.185837033878574,0.0,6.875299807281775,6.65004109638997,2.6615873585821324
2024-04-12,25.358573120146037,11.471632035860415,12.928828065987044,15.273169958440777,11.37911523475292,7.225336515760858,0.0,6.916759136457204,6.743008070962643,2.7035778616320982
2024-04-15,25.383849715532,11.363306592532412,12.94421130069371,15.290754691308328,11.385325550290453,7.231251563204853,0.0,6.921574682941123,6.74852825850934,2.7311976449877795
2024-04-16,25.261281944551623,11.448922794600145,13.131153256681241,15.276439254447356,11.312050765441334,7.213099610731442,0.0,6.895702950521606,6.732639360227467,2.7287100627977883
2024-04-17,25.104212880284116,11.613627509047546,13.130935517506186,15.26456897192389,11.315739691876688,7.209887330731483,0.0,6.911211301608178,6.7465313044007,2.70328549262121
2024-04-18,25.14939894649075,11.607155406951541,13.17465663121048,15.19795887501989,11.302650864964942,7.199935680724513,0.0,6.913478767611196,6.737219214596428,2.717545612430262
2024-04-19,25.098649144966096,11.861915831340195,13.124087411428519,15.190680623113236,11.249585695985955,7.183975616529162,0.0,6.871567995126888,6.708925676099361,2.7106120054105864
2024-04-22,25.155420231751936,12.076570553530411,13.075836144104969,15.076878603684548,11.2090633712741,7.160770928994439,0.0,6.850488527364005,6.687255429383966,2.707716209911625
2024-04-23,25.34301077727176,12.10342210581433,12.816962590426312,14.965892697920216,11.189191389558196,7.186985414130623,0.0,6.958636845477444,6.682053475387146,2.753844704013972
2024-04-24,25.249323917134316,12.262042052829868,12.8612699782277,14.744565737412941,11.214722127564093,7.204556124250406,0.0,6.983251945993947,6.705152890131847,2.775115226454886
2024-04-25,25.086833309722362,12.272235794641674,12.846682304035012,14.759562862948677,11.229508150824266,7.1706423621124005,0.0,6.954224021259953,6.931546290847212,2.7487649036084467
2024-04-26,25.114815230896404,12.346444933681873,12.771108983505844,14.75006134098377,11.217267808307609,7.157472785003624,0.0,6.940613543977434,6.918815836760883,2.783399536882559
2024-04-29,24.99434427147497,12.40766043229925,12.79247396124986,14.742412364206517,11.21441370814201,7.171015791242021,0.0,6.95094635457498,6.931907268451114,2.7948258483592787
2024-04-30,25.287214861946104,12.065345751480058,12.779320194294133,14.672474083952833,11.202008951672047,7.327985750719261,0.0,6.9445104858528115,6.924931150666342,2.796208769416407
2024-05-02,25.553735355794295,12.318069712140318,11.810698469559425,14.864555612578412,11.34076971791813,7.253986973865029,0.0,7.037602230462214,7.0121118811084795,2.8084700465737007
2024-05-03,25.574983827606246,12.284788206784588,11.838871976951932,14.8228060774213,11.3425975753305,7.25406915553481,0.0,7.049011133177821,7.01219132253361,2.82068072465919
2024-05-06,25.402299565052534,12.542953675862703,11.818399119820484,14.843987954605431,11.320500960930449,7.236504168364283,0.0,7.0186631284685745,6.995212017818324,2.821479409077219
2024-05-07,25.239617153489085,12.677254711484606,11.780317415955095,14.846402728113839,11.276628354217543,7.215843074852961,0.0,7.004822207171216,7.144281926133117,2.814832428582537
2024-05-08,25.22082481409632,12.769372505784077,11.766592884868315,14.823050311757644,11.25647982594024,7.212719509291948,0.0,6.986196444178808,7.135617248619898,2.8291464554627512
2024-05-09,25.218437762616425,12.524590606852554,11.827751206944978,14.818250437776125,11.262117997763134,7.2138075518703495,0.0,6.987813190753313,7.307526259531587,2.8397049858915353
2024-05-10,25.240255069483435,12.245060170873105,11.962075551256293,14.836680669331908,11.271581805103645,7.224563515954245,0.0,7.034873626509909,7.3184219605084255,2.8664876309790364
2024-05-13,25.14048176324193,12.307995062144483,12.000312150280003,14.728460358328164,11.305381934528741,7.24731519657268,0.0,7.057027933491633,7.341751966066099,2.8712736353462693
2024-05-14,25.0570137154121,11.992518763668782,11.947099386725709,14.583226500121437,11.256905182260747,7.170739101744476,0.0,7.007319507284287,8.161399953678998,2.8237778891034635
2024-05-16,25.005286648849534,12.026957409857014,11.941639895976747,14.55965589540084,11.218775027220618,7.122915710570599,0.0,6.984281780633318,8.303975559934852,2.8365120715564798
2024-05-17,24.953214653193086,12.108025287676526,11.931105908994919,14.546985293787266,11.20697208380699,7.045884462097692,0.0,6.97567835944626,8.405074609429409,2.827059341567854
2024-05-20,24.93348374396635,11.870623634843732,11.91843219386792,14.553520867228158,11.219674429892764,7.29010301031002,0.0,6.961735175414153,8.43981177697279,2.812615167504112
2024-05-21,24.778106508875737,12.32739756614938,11.787149715306464,14.446801384392097,11.147817349559004,7.002902757619739,0.0,6.916378251646757,8.800379591381043,2.7930668750697776
2024-05-22,24.6649890443826,12.391311226690515,11.944037807011263,14.453532027763483,11.09173684978952,6.926714774789479,0.0,6.886189815578127,8.759220122141116,2.882268331853895
2024-05-23,24.674036328410967,12.391285269452563,11.943762171217438,14.453824081264019,11.10070575009137,6.930581430096526,0.0,6.875869967795223,8.7641097250874,2.865825276584494
2024-05-24,24.740364323003444,12.335776963234478,11.943241141841607,14.47378651560591,11.074197489725647,6.929634566255692,0.0,6.873542152615794,8.762912362545817,2.8665444851716093
2024-05-27,24.7463742974117,12.283006037055028,11.946429810561376,14.475608909860524,11.11745194642981,6.926653250988828,0.0,6.85948233987926,8.7588647560891,2.8861286517243774
2024-05-28,24.819632207755202,11.951077531994274,11.976844359457816,14.622257196346563,11.146351127841307,6.943965219791595,0.0,6.885530729863475,8.7807560198655,2.8735856070842636
2024-05-29,24.786299152861016,12.101096843097952,11.932035605052064,14.599304316337792,11.131549526223097,6.93295477834039,0.0,6.882691828132923,8.763248175121673,2.870819774833091
2024-05-30,24.83120646815925,11.975284359873587,11.952226652265322,14.621920268113914,11.148929455638083,6.9325914863165,0.0,6.885364856275475,8.766929357851177,2.8855470955066918
2024-05-31,24.90013322980279,11.7369508995096,11.958166842398093,14.633323458283288,11.179019835510939,7.054176229068553,0.0,6.8879863624261946,8.770267243310302,2.879975899690242
2024-06-03,24.823506150631346,12.132896393250507,11.918284746179497,14.60660715877994,11.139147545922738,6.914094972992163,0.0,6.863972768966546,8.738986268731443,2.8625039945458184
2024-06-04,24.8677822859269,12.126047554083025,11.91482034336741,14.582705834411156,11.132310731560391,6.912085186300739,0.0,6.861423876260166,8.736446023280948,2.86637816480927
2024-06-05,24.94865784658239,12.143728113450786,11.732381483695438,14.612084893080347,11.149958976137464,6.9181024095217465,0.0,6.8793222558747775,8.741600634221713,2.874163387435341
2024-06-06,24.91077311890481,12.286891463265524,11.717864353010366,14.597467953842688,11.134452502972385,6.9088245399234625,0.0,6.862627394851701,8.729600640895484,2.8514980323335757
2024-06-07,24.889221543645828,12.31564563276389,11.70647468015761,14.59937336098741,11.128259783219164,6.9029240205725095,0.0,6.86505813105025,8.722145077766035,2.8708977698373035
2024-06-11,24.921920962927747,12.268993697777812,11.7162555491047,14.611005062477068,11.100810649410596,6.911302324577449,0.0,6.86564206897964,8.73273142969732,2.871338255047672
2024-06-12,24.913361549736806,12.266831486761735,11.71919569416724,14.617177846895485,11.098906997088903,6.909772617989036,0.0,6.875189171452554,8.730798578814014,2.868766057094227
2024-06-13,24.539018727459457,12.355556245285435,11.752368991197999,14.691985418864025,11.136323201509327,6.925596189882882,0.0,6.8973295814491244,8.745189826903049,2.9566318174487
2024-06-14,24.52392868366052,12.352996925675845,11.752043314328722,14.703771381572567,11.1360145962504,6.925404270578213,0.0,6.908223082759565,8.74494748375962,2.9526702614145437
2024-06-17,24.525436893203885,12.283217753120667,11.764604715672677,14.71484049930652,11.147128987517336,6.932316227461858,0.0,6.923994452149793,8.75367545076283,2.9547850208044384
2024-06-18,24.521679169423948,12.237595021882141,11.791165953944624,14.757516946843355,11.172237761848889,6.948622843065835,0.0,6.823502588599043,8.77426637824131,2.9734133361508563
2024-06-19,24.552390004752496,12.217247388212146,11.78602099435537,14.76636345192337,11.162638162813254,6.945590879656264,0.0,6.824971999188463,8.770437813185255,2.9743393059133822
2024-06-20,24.512127059934194,12.154826528203918,11.77509058851296,14.862902442071944,11.20532007941246,6.939149509225451,0.0,6.819475489039137,8.76230407197101,2.9688042316289276
2024-06-21,24.48106679387725,12.13178498822655,11.759971377618518,14.916642860906876,11.266845464101378,6.931220306359327,0.0,6.808909548282241,8.752291593284834,2.9512670673430277
2024-06-24,24.483842346568657,12.213435865662403,11.746420909767522,14.876922966085305,11.2559637649153,6.924866953108418,0.0,6.8037766862720215,8.744268994407681,2.9505015132126937
2024-06-25,24.48132090276762,12.244871948327148,11.746308290442562,14.873511014172797,11.25810713161593,6.924310533618828,0.0,6.791870037637484,8.743566384274713,2.9361337571429202
2024-06-26,24.47888595619047,12.233876082567308,11.74238290824593,14.88964529735808,11.25548726953468,6.921506773056225,0.0,6.789396864259147,8.740025978845797,2.948792869942365
2024-06-27,24.473103513196985,12.250644413742693,11.73854660128855,14.88450389140071,11.253471251256295,6.924782865100878,0.0,6.787178727563188,8.737170559913174,2.9505981765375258
2024-06-28,24.451045998244584,12.217719933015383,11.731550175928703,14.883103428811134,11.24427360095452,6.915121456660886,0.0,6.861717493588758,8.731963019000743,2.9635048937952897
2024-07-02,24.446048457796472,12.151230803693656,11.732638629619489,14.89962471618643,11.240649016988714,6.927954910631566,0.0,6.870155119153303,8.727215405165476,3.004482940764893
2024-07-03,24.135430265749118,12.152047883521783,11.737824441838338,14.882559245900914,11.242172460336777,7.248357046445246,0.0,6.872192596198526,8.728398203261566,3.0010178567477266
2024-07-04,24.003430782747717,12.631673342829053,11.66977780785306,14.80033955726618,11.180137550401312,7.221368561024305,0.0,6.834607773396689,8.680386496711984,2.9782781277696997
2024-07-05,24.17167790716708,12.581754730572452,11.685380625554929,14.753466808419876,11.201204130684115,7.092345161348993,0.0,6.845158868862298,8.695887007480623,2.973124759909635
2024-07-08,25.28271800406918,12.30903875609988,12.089461867386735,14.389619767185103,10.917167345311654,6.9389412923284555,0.023102046035393408,6.675148162017335,8.476839124335749,2.897963635230513
2024-07-09,25.412726303314976,11.874839453353509,12.143370583753004,14.422755207107873,10.961261578246388,7.038688773715034,0.023205061509602578,6.703024860715666,8.514638616244406,2.9054895620395413
2024-07-10,25.4918585938987,11.997921389143638,12.16733574432005,14.419146147323977,10.678133273347061,7.066411725009085,0.023251890432766348,6.718714851793532,8.531821563911336,2.905404820819851
2024-07-11,25.487144362315934,12.01274076108316,12.16135053797388,14.408769328325974,10.675252769066677,7.064505508941184,0.023245618065845644,6.718794514682852,8.529520042858433,2.9186765566860613
2024-07-12,25.349607115362282,11.943467190799575,12.630155132445347,14.335612078568325,10.619228767671206,7.02574286807936,0.02311718585357252,6.683017147575813,8.482394381341098,2.907658132303418
2024-07-15,25.37715682316966,11.887232703354542,12.627275478342945,14.340747557154707,10.619140812918284,7.024440009395662,0.023112898986418755,6.711340854521501,8.480552645540044,2.9090002166162394
2024-07-16,25.192644077051156,11.963518213376584,12.67183117893535,14.373983634560581,10.660951819826936,6.98843973674584,0.021042204187074906,6.737551917592254,8.512111137368903,2.877926080355322
2024-07-17,25.18485073576176,11.961907289540957,12.669267820085631,14.375930861752096,10.65771636854816,6.9967358815142795,0.02103794760256404,6.734570688313096,8.510389239791067,2.8875931670903925
2024-07-18,25.04719627176422,12.08877214179378,12.707232086992168,14.368163282918726,10.652980646831647,6.996105633346998,0.021036052557768234,6.733964055319425,8.50962264558027,2.874927182894992
2024-07-19,24.955323981871224,12.275731771646338,12.690788128021014,14.422549009053624,10.642150477441302,6.971881021842805,0.018301019474437782,6.659687160220043,8.49194216877846,2.8716452616507517
2024-07-22,25.0080624894163,12.103495399257712,12.707022617035527,14.421879061580162,10.669828384924278,6.985243756828847,0.018336096331378563,6.674608713097258,8.508218346235113,2.9033051352934263
2024-07-23,25.067476128193306,11.820662005890593,12.749829082076245,14.565285246624033,10.687743483787909,6.994674273099301,0.01836085120906205,6.689020102971973,8.519704973522572,2.8872438526250077
2024-07-24,25.10295229003301,11.70645110022996,12.753866995047261,14.601440304970145,10.695091481312904,7.001782812562504,0.018379510953647954,6.699872316456257,8.52836336941844,2.8917998190158745
2024-07-25,25.024079951904742,11.996933711717187,12.709689514069803,14.55301791289845,10.654543730701024,6.9775296878333215,0.01831584708637969,6.676664964370291,8.498822398772623,2.890402280646183
2024-07-26,23.51417373202181,12.0060830403993,12.600537493310974,14.558502649474498,10.658361944137125,8.519921041187164,0.018322410841262717,6.67151312396566,8.501868077564154,2.9507164870980587
2024-07-29,23.561589729865062,12.03267044228229,12.609534580552703,14.406495238753012,10.67649204444406,8.530747381961651,0.018345693294541183,6.681339624107537,8.512671478274383,2.9701137864647635
2024-07-30,23.55769464183701,12.064241637630944,12.605090975001499,14.416175635239037,10.555462950525719,8.528653524664316,0.018341190375622186,6.74982778161684,8.511121504452323,2.993390158656691
2024-07-31,23.536062983299164,12.101261347492503,12.5933722667391,14.40519845042458,10.54564974162964,8.520724601126611,0.018324138927154003,6.746247324136771,8.503208880093302,3.029950266131171
2024-08-01,23.56071940568021,12.086062890286643,12.602274112419812,14.415728288763304,10.548162275104822,8.527112550334774,0.018337876452332848,6.750226257034464,8.509583697843572,2.9817926460800632
2024-08-02,23.53185737851018,12.299229106461619,12.576273173733146,14.372030758291826,10.517401712821853,8.50333275783896,0.01828673711363217,6.728712490002803,8.485852788539164,2.96702309668682
2024-08-05,23.46874179503329,12.294845629843447,12.554344061738398,14.322348275567684,10.473739005680185,8.691022900615804,0.018255631459607534,6.712434608596577,8.471418392763468,2.992849698701541
2024-08-06,23.637124014798133,12.553750469143745,12.53348345933194,14.241327542759102,10.456919200042893,8.527692885099995,0.01822958554501099,6.698032277089701,8.351026754597608,2.982413811591872
2024-08-07,23.617474339496,12.489559420967364,12.510199333304026,14.274509761874382,10.471244045251266,8.636597084250514,0.018227455050559744,6.699661934318973,8.350050768823332,2.9324758566635825
2024-08-08,23.751772526366413,11.98989882125987,12.571002034130524,14.369244506581976,10.525400242243025,8.67615640347197,0.018310944613162447,6.732503488504227,8.388297583009168,2.977413449819664
2024-08-09,23.684063140843374,12.102784814489308,12.56968498509366,14.392049664822762,10.546289355322338,8.67561908700822,0.01830981061193541,6.738279567112995,8.280073325406262,2.9928462492891486
2024-08-12,23.621560464260924,12.138033240117116,12.581496876906664,14.39143164709449,10.550611128971719,8.675408850855666,0.018309366910558202,6.738116278481162,8.27987267450846,3.005159471893237
2024-08-13,23.618659164130896,12.121378617880792,12.585654578469855,14.401496628760762,10.554723317060242,8.694872279670918,0.018314633553809204,6.732243828103159,8.282254359017452,2.990402593352111
2024-08-14,23.604000783960682,12.203187963188308,12.578638363675914,14.371894578825739,10.541040557042832,8.674180341109047,0.018306774152557888,6.742008016213341,8.278700175960406,2.988042445871176
2024-08-15,23.495139894229915,12.489142316896624,12.548715207739642,14.318980868453496,10.512654539008427,8.654990236814328,0.018264006209762113,6.72464593343844,8.260433985018144,2.977033012191224
2024-08-16,23.535410093788023,12.464116120556913,12.512517632363867,14.330670083666238,10.532685826271415,8.682660521810293,0.018305354854687785,6.730986658626667,8.224757454048175,2.967890254013718
2024-08-19,23.52710097611192,12.511603403342104,12.507728875617435,14.323644682129979,10.52752233100198,8.67840397440444,0.018296380922040736,6.727955955229832,8.220725386928098,2.9570180343121715
2024-08-20,23.533320313277606,12.501244168548386,12.514318026159552,14.323675357284857,10.52698406549626,8.673939605234063,0.018292640278995045,6.729270537927369,8.219044683001995,2.9599106027909188
2024-08-21,23.504883511845737,12.570045964679885,12.534427776591103,14.308073653247794,10.511239367674934,8.67426628953713,0.0182933292298885,6.709885553704104,8.219354234717404,2.9495303187720223
2024-08-22,23.484586653574123,12.565072412742403,12.549621920533866,14.286591018472757,10.518555125956503,8.681884593975061,0.018303718992692508,6.716926525641894,8.224022446819621,2.954435583291073
2024-08-23,23.470774221795697,12.654998650956367,12.567378132352758,14.284783380213273,10.516724101997392,8.646534950462364,0.018310372664552356,6.721522389008175,8.173157963046437,2.945815837502982
2024-08-26,23.543426607502468,12.685966183262396,12.344920374131618,14.333680470208757,10.527141360172836,8.637455422019258,0.018327102118613003,6.759466487276679,8.180625450092066,2.9689905432153068
2024-08-27,23.503850792658632,12.922521256955429,12.290746391123685,14.31548683448841,10.483596407287239,8.604811262293163,0.01825783717660806,6.734725439718528,8.149707820905654,2.9762959573926517
2024-08-28,23.52355864261042,12.923311174378066,12.22216909183027,14.30491030485443,10.489031827552358,8.671327694467532,0.018267303300095794,6.723442161688199,8.127069510849973,2.9969122884686574
2024-08-29,23.561979524494276,12.875912032354286,12.238409272689282,14.300839206742017,10.488445933932411,8.66951111359399,0.018263476431252246,6.722033648843842,8.125366948156973,2.999238842761674
2024-08-30,23.55393062044799,12.9255166105538,12.217431633915075,14.302876357015254,10.481278772158857,8.66358690050845,0.018250996289679813,6.717440222619212,8.117130599835097,3.002557286656589
2024-09-02,23.588185516348396,12.92385557452147,12.209315740642861,14.289991773884308,10.486929169012067,8.660495380657734,0.018244483592574925,6.713433359608967,8.114234077797699,2.9953149239339187
2024-09-03,23.596216271021685,12.968868942275764,12.20034258057698,14.250676068230723,10.484060025095395,8.658125935109252,0.018239492040875774,6.711596615394024,8.112014085179501,2.999859985075804
2024-09-04,23.578680162165035,12.95113626662844,12.176068577061411,14.275612910707757,10.49541300165848,8.664210889711777,0.018254572904737438,6.7168774801387565,8.118721299381976,3.0050248396416306
2024-09-05,23.634457631320807,12.869924220375342,12.045133611443477,14.2884476495381,10.533260032985156,8.696870721900634,0.01832508704416346,6.746865871142299,8.1500824628917,3.0166327113583202
2024-09-09,23.62084672692614,12.807980674367847,12.061141706190808,14.311804999363154,10.530224364717338,8.70106796137464,0.018349851797961655,6.7608409845019315,8.161096587143446,3.0266461436167345
2024-09-10,23.637111883175695,12.814909907696096,12.020840343032866,14.32895099970242,10.53612522352278,8.670334483509135,0.01836248738254084,6.769817039416159,8.169416629176588,3.0341310033857187
2024-09-11,23.639330524051328,12.814073336515555,11.984517990708204,14.26734760437073,10.521416275548663,8.72266943707086,0.01835896749166827,6.780398670378777,8.167850640080001,3.084036553784215
2024-09-12,23.77516337032506,12.560458549103329,11.920703340105957,14.326946812752785,10.557263028257845,8.764082128683462,0.018446130517224074,6.8125900266112565,8.20662921378794,3.0577173998551435
2024-09-13,23.77847546530844,12.59712524998711,11.901041737332402,14.309709947112632,10.571069605637701,8.766983520524043,0.018452237198082054,6.812131803244881,8.209346058140829,3.035664375513881
2024-09-16,23.763115147537782,12.589402662486815,11.941760473813094,14.313375077626485,10.564090326044804,8.761420246072573,0.018440527941467593,6.8078090212147435,8.204136644312046,3.036449872950186
2024-09-17,23.755455200941142,12.717272860341437,12.007026027746303,14.178914326916301,10.538336848154312,8.757596621434805,0.018432480198637084,6.797790270903245,8.200014095426035,3.0291612679377846
2024-09-19,23.694674848038638,12.821133967702881,12.017480920301148,14.194285677040758,10.473126561232919,8.795862023265528,0.01846729089730937,6.806011429080443,8.134026906842836,3.044930375597539
2024-09-20,23.68488213107793,12.758915781848826,11.992580453534982,14.24125037602722,10.543803234322787,8.793335440171763,0.018461986227358274,6.8062284225535965,8.131690433758937,3.0288517404766018
2024-09-23,23.721133512678588,12.759537104650942,12.000640648031771,14.352144677870768,10.433604703876735,8.839314072268357,0.01845935006800099,6.81530062951813,8.02384513691137,3.0360201641253393
2024-09-24,23.599718402505022,12.798225609606934,12.016439205112246,14.341086324853697,10.448191225356823,8.842868054177618,0.018483233261121876,6.821943946877012,8.035313848018896,3.0777301502306327
2024-09-25,23.311270569546835,12.774149173396948,12.069905753331932,14.40857691079456,10.496507714688889,8.875235753140872,0.018560015721425082,6.853012863728543,8.069785659112558,3.122995586537438
2024-09-26,23.242598002877948,12.772205991366153,12.076102123577376,14.397102428814373,10.481347839358131,8.916463175336851,0.018532246108228317,6.852843064579426,8.057711594645271,3.1850935333362402
2024-09-27,23.0627065943978,12.958200145518758,12.06105247668021,14.413714734183012,10.470810408678805,8.909890097911779,0.018530478549608542,6.854097007055207,8.065663295754613,3.18533476127021
2024-09-30,23.123264784649024,12.992528166111125,12.064295444556372,14.425252996786867,10.348367088987713,8.92579761895012,0.018563562456832893,6.825112132107046,8.08006355290206,3.1967546524928405
2024-10-02,23.042255834645132,12.983587707891314,12.064773116145371,14.48333447402642,10.377934432961467,8.881253849839162,0.018616111149134213,6.780097187050852,8.102662377660666,3.2654849086304836
2024-10-03,23.10250768457399,12.949860043236889,11.903769080955168,14.538197620597678,10.386742152669617,8.91135888540027,0.018679214703838303,6.805277427542503,8.129029422510103,3.2545784678099445
2024-10-04,23.194604574884636,12.961017448179648,11.913686406049216,14.590321364595688,10.366271438752515,8.610446894631266,0.018711184610600985,6.8978231738021405,8.142116950407106,3.305000564087183
2024-10-07,23.365322990563328,13.016807001259698,11.959822316515282,14.639826294503747,10.46293840747862,8.097692766690976,0.018784945523657982,6.929987403036532,8.175871289973259,3.332946584454905
2024-10-08,23.577823466037636,13.152338293332683,12.017282145222834,14.69914354854279,10.4992693700161,7.497140168893692,0.018862125628413905,6.962343430488074,8.209462795566736,3.3663346562710466
2024-10-09,23.865781830141064,13.015534838500356,12.023914061747357,14.64038659368574,10.467385033447131,7.482279830843115,0.018824738363820183,6.938577093393956,8.19319053846503,3.354125441412431
2024-10-10,24.00519440549686,12.925567335470362,11.976525538330051,14.654932388037148,10.467413463938904,7.480519595540472,0.018820309771228064,6.9535509219460865,8.191263058665674,3.3262129828032188
2024-10-14,24.028675752167022,12.776200523868997,11.995279519784905,14.68991471732324,10.494579603730445,7.497951296051452,0.018864166350876822,6.9578258271520825,8.214234788962688,3.326473804608294
2024-10-15,24.06131606151561,12.773883858665979,11.993160005432086,14.68187650872044,10.486975464152387,7.5045937159628515,0.018846014206568944,6.95417924222394,8.206330597889801,3.31883853123034
2024-10-16,24.056517921114434,12.897054836966054,11.935935651918582,14.544082867730227,10.407129844842954,7.719636271458021,0.018695607467025623,6.9105013777013085,8.141112245677878,3.369333375123515
2024-10-17,24.049384262915257,12.90423803188347,11.956878345695337,14.540121965896372,10.403151307723462,7.719176188898212,0.01868451147421345,6.906399939769928,8.13628043033727,3.3656850154064792
2024-10-18,24.06061026784421,13.184608127320699,11.939485935459608,14.4526332648067,10.342128465300398,7.660188066526771,0.018584729146704025,6.87443665039774,8.092829628868426,3.374494864328744
2024-10-21,24.094145679670994,13.114356146957249,12.009214694415487,14.433554317983328,10.330527793824757,7.650182008216418,0.018547218217295935,6.859197701890561,8.076495274005147,3.4137791648187634
2024-10-22,24.20767790741286,13.048730101788914,12.008359113071757,14.40281279037929,10.30844778847677,7.631310637728037,0.0185080648892755,6.850161428430673,8.053185646233581,3.4708065215888415
