date,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),CITIBANK N.A.,OCBC BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-01,88.53910566681887,3.429798572983494,2.3664490285993387,2.893720336559799,0.0,0.07738856024398903,0.7545931853389102,0.7296265193243923,0.6887645674746451,0.5205535626565743
2024-11-04,88.54593740857632,3.4289773966779986,2.3658824437608716,2.8889397823987406,0.0,0.07737003156055865,0.7544125175734707,0.7294518291795395,0.6885996606642771,0.5204289296082193
2024-11-05,88.44597093470053,3.4258065441886614,2.363111237950753,2.995951486211494,0.0,0.07729848575293344,0.7537148953576892,0.7287772886734848,0.689421449887782,0.5199476772766728
2024-11-06,88.475255787884,3.4262063284183424,2.3639704971401865,2.9671266468665634,0.0,0.07730750631938506,0.7538028522592108,0.72886233541013,0.6909606269038396,0.5165074187983377
2024-11-07,88.48203778468869,3.426966175575047,2.3682882878445275,2.951443360465928,0.0,0.08053455356157037,0.7539700269413817,0.7290239789073697,0.6911138647469295,0.5166219672685615
2024-11-08,88.46491113805924,3.4360413087759447,2.368509456836689,2.951718988968085,0.0,0.08054207449816274,0.7540404384668004,0.7290920607787803,0.698474320211318,0.5166702134049863
2024-11-11,88.53006673676207,3.438730815707632,2.370363370113476,2.8798448933974625,0.0,0.08031305254405967,0.7546306516813067,0.7296627460456584,0.6990210399265367,0.5173666938217982
2024-11-12,88.54402107989765,3.4286770645599285,2.3680108643224993,2.8746729107819915,0.0,0.08028280488667605,0.7543464412238507,0.7293879390491758,0.7063486029987321,0.5142522922794918
2024-11-13,88.508620504862,3.440499688829269,2.3764691044015325,2.8845852405469383,0.0,0.0805596327767316,0.7569475478243198,0.7319029847614421,0.7043897799597213,0.5160255160380401
2024-11-14,88.55836231317991,3.4180245832641383,2.37023753729839,2.865263226259777,0.0,0.07994139010684127,0.7566416473354213,0.7316072053755278,0.704105119313572,0.515816977866414
2024-11-15,88.57178317760787,3.420669124192408,2.3574179067823318,2.867480093250498,0.0,0.0800032411183979,0.7572270643667117,0.7321732531469528,0.6970300717624678,0.5162160677723624
2024-11-18,88.54301557672808,3.4182347947701563,2.38678354257996,2.8654394424581273,0.0,0.07994630657236051,0.7566881814595412,0.7316521998595372,0.6965340282252882,0.5217059273469475
2024-11-19,88.53966411046807,3.421421160804773,2.3890084236863416,2.8607821531014648,0.0,0.08002082988955482,0.7573935412914309,0.7323342219729251,0.6971833143342727,0.5221922444511734
2024-11-20,88.51936412075295,3.4048893304928995,2.4858213791470116,2.8023395226272263,0.0,0.07982567685277844,0.7555464266111428,0.7293785437267817,0.7019162662779547,0.5209187335112547
2024-11-21,88.53934921125571,3.409295824338571,2.453902702820265,2.8059662166725654,0.0,0.07992898457283505,0.7565242295162665,0.7303224810334403,0.7031174606838574,0.521592889106491
2024-11-22,88.50187514225057,3.408687010019109,2.5038167362825887,2.809856325419914,0.0,0.0799147112704127,0.7563891333533987,0.7301920638425636,0.6877691318007347,0.5214997457607156
2024-11-25,88.53061439077308,3.4045010690234316,2.4846607612924667,2.7990961094988895,0.0,0.07981657428538555,0.7554602712218265,0.7292953722760535,0.6956961187774692,0.5208593328514051
2024-11-26,88.46780583507932,3.3909667404557773,2.514355805413321,2.798302470361401,0.0,0.0797939435665052,0.7552460724895912,0.7290885921843434,0.6954988652191555,0.5689416752305894
2024-11-27,88.43053281734996,3.3877583223195256,2.510224647278656,2.791274412026256,0.0,0.07971844523364115,0.7545314841784175,0.7283987531970745,0.7506178896065894,0.5669432288098755
2024-11-28,88.38675260125048,3.3948367945830684,2.530686689662981,2.8047151311072303,0.0,0.07988501107151731,0.7561080223120675,0.7299206889081716,0.7533567976717912,0.5637382634326842
2024-11-29,88.51045535254762,3.3987830063451305,2.4766364401243366,2.6682123794676316,0.0,0.10470526713922523,0.7578361707489348,0.7315889839934646,0.8298715912977641,0.5219108083358901
2024-12-02,88.48426337014274,3.392414914421794,2.4848773850182155,2.8268637573928554,0.0,0.1045090872816835,0.7564162594485815,0.7302182504422278,0.6939416745180673,0.5264953013338397
2024-12-03,88.48745409779283,3.3885460464414816,2.4785344487138703,2.8365064470717094,0.0,0.10438990025072307,0.755553607113949,0.7293854755373171,0.6905184713146441,0.5291115057634618
2024-12-04,88.40377620895616,3.394643922800843,2.5495656934639896,2.8459489299374887,0.0,0.10833933830894857,0.7565868108934886,0.7215982325212356,0.691169918823365,0.5283709442944907
2024-12-05,88.19190587201301,3.3778087506751877,2.726905342117732,2.984357608598194,0.0,0.10405911966853709,0.753159482189664,0.7066695776194646,0.6169140013151874,0.5382202458030237
2024-12-06,88.25026044610424,3.3801727097128547,2.696146859025246,2.9446293989348242,0.0,0.10641962365573292,0.753361515631602,0.7068591402425949,0.6296171603143657,0.5325331463785495
2024-12-09,88.38898711048778,3.385827738719232,2.6758610272987275,2.8052356831667673,0.0,0.10625977223685859,0.7527784956881727,0.7077364687583962,0.6674744507595745,0.5098392528845019
2024-12-10,88.45541945119622,3.388864983719146,2.657807569618093,2.7750259828648747,0.0,0.10956926540489154,0.7534537730201897,0.7083713412967747,0.6411910304662976,0.5102966024135034
2024-12-11,88.47744142202697,3.3949459126220916,2.592908892677302,2.784688998268582,0.0,0.10537504667340596,0.7548057592596543,0.7096424322915486,0.6689792651364164,0.5112122710440328
2024-12-12,88.49703043973692,3.391939262241227,2.583188578191827,2.778184058101052,0.0,0.10537257908465501,0.7547880838207387,0.7096258144513823,0.6686708844891746,0.5112002998830303
2024-12-13,88.46365326524622,3.397717673344361,2.571169258271502,2.7808643975225076,0.0,0.13311417525993635,0.7560739192991667,0.7093686443459645,0.6759675005586674,0.5120711661516725
2024-12-16,88.60879899039735,3.401218139153424,2.5080706489279314,2.7344187074786093,0.0,0.123271778801611,0.7568528571504173,0.7100994645388942,0.6476058486902567,0.5096635648615147
2024-12-17,88.61042512029228,3.3953084401623355,2.521000156110547,2.7150172998960493,0.0,0.13008972970776855,0.7555378069586006,0.708865649500438,0.6549777853129747,0.5087780120590102
2024-12-18,88.59151497436818,3.408310925472381,2.537713507299037,2.7180613835478367,0.0,0.10735181365896872,0.7584311727335502,0.7115802821639684,0.6592508191188671,0.5077851216372065
2024-12-19,88.61196058305406,3.4068579503357563,2.4848872368681234,2.685150397887797,0.0,0.1017200023352028,0.758107850812247,0.7112769329448672,0.658969778137007,0.5810692676249503
2024-12-20,88.56630115001698,3.4102167009412745,2.521180652160074,2.6877976319833428,0.0,0.10476320914953874,0.7588552536215458,0.7119781661233693,0.657265104237559,0.5816421317663185
2024-12-23,88.57532699871336,3.408955741801626,2.524569977930736,2.6868037939704568,0.0,0.1047244719848185,0.7585746598787904,0.7117149056169164,0.647902385890258,0.5814270642130299
2024-12-27,88.19652665267655,3.3859203517838785,2.719644674009938,2.568132923031869,0.0,0.4413858661261227,0.7534487314504402,0.706905623339856,0.6347584366741301,0.5932767409072109
2024-12-30,88.09730504053546,3.394463351649897,2.814865107481795,2.4740870590089497,0.0,0.5624043977951529,0.7558715915420064,0.7077131389634395,0.6083655087589962,0.584924804264306
2025-01-02,87.66865198653589,3.3734570483113497,2.8589143604431633,2.3847808337580187,0.0,1.0918244511956834,0.7511939543746456,0.7033335256538671,0.5775078285648838,0.5903360111624955
2025-01-03,87.51544332352196,3.375874146255736,2.9825307607571383,2.4355324520300425,0.0,1.0681182357060819,0.7517321883989572,0.7038374674544384,0.5936642310790183,0.5732671947966248
2025-01-06,87.65288643297119,3.388582080148623,3.065092725742133,2.307153178211591,0.0,1.1429942037828522,0.7513178900504224,0.6990790263935112,0.39404048379287565,0.5988539789068071
2025-01-07,87.32223362922234,3.378607067883689,3.0165604039855776,2.417728243520437,0.0,1.4444592472984903,0.7491062260001337,0.6970211385520789,0.3998528187203032,0.5744312248169527
2025-01-08,87.10901948708525,3.3562888003380085,3.043341275343683,2.445504994824926,0.0,1.4454291174828917,0.7484050455289157,0.6963687109077534,0.54517883312571,0.6104637353628645
2025-01-09,87.06269321077693,3.3566400102161102,3.1098412941023117,2.42426640582077,0.0,1.4542884700840657,0.7484833603761912,0.6964415805517624,0.542042912080557,0.605302755991298
2025-01-10,87.16053639727456,3.355344648950455,3.0465473701725685,2.4044705891344424,0.0,1.442411084798007,0.7481945130913863,0.6961728167151601,0.5418337322487922,0.6044888476146274
2025-01-13,87.24785059665184,3.352433835588083,3.039265943228233,2.510229798624422,0.05863063994743396,1.2208310210773237,0.7475454427829038,0.6955688760326291,0.5135326831333359,0.614111162933786
2025-01-14,87.34735418065384,3.358344135208386,3.0443880139154498,2.5817308196401783,0.058723848596108456,0.9027872709681705,0.7487338606580461,0.6966746636387879,0.644723918743,0.6165392879780397
2025-01-15,87.29778646177496,3.3437530832116256,3.1256608198745366,2.5617055311559818,0.05847882246437016,0.8990203776518056,0.7456097574876235,0.6937677782422677,0.66458793305749,0.6096294350793365
2025-01-16,87.40267951604118,3.351735876818273,3.0282546791432363,2.591140502185412,0.05860829689873577,0.8221863945133523,0.7472605670891166,0.6953038076437443,0.6918511808179356,0.6109791788490168
2025-01-17,87.47236268757523,3.3576811622409233,2.996756830090584,2.5913820017620237,0.05871225588178343,0.7722599466433214,0.7485860526045962,0.6965371326263265,0.6936590011745267,0.6120629294006867
2025-01-20,87.54279252087842,3.356584084500109,3.0996302001694294,2.5877904255559048,0.0587032235573087,0.6026262952585156,0.7484708897306301,0.6964299769857182,0.693552288307182,0.6134200950567854
2025-01-21,87.58199012674785,3.361531062530939,3.080943040586633,2.5977088971607634,0.07477785310568653,0.48578381124421066,0.7495739960300704,0.6974563846994617,0.7515502720149057,0.6186845558794789
2025-01-22,87.52948139969423,3.360104565905422,3.0946534115777404,2.6312227617198727,0.07477198446983208,0.48342032542922087,0.7495151687617554,0.6974016476700317,0.7607927338350441,0.6186360009368531
2025-01-23,87.55377665331432,3.3593526890213408,3.117209340720596,2.587333825507924,0.07475525304805725,0.4966799865218522,0.7493474528116691,0.6972455929498531,0.753357367129752,0.6109418389746334
2025-01-24,87.69892395769315,3.362254641298091,3.018975043546761,2.522381109846304,0.0748198298272358,0.5523717038209627,0.7499947711339966,0.6978479034611987,0.7563349983944887,0.5660960409778121
2025-01-27,87.80186559515478,3.3624208980198196,2.9048122160796606,2.54373938360822,0.07482352951716248,0.5425094202122664,0.7500318568652292,0.6978824106348285,0.7557906566208874,0.5661240332871396
2025-02-03,87.82985446358535,3.359752997161784,2.8188031644166585,2.572528872781726,0.07476416105477944,0.533359776509915,0.7494367467659363,0.697328678327479,0.7549003375045006,0.609270801891868
2025-02-04,87.73616183271821,3.362890417529232,2.9153997256888458,2.5737675193115606,0.07483397767577703,0.5277487074331461,0.7501365893184702,0.697979861078127,0.7526961708477048,0.6083851983989287
2025-02-05,70.39939772600218,2.696787841139688,2.3368838087051915,2.0663028957512255,1.8593698902767544,0.4477105396603541,0.6015537178146727,0.5597279033846188,0.5991738193504285,0.4878796517482202
2025-02-06,85.40645964736309,3.27378929752966,2.892105281841861,2.4684748898358206,2.257198417345442,1.0433871533769445,0.7302614218397625,0.6794866068718544,0.7273723231859517,0.5214649608096026
2025-02-07,85.45037144049348,3.2806724593341428,2.9824741809896422,2.404985574466703,2.2619441906739626,1.0478512712210413,0.7317968008972626,0.6820504265945112,0.5870465229000635,0.5708071324291806
2025-02-10,85.49458442834229,3.2796715447741347,2.908494941643052,2.43674483208366,2.2604719043105086,1.0500053712243496,0.7313204786010618,0.6816064839250133,0.5866644177208366,0.5704355973750874
2025-02-11,85.1311861948636,3.267942700970395,2.9311576813951405,2.4235088877406956,2.252387947875711,1.4493713909475494,0.7287051119258058,0.6791689056869392,0.5808925767461091,0.5556786018480643
2025-02-12,85.15128858015821,3.265733137067202,2.7823233103750034,2.480893689527845,2.2508650340546894,1.3962634387669746,0.7282124103521503,0.6787096971770311,0.6553381188445973,0.6103725836763039
2025-02-13,85.20498196109246,3.269907131917775,2.7474227788132914,2.4826507181346473,2.25374190692432,1.365246750882799,0.7291431523091196,0.6795771687866665,0.6561757188010647,0.6111527123378528
2025-02-14,85.2283564661277,3.272998317150002,2.6911483500758324,2.5268871451529242,2.255872467034707,1.3574801953452007,0.7298324429995483,0.6802196026000941,0.6454745519732313,0.6117304615407503
2025-02-17,85.27573128532586,3.2731002220655383,2.6600971045683126,2.5422502913552845,2.2559427037018054,1.3320483413980762,0.7298551663578434,0.6802407812608915,0.6389845961766071,0.6117495077897775
2025-02-18,85.29249861465289,3.272700976351713,2.6444900245371596,2.548760764095602,2.255667528670801,1.3253766024241616,0.7297661401969832,0.6801578069558407,0.6389066542121343,0.6116748879027136
2025-02-19,85.30739381544007,3.2715899002829585,2.6540600859123376,2.531486385077076,2.2549017336200814,1.3209658272067417,0.7295183859108385,0.6799268946092053,0.6386897465573278,0.6114672253833701
2025-02-20,85.23517427604389,3.2695033494282146,2.6727242826276467,2.581774883514142,2.253463604978334,1.332563670983321,0.729053114511284,0.6794932516141015,0.6351723217814748,0.6110772445175956
