date,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,PHILLIP SECURITIES (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD
2024-03-04,0.0,0.0,0.0,0.0,8.108754393935772,0.0,0.0,63.44006312919964,0.0,28.451182476864584
2024-03-05,29.903076711385857,24.64381772099437,0.0,0.0,2.7973553236864306,10.443679857820767,0.0,22.380492459927122,0.0,9.831577926185457
2024-03-06,16.730733949670878,14.817933643865281,28.205208689049716,5.047452001852296,1.5698874569735386,5.737462863435034,0.0,12.38862638410316,10.096707953669513,5.405987057380582
2024-03-07,15.159314845141994,13.528376580401758,25.59531236031441,4.560811308650757,1.4236673605714711,5.22065943551712,9.415525194900798,11.22560485805406,8.959525931048981,4.911202125398651
2024-03-08,15.165212115593363,13.228975620510816,25.605269438244243,4.562585553597809,1.4229927121479433,5.222690374312193,9.41918801865525,11.499009597072344,8.96096389062833,4.913112679237705
2024-03-11,15.160059510417762,13.273603501198428,25.5965696691395,4.54588920622102,1.422509229321751,5.220915887991255,9.415987710175228,11.495102638441464,8.957919270574928,4.911443376518667
2024-03-12,15.156241628903377,13.233045923293352,25.616477250851176,4.54773263804865,1.4217040427512264,5.223973886847923,9.421502849715848,11.501835558771877,8.963166109917916,4.914320110898649
2024-03-13,14.68500644907862,12.689490969094988,25.299199689910935,4.513054323630422,1.4011076514053917,6.865305550402399,9.32852352763381,11.414129376012419,8.927336045203546,4.876846417627471
2024-03-14,14.681485560875988,12.688074023816126,25.295978553847664,4.511972270327893,1.4007717207799915,6.8474045532761405,9.32628691380934,11.411392715759483,8.960956546248793,4.875677141258583
2024-03-15,14.614825874858365,12.558355108807637,25.334310898472857,4.501453941648703,1.397506235869862,7.036993250940873,9.304545434642684,11.384790429202667,9.002907883297405,4.8643109422589506
2024-03-18,14.556574350682961,12.586672902276359,25.22773513494222,4.482517334580455,1.3920309618691713,6.999315773180344,9.26540329898419,11.336897169445534,9.309005196861762,4.843847877177007
2024-03-19,14.527733341333507,12.732791321618887,25.197318780760746,4.4771128924399335,1.387126754029845,6.9807960365595,9.254232268890974,11.323228598811653,9.281652216354354,4.8380077892006055
2024-03-20,14.675180108145458,12.720788382839304,25.17356578999103,4.472892410803202,1.3829991575508773,7.3935868157679145,9.245508495715885,10.829129144807787,9.272902594962451,4.8334470994160865
2024-03-21,14.650627497942445,12.75219123967442,25.131448640919828,4.465408946679888,1.3766634985576203,7.480555382171119,9.230040108646621,10.89426259098125,9.193441692529547,4.825360401897262
2024-03-22,14.643795738747095,12.696397629464212,25.151888980507525,4.435991160016312,1.3965231798728288,7.547817854142842,9.225736032838636,10.88918246873782,9.18915468299165,4.82351227268108
2024-03-25,14.554982261970054,12.65964910700108,25.16514121164315,4.438328430994792,1.3823774188789397,7.657976740021826,9.226172712151294,10.894919849459622,9.19399633929406,4.826455928585184
2024-03-26,14.556488632133076,12.535011850908434,25.198383707816024,4.444191347266172,1.3838007674858692,7.694673301392613,9.238360246029789,10.909311754847852,9.206141369021967,4.833637023098196
2024-03-27,14.624552832866625,12.125597443783258,25.323214192915234,4.281650091849671,1.467959625970201,7.736839319009199,9.284126236595105,11.045111164247805,9.251747750221348,4.859201342541559
2024-03-28,14.6897142404612,12.738609271813944,25.43604473894881,4.300727485189545,1.4749068263793998,7.771311712532691,9.325492748157952,10.313777890089684,9.049049351813412,4.900365734613364
2024-04-02,14.63100635984191,13.030125890975713,25.378448991812597,4.2408127065927905,1.4695003342424686,7.742824804128729,9.291308756115763,10.308374726149621,9.01587870449369,4.891718725646718
2024-04-03,14.620205479118834,12.89338171977272,25.40150225428957,4.244732720491769,1.4708586733471,7.749981918330532,9.29989721827705,10.398987037307917,9.024212571673953,4.896240407390554
2024-04-05,14.52569046658686,12.983197778048227,25.37397555678032,4.241757661213935,1.469827774105459,7.744550090904068,9.29337908219546,10.456925214287763,9.017887658162463,4.892808717715444
2024-04-08,14.499325542751345,13.028863906097715,25.49861748062349,4.259601516108942,1.4723493683665962,7.777129186431571,9.332473655971636,10.500914492100087,8.717333494332982,4.913391357215635
2024-04-09,14.504046188950861,13.033512775069791,25.504477415622258,4.260988344182371,1.4423058922428198,7.779661240438415,9.335512094288386,10.504333347821508,8.720171657191564,4.914991044192025
2024-04-10,14.575385185297804,12.713211446608309,25.606135434889477,4.265986332168872,1.4422940952504262,7.812664756250253,9.375115967965296,10.548895690708063,8.757165083290134,4.90314600757137
2024-04-11,14.506723345133022,12.89734337610068,25.51842484607404,4.373563053599079,1.4361318054563559,7.785903458055501,9.343002690120066,10.512761778398753,8.727168518296466,4.898977128766037
2024-04-12,14.50990208459267,12.70709012312659,25.559389484388824,4.383382433094839,1.4393561612118089,7.80338411166334,9.363979291559184,10.576777690583656,8.746762469167733,4.909976150611355
2024-04-15,14.489788056088724,12.700506344735585,25.55271368978688,4.382237548127889,1.4389802192865464,7.801345964799099,9.361533536646084,10.616050040924826,8.744477923611127,4.912366675993239
2024-04-16,14.420407844505812,12.845677251462503,25.574422783402984,4.385960612782988,1.434484417218649,7.807973838141144,9.36948691531281,10.688379336497041,8.540328781214331,4.932878219461738
2024-04-17,14.40530536796456,12.961564120826626,25.576616617166177,4.304230899255425,1.4341989833240771,7.808643624387085,9.370290651800342,10.648447478579333,8.541061390579072,4.9496408661173
2024-04-18,14.413076946090312,12.916650931420321,25.590415052475617,4.305735591296226,1.4337466022085583,7.812856342023604,9.375345868888859,10.654192253812058,8.545669243323474,4.952311168460975
2024-04-19,14.381361268086131,13.496426952113827,25.43938238952424,4.232920096287044,1.4017610573301984,7.785484144452676,9.322991271121316,10.497154128363109,8.497947795800846,4.944570896920612
2024-04-22,14.378731521592844,13.471609715755822,25.434730595762638,4.272781177039671,1.401504734152147,7.784060506644977,9.321286487885212,10.49523464009326,8.496393878337848,4.943666742735582
2024-04-23,14.406773174323707,13.518239459339473,25.255926340247225,4.281114029334853,1.4042379731027967,7.799241117064996,9.339465023196594,10.515702629544515,8.51296369371017,4.966336560135667
2024-04-24,14.45911103807578,12.63667568813179,25.362118792035705,4.317949875737086,1.4143313338000532,7.845791108873448,9.395698368386741,10.536010686168192,8.549475218768753,5.482837890022448
2024-04-25,14.303066423358759,11.878703126388764,25.8138060839539,4.274786298205157,1.4395199032282433,7.934243497897459,9.563031294570713,10.713646682033774,8.37823095719027,5.700965733172959
2024-04-26,14.317809721070422,11.866742919259055,25.840414408134322,4.279192657316043,1.438917133062777,7.917382786678365,9.572888664538004,10.724690081954844,8.335119460169038,5.706842167817133
2024-04-29,14.262930465376694,12.192080504637271,25.737212542232974,4.26279078352539,1.4334018550415004,7.887035961092619,9.536196390022326,10.6835830257284,8.303171476433842,5.701596995908985
2024-04-30,14.263286237202994,12.192384621575798,25.737854526370263,4.263312843933566,1.4305274983886298,7.887232693818391,9.536434259092351,10.683849514992561,8.303378589164808,5.701739215460639
2024-05-02,14.31970252064009,12.185044692070488,25.70637880000652,4.341344396805861,1.4216198618418274,7.886249128322559,9.535245032394643,10.682517201600328,8.220870177674216,5.701028188643469
2024-05-03,14.339490344377278,12.271656671821255,25.7127917500864,4.258855242329404,1.4219745122294798,7.888216504683535,9.537623782465507,10.644435522686232,8.222921031684919,5.7020346376359905
2024-05-06,14.395407014468109,12.562322692489705,25.67934784863983,4.238117377883045,1.450744967500159,7.872864280152464,9.519061444361025,10.623719082657772,7.967063109563945,5.691352182283947
2024-05-07,14.47938819884293,12.8260366576892,25.39127190525759,4.324111026323011,1.4352123941920862,7.788572523630509,9.430281437925176,10.566628093280924,8.128080718709702,5.630417044148874
2024-05-08,14.555374249336753,12.89751606127149,25.73084580330517,4.218144682362605,1.4267254072697046,7.779244769272056,9.281469089683894,10.420074320313892,8.09348348883661,5.597122128347825
2024-05-09,14.672050887525012,13.445690440653646,25.770916215134054,4.061218453823505,1.4289472337527147,7.77909718328995,9.091962891188611,10.142010214847284,8.002268004122039,5.605838475663181
2024-05-10,14.613473562983243,13.482582788577396,25.699092104304246,4.059729412376022,1.3934128623077695,7.797556351724041,9.086800266541783,10.266973165752322,7.997724133175465,5.602655352257713
2024-05-13,14.554057952851299,13.638443502758479,25.664913407536794,4.054330145352101,1.3907437578491963,7.780658536139592,9.073083360095666,10.253318529194441,7.9870875010770215,5.603363307145412
2024-05-14,14.507649695531748,14.013479820703841,25.642735512078623,4.036152710866356,1.388726750749513,7.773935013294603,9.016329828758211,10.042283815149911,7.980185596176685,5.598521256690508
2024-05-16,14.68197356317219,14.055737962612348,25.516692374697957,4.028287675880605,1.3848001665014724,7.758786361784983,8.99876018889911,10.02271495361245,7.964635035183851,5.58761171765503
2024-05-17,15.291203409958754,13.983411919813241,25.583092864306295,4.038770236474035,1.385548625863694,7.7789765653436485,9.022177098647308,9.347252828648301,7.985360905846159,5.584205545098567
2024-05-20,15.476854411152411,13.781312577618893,25.59332294307178,4.0403852459591665,1.3824303386497327,7.782087195610302,9.025784855647016,9.350990575807534,7.988554064369678,5.5782777921134885
2024-05-21,15.473164324499441,13.82953925025745,25.57790486618009,4.038144355626837,1.3775855012429263,7.777771071552721,9.020778948340299,9.345804301949125,7.984123429050921,5.575183951300191
2024-05-22,16.055182883475457,13.778367862947292,25.274271644506545,4.018462689251655,1.3700595878523114,7.739862695355239,8.976812228463604,9.300253428557886,7.938716130795888,5.54801084879412
2024-05-23,16.415038678964837,13.812726172541613,25.770417406808672,4.0223785497389235,1.3702875866719075,7.741150726601487,8.978306106985366,8.403158740186168,7.940037254287871,5.546498777213157
2024-05-24,16.953388615286777,14.067861623842154,25.768679745219288,4.033118504340698,1.3462674612838488,7.714648461796047,8.883091692669062,7.7475337646802425,7.93794372829367,5.547466402588212
2024-05-27,16.683362004459564,14.539412809673477,25.913020501787713,4.0720402464878545,1.3211472065003709,7.757861315797296,8.908353537032786,7.292846894226243,7.933415487242029,5.578539996792666
2024-05-28,16.896463911822153,14.673592300282703,25.911504933607382,3.9913485661772454,1.3214655166922002,7.759730453703704,8.657314262631226,7.2733690722511675,7.935326922238206,5.579884060594012
2024-05-29,17.240800095760477,14.657876446151203,25.869354135362133,3.968547770812819,1.3111618688035778,7.732838049004186,8.638338829667353,7.21261337717789,7.797662283189437,5.5708071440709235
2024-05-30,17.52878586778213,14.301633638079872,25.82052216126857,3.9269363580753924,1.308707495085022,7.7183628915664215,8.622168658539007,7.459551334702592,7.752952486430297,5.56037910847069
2024-05-31,17.506356959655186,14.72726989815898,25.602890033998875,3.9102919857572984,1.2221181999009338,7.5235638652389385,8.585623481266905,7.75210321031325,7.714013319467533,5.4557690462421
2024-06-03,17.496954865858434,14.87082664203751,25.61609646881186,3.9118136935693513,1.2225937927259238,7.48595476467826,8.588964615476415,7.479468855963534,7.869434117436458,5.457892183442254
2024-06-04,17.616821998655837,15.50417957816772,25.578250941779284,3.9003675477115007,1.220787518046688,7.474894925652582,8.576275176516322,6.820785963728363,7.857807721432479,5.449828628309221
2024-06-05,17.276010490725486,15.300598251175272,25.723394886637596,4.076384982035466,1.2405678433700555,7.50510855704144,8.657823275798663,6.8856418737249045,7.922717363340583,5.411752476150532
2024-06-06,17.12856156135287,16.168376790344354,25.649408169637482,4.065275402832577,1.2381797876203553,7.4906614490194565,8.641157226646934,6.913170480880318,7.744333329091874,4.960875802573782
2024-06-07,17.12599253977584,16.14917576239816,25.65777943284933,4.066602197205403,1.2385838955372794,7.493106195432546,8.643977463321436,6.915426750083144,7.746860867047892,4.962494896348968
2024-06-11,17.22926923687278,16.302874740984603,25.54391196914267,3.981969693365524,1.2366264309592603,7.481264050536475,8.630316475350726,6.90449757285587,7.7346176869187735,4.9546521430133215
2024-06-12,17.222254251758017,16.33695245372845,25.533511634701732,3.980348414033106,1.2361229321813125,7.478218015604138,8.626802597845074,6.9016863713456615,7.731468497757227,4.952634831045284
2024-06-13,17.225059560207363,16.33961355662968,25.537670752020713,3.9809967673133455,1.2363242824839726,7.479436131878499,8.628207805425037,6.90281057720218,7.716439008164953,4.953441558674256
2024-06-14,16.975825858887397,17.209509872504107,25.45825839401551,3.789997135580571,1.0700977345105382,7.456177955142282,8.601377389533113,6.881345484707182,7.733039356863143,4.82437081825616
2024-06-17,16.967147104276805,17.25751631186474,25.445243063907192,3.779944578124751,1.069550655639421,7.4523660440551005,8.59698000443401,6.877827452103119,7.729085902608243,4.824338882986614
2024-06-18,16.964248931062144,17.43284287027128,25.42873482718095,3.77749224470624,1.0688567579482233,7.479969883866038,8.591402499016294,6.873365289825618,7.561877723435666,4.821208972687547
2024-06-19,17.000823820248197,17.48575511286078,25.378141281116733,3.778411496753876,1.0691168640449995,7.449343490862863,8.59349321524486,6.875037922013197,7.563717904998178,4.806158891856314
2024-06-20,17.090937142927974,16.80374644497743,25.56158673961496,3.7984390682424074,1.0747837466602603,7.4888289358531885,8.639043256539301,6.911479244930983,7.799521354273187,4.831634065980306
2024-06-21,17.08202206933515,16.84388359529272,25.54010275376035,3.7964577044618237,1.090523917683538,7.484922569541682,8.634536908773843,6.907874039108242,7.790562681000074,4.829113761042573
2024-06-24,17.11942954228782,16.601711804173416,25.58138547660433,3.851575717341691,1.1086137821428608,7.497021110684066,8.648493673064408,6.951694154519536,7.803155255237507,4.836919483944366
2024-06-25,17.146259668672798,16.72564642965473,25.633701151095188,3.695847006658414,0.94727552760302,7.5368938459157375,8.666180431283586,6.965910842231016,7.819113238854461,4.8631718580310475
2024-06-26,17.116663581920292,16.796869124130414,25.61756513447423,3.6935205283876242,0.9466792323755795,7.532149488335407,8.660725205342738,6.9615259095805255,7.81419122855093,4.860110566902263
2024-06-27,18.20650292999973,20.66639685246968,22.245324231945176,3.561376860168887,0.7863790805731586,6.6953884971175075,7.249305259121923,7.263855302351116,9.218298318439999,4.107172667812822
2024-06-28,18.17575200239996,20.867952253016306,22.207751703188826,3.555361666454662,0.7850508800798705,6.670567869594319,7.237061125142488,7.251586593233466,9.162192349572429,4.086723557317673
2024-07-02,17.84922816726113,22.017524960146584,21.724508682439232,3.516122897338386,0.7793485563580744,6.583214935398176,7.178457485972867,7.198913708837687,9.095641520697097,4.057039085550768
2024-07-03,17.85425431760238,21.994848184905464,21.75514996807955,3.5748135502177583,0.7804477868206736,6.592500216470157,7.1751494893332675,7.20906740089475,9.001007758242045,4.062761327433954
2024-07-04,17.81406399270293,21.83798721816944,21.645679788838017,3.587950235971493,0.7655187612292285,6.626563672619561,7.161153175316855,7.619995199889014,8.939878247927851,4.001209707335608
2024-07-05,17.613158087835494,21.53231927909125,21.606866709550175,3.596426942251162,0.769627952412785,6.702569878039713,7.071546501460029,8.179824231532555,8.958887202626407,3.9687732152004296
2024-07-08,16.380057902154107,22.42016719931983,21.815951536194554,3.765335508882064,0.7840264501157909,6.749761280568409,7.239777811890778,8.247168687945033,8.508279970359922,4.08947365256951
2024-07-09,17.13138135313908,21.261081581036386,21.857680901391088,3.8238193231440754,0.7816703959599989,6.896427385722389,7.127437682251723,9.313992918586415,7.737647102565505,4.068861356203339
2024-07-10,17.736069224230896,19.758942429831624,21.800854547355183,4.472032906667439,0.7970167300243697,6.939289082330598,7.301092729512713,9.450590919389839,7.5880886660697335,4.156022764587601
2024-07-11,11.945028558966353,15.579533492523023,12.256542751360369,4.845201231235049,15.37830495373239,11.160706117838298,12.8199886302616,4.243117000031469,3.879122054977566,7.892455209073882
2024-07-12,20.022821855612722,16.87854998728563,11.31096168769255,9.15635896126887,9.125355587617005,7.851933733287275,8.446091871403052,6.714557844359073,4.734557686830318,5.758810784643498
2024-07-15,21.32478573696764,15.956170417365053,13.497315800677839,10.511844288621589,7.791860349872878,5.807757567714601,7.537312162223079,6.7832489922290895,6.345371789763343,4.4443328945648854
2024-07-16,21.99512676297658,16.70108326012247,13.362758379614114,8.002630640141067,7.705913772282963,7.173627519676313,7.360323281286509,6.84607812405922,6.3489128563099335,4.503545403530829
2024-07-17,22.079474121688854,16.956056973650725,12.953879803593264,8.015696773146686,7.705794635171673,7.213631902814027,7.147482984739227,6.961600829478757,6.464633985752549,4.501747989964238
2024-07-22,22.076080331337078,16.95345069316396,12.96725948289423,8.014464696955852,7.704610193398219,7.212523110357372,7.146384359896107,6.960530776197695,6.463640320218319,4.501056035581164
2024-08-22,22.061847573053644,17.006991967014084,12.958899309029642,8.009297659280193,7.699642923262178,7.207873095658083,7.141776985775869,6.956043224486742,6.459473120745951,4.498154141693612
2024-09-09,22.062206019666526,17.00726828560643,12.959109856833884,8.009427789162018,7.699768022074374,7.207990204512574,7.141893020743568,6.956156241772563,6.457953334838804,4.498227224789257
2024-10-22,22.061619476727927,17.006816132584703,12.961423914613842,8.009214851556969,7.699563317043599,7.20779857382287,7.141703147304991,6.9559713063078235,6.457781644531724,4.4981076355055505
2024-10-24,22.05889897706112,17.01705032818838,12.959825593625746,8.008227205733503,7.698613855492933,7.20690975359645,7.140822477549391,6.955113539830567,6.456985311659117,4.497552957262795
2024-11-06,22.043533430218222,17.00519677719213,13.020455087348257,8.00264892232116,7.693251239165392,7.201889643140048,7.135848401445697,6.950268822829727,6.452487575377113,4.494420100962256
2024-11-18,21.481720498842748,16.57179350814478,15.237260902612599,7.798689259318372,7.4971770460617355,7.018338546639856,6.953980466300079,6.77313066512182,6.288036128840097,4.379872978117919
2024-12-18,21.481658710314605,16.571745842189458,15.237217075214133,7.798954460761778,7.497155481702637,7.018318359578545,6.953960464353877,6.77311118335942,6.288018042369912,4.3798603801556295
2025-02-25,21.4637550228019,16.557934275629375,15.224517759171704,7.875798559717999,7.490907047594796,7.012469007791094,6.948164751052199,6.7674661971993215,6.282777352550613,4.376210026490997
2025-03-06,21.462521385719935,16.562730138532405,15.223642724507785,7.87534589534762,7.490476505003264,7.012065963598922,6.947765402770437,6.767077234632289,6.282416247650207,4.375958502237136
2025-03-31,21.45635532681111,16.557971761457793,15.219269059542745,7.9018127784297825,7.48832453420007,7.0100514373917235,6.945769349744409,6.765133092277371,6.280611345608336,4.374701314536659
2025-04-11,21.443849117029988,16.60660739849023,15.210398243941729,7.897207069456706,7.483959834039795,7.005965507022041,6.941720887307236,6.761189916823733,6.276950582079512,4.3721514438090345
2025-04-17,21.44272132205915,16.60684581200841,15.210616612719363,7.897320446070968,7.484067277851233,7.006066088486075,6.941820546440451,6.761286984155817,6.277040697407453,4.372214212801081
