date,WEALTH LINK SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,SUCCESS SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,M&F ASSET MANAGEMENT LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-04-30,0.0,34.5655027818786,0.0,32.00001923511563,18.333469582069025,0.0,0.0,7.088140108582228,8.012868292354522
2024-05-02,0.0,35.48267467954813,0.0,31.460385683313678,18.12645011600928,0.0,0.0,7.008101631737096,7.922387889391808
2024-05-03,0.0,35.529436367352176,0.0,31.449171352119503,18.09622486371392,0.0,0.0,7.005603532269027,7.919563884545372
2024-05-06,0.0,35.51171451916317,0.0,31.492864879244493,18.077697759705096,0.0,0.0,7.002109183498964,7.9156136583882795
2024-05-07,0.0,35.444811557432146,0.0,31.499398839333896,18.250196442264908,0.0,0.0,6.9180812087589585,7.887511952210094
2024-05-08,0.0,35.383677577579,0.0,31.617546296952597,18.218719137333846,0.0,0.0,6.90614914257902,7.87390784555554
2024-05-09,0.0,35.32627957639654,0.0,31.673384905464218,18.21958008250911,0.0,0.0,6.906475500087423,7.874279935542712
2024-05-10,0.0,35.33128843054499,0.0,31.663696988888525,18.222163406322814,0.0,0.0,6.907454757707378,7.8753964165363
2024-05-13,0.0,35.35026885654533,0.0,31.686832874617014,18.196796381884877,0.0,0.0,6.899628463386883,7.866473423565902
2024-05-14,0.0,35.41212468018898,0.0,31.62641343466397,18.228637096659778,0.0,0.0,6.852586626815416,7.880238161671861
2024-05-16,0.0,35.686371694912026,0.0,30.203309377204185,18.369807651981624,0.0,0.0,7.799245095983378,7.941266179918791
2024-05-17,0.0,35.55531326883239,0.0,30.51627613733865,18.271842543125718,0.0,0.0,7.757652178447332,7.898915872255905
2024-05-20,0.0,35.56522069076732,0.0,30.48786271924416,18.281808782098103,0.0,0.0,7.761883531431716,7.903224276458704
2024-05-21,0.0,35.54303099592296,0.0,30.643964983724896,18.327798065884643,0.0,0.0,7.61315803149197,7.872047922975534
2024-05-22,0.0,35.579621807047886,0.0,30.601782288624918,18.330829057163648,0.0,0.0,7.614417070658389,7.873349776505164
2024-05-23,0.0,35.42706665782569,0.0,30.61504797809963,18.374238649603576,0.0,0.0,7.691651905388892,7.891994809082211
2024-05-24,0.0,35.461497252682136,0.0,30.42909359844121,18.392096068419832,0.0,0.0,7.817648257977651,7.899664822479176
2024-05-30,0.0,28.088305426525423,0.0,24.10224443584939,14.567992099225318,20.792105233512203,0.0,6.192194605393104,6.257158199494562
2024-05-31,0.0,28.125739039689478,0.0,24.094101571737998,14.549931867579103,20.785080689057146,0.0,6.190102592785847,6.255044239150428
2024-06-03,0.0,27.97937750334404,0.0,24.236304436609426,14.522673880543888,20.746141712221753,0.0,6.27217649020394,6.243325977076956
2024-06-04,0.0,28.046776445574096,0.0,24.213623415174645,14.509083150222915,20.726726884103268,0.0,6.2663068094616,6.237483295463479
2024-06-06,0.0,25.68593225225787,0.0,24.624208090143306,15.101808632499278,21.5734557270765,0.0,6.522298155522134,6.492297142500917
2024-06-07,0.0,25.66293481984367,0.0,24.504842577309958,15.08050200865747,21.55414032574507,0.0,6.711095886144934,6.4864843822989
2024-06-11,0.0,25.65744153372538,0.0,24.472353790529418,15.125922870052891,21.549526548689787,0.0,6.7096593407876455,6.485095916214881
2024-06-14,0.0,25.60661557643531,0.0,24.520980528484813,15.148396017913948,21.50683814133065,0.0,6.744920432078865,6.4722493037564135
2024-06-18,0.0,25.569371829281533,0.0,24.194424189769926,15.562700715205485,21.475557348309728,0.0,6.735110228524442,6.462835688908886
2024-06-21,0.0,25.666335696665993,0.0,24.097460322385466,15.562700715205485,21.475557348309728,0.0,6.735110228524442,6.462835688908886
2024-06-24,0.0,25.58961082988543,0.0,23.983157278351786,15.939332300888365,21.330775335351994,0.0,6.737859140605136,6.419265114917288
2024-06-25,0.0,25.57729406283331,0.0,24.019745632510983,15.931660396683906,21.32050842693384,0.0,6.734616080676773,6.416175400361182
2024-06-26,0.0,25.38550865537822,0.0,24.06607948210476,15.96239241058167,21.36163547489805,0.0,6.795831838366068,6.428552138671234
2024-06-27,0.0,25.582905331586336,0.0,23.47562042433409,16.086515320583352,21.527742677962543,0.0,6.848675948569808,6.478540296963876
2024-06-28,0.0,25.58688458292989,0.0,23.463717564346346,16.089017471409186,21.531091175635687,0.0,6.849741214715959,6.4795479909629305
2024-07-02,0.0,25.51447377127666,0.0,23.48654992156878,16.10467356653809,21.552042909467406,0.0,6.8564066434941005,6.485853187654965
2024-07-03,0.0,25.477000443721344,0.0,23.544477226196687,16.084898683626683,21.551623475194422,0.0,6.856273207793927,6.485726963466942
2024-07-04,0.0,25.66901108104126,0.0,23.55012058095984,16.022534293845332,21.468063493048177,0.0,6.829690056529595,6.460580494575796
2024-07-05,0.0,25.632969087601293,0.0,23.561539684941017,16.030303382946784,21.478473038445575,0.0,6.833001671884031,6.463713134181301
2024-07-09,0.0,25.596892124749676,0.0,23.57296986820249,16.038080009935264,21.488892683608366,0.0,6.836316500302715,6.466848813201484
2024-07-10,0.0,25.584480571621416,0.0,23.561539684941017,16.030303382946784,21.478473038445575,0.0,6.881490187863906,6.463713134181301
2024-07-18,0.0,25.606332961917595,0.0,23.581664227228785,15.958582615413883,21.49681837770263,0.0,6.887367852997015,6.469233964740092
2024-07-22,0.0,25.570212237034273,0.0,23.593113949224698,15.96633106491408,21.507255834187873,0.0,6.890711910754793,6.47237500388428
2024-08-02,0.0,25.736145191907035,0.0,23.772319706159237,15.85528651017794,21.3628717378891,0.0,6.844452675278176,6.428924178588515
2024-08-05,0.0,25.627330677598113,0.0,23.760860427359987,15.847643581309073,21.35257391646389,0.0,6.985766236170187,6.42582516109875
2024-08-06,0.0,25.70187648799337,0.0,23.433280849477825,15.629159725866934,21.058196228768757,0.0,7.840251313997977,6.3372353938951385
2024-08-13,0.0,25.742073585716298,0.0,23.42659868523609,15.605692494287354,21.052191336549907,0.0,7.838015611395635,6.335428286814721
2024-08-15,0.0,25.451763635611798,0.0,23.35036257626507,15.429697044881266,20.814772210380696,0.0,8.689424952915834,6.263979579945341
2024-08-22,0.0,25.40477345092157,0.0,23.35036257626507,15.429697044881266,20.814772210380696,0.0,8.736415137606057,6.263979579945341
2024-08-23,0.0,25.430585189449957,0.0,23.27248507016177,15.445373913894251,20.835920419352533,0.0,8.745291503445058,6.2703439036964275
2024-08-26,0.0,25.147801441837274,0.0,23.18523822555793,15.387470336616143,20.757808077437833,0.0,9.27484507559711,6.246836842953705
2024-08-29,0.0,25.148744249867843,0.0,23.1823583883509,15.388047223253215,20.758586301657463,0.0,9.275192795792046,6.247071041078532
2024-09-02,0.0,25.136964228166292,0.0,23.171499449145237,15.380839247839676,20.748862691019195,0.0,9.31768955774232,6.2441448260872825
2024-09-03,0.0,25.140732634230073,0.0,23.15998171037936,15.383145065175514,20.751973255177685,0.0,9.319086418457525,6.245080916579841
2024-09-17,0.0,25.14544473100222,0.0,23.145579679721706,15.386028309242489,20.755862772146585,0.0,9.320833083428298,6.2462514244587055
2024-09-19,0.0,25.08667018209153,0.0,23.0914795824872,15.677298956965963,20.70734835990471,0.0,9.205551379430277,6.231651539120321
2024-09-20,0.0,25.054445849766875,0.0,23.093646861599023,15.686391905342804,20.719358773827075,0.0,9.210890666746497,6.235265942717727
2024-09-24,0.0,25.054914625065017,0.0,23.094078949830298,15.684814375470097,20.719746438501232,0.0,9.21106300494325,6.235382606190104
2024-09-25,0.0,25.195347516882805,0.0,23.04951293850475,15.65581485686966,20.681437877248552,0.0,9.194032749656369,6.223854060837866
2024-09-26,0.0,25.28264334188808,0.0,23.13335677782849,15.426602518537363,20.714707928978143,0.0,9.208823111284035,6.233866321483887
2024-09-27,0.0,25.641885347281207,0.0,23.967320845813404,15.316956502302293,20.6275053273131,0.0,8.238708331470637,6.207623645819363
2024-09-30,0.0,25.650963541569617,0.0,23.940402410437777,15.322379282458737,20.634808241997817,0.0,8.241625144875957,6.209821378660098
2024-10-02,0.0,25.52298472611192,0.0,23.93795860458586,15.800382770876901,20.45755159647969,0.0,8.170828129964752,6.110294171980876
2024-10-03,0.0,25.53818679060592,0.0,24.056818776199478,15.902756502701207,20.686846647587593,0.0,7.63661089898303,6.178780383922767
2024-10-04,0.0,24.64907313859807,0.0,24.217931779744127,17.029158478681634,20.49124209419976,0.0,7.4922376051485315,6.120356903627878
2024-10-07,0.0,24.78876992483429,0.0,24.05228661413826,17.053844701946314,20.492000458914223,0.0,7.492514886955363,6.120583413211548
2024-10-08,0.0,24.751668807825165,0.0,24.024168557920497,17.060158532115526,20.499587194514685,0.0,7.541567476110965,6.122849431513163
2024-10-09,0.0,25.575805317617785,0.0,23.196018596570013,16.96219212774651,20.381870184750962,0.0,7.796424246216819,6.087689527097911
2024-10-10,0.0,25.625383572265935,0.0,22.69829078360828,17.761003700668475,20.34816418179212,0.0,7.507910316669913,6.059247444995278
2024-10-14,0.0,25.4381047911258,0.0,22.688886594288412,17.819211706396036,20.419075997167806,0.0,7.462163677130045,6.172557233891904
2024-10-15,0.0,24.905711852471768,0.0,22.820865423255164,17.906452885420084,20.41343002400062,0.0,7.782689322858101,6.170850491994264
2024-10-16,0.0,24.95041620892287,0.0,23.003929838013995,17.69901717184378,20.41230120401979,0.0,7.763826320329723,6.170509256869843
2024-10-17,0.0,24.766520212836422,0.0,23.283583187983425,17.666453241486913,20.374745177694862,0.0,7.749541871812421,6.15915630818596
2024-10-18,0.0,24.721036663752763,0.0,23.42447237546739,17.63400891801159,20.33732709415334,0.0,7.73530988988386,6.147845058731057
2024-10-21,0.0,24.71241366902513,0.0,23.451182839917315,17.62785796374558,20.33023319001443,0.0,7.732611720818203,6.145700616479348
2024-10-22,0.0,25.008436404184458,0.0,23.244127529087255,17.573396716404773,20.30972607362413,0.0,7.724811831506669,6.139501445192717
2024-10-23,0.0,25.00339221733661,0.0,23.213768368398473,17.615692947488476,20.305629613873986,0.0,7.72325374152404,6.138263111378413
2024-10-24,0.0,25.00614243856645,0.0,23.2129170899143,17.615046957567667,20.30488498054589,0.0,7.722970519962008,6.13803801344369
2024-10-25,0.0,25.012104406003786,0.0,23.21845151635195,17.619246739146384,20.30972607362413,0.0,7.70096981968103,6.139501445192717
2024-10-31,0.0,25.377519844460362,0.0,23.07877848758168,17.51830952972649,20.23550221468563,0.0,7.672825880392358,6.117064043153478
2024-11-01,0.0,25.685563263233647,0.0,23.06824034805098,17.23634078895939,20.226262360595136,0.0,7.669322345325896,6.114270893834953
2024-11-04,48.279068363865434,13.261801522801472,0.0,12.004745316451876,8.894639263532921,10.44309109461022,0.0,3.959774201396813,3.156880237341265
2024-11-05,48.26768891939389,13.258675697487613,0.0,12.001915781057903,8.916112925488184,10.440629643317772,0.0,3.9588408770355175,3.1561361562191235
2024-11-06,48.21087206685287,13.243068647743602,0.0,11.987788088300935,9.023329572827931,10.428339771393917,0.0,3.9541808470365774,3.1524210058441646
2024-11-07,47.53935783173029,14.312192059904504,0.0,11.96010080656394,8.897646423019852,10.28308667173052,0.0,3.899104292450465,3.108511914600423
2024-11-08,47.50627282715206,14.371826469103544,0.0,11.951777177302016,8.891454108145025,10.275930160049885,0.0,3.8963907117617365,3.106348546485732
2024-11-12,47.51068150012435,14.373160202085444,0.0,11.952886325081387,8.882999060844647,10.276883786021063,0.0,3.8967523042714864,3.1066368215716187
2024-11-18,47.315284275434514,14.314047692543719,0.0,11.903727678200097,9.211525913712762,10.234618036365518,0.0,3.88072612738837,3.140070276355019
2024-11-20,47.324469127494446,14.316826338227628,0.0,11.905114050234609,9.19482641957323,10.23660478238202,0.0,3.8814794546886495,3.1406798273994183
2024-11-22,47.31353518401115,14.313518548981843,0.0,11.902363467996976,9.192702027810071,10.234239695985597,0.0,3.903686876995048,3.139954198219313
2024-11-27,47.33628346404274,14.320400468223838,0.0,11.906236882058261,9.197121865794324,10.239160303790728,0.0,3.9055637640610463,3.0952332520290624
2024-11-28,47.33628346404274,14.343515784062266,0.0,11.906236882058261,9.197121865794324,10.239160303790728,0.0,3.882448448222617,3.0952332520290624
2024-11-29,47.281636965452016,14.44240033099861,0.0,11.892491946685581,9.186504418240387,10.227339894198659,0.0,3.8779664272837424,3.091660017141
2024-12-04,47.3743920404492,14.470732808717605,0.0,11.696512514528106,9.20452610617176,10.247403448250335,0.0,3.908707979538506,3.0977251023444845
2024-12-05,47.37614563437421,14.471268452301633,0.0,11.6969454685441,9.20116525266883,10.247782762552008,0.0,3.908852662905877,3.097839766653341
2024-12-06,47.37702248002043,14.469685472198881,0.0,11.697161957571875,9.20133554937794,10.247972430233462,0.0,3.9089250086062983,3.0978971019911086
2024-12-09,47.38579272198178,14.472364041599253,0.0,11.680815694869697,9.203038863240048,10.249869493263631,0.0,3.909648612926276,3.0984705721193184
2024-12-11,47.38579272198178,14.495503533863257,0.0,11.680815694869697,9.179899370976043,10.249869493263631,0.0,3.909648612926276,3.0984705721193184
2024-12-12,47.277270695660846,14.716257697038648,0.0,11.629131098067752,9.158875742923527,10.22639544032417,0.0,3.9006948112632562,3.0913745147217986
2024-12-13,47.27858049192227,14.716665404569776,0.0,11.629453278096586,9.156359029010375,10.226678758170538,0.0,3.9008028783196993,3.0914601599107545
2024-12-17,47.43364766879703,14.811259744615562,0.0,11.644433408628073,9.186390614779388,10.260220843980528,0.0,3.890434109072985,2.773613610126432
2024-12-20,47.42266322330126,14.830987324512487,0.0,11.641736849320651,9.184263276656132,10.257844833655067,0.0,3.8895331819141803,2.772971310640221
2024-12-23,47.42617769230485,14.832086441299733,0.0,11.635188664213644,9.184943917649543,10.258605037221487,0.0,3.8898214332032715,2.773176814107481
2024-12-27,47.43057151115821,14.83346056639713,0.0,11.627002067846105,9.185794860772441,10.259555450145639,0.0,3.8901818074012584,2.773433736279211
2024-12-30,47.433208193276535,14.834285163676523,0.0,11.622089381872357,9.186305502332942,10.26012578243419,0.0,3.8903980639733757,2.7735879124340794
2025-01-02,47.42222395129931,14.854007228777277,0.0,11.619398021812307,9.184178203624763,10.257749816131177,0.0,3.8894971535068463,2.7729456248483197
2025-01-03,47.411683864072884,14.897010040618106,0.0,11.616815488593407,9.181210838162869,10.255469923523867,0.0,3.8886326719231277,2.7491771731057386
2025-01-09,47.38974039029393,14.866973861303286,0.0,11.61143889646899,9.17696151304158,10.250723400789031,0.0,3.933115742274931,2.77104619582825
2025-01-10,47.33497046869164,14.965364971467245,0.0,11.598019164839066,9.166355389047713,10.238876293959489,0.0,3.928570107732876,2.767843604261976
2025-01-13,47.302169241089,15.02429054784471,0.0,11.589982204794543,9.160003474038033,10.231781165170181,0.0,3.925847766914223,2.7659256001493095
2025-01-14,47.117150945549454,15.080565893955624,0.0,11.544649003648196,9.12417492204785,10.191760448533174,0.0,4.186591862053224,2.7551069242124715
2025-01-15,47.11801823027876,15.079002783136255,0.0,11.544861505838695,9.124342870606252,10.191948048123225,0.0,4.18666892459026,2.755157637426556
2025-01-17,47.12148768850141,15.080113100848255,0.0,11.538348256361923,9.12501472667295,10.192698515551367,0.0,4.186977203110273,2.755360508953817
2025-01-23,47.01330806160718,15.045492780293932,0.0,11.511858977890913,9.333641883478242,10.169298525938416,0.0,4.177364908298163,2.7490348624931586
2025-02-03,47.021944149512656,15.048256555139588,0.0,11.495604189705023,9.335356422512133,10.171166570533192,0.0,4.178132267415161,2.7495398451822433
2025-02-04,47.001222866501905,15.108644160537033,0.0,11.490538391765298,9.331242586601348,10.166684415980258,0.0,4.153339380340861,2.7483281982732977
2025-02-05,46.99043776285138,15.128123697789983,0.0,11.487901723185258,9.329101399365209,10.164351524652728,0.0,4.152386337143665,2.747697555011776
2025-02-06,46.97965760765832,15.170535465210177,0.0,11.485266264370347,9.304020026721872,10.162019703710229,0.0,4.151433731224948,2.7470672011041124
2025-02-07,46.98224439378756,15.165864599278322,0.0,11.485898664199896,9.30453232313221,10.162579243156731,0.0,4.151662316781746,2.7472184596635354
2025-02-10,46.97232992694836,15.185601799775029,0.0,11.483474842969262,9.300733819365565,10.160434676497413,0.0,4.150786208820145,2.7466387256242233
2025-02-11,46.95079116739147,15.224492715610769,0.0,11.478209193939183,9.296469047536075,10.15577569620346,0.0,4.148882901356733,2.745379277962315
2025-02-12,47.03706494036277,15.068714661884172,0.0,11.499300817519805,9.313551644870426,10.174437300512489,0.0,4.156506623398816,2.750424011451525
2025-02-13,47.01805751735311,15.108545314615181,0.0,11.489143631744936,9.30978808912857,10.170325865543038,0.0,4.154827001599847,2.7493125800153186
2025-02-17,46.942611617048904,15.244763452178791,0.0,11.470707974663581,9.294849459565526,10.154006403790927,0.0,4.148160102108556,2.7449009906437167
2025-02-18,46.86912371351095,15.381108362613679,0.0,11.449088815120927,9.280298522219802,10.1381104700663,0.0,4.141666224180959,2.7406038922873828
2025-02-20,46.90562400592232,15.41599173220555,0.0,11.357222959254726,9.28752574523759,10.146005731751115,0.0,4.144891631789963,2.742738193838734
2025-02-21,46.90734306740551,15.416556718562171,0.0,11.3539742574838,9.287866127187968,10.146377576450583,0.0,4.14504353944938,2.7428387134605803
2025-02-24,46.89660099993221,15.435926842628845,0.0,11.351374128173795,9.285739149233196,10.144053994141109,0.0,4.144094299213868,2.742210586676975
2025-02-25,46.75611943515435,15.68650372527065,0.0,11.297278241825683,9.25792316389547,10.113666875503446,0.0,4.154512427006066,2.7339961313443304
2025-02-26,46.82325697101842,15.795914335677127,0.0,11.083022981861816,9.271216699713916,10.128189181476955,0.0,4.160477929071579,2.737921901180189
2025-02-27,45.583796480143604,18.028445910210362,0.0,10.786082267694997,9.025797915438682,9.860085441014894,0.0,4.050345735161346,2.665446250336119
2025-02-28,45.563106519618664,16.594519162994025,0.0,10.911123293913267,9.021701209657323,9.855610061728834,1.341195987269763,4.0485073298541145,2.664236434964009
2025-03-03,45.5712179907141,16.597473438345627,0.0,10.895263052952403,9.023307317628964,9.857364628136839,1.3414347566012477,4.049228074173242,2.6647107414475744
2025-03-04,45.353217153426925,17.04960206374067,0.0,10.843142952311432,8.980142165652042,9.810209563226863,1.3350176821187358,4.029857621737312,2.5988107977860144
2025-03-05,45.35361893101963,17.049753103699988,0.0,10.843239010146934,8.979335833892918,9.810296470454832,1.3350295088473387,4.029893321663268,2.598833820275085
2025-03-06,45.49467970717506,16.303005205658156,0.0,11.365716591102572,9.007263750384336,9.840808876455815,1.3391817750423438,4.042427269188866,2.6069168249928465
2025-03-07,45.4542871703628,16.244137957976196,0.0,11.48880329996786,8.999266634348858,9.832071695814843,1.337992779988529,4.0388381925466605,2.604602268994259
2025-03-10,45.46720497622545,16.248754433860217,0.0,11.463649007010694,9.001824166025752,9.83486590514692,1.3383730286307032,4.039986003477816,2.605342479622449
2025-03-11,45.448637938167025,16.286506151161078,0.0,11.455416732507496,8.99814817116367,9.830849728439865,1.3378264891420333,4.038336230329867,2.6042785590889643
2025-03-12,45.449444885363896,16.286795320453752,0.0,11.453844610514242,8.998307934597143,9.831024276610968,1.337850242446517,4.03840793157877,2.6043247984347064
2025-03-17,45.45388360720361,16.288385935130567,0.0,11.45496322550172,8.989420450953723,9.831984402356692,1.337980900699976,4.038802333964295,2.604579144189416
2025-03-18,45.536359140573026,16.45135926509672,0.0,11.472190300671361,8.694422405726666,9.849824421587428,1.3404086511948938,4.0461306929565835,2.6093051221933248
2025-03-19,45.47568627729653,16.56267987464736,0.0,11.456904699302886,8.68283791562147,9.836700468295872,1.3386226842804658,4.040739609019137,2.6058284715362805
2025-03-21,45.52421161958555,16.491431498225122,0.0,11.451345564226417,8.692103035433547,9.847196830116737,1.3400510766647933,4.04505132564575,2.608609050102082
2025-03-24,45.58501412182882,16.379896784212043,0.0,11.466640073226936,8.703712277977427,9.860348825199184,1.3418408596329394,4.050453928646477,2.6120931292761718
2025-03-25,45.589073397305754,16.38135538885683,0.0,11.46766115990967,8.69558248381099,9.861226874113967,1.3419603485000677,4.0508146153462565,2.612325732156469
2025-03-26,45.36688158626972,16.700281085066337,0.0,11.411770127002244,8.653201994888718,9.813165273056597,1.335419908478986,4.119686233920906,2.599593791316492
2025-03-27,44.98815449074855,17.395675158877452,0.0,11.316503571227715,8.580964231483042,9.731244024520555,1.324271694505371,4.085294696586244,2.5778921320510655
2025-03-28,44.909226796165555,17.540597061011383,0.0,11.296649777540738,8.565909696978204,9.714171426967395,1.3219483782228523,4.078127412314559,2.5733694507993095
2025-03-31,44.54000838673643,17.831384838102927,0.0,11.595272107837424,8.425886131783122,9.634306971953151,1.31108006201313,4.109848847345737,2.552212654228081
2025-04-02,44.532259832259655,18.176219562051923,0.0,11.593254896775845,8.354832929436673,9.632630906879928,1.0498993592743429,4.109133863473071,2.5517686498485603
2025-04-03,44.43331591728476,18.913481583830503,0.0,11.012034431701606,8.3362697601272,9.611228664617242,1.047566642423064,4.100003992383227,2.5460990076323955
2025-04-07,44.32291197717183,18.606761183795875,0.0,11.492869659170402,8.31555654058996,9.587347540915482,1.0449637422688265,4.089816668167305,2.539772687920323
2025-04-08,44.38131532043858,18.45790017545928,0.0,11.508013565152261,8.326513769739169,9.59998058158163,1.046340668409701,4.0934719438530305,2.586463975366349
2025-04-09,43.810115490200104,19.54673348257378,0.0,11.35990224066049,8.185119768882682,9.476426170476406,1.0328739739719182,4.04078782526545,2.548041047969166
2025-04-10,43.79137854936001,19.6239106856308,0.0,11.312275251393398,8.181619113767702,9.472373242641249,1.032432228992955,4.039059639854792,2.5469512883590917
2025-04-11,43.873189225506124,20.2030329830046,0.0,10.664973296860753,8.136059178818481,9.490069448729287,1.0343610099888252,4.04660537627774,2.5517094808141887
2025-04-15,43.92136743924284,20.439695819578183,0.0,10.38671132372017,8.119256295340522,9.500490724281587,1.0354968669142022,4.051049051838328,2.5459324790841644
2025-04-16,43.95002335036536,20.410107961101037,0.0,10.371167792978406,8.124553595956266,9.50668919290149,1.0361724630514806,4.0536921048294055,2.5475935388165483
2025-04-22,44.1775738999572,20.213761062557815,0.0,10.424864349915088,7.950889836943766,9.555909925582293,1.041537229562744,4.074680031479104,2.5607836640019883
2025-04-23,44.17833634207883,20.214109923337396,0.0,10.423318410415897,7.951027057999179,9.556074847002703,1.0415552050146526,4.074750354663785,2.5608278594875586
2025-04-24,43.89801791048871,20.34308429453871,0.0,10.314308155068751,8.32930330188194,9.495440062285422,1.0349463748580914,4.040320893397951,2.544579007480424
2025-04-25,43.58743829572757,20.454572544131643,0.0,10.097449755396516,8.781205461817848,9.428259577677995,1.027624102425261,4.096874217788199,2.5265760450349664
2025-04-28,43.87130940893986,20.030780990510337,0.0,10.154641913905776,8.752701477521823,9.489662831611186,1.034316691146352,4.123555855672118,2.5430308306925555
2025-04-29,49.278734032702246,17.877130647768023,9.21503648918838,7.422991135571215,4.135596678935754,3.86542856368455,3.039216769369819,2.6294268891309116,2.5364387936491015
2025-04-30,49.36488919467453,17.733553316703166,9.231147352766564,7.435968924391431,4.142827039226449,3.8721865827476116,3.0445303030507,2.6340239775905503,2.540873308848997
2025-05-02,49.210026125674666,18.148487659578013,9.202188231561982,7.203500833085603,4.147258923451684,3.8600391089514163,3.0349792777352342,2.660617529223962,2.5329023107374353
