date,CCB INTERNATIONAL SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,YUANTA SECURITIES (HONG KONG) CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-07-04,46.28709719792689,10.479064993956738,6.770858426309923,7.155440672714816,6.027487645311217,5.882999294842394,5.901696559339934,4.703495147422281,3.718215290205233,3.073644771970573
2024-07-05,46.28348464457186,10.478247137930044,6.7823092382710195,7.154882214466755,6.027017220030013,5.882540146394407,5.901235951632895,4.698953466522827,3.717925095919255,3.0734048842609227
2024-07-08,46.31921488908966,10.486336207610757,6.713252704452715,7.160405689913389,6.031669998459259,5.884175086734001,5.90579162856881,4.702580997112322,3.720795285443579,3.0757775126155105
2024-07-11,46.30710246388542,10.48359404189648,6.726024914463245,7.1585332514759346,6.030092723199135,5.894258555971739,5.904247270367918,4.701351277205999,3.7198223014518783,3.0749732000822427
2024-07-12,46.31627031400284,10.485669577046686,6.727356528514242,7.142332147284447,6.03128655704619,5.8936091731324085,5.9054161894138275,4.701918782818006,3.7205587494589576,3.075581981282393
2024-07-15,46.320897671531306,10.486717177419717,6.718037862178602,7.1430457221083365,6.031889129728897,5.89419799076803,5.906006186662689,4.702388541266396,3.7209304623672446,3.0758892559687827
2024-07-16,46.30205748948436,10.482451896075247,6.738002509556989,7.140140418270563,6.02943576861105,5.9006978911206796,5.912682860942614,4.70047593031483,3.719417041625873,3.0746381939977985
2024-07-18,46.301889342602614,10.482413828833856,6.737978040361178,7.140114488702598,6.029413872590049,5.90067646261395,5.913024540985494,4.700458860439035,3.7194035344857728,3.0746270283854513
2024-07-19,46.30071234862477,10.482147365885474,6.765042474112809,7.139932986999889,5.98386774965207,5.921225609415695,5.91287423190795,4.7003393747798015,3.7193089872518814,3.0745488713696596
2024-07-22,46.31282143073179,10.484888774746652,6.765177173802971,7.1418003024339844,5.96091416540411,5.922774194814095,5.914420633160344,4.701568660303348,3.7202817026945487,3.075352961908162
2024-07-24,46.31298965702354,10.484926859965897,6.76683632367953,7.1418262442475955,5.958938002537029,5.922795708647823,5.914442116650666,4.701585738240661,3.7202952162136085,3.075364132793646
2024-07-25,46.36671629384196,10.497090183077724,6.691226285929328,7.150111313030383,5.901301087516239,5.961668733828221,5.921303325264883,4.70703993999485,3.7246110453453287,3.0789317921710824
2024-07-26,46.35542167721965,10.494533163328551,6.676689545048732,7.148369594561993,5.899863570722211,5.960216511886277,5.919860936061829,4.701348687906881,3.7655145279291284,3.0781817853347464
2024-07-29,46.357781291572365,10.495067363001022,6.6933909761862695,7.148733465601961,5.854715084294463,5.9845168719108655,5.920162272741021,4.7015879990691944,3.765706202641686,3.078338472981156
2024-07-31,46.39641197005159,10.503813070013354,6.688415776245833,7.1546906192091715,5.786815226303885,5.989503865263248,5.925095638379568,4.705505907331271,3.768844225677053,3.0809037015250333
2024-08-01,46.40113978959132,10.504883414261228,6.678907275212144,7.155419686063135,5.789588488962459,5.987930615906202,5.925699408838198,4.705985400934944,3.76922827294743,3.0812176472829402
2024-08-02,46.40113978959132,10.504883414261228,6.678907275212144,7.155419686063135,5.789588488962459,5.987748650652126,5.925699408838198,4.706167366189021,3.76922827294743,3.0812176472829402
2024-08-05,46.40105535579305,10.504864299058216,6.679259051789593,7.155406665709216,5.789395989019261,5.987737755049906,5.925688626143833,4.706158802615199,3.7692214142741065,3.0812120405476224
2024-08-07,46.39506134142139,10.503507297431893,6.676576821581183,7.154482341681229,5.788648124073188,6.001701523409676,5.924923155132134,4.7055508685222796,3.7687345122596185,3.0808140144874057
2024-08-08,46.3948081073075,10.503449967054774,6.6594379795533385,7.154443290994718,5.788616528400374,6.01931698596926,5.924890815641213,4.705525184624682,3.768713941704971,3.0807971987491682
2024-08-09,46.39523016569978,10.503545518031,6.6594985611529145,7.154508375709069,5.787759477651278,6.019371744321614,5.92494471498888,4.705567991276445,3.768748226087472,3.0808252250815467
2024-08-16,46.40189970760362,10.505055454218862,6.689570814199358,7.1555368713807725,5.821345778611557,6.020237058534737,5.849551764745586,4.706244439755891,3.7692900021305933,3.0812681088190277
2024-08-22,46.40147752785724,10.504959875768941,6.6895099502837105,7.155471767952667,5.821292814092867,6.021092117330463,5.849498543599554,4.706201620795968,3.7692557078903324,3.081240074428261
2024-08-23,46.40139309282983,10.504940760287663,6.689497777633482,7.155458747409206,5.821282221304781,6.021263127222507,5.849487899486562,4.706193057097482,3.7692488491171647,3.0812344676113237
2024-08-26,46.47217288386036,10.520964794529776,6.566481579726423,7.166373546321729,5.775488748480074,6.065803146142777,5.8584105956291745,4.713371793314825,3.7749983886913077,3.0859345233035587
2024-08-28,46.45041705971461,10.516039432841064,6.55156719645025,7.163018627604539,5.772784968782023,6.07024979646247,5.855667996288907,4.711165240844703,3.82459982974811,3.084489851263324
2024-08-29,46.448301821487824,10.51556055816112,6.551268854126187,7.162692441279865,5.772522090293218,6.0745271272345,5.855401343510026,4.7109507059181945,3.824425666839052,3.0843493911500133
2024-08-30,46.469462876754314,10.5203512684649,6.572476819419153,7.16595564197102,5.684035359171936,6.077294578340704,5.885403942803811,4.713096934829399,3.826168010040524,3.0857545682042384
2024-09-02,46.4498247735918,10.515905343534287,6.613781069909817,7.162927292439021,5.631540324315154,6.020079446833081,5.846485522283633,4.85045464341648,3.824551062534641,3.0844505211420783
2024-09-03,46.44593298337094,10.515024270294958,6.621605417479852,7.162327147863119,5.631068486721161,6.0377891469245615,5.845995675544858,4.83183415757986,3.824230623211201,3.084192091009491
2024-09-04,46.44525621685874,10.514871055237277,6.622966039742284,7.162222785158965,5.630986436080018,6.037701169931962,5.845910493186585,4.8317637526307005,3.8241749001143766,3.084147151059094
2024-09-05,46.43147139260725,10.51175027043965,6.650680086495677,7.160097057143116,5.6293151747993955,6.0359091968374035,5.844175443037174,4.830329698443471,3.8230398955262035,3.083231784670661
2024-09-09,46.463705160962064,10.519047763132827,6.5769465760646035,7.165067757037299,5.605891580322191,6.076359371402992,5.848232600646134,4.8336830216078495,3.825693935527684,3.085372233296355
2024-09-10,46.493610011227275,10.525818005566128,6.51681787099721,7.169679319496041,5.60949962982517,6.080270222174146,5.851996625052552,4.836794064226813,3.828156218806776,3.087358032627888
2024-09-11,46.49623805502072,10.52641297572813,6.517186233074381,7.1700845844610965,5.6506604600984005,6.082437290350514,5.852327408216216,4.788747843290231,3.82837260471849,3.0875325450418267
2024-09-12,46.48267714758801,10.53427998458875,6.5499196081187305,7.167993386174913,5.6125554093107235,6.082486161022417,5.868849042576977,4.78735117618472,3.8272560368265007,3.086632047608265
2024-09-13,46.487422565307746,10.53535542950654,6.541473108686832,7.1687251668062615,5.613128395238531,6.083107122192898,5.868354371821056,4.787839916990891,3.827646761494908,3.0869471619543374
2024-09-16,46.498442449878866,10.537852844814644,6.560164372978733,7.170424519437595,5.573613301658813,6.08454912810807,5.86974547040711,4.78897487867125,3.82855410853983,3.0876789255050934
2024-09-17,46.49132131190283,10.536238994970963,6.574474485896507,7.169326384109627,5.572759714586752,6.083617292296366,5.868846531320622,4.78824145731178,3.827967773587105,3.087206054017453
2024-09-19,46.49352524056725,10.536738467097825,6.5700456336320485,7.169666247195397,5.573023892169328,6.083905687165679,5.869124744947005,4.788468444678501,3.828149239023334,3.0873524035236284
2024-09-20,46.51472753133722,10.541543501596513,6.573041750127312,7.1729358067246025,5.5755653400896215,6.086680110845727,5.87180122277405,4.745049440285,3.829894977442966,3.088760318776993
2024-09-25,46.51973409261615,10.542678128978338,6.555871059892085,7.17370785774096,5.583280242762813,6.087335243931042,5.8724332276077815,4.745560168436172,3.830307203955171,3.089092774079487
2024-09-26,46.50700765949989,10.528851136514362,6.570491804091925,7.171745341939271,5.581752821250958,6.107555578436598,5.870826702330745,4.744261922535572,3.829259344387685,3.088247689012987
2024-09-27,46.503445505929456,10.528044690635427,6.578559767721745,7.171196029920251,5.580413460711535,6.107087776872806,5.870377032757243,4.7438985409636985,3.828966046441156,3.0880111480466805
2024-09-30,46.5124367525253,10.530080244021972,6.678146227899931,7.172582550664912,5.581492410303037,6.127420736578755,5.734710761025801,4.744815753895846,3.829706361004005,3.0886082020804353
2024-10-02,46.525335929984706,10.533000524772948,6.6883910671457185,7.17457170499917,5.58322276389593,6.109962547542462,5.71915063799208,4.746131621751734,3.830768443866505,3.0894647580487486
2024-10-03,46.52567547864055,10.533077396139886,6.679317198528301,7.174624066065029,5.591656378015282,6.110007138936136,5.7191923771837025,4.74616625970932,3.8307964013707334,3.0894873054110605
2024-10-04,46.49606849484273,10.54004990278985,6.771340974294228,7.078889675197174,5.656474654302005,6.1026545743289855,5.718652661506255,4.724912246693567,3.8234355304641454,3.087521285581066
2024-10-07,46.38147501624743,10.514073061692786,6.70208676222029,6.970499086461373,5.651628202764079,5.942103558061911,5.683277648098206,5.26602535164861,3.804917944568157,3.0839133682371576
2024-10-08,46.280292624881824,10.49113633846434,6.634470513687618,6.7828759853714065,6.180687707217062,5.771424727338204,5.661804863244221,5.292650562850211,3.827470945749541,3.077185731195574
2024-10-09,46.39072872582354,10.524028856761346,6.586581240057885,6.665290679416643,6.131951007126658,5.622622534271285,5.654820279391916,5.503657955254352,3.8361529157310623,3.084165806165307
2024-10-10,46.3715809786775,10.51968506977973,6.592044889915962,6.584535395760688,6.246699072746209,5.761400285810984,5.641576578768504,5.365015364297762,3.8345695457763,3.0828928184663646
2024-10-14,46.3861723218637,10.522995207838953,6.557560234371833,6.586607294403208,6.193553463922295,5.841605679572194,5.643351764738763,5.34851501116231,3.8357761365164245,3.0838628856103165
2024-10-15,46.42602897277659,10.532036940009624,6.569202091206162,6.592266741917259,6.1069442573412385,5.846624995171806,5.648200733515602,5.353110645702342,3.8390719719518698,3.086512650407509
2024-10-16,46.403474533801194,10.526920323540242,6.566010677446223,6.589064123015106,6.188949467877166,5.843784619856852,5.645456755588058,5.314119426083981,3.8372068950450275,3.085013177746145
2024-10-17,46.412595037764,10.528989367280857,6.568393145439712,6.590359189517106,6.190165892696956,5.842385360535379,5.646566358074261,5.315163904924657,3.819762213259729,3.0856195305073464
2024-10-18,46.40482549338275,10.527226797226067,6.577301292228187,6.589255952601143,6.18912964879395,5.848139792798187,5.645621113623159,5.314274137786679,3.81912277881273,3.085102992747146
2024-10-21,46.406966463847354,10.528951044264664,6.567459297532544,6.5903352021776636,6.190143361965897,5.849097655482565,5.6465458059161735,5.3151445589926505,3.819748310234087,3.0856082995863994
2024-10-22,46.41389282044897,10.53052251672086,6.581544606519453,6.591318826301642,6.191067256450005,5.849970648036196,5.647388567096213,5.287907506743856,3.8203184172878566,3.08606883439495
2024-10-24,46.413977300973194,10.530541683914313,6.581556585957177,6.59133082352997,6.191078525158048,5.84998129589521,5.647398846224243,5.287917131560287,3.8201433552659823,3.086074451521571
2024-10-28,46.43155593713514,10.5345299773469,6.588601370572859,6.59382719667245,6.137159187690744,5.852196893409896,5.663194058488458,5.2899198552378435,3.8217722649589394,3.0872432584867697
2024-10-29,46.92283144377177,10.645992030412854,6.6538967131616475,6.66801036481552,6.202094250244421,5.9141168729522535,5.723114267366065,4.2878267384422335,3.862209055581669,3.11990826325157
2024-10-30,46.92239973164362,10.645894082276856,6.649235258913183,6.667949015982627,6.202037188059013,5.914062460294219,5.723061612021876,4.293307570740035,3.8621735214410506,3.11987955862752
2024-10-31,46.94632856016571,10.65132312630308,6.622801416444742,6.671349443273431,6.202438467419541,5.917078431073435,5.725980178862419,4.295497011630535,3.8457327736992215,3.1214705911278813
2024-11-01,46.94710644050121,10.651499614115037,6.613705838408067,6.671459984644872,6.202541239139159,5.916440049301752,5.734359839364013,4.295568186155977,3.845796495825999,3.121522312543914
2024-11-04,46.94321729658518,10.650617233536943,6.6131579525898765,6.670907314417088,6.202027414595901,5.915949925659064,5.733884799422843,4.303496434283419,3.845477906307325,3.1212637226023596
2024-11-05,46.95903716781274,10.65420649313251,6.617596424849023,6.673155411176588,6.20411749875926,5.917943601666001,5.699907267503238,4.304946713223366,3.84677383293506,3.122315588942216
2024-11-06,46.976338843434355,10.658131948931171,6.620034624472418,6.675614081056984,6.206403355432563,5.883279832564391,5.70200735201441,4.306532835854765,3.848191145492158,3.123465980746783
2024-11-07,46.975473456862424,10.657935607443145,6.625439198110172,6.6754911045346015,6.2026046717355205,5.883171452228856,5.701902311035973,4.306453501964992,3.8481202550603886,3.1234084410239307
2024-11-08,46.97374277936666,10.657542946168022,6.626300367213458,6.675245165081998,6.202376154436374,5.885533654120645,5.701692240688904,4.306294842953939,3.847978482032118,3.123293367937889
2024-11-12,46.94373581187716,10.6507348758338,6.632192586193844,6.670980998490168,6.2429645837348176,5.890978611686546,5.69804998261922,4.303543968918637,3.8455203818600086,3.1212981987857935
2024-11-13,46.939155989723645,10.649695792115983,6.652346039448704,6.670330178822023,6.254872629532586,5.890403888906497,5.697494081920416,4.303124115967724,3.8215835980496182,3.1209936855128015
2024-11-14,46.95739417148545,10.653833725222558,6.665795456618359,6.672921931733796,6.2849249532266604,5.815351011511806,5.699707839932504,4.304796092340452,3.823068472134154,3.122206345794258
2024-11-15,46.957307701179296,10.653814106581443,6.665783181802347,6.672909643794643,6.285097526074315,5.815340302757812,5.699697344131137,4.3047881652175235,3.823061432094837,3.1222005963666466
2024-11-18,46.88918173644821,10.638357484394003,6.656112420590091,6.663228543465387,6.275979066065545,5.806903369556998,5.69142818648021,4.443623395462774,3.8175149099231422,3.1176708876136447
2024-11-19,46.90341225929311,10.6415861478854,6.59485887909166,6.665250784470605,6.277883779693856,5.808665722150888,5.726079849259276,4.444972002580696,3.8186734977066052,3.118617077867901
2024-11-20,46.88469875494428,10.637340372171767,6.586711818065688,6.6625914854232,6.3171156071465715,5.8100254143381935,5.723795260249664,4.443198549458758,3.817149924907444,3.1173728132944323
2024-11-21,46.883405746500145,10.63704701055722,6.586530166605275,6.662407741317356,6.316941390738243,5.8126230301004,5.723637406711077,4.443076012823226,3.8170446537376055,3.117286840909451
2024-11-22,46.898409030510464,10.640451000407987,6.556636672393753,6.664539796229834,6.318962892040307,5.81448314313564,5.725469043219084,4.444497853456141,3.818266156401677,3.118284412205117
2024-11-25,46.87280576678004,10.634642055524658,6.553057205597798,6.660901421846307,6.3155131785687395,5.865901873056803,5.722343336037876,4.442071467294143,3.816181649114198,3.116582046179434
2024-11-26,46.86410530157892,10.632668068014908,6.5520246170124725,6.65966503456202,6.31434090177117,5.8648130524862205,5.739659243114265,4.441246936148848,3.815473294768941,3.116003550542237
2024-11-28,46.8517062617908,10.629854936865158,6.5508423159598745,6.657903058072602,6.3126702891867,5.863261373436346,5.763863181949689,4.4402556283478365,3.814463818435447,3.1151791359555414
2024-12-02,46.85162018028702,10.629835406436685,6.551197743664189,6.657890825384552,6.3126586908011815,5.863250600758115,5.763852591897589,4.440063738340455,3.8144568100507406,3.115173412379476
2024-12-03,46.84301362702211,10.627882725947286,6.549994301134071,6.656667783538824,6.3114990674401,5.880543342071497,5.762793783170112,4.439248107100456,3.813756101610219,3.1146011609653326
2024-12-04,46.91480289823683,10.64417049004219,6.46160340011704,6.666869461268267,6.321539716013403,5.852759646269451,5.753227592175601,4.446051477799181,3.8196008743933128,3.1193744436847273
2024-12-05,46.91540710174818,10.644307573537978,6.4603987435016315,6.666955322141368,6.321621129474774,5.8528350224345616,5.753301686493344,4.446108737336653,3.8196500660368393,3.119414617294668
2024-12-06,46.9111780039572,10.643348063210203,6.459632418064118,6.666354342468223,6.330249549475164,5.852307430046612,5.752783066343668,4.445707951543645,3.819305751137864,3.1191334237533104
2024-12-10,46.8909924143136,10.638768296391733,6.432579893893445,6.663485851441105,6.373497243451409,5.849789218369192,5.750307679384167,4.465125795311227,3.817662327504175,3.1177912799399494
2024-12-11,46.9085891366926,10.64276069327922,6.434993839872097,6.665986449201293,6.339097967256575,5.851432595486489,5.752465589946901,4.466617462070718,3.8190949767328433,3.1189612894612666
2024-12-12,46.9085891366926,10.64276069327922,6.434993839872097,6.665986449201293,6.361540507941582,5.851432595486489,5.752465589946901,4.444174921385711,3.8190949767328433,3.1189612894612666
2024-12-13,46.905310314993145,10.642016784427016,6.441533856917017,6.665520509350614,6.36109584828664,5.851023591410263,5.752063503477264,4.443864281960468,3.81882802921401,3.1187432799635637
