date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,HANG SENG BANK LTD
2024-03-26,60.07061067707672,8.727485196550816,6.4234731719543765,9.632583883358791,3.575324004891762,4.8006106394616745,3.1014805972372694,2.6176406699082686,1.0507911595603214,0.0
2024-03-27,60.155197120249824,8.72600325021407,6.4357859102708375,9.538607234573835,3.578566599270764,4.802625856841597,3.0987929700465195,2.6156319307991036,1.0487891277334471,0.0
2024-03-28,60.04215887767705,8.7188510142624,6.444272747244968,9.6661753816309,3.5700721732531226,4.7930217030529425,3.0941336787045746,2.6247768845724275,1.0465375396016037,0.0
2024-04-02,60.069533376358486,8.780508601088927,6.448112060436288,9.695315082796936,3.527257468812427,4.713100790501074,3.0935869956067332,2.6252471426396697,1.0473384817594558,0.0
2024-04-03,60.049941654297875,8.760196602101033,6.4122931875560685,9.794605906055423,3.4942912872346703,4.716849673435983,3.0798967597007554,2.6477232406529922,1.0442016889651926,0.0
2024-04-05,60.042093252331895,8.748388197294405,6.405505990652542,9.802332533043561,3.5691087918280795,4.672142811022821,3.076216814278749,2.6382650274458737,1.0459465821020708,0.0
2024-04-08,60.01815414682373,8.641334881789605,6.478717172800275,9.782685424890785,3.6049854675301884,4.688309278421669,3.074603883453695,2.6658115759004946,1.0453981683895517,0.0
2024-04-09,60.11174513974258,8.631422617568841,6.479063485146304,9.711012376736344,3.6008502767344375,4.668560363942934,3.0710770804210745,2.678051923702876,1.0482167360046126,0.0
2024-04-10,60.03942556090893,8.597833067921636,6.483665611383851,9.773299535428363,3.5927330934218946,4.672395694699614,3.0729897525907504,2.709407601769304,1.0582500818756575,0.0
2024-04-11,60.11633061634535,8.492333617504329,6.473892987722597,9.802949861869815,3.587702028729471,4.674397127609333,3.0719476959118226,2.7313654088295944,1.049080655477687,0.0
2024-04-12,60.262251074906544,8.458010132244,6.458558071906522,9.730461669956776,3.5643259210863456,4.655948605042309,3.066862937709507,2.7564431481176337,1.0471384390303544,0.0
2024-04-15,60.46516870747545,8.47225324682877,6.468861117694372,9.463438175098613,3.5704798013591588,4.667158329791916,3.0718032926040295,2.769693610920785,1.0511437182269072,0.0
2024-04-16,60.61008833110723,8.441918426541733,6.484325407721187,9.347524987327542,3.5495921720661063,4.682195956117997,3.074640864633777,2.7558016043720994,1.0539122501123368,0.0
2024-04-17,60.566539881344596,8.407844857338652,6.495816947669711,9.393447394448511,3.5654576595249634,4.691091297123026,3.0747589649247677,2.755959028664415,1.0490839689613558,0.0
2024-04-18,60.688591019037396,8.419031333953363,6.502287413041769,9.231942000616282,3.575855401299375,4.679366580926348,3.0778493113881202,2.773906112561324,1.0511708271760223,0.0
2024-04-19,60.686021805762365,8.434618088628673,6.525397086048206,9.143455898720983,3.5926957464243547,4.68593433322161,3.083263970123863,2.794972424548886,1.0536406465210562,0.0
2024-04-22,60.73388821838396,8.30532301820705,6.527280810666905,9.241329707795032,3.5806659370778218,4.652616828484231,3.08034452201441,2.8220847870533423,1.0564661703172469,0.0
2024-04-23,60.926144090883795,8.229703333372587,6.553810843324297,9.040335132530826,3.590353937897137,4.677804464505862,3.086318645796876,2.8367038462654133,1.0588257054232042,0.0
2024-04-24,60.87239500348127,8.234937973363124,6.564436631656386,8.98209996863122,3.6014254601735933,4.740351015100837,3.091957501092726,2.848939524657906,1.0634569218429344,0.0
2024-04-25,61.04243478346476,8.146816457774626,6.556083109151532,8.926542962502241,3.5907681928889588,4.7293603700036275,3.089926881422041,2.85515326213337,1.0629139806588452,0.0
2024-04-26,61.01717588651437,8.144414310410976,6.5722797199996466,8.884768980152964,3.5962611197735237,4.752580140647502,3.097291132571349,2.8705607098190344,1.0646680001106261,0.0
2024-04-29,61.03361203306801,8.10506670594868,6.573944846006709,8.860151900969477,3.5986412829160797,4.795127927984891,3.0969253195247326,2.872299385126818,1.06423059845461,0.0
2024-04-30,27.822996568651547,3.690096710335453,2.9916033112947553,4.028425016207318,1.6466404244427801,2.175029117610095,1.4113242060476738,1.309265453976436,0.4840183793787059,0.0
2024-05-02,61.06888298727844,8.107796140194358,6.55551154150838,8.855129294599315,3.6182235103806235,4.7665278910921485,3.096658427704272,2.8711825087379785,1.0600876985044865,0.0
2024-05-03,61.09205075044607,8.120838048727926,6.555181922675922,8.798649653259615,3.631057827658874,4.7774411156261,3.093830923999717,2.868353319702847,1.062596437902926,0.0
2024-05-06,61.08985368984854,8.119474607011535,6.550449596269092,8.81532991219679,3.6304481940610667,4.7766016557723,3.09331148769032,2.864758811812018,1.0597720453383368,0.0
2024-05-07,61.0527060554823,8.111742583860716,6.544315391615989,8.862426941325092,3.62699098644075,4.772156653192703,3.090365785265823,2.883590889347376,1.055704713469256,0.0
2024-05-08,61.041908733324,8.061704748433453,6.50758995104342,9.154749872411482,3.473027212626282,4.76983439355968,3.086984292500363,2.8717595962942424,1.032441199807072,0.0
2024-05-09,61.04463822064415,8.186540558535937,6.495581120323349,8.995459131695597,3.511226873659696,4.76753936737664,3.089389033022095,2.876846577106365,1.0327791176361636,0.0
2024-05-10,60.92235344970865,8.186490462816396,6.494709141061842,9.080084729647831,3.5072386436037024,4.808123958770824,3.082023189834351,2.8855306615899305,1.033445762966466,0.0
2024-05-13,60.850426626448794,8.179096953504292,6.476355364379714,9.119993365652695,3.531516943111475,4.846782074888719,3.07637935968165,2.890066767872694,1.0293825444599627,0.0
2024-05-14,60.81590683273587,8.122083718942704,6.467887493110101,9.134916454734244,3.6077048336494695,4.853558023369424,3.075105569436916,2.8907292814192136,1.0321077926020648,0.0
2024-05-16,60.872018317579176,8.097846071238948,6.4525023825686505,9.084346880118959,3.538265420760699,4.900382241605569,3.0709633574970163,2.9515816810234083,1.0320936476075744,0.0
2024-05-17,60.90193213119603,8.15078668028308,6.487507678413773,8.591660698208257,3.9429531890142324,4.880334737798139,3.0698570373654865,2.9312801536225397,1.0436876940984683,0.0
2024-05-20,61.014251417760576,8.129444168100848,6.477877553398917,8.518375981783207,3.9681523205409457,4.841615947961557,3.06908208062041,2.9392544890777987,1.0419460407557408,0.0
2024-05-21,61.207724005377585,8.111374955490048,6.4303540702772874,8.419618288486088,3.939559099674699,4.841409078361884,3.068820213110958,2.9410361770161866,1.0401041122052666,0.0
2024-05-22,61.31286597972549,8.10085042202534,6.441323657485657,8.211103796967853,3.988027334185497,4.850945931618108,3.07490433233509,2.9831851904401834,1.036793355216793,0.0
2024-05-23,60.815057883078204,8.02335045490579,6.393695750811829,8.115484386130847,3.9130452298123126,4.81277396761938,3.049084379676942,2.944816128140078,1.0278312679280894,0.9048605518965241
2024-05-24,60.869931986832945,8.040214870964787,6.393937500137239,8.118933798412446,3.827103761834569,4.814344598213526,3.0500794368400403,2.9552574268293426,1.0250407702174404,0.9051558497176575
2024-05-27,60.99530548960577,8.08291578084816,6.400609120270569,7.935072192873271,3.8224683588077837,4.814054530924307,3.0515744401472022,2.9640888063340043,1.0283117662924117,0.9055995138965245
2024-05-28,61.017696766535515,8.088278240559312,6.40664796733149,7.893123156412921,3.8255083385124142,4.8164714366081745,3.0526501674598547,2.9626716697892794,1.0310335050222252,0.90591875176882
2024-05-29,61.010724416262484,8.099828421709232,6.405488083914487,7.869315028034399,3.8262762895333564,4.829924486505762,3.051340259509694,2.960318610723828,1.041254386452316,0.9055300173544439
2024-05-30,61.05074589515672,8.129472333206724,6.421389695746677,7.733337096935257,3.846938925901101,4.8400078476608215,3.0582298685519893,2.9676192819545313,1.0446844449052075,0.9075746099809765
2024-05-31,28.13962036209971,3.781775411869395,2.9581333418362945,3.5631404800020148,1.7786312428660336,2.225433253422898,1.4089097398570045,1.3650591990940302,0.47552828775901207,0.41811464886861316
2024-06-03,59.69071958964766,8.340398257795382,6.513536715284117,9.742011969228075,3.923653788826067,5.0591173236274924,3.10361044406839,1.6600771707148254,1.045863726832017,0.9210110139759781
2024-06-04,56.938196246868564,8.306067429002592,6.506017406128562,12.595889094831323,3.909956294077727,5.021133067302597,3.0992832831421877,1.6542218991285673,1.0495083709230653,0.9197269085948097
2024-06-05,57.723393875634144,8.434491368084073,6.59774306734533,11.30050179554677,3.9755978986426452,5.145920613007018,3.1426518316137777,1.6838589533827744,1.0632438671700564,0.9325967295734137
2024-06-06,60.693786531430014,8.248049516446846,6.445261957447619,7.7928029567082735,3.8875522066503994,5.021855967129665,3.0689772239569284,2.892404634556051,1.038575562851866,0.9107334428223326
2024-06-07,60.585361537128676,8.167254373205905,6.396364838189518,8.104615362253792,3.867525513912795,5.018232120286119,3.0467424081825696,2.887061099698173,1.0227075906034562,0.9041351565389978
2024-06-11,60.77980052517997,8.225705008973012,6.378746366679046,8.18269535651548,3.7062173269878484,4.869524545957097,3.0395908471392206,2.8981577222392336,1.0175494032059382,0.9020128971231506
2024-06-12,60.49067613473811,8.271727700693345,6.39720079909929,8.476336917351786,3.7273789800565114,4.786829386575311,3.040815329816729,2.884203480705628,1.0224550028395847,0.90237626812371
2024-06-13,60.53873737855427,8.229481353711439,6.420094562283375,8.538488022290874,3.6759403605244767,4.741848582443343,3.0388866619414046,2.8879416689362287,1.026792633001555,0.9017887763130289
2024-06-14,60.67638333098287,8.272162149519206,6.447952098901098,8.393444694787295,3.6141824641949545,4.753782427833678,3.0356934758959935,2.8777280322401895,1.0277944381664654,0.9008768874782426
2024-06-17,60.6040222205329,8.26857941074157,6.526703684245498,8.502505106333187,3.5146355125704645,4.742326212213131,3.034610252525537,2.876534943716503,1.029451571452576,0.9006310856686406
2024-06-18,60.50520617802167,8.299210770249822,6.523308874313423,8.642062072311163,3.489972856462236,4.744193619016216,3.032704149756434,2.833562350566782,1.0296305637562355,0.9001485655460109
2024-06-19,60.55834073671651,8.32851966838487,6.524455295403649,8.590968442494377,3.462506773496199,4.739910260420097,3.032929105109492,2.833823499274215,1.0283308832923121,0.9002153354082748
2024-06-20,60.68868825297624,8.257743430407578,6.525836794527179,8.562803412869775,3.422365978940231,4.741414578419045,3.0327658397578396,2.839735459807586,1.0284793763022848,0.9001668759922433
2024-06-21,60.78949137733049,8.247983396828698,6.525626125369283,8.459501742550367,3.4339440970900816,4.740750578899484,3.0335516239484615,2.840987456375977,1.02779375341576,0.9003698481913933
2024-06-24,60.600811448140355,8.257415573805577,6.544353560685659,8.583878256606923,3.4555536732489753,4.754586939561301,3.0423121114529943,2.8274726620278887,1.0306761244935974,0.9029396499767303
2024-06-25,60.18072615552813,8.2474309529889,6.521259096283484,8.990298706702031,3.463747879931783,4.813897591264468,3.0329255497161554,2.8215518356526963,1.0279038321607075,0.9002583997716448
2024-06-26,60.831892227242015,8.356728652131293,6.591818888724012,7.99641156014942,3.4904106720983132,4.865333762915703,3.064975239775846,2.8520888867588474,1.0405684526185193,0.9097716575860393
2024-06-27,60.79647329297543,8.350464259642722,6.579459200142984,8.065781365828297,3.4820599052127963,4.870117166231279,3.0619794725975407,2.845591675875206,1.0391912326480186,0.9088824288457288
2024-06-28,60.72187622041299,8.336244452169472,6.560828698260409,8.189982016814659,3.4629041371053,4.932289971097976,3.0544317118261306,2.8010452013733667,1.0337555517515955,0.9066420391881044
2024-07-02,60.80800166810331,8.447785318780223,6.580413126146062,8.136001370648033,3.3859265136312495,4.867594125494019,3.0591210455183515,2.7669484777038433,1.0401743874293616,0.9080339665455527
2024-07-03,60.84124342629901,8.451136005397299,6.5821039955883895,8.135747070467856,3.3803070258810735,4.867755096840204,3.0586408256592637,2.7316178708552634,1.0435572593524183,0.9078914236592227
2024-07-04,60.86302159952061,8.436241348483167,6.587845928544975,8.158916991059211,3.3578791941346173,4.868614817291729,3.05927792795753,2.714804902212977,1.0453167570882127,0.9080805337069724
2024-07-05,60.88406134316876,8.437288879387586,6.584461469075043,8.197079961499687,3.36733797377127,4.8663337500431885,3.05811118589246,2.652775899003373,1.0448153266172475,0.907734211541384
2024-07-08,60.871941466022115,8.44378984244661,6.585866482631821,8.209405491015568,3.3602705384292006,4.866216224034457,3.0576183859106147,2.6517318998606085,1.0455717351314988,0.9075879345175034
2024-07-09,60.81998051844333,8.467272859083844,6.586149353284197,8.226963609633952,3.3689735514082177,4.877018656768609,3.0580194609403866,2.6421253778624996,1.0458201305368027,0.9076764820381636
2024-07-10,60.83508635434196,8.469350776482095,6.580248558998238,8.223677011202698,3.382229000722718,4.864001625337932,3.0578792313706478,2.62744112965372,1.052451452570121,0.9076348593198768
2024-07-11,60.84956652272731,8.475438369368364,6.582929635247103,8.229559197275256,3.388701740852021,4.865464947978,3.0593162418359636,2.58755328686333,1.0534086673676022,0.9080613904850541
2024-07-12,60.864972827659884,8.473394786227313,6.578798347738236,8.288331030510207,3.364240394573323,4.861013070021939,3.0578738409017125,2.550676297951529,1.0530661450864167,0.9076332593294444
2024-07-15,60.888668712240616,8.510405305606247,6.553722474816748,8.312902875415261,3.320262022768438,4.86206560554615,3.0573079976622757,2.536591397983194,1.0506083013237335,0.9074653066373453
2024-07-16,60.88172975214764,8.516983412934694,6.558272732869098,8.338297644915222,3.293753288142471,4.861355112643899,3.0587849129510745,2.5405920587330666,1.0423274023739497,0.9079036822888831
2024-07-17,60.87873630775198,8.510233637330321,6.5507595889876145,8.396603643591883,3.2669289134923196,4.856828633906107,3.055807609546167,2.5288258322549217,1.0482558693202189,0.9070199638184664
2024-07-18,60.882287723889064,8.480044739853554,6.556502311846139,8.432291184016314,3.264690368573412,4.858422258073035,3.0560672118203227,2.513841471783521,1.0487557115912538,0.9070970185533835
2024-07-19,60.677788675441,8.453805299241516,6.540415421920937,8.750966039318335,3.235396201969825,4.849914512317123,3.0503789861360793,2.4962979689453633,1.0396282462744317,0.9054086484353839
2024-07-22,61.18927601608441,8.418396416855238,6.509990504184524,8.414437753840112,3.1922900452426903,4.829879263763495,3.0373078013160764,2.4715158516040896,1.0353774670027995,0.9015288801065576
2024-07-23,61.04814969056308,8.424385464536579,6.5200803361626525,8.558651246928473,3.202204252654191,4.81025195332417,3.039648671403624,2.4568828802383433,1.037536969819671,0.9022085343692134
2024-07-24,60.94930962150301,8.422451942304402,6.519667867089661,8.669124619351578,3.199432031127356,4.8027487524955434,3.0388589129303796,2.4529866372416316,1.043445492504962,0.9019741234514798
2024-07-25,61.04473220083816,8.406083108405811,6.51234382931399,8.637821017765566,3.197151802999091,4.783210805456077,3.0347559000014073,2.4411593797127003,1.0419856613778902,0.9007562941293046
2024-07-26,61.23653859806532,8.389461854550515,6.50334283701171,8.530904662996228,3.1650752362710173,4.77383218911833,3.0299683389853502,2.4373082628962575,1.0342327383607555,0.8993352817445063
2024-07-29,61.10774591437686,8.402315723888512,6.5156316791495374,8.60283853717354,3.1690824888839266,4.773960696771428,3.034025808448131,2.4407426905476095,1.0532984004210506,0.9003580603393941
2024-07-30,60.6896762063204,8.40735329966237,6.521812547462198,8.987610604607216,3.16534339791244,4.776392434058936,3.036452662403156,2.46090481653689,1.0533757930658214,0.901078237970576
2024-07-31,28.199337851489513,3.9046528039847304,3.028870431249075,4.193109127126463,1.4689877895312815,2.209479739081762,1.4091261423071526,1.1422211076709627,0.49030756670941894,0.4181632459185096
2024-08-01,60.67578267373184,8.403079651492867,6.525901671762043,9.09184255568932,3.170164831612082,4.677778907836809,3.0349644046521704,2.459086857267552,1.0607618538198704,0.9006365921354512
2024-08-02,60.82356178449787,8.395716966873854,6.516573791696087,8.968330672266637,3.1691011379146516,4.677531628360252,3.03356232585779,2.4580307833179558,1.0574157538372657,0.9001751553776307
2024-08-05,60.696253978025716,8.395863984549193,6.524019963904309,9.09803302527823,3.145047172210251,4.675749736633497,3.0337075102861317,2.469920006597142,1.061186385308252,0.9002182372072761
2024-08-06,60.672867638369866,8.445960355615577,6.528329754576637,9.07342807327061,3.1453429954500067,4.6639154216297145,3.031733193348019,2.464136966541747,1.0746532201113808,0.8996323810864435
2024-08-07,28.18171301607537,3.942943154328924,3.036036523885267,4.350548910090487,1.4658960958186964,2.1660009989118043,1.4090245817572433,1.1470863005488856,0.5026803347003341,0.41811203646708506
2024-08-08,59.973623887182995,8.548406117161122,6.574014974216354,9.53533477871526,3.164133278157011,4.680153167962824,3.0458041353093943,2.4805694056154124,1.0941676640435956,0.9037925916360304
2024-08-09,60.33992825966115,8.602285280737549,6.59489980026879,9.071327701123364,3.17252469504289,4.69034159390717,3.0546720049299076,2.469986787585079,1.097609889748898,0.9064239869952071
2024-08-12,63.29058677644084,8.306527315796238,6.3765291455855095,7.31761846873153,3.0677103491439315,4.644987709596935,2.950792383412507,2.1059447269317264,1.063703717075407,0.8755994072853747
2024-08-13,60.6836111280425,8.850626636214992,6.780376742638959,9.217225207255812,3.2546327449825503,4.958402098619201,3.121613004537766,1.0736063892589538,1.1336184140116854,0.9262876344375753
2024-08-14,60.73017583506745,8.88194705887904,6.804472191820102,9.082180089857731,3.2630096508810067,4.965302215925026,3.127897233770385,1.078125617671297,1.138737729385146,0.9281523767428144
2024-08-15,60.60443381091868,8.379666326986282,6.451963046084416,10.8485286164243,3.093797904325466,4.682818417686264,2.95131596374545,1.036803805670162,1.0750644162400567,0.8756076919189264
2024-08-16,62.52320302312425,8.17873207801479,6.35201226633096,8.151187384078463,3.043249882061305,4.586209866290861,2.901585614376645,2.3440865185705824,1.0587352642636585,0.8609981028884852
2024-08-19,62.244121320300884,8.196436794903363,6.345639931229856,8.392439059418027,3.0522512389766914,4.609801015859379,2.8993974341358277,2.338432003682675,1.0591987966037986,0.8622824048894991
2024-08-20,62.08598305133999,8.1832547784619,6.345112803199333,8.589474663330575,3.051256170531827,4.594473622115845,2.8948518694915175,2.3367188701252757,1.0579580808640643,0.8609160905396737
2024-08-21,62.056295080705794,8.196940225720457,6.368761219866927,8.57222717560254,3.0532796920260856,4.5972488156741935,2.8960793954105735,2.3374374608946273,1.0594768837656654,0.8622540503331358
2024-08-22,61.98956956454399,8.27024859005054,6.371718381342928,8.617165010366518,3.0159530955988068,4.575587660323863,2.896624750202004,2.332574320752008,1.0681422071884217,0.862416419630927
2024-08-23,61.94436749380397,8.295535674959558,6.3813815101522895,8.607784480006524,3.038511962355849,4.581806459645687,2.8985582259002944,2.3205477388023565,1.068514378130806,0.8629920762426598
2024-08-26,61.753288974117616,8.377108647762192,6.414131018341177,8.7076753588768,3.047989146788627,4.5474947993581605,2.9010446579606395,2.3198582843460183,1.0676767470695967,0.863732365379176
2024-08-27,61.763407418768914,8.412690169200209,6.425805098968332,8.666827424009867,3.045015122688397,4.528400826782794,2.904070639880167,2.318847388940467,1.070346182357292,0.8645897284035616
2024-08-28,61.70900458678813,8.40923055243225,6.427464414803952,8.741715219038806,3.0327230959712113,4.524651655651305,2.903229867117795,2.3160932503094482,1.071547941402364,0.8643394164847378
2024-08-29,61.53413982717928,8.445332936112365,6.412259686879985,8.898209266751342,3.0361971801041987,4.518323064374939,2.9035210755186376,2.3159354260580507,1.0716554229924289,0.8644261140287766
2024-08-30,61.48755477369715,8.450561345137704,6.39040332164755,8.896320720565944,3.0334162425263242,4.600544003154179,2.90062870975019,2.3041282008129587,1.0728776736743428,0.8635650090336554
2024-09-02,61.95895873157304,8.359457214985746,6.3025764244955695,8.810505307833667,2.990820285365732,4.545286147375782,2.8657888032521406,2.2505352948458937,1.0628791960426964,0.8531925942297245
2024-09-03,61.96082234771496,8.37422567293842,6.303832427180265,8.783347264007535,2.990806911384982,4.5529375007868955,2.868686546658564,2.24866521991097,1.0626351536385306,0.8540409557788744
2024-09-04,61.95298473771705,8.305690004143901,6.305364781001006,8.805259463966616,3.0472007873359215,4.551895464315812,2.8666669637378606,2.247829582572386,1.0636685124778436,0.8534397027315935
2024-09-05,61.916691523545545,8.307537881738819,6.299324051013462,8.841572517193852,3.0647506940856486,4.54386379230771,2.864664344481053,2.2475102409026637,1.061241454769229,0.8528434999620239
2024-09-09,62.67274702348685,8.322979960653935,6.31881307375999,8.919687372463212,3.1195770223926518,4.542015427263445,2.873417386782723,1.2891563680244416,1.0683932462195538,0.8732131189531903
2024-09-10,62.729457515434596,8.290204864893127,6.312522270313864,8.862483415301647,3.1702506555820333,4.537141929965497,2.866739928887686,1.2892420620190737,1.0707734752864797,0.8711838823159982
2024-09-11,62.49003870364258,8.423787839249705,6.333016787693295,8.758363658040542,3.1952118603882065,4.536176334032844,2.86731964261854,1.4488710900492772,1.0758540306834425,0.871360053601572
2024-09-12,62.35668336342294,8.49539255656038,6.3734586022552175,8.770224867260854,3.2168773058243785,4.525174666954563,2.8681301588690338,1.44581224552051,1.0766398690392114,0.8716063642929153
2024-09-13,62.335513572653156,8.514727020556178,6.387178434504505,8.751548406142447,3.225833316667038,4.53268888174773,2.869840819494079,1.4318634789599782,1.0786798461870983,0.8721262230877902
2024-09-16,62.30229136779213,8.551318784760058,6.388560817748106,8.732905287474155,3.2340194804281395,4.55041693653929,2.868081097564551,1.4226518345842774,1.0781629382322204,0.871591454877073
2024-09-17,62.999030097186704,8.54297261839777,6.385110631918402,8.08395913109556,3.2432279839865923,4.549688264186271,2.8692719502327058,1.3741415573793754,1.0807322798019432,0.8718654858146765
2024-09-19,62.92294224809518,8.542917469116986,6.384491177544119,8.191554920553505,3.2432070472823877,4.527830466542626,2.869253427606976,1.365314455197832,1.0806289305857097,0.8718598574746793
2024-09-20,62.67944931856372,8.547703586522047,6.394389049617819,8.401265394884168,3.2450240342488814,4.562184534533881,2.86820917987912,1.3479993907039256,1.0814271994044637,0.8723483116419727
2024-09-23,62.720247782670704,8.57767933821527,6.392936850657948,8.321985791966659,3.2588494140105033,4.568558433555687,2.868962779192553,1.3363460818048676,1.0818560136533861,0.8725775142724292
2024-09-24,62.78850760398669,8.575780969491632,6.410268772532031,8.310439596322885,3.276650021846829,4.5376507935838974,2.8752304130652497,1.2672035607244083,1.0837844915954755,0.8744837768509024
2024-09-25,62.924406906600716,8.586555946689298,6.397150932620171,8.173275173935043,3.292008625937453,4.561026975253444,2.8707534956933545,1.2556274935511158,1.0660722999555823,0.8731221497638229
2024-09-26,62.88745213396151,8.568950451729108,6.372977262590387,8.319264080387521,3.2915177124392145,4.579244987458069,2.8659143391088384,1.1810658186694782,1.0619628638241838,0.8716503498316954
2024-09-27,62.76332099860969,8.59815150397618,6.396257757958917,8.316463779342788,3.312596975390062,4.5719171869488076,2.866896578136903,1.2323605128982336,1.0700856149029052,0.8719490918355116
2024-09-30,30.8643204449281,4.23292763538765,3.133775068974958,3.993746319460967,1.656467236500089,2.246524851493461,1.4080305115479332,0.6054908863496467,0.5238276872980911,0.4282438840604327
2024-10-02,62.466672295917135,8.728109464631599,6.368181052304295,8.25365768834664,3.3580404258459935,4.62224034665049,2.8589363136389228,1.4386611751602068,1.0359732115188445,0.869528025985869
2024-10-03,62.134175005922074,8.809088102927268,6.324973659273453,8.587093861884549,3.2612811079126667,4.564361140304269,2.842131000321577,1.6099543696215444,1.0025394894959283,0.8644022623366671
2024-10-04,62.34996527249046,8.797141402183458,6.223574828376215,8.493210880614448,3.256858226794617,4.539033033136383,2.8385151083363773,1.6390089386002147,0.9994623313709993,0.8632299780968287
2024-10-07,61.966618629568394,8.788263990741225,6.211714344877177,8.607617459564533,3.253571651171188,4.535358145521538,2.835650693028078,1.9511162262702213,0.9877299877322024,0.8623588715254448
2024-10-08,62.309260476577,8.762701228719795,6.1608548817105,8.3464417972573,3.2441078619716164,4.513231739106805,2.827450049148132,2.0030776407197517,0.9730238297340323,0.8598504950550636
2024-10-09,62.0978902623154,8.759418621403704,6.16942302019412,8.381290783903337,3.2428925823536154,4.40538601920154,2.8214028579853454,2.293911276774175,0.9688561905664003,0.8595283853023586
2024-10-10,62.06108923337236,8.69544019842202,6.187879106648988,8.321737258866941,3.215192752881482,4.393186123845148,2.819832394742817,2.4806105932708866,0.9737697207612316,0.8512626171881286
2024-10-14,62.04645870954436,8.631246131073267,6.205796787857945,8.354413182936566,3.2411714834295564,4.397736708800276,2.8148594706768297,2.479433383759573,0.9776182466872582,0.8512658952343682
2024-10-15,61.9509863902085,8.624055822178585,6.207452057483597,8.43923037623218,3.280162962083256,4.378195088851202,2.811369297175365,2.4782499553510178,0.9800733102326077,0.8502247402036969
