date,CITIC SECURITIES BROKERAGE (HK) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,LUK FOOK SECURITIES (HK) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-04-10,21.714621514047447,28.10130422632887,22.651327409462997,0.0,11.251386919681845,12.148237387491495,0.0,3.575431123762944,0.5576914192243975
2024-04-11,21.730539229442524,28.093780429387117,22.648195599652837,0.0,11.249831284407321,12.145102366448493,0.0,3.574936778770858,0.5576143118908538
2024-04-12,21.749364625581077,28.072766777280172,22.648854856063544,0.0,11.250158750821189,12.146183606971768,0.0,3.575040840040504,0.5576305432417443
2024-04-15,21.767557476966466,28.054573925894783,22.648854856063544,0.0,11.250158750821189,12.146183606971768,0.0,3.575040840040504,0.5576305432417443
2024-04-16,21.76834953366241,28.051956045752526,22.649678980550785,0.0,11.250568110648466,12.146625570479443,0.0,3.575170925147141,0.5576508337592313
2024-04-17,21.7867871569247,28.043011253717072,22.645394188018926,0.0,11.248439764800338,12.144327711398246,0.0,3.5744945859507515,0.5575453391899737
2024-04-18,21.950338089852075,28.042807213448867,22.645229420681286,0.0,11.247630323856878,11.981985091642224,0.0,3.574468578015034,0.5575412825036388
2024-04-19,22.007534385388734,28.06207450411049,22.644092418616832,0.0,11.2582792694751,11.892097489121804,0.0,3.5778527861020106,0.5580691471850286
2024-04-22,22.096661477543062,28.031457835802204,22.610399703385514,0.0,11.248039526167734,11.881281269097402,0.0,3.57459862147842,0.5575615665256619
2024-04-23,22.176709063393375,28.025951899588513,22.561582222549685,0.0,11.24583018734123,11.858578077624156,0.0,3.573896499165885,0.5574520503371541
2024-04-24,22.17606375668525,28.025136389283954,18.309649759168565,0.0,11.245502951697853,11.86114285180538,0.0,3.573792504502905,4.8087117868560965
2024-04-25,22.186877600172554,28.038802450220167,18.318578200616763,0.0,11.250986661980704,11.818163186125826,0.0,3.5755352138143417,4.811056687069641
2024-04-26,22.21128780942148,28.051435615765875,18.211224769613985,0.0,11.299795874013997,11.830437023829777,0.0,3.5794690509373015,4.8163498564175855
2024-04-29,22.21144964547209,28.046539659133146,18.211357460375492,0.0,11.299878206670826,11.834894947315329,0.0,3.579495131691351,4.816384949341768
2024-04-30,2.2571529431061252,2.8487886920163787,1.8506589955070245,0.0,1.148306560716862,1.2025274878991818,0.0,0.3637523934858623,0.48944655288426836
2024-05-02,22.232022010257804,27.995940478160612,18.22822491814605,0.0,11.310344214977905,11.831999874677845,0.0,3.5828104794409676,4.818658024338811
2024-05-03,22.22570045911852,27.984334547906826,18.201898265770332,0.0,11.365455239917708,11.824260982321565,0.0,3.581791727315871,4.816558777649176
2024-05-06,22.225862505265148,27.984538579882685,18.20203097463504,0.0,11.365538104717839,11.82361809870311,0.0,3.581817841928029,4.816593894868153
2024-05-07,22.208860551630416,27.94856073816181,18.15168031102534,0.0,11.356843893105378,11.942067240183658,0.0,3.5790778852283913,4.812909380665004
2024-05-08,22.202875583330734,27.941029003264795,18.146788694411566,0.0,11.353783387118291,11.957785851469497,0.0,3.586125109553183,4.811612370851936
2024-05-09,22.17864520887268,27.928725100548853,18.076784216635087,0.0,11.341392810863743,12.080059418861211,0.0,3.588031867502598,4.80636137671583
2024-05-10,22.14497226640834,27.966230447176432,18.62177370910662,0.0,11.276228589523985,11.622948972847212,0.0,3.568781942839456,4.799064072097953
2024-05-13,22.179290665828354,27.896797438665693,18.691375839454512,0.0,11.293703532008951,11.558018731210796,0.0,3.574312538348175,4.806501254483515
2024-05-14,22.16571172010124,27.985150486139588,18.67862350181575,0.0,11.28678912750297,11.504406800227432,0.0,3.575759819695091,4.803558544517929
2024-05-16,22.163133277611372,27.980441021650453,18.69244548460323,0.0,11.285476183572813,11.500160398634302,0.0,3.5753438668410116,4.802999767086816
2024-05-17,22.16184428130775,27.975178726262605,18.70953317915449,0.0,11.284819826147938,11.490767633307271,0.0,3.5751359267013747,4.802720427118567
2024-05-20,22.15459646989154,27.966029721460977,18.739752198966652,0.0,11.281129237723635,11.487009691694807,0.0,3.5703329352359177,4.801149745026469
2024-05-21,22.151698672533357,27.962371794892288,18.748200969812974,0.0,11.2796536781689,11.484780542514985,0.0,3.5727725822669276,4.800521759810565
2024-05-22,22.18248623108904,28.044167890147815,18.828833471498584,0.0,11.331714246769353,11.211857433721649,0.0,3.5937469574271637,4.807193769346397
2024-05-23,22.21724492997629,28.083009836060413,18.95235378647702,0.0,11.349470400848592,10.983816521809679,0.0,3.599378155259042,4.814726369568963
2024-05-24,22.21206464397308,28.076461858431305,18.966150782095472,0.0,11.346824100515374,10.98125547919755,0.0,3.603639392344951,4.813603743442268
2024-05-27,22.203813554346894,28.066032328043512,18.995523960861114,0.0,11.342609109062462,10.97717628509204,0.0,3.6030291228939215,4.811815639700059
2024-05-29,22.20126504556467,28.081746418570287,18.993168904269137,0.0,11.341307227344846,10.968633480508414,0.0,3.6026155745032438,4.811263349239405
2024-05-30,22.19546516520376,28.17197523202466,18.961908268416988,0.0,11.338344413067373,10.911888890859602,0.0,3.6104115803672947,4.810006450060319
2024-05-31,2.2571529431061252,2.874111491815301,1.9195814369246524,0.0,1.1530453302698769,1.1096772219698003,0.0,0.36715838410209156,0.489150379787205
2024-06-03,20.419637187554724,26.00103554289397,17.294078088923488,0.0,10.431179409807536,10.038843994654188,8.068513559544813,3.3215476233597294,4.425164593261549
2024-06-04,20.398185382775033,26.110893650320183,17.283939498015812,0.0,10.42022095730097,9.988149385955651,8.060037200432658,3.3180581788349177,4.420515746364774
2024-06-05,20.389885329335492,26.141069940307748,17.276795938685733,0.0,10.41598095314499,9.984085192395789,8.056757558727629,3.3167080557880366,4.418717031614581
2024-06-06,20.385249426147777,26.135126431185007,17.272867836488395,0.0,10.420299889373913,10.001207898771248,8.061612894797848,3.305923243880994,4.417712379354816
2024-06-07,20.391931251129115,26.11961132792697,17.27852949298308,0.0,10.423715428652258,9.994452065716006,8.064255309678545,3.30834471808086,4.419160405833162
2024-06-11,20.38361372829187,26.134366688735366,17.27148187390855,0.0,10.419463771952406,9.990375498260054,8.06096603673634,3.322374496847021,4.417357905268389
2024-06-12,20.38293226498831,26.136836158534344,17.270904455142077,0.0,10.419115429293543,9.990041500845189,8.06069654318046,3.322263423495138,4.417210224520939
2024-06-13,20.38470416436153,26.139108247898385,17.272405824247425,0.0,10.420021168657177,9.977536010860486,8.0613972639093,3.3272331050606367,4.4175942150050584
2024-06-14,20.37775463257538,26.163620356489314,17.266517333920017,0.0,10.416468786059907,9.97413447983527,8.058648980879306,3.3267672567837634,4.4160881734570445
2024-06-17,20.37816329739189,26.164145053704736,17.26686360456,0.0,10.416677682691647,9.970992096090372,8.058810592713705,3.328170937137518,4.416176735710131
2024-06-18,20.37816329739189,26.161471126023102,17.26686360456,0.0,10.416677682691647,9.97166057801078,8.058810592713705,3.330176382898743,4.416176735710131
2024-06-19,20.376541321008336,26.160246990372848,17.25870270428458,0.0,10.416190270250384,9.983226100147261,8.058433508516199,3.3306890094421795,4.415970095978215
2024-06-20,20.731708709929357,26.0492850868566,17.240977556861527,0.0,10.407911232076945,9.777587067510622,8.052028472038929,3.3280416978303915,4.412460176895632
2024-06-21,1.1974044559821917,1.499700895371229,0.9925919038809449,0.0,0.5992008510654137,0.5632581141436236,0.4635687416682418,0.19160092484024874,0.25403270976596304
2024-06-24,20.925332987834132,26.020955850393907,17.2222275708858,0.0,10.396592373329263,9.66020282786134,8.043271693577328,3.3237551778927585,4.407661518225473
2024-06-25,20.94424862872371,26.023733906730357,17.224066255010477,0.0,10.397702337140212,9.649223417580798,8.044130411528451,3.308762953107668,4.408132090178326
2024-06-26,20.961128103790195,26.022091925418056,17.213269604468408,0.0,10.391184691602131,9.669181936154745,8.039088067654347,3.298686752972934,4.405368917939187
2024-06-27,21.006418224848584,25.9917664080619,17.207761640092592,0.0,10.413858352062874,9.665421323736652,8.036515691126928,3.274965720587754,4.403292639482712
2024-06-28,21.646428112210934,25.884531678429955,17.223171525846084,0.0,10.435723466878201,9.109259528714112,8.032820782672314,3.2667967455062987,4.401268159742103
2024-07-02,21.732185913075078,25.867640121509965,17.19728253519067,0.0,10.435572303578185,9.080008875264637,8.027578777479242,3.2613354647002173,4.398396009202004
2024-07-03,21.92601024191153,25.799916646478753,17.181947160569454,0.0,10.421403567940095,9.044595301262792,7.996269859283542,3.2486157034741425,4.381241519079686
2024-07-04,21.99164365770437,25.814251383514154,17.278010743408835,0.0,10.383038300637635,8.994125052618196,7.9516494296695175,3.230487922534935,4.3567935099123645
2024-07-05,22.324817968697356,25.732010137598767,17.182391345180623,0.0,10.334137090728216,8.95303280697802,7.918223486434631,3.2169080851848717,4.338479079197516
2024-07-08,22.751379048905022,25.448211480177246,17.1295297901169,0.0,10.321727907369471,8.92255591852404,7.894164870150236,3.207133877955659,4.325297106801421
2024-07-09,22.98745798244857,25.36418855456138,17.07058803741204,0.0,10.320812693752407,8.872014840062354,7.8685054697591355,3.2051943742798032,4.311238047724311
2024-07-10,23.285992420665423,25.398468673516444,17.071735949063925,0.0,10.290246187918163,8.582409821234025,7.859118273825589,3.205933970798549,4.30609470297788
2024-07-11,23.283742785765902,25.393171313821217,17.201790479959882,0.0,10.288099950831569,8.458736668960567,7.857479097191796,3.2117831228471623,4.3051965806218995
2024-07-12,23.282377033973876,25.39168182952541,17.294632490411537,0.0,10.29401391446863,8.363737748801075,7.857018201954438,3.2115947296581466,4.304944051206886
2024-07-15,23.299719861281407,25.5141651992066,17.34012653365855,0.0,10.308204116514904,8.14299225667649,7.862870822141361,3.223770446307659,4.308150764213024
2024-07-16,23.297592511325078,25.511835662261724,17.501585586072068,0.0,10.359436465916632,7.936163342789134,7.862152913170796,3.223476104231488,4.307757414233081
2024-07-17,23.298200285957513,25.51250120083764,17.499433413332653,0.0,10.366228578051055,7.929848516084246,7.862358016642093,3.2235601964828,4.3078697926119975
2024-07-18,23.298048339326556,25.51233481293827,17.4993192852061,0.0,10.366160971390935,7.930448980890876,7.862306739771033,3.223539173008646,4.307841697467584
2024-07-19,23.319492394011192,25.535816947359713,17.576134794808056,0.0,10.447508255572295,7.713191297082645,7.869543386086615,3.2265061919321743,4.311806733147304
2024-07-22,23.255429718694064,25.504724974476357,17.761555100311842,0.0,10.451356585829261,7.65164052111134,7.847924390513349,3.2274072541115966,4.299961454952193
2024-07-23,23.262395756052737,25.51236477598267,17.766875477439832,0.0,10.454487232792419,7.6239780728175885,7.850275193536714,3.228374006383034,4.301249484994999
2024-07-24,23.26785034918476,25.50792556031386,17.770390138192113,0.0,10.456938612902052,7.613390358278719,7.85211593503231,3.22913099920817,4.302258046888022
2024-07-25,23.266486461103455,25.50577906775372,17.769348493908442,0.0,10.45632566010551,7.619457068596107,7.851655668734561,3.2289417177224853,4.302005862075726
2024-07-26,23.266789533525596,25.5061113095064,17.769579959862565,0.0,10.456461865627979,7.618253707059261,7.8517579454709,3.228983778357166,4.30206190059013
2024-07-29,23.266183396576835,25.50544683465646,17.76911703398437,0.0,10.45618945813141,7.6108910511277506,7.851553394662693,3.2386690058392698,4.301949825021214
2024-07-30,23.264257606012418,25.57171546876809,17.70252265356762,0.0,10.487885774258961,7.582909172514873,7.850714646778095,3.2384009344454188,4.30159374365452
2024-07-31,1.3736740767636357,1.5106521070010739,1.0452343800698185,0.0,0.6192734387722012,0.44720625648254214,0.463557590230627,0.19125484574185586,0.2539942565328082
2024-08-02,23.263542523422608,25.583120222924233,17.701327308283663,0.0,10.487563404009798,7.572256638983478,7.850473336289854,3.2402550422020475,4.301461523884321
2024-08-07,23.276730137569157,25.614563969039285,17.719180840271083,0.0,10.49350858365603,7.4683860693716575,7.854923604907478,3.268806863015314,4.303899932169993
2024-08-08,23.27794354242268,25.615899244056745,17.72010453272724,0.0,10.494055605259609,7.459652726146018,7.85533307833308,3.272886978631457,4.304124292423169
2024-08-09,23.277185149564506,25.615064680857163,17.719527213656967,0.0,10.493713710074157,7.462667680552867,7.855077152439355,3.2727803483311604,4.303984064523822
2024-08-12,23.291445421273142,25.610722274894016,17.716992341703627,0.0,10.490257822223883,7.460948464745886,7.8539532977600315,3.272312099651041,4.303368277748368
2024-08-13,23.31898369246511,25.608052705839473,17.715146237941944,0.0,10.485907172299266,7.443884845499235,7.853134630076454,3.2719710056739055,4.302919710204615
2024-08-14,23.444477781638902,25.57439921713818,17.69186574291338,0.0,10.459115233056634,7.422391820193165,7.842814228889418,3.2676710598507976,4.297264916319529
2024-08-15,23.446002980516518,25.570207373622537,17.69301735172888,0.0,10.459795658995864,7.422224066810436,7.843324449316193,3.267883640752762,4.29754447825681
2024-08-16,23.470321345771197,25.56273766953097,17.688299170370993,0.0,10.457006162230655,7.4169924054862975,7.841232732719318,3.2670121370310703,4.296398376859493
2024-08-19,23.47032119310864,25.562737503258305,17.688299705766944,0.0,10.457006094213124,7.416992357242516,7.841232681716069,3.2670121157808096,4.296398348913597
2024-08-20,23.503494570274476,25.56273800207632,17.65577562979657,0.0,10.457006298265723,7.416342052578212,7.84123283472582,3.267012179531591,4.296398432751287
2024-08-21,23.533184022293764,25.552599225508242,17.64877358863966,0.0,10.452858806302208,7.413400558790754,7.838122819369755,3.2663665979116336,4.29469438118398
2024-08-22,23.54790781941005,25.48462279601554,17.6476258874357,0.0,10.452179248563082,7.469481576665242,7.8376132499667035,3.2661542459855664,4.294415175958119
2024-08-23,23.63436653880567,25.487645022930057,17.640019416456987,0.0,10.447288693714748,7.399702436652408,7.83394604559071,3.2646260186079785,4.292405827241446
2024-08-26,23.633598630083004,25.48681689898177,17.639446271212933,0.0,10.446949248860031,7.40271113062792,7.833691511351707,3.2645199470197337,4.292266361862903
2024-08-27,23.66705147054732,25.480855994756133,17.63467105280917,0.0,10.444505896904023,7.369795522316785,7.8318593529846,3.2799982310735074,4.291262478608458
2024-08-28,23.69709086746439,25.47712406071457,17.634783748171,0.0,10.444573989854398,7.343206850496411,7.831910412787288,3.2800196150201475,4.291290455491796
2024-08-29,23.74657936490712,25.481428276054498,17.637763044678103,0.0,10.416448392774226,7.311958151712777,7.833233569547812,3.28057375569586,4.292015444629604
2024-08-30,24.592444735706078,25.213396510337677,17.37528638016376,0.0,10.288976496673714,7.227217049691335,7.774231054024748,3.2687612138559308,4.2596865595467595
2024-09-02,24.928578719412418,25.113851216938816,17.341237202574373,0.0,10.24295205986117,7.083159405862473,7.758420503014335,3.2807773106674785,4.251023581668939
2024-09-03,25.041017646688818,25.084674186429208,17.398790765688034,0.0,10.165550502161475,7.014885209116999,7.753380683765938,3.293438861613824,4.248262144535704
2024-09-04,25.19856675669346,24.91038885322658,17.555393549633425,0.0,10.167458447120826,6.859000914844363,7.752383476313403,3.3090922513724275,4.24771575079552
2024-09-05,25.3169256861736,24.884230281825857,17.571425513448215,0.0,10.147270405411609,6.77715648636845,7.749243948794092,3.307752149167878,4.2459955288102975
2024-09-09,25.396859658244907,24.86808475538567,17.589575196513866,0.0,10.097645688014058,6.770832088680202,7.728156000294477,3.305605994789095,4.243240618077722
2024-09-10,25.435283145982908,24.842869378283915,17.606394489264996,0.0,10.17340155737382,6.63433315026338,7.720319917630072,3.3484602422247787,4.238938118976131
2024-09-11,25.506660488717863,24.788260818824718,17.65630261832306,0.0,10.112081882728614,6.636207016747865,7.662800890949574,3.3975508772443366,4.240135406463968
2024-09-12,25.541380394656372,24.790807058838936,17.65811626650752,0.0,10.059834803785678,6.6349626928865275,7.663588010723411,3.410739821162624,4.2405709514389285
2024-09-13,25.54031826363754,24.688175817940163,17.86452029673605,0.0,10.02541533175519,6.60389813996466,7.6417563638835855,3.4074251614152997,4.228490624667512
2024-09-16,25.553405052723754,24.65214823191561,17.921711271061607,0.0,10.014539912736184,6.555401736744891,7.645671978902555,3.4264645242397846,4.230657291675607
2024-09-17,25.686386046935596,24.59465419194361,17.972198216098192,0.0,9.892566024533297,6.532533650560319,7.651896265852215,3.4356641645170125,4.234101439559759
2024-09-19,20.99918415427436,20.07575067978497,14.753979767264969,18.202213967654878,8.087389768568691,5.333152935642788,6.2555930804132975,2.8312648231074977,3.4614708232885456
2024-09-20,20.980712782029624,20.058615166480077,14.800166962979302,18.186202875633168,8.077657985297536,5.3274145992822,6.250090514811175,2.8607130806826855,3.458426032804233
2024-09-23,20.98895491344296,20.780945983518748,14.093625347235458,18.193347202690493,8.080307447718246,5.275556965042219,6.252545820686792,2.8749316675354786,3.4597846521296014
2024-09-24,21.082875903774248,20.73588934205357,14.039624341400176,18.174973819369384,8.085228730547172,5.256624389990287,6.246231401475396,2.9222614409436902,3.4562906304460785
2024-09-25,21.097204922482273,20.697295655990423,14.042196053188693,18.178303024858838,8.086709744392955,5.255493842008996,6.247375556513905,2.938497463195407,3.456923737368509
2024-09-26,21.16365801090428,20.678611616302117,14.019559291626999,18.16795818429947,8.082107789917819,5.245703284685533,6.243820323445215,2.943625014655162,3.4549564841634064
2024-09-27,21.179983656328044,20.66407402055991,14.150398317930524,18.16805321412677,8.082150064415574,5.243638471883698,6.113087287338594,2.9436404116620207,3.454974555754869
2024-09-30,1.5641713938123425,1.517938129486156,1.0386973304335083,1.3356339082394189,0.5941634775221395,0.384835112305513,0.44940680042967335,0.2164032602250723,0.2539942565328082
2024-10-02,21.279142978131244,20.64607390215521,14.124620480404653,18.16786315546629,8.068989083137525,5.201739032695839,6.113023337438872,2.9436096178093734,3.4549384127609937
2024-10-03,21.283148997490592,20.68620522177349,14.130084175294048,18.16681790390886,8.06852485003901,5.1951634344853055,6.038924799458094,2.976390977739729,3.454739639810875
2024-10-04,21.40129245669534,20.676472908389158,14.087392819745443,18.107908724988377,8.109612930634206,5.184051824659351,5.973986683256434,3.0157446273059123,3.4435370243257752
2024-10-07,21.29276233920476,20.690207462655742,14.063990774059803,18.115369522645633,8.165108843521804,5.233648437521188,5.976448077696168,3.0175087165983685,3.4449558260965354
2024-10-08,21.372760388591434,20.72642429494673,14.11988939355598,18.158522493572953,8.120778923227759,5.294734932524369,5.729030669529836,3.024696782276936,3.453162121774004
2024-10-09,21.292313062468875,20.8200167831156,14.203394112809065,18.16642729428565,8.135093194005648,5.3343403700586824,5.577051934055573,3.0216637760607306,3.4496994731401722
2024-10-10,21.325094036998873,20.85172172219053,14.252450492951402,18.187704052626117,8.138869487725826,5.282548800564898,5.481100184533867,3.026771415918879,3.45373980648961
2024-10-14,21.26790162752492,20.89602556152378,14.24812421374584,18.18485147919772,8.137592981204133,5.2801519000501616,5.4635111217422985,3.068642995717019,3.453198119294125
2024-10-15,21.227405762367315,20.91120745115102,14.226416182353606,18.199884938932602,8.14432034857151,5.282424109981464,5.468027819310806,3.0842605009836426,3.45605288634803
2024-10-16,21.26775185525666,20.986318125724463,14.08718164843697,18.2187593944455,8.152766534501678,5.283712175549151,5.421321651839789,3.122551577960963,3.4596370362848274
2024-10-17,21.223960678489632,21.026347527993032,14.093782808402471,18.217137423721393,8.15204071402438,5.284289223874181,5.420839005090091,3.122273584979426,3.45932903342539
2024-10-18,21.23303448160478,21.038528518093408,14.069876599163845,18.220429661043575,8.153513967042482,5.280006044425332,5.4218186699010325,3.122837848474148,3.4599542102514
2024-10-21,21.176894003331643,21.071875424341385,14.076067014230231,18.235235137303203,8.167478705775325,5.284296448416659,5.400012191779203,3.125375390260394,3.462765684561954
2024-10-22,21.18044718304243,21.078032634798525,14.059028556735939,18.238294748759966,8.168849091801768,5.285183077727044,5.400918236535096,3.125899783517663,3.463346687081571
2024-10-23,21.179003615511526,21.101762185131278,14.039719783340212,18.23705170559422,8.16829233843335,5.284822862542731,5.400550133343699,3.125686735729137,3.4631106403738445
2024-10-24,21.132672422849026,21.15297074150526,14.054235844692561,18.255907506531113,8.176737765732357,5.323351696605617,5.308514302969565,3.1289184711999485,3.4666912479145515
2024-10-25,21.150162561013275,21.156817328008387,14.058883696817857,18.261945909205444,8.117491133259962,5.350312961739922,5.3065950985340224,3.129953405763323,3.4678379056578064
2024-10-28,21.14860810806923,21.173111421385677,14.057850424705197,18.260603728713896,8.11689452990271,5.3698686569279115,5.275756730330537,3.1297233666195448,3.467583033345295
2024-10-29,21.18557748927976,21.0813325061765,14.127473940869878,18.283447662058634,8.127048728545978,5.382368250566454,5.207191821828131,3.1336386365107645,3.4719209641638984
2024-10-30,21.25093976163259,21.09462141619086,14.143359371144157,18.28767731591184,8.155216320940282,5.383613396177454,5.0774847012346305,3.1343635658008218,3.472724150967368
2024-10-31,1.5550579775546631,1.5444324071297895,1.0282895783478396,1.337556569897157,0.5983933331691637,0.3937562623974185,0.37040474827290765,0.2292466400987639,0.2539942565328082
2024-11-01,21.29222001274607,21.117463667275512,14.062196656518127,18.291524023157162,8.183224751236077,5.3847458081453246,4.992837450600167,3.202333011896688,3.4734546184248685
2024-11-04,21.347872321798775,21.1572188485864,14.073254787887821,18.30317017054242,8.188961176292905,5.389226647117456,4.829738636261836,3.2348912570574475,3.475666154454941
2024-11-05,21.343267723076764,21.140555489583427,14.142292493549547,18.299222294486874,8.187194870049426,5.354394985924219,4.823962155879821,3.234193511824407,3.4749164756255153
2024-11-06,21.256678019942605,21.20439879822715,14.144175029136305,18.282151393045627,8.278705526267888,5.400787387203853,4.745342128831415,3.2110893880106657,3.47667232933449
2024-11-07,21.304932396698753,21.221110256080795,14.13882765667927,18.300185034043167,8.301265268471795,5.370986081732459,4.697423548160916,3.190170463833829,3.4750992942990124
2024-11-08,21.375682339563127,21.242796351934963,14.156941224512584,18.318886202926805,8.277096301148005,5.400700524492934,4.570562102890413,3.1786844144240103,3.4786505381071593
2024-11-11,21.426767249530048,21.24123022316059,14.155897501612758,18.317535639925513,8.228564710252458,5.41346756587396,4.570225137421939,3.1679178982182052,3.4783940740045307
2024-11-12,21.43515470967862,21.240158243354248,14.163959268780879,18.315703051487276,8.256702040755762,5.412925972383055,4.5697679066070735,3.127582730893748,3.47804607605934
2024-11-13,21.43486259763518,21.220071000433734,14.151545863711737,18.29747431468489,8.248484543019883,5.511166976604057,4.565219836779596,3.0965903227599285,3.474584544370994
2024-11-14,21.37315958029855,21.258221484982375,14.166103335341122,18.312212502912253,8.230385104464649,5.518764824833849,4.568897014738509,3.0948729113552975,3.477383241073398
2024-11-15,21.4002508260019,21.24591795570655,14.132649250524867,18.301614022564596,8.251929171401704,5.534512175747738,4.566252693894511,3.0915032532038107,3.4753706509543214
2024-11-18,21.463309350583966,21.277430914537693,14.03511753535088,18.29930325698227,8.250887281113036,5.542230734252848,4.565676157882318,3.091112919361869,3.4749318499351243
2024-11-19,21.617760826003128,21.362701019702854,13.727907500012314,18.3182880718863,8.253127695662572,5.576945232348006,4.570412869195962,3.094319828706855,3.478536956482007
2024-11-20,21.637960723343426,21.366526785986277,13.669792684975626,18.321568625633265,8.280941932535608,5.577943986626069,4.571231367354981,3.0948739788800883,3.4791599146646583
2024-11-21,21.631462793641667,21.372991387636464,13.626377871906817,18.336152352166124,8.287533452893184,5.591345396976968,4.574870007121156,3.097337457672974,3.4819292799846435
2024-11-22,21.65544300426475,21.401805471637946,13.583625985961437,18.329678562830416,8.284607443954327,5.594640882750905,4.573254796683571,3.09624390708409,3.480699944832561
2024-11-25,21.667317468870444,21.41354085758784,13.536768001114218,18.339729390203708,8.289150194608098,5.59718138080049,4.575762478110608,3.0979416898853023,3.482608538819293
2024-11-26,21.716017900172066,21.446277410506596,13.410129970835898,18.349694444906987,8.2936541779208,5.621851507336731,4.578248759256497,3.0996249839923444,3.4845008450720765
2024-11-27,21.74434838917726,21.46382786688079,13.267466389239576,18.364710827735152,8.307832753583776,5.680304510335769,4.581995346768239,3.102161546959271,3.4873523693201647
2024-11-28,21.748709431208358,21.4660889876351,13.267433975002401,18.363935187132828,8.304314215329548,5.67848077362066,4.58180182443816,3.102030525977053,3.4872050796558933
2024-11-29,21.75364783961066,21.47096322233654,13.269918505723044,18.368105025904843,8.220125715074397,5.743665690303477,4.582842199210699,3.102734893914937,3.4879969079214006
2024-12-02,21.763323254734026,21.47947009403228,13.275176094447508,18.37538253419039,8.18270566094539,5.745941350998559,4.58465793752606,3.1039642084722354,3.4893788646535495
