date,CHINA INTERNATIONAL CAPITAL CORPORATION,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS
2024-03-15,49.52387061026777,23.986038532215645,17.89019193655508,0.0,2.4760003465258573,0.9952210496408126,2.6177101370655738,1.6305183315687286,0.30844735234061404,0.5720017038199159
2024-03-18,41.79896382849832,20.223697041163835,15.118772212302883,15.616217252579165,2.0769655528055186,0.8313444028210804,2.2102018706859026,1.3739807881815442,0.2590443574562589,0.4908126935054915
2024-03-19,41.835248708875895,20.135055182929072,15.136346037701953,15.629452560942672,2.080365284654985,0.832985813525563,2.2118408925585857,1.4075744313419758,0.25926390690894047,0.4718671805603626
2024-03-20,41.860281070694064,20.147026087940958,15.088221876946756,15.638804533826784,2.0723144295859175,0.8318438259202979,2.2163670644700226,1.4106823014123588,0.26098133368388726,0.47347747551895103
2024-03-21,41.874450242632655,20.15380746675048,15.116733424367284,15.64409806995903,2.0673897168758395,0.8264992297116259,2.2160233000111487,1.3767307967920641,0.2601319784163754,0.4641357744835003
2024-03-22,41.87882368411413,20.154483246771683,15.111898285798045,15.644593397218435,2.063704279818061,0.8317610231614562,2.2179689119112034,1.3586450601054865,0.26131236954640263,0.47680974155509603
2024-03-25,41.8828814677825,20.17478927362901,15.070313553881451,15.646109255831476,2.0827386839354403,0.8334046398115256,2.2170897014499027,1.3583092032966593,0.26446373791468514,0.4699004824673554
2024-03-26,41.884433509535604,20.15645606043846,15.075569798079533,15.646134346959654,2.081960510470789,0.849348851329688,2.2184218298385097,1.3550290249495975,0.26446416202610085,0.4681819063720622
2024-03-27,41.88433531001752,20.15640880292283,15.043805079934817,15.646097664050895,2.112200130053229,0.8475493832092026,2.218494779835891,1.3529157665847218,0.26336942567220034,0.4748236577186923
2024-03-28,41.89586615845687,20.156692508869703,15.01119287359382,15.646317886363118,2.1537287123937316,0.8384956499292712,2.218369701114666,1.344649887575466,0.2621226964174458,0.47256392528590957
2024-04-02,41.934448559788684,20.166304929661052,14.986287274251135,15.65371868476912,2.1749202601589044,0.7550734071857833,2.217933407354453,1.3752161269593202,0.26224668196138734,0.47385066791016317
2024-04-03,41.93435019535041,20.16625762613556,14.98038794274902,15.653681966288294,2.168503656578852,0.7496765917232617,2.217302692427825,1.3777931397364063,0.2622460668168356,0.48980012219353136
2024-04-05,41.936792627330014,20.166379354323734,14.958450816279745,15.653776455527666,2.1661710605702638,0.7454588828688918,2.2184889193776582,1.3881224730427517,0.26162213363533793,0.5047372770439328
2024-04-08,41.93239920395208,20.164188482993094,14.975881787229362,15.652136519253954,2.1641459554776192,0.7491334901449598,2.210985640311859,1.4058827625101622,0.2615947253209179,0.4836514328059884
2024-04-09,41.935907311245856,20.165875439571614,14.978307502816143,15.65344599296232,2.164327010135958,0.7491961634169565,2.2119524923187885,1.3977906538221156,0.2609911076482781,0.48220632606197045
2024-04-10,41.88434803994967,20.259086680565225,14.97610728580463,15.63420042703999,2.1426116335856267,0.7219581272407741,2.2027513312728253,1.4219715387160334,0.2575465552882718,0.4994183805369522
2024-04-11,41.91686233152188,20.156666097821685,15.049105941683273,15.646337059815036,2.1548254846845287,0.7116553961063306,2.203445318684538,1.4340162588796321,0.25813724723689985,0.46894886356620413
2024-04-12,41.92593480804019,20.16102880222483,15.036983674520258,15.649723549587339,2.16889332865362,0.7124347808521301,2.2024370156648274,1.4197762080230265,0.2570205792672595,0.46576725316652284
2024-04-15,41.92940302381176,20.16273816128487,15.034203552393599,15.651018132958797,2.1721997745008204,0.7102266186717017,2.1885475730247776,1.4163855971207586,0.25704184063759544,0.47823572559532074
2024-04-16,41.93343669014747,20.16483421099936,15.030407988443063,15.652523782465103,2.1699068786988835,0.7107640430282776,2.187507182109988,1.4165218553665115,0.25628473578777844,0.4778126329535704
2024-04-17,41.93599407057001,20.21730233384736,14.96257218706056,15.653478377677043,2.1790308376503003,0.7137785353357029,2.189047975434622,1.416686432340286,0.25630036573890175,0.4758088843452121
2024-04-18,41.96043001925651,20.193330130116323,14.933689098814718,15.66259960164895,2.2090905123185847,0.684309219720101,2.185081875004696,1.431642012075455,0.25950082105997196,0.48032670998468935
2024-04-19,41.96985392160828,20.198491363932643,14.884770344547626,15.666117268392432,2.2313404753230954,0.685636676301826,2.1863551346452708,1.4450618502813892,0.26034161402147626,0.4720313509459545
2024-04-22,41.97432089513731,20.19375431295875,14.846363974569849,15.667784658783427,2.2335344506225754,0.6926747452080744,2.203257106127594,1.455232867122561,0.26036932293608217,0.47270766653378415
2024-04-23,41.97540493648443,20.19164140390307,14.806964101188177,15.66818929966923,2.240166101479773,0.7057623067807032,2.2051140228581088,1.4577748187552622,0.26006300126771753,0.48892000761353027
2024-04-24,41.9807282605794,20.187392494475905,14.806256929066944,15.670176340645956,2.252973629309005,0.7027992255993168,2.2051588612801583,1.4606209227009785,0.2600959824776178,0.47379735386472
2024-04-25,42.01522183909914,20.203979519927078,14.761246364116754,15.683051783269752,2.2433877719363613,0.6926446849830978,2.205404021039127,1.4620560530631066,0.25874297607997876,0.4742649864856108
2024-04-26,42.02391838136241,20.208161451000873,14.772201643244681,15.6862979477949,2.235468460718923,0.6675587204747808,2.1986521271729638,1.4714475051355362,0.25464387811538,0.4816498849795541
2024-04-29,42.02839199722332,20.210391051718503,14.760856351046876,15.687967817573853,2.241583458119896,0.665200615392299,2.195986851347964,1.4803021403413192,0.2522418165800224,0.4770779006559452
2024-04-30,36.8712278831439,17.769096205099988,13.04457492649208,13.769829943085096,1.955335385250271,0.5853809515621508,1.9334715339512012,1.300821569200612,0.2176178276045876,0.43195212958027407
2024-05-02,41.93676739978642,20.21037490811371,14.839768074531229,15.661592754326668,2.2202134170604246,0.6571199189639716,2.1999612940722018,1.5203153042861453,0.2464981981732708,0.5073887306859646
2024-05-03,41.91106625287875,20.16405708803216,14.930985910002697,15.651994472886665,2.221198167303063,0.6526518077134603,2.195876715687171,1.5272443203590151,0.24509624067821012,0.49982902445881133
2024-05-06,41.89974913205195,20.17211727263947,14.94475059124307,15.647768011274804,2.2205983837545373,0.6524755740829161,2.1964561622374044,1.5402530048915315,0.24456110101886017,0.48127076680545805
2024-05-07,41.90205515604851,20.164430611631747,14.933468028128491,15.648629212815962,2.2207205981655003,0.6525114841864889,2.20400260987085,1.540337775336788,0.24301128465929492,0.4908332391563644
2024-05-08,41.918109903979506,20.16746497593662,14.947869284833068,15.65462497594838,2.242605586924007,0.6380610670356528,2.2062545598299135,1.5121526518315258,0.24240065046697593,0.47045634321434915
2024-05-09,41.91769888009714,20.16726722585269,14.896236070571478,15.6544714760709,2.265885108741852,0.6316429852884359,2.2024014700357464,1.543296324204707,0.24239827363136315,0.47870218550568483
2024-05-10,41.91494581789562,20.165864496273535,14.89682147569201,15.65344332483987,2.2735550759901675,0.6330870696304672,2.2038987661296425,1.543194963898931,0.24160047488676592,0.47358853476298846
2024-05-13,41.91773165682549,20.173338734408976,14.895743685975901,15.654483716780021,2.262993737559075,0.6328163749789001,2.203967053213397,1.542593793481495,0.24239846316997282,0.4739327836067727
2024-05-14,41.9179938724976,20.182144411529933,14.892396350214474,15.654581643142135,2.2641026032634937,0.6357134945967121,2.2060920657203957,1.518363445202321,0.24490217282618723,0.4837099410067573
2024-05-16,41.98259546065959,20.198368296087153,14.90728130322497,15.678707579112134,2.275423312182818,0.6092049882265165,2.209805223436811,1.4022064713943652,0.2513880977255583,0.48501926795009065
2024-05-17,41.995619228954254,20.20476361397773,14.885611392597406,15.683571400713195,2.2770692501979717,0.6116657867103321,2.1999934073583574,1.4046000767317808,0.2524061430303138,0.484699699728659
2024-05-20,41.98614654845281,20.200127835316263,14.86157708365545,15.680033758841772,2.2798450946780946,0.6569538077309769,2.1983223589596577,1.414308296351186,0.25297577479387884,0.46970944121991876
2024-05-21,41.9874619429688,20.207653125367134,14.817006887684098,15.680525002552198,2.325892196088672,0.6518050632170317,2.191107179937605,1.4143526055705329,0.24319330945552553,0.48100268715840283
2024-05-22,41.928927842447294,20.172599108083606,14.765143356003868,15.655771098551158,2.330940381552524,0.66411454691505,2.191494003050334,1.5600800778699218,0.2394910779241412,0.491438507602103
2024-05-23,41.93460201816859,20.175876605784588,14.751731268651923,15.657889769379075,2.3268752507809745,0.6693672389745348,2.1936679630196196,1.5591178332106401,0.24030573309919023,0.49056631893086844
2024-05-24,41.94277487342804,20.17980878854765,14.729178386560127,15.660941417912621,2.319974209543584,0.6851456490945557,2.189792311268142,1.5440006396007153,0.2486459829647708,0.49973774107978663
2024-05-27,42.00730473240403,20.210385696453184,14.686565545515881,15.685036112271277,2.3327900363512697,0.7177788974571351,2.1937098747099695,1.4151700532613882,0.2571779848749255,0.4940810667009361
2024-05-28,42.007930164402026,20.210843324400145,14.670641779115142,15.68526964126193,2.3335300202172173,0.7341670976538625,2.1933507295437806,1.4144075101477895,0.25921920792389547,0.49064052533421093
2024-05-29,42.014975790132034,20.21446823718617,14.640106714652731,15.687900395477481,2.3355672664402167,0.7472220175778219,2.195913085868616,1.4148798598037817,0.26388677713284314,0.48507985572831025
2024-05-30,42.02856853844094,20.23710698239469,14.62069596349123,15.692975768664322,2.335460474806291,0.7476205595854589,2.1983483067347667,1.4165920007811381,0.2620905548127296,0.460540850288431
2024-05-31,36.8712278831439,17.749058582801727,12.814136079921592,13.76728510755369,2.0558907784101654,0.6661278951802878,1.929069656275255,1.2715800333579794,0.22992932922949946,0.41221245937720313
2024-06-03,41.94544278131449,20.192914703000035,14.573880090166488,15.661937583503574,2.3377268466945957,0.7603824297657331,2.195878200800027,1.601950041819625,0.2615721817973704,0.4683151411380584
2024-06-04,41.959126335161464,20.197701873103206,14.590609771379162,15.667046862415926,2.340524493180552,0.7614914567131508,2.1972207081838615,1.5620695208529038,0.2616575125698492,0.46255146643992245
2024-06-05,41.9589585813405,20.18799391737865,14.591186050504087,15.666984225101855,2.3433328541490024,0.7618014920761585,2.1972119236308574,1.5586976674993949,0.26157819649835834,0.47225509182114
2024-06-06,41.96261557717072,20.188787183644067,14.59425813307356,15.668349704558937,2.3194278429616086,0.7613982273525213,2.1966989339152034,1.5588335181273263,0.26160099473754767,0.4880298844585118
2024-06-07,41.96258732878369,20.18916497658996,14.59642909810234,15.668339156941718,2.3174693634169827,0.7608497777118667,2.1966974551417566,1.5577365945865922,0.2615225419069287,0.4892037068181607
2024-06-11,41.95235471825921,20.183818771750158,14.590991563859465,15.664518419890822,2.3157303820829487,0.7635597764998789,2.1963965616229464,1.563774335153665,0.2614587694256529,0.5073967014552598
2024-06-12,41.96056957262109,20.19083683948588,14.593222499184142,15.667585750397839,2.315244558743494,0.7666053917218532,2.196904919570735,1.5579489531449204,0.2606489641039178,0.4904325510261245
2024-06-13,41.972686448110046,20.193666240813958,14.56956333573782,15.672110049941047,2.3173224477694045,0.7672965363219639,2.1963648822368307,1.5657987095938823,0.259941275570298,0.48525007390474967
2024-06-14,41.961980129045514,20.188515275932925,14.590116617984883,15.668112435663566,2.326672349599991,0.7672573668573798,2.1945522278492566,1.5600623219003251,0.25987497020674366,0.48285630495940757
2024-06-17,41.95757922813182,20.186476206264437,14.589995244348518,15.666469190751817,2.3283850167725126,0.7719512086387557,2.1956526124826286,1.5595856356884443,0.25953464542696075,0.4843710114941101
2024-06-18,41.95833454102081,20.18676133083071,14.590179622058534,15.666751215747595,2.3149646995533724,0.7768960391250794,2.2070411132131604,1.5611790869316644,0.2595393175235506,0.4783530339955243
2024-06-19,41.95826886055962,20.186807999681765,14.590235051649778,15.666726691431835,2.3139435830531996,0.779555957788341,2.207976882415217,1.5590633890009964,0.2595389112476043,0.4778826731716406
2024-06-20,41.950848292667146,20.183237843348774,14.588358975781526,15.663955938199544,2.3104824101520474,0.7863045135888664,2.199682651004132,1.5641089877404295,0.2767090724572285,0.4763113150603051
2024-06-21,41.94362725171039,20.17976368268127,14.596801657274646,15.66125968599064,2.30969349774192,0.7901594754794494,2.193279432882601,1.5666564450070006,0.2765049595350405,0.48225391169704107
2024-06-24,41.931316516061635,20.173840786822474,14.623257226919659,15.656663001331877,2.302054150180993,0.7896929031975792,2.192557472278869,1.5669975771946403,0.28025650476990155,0.48336386124237163
2024-06-25,41.929020781602,20.17265805739124,14.634345150288352,15.655727586832867,2.2881624294098875,0.7937168013947491,2.2064377559462933,1.5637050057056254,0.2822747276540845,0.47395170377490337
2024-06-26,41.92862725236381,20.17246872478557,14.637962040207334,15.655580648353606,2.289001300769805,0.7887819091182082,2.2026628050866073,1.56071822105388,0.2885291485113604,0.4756679497498198
2024-06-27,41.93351409737973,20.174898079063954,14.631220087601307,15.65740532999182,2.282384507946382,0.7977129845640175,2.201980858855815,1.5604307901680183,0.288562777020657,0.47189048740829687
2024-06-28,41.93843489078011,20.177265553087,14.58192997447964,15.659242687496269,2.334441707149523,0.7828643447844286,2.1980929771909676,1.563039084674914,0.2861714573020326,0.4785173230551185
2024-07-02,41.93915670426021,20.177625503082904,14.566064946060555,15.659512202858242,2.3372200414994246,0.7956298009295747,2.20243362518234,1.5620362835603456,0.2900880336132609,0.4702328589531335
2024-07-03,41.91597371657648,20.16631540275859,14.561375325336702,15.6508559897376,2.3415577444549784,0.7952681851053937,2.2072367837921534,1.5933845108961329,0.29063138767444185,0.47740095366753005
2024-07-04,41.93017891541954,20.173181462884404,14.55221696787036,15.656160018290095,2.339066208001235,0.8050018680001081,2.21095702809767,1.5745655076331848,0.29331101875246846,0.4653610050509331
2024-07-05,41.93234357786032,20.174222911534358,14.55226424916892,15.65696827388153,2.3323817963035975,0.802383936020167,2.21075828840978,1.5740992530468865,0.29489056724469,0.469687146529754
2024-07-08,41.93360417032791,20.174907622439907,14.547851922105767,15.657438962008815,2.317511385335703,0.8046765148861424,2.2105900814207007,1.5773981340350272,0.29489943240213445,0.48112177503788756
2024-07-09,41.94080758508362,20.1782950609512,14.547065056875491,15.66012861936327,2.3183006712618117,0.8051276877669292,2.2121433612348036,1.5742605114207688,0.29463714625694837,0.4692342997851598
2024-07-10,41.936345512054956,20.17614829670559,14.589637862900116,15.658462541823011,2.313751500164259,0.7906481198521479,2.212064467352753,1.5721373318313077,0.294840483202013,0.4559638841138438
2024-07-11,41.9262666911148,20.171267485522442,14.570098605483162,15.654699246804569,2.319217512960107,0.7981225779414014,2.2208396961221606,1.574137512414208,0.29414395057693393,0.47120672106022593
2024-07-12,41.907004276876826,20.162000089670734,14.559739520420239,15.647506922625448,2.378736089597738,0.7570277373102432,2.2217736896285682,1.5915973473341585,0.2947905408299181,0.47982378570612905
2024-07-15,41.912967441644426,20.16838733257461,14.58706478665043,15.649733487458509,2.325596603078145,0.7535389870962711,2.218180629043307,1.5854127223960512,0.2949888564343464,0.5041291536238995
2024-07-16,41.89773525312224,20.161057651647916,14.632095797605416,15.644045994891087,2.349292330854498,0.7321630798598142,2.1993986655840176,1.612537600595264,0.29284960079362976,0.47882402504611726
2024-07-17,41.868156322880964,20.146824363994877,14.634588863131961,15.633001623581311,2.347789980449411,0.7240704321545841,2.2714752530572273,1.6067131480573487,0.2932676596635167,0.47411235302879523
2024-07-18,41.85132296904983,20.138958414910093,14.635887299283743,15.626716277607558,2.348329351131446,0.7254187677742334,2.314593006556182,1.5940445061526791,0.2931497495686877,0.4715796579655506
2024-07-19,41.842797057918105,20.134855725734457,14.63891579224668,15.623532818046145,2.3451190872870202,0.7252709861628396,2.327624695636932,1.5959052605080108,0.2949633078679908,0.4710152685918163
2024-07-22,36.68494253093804,17.67081094471528,22.796953414338386,13.697659904688129,2.0687705808768584,0.6388796886077405,2.3039616562695886,1.3999571616661237,0.25860393565216916,0.39778349259704315
2024-07-23,37.4268406951087,18.042791375938243,23.332481175946086,13.97467461523734,2.1065590606737636,0.6390936049153578,2.4020624272525732,1.4016857306529655,0.2638338139583939,0.4099775003165761
2024-07-24,37.40715093736697,18.036020688744667,23.33081268624978,13.96732272679089,2.096937784669113,0.634919538835812,2.4489113866643146,1.4057932213500317,0.2636950145357219,0.40843601479269437
2024-07-25,36.64043666695601,17.67844380667399,22.859038345739783,13.681042018805496,2.049446955504233,0.6158912378860256,2.509647504618672,1.372233837724859,0.25760671130756085,0.40355031122636237
2024-07-26,36.57496544318013,17.65843261454238,22.827607794763193,13.656595951973866,2.0429193656009206,0.6112429402429689,2.6809833103864222,1.369997038961535,0.25646413800349593,0.39737108907540547
2024-07-29,37.286182698998395,18.016415282274203,23.270666630804936,13.922154827535094,2.071168575382165,0.6211117958178922,2.750643735775592,1.3983065515560802,0.2618685230967933,0.4014813787588488
2024-07-30,37.28250968111798,18.027135972364622,23.254150228177846,13.921302746560048,2.0724327958699,0.6282373427406236,2.754996081288724,1.3934220803024195,0.2623393398447506,0.40347373173308465
2024-07-31,36.57360090932536,17.692068374062394,22.789264393444235,13.656595951973866,2.030160974058847,0.6210675839972928,2.7026111719844823,1.3665174776318787,0.2573510850090946,0.41549837552244584
2024-08-01,37.23132281481441,18.041349049054883,23.198418023688514,13.902189551966806,2.0652118780435327,0.641473897544353,2.749824547929501,1.494844903647891,0.26309042051732456,0.4122749127927835
2024-08-02,37.26906274216748,18.059080801526374,23.206081863860824,13.916281654639317,2.0486033323837045,0.6383698356500798,2.75469765843066,1.4094551054593991,0.26363520113102834,0.43473180475113044
2024-08-05,37.26911456416386,18.07801648051843,23.139927143003806,13.916301004991716,2.0568100303488897,0.6472698141856612,2.756717689071284,1.4263514331502691,0.2636355677112811,0.44585627285480334
2024-08-06,37.26841497937219,18.08504655635389,23.1374070942791,13.916039779774717,2.05426859929138,0.6462843443798155,2.7570135564745906,1.4580266579360808,0.26363061896388346,0.41386781317435206
2024-08-07,37.267197246273504,18.084455633455903,23.12455450783652,13.915585077790423,2.057607984721214,0.7058423565298937,2.764084090775596,1.3931167418555974,0.26542953976471334,0.42212682099663346
2024-08-08,37.30732139883731,18.080182021895933,23.116587700809717,13.912296629055357,2.0735247205417413,0.6729391050509028,2.7504336241801353,1.4095983566218198,0.2624476410526967,0.41466880195438977
2024-08-09,37.32497349950169,18.082975930790273,23.09374422405185,13.914446479606946,2.067032681339022,0.668455111272702,2.750163496570901,1.4224773428300932,0.25984663123308654,0.4158846028034376
2024-08-12,37.04387088100297,18.03390079811969,23.693485293563672,13.805462717969455,2.0497392906663663,0.6605986157056001,2.7263470427556706,1.3162946765143966,0.25781140379072176,0.41248927991146495
2024-08-13,37.05670378578294,17.938373183058143,23.772521658873195,13.80317789185769,2.0739494589323217,0.6591101056147469,2.7140348802640157,1.3153182786636348,0.2577687355919569,0.4090420213613544
2024-08-14,37.05800596195029,17.938002111800813,23.77085748641243,13.802892360805169,2.073837599865183,0.6619926893499345,2.7146683137486107,1.315566900418492,0.2577634034156307,0.4064131722334404
2024-08-15,37.062555004709374,17.938568459936988,23.74941784869515,13.8033281530586,2.073627237172178,0.6628411071226202,2.717236573662382,1.328021191010886,0.25701298442010045,0.40739144021172385
2024-08-16,37.06494439691516,17.937789159111343,23.747006973502664,13.802728498462397,2.0761575097136897,0.661019435896688,2.7180839239653936,1.3265154062957272,0.2570018190681156,0.4087528770688212
2024-08-19,37.078272559546704,17.938232288470015,23.733870879030217,13.803069476616017,2.078496564197305,0.663104519207352,2.71953023976723,1.3155148230395257,0.2568702510448613,0.41303839908077167
2024-08-20,37.081271097415296,17.93830990344697,23.735080093371995,13.803107550255767,2.0789850079378023,0.6622788445165557,2.7185033614692338,1.3135190646771313,0.2568709595818586,0.41207411732738924
2024-08-21,37.08667224198681,17.93805911114798,23.731682383416043,13.802936220530942,2.075235482029412,0.6612362571811816,2.7170904624931733,1.3136688111105321,0.256867771196152,0.4165512589077744
2024-08-22,37.0967534259306,17.938232288470015,23.73080815813628,13.803069476616017,2.069394047918669,0.6516574154023999,2.7229092041433907,1.3297770868790164,0.2568702510448613,0.4005286454587452
2024-08-23,37.109130104999096,17.939527805691196,23.71368514044724,13.804030900329204,2.068434775042647,0.6550130416972337,2.7186162507574307,1.325979630139886,0.257853628438193,0.407728722457874
2024-08-26,37.1100770207959,17.94005453466852,23.70097999513471,13.804383138575751,2.068280660352531,0.6584780066800953,2.7262717739945908,1.3234617595145852,0.25786020810398785,0.4101529021793321
2024-08-27,37.097054769338826,17.93375921221006,23.722859192187993,13.799539059477247,2.069071580552055,0.6576264736010464,2.7337948220734805,1.307251262089924,0.2579076043339464,0.4211360241354197
2024-08-28,37.102375135055816,17.936262275866557,23.687166414068972,13.801518154447962,2.0718505469939523,0.6707524722427485,2.735703811550372,1.3213805775998473,0.25746193784482146,0.4155286743289509
2024-08-29,37.10513311214489,17.939502934330385,23.65641450427587,13.801518135415472,2.0714368398987753,0.7022629441171363,2.7322562724605803,1.317243533396984,0.2570482332517117,0.4171834907081952
2024-08-30,37.118427793861805,18.086719926731952,23.411706776040187,13.81321398639159,2.0108769911256443,0.8838000225999404,2.7019303524369933,1.2980379972122325,0.25002010477704256,0.4252660488226149
2024-09-02,37.123787196695524,18.089314151585167,23.38982971019263,13.815208429114016,2.016205729177875,0.8848938988817766,2.7129494165328083,1.3011242187372465,0.25060835713592783,0.41607889194702713
2024-09-03,37.115105760617816,18.08487638583201,23.416118311174493,13.81197772831719,2.013457139660768,0.8744055243086227,2.7083818217141675,1.2745755012350262,0.2507567609957019,0.4503450661441961
2024-09-04,37.109907552790595,18.08252217592208,23.41615041236383,13.810043272540618,2.0120022560697692,0.8873227913378705,2.708278468713756,1.3005994010686377,0.2507216409083136,0.42245202828453615
2024-09-05,37.094135427237006,18.074854418706085,23.39992256504318,13.80417384977029,2.0075610059727436,0.8867387773104508,2.714023817486324,1.3392199620625318,0.25185643293963034,0.42751374347175986
2024-09-09,37.09935434527466,18.077673334908848,23.39480124402524,13.806116012623523,2.0079814048843487,0.891139903994684,2.7228204526093225,1.3345269770692998,0.25161597289261667,0.4139703517174563
2024-09-10,37.098202885519946,18.07683636856073,23.38848844068714,13.80568750956092,2.0126781187676417,0.8931124200599723,2.725563776887548,1.360334433487729,0.2517461065116147,0.3873499399567603
2024-09-11,37.099226401772135,18.077335097188328,23.373752637601207,13.806068399858553,2.024459131915224,0.9010690059488529,2.724742318784356,1.3605788845820448,0.2550637770972794,0.37770434525202223
2024-09-12,37.097026372185056,18.0762455708505,23.345605196682623,13.805249683084464,2.0327533395496604,0.912464483337284,2.7323053052806556,1.3628606766573972,0.255048651502742,0.380440720869619
2024-09-13,37.10143682661427,18.078481148154584,23.39441305365119,13.806890985112293,2.032581147698777,0.909193066094298,2.7310436646312475,1.2970626501441196,0.25507897416104347,0.39381848373817874
2024-09-16,37.10973037846352,18.08245336850878,23.36673293008839,13.809908346099148,2.0348293223820924,0.9102932131573718,2.730481274077787,1.2976285637862006,0.2551359938044536,0.40280660963225945
2024-09-17,37.11433950961855,18.084768260768133,23.36087194779845,13.811623574912643,2.027974895540782,0.9116483017512932,2.7339254765519363,1.298836762159531,0.2563407085230135,0.3996705623756613
2024-09-19,37.189736128542464,18.105181583386134,23.305934232985418,13.827213552281872,2.030263987953079,0.9126773318516221,2.749860188774941,1.3579150727188583,0.26036034391074503,0.2608575775948707
2024-09-20,37.22994709810595,18.11109930664655,23.24113293759557,13.831733011138894,2.0309275847455748,0.9129756426888305,2.755457923456885,1.3791586130357076,0.2607218513370389,0.24684603124899748
2024-09-23,37.248791857893856,18.10596450390911,23.162325222411226,13.827877641584271,2.034782792251497,0.9169352128092365,2.7455018801192477,1.4412064782207135,0.26064917938139454,0.2559652314194498
2024-09-24,37.264910576268846,18.104901378138123,23.159998101330924,13.827065711732335,2.031347539317732,0.9181247895457447,2.7347716341531054,1.4694952337524783,0.2559365243598664,0.23344851140084896
2024-09-25,37.2635903951203,18.100989215536234,23.160515472710117,13.824064519675252,2.0257268545245273,0.9216549480179566,2.7412916066502047,1.474476638876607,0.2553284633062859,0.23236188558251014
2024-09-26,37.289945018531284,18.104866111661973,23.121609616117873,13.827024850300647,2.0238810604964708,0.9280002989495559,2.7308260790636747,1.5082504117332993,0.25358709970550986,0.21200945343971053
2024-09-27,37.29279875213275,18.106251645074455,23.096573327193866,13.828083008080283,2.023690525706101,0.9322163431537905,2.743608309834237,1.5359835909143207,0.25381375757722147,0.18698074033297662
2024-09-30,36.83013327402159,17.926699970389613,22.697541655807253,13.656527725281128,1.9874630723025553,0.9297251419456343,2.6936734752357574,1.5591090139741912,0.2520294029755025,0.18958874314151172
2024-10-02,37.30390917367863,18.249906457244762,22.81841619211179,13.832202726538863,2.005427944755988,1.0057446817711808,2.7107601314786516,1.6266905084775745,0.2516780356610307,0.1952641482815228
2024-10-03,37.30050431163684,18.263802427480496,22.716214458316543,13.833502825603045,1.9861962894766994,1.1084688146712058,2.652823587842625,1.6713481591655839,0.2559174525049863,0.211221673301978
2024-10-04,37.301380807796555,18.25198058050804,22.724488845678362,13.833827888556637,1.9862429615915218,1.108494861736176,2.656825335156452,1.674349869698741,0.23767777476842128,0.22473107450909627
2024-10-07,37.299496388506434,18.254528088841198,22.71393483098514,13.835692515305217,1.9865106822676208,1.108644272961074,2.6539347181507402,1.6740734504624706,0.24489847615818222,0.2282865763619238
2024-10-08,37.31020561839814,18.257441975640234,22.704424040583024,13.837921164452508,1.9868306688048483,1.108822853043773,2.644199674374836,1.6745505084558039,0.248187171421357,0.2274163248254785
