date,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-05-24,22.257228550841766,22.035665614818953,18.030929753791813,13.256079915286728,10.427431601533497,5.208841286187192,4.364965322174234,4.418857955365819
2024-05-27,22.331069302745597,21.984129662089565,18.152586619329124,13.213931409903063,10.400924826382408,5.1981922902854345,4.309341881695002,4.409824007569805
2024-05-28,22.330258223854624,22.003048107066462,18.151149006049724,13.21345147136147,10.400547058060663,5.198003488576895,4.293878805122589,4.409663839907569
2024-05-29,22.23861952196669,22.032216110287237,18.16886292236287,13.235805557013357,10.418142363894743,5.206797301113635,4.282432258187841,4.417123965173627
2024-05-30,22.240411217268225,22.03399117631812,18.170326730235477,13.236871924042351,10.418721827671636,5.207216796318867,4.274980489251799,4.4174798388935255
2024-05-31,22.22227640845375,22.013452273436343,18.20531948259653,13.224533223135607,10.409010054890281,5.202362908559353,4.276448248351595,4.446597400576537
2024-06-03,22.213389572866703,22.015967517159403,18.20739961137352,13.226044250291489,10.41019938207434,5.202957327394177,4.276936872738177,4.447105466102191
2024-06-04,22.20767524322832,22.01802587140452,18.209101888516393,13.227280802094516,10.411172670124206,5.203443771121608,4.2757785110673865,4.447521242443046
2024-06-05,22.166846342504606,21.98268711434074,18.17987642426514,13.20605112121351,10.520995313750099,5.195092285098443,4.308068392738602,4.440383006088858
2024-06-06,22.162191768163655,21.978071209587917,18.176059030260664,13.203278126546417,10.51878612467232,5.194001424320349,4.328161697966287,4.439450618482395
2024-06-07,22.176506510025046,21.99226702646684,18.18779909621611,13.211806232434261,10.52558029510659,5.197356272540895,4.2663664710760685,4.442318096134188
2024-06-11,22.172475772491012,21.990327560867897,18.194495237540668,13.210641102724946,10.529839620018326,5.196897925355318,4.263396446349838,4.441926334651997
2024-06-12,22.150930281196025,21.968959067069633,18.176815239024513,13.197804026892706,10.519607539027522,5.19184798324869,4.356425848192103,4.437610015348811
2024-06-13,22.175015128608162,21.96201613394969,18.171070751443064,13.193633075032443,10.516282987719991,5.190207183918755,4.355567158634955,4.436207580692946
2024-06-17,22.174268393924336,21.961276571921033,18.170458847970004,13.193188784764065,10.515928856135128,5.1900324057867895,4.358787946305366,4.436058193193277
2024-06-18,22.181738004663963,21.96867443436336,18.176579737829528,13.197633034418027,10.519471245616732,5.191780716987347,4.326570305027837,4.437552521093203
2024-06-19,22.181967918645405,21.968902139938333,18.17676813829732,13.1977698280433,10.519580280062828,5.191834529856978,4.325578648777328,4.437598516378504
2024-06-20,22.165655861067396,21.95274676553933,18.237197806057594,13.188064522268542,10.511844447072075,5.188016586196743,4.322138793012379,4.4343352187859395
2024-06-24,22.165713255800885,21.952803608975767,18.250191799483797,13.18809867083844,10.498924895098382,5.188030019809137,4.321891049143257,4.43434670085034
2024-06-25,22.14882284198255,21.896266058869575,18.359730908147913,13.162672885659008,10.493672959745174,5.17802783980727,4.342245146957564,4.418561358830946
2024-06-26,22.140306801649974,21.92403951660733,18.369903574152595,13.156076872847974,10.488414422829567,5.17543305239107,4.329478608061825,4.416347151459664
2024-06-27,22.146320429896676,21.925364242864067,18.373178255539827,13.158422119783571,10.490284123198618,5.176355642660481,4.3129407615579,4.4171344244988555
2024-06-28,22.126655730804842,21.906153863904393,18.429138432966408,13.146738173805819,10.49335925568682,5.171759327149403,4.312982960538,4.413212255144315
2024-07-02,22.092104699383786,21.87041117189165,18.414449623175752,13.125596910467044,10.592453605051277,5.16344262346104,4.325117665679109,4.416423700890341
2024-07-03,22.082032121454688,21.890577790621343,18.406053819273193,13.119612483019067,10.58762412792137,5.161088425935954,4.338601135857421,4.414410095916961
2024-07-04,22.08533172831136,21.893848789421504,18.408804143204087,13.12157288064315,10.589206183276428,5.162374879885483,4.3237916762709885,4.415069718986999
2024-07-08,22.09250323881789,21.87621768300816,18.41478181806764,13.125833694967035,10.592644691890808,5.164051197277732,4.317464303223567,4.416503372747164
2024-07-09,22.096518585324244,21.875090184398946,18.413832721601803,13.125157190488505,10.59209874778241,5.163785042468559,4.317241781439054,4.416275746496479
2024-07-10,22.096803302218092,21.874083533438572,18.414069986546327,13.125326310070493,10.592235228533582,5.163851578598769,4.317297409734763,4.416332650859402
2024-07-11,22.09579949512967,21.87436538785578,18.414307257605316,13.125495434010798,10.592371712801947,5.163918116443657,4.317353039464048,4.416389556688785
2024-07-12,22.16725922319899,21.855891115711167,18.398240244117705,13.114410130717136,10.583425791207906,5.159556864040485,4.308556992014643,4.412659638991966
2024-07-16,22.172568764336138,21.859838325963672,18.389769508714473,13.117551317427562,10.585960752072692,5.160792690226448,4.299802074225499,4.413716567033521
2024-07-17,22.171369613379508,21.85865608829338,18.388774941511503,13.116841885679795,10.585388235414941,5.160513580956015,4.343865783510585,4.374589871254274
2024-07-18,22.167739973451116,21.85685482351836,18.387259638396316,13.115760990992001,10.584515945422304,5.160088328310251,4.353550917178017,4.374229382731631
2024-07-19,22.167739979159645,21.856854829146833,18.3872596173798,13.115760994369511,10.584515948147978,5.160088329639052,4.353550918299122,4.3742293838580615
2024-07-22,22.167797064592783,21.85691111400159,18.38730696747866,13.115794769526474,10.584543204948988,5.16010161768184,4.353304613579773,4.374240648189891
2024-07-23,22.17556342343819,21.86456855576131,18.39374885359364,13.120389811984957,10.553217019411798,5.161909429289141,4.354829768546409,4.375773137974556
2024-07-24,22.180705918473922,21.869638931341377,18.398014348921173,13.1234324196602,10.55566430181437,5.163106471867413,4.3326497317322366,4.376787876189312
2024-07-26,22.18147797089402,21.870146098242138,18.398441007264584,13.123736758043128,10.5533323751432,5.163226206661199,4.332750207855478,4.376889375896253
2024-07-29,22.189196634738636,21.87775642547942,18.40484325789849,13.128303528235516,10.557004701448559,5.1650228952089705,4.299460120375568,4.3784124366148385
2024-07-30,22.19268608959306,21.8811969035021,18.407737588446295,13.13036807447534,10.558664887344877,5.165835142471076,4.28441033200553,4.379100982161715
2024-08-01,22.20150041778218,21.889887516702306,18.415048638567438,13.135583097703496,10.52314123427407,5.167886870960941,4.286111982657944,4.380840241351623
2024-08-02,22.20585292677545,21.894178935322,18.470249807192975,13.138158272465953,10.448849604642309,5.168900013030566,4.29211135426767,4.381699086303079
2024-08-05,22.208258987194572,21.89655122507458,18.46141585221872,13.139581825197919,10.44998176396724,5.16946007644145,4.2925764154061925,4.382173854499321
2024-08-06,22.208258981465224,21.896551219425646,18.46141587325428,13.139581821808132,10.449981761271324,5.169460075107818,4.2925764142987815,4.382173853368795
2024-08-07,22.180090182228167,21.90695018932263,18.475345583597534,13.145821987871484,10.455202705051915,5.171915121985565,4.2804192226274385,4.384255007315271
2024-08-08,22.176598603913913,21.903501608564657,18.47501785151123,13.143752579379509,10.463363312008793,5.17110096178447,4.283100242675758,4.38356484016167
2024-08-12,22.1771709127423,21.904066869611544,18.4754946598949,13.144091778630651,10.463633338774622,5.171234411768652,4.280630062281996,4.383677966295331
2024-08-13,22.177743205321757,21.904632114609594,18.478552441651708,13.144430968251283,10.463903357873878,5.171367857963936,4.275578965110716,4.383791089217128
2024-08-14,22.177685912347876,21.904575527178494,18.478504963076507,13.144397011525696,10.464134403279404,5.1713544984872355,4.27556791977433,4.383779764330459
2024-08-15,22.177685906624315,21.904575521525416,18.47850498411536,13.144397008133424,10.464134400578848,5.171354497152627,4.2755679186709035,4.3837797631991045
2024-08-16,22.14277002390076,21.870089615591,18.449412954987373,13.12370286419342,10.447659981603286,5.163212871921538,4.426273615823344,4.37687807197928
2024-08-19,22.14847698856329,21.87572630099521,18.454168270365106,13.127085300465243,10.450352708224967,5.1645436120851835,4.401640673080685,4.378006146220309
2024-08-20,22.1484769828548,21.87572629535702,18.454168291382526,13.127085297081903,10.45035270553152,5.164543610754087,4.401640671946217,4.378006145091933
2024-08-21,22.150189668779284,21.877417890158004,18.447862557662045,13.128100381515711,10.45116080497775,5.16494297190002,4.40198103972994,4.378344685277239
2024-08-26,22.151037851164894,21.867911989489734,18.45071604292462,13.130131014649885,10.452777373468576,5.165741876846665,4.402661930970524,4.379021920485105
2024-08-27,22.152180193976,21.869039731323905,18.45166670706172,13.130808143679875,10.453316429704628,5.166008277370953,4.402888978986981,4.3740915378959375
2024-08-28,22.1522373047861,21.86883830092763,18.451714277532165,13.130841996378969,10.453343379529175,5.166021595920871,4.402900330129586,4.374102814795502
2024-09-04,22.174532995658776,21.890848757559773,18.470285481512267,13.144057871146883,10.463864416721455,5.1712210716649905,4.306684162288919,4.378505243446937
2024-09-05,22.172186978840276,21.88853275390971,18.468331365933345,13.142667258734212,10.47333714293322,5.170673967849606,4.306228524577015,4.378042007222615
2024-09-09,22.169898660288073,21.896594381741444,18.466425310146732,13.141310847238028,10.472256224225898,5.170140319582102,4.305784092882829,4.377590163894891
2024-09-10,22.18787467066254,21.846177127094172,18.481398434654025,13.151966211240534,10.480747439698524,5.174332422462063,4.296364050550146,4.381139643637994
2024-09-11,22.170188712080673,21.851142556096487,18.485599081351012,13.154955528505646,10.48312961425475,5.175508499179222,4.297340573377777,4.382135435154429
2024-09-12,22.168781529263587,21.851537630321,18.48593330569205,13.155193373453141,10.483319151909004,5.175602073691472,4.297418270390194,4.38221466527955
2024-09-13,22.15687236412516,21.8512554329886,18.48569457278666,13.15502348332733,10.483183767170894,5.17553523440888,4.310277073151781,4.382158072040691
2024-09-17,22.15692959237638,21.851053585186577,18.485742318874447,13.155057461001451,10.483210843838773,5.1755486021272885,4.310288206023564,4.382169390571525
2024-09-20,22.144864225399832,21.854440411771765,18.488607535569304,13.157096442699286,10.484835699914735,5.176350791620362,4.310956283589211,4.3828486094355
2024-09-24,22.14385860932258,21.854722694711985,18.488846343719835,13.157266386371994,10.484971127324144,5.176417651969725,4.311011966068009,4.382905220511725
2024-09-26,22.065197375446864,21.88987314525896,18.500651151088977,13.165667072510443,10.486495699443717,5.179722704762512,4.326689222093768,4.385703629394761
2024-09-27,22.100871841475396,21.87912741989671,18.491569192734396,13.159204054582785,10.481347885107342,5.177179982049199,4.327148933993412,4.383550690160761
2024-09-30,22.09484482235167,21.873928016698972,18.487174816206174,13.156076872847974,10.478857074908902,5.175949665792187,4.350659757507626,4.382508973686495
2024-10-02,22.09415997400393,21.87325001585392,18.48634349193848,13.155669089150845,10.478532273897097,5.175789232867444,4.353882788163172,4.382373134125108
2024-10-03,22.25953322118202,21.842389038562164,18.48914973959477,13.137107750313504,10.447240315809767,5.1684867097459755,4.279903182693631,4.37619004209817
2024-10-04,22.31302564395813,21.8457699020636,18.412039576359344,13.139141171109603,10.448857386790971,5.169286711432777,4.299655735075861,4.372223873209709
2024-10-07,22.175293301574083,21.793820376361385,18.40068295669785,13.107896122066531,10.398273795804506,5.156994080224008,4.626058917657778,4.340980449613855
2024-10-08,22.072533287024427,21.82300260715201,18.354632160705524,13.139412341444418,10.526466886714193,5.1693933970365045,4.561851653847516,4.352707666075408
2024-10-09,22.188938816142333,21.766614011248592,18.476182298445693,13.105771188330928,10.424893211310081,5.156158074919012,4.535761971583862,4.3456804280195005
2024-10-10,22.07155153759588,21.791280522025957,18.501009672570483,13.105130470513945,10.429529685199423,5.155905999531894,4.57439349534275,4.371198617219667
2024-10-14,22.050213616761486,21.77518101533746,18.503991925968975,13.088493768491974,10.501606889505787,5.149360679593226,4.562932838948862,4.368219265392232
2024-10-15,22.221134157712157,21.766399182173796,18.323908586950413,13.083215237463572,10.49737163839173,5.1472839654499145,4.594229649769025,4.366457582089394
2024-10-16,22.209381733885845,21.754887260840437,18.339891374714394,13.076295721592318,10.491819736329438,5.144561644334934,4.619014299991506,4.364148228311135
2024-10-17,22.205369723881372,21.804521134306526,18.328995389539205,13.068343968139562,10.542914463969028,5.141433213570654,4.546927736185526,4.361494370408127
2024-10-18,22.181508556514633,21.78864377163481,18.40923381452321,13.05882801337849,10.535237447100359,5.1376893845142195,4.530540544184363,4.358318468149918
2024-10-21,22.20409959554924,21.826015684599113,18.356718205653827,13.079687384962963,10.552065789767449,5.146152821551732,4.469980338935549,4.365280178980129
2024-10-22,22.188125317535523,21.82293333106526,18.353869028997753,13.077840221412117,10.560846410637117,5.145426062139272,4.48629593081977,4.364663697393183
2024-10-23,22.211506214463192,21.85098678605114,18.377462990029965,13.0946518294759,10.574422414600429,5.027089594395317,4.493605683569854,4.370274487414203
2024-10-24,22.210192855655812,21.849694744634938,18.376376336894324,13.093877547167274,10.573797152599866,5.026792344297528,4.4992529441799745,4.370016074570279
2024-10-25,22.321519978599824,21.83285601398513,18.31083689062225,13.083786592590782,10.565648328358645,5.022918386180153,4.49578554066071,4.366648269002511
2024-10-28,22.322380129166802,21.833697334087752,18.30768903241045,13.084290770911371,10.566055471259704,5.023111942268712,4.495958783902456,4.36681653599275
2024-10-29,22.318882596824796,21.83027636991952,18.350027364864033,13.082240687995542,10.564399952425049,5.022324907177743,4.495254344628327,4.336593776164987
2024-10-30,22.318825269359934,21.830220297470724,18.349980231655437,13.08220708543098,10.564372817094036,5.022312007017827,4.495499654622105,4.336582637348953
2024-11-01,22.312838937414007,21.831902596246543,18.351394333247605,13.083215237463572,10.565186937667045,5.022699040644884,4.495846090593093,4.336916826723253
2024-11-04,22.312872834981782,21.833192534245573,18.352478625410477,13.083988259256332,10.565811181753777,5.022995806825552,4.491487684065768,4.33717307346074
2024-11-05,22.313044795801776,21.833360798266042,18.352620064269416,13.084089094920415,10.56589261033396,5.02303451804325,4.4907516191844765,4.3372064991806685
2024-11-07,22.31763139562221,21.837848795741653,18.356392571547627,13.086778619422448,10.55521719737227,5.024067037335411,4.4839663411517545,4.338098041806624
2024-11-08,22.317431793295047,21.83790490738601,18.356439737703106,13.086812245475754,10.555244318660591,5.02407994651275,4.483977862557868,4.3381091884088745
2024-11-11,22.32947125417776,21.82455846350973,18.345221024471844,13.0788141153486,10.54879338041826,5.02100943213326,4.516674418339483,4.335457911601058
2024-11-12,22.38709255165365,21.807646525460896,18.333571146330236,13.068679289737315,10.540619078040605,5.017118631748875,4.513174429183807,4.3320983478446164
2024-11-13,22.385254520005862,21.805856067660937,18.33206591808739,13.067606321191985,10.539753669037268,5.024916944171542,4.512803887211297,4.33174267263372
2024-11-15,22.45552438155023,21.818022233494915,18.320737603285345,13.059531183410073,10.533240619824355,5.021811792725325,4.46206631692653,4.329065868783226
2024-11-18,22.448590931141872,21.811534678243703,18.345024805947713,13.055647951960376,10.530108576976287,5.020318564736196,4.460995863268012,4.327778627725842
2024-11-19,22.487615649628633,21.86691300899598,18.376915868993972,12.888326378584821,10.548414159010902,5.029045906211821,4.46746697351408,4.335302055059793
2024-11-20,22.479534421404086,21.859054838643672,18.424216400942488,12.883694784532318,10.544623443998951,5.027238650682688,4.4658615289546795,4.315775930841115
2024-11-21,22.47988064062743,21.85708127203502,18.424500162063755,12.883893213143804,10.544785847333058,5.027316077849486,4.46670038655394,4.315842400393503
2024-11-25,22.479303614513157,21.856520232282307,18.426850773069155,12.883562502186912,10.544515177888654,5.0271870338964515,4.4665857327971485,4.315474933366215
2024-11-26,22.47913051245529,21.85635192597287,18.427478927759363,12.88346329221048,10.54443397976491,5.027148322002356,4.4665513378178705,4.3154417020168605
2024-11-27,22.47843813088247,21.855678726655206,18.429991449780964,12.883066467583626,10.544109199774896,5.026993480387817,4.466413763197774,4.315308781737253
2024-11-28,22.47901511256445,21.85623972320662,18.430464515009238,12.883397153075041,10.544379848377154,5.027122514404182,4.463961585295027,4.315419548068287
2024-11-29,22.51322502213927,21.846594593108463,18.422331175044633,12.877711726706126,10.539726627295671,5.024904051791909,4.461991644866637,4.313515159047287
2024-12-03,22.512416383766926,21.845809899015297,18.421669474915866,12.877249180276642,10.542939894598705,5.024723565423136,4.461831377394626,4.313360224608802
2024-12-04,22.50087074624013,21.834606134911358,18.46350744638139,12.870645000216923,10.537532880068818,5.022146603627042,4.4595430984772975,4.311148090077044
2024-12-06,22.88908984598175,21.76072608541354,18.401033919924643,12.827095605104894,10.501877854008168,5.005153558853589,4.318462335333569,4.2965607953798415
2024-12-09,22.914528780941147,21.760614862315336,18.37538394350125,12.827030043445387,10.501824176966908,5.005127976587462,4.3189513813800415,4.296538834862465
2024-12-10,22.91212806434156,21.758335039334177,18.373458785463804,12.825686177104382,10.500723918529625,5.004603597756401,4.328975723747316,4.296088693722744
2024-12-11,22.913715113606077,21.75377682619092,18.369354200362153,12.822999289013076,10.498524093143507,5.003555169654947,4.3428866136821265,4.295188694347198
2024-12-12,22.912954122546246,21.753054358027192,18.36618942818118,12.822573422331452,10.49817542497963,5.003388995783421,4.348618202002829,4.295046046148053
2024-12-13,22.8989713973177,21.75433260358873,18.376721618469187,12.823326898017893,10.498792315183659,5.003683003221238,4.348873734022564,4.295298430179036
2024-12-16,22.885940445185238,21.758946652267387,18.377041727622554,12.826046698970096,10.50101908718775,5.0047442739745245,4.350051660754063,4.296209454038391
2024-12-17,22.921584910020915,21.744277425483958,18.36644005101935,12.817399764411688,10.514369007013162,5.0013702260520185,4.341245537037749,4.2933130789611615
2024-12-18,22.921643444422273,21.744332953418304,18.366231585000055,12.817432495953817,10.514395857350863,5.0013829979529705,4.341256623191243,4.293324042710479
2024-12-19,22.61520998611619,21.801454422138214,18.518430704769703,12.851103364172936,10.542016743002359,5.014521425472723,4.352660925863482,4.304602428464389
2024-12-20,22.631423238701007,21.817084278658648,18.45232842266353,12.86031655233103,10.536763383403432,5.018116426470418,4.376279222063556,4.307688475708379
2024-12-23,22.593956758533146,21.83039665974303,18.45384529838708,12.8681636795009,10.543192721428818,5.0211783882496235,4.3789495466583395,4.3103169474990635
2024-12-27,22.62640700125384,21.82138944843585,18.445718704575395,12.862854281270387,10.538842605112823,5.019106652428286,4.377142794152419,4.308538512771002
2024-12-30,22.683867708447163,21.8128664971912,18.424337699942754,12.853301814144574,10.531016041480205,5.015379264225802,4.373892153841037,4.305338820727264
2025-01-02,22.683809619139836,21.812042392292355,18.424290518526043,12.853268899149265,10.530989073441281,5.015366420741121,4.374905281181583,4.305327795528514
2025-01-03,22.683693441417716,21.81193067942567,18.424196156417562,12.85320306966438,10.530935137777796,5.015340733969096,4.375395036027366,4.305305745300416
2025-01-08,22.683344915391462,21.81159554769131,18.423913075891456,12.853005585255497,10.530773334102138,5.015263675231689,4.376864270465154,4.30523959597129
2025-01-09,22.684509119756264,21.8114838394017,18.424843019510682,12.852939758467762,10.53071940064849,5.018566970562065,4.371720345006408,4.305217546646628
2025-01-13,22.683579726438666,21.8105902142754,18.424344211373143,12.85241316843842,10.530287952906386,5.018361357886837,4.375382208501499,4.3050411601796545
2025-01-15,22.68183731921453,21.808914864510932,18.42292897132545,12.851425928425057,10.529479083670461,5.017975879528097,4.382727478818371,4.304710474507104
2025-01-16,22.680095179650948,21.80723977210596,18.421513948680403,12.850438840066946,10.528670338689295,5.025271229535265,4.3823908516382275,4.30437983963296
2025-01-21,22.674916613283944,21.807183940124066,18.421466785002472,12.85040593973311,10.528643382662864,5.025258363585461,4.387756156262871,4.304368819345213
2025-01-24,22.675555219233942,21.80779810764911,18.42172956654923,12.850767852671222,10.528939906545366,5.025399892656813,4.385319409080187,4.30449004561413
2025-02-11,22.69598673467049,21.802829926180703,18.41471707566168,12.847840232634331,10.526541237781677,5.024255022436776,4.384320359909165,4.303509410725178
2025-02-18,22.782364447655137,21.792900351160522,18.355159077658108,12.841988992503156,10.52174717750246,5.021966846207602,4.382323626545944,4.301549480767071
2025-02-19,22.79356581110449,21.789666825027272,18.352435627103056,12.840083559708942,10.5201860110713,5.021221710829756,4.381929217689163,4.300911237466023
2025-02-20,22.84586255314546,21.775628845812605,18.338055536800955,12.83181134391174,10.513408387817867,5.0179867918851535,4.379106162533156,4.298140378093069
2025-02-21,22.968228868895288,21.739003771291696,18.3072122185501,12.81022914070481,10.495725575146919,5.009546891412057,4.379142325394747,4.290911208604388
2025-02-24,22.908149267091357,21.75466132217414,18.320653424638,12.819455727934681,10.503285137625953,5.015709108726117,4.38408426781158,4.294001743998172
2025-02-25,22.9109828234623,21.764389233841346,18.31479202939057,12.82518813310046,10.507981833590149,5.017951955646852,4.362792121942884,4.29592186902544
2025-02-26,22.8846055248605,21.766888840091074,18.338764289979707,12.82515536193566,10.507954983394988,5.0179391336805175,4.3627809740534245,4.295910892004122
2025-02-28,22.8838758038228,21.767166939487183,18.338743065603033,12.825319219434423,10.508089235742975,5.018003244167461,4.362836714070436,4.295965777671688
2025-03-03,22.88393427803425,21.767222560219142,18.338534400006075,12.825351991436612,10.508116086624234,5.018016066461431,4.362847862244754,4.295976754973497
2025-03-05,22.88329107814367,21.766610747800925,18.337763439259657,12.824991508623764,10.507820734477395,5.017875024831716,4.365791459123878,4.29585600773899
2025-03-07,22.876888057039608,21.766110199584805,18.3373417413259,12.824696583212738,10.507579095069913,5.017759633031794,4.373867471139538,4.2957572195957034
2025-03-10,22.87677115089966,21.768554084343496,18.337248033307812,12.824631046074566,10.5080364218469,5.0177339911303065,4.371290005105269,4.295735267291987
2025-03-11,22.87671269827775,21.768498463335924,18.337201179657917,12.824598277756664,10.508009572678546,5.01772117027784,4.371534346791097,4.295724291224266
2025-03-18,22.87590942456907,21.768220362561525,18.336966914999884,12.824434438678905,10.50787532889483,5.017657066998254,4.373267051570532,4.295669411726996
2025-03-20,22.875324942769197,21.77021919244501,18.336498403640284,12.824106773081706,10.507606851617226,5.017528865352617,4.373155314154975,4.295559656938986
2025-03-24,22.875127887940774,21.770274815717386,18.336545253698894,12.824139538887955,10.507633698727618,5.017541685222379,4.373166487639589,4.295570632165404
2025-03-25,22.917913318522125,21.762379155502146,18.329894941193878,12.819488469978213,10.503822781959057,5.000908197365585,4.371580424213961,4.294012711265037
2025-03-26,22.91797185308459,21.762434738718834,18.329941757514607,12.819521212188997,10.503849609736186,5.005262934237882,4.3669942159309745,4.294023678587925
