date,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,VC BROKERAGE LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,KINGKEY SECURITIES GROUP LTD,BOCI SECURITIES LTD,KGI ASIA LTD,CHIEF SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,3.5452773262073016,1.4178725990008838,0.0,0.0,3.331422221083379,0.0,0.0,0.0,0.05991573570761552,8.35448788199918
2024-03-04,0.0,3.5399514830332914,1.420535520587889,0.0,0.0,3.371366044888456,0.0,0.0,0.0,0.06204607297721963,8.393899121486857
2024-03-05,0.0,3.5326284486690276,1.420535520587889,0.0,0.0,3.371366044888456,0.0,0.0,0.0,0.06257865729462066,8.387108671439995
2024-03-06,0.0,3.5275688976537176,1.4378445109034224,0.0,0.0,3.371366044888456,0.0,0.0,0.0,0.06257865729462066,8.399358110740216
2024-03-07,0.0,3.503735749450022,1.4378445109034224,0.0,0.0,3.439270545357087,0.0,0.0,0.0,0.06257865729462066,8.443429463005153
2024-03-08,0.0,3.4916194562291483,1.4378445109034224,0.0,0.0,3.465899761227139,0.0,0.0,0.0,0.06284494945332117,8.458208677813031
2024-03-11,0.0,3.488956534642143,1.4435697923154833,0.0,0.0,3.4672312220206414,0.0,0.0,0.0,0.06284494945332117,8.462602498431588
2024-03-12,0.0,3.4824323767539807,1.4435697923154833,0.0,0.0,3.4938604378906923,0.0,0.0,0.0,0.06217921905656989,8.482041826016728
2024-03-13,0.0,3.483896983626834,1.4478304668546915,8.851151916967016,0.0,3.4834750437013726,0.0,0.2710854175571227,1.8408776930966493,0.06470899456422477,19.44302651636791
2024-03-14,0.0,3.448213834360965,1.4378445109034224,8.851151916967016,0.0,2.81321768025218,0.0,0.2710854175571227,1.8382147715096442,0.05978258962826526,18.719510721178615
2024-03-15,0.0,3.4370295636955435,1.437178780506671,8.851151916967016,0.0,2.81321768025218,0.0,0.2710854175571227,1.8382147715096442,0.05978258962826526,18.707660720116444
2024-03-18,0.0,3.444219451980457,1.4305214765391583,8.851151916967016,0.0,2.782594082001621,0.0,0.2710854175571227,1.8382147715096442,0.05978258962826526,18.677569706183284
2024-03-19,0.0,3.443420575504356,1.437178780506671,8.851151916967016,0.0,2.782594082001621,0.0,0.2710854175571227,1.8382147715096442,0.05978258962826526,18.683428133674695
2024-03-20,0.0,3.438494170568396,1.4333175442055135,8.663016506845103,0.0,2.782594082001621,0.0,0.276411260731133,1.8382147715096442,0.05978258962826526,18.491830925489676
2024-03-21,0.0,3.422383494967015,1.4453006913470365,8.663016506845103,0.0,2.8880457768470245,0.0,0.2740146313028283,1.8382147715096442,0.05978258962826526,18.590758462446917
2024-03-22,0.0,3.423049225363766,1.4512922649177984,8.663016506845103,0.0,2.8491671216767496,0.0,0.2740146313028283,1.8382147715096442,0.06111405042176784,18.559868572037658
2024-03-25,0.0,3.4130632694124965,1.4538220404254532,8.663016506845103,0.0,2.8052289154911647,0.0,0.2766775528898335,1.8382147715096442,0.05911685923151398,18.50913991580521
2024-03-28,0.24272530265551798,3.281914381252494,1.4638079963767223,8.663016506845103,0.0,2.8357193676623735,0.0,0.27681069896918375,1.8382147715096442,0.06723877007187964,18.66944779534292
2024-04-02,0.24272530265551798,3.2805829204589916,1.4664709179637274,8.636387290975051,0.0,2.838382289249379,0.0,0.2808050813496914,1.8382147715096442,0.06963539950018427,18.653203973662187
2024-04-03,0.24272530265551798,3.2785857292687375,1.4624765355832199,8.655427180322137,0.0,2.838382289249379,0.0,0.2788078901594376,1.8382147715096442,0.06297809553267142,18.657597794280747
2024-04-05,0.24272530265551798,3.2805829204589916,1.4691338395507327,8.655427180322137,0.0,2.8371839745352267,0.0,0.2842668794127981,1.8382147715096442,0.061247196501118095,18.668782064946168
2024-04-08,0.24272530265551798,3.286574494029753,1.4611450747897172,8.655427180322137,0.0,2.8303935244883633,0.0,0.2842668794127981,1.8382147715096442,0.061247196501118095,18.65999442370905
2024-04-09,0.24272530265551798,3.2799171900622404,1.4611450747897172,8.655427180322137,0.0,2.8303935244883633,0.0,0.2842668794127981,1.8382147715096442,0.061247196501118095,18.653337119741536
2024-04-10,0.24272530265551798,3.2783194371100373,1.46780237875723,8.655427180322137,0.0,2.8085575674749212,0.0,0.2842668794127981,1.8382147715096442,0.061912926897869376,18.637226444140158
2024-04-11,0.24272530265551798,3.2956284274255703,1.4824484474857582,8.655427180322137,0.0,2.7558317200522193,0.0,0.2863972166824022,1.8382147715096442,0.074162366198093,18.630835432331345
2024-04-12,0.282669126460595,3.384170570193491,1.5214602487353834,8.68205639619219,0.0,3.1636581611020556,0.0,0.2997118246174279,1.8382147715096442,0.10478596444865203,19.27672706325944
2024-04-15,0.282669126460595,3.3884312447326996,1.5254546311158912,8.68205639619219,0.0,3.1636581611020556,0.0,0.2997118246174279,1.8382147715096442,0.10478596444865203,19.284982120179155
2024-04-16,0.282669126460595,3.4098677635080907,1.5283838448615967,8.68205639619219,0.0,3.1649896218955584,0.0,0.2997118246174279,1.8382147715096442,0.10478596444865203,19.310679313493758
2024-04-17,0.282669126460595,3.4072048419210854,1.5203950801005814,8.68205639619219,0.0,3.1649896218955584,0.0,0.2997118246174279,1.8382147715096442,0.10052528990944383,19.295766952606527
2024-04-18,0.282669126460595,3.4407576539173506,1.5203950801005814,8.647571561640472,0.0,3.1583323179280454,0.0,0.2997118246174279,1.8382147715096442,0.10039214383009358,19.288044480004213
2024-04-22,0.282669126460595,3.4791037247702246,1.5203950801005814,8.647571561640472,0.0,3.1583323179280454,0.0,0.2997118246174279,1.8382147715096442,0.10039214383009358,19.326390550857088
2024-04-24,0.282669126460595,3.490021703276945,1.5203950801005814,8.647571561640472,0.0,2.8787255512925065,0.0,0.2997118246174279,1.8382147715096442,0.10039214383009358,19.057701762728268
2024-04-25,0.282669126460595,3.5379542918430382,1.5203950801005814,8.587655825932858,0.0,2.897632294560243,0.0,0.2997118246174279,1.8382147715096442,0.10052528990944383,19.06475850493383
2024-04-26,0.282669126460595,3.521577324082956,1.5209276644179825,8.587655825932858,0.0,2.906952520114761,0.0,0.2997118246174279,1.8382147715096442,0.11330731352706847,19.071016370663294
2024-04-29,0.282669126460595,3.512789682845839,1.522259125211485,8.587655825932858,0.0,2.906952520114761,0.0,0.2997118246174279,1.8382147715096442,0.11330731352706847,19.06356019021968
2024-04-30,0.282669126460595,3.474443611992965,1.5395681155270184,8.587655825932858,0.0,2.913609824082274,0.0,0.2997118246174279,1.8382147715096442,0.11304102136836795,19.04891412149115
2024-05-02,0.282669126460595,3.447548103964213,1.5752512647928874,8.587655825932858,0.0,2.913609824082274,0.0,0.2997118246174279,1.8382147715096442,0.11304102136836795,19.057701762728268
2024-05-03,0.282669126460595,3.43010596756933,1.5752512647928874,8.587655825932858,0.0,2.908283980908264,0.0,0.2997118246174279,1.8382147715096442,0.12901855089039876,19.050911312681404
2024-05-06,0.282669126460595,3.4327688891563355,1.580310815808197,8.587655825932858,0.0,2.908283980908264,0.0,0.2997118246174279,1.8382147715096442,0.12901855089039876,19.058633785283718
2024-05-07,0.282669126460595,3.4820329385159297,1.5827074452365018,8.675532238304028,0.0,2.612832830830044,0.0,0.31875171396451457,1.8382147715096442,0.05272584742270166,18.845466912243957
2024-05-08,0.24272530265551798,3.515452604432844,1.588033288410512,8.675532238304028,0.0,2.511641810523849,0.0,0.31875171396451457,1.8382147715096442,0.06723877007187964,18.75759049987279
2024-05-09,0.24272530265551798,3.4840301297061838,1.6044102561705937,8.675532238304028,0.0,2.531880014585088,0.0,0.32674047872552997,1.8382147715096442,0.05885056707281347,18.7623837587294
2024-05-10,0.24272530265551798,3.514520581877393,1.5697922755395266,8.675532238304028,1.7609900454864953,2.61083563963979,0.0,0.3102303648860982,1.8395462323031468,0.05618764548580834,20.580360326177804
2024-05-13,0.24272530265551798,3.5458099105247025,1.5717894667297807,8.675532238304028,1.7609900454864953,2.5948581101177592,0.0,0.3102303648860982,1.8395462323031468,0.05592135332710783,20.59740302433464
2024-05-14,0.24272530265551798,3.5287672123678697,1.5614040725404605,8.675532238304028,1.7609900454864953,2.601382268005922,0.0,0.3102303648860982,1.8395462323031468,0.06098090434241758,20.581558640891956
2024-05-16,0.24405676344902058,3.5182486720992,1.557942274477354,8.675532238304028,1.7609900454864953,2.8869806082122222,0.0,0.3222135120276213,1.8395462323031468,0.06111405042176784,20.866624396780857
2024-05-17,0.24405676344902058,3.519846425051403,1.557942274477354,8.675532238304028,1.7609900454864953,2.8869806082122222,0.0,0.3222135120276213,1.8395462323031468,0.061247196501118095,20.868355295812407
2024-05-20,0.24272530265551798,3.541416089906144,1.5094771015938604,8.675532238304028,1.7609900454864953,2.877394090499004,0.0,0.3222135120276213,1.8395462323031468,0.046867419931290365,20.81616203270711
2024-05-21,0.24339103305226925,3.513854851480641,1.5094771015938604,8.675532238304028,1.7609900454864953,2.877394090499004,0.0,0.3222135120276213,1.8395462323031468,0.046867419931290365,20.789266524678357
2024-05-22,0.24339103305226925,3.555795866475972,1.5132051918156677,8.675532238304028,1.7609900454864953,2.8563570099616635,0.0,0.3222135120276213,1.8368833107161415,0.04806573464544268,20.8124339424853
2024-05-23,0.24272530265551798,3.556861035110774,1.5132051918156677,8.675532238304028,1.7609900454864953,2.8531615040572573,0.0,0.3222135120276213,1.8368833107161415,0.04806573464544268,20.809637874818947
2024-05-24,0.24272530265551798,3.552733506650916,1.5221259791321349,8.675532238304028,1.7609900454864953,2.8531615040572573,0.0,0.3222135120276213,1.8368833107161415,0.04806573464544268,20.814431133675555
2024-05-27,0.24272530265551798,3.54927170858781,1.5205282261799318,8.675532238304028,1.7609900454864953,2.8531615040572573,0.0,0.3222135120276213,1.8368833107161415,0.04806573464544268,20.809371582660244
2024-05-28,0.24272530265551798,3.5669801371413934,1.523856878163688,8.675532238304028,1.7609900454864953,2.855824425644262,0.0,0.3222135120276213,1.8368833107161415,0.04806573464544268,20.83307158478459
2024-05-29,0.24272530265551798,3.5675127214587947,1.523856878163688,8.675532238304028,1.7609900454864953,2.8563570099616635,0.0,0.3222135120276213,1.8368833107161415,0.04806573464544268,20.834136753419394
