date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,HANG SENG BANK LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,14.707131850084485,7.043394361105107,4.423510957301333,3.953575453472076,3.5079819400484227,0.23099468508505483,0.6296927767431111,1.4803469660200652,1.3616130316377013,1.1622461296769582,38.50048815117431
2024-03-04,14.674698667560424,7.048071582292373,4.418811202761164,3.9852212736151102,3.5117755928078127,0.22444399132277842,0.6301837557627689,1.4757227188849198,1.3616130316377013,1.1622511040696575,38.49279292071471
2024-03-05,14.67571679008069,7.054480150548958,4.432374769509721,3.9977463292935873,3.5150550871696176,0.2080478761663115,0.6282586011856897,1.4757278870851267,1.3616130316377013,1.1619211661684474,38.510941688845854
2024-03-06,14.657623192486756,7.053748850219679,4.470915227138803,4.001437109027859,3.525271843748676,0.1966390742095264,0.6445384318375007,1.4697198543445775,1.3616130316377013,1.162321701684484,38.54382831633556
2024-03-07,14.647918397820197,7.054640364755374,4.476000529414407,4.0044428050632,3.519361050695019,0.196664915210561,0.6453653438706086,1.4653535003997575,1.3616130316377013,1.1619673440372962,38.533327282904125
2024-03-08,14.646643816285165,7.055402674285895,4.4755493455363435,4.005567534633233,3.5194669987992615,0.19685872271832067,0.6457917203876798,1.4683520901598148,1.3616130316377013,1.1622988840805704,38.53754481852398
2024-03-11,14.632375022777373,7.055402674285895,4.4851563707754885,4.0043757347450155,3.5177697618513073,0.19676827921469953,0.6467865989275128,1.4661581891719755,1.3616130316377013,1.1623782547152481,38.528783918102214
2024-03-12,14.62815897301507,7.0556975201076995,4.457401507681241,4.004072154664861,3.5167654642665975,0.23301028316575523,0.6493577785304575,1.4653571181399023,1.3616130316377013,1.1619260371971423,38.53335986840643
2024-03-13,14.585382102914874,7.05396617303838,4.4703792330953425,4.017136718762939,3.5161595186333368,0.2349612787438691,0.6867497070275539,1.4653571181399023,1.361969637451979,1.164148414968122,38.556209902776295
2024-03-14,14.565213020720345,7.0531269348477785,4.476344731548189,4.0193594583079335,3.5088063455044303,0.2499749003449838,0.6852121674659939,1.4680335998220633,1.362019187571463,1.1619261147201454,38.55001646085333
2024-03-15,14.533840882619268,7.054509428403131,4.476738677608962,4.028164805251482,3.5045295306281954,0.24887665780101245,0.7017504081281513,1.4651290713057719,1.3616961750585304,1.1641355203086057,38.53937115711311
2024-03-18,14.515711973297424,7.052739319832259,4.469229670323316,4.03001502092556,3.5051955178273606,0.28572592527638174,0.7017633286286686,1.4650541324027715,1.3616961750585304,1.1619181686123274,38.5490492321846
2024-03-19,14.813386506121704,6.9774476871677376,4.338448389928101,4.032219116188307,3.4939411804542595,0.3017085844162947,0.7032104246866073,1.465058266962937,1.3616961750585304,1.1619101966635081,38.64902652764798
2024-03-20,14.804860552081339,6.964563364051875,4.329737737332845,4.047163793998662,3.4891555562676526,0.3266451504147038,0.67355787599938,1.465058266962937,1.3616961750585304,1.1619101966635081,38.62434866883143
2024-03-21,14.801551327647847,6.959285830569573,4.327994167470036,4.049290572986314,3.48628720515281,0.3266451504147038,0.6739196500138646,1.4650660192632474,1.3616961750585304,1.1619101966635081,38.613646295240436
2024-03-22,14.790687925858897,6.953510366838335,4.321356906354294,4.0532519726039204,3.4864113711627813,0.3269681629276366,0.674023014018003,1.4655699187834226,1.3616961750585304,1.1621986985195591,38.59567451212538
2024-03-25,14.810234524179503,6.932707043114412,4.332728755679599,4.058270282084343,3.4854875553757934,0.3258569998831479,0.6402100641642017,1.4655704356034431,1.3616961750585304,1.1627392922612034,38.57550112740418
2024-03-26,14.794574929234525,6.913016200326032,4.337633804052487,4.063826911298319,3.478766685701204,0.3259603638872864,0.6418768087309348,1.465200909288648,1.3616961750585304,1.1632561122818958,38.545808899859864
2024-03-27,14.788013459774819,6.908132251130489,4.327393790572498,4.076211456533671,3.479309346722931,0.32718781143643083,0.6454170258726778,1.4652014261086688,1.3616961750585304,1.1630041366808073,38.54156687989152
2024-03-28,14.761086387307712,6.906721203268992,4.32995617131459,4.082990055004572,3.479324980528557,0.3273428574426386,0.6468124399285474,1.4652096177059968,1.3616961750585304,1.1619101966635081,38.52305008422365
2024-04-02,14.755085874298466,6.912457905498679,4.331885654259343,4.089204815753399,3.484829100828431,0.32729117544056935,0.6283878061908628,1.4652096177059968,1.3616961750585304,1.1641712842540375,38.52021940928831
2024-04-03,14.738088749139935,6.929035385720907,4.340099436086706,4.092896125228191,3.477159943938873,0.32230386224088753,0.6276384171608587,1.4667166002838332,1.361719948779482,1.1619101966635081,38.51756866524318
2024-04-05,14.705151576652199,6.9302499127695345,4.345366284315079,4.092263085305346,3.4850026877528806,0.32194208822640286,0.6303000402674247,1.4652317763643838,1.3606863087380971,1.1619101966635081,38.49810395705485
2024-04-08,14.712451530239473,6.925924129196338,4.345036088003859,4.097564728441612,3.478852529506641,0.3219550087269202,0.6353002739676238,1.4652413762962682,1.3606863087380971,1.1638862967741272,38.50689826989096
2024-04-09,14.714344771180274,6.9264926312191,4.344889285276982,4.097084925654902,3.477473912101444,0.3219550087269202,0.6353002739676238,1.4652413762962682,1.360696645138511,1.163231589171914,38.50671041873394
2024-04-10,14.702446527743392,6.92658153718316,4.342204159779975,4.099171999944464,3.480600673226633,0.31999109264828896,0.6360755039986624,1.4661953743724645,1.360696645138511,1.1619101966635081,38.49587371069906
2024-04-11,14.712524724874903,6.926284365671262,4.3444254522289105,4.0992856615875155,3.474078404565495,0.3201332181539794,0.6384528760938475,1.4661953743724645,1.360696645138511,1.1619101966635081,38.503986919350396
2024-04-12,14.70992088224665,6.9250569181221175,4.3518618979836505,4.098059506088422,3.475532968672733,0.32012029765346206,0.638388273591261,1.4652529530647318,1.360696645138511,1.1619101966635081,38.50680053922505
2024-04-15,14.765530548506648,6.928209520248341,4.339463101436229,4.100676152932687,3.4783793420161953,0.32006861565139283,0.6406235201807556,1.4672685511454322,1.360735406640063,1.1651403217928358,38.566095080550575
2024-04-16,14.762601626085381,6.928209520248341,4.341463388723816,4.102490062000313,3.478016275951659,0.3219937702284721,0.6406622816823077,1.4689869777142346,1.360735406640063,1.165527988490357,38.57068729776494
2024-04-17,14.742084995347435,6.92807659413902,4.342834383033708,4.108424680456922,3.478132560456315,0.32203253173002405,0.6377293280648781,1.4678517179362809,1.3608947939344445,1.1632925868548563,38.55135417195388
2024-04-18,14.702255808235257,6.931242724029284,4.342711689960796,4.121008834504766,3.475961916369407,0.32205837273105864,0.6377939305674647,1.4652529530647318,1.3601195639034058,1.162713179929658,38.52111897329583
2024-04-19,14.693133469732016,6.933018349653877,4.340235463116152,4.122109105567319,3.474306800253139,0.32220049823674907,0.6380652610783282,1.465260847490548,1.3601195639034058,1.1625104831175423,38.51095984214908
2024-04-22,14.641914383355308,6.934705767021438,4.344795947581245,4.127791296205322,3.4735903584994543,0.3231824562760647,0.6396028006398882,1.465984395519517,1.3601195639034058,1.1623368574315907,38.47402382643323
2024-04-23,14.579854480224558,6.9352096665416125,4.345851810883519,4.13560732042426,3.473798688649796,0.3227690002595107,0.6404038716719614,1.4652622816661054,1.3601195639034058,1.1637323231694623,38.42260900739419
2024-04-24,14.504460271706426,6.935313030545751,4.3503436745703645,4.1380560136823,3.4727960578096524,0.3286995099969562,0.6414891937154155,1.4652622816661054,1.360124732103613,1.1654504138052513,38.361995179601834
2024-04-25,14.510679257458921,6.9353158988968655,4.351902713844785,4.1383319697323495,3.4719576982130858,0.3350822372525075,0.6420318547371425,1.4652622816661054,1.36020058836215,1.1620523221691987,38.372816822333114
2024-04-26,14.513274443351829,6.935600149908247,4.350217053665294,4.136325467684013,3.474620690892707,0.33497887324836906,0.6300512560299638,1.4680686143784651,1.3602133925781625,1.1605140332186086,38.363863974955656
2024-04-29,14.504800520167048,6.935277137395314,4.3531112457811725,4.136658002605826,3.478276727401087,0.33496595274785174,0.6317309210972142,1.4652648657662086,1.3602133925781625,1.160359762442432,38.360658527982324
2024-04-30,14.51276767548054,6.935328819397384,4.358094902479208,4.134889702905028,3.471971006328619,0.3402245964583971,0.6320668541106643,1.4663129250861708,1.3602133925781625,1.16152260748899,38.373392482313164
2024-05-02,14.503730534757711,6.934618191868931,4.357865343946517,4.135664855413063,3.4747101524382886,0.34590961668601367,0.6375580668305212,1.4653440038318775,1.3602133925781625,1.1619231430050265,38.377537301356114
2024-05-03,14.486712581752345,6.935858559918592,4.350721134072478,4.138234755886457,3.490033866051819,0.34553492217101167,0.6379586023465578,1.465421526834981,1.3602133925781625,1.1623882810236497,38.37307762263605
2024-05-06,14.493793985073372,6.940817448017136,4.316082693440625,4.135607785562279,3.488853319919552,0.34553492217101167,0.6379586023465578,1.468496605958101,1.3604201205864397,1.1616933648238266,38.349258847898895
2024-05-07,14.498936615609773,6.939955870281141,4.29971858236394,4.142021444496068,3.478103760660662,0.34553492217101167,0.6379586023465578,1.4652664808287734,1.3604283897067706,1.1624169128527961,38.33034158131749
