date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-03-01,28.626473905593038,7.774742435891686,10.0651517327725,13.01411753552,2.2144065760457905,1.0859092723384267,0.514416810326588,0.0703435198251556,0.8276064286038927
2024-03-04,28.624793594899415,7.744001897402273,10.099274530958802,13.024402713768538,1.6244808328748694,1.094280055733192,0.5109427697872586,0.07764519205851748,0.8329663768645724
2024-03-05,28.62484873840004,7.732360950018687,10.131963598128873,13.009730660500034,1.6236316229652559,1.0975445509701491,0.512586046105862,0.0769503839506516,0.8302312592336082
2024-03-06,28.62426816556807,7.723115138527316,10.18299339360658,13.006136616674649,1.623521335964007,1.0997833770954948,0.5081525086556702,0.07110517288447825,0.8297018816276153
2024-03-07,28.624543883071183,7.719414601573522,10.266193907348487,12.982337883933523,1.622242006749524,1.0992650281896266,0.5026822733937419,0.06650620493241355,0.8298342260291134
2024-03-08,28.625404121680926,7.725017181236948,10.292265754443648,12.971562402763533,1.6209185627345413,1.0983275886790138,0.5064761462366921,0.06866783015688521,0.0
2024-03-11,28.647464731282373,7.709431819253708,10.35955185390539,13.028233091608902,1.6228816603280656,1.0980408424757677,0.3972479002001244,0.07335502770994874,0.8303856610353563
2024-03-12,28.67601671246161,7.713500196442766,10.350353918001261,12.885980913980372,1.6215312842273777,1.1077571272857654,0.4991861754541627,0.07955981851499289,0.0
2024-03-13,28.678038184964894,7.723486199143016,10.364360367159826,12.828237783306164,1.6228706316279404,1.1069630608767758,0.43225299439641535,0.11814924025186188,0.8195334201124985
2024-03-14,28.676018223393523,7.705268143066871,10.478132437647833,12.709809704429045,1.6210178210356652,1.10815416049026,0.42440188335153334,0.12886031381312144,0.8140190700500708
2024-03-15,28.709103595873884,7.6992655193638155,10.542484902876364,12.486031555742064,1.652879735696372,1.105805047363666,0.4980625714854425,0.13845040823629043,0.0
2024-03-18,28.709104786973498,7.679718637267026,10.582044850224221,12.432712643266443,1.62443671807437,1.1087055954965028,0.48487416512993714,0.16284211006832772,0.0
2024-03-19,28.708815912231127,7.600847682390532,10.628277161147615,12.592713671953007,1.6241940866716233,0.0,0.37855749592633126,0.14171012804609356,0.0
2024-03-20,28.70876789327078,7.5663610253297096,10.660172161908697,12.605834108429642,1.6271817394780463,0.0,0.38505340029987106,0.1199539767402932,0.0
2024-03-21,28.70877468695006,7.512819344140268,10.78358331630583,12.546822037576469,1.624524947675369,1.1078343281866392,0.38579232320823637,0.1008960300061391,0.8083503181858952
2024-03-22,28.70877400317065,7.504903836515356,10.858567448454721,12.556771557336708,1.6281423613163215,1.1081321030900104,0.3871378246234687,0.07750035213977777,0.0
2024-03-25,28.71016229594237,7.494539306769419,10.854056710103656,12.593012053434885,1.6248983463754962,1.0008890230759167,0.4842964818173972,0.08383487354439058,0.0
2024-03-26,28.708772679726636,7.49440685208092,10.96200562692574,12.575508601983328,1.6260248508923492,1.0010434248776645,0.38507126679407333,0.0778580459709272,0.0
2024-03-27,28.708911718549114,7.455023363935062,10.991736918038026,12.490665219984722,1.6292546718961138,1.045169254077211,0.47633376032725167,0.09464342978605372,0.8087914661908894
2024-03-28,28.715343932179433,7.428192731242614,11.064428106230059,12.53980939448728,1.628936427725311,0.9973377816357132,0.3779136404130422,0.08816078191006398,0.8296687955272407
2024-04-02,28.714086660365197,7.422047936566248,11.127742847977743,12.419473791636566,1.6292893461293065,0.9974580165244743,0.48452808452001916,0.0941041704647488,0.8313451579462185
2024-04-03,28.71318230695496,7.405606350420115,11.105167098822164,12.379638446617893,1.6285945380214404,1.0191845557704395,0.4820135408915522,0.09788726826767706,0.840918069654593
2024-04-05,28.718586370016137,7.399800622100387,10.939648367348333,12.634014841505275,1.6326972144678868,1.013725349208636,0.40232015378934716,0.11921160184878883,0.8380686616042351
2024-04-08,28.71642170087043,7.427967922219268,10.842695064550732,12.659380951050744,1.6309767372484094,1.0140672389125065,0.4160509075021923,0.14683849566155155,0.8480247434410474
2024-04-09,28.718583326094905,7.44167624355606,0.0,12.694482204483423,1.6320656449265367,1.0119497284885344,0.40652211059431725,0.11435236760247766,0.864369277026083
2024-04-10,28.71642170087043,7.453875607113068,10.847327118603172,12.735982254585043,1.6260550033584908,1.0120048719891586,0.4039634521653509,0.07848570032373285,0.8640053299219628
2024-04-11,28.7164191311833,7.450392600240536,10.799583875762671,12.782767357044797,1.6265655329159703,1.0067993255302268,0.4043163705693463,0.11258806232870405,0.8667982599989814
2024-04-12,28.71751489871291,7.492643550418858,10.774394324677502,12.777697000391994,1.6198156927220555,1.0064464071262313,0.0,0.1223810076332695,0.8713047633291994
2024-04-15,28.71743767575463,7.492863407555847,10.74498078144451,12.798621212732577,1.6197936353218059,1.0064243497259817,0.40520971733685973,0.13777211009251145,0.8816827701466884
2024-04-16,28.719641320326584,7.51581933806213,10.760994454025802,12.781552600869544,1.6201686111260512,1.0113872647821667,0.4026179728075187,0.14273112098885216,0.880646072334952
2024-04-17,28.730157538814034,7.534041430642521,10.790088164955169,12.757607726823064,1.619473803018185,1.013041569800895,0.4023209809418565,0.14545520991969146,0.8767749985911276
2024-04-18,28.733630454425953,7.555598160992664,10.79210641707802,12.747838140305365,0.0,1.0282291927428333,0.4023099742991319,0.15090195405035378,0.86696683368039
2024-04-19,28.72535888521751,7.567994419933001,10.831942081928997,12.737145539816813,1.6190547124134407,1.0283615371443315,0.4068428141652479,0.15262822133739676,0.8640442281473032
2024-04-22,28.7728364246146,7.521992388268214,10.869891839058624,12.718051341745348,1.6196171761198082,1.056087689258218,0.4081193862047,0.14331999843201884,0.8634815769530334
2024-04-23,0.0,7.515317113115845,10.858102158625154,12.749084813538778,1.6191208846141898,1.0667965570794526,0.40776646780070464,0.15430430803887168,0.8637270647891127
2024-04-24,28.841203954295786,7.447850098857253,10.83473998594977,12.763779453585133,1.6195399752189346,1.0666421552777048,0.4078216113013289,0.15639755532256921,0.8622731953664534
2024-04-25,0.0,7.4492783706669226,10.885846982328353,12.731777882494747,1.6191649994146893,1.0631901721386248,0.4041159680593775,0.14469858594762575,0.8571092491643926
2024-04-26,28.841352985120572,7.4666561500805555,10.927513411400056,12.706879456006773,1.6186907653093205,1.0632453156392492,0.405527641675359,0.1364270608539842,0.8779648850475984
2024-04-29,28.850629544627893,7.471589188388103,10.854448273072887,12.710394004961662,1.6181393303030775,1.0632012008387497,0.40332190165038795,0.14387783008433402,0.8767430705042663
2024-04-30,28.85198607474325,7.487396690449259,10.824086261629162,12.726182802347404,1.6193442819639188,1.0622968474285117,0.4059246748798538,0.13980823973826237,0.8765004391015194
2024-05-02,28.85270340345677,7.4828413740922874,10.80743292444063,12.740892452454633,1.6179849285013297,1.0680538288936863,0.4039174514571301,0.1355654657141301,0.8808898617512119
2024-05-03,28.85306485807466,7.484149819075101,10.780964044140976,12.715323293511165,1.6160328485792304,1.1019229669771171,0.4259712563506001,0.12986605406360735,0.8818567920059583
2024-05-06,28.854752249193766,7.474259567549334,0.0,12.704408806604803,1.616606340985723,1.101845766076243,0.4433635164474971,0.13292100399819232,0.0
2024-05-07,0.0,7.515394126528816,0.0,12.684850520832084,1.615293925670865,1.1011950727688766,0.4391836391001769,0.13103757773437014,0.881658275403711
2024-05-08,28.859819925872436,7.554554845960852,10.801510512473584,12.617090297551975,1.6169813167899678,0.0,0.42449341053386946,0.1277069102966638,0.0
2024-05-09,28.858358623105897,7.613454832134657,10.698998744813052,12.633200592575058,1.6196566147514548,1.0924272561696167,0.4265668061573424,0.1322340814109157,0.0
2024-05-10,28.85661498561615,7.619088567875935,10.594490782429922,12.694388449503663,1.616852644945611,1.1025626315843586,0.42176932160303027,0.14803280462677226,0.0
2024-05-13,28.863224441486178,7.606768142277658,10.545633640876812,12.66198990035228,1.618121938042981,1.1020994261791146,0.42650063395659316,0.18297297286542824,0.0
2024-05-14,28.868047821428384,7.598747696571058,10.598174368271623,12.64142547729587,1.6191255497543424,1.1019781104777413,0.42112965699578864,0.17594769088589537,0.8859943963457
2024-05-16,28.86791134126434,7.593565167009286,10.667802842324184,12.58540721326379,1.6169571859940945,1.0913795296577553,0.4293680959890556,0.17548448548065143,0.8848425699333603
2024-05-17,28.869411950318124,7.594388062440403,10.698506743471782,12.5481055687257,1.6230425359767868,1.0767565541048094,0.4405070831151595,0.19060483335182815,0.9179286703079265
2024-05-20,28.87232352715109,7.606866010962565,10.721975817337473,12.592865426866725,1.6214810264409087,1.0546440103544743,0.43363620293737465,0.13416581338128475,0.9167816854949414
2024-05-21,28.877440844009023,7.585161098997545,10.754598712306796,12.62185909645726,1.615051294268118,1.0379906731659425,0.4290250262142717,0.13617263977080393,0.0
2024-05-22,28.87878493375064,7.577511427160443,10.737283653110772,12.348319452806932,1.6141800269582545,1.0198705188608053,0.8604225022846018,0.1531788953633309,0.0
2024-05-23,28.988949207624202,7.546802121949785,10.752260627880325,12.117638517912704,1.6152549281872237,1.0055111512982435,0.8512907385812216,0.19715666426370115,0.9145759454699703
2024-05-24,29.061559301784218,7.558322260952203,10.729640763924248,11.916317670141959,1.6167386853872212,0.9184836786130097,0.8396885460498738,0.2111396443484018,0.0
2024-05-27,29.063368008604694,7.578154422435122,10.718219243558346,11.910428344275289,1.616992345490093,0.8968233115677937,0.8122270827389838,0.19791623289870017,0.0
2024-05-28,29.03014572584099,7.591246934243043,10.742725015235774,12.043714387218913,0.0,0.8743909355138378,0.8176642319005376,0.17687488473409207,0.9097894896157831
2024-05-29,28.94851680186687,7.587251048699904,10.720751631623614,12.32363240238555,1.6174399232272596,0.8611454666638865,0.5359360872111067,0.16730197302571762,0.9077050652921855
2024-05-30,28.901889398790203,7.609837506723305,10.723817610258322,12.695547135767479,1.6169818682249741,0.8450876792820969,0.43785785700076774,0.11377253369341338,0.0
2024-05-31,28.896486482713833,7.614456877770601,10.731493585545223,12.719778811160706,1.6205551670654275,0.8120787798084049,0.43533228467217594,0.11119181786419723,0.9036134175458642
2024-06-03,28.9089378851548,7.439932209033115,10.687378785045802,12.73633962858389,1.6176435902324655,0.8014967420386061,0.5284806859267045,0.1347822074312629,0.8977461490794412
2024-06-04,28.89565933020447,7.311571660766152,10.74472802569505,13.034358619146147,1.6322897039982736,0.7073006142722162,0.4248660482536882,0.10333410062794039,0.8905113217975359
2024-06-05,28.89704489888726,7.3272713793409885,10.74979019905236,13.134629035109006,1.6174340449300932,0.7072785568719666,0.4285606627955147,0.08198679426446857,0.9130650135528652
2024-06-06,28.894832541642213,7.330079529024179,10.788467850390226,13.118356585107986,1.618767205229886,0.699922413888688,0.4566066472130219,0.07227669655524102,0.9128664969506178
2024-06-07,28.889307162879657,7.35165296785501,10.764789231222164,13.149544513846662,1.6175774180317164,0.0,0.460797553260467,0.06112052671434255,0.9125025498464976
2024-06-11,28.90261491079922,7.365960390239984,10.754653855807419,13.169168497586025,1.6181178243378342,0.6998231555875644,0.43753802469714703,0.05887417901551176,0.0
2024-06-12,28.889501786350763,7.377271392001935,10.735827864694294,13.229355158088596,1.6166620359213533,0.6998010981873147,0.438221804104888,0.07899052804324798,0.0
2024-06-13,28.890604744592853,7.3837028667093465,10.715071851059314,13.217919995220637,1.6165076341196054,0.7001650452914349,0.5096436661134515,0.07976222824838436,0.907815352293434
2024-06-14,28.898071174577378,7.3862256708342064,10.745036829298545,13.231026182616713,1.6080375924237162,0.7001429878911851,0.5134816537569011,0.051939905869409185,0.8767585327418413
2024-06-17,28.890151056955816,7.392320726073008,10.741584846159467,13.322683327155158,1.6067803206094826,0.7002863609928083,0.43835414850638627,0.05280233919047275,0.867847343040958
2024-06-18,28.871071405739812,7.395224251954879,10.726762273191662,13.341555318976509,1.6084806153077318,0.6998452129878141,0.4391592436155007,0.06597148943556007,0.8582634026324587
2024-06-19,28.871788017587825,7.388210252335574,10.726288039086292,13.340945707577106,1.607929180301489,0.0,0.44520297128392144,0.08829357848826737,0.0
2024-06-20,28.871073335762336,7.385697065237222,10.724832250669811,13.360170992778256,1.606263846582636,0.7019741160590153,0.4523164828644532,0.06884799500212485,0.0
2024-06-21,28.871072640954225,7.422023982229577,10.719847278213376,13.355900051454004,0.0,0.705194496495473,0.45201870796108207,0.04501571295522073,0.0
2024-06-24,28.871073567365034,7.448127823583797,10.69570545364007,13.361947407564765,0.0,0.7069149737149505,0.45274660216932255,0.04553442580819305,0.8534659180781466
2024-06-25,28.871078386906994,7.491928901679468,10.729089328918006,13.304861444044896,0.0,0.7069921746158244,0.45065114914560006,0.04346103018472024,0.8524512776666601
2024-06-26,28.875313407754938,7.493067394393356,10.713185943337963,13.301237027179367,1.6073666945377212,0.7070583468165736,0.4515113877553388,0.04889817934627394,0.8515800103567963
2024-06-27,28.872258457820354,7.503758274404687,10.652726609253506,13.320040365342436,1.6081886415006266,0.7067716006133273,0.45562509290190983,0.062242906497348954,0.8467273823018601
2024-06-28,28.87452651000103,7.498949264858745,10.63229042792215,13.315268853376919,1.6231267290735398,0.706727485812828,0.4670988010768031,0.06392588613640189,0.8419519551477976
2024-07-02,28.877007967529124,7.506040719039027,10.631143443109165,13.317444904141155,1.6258396349024526,0.6990515105259286,0.4700544927102644,0.05058325443835059,0.833912032756778
2024-07-03,28.874493423900656,7.504618016722921,10.616001037837737,13.309912147554076,1.6265015113117458,0.6874824040949553,0.47606513427831054,0.04801356730925929,0.8342649511607734
2024-07-04,28.877846148738612,7.507662522478487,10.615151827928125,13.310020669963304,1.633570908091778,0.6878904659995749,0.4725359502383568,0.04733872114861939,0.8076196116591229
2024-07-05,28.87446033780028,7.511068449765846,10.588451344925849,13.335022457428849,1.636317054422867,0.6879125233998247,0.478095573114797,0.03876275981673134,0.804569878299697
2024-07-08,0.0,7.518823412603039,10.594958277999513,13.325079400486883,0.0,0.0,0.47257019435224445,0.03628571376868882,0.8045037060989478
2024-07-09,0.0,7.52214305134062,10.594539187394771,13.323843513322192,1.6484596532603326,0.6888940777109368,0.474136269769974,0.035573050195320796,0.0
2024-07-10,28.876204526725026,7.525011715501397,10.576970468095874,13.336177261590224,1.6368023172283603,0.687956638200324,0.4744434190684512,0.03803245032316354,0.0
2024-07-11,28.874682566107797,7.536413196719172,10.589322612235712,13.303089065762633,0.0,0.0,0.4990705064472532,0.03662077670718206,0.0
