date,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMBC SECURITIES CO LTD,BETA INTERNATIONAL SECURITIES LIMITED,QUAM SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,USMART SECURITIES LTD,EMPEROR SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,LUK FOOK SECURITIES (HK) LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,1.8825817212121212,0.0,0.0,9.618424242424242,0.21236363636363637,0.015515151515151517,0.0,0.0,0.0,11.728884751515151
2024-03-04,0.0,1.8627029333333334,0.0,0.024242424242424242,9.618424242424242,0.20169696969696968,0.015515151515151517,0.0,0.0,0.0,11.722581721212121
2024-03-05,0.0,1.8156726303030304,0.13963636363636364,0.007757575757575758,9.644121212121211,0.20024242424242425,0.015030303030303031,0.0,0.0,0.0,11.82246050909091
2024-03-06,0.0,1.8025817212121213,0.13963636363636364,0.007757575757575758,9.617454545454546,0.1983030303030303,0.02084848484848485,0.0,0.0,0.0,11.786581721212121
2024-03-07,0.0,1.8321574787878787,0.13963636363636364,0.007757575757575758,9.632969696969697,0.19733333333333333,0.021333333333333333,0.0,0.0,0.0,11.831187781818182
2024-03-08,0.0,1.8069453575757577,0.13963636363636364,0.007757575757575758,9.615515151515151,0.19733333333333333,0.021333333333333333,0.0,0.0,0.0,11.788521115151514
2024-03-11,0.0,1.8045211151515153,0.13963636363636364,0.007757575757575758,9.615515151515151,0.19684848484848483,0.02715151515151515,0.0,0.0,0.0,11.791430206060607
2024-03-12,0.0,1.8505817212121214,0.13963636363636364,0.007757575757575758,9.643151515151516,0.21575757575757576,0.03490909090909091,0.0,0.0,0.019878787878787878,11.91167263030303
2024-03-13,0.0,1.8733696000000002,0.13963636363636364,0.007757575757575758,9.522424242424242,0.2109090909090909,0.03490909090909091,0.0,0.0,0.019878787878787878,11.808884751515151
2024-03-14,0.0,1.8578544484848483,0.13963636363636364,0.007757575757575758,9.509333333333334,0.21236363636363637,0.03490909090909091,0.0,0.0,0.019878787878787878,11.781733236363637
