date,DEUTSCHE BANK AG,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,UOB KAY HIAN (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,EFG BANK AG,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,11.946872085963607,0.0,0.0,0.0,0.0,0.0,0.1779594069473283,0.9156717734480785,0.0,13.040503266359012
2024-03-04,0.0,11.948511001675703,0.0,0.0,0.0,0.0,8.317430711469072,0.17881598310347568,0.9180987392238293,0.0,21.36285643547208
2024-03-05,0.0,11.947368900134173,0.0,0.0,0.0,0.0,8.316574135312923,0.1792442711815494,0.9189553153799768,0.0,21.362142622008623
2024-03-06,0.0,11.948225476290322,0.0,0.0,0.0,0.0,8.316574135312923,0.1850975415818899,0.9192408407653593,0.0,21.369137993950492
2024-03-07,0.0,11.949224815139159,0.0,2.8232915711341557,0.0,0.0,8.316859660698308,0.19166462544568658,0.9190980780726681,0.0,24.200138750489973
2024-03-08,0.0,11.970924744428228,0.0,2.823434333826847,0.7773061716917364,0.0,8.316859660698308,0.1918073881383778,0.9190980780726681,0.747749868661178,25.74718024551734
2024-03-12,0.0,11.988074255650453,0.0,2.854984888911609,0.7773061716917364,0.0,8.316859660698308,0.1918073881383778,0.9189553153799768,0.747749868661178,25.795737549131637
2024-03-13,0.0,11.990643984118895,0.0,2.8552704142969914,0.7773061716917364,0.0,8.315146508386013,0.18938042236262687,0.9232381961607137,0.747749868661178,25.798735565678154
2024-03-14,0.0,11.991357797582351,0.0,2.8552704142969914,0.7773061716917364,0.0,8.314432694922557,0.18938042236262687,0.9232381961607137,0.747749868661178,25.798735565678154
2024-03-15,30.371306690594153,11.991928848353115,0.0,2.8552704142969914,0.7773061716917364,0.0,8.294802824677511,0.18938042236262687,0.9232381961607137,0.747749868661178,56.15098343679803
2024-03-18,30.371306690594153,11.991928848353115,0.0,2.8552704142969914,0.7773061716917364,0.0,8.294089011214055,0.18938042236262687,0.9232381961607137,0.747749868661178,56.15026962333457
2024-03-19,30.371306690594153,11.991928848353115,0.0,2.8552704142969914,0.7773061716917364,0.0,8.29351796044329,0.18938042236262687,0.9232381961607137,0.747749868661178,56.1496985725638
2024-03-20,30.371306690594153,11.991928848353115,0.0,2.8552704142969914,0.7773061716917364,0.0,8.292518621594452,0.18938042236262687,0.9232381961607137,0.747749868661178,56.14869923371496
2024-03-21,30.371306690594153,11.991928848353115,0.0,2.8552704142969914,0.7773061716917364,0.0,8.288521266199098,0.190094235826083,0.9229526707753313,0.747749868661178,56.145130166397685
2024-03-22,30.371306690594153,11.991928848353115,0.0,2.8552704142969914,0.7773061716917364,0.0,8.288235740813715,0.190094235826083,0.9229526707753313,0.747749868661178,56.144844641012305
2024-03-25,30.371306690594153,11.989787407962748,0.0,2.8552704142969914,0.7773061716917364,0.0,8.288235740813715,0.1903797612114655,0.9226671453899488,0.747749868661178,56.14270320062194
2024-03-26,30.371306690594153,11.99007293334813,0.0,2.8552704142969914,0.7773061716917364,0.0,8.288235740813715,0.1903797612114655,0.9225243826972577,0.747749868661178,56.14284596331463
2024-03-27,30.371306690594153,11.99007293334813,0.0,2.8552704142969914,0.7773061716917364,0.0,8.288092978121025,0.1903797612114655,0.9225243826972577,0.747749868661178,56.14270320062194
2024-03-28,30.371306690594153,11.994213051436176,0.0,2.8552704142969914,0.7773061716917364,0.0,8.285951537730655,0.1903797612114655,0.9218105692338014,0.747749868661178,56.14398806485615
2024-04-02,30.371306690594153,11.994213051436176,0.0,2.8551276516043003,0.7773061716917364,0.0,8.285666012345272,0.1903797612114655,0.9218105692338014,0.747749868661178,56.14355977677808
2024-04-03,30.371306690594153,11.992642661816573,0.0,2.8639789385511567,0.7773061716917364,0.0,8.288191341616288,0.1903797612114655,0.9218105692338014,0.747749868661178,56.15336600337635
2024-04-05,30.371306690594153,11.9922143737385,0.0,2.8639789385511567,0.7773061716917364,0.0,8.288191341616288,0.1903797612114655,0.9215250438484189,0.7474643432757955,56.152366664527506
2024-04-08,30.371306690594153,11.99107227219697,0.0,2.864692752014613,0.7773061716917364,0.0,8.288191341616288,0.19023699851877424,0.9212395184630364,0.7474643432757955,56.15151008837136
2024-04-09,30.371306690594153,11.990358458733514,0.0,2.8645499893219215,0.7773061716917364,0.0,8.284765036991699,0.19080804928953918,0.9212395184630364,0.7474643432757955,56.14779825836139
2024-04-10,30.371306690594153,11.990358458733514,0.0,2.8645499893219215,0.7773061716917364,0.0,8.284765036991699,0.19066528659684795,0.9208112303849628,0.7474643432757955,56.147227207590625
2024-04-11,30.371306690594153,11.990786746811587,0.0,2.8645499893219215,0.7773061716917364,0.0,8.284765036991699,0.19066528659684795,0.9208112303849628,0.7474643432757955,56.1476554956687
2024-04-12,30.371306690594153,11.990786746811587,0.0,2.8645499893219215,0.7773061716917364,0.0,8.284765036991699,0.19052252390415672,0.9208112303849628,0.7474643432757955,56.14751273297601
2024-04-15,30.371306690594153,11.990786746811587,0.0,2.8645499893219215,0.7773061716917364,0.0,8.284479511606316,0.1903797612114655,0.9208112303849628,0.7474643432757955,56.147084444897935
2024-04-16,30.371306690594153,11.990215696040822,0.0,2.8645499893219215,0.7773061716917364,0.0,8.284479511606316,0.1903797612114655,0.9208112303849628,0.7474643432757955,56.146513394127176
2024-04-17,30.371306690594153,11.990215696040822,0.0,2.8645499893219215,0.7773061716917364,0.0,8.284907799684389,0.190094235826083,0.9208112303849628,0.7474643432757955,56.146656156819866
2024-04-18,30.371306690594153,11.989216357191983,0.0,2.8642644639365393,0.7773061716917364,0.0,8.284907799684389,0.19052252390415672,0.9208112303849628,0.7474643432757955,56.14579958066371
2024-04-19,30.371306690594153,11.989216357191983,0.0,2.8642644639365393,0.7773061716917364,0.0,8.284907799684389,0.1913791000603041,0.9203829423068891,0.7474643432757955,56.14622786874178
2024-04-22,30.371306690594153,11.989216357191983,0.0,2.864155964290094,0.7773061716917364,0.0,8.284907799684389,0.19237843890914272,0.9192408407653593,0.7474643432757955,56.14597660640265
2024-04-23,30.371306690594153,11.989216357191983,0.0,2.864155964290094,0.7773061716917364,0.0,8.280241030023006,0.19237843890914272,0.9192408407653593,0.7474643432757955,56.14130983674127
2024-04-24,30.371306690594153,11.989216357191983,0.0,2.864155964290094,6.836837826229456,0.0,2.2207093754852862,0.1922356762164515,0.9192408407653593,0.7474643432757955,56.14116707404858
2024-04-25,30.371306690594153,11.989216357191983,0.0,2.864155964290094,6.836837826229456,0.0,2.2207093754852862,0.1922356762164515,0.9195263661507417,0.7474643432757955,56.14145259943396
2024-04-29,30.371306690594153,11.9889308318066,0.0,2.8638704389047116,6.836837826229456,0.0,2.2207093754852862,0.1922356762164515,0.9195263661507417,0.7474643432757955,56.14088154866319
2024-04-30,30.371306690594153,11.988502543728528,0.0,2.8638704389047116,6.836837826229456,0.0,2.2207093754852862,0.19252120160183395,0.9192408407653593,0.7474643432757955,56.14045326058512
2024-05-02,30.371306690594153,11.988502543728528,0.0,2.8638704389047116,6.836837826229456,0.0,2.2207093754852862,0.19252120160183395,0.9190980780726681,0.7474643432757955,56.14031049789243
2024-05-03,30.371306690594153,11.987788730265072,0.0,2.86372767621202,6.836837826229456,0.0,2.2207093754852862,0.19280672698721643,0.9188125526872857,0.7474643432757955,56.13945392173628
2024-05-06,30.371306690594153,11.987788730265072,0.0,2.86372767621202,6.836837826229456,0.0,2.2207093754852862,0.19252120160183395,0.9188125526872857,0.7474643432757955,56.139168396350904
2024-05-07,30.371306690594153,11.987788730265072,0.0,2.86372767621202,6.836837826229456,0.0,2.2201383247145214,0.19337777775798135,0.9176704511457557,0.7474643432757955,56.13831182019475
2024-05-08,30.371306690594153,11.987788730265072,0.0,2.863442150826638,6.836266775458691,0.0,2.2201383247145214,0.19337777775798135,0.9175276884530644,0.7474643432757955,56.137312481345916
2024-05-10,30.371306690594153,11.988502543728528,0.0,2.862014523899725,6.836266775458691,0.0,2.2201383247145214,0.19337777775798135,0.9175276884530644,0.7474643432757955,56.13659866788245
