date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL
2024-04-15,91.11849827235308,3.047425056077061,2.1178792325467284,0.0,0.8807735857072797,0.043944768695317,0.7782008264996029,1.3969543587169528,0.6163238994039858
2024-04-16,91.11809400681108,3.049524250374955,2.1161374100037498,0.0,0.8807696779781385,0.043944573725513164,0.7781973738551359,1.3969481608480054,0.6163845464034204
2024-04-17,91.11847902153164,3.0495371359795085,2.115723806883398,0.0,0.8807733996241534,0.0439447594110014,0.7782006620872669,1.3969540635790891,0.6163871509039477
2024-04-18,91.11636148083242,3.049466266502005,2.1177873133277263,0.0,0.880752930960272,0.043943738160234606,0.7781825771544211,1.3969215991754214,0.6165840938874891
2024-04-19,91.11656792665073,3.0493954003183563,2.1177380983203906,0.0,0.8807324632477282,0.04394271695693326,0.7781644930621224,1.3968891362806264,0.6165697651631113
2024-04-22,91.1165871761737,3.049396044541554,2.117738545719246,0.0,0.8807326493135574,0.04394272624038586,0.7781646574591757,1.396889431391056,0.6165487691613342
2024-04-24,91.1165871761737,2.2414644868717044,2.1137034300767765,0.0,0.8807326493135574,0.8560995358918789,0.7781646574591757,1.396889431391056,0.6163586328221603
2024-04-25,91.11356510066744,2.243502699853333,2.1136333246046397,0.0,0.8807034379410782,0.8560711415290245,0.778138847972407,1.3968853516989594,0.6175000957331123
2024-04-26,91.11364209373308,2.2435045956649002,2.1136351106735867,0.0,0.8807041821558121,0.8560718649288994,0.778139505517695,1.3969076576763875,0.6173949896496344
2024-04-30,83.90934738380406,2.068127585682309,1.9463940613883246,0.0,0.811018600765788,0.7883353118070721,0.7165693382092887,1.2961045661306305,0.5695164081032993
2024-05-02,91.10358384825682,2.2409038997381154,2.115449949095573,0.0,0.8805538763089377,0.8559257629695234,0.7780067039258176,1.407230239516579,0.6183457201886385
2024-05-03,91.10356505723215,2.240908632978978,2.115454417352397,0.0,0.8805557362162677,0.8559275708573125,0.7780083472328434,1.4072332118705804,0.6183470262594746
2024-05-06,91.09795831894273,2.2407515000693796,2.115306081314582,0.0,0.880493991492338,0.8558675530646925,0.7779537931499623,1.4075569471327056,0.6241118148336153
2024-05-07,91.09865097775763,2.2407685375124484,2.115322164939622,0.0,0.8805006862848002,0.8558740606112497,0.7779597082831042,1.4069340285489143,0.6239898360622259
2024-05-08,91.10551418480439,2.2280647575873602,2.115352545787578,0.0,0.8805133322816695,0.8558863529136405,0.7779708815577974,1.4070175983258888,0.6296803467416684
2024-05-09,91.11071697343914,2.222925345654753,2.1152562770800314,0.0,0.8805523883887306,0.855924316664791,0.7780053892851952,1.4070800080906731,0.6295393013966781
2024-05-10,91.11252312858204,2.222917363760657,2.115227559934886,0.0,0.8805492265749867,0.8563225586257583,0.7780025956886243,1.4091448979575003,0.6253126688755422
2024-05-13,91.10113171444542,2.222660561006022,2.127444560594636,0.0,0.8804391352224131,0.8562154962312062,0.7779053253084115,1.4089687185195927,0.6252344886723007
2024-05-14,91.10151651302738,2.222669949216859,2.1274535466262554,0.0,0.8804428540755641,0.8562191127670559,0.7774862249019602,1.408974669808613,0.6252371295763169
2024-05-16,91.09958879329241,2.222623947741538,2.1295214029419207,0.0,0.8804246319952965,0.8562013920333055,0.777470133662953,1.4089455089727798,0.6252241893598013
2024-05-17,91.09801120579803,2.2243171756444946,2.1294845256477553,0.0,0.8804093855281327,0.85618656504422,0.7774566700768232,1.4089211100172558,0.6252133622432865
2024-05-20,91.09201536940907,2.224269262936449,2.129438655674047,0.0,0.8803904211473729,0.8570761986187778,0.7822970750313818,1.4088907612762833,0.6256222559066161
2024-05-21,91.08407744402142,2.2241053419303105,2.1288593934679088,0.0,0.880325539396753,0.8570130350462932,0.7822394224235005,1.4083646009754716,0.635015222738352
2024-05-22,91.08430824977675,2.224110977781579,2.12861138939114,0.0,0.8803277701291353,0.8570152067051214,0.7822414046070592,1.4083681697513177,0.6350168318578847
2024-05-23,91.08044240766105,2.2240165810402175,2.132744176242269,0.0,0.8802904068529049,0.8569788328714332,0.7822082043574806,1.408329510793287,0.6349898801813562
2024-05-24,91.07774997518693,2.2247954379031896,2.132681130109342,0.0,0.8802643845542049,0.8569534996870717,0.782185081470555,1.4082878791102509,0.6370826119784468
2024-05-28,91.07771151301914,2.224794498371246,2.132680229477305,0.0,0.8802640128182267,0.8569531377952889,0.7821847511535032,1.4083295144270693,0.637082342938222
2024-06-04,91.0767115080585,2.224770070819238,2.132656813311335,0.0,0.8802543477929987,0.8569437287162224,0.78217616300808,1.4083562809804269,0.6381310873132002
2024-06-07,91.07942311092843,2.2243928845859973,2.1306087667925793,0.0,0.8802805553731389,0.8569692422754592,0.782199450532336,1.4079759032905779,0.6381500862214734
2024-06-18,91.07940992559085,2.2243961724194508,2.1306119160054853,0.0,0.8802818564993379,0.8569705089456429,0.7822006066866912,1.4079779843933853,0.6381510294591616
2024-06-20,91.08052538505753,2.223198703935747,2.13063800984199,0.0,0.8802926374072398,0.8569810043569291,0.7822101863828299,1.4079952280533177,0.6381588449644175
2024-06-21,91.08014074077579,2.2231893150936757,2.1310513242172453,0.0,0.8802889198229614,0.8569773852205497,0.782206883012828,1.4079892819159747,0.6381561499409806
2024-06-25,91.08013320683646,2.2231911928557455,2.131053124157232,0.0,0.8802896633373051,0.8569781090453801,0.7822075436845963,1.4079904711394255,0.638156688943847
2024-06-27,91.08022738016321,2.2231677210578527,2.1310306251259346,0.0,0.8802803694982816,0.8569690613228814,0.7821992853677071,1.407975605990679,0.6381499514734599
2024-06-28,91.07932348680883,2.223990266077943,2.130397135627482,0.0,0.8802716334685323,0.8569605566379273,0.7821915227088274,1.4079616330370537,0.6389037656334009
2024-07-02,91.0843239728191,2.224112368787831,2.124601518831622,0.0,0.880319962615257,0.8570076059473728,0.7822344670085534,1.408461260918651,0.6389388430716123
2024-07-03,91.08442014139274,2.224114717048265,2.1246037620265943,0.0,0.880320892073933,0.8570085107924161,0.7822352929066846,1.4084627479990244,0.6388339357603371
2024-07-04,91.08449544667636,2.2240959311036352,2.1245858165994425,0.0,0.8803134564594803,0.8570012720855691,0.7822286857704667,1.4084508514439622,0.6388285398610822
2024-07-09,91.08555330632868,2.2241217618593185,2.1246104916399338,0.0,0.8803236804617368,0.8570112253390102,0.7822377706115422,1.4084672092589856,0.6376745545007922
2024-07-11,91.08811150486265,2.2241842278028634,2.120805743877081,0.0,0.8803484049396265,0.8570352950710443,0.7822597402812138,1.408506767000242,0.6387483161652672
2024-07-12,91.08830385642544,2.2239777537564103,2.1208102224011434,0.0,0.880350263979063,0.8570371048799825,0.782261392185958,1.408509741356317,0.6387496650156803
2024-07-15,91.09220876879017,2.218730242434843,2.121957040171853,0.0,0.8803880041771517,0.8570738456540028,0.7822949273606563,1.408570123500588,0.6387770479107314
2024-07-18,91.09218995728328,2.2187349279576787,2.1219192852537714,0.0,0.8803898633838361,0.8570756556257599,0.782296579414014,1.4085730981242504,0.6388206329574
2024-07-19,91.09224766796822,2.2187363336183887,2.1219206295777515,0.0,0.8803904211473729,0.8570761986187778,0.7822970750313818,1.408573990513799,0.638757683524301
2024-07-22,91.09153590796451,2.218718997260779,2.1219040497010457,0.0,0.880383542113147,0.8570695017529751,0.7822909624610668,1.408541866569234,0.6395551721772327
2024-07-23,91.09163020983748,2.218721808543609,2.1219067383120995,0.0,0.8803846576249078,0.8570705877241039,0.7822919536821963,1.408416943821583,0.6395771004540276
2024-07-24,91.09174562988875,2.2187246198335626,2.1219094269299665,0.0,0.8803857731394955,0.857071673697985,0.7822929449058378,1.4082920207573588,0.6395779108470523
2024-07-26,91.09270747502413,2.2181145026571247,2.1215094690973078,0.0,0.8803950692043289,0.8570807235873499,0.7823012052005363,1.4083068910271073,0.6395846642021229
2024-07-30,91.09220731301875,2.217996733441581,2.1211810498465287,0.0,0.8803902352261155,0.8570760176210288,0.7822969098255228,1.4081513321230392,0.6407004088974337
2024-08-01,91.09495827201968,2.2180637163181394,2.121245108916715,0.0,0.8804168227632205,0.8571019010753297,0.7823205349718328,1.4051738860657825,0.6407197578693024
2024-08-02,91.09527520277675,2.2180426373543076,2.1212249500508533,0.0,0.8804084558825815,0.857093755763795,0.7823131003313669,1.404928228934362,0.6407136689059858
2024-08-05,91.09536531828188,2.218041232104297,2.1212236061400858,0.0,0.8804078980961934,0.8570932127485307,0.7823126046936933,1.4048428649561029,0.6407132629792129
2024-08-07,91.10021353905344,2.2181592793126934,2.123363981605928,0.0,0.8804547546167647,0.8499581664665851,0.7823542404476823,1.4047486758756382,0.6407473626212675
2024-08-08,91.1041194255434,2.2181487795380495,2.1363174042142394,0.0,0.8804925037745052,0.8333516544866313,0.7823877835837456,1.404302011944802,0.6408804369146198
2024-08-09,91.10625204557431,2.2181857903996374,2.136353049680623,0.0,0.8805071952084104,0.8312112324585132,0.7824008380939902,1.4041987182766664,0.640891130307851
2024-08-12,91.11131308226288,2.2183090126748954,2.133430154443794,0.0,0.8805561081986766,0.8312574070123884,0.7824443011852474,1.4017632018183495,0.6409267324037671
2024-08-13,91.11140930513702,2.218311355436312,2.1334324075644466,0.0,0.8805570381560737,0.8312582849053101,0.7824451275265321,1.401764682223796,0.6408217990505198
2024-08-16,91.11144779434358,2.2183122925422643,2.1334333088140407,0.0,0.8805574101395826,0.8312586360629979,0.7824454580635347,1.401723030274008,0.6408220697600038
2024-08-21,91.11261704486647,2.2183525888472113,2.133472063266913,0.0,0.8805734057277791,0.8312737361242479,0.7824596714188359,1.4011359422280818,0.6401155475204573
2024-08-27,91.11254006409965,2.218350714568007,2.1334702607030005,0.0,0.8805726617340467,0.8312730337836532,0.7824590103210926,1.4011347584126808,0.6401994963778748
2024-08-28,91.1148635305486,2.216470818986575,2.1334702607030005,0.0,0.8805726617340467,0.8312730337836532,0.7824590103210926,1.400691187545152,0.6401994963778748
2024-08-29,91.1145363553977,2.217518977406462,2.1334625998403545,0.0,0.8805694997747096,0.8312700488493654,0.7824562006681461,1.399989120513031,0.6401971975502332
2024-09-03,91.11472881108426,2.217523661336758,2.1334671062234833,0.0,0.8805713597480401,0.831271804690468,0.7824578534027297,1.399780853714472,0.6401985497997877
2024-09-05,91.1104564861546,2.217419682740278,2.133367068997631,0.0,0.8805300701890226,0.8360062633021195,0.7824211643378867,1.3996307330745708,0.6401685312038928
2024-09-09,91.11041799856181,2.217418746040485,2.1333661678040015,0.0,0.8805296982286126,0.8360481529331877,0.7824208338214091,1.3996301418315922,0.6401682607788869
2024-09-10,91.11136095394554,2.21744169541324,2.1333882472671135,0.0,0.8805388113491284,0.8360568056879897,0.7824289315554969,1.3985885469139072,0.6401960078675929
2024-09-11,91.1114764192114,2.217444505573161,2.1319124363122843,0.0,0.8805399272543994,0.8375575014523159,0.7824299231262917,1.3984424678832914,0.6401968191868562
2024-09-12,91.11157028830459,2.2174210877914518,2.1318899218096976,0.0,0.8805306281302272,0.8375486562529485,0.7824216601131266,1.3984276993421336,0.6401900582558273
2024-09-13,91.11122389668623,2.2174126575111184,2.131881816705178,0.0,0.8805272804936063,0.8375665933606073,0.7824186854711112,1.398316776075193,0.6406522936969481
2024-09-16,91.111820461667,2.217427176367114,2.1318957755346233,0.0,0.8805330458836172,0.8375720774588038,0.78242380847976,1.3983048103008735,0.6400228443082197
2024-09-19,91.11237854565695,2.217440758694849,2.131908833959914,0.0,0.880538439381333,0.8375772078092293,0.782428601032457,1.3983133752875432,0.639414238177723
2024-09-23,91.11201290364987,2.2173896168763982,2.1319002784218255,0.0,0.8805349057029522,0.8380807629365532,0.7824254610775063,1.3982443991828883,0.6394116721520178
2024-09-24,91.14454728071175,2.2181814047821806,2.1326615397012776,0.0,0.880849328068624,0.8259350101573354,0.7827048504155559,1.3967998124195975,0.6183207737436786
2024-09-26,91.14176402503207,2.218090015781605,2.1325736741163177,0.0,0.880813037105416,0.8293871327121851,0.7826726030015838,1.3964042133025776,0.6182952989482332
2024-09-27,91.14180253825519,2.2180909530664663,2.1325745752650564,0.0,0.8808134093052453,0.8293874831812816,0.7826729337308044,1.3963625469784273,0.6182955602175322
2024-09-30,83.91987200811776,2.0423315564032323,1.9635914142410424,0.0,0.811018600765788,0.7636676156337167,0.7206546822127624,1.2857161199503688,0.5692829598745294
2024-10-02,91.13312195821013,2.2191040557163713,2.1358790712815505,0.0,0.8807123686008977,0.8356300737261713,0.7825831510098984,1.3951038258933073,0.6178654955616699
2024-10-03,91.10736943192805,2.218371522063948,2.1305692762565207,0.0,0.8804300241649626,0.8362914180973032,0.7823322654697132,1.387708423273658,0.6569276387458401
2024-10-04,91.10475325064688,2.229062184007406,2.1609875289797857,0.0,0.9133639925374847,0.8362613943887124,0.7842048207835134,1.3251486050343266,0.6462182236218966
2024-10-07,91.13215522910026,2.2296964495417186,2.1680030725562034,0.0,0.9136027602282277,0.8364993472748824,0.7844279613011863,1.298444377047989,0.6371708029495257
2024-10-08,91.15850585790038,2.233407174635904,2.1888136178550726,0.0,0.9138245615798093,0.817981798921639,0.7846184020371486,1.2864834390702276,0.6163651479998293
2024-10-09,91.19901503853177,2.238803365407878,2.1967986577548366,0.0,0.9131981952101971,0.8181778401991099,0.7848064472895799,1.2356041399886357,0.6135963156179882
2024-10-10,91.25952794591869,2.239977414208655,2.1991559739559468,0.0,0.9136770846305563,0.8186069000830418,0.7851757158578495,1.1718428261717737,0.6120361391734783
2024-10-14,90.27911294946979,2.213019905863067,2.1270226710385436,1.142294212650309,0.903551250950229,0.8095346824918991,0.7764739996362772,1.1414368541997788,0.6075534737001076
2024-10-15,90.27750278847732,2.213019905863067,2.1291137892105687,1.142294212650309,0.903551250950229,0.8095346824918991,0.7764739996362772,1.1409558970202132,0.6075534737001076
2024-10-16,90.27767269163104,2.2130240707884314,2.1291177962237913,1.1422963624593223,0.9035529514426254,0.8095362060441834,0.7764754609680291,1.1407698433208255,0.607554617121758
2024-10-17,90.27859773113164,2.2101609686907078,2.129139612449268,1.142308067117021,0.9035622097912963,0.8095445010405588,0.7764834172040643,1.141597078315315,0.6086064142601284
2024-10-18,90.27803282975401,2.2101420196215105,2.1291213580259845,1.1422982734074607,0.9035544629967958,0.8095375603176947,0.776476759934204,1.1422355396392876,0.608601196303056
2024-10-21,90.27809236749704,2.210133238455717,2.129112898765234,1.1422937349160718,0.9035508730638989,0.8095343439255036,0.7764736748966349,1.1422100902241727,0.6085987782557272
2024-10-22,90.27680866760312,2.2101018116972493,2.1290826240670144,1.1422774921897592,0.9035380251167449,0.8095228328365542,0.7764626339104115,1.1419429181796719,0.6102629943994788
2024-10-23,90.27628749284206,2.2112774696768347,2.1290661892963576,1.1422798936955179,0.903539924700502,0.809524534764289,0.7764642663329178,1.1412959512849814,0.6102642774065461
2024-10-24,90.26968081571172,2.2111156420619267,2.1289103781382734,1.142196298383175,0.9034738010624722,0.8094652914416092,0.7764074424553152,1.1412124279803608,0.6175379027651428
2024-10-25,90.2619805383305,2.210927027195761,2.128728775630285,1.1420988655769226,0.9033967320088101,0.8093962415987578,0.7868577381830536,1.139128856565634,0.6174852249102778
2024-10-29,90.26313062146684,2.2109459796862794,2.1276180031190823,1.1421086558674454,0.9034044760988622,0.8094031798985775,0.7868644832784994,1.1390340824723602,0.6174905181120554
2024-10-30,90.26089345135617,2.2108538868529792,2.12754950030434,1.1420718834498622,0.9033753892282994,0.8093771195832374,0.7868391486404928,1.1361540418561518,0.6228855787284762
2024-11-04,90.27290574868191,2.211117386898597,2.1278030717383083,1.142208000990319,0.9034830577891607,0.8094735849847733,0.7869329278598224,1.1207327090734824,0.6253435119836244
2024-11-05,90.30326391190437,2.2118763404925423,2.097555676083205,1.1426000574557609,0.903793173261926,0.8097514322352938,0.7872030381566938,1.1211173942658847,0.6228389761443304
2024-11-07,90.30328280044391,2.21187680314596,2.0975561148244157,1.142600296450958,0.9037933623064008,0.8097516016092596,0.7872032028142607,1.121096711982617,0.6228391064222197
2024-11-11,90.30743847124411,2.21197859160325,2.0976526423528488,1.1426528778249792,0.9038349540134647,0.8097888656043424,0.7872394291535733,1.116546399320586,0.622867768882847
2024-11-12,90.30789184028816,2.211989696365344,2.0976631731661386,1.142658614267643,0.9038394915221796,0.8097929309749264,0.7872433813195684,1.1160499762397147,0.6228708958563249
2024-11-13,90.3097998182368,2.2099236823825312,2.0977074914975327,1.1426827557617516,0.9038585873706574,0.8098100398568169,0.7872600137863568,1.1160735555604235,0.6228840555471329
2024-11-15,90.31053658377334,2.2099417113850404,2.095632758501448,1.1426920779978251,0.9038659612310626,0.8098166464502285,0.7872664364121141,1.1158525575964882,0.6243952666524564
2024-11-18,90.28419435314288,2.2443210682471624,2.0908390211072514,1.1423587718366963,0.9036023170704758,0.809580435065864,0.7870368025862057,1.1146696732154269,0.6233975577280401
2024-11-19,90.28421323370578,2.2443215375878416,2.0918850767478716,1.1423590107309658,0.9036025060351169,0.8095806043683031,0.7870369671742375,1.1136033755546457,0.6233976880952311
2024-11-21,90.28582094260196,2.2443615026667034,2.0920268910620545,1.1423793529444979,0.903618596664204,0.8095950207307346,0.7870509820976491,1.1109014125576955,0.6242452986745004
2024-11-22,90.28627409461916,2.244372767303073,2.0920373911183847,1.142385086641138,0.9036231320008226,0.8095990841552339,0.7870549323717502,1.110405079977059,0.624248431813385
2024-11-27,90.2903715506185,2.244474623523771,2.0920277649409256,1.1424369314278875,0.903664141069593,0.8096358261368665,0.7848319614413344,1.1091169905774017,0.6234402102637082
2024-11-28,90.29067368191183,2.244482134025823,2.09203476532251,1.1424407542712502,0.903667164927076,0.8096385353550817,0.7848345876604037,1.1087860800952845,0.6234422964307468
2024-11-29,90.2906925651848,2.24448260343387,2.092035202847915,1.14244099319981,0.9036673539188406,0.809638704681822,0.7848347517996792,1.1087653981166206,0.6234424268166503
2024-12-03,90.28980505989341,2.244460541467898,2.092014639351728,1.1424297636655385,0.9036584713913567,0.8096307464015817,0.7848270373279512,1.1087335859308156,0.6244401545697222
2024-12-05,90.29744487101225,2.2442004373079953,2.08379603804296,1.1425102866992676,0.9037221648663392,0.8096878124252219,0.7848823550866512,1.1071385229437858,0.626617511615532
2024-12-06,90.30142995796078,2.2438811591470946,2.079704789922,1.1425607089768701,0.9037620487346973,0.8097235462861113,0.7849169942110901,1.1069573075002241,0.6270634872611315
2024-12-09,90.31219711750782,2.2441487100203905,2.0694934879890132,1.1426969430702998,0.9038698094886058,0.8098200942877977,0.7850105843847096,1.1056249975993344,0.6271382556520263
2024-12-10,90.31444532217769,2.2431586214351187,2.071636912833891,1.1427253890242866,0.9038923101517665,0.8098402537056374,0.7850301262020724,1.1021171970264194,0.6271538674431244
2024-12-11,90.31591899605208,2.2429441903833167,2.0716707160331995,1.1427440350398315,0.9039070590934003,0.8098534679862551,0.7850429356522491,1.1015912756083064,0.6263273241513666
2024-12-12,90.31414303604511,2.2429000854323378,2.071629978980638,1.142721564275796,0.9038892847873332,0.8098375431372736,0.7850274986742173,1.1003981497894881,0.6294528588777999
2024-12-13,90.31501211413034,2.242921668489499,2.0716499139338462,1.1427325604967158,0.9038979827646652,0.809845336070226,0.7850350528642086,1.0994464552517769,0.6294589159987218
2024-12-16,90.34327344321379,2.245072349155745,2.072341374132959,1.1431139734364695,0.9041996792409551,0.8101156403400563,0.7852970761386592,1.0690100709872856,0.6275763933540753
2024-12-17,90.34501277384041,2.2448435266424465,2.072381271810821,1.1431569077885684,0.9042170873127987,0.8101312370623205,0.7853121950424078,1.0673565247541827,0.6275884757460444
2024-12-18,90.34531527295987,2.2445371430534804,2.072388210694226,1.1431607353817845,0.9042201148719777,0.810133949597062,0.7853148244763986,1.0673391718861098,0.6275905770790949
2024-12-19,90.3457123061283,2.244086618362036,2.069676840104464,1.143165759136779,0.9069654932723378,0.8101375098264761,0.7853182756352335,1.06734386243428,0.6275933351000786
2024-12-20,90.34671435773761,2.2436720415091247,2.0696997955160206,1.1431784383338255,0.9069755527008255,0.8101464953065256,0.7853269858376529,1.0671045768414338,0.627181756216976
2024-12-23,90.34669545089774,2.2436715719762996,2.07055736861735,1.1431781991010892,0.9069753628982226,0.8101463257673213,0.7853268214924226,1.066267274282792,0.6271816249667681
2024-12-27,90.34692233349858,2.243677206383171,2.070562568292209,1.143181069900533,0.9069776405347005,0.8101483602424566,0.7853287936397257,1.0660188275357403,0.6271831999728883
2024-12-30,90.34711140320307,2.2434726309689115,2.0705669013745416,1.1431834622444168,0.9069795385738375,0.8101500556462082,0.7853304371033778,1.0660210584016017,0.6271845124840312
2025-01-03,90.35011771782798,2.2435472828805922,2.067287356005055,1.1432215018575058,0.907009718463476,0.8101770135192695,0.7853565690996508,1.066056530423325,0.6272263099231389
2025-01-07,90.35090147234797,2.2434621050630708,2.0673052889734924,1.1432314188896253,0.9070175864439997,0.8101840415111787,0.785363381783202,1.0653029541034569,0.6272317508840127
2025-01-08,90.36366657813115,2.2437790695938613,2.0675973654250814,1.143392938805409,0.9071457332056754,0.8102985072754955,0.7854743407939404,1.0719211158595463,0.6067243509098503
2025-01-09,90.36402594441422,2.2437251998682335,2.0676055880305624,1.143397485952355,0.9071493408236782,0.8103017297428186,0.7854774645383058,1.071569551849103,0.6067476947807288
2025-01-10,90.38208738122802,2.227167243469301,2.0679345458869833,1.143579401491853,0.9072936690767737,0.8104306494563331,0.7856024346895265,1.0690604458318664,0.6068442288693473
2025-01-13,90.38237119532532,2.2269858276063497,2.067941039529622,1.1435829925126508,0.9072965181228749,0.8104331943371815,0.7856049016058405,1.0689381965036315,0.6068461344565274
2025-01-14,90.38318480561638,2.226796528844369,2.0679596548645467,1.1435932868972647,0.9073046854875326,0.8104404897508601,0.7856119735184734,1.068256977814467,0.6068515972061052
2025-01-15,90.38396058721035,2.2266481639233735,2.0679774046820683,1.143582167886484,0.907312473111709,0.8104474459652967,0.7856187166235142,1.0680149298196273,0.6064381107775724
2025-01-16,90.3866286206881,2.226420796804617,2.067870966044198,1.1436159251536877,0.9073392559616452,0.8104713694679152,0.7856419072097984,1.0655970172721352,0.6064141413979007
2025-01-17,90.38734769211739,2.226250089214727,2.0678874170055166,1.1436250231978389,0.9073464743051722,0.8104778171783227,0.7856481573892524,1.0649983638621185,0.6064189657296635
2025-01-20,90.38768629649526,2.2260914597059744,2.067895642584333,1.1436295722741991,0.907350083520005,0.8104810410719976,0.785651282516272,1.0647932439076224,0.60642137792433
2025-01-21,90.39563072977822,2.2198603431423676,2.067659604347914,1.1437306189836274,0.9074302534827814,0.8105526520588413,0.7857206996411706,1.062940139580712,0.6064749589843619
2025-01-22,90.39604711611298,2.219975256277197,2.067669128538378,1.1437358873112728,0.9074344333480499,0.8105563856800927,0.7857243188798401,1.0624006588561912,0.6064568149959912
2025-01-23,90.39763699013095,2.220014300915686,2.066365466167669,1.1437560031905472,0.9074503931878283,0.8105706416412636,0.7857381380978227,1.062000585387999,0.6064674812802364
2025-01-24,90.39898085583036,2.219900736231856,2.066396185086491,1.1437730064498395,0.907463883490207,0.8105826917137934,0.7857498190063912,1.060676325068461,0.6064764971226083
2025-01-27,90.39971905258268,2.2197513565171527,2.066413059247443,1.1437823464834413,0.9074712938269752,0.81058931092017,0.7857562354278934,1.06003589539345,0.6064814496007923
2025-02-03,90.39988538715853,2.2195889613419957,2.0664178186760003,1.143784980879473,0.9074733839438428,0.8105911778953602,0.7857580452067512,1.0600173984298082,0.6064828464682374
2025-02-05,90.3996203909675,2.2194777628348623,2.066411761225278,1.1437816280139024,0.9074707237967732,0.8105888017466105,0.7857557418532881,1.0587370480602325,0.6081561415015524
2025-02-06,90.40052895580489,2.2195000697808864,2.0655531076836975,1.1437931236348395,0.907479844365942,0.8105969486003215,0.7857636391213823,1.058622057209955,0.60816225379808
2025-02-07,90.40062359902575,2.219502393446884,2.06555527017767,1.1437943211086428,0.9074807944357737,0.8105977972403341,0.7861832346257498,1.0581206380796553,0.6081419518595435
2025-02-11,90.40429590901208,2.214818350871776,2.0656391784400685,1.143840785028254,0.9075176586812969,0.8106307258448856,0.7862151714468542,1.0582055006974602,0.6088367199773279
2025-02-12,90.42454129095357,2.212235996579233,2.065035421915049,1.1440863400629977,0.9077124808393499,0.8108047487147243,0.7863839528859038,1.0408606651774697,0.6083391028717064
2025-02-13,90.4311323714089,2.2123763018174127,2.0651859431608814,1.1441697329672642,0.9077786443598513,0.8108638485924352,0.7864412727221812,1.0330400745555794,0.609011810415483
2025-02-14,90.45951862325563,2.1972286127324265,2.0657925758102507,1.1445058241162167,0.9080452974260762,0.8111020336751771,0.7866722838591805,1.0185725961707799,0.6085621529542642
2025-02-17,90.46541332135634,2.1952136303485386,2.062763282932074,1.1445804046181955,0.9081044692299013,0.811154888274562,0.7867235465199608,1.0172351171278173,0.6088113395926168
