date,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-01,13.491550781624628,44.66235518365781,5.827429629807232,8.319507528531696,3.5579684952527093,5.539427208209456,1.8980735110770117,1.9636958137527571,1.5156564687829672,1.8024120072887697,88.57807662798504
2024-03-04,14.059303371055911,44.9274020571593,5.845326316294236,7.427874988011893,3.821629543492855,5.5389476838975735,1.9122194782775486,1.9636958137527571,1.4553562865637288,1.8265081039608708,88.77826364246667
2024-03-05,11.072481418432915,44.945983624244754,5.825104416418912,7.409173539848471,6.843936295195166,5.5389476838975735,1.9216900834372304,1.9636958137527571,1.4493622326651963,1.866908027236981,88.83728313512995
2024-03-06,10.935217584156517,44.91325608995876,5.820341061666826,7.3604699338256445,6.843936295195166,5.539427208209456,1.9644876282727535,1.9636958137527571,1.4502014002109906,1.9233720149611586,88.71440503021003
2024-03-07,10.744486789105208,44.9474221971804,5.820341061666826,7.2212880023017165,6.843936295195166,5.539307327131485,1.9831890764361753,1.9636958137527571,1.5215306416035292,2.0096863911000287,88.59488359547329
2024-03-08,10.71739366548384,44.78690143377769,5.820341061666826,7.295734151721492,6.843936295195166,5.5389476838975735,1.9859463412295004,1.9636958137527571,1.453917713628081,2.011604488347559,88.4184186487005
2024-03-11,10.610219981778076,44.76927891531601,5.820341061666826,7.307602378440587,6.843936295195166,5.5389476838975735,1.9837884818260285,1.9636958137527571,1.463628080943704,2.0216744988970943,88.32311319171382
2024-03-12,10.608062122374605,44.79493346600172,5.820820585978709,7.297292605735111,6.843936295195166,5.5389476838975735,2.0221504267766375,1.9636958137527571,1.4561954541095232,2.0283878392634507,88.37442229308526
2024-03-13,10.60350664141172,44.81878980051789,5.820820585978709,7.281947827754867,6.843936295195166,5.5389476838975735,2.027664956363288,1.9636958137527571,1.4439675841565167,2.05212429270164,88.39540148173013
2024-03-14,10.594755322719863,44.88999916083245,5.823541287043253,7.347163134170902,6.843936295195166,5.5389476838975735,2.0024899299894505,1.9636958137527571,1.442169367986957,2.0650714491224704,88.51176944471084
2024-03-15,10.589960079601035,44.86925973434353,5.823670758607461,7.4328781049199195,6.843936295195166,5.5401464946772805,1.9770751414596721,1.9636958137527571,1.443128416610722,2.0391771362808098,88.52292797544835
