date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD,BOCI SECURITIES LTD
2024-08-28,74.15993412454898,11.232047644770462,0.0,5.286801672053063,5.118082948497692,4.20313361012981
2024-08-29,74.15986449651515,11.232037099111238,0.0,5.286796708326895,5.118172032197767,4.203129663848943
2024-08-30,74.15951635830726,11.231984371112162,0.0,5.286771889835868,5.118617448188955,4.20310993255576
2024-09-02,74.15944673105791,11.231973825571753,0.0,5.286766926165624,5.118706530885359,4.203105986319354
2024-09-03,74.15951635830726,11.231984371112162,0.0,5.286771889835868,5.118617448188955,4.20310993255576
2024-09-09,74.15930747695145,11.231952734550342,0.0,5.286756998853099,5.118884695776338,4.203098093868773
2024-09-12,74.16139634346212,11.229452379470736,0.0,5.28690591245573,5.119028880871598,4.203216483739823
2024-09-17,74.16146597437243,11.22946292292097,0.0,5.286910876386961,5.118939796135913,4.20322043018372
2024-09-23,74.16940475533593,11.230665006042056,0.0,5.287476825655489,5.108783039596024,4.203670373370497
2024-09-26,74.16933510951722,11.230654460334408,0.0,5.287471860661451,5.108872143405274,4.203666426081642
2024-09-30,74.16940475533593,11.230665006042056,0.0,5.287476825655489,5.108783039596024,4.203670373370497
2024-10-02,74.16933510951722,11.230654460334408,0.0,5.287471860661451,5.108872143405274,4.203666426081642
2024-10-03,74.17901713294832,11.232120503672546,0.0,5.288162084274357,5.096485108764156,4.204215170340624
2024-10-04,74.17880814172453,11.23208885840815,0.0,5.2884289244628375,5.096470749977789,4.2042033254266915
2024-10-07,74.17866881489624,11.232067761664284,0.0,5.288418991436854,5.096649003148141,4.204195428854483
2024-10-09,74.19399790433809,11.234388878692753,0.0,5.289511848035939,5.07703713926592,4.205064229667298
2024-10-10,74.19357975422534,11.23432556277625,0.0,5.28948203686471,5.077572115796967,4.20504053033674
2024-10-14,74.19208291810588,11.23593190060597,0.0,5.2894422891591075,5.077533960484173,4.205008931644868
2024-10-15,74.19152540739131,11.236598911385125,0.0,5.289402542050867,5.077495805744809,4.2049773334278875
2024-10-16,74.19680700758813,11.237612241484685,0.0,5.289879546778616,5.070344660771697,4.205356543376871
2024-10-17,74.19332219318288,11.237084442586063,0.0,5.289631096081206,5.0748032384889035,4.2051590296609485
2024-10-18,74.19248588643383,11.236957778227584,0.0,5.289571471386491,5.075873234822272,4.205111629129831
2024-10-22,74.20210455248713,11.238414590774468,0.0,5.290257236541014,5.063566820434794,4.2056567997626
2024-10-23,74.21325975164747,11.238882647038348,0.0,5.291052549200122,5.050515993475724,4.206289058638334
2024-10-24,74.21597933987385,11.239294502453767,0.0,5.291246442909497,5.047036514206524,4.206443200556354
2024-10-25,74.21876886819302,11.239716949621895,0.0,5.2914453230149325,5.043467552603006,4.206601306567152
2024-10-30,74.21814120603833,11.2396218962403,0.0,5.291400573687727,5.044270592355174,4.206565731678478
2024-10-31,74.22371700060066,11.240181678187373,0.0,5.291664108399412,5.037661975905386,4.206775236907169
2024-11-01,74.22386233231954,11.240118303847336,0.0,5.291634272963459,5.037633572583074,4.206751518286602
2024-11-04,74.23568446910357,11.241766268978337,0.0,5.292410103655994,5.022770868903383,4.2073682893587145
2024-11-05,74.24116682559358,11.242092698840542,0.0,5.29251953398076,5.016765657139242,4.207455284445885
2024-11-06,74.24039929710969,11.241976474557793,0.0,5.292464818252715,5.017747623627187,4.207411786452608
2024-11-07,74.2468889017066,11.2429591737741,0.0,5.292927450516801,5.009444903444087,4.207779570558418
2024-11-08,74.24664683850534,11.24306485058646,0.0,5.292977200737572,5.009491989105513,4.207819121065117
2024-11-11,74.24439543276905,11.24404774009756,0.0,5.293439922588085,5.009929928154826,4.208186976390482
2024-11-12,74.24474439044592,11.244100588487733,0.0,5.293464802398706,5.009483463287212,4.208206755380432
2024-11-13,74.23990469434973,11.244079449072048,0.0,5.293454850446393,5.014362162369689,4.2081988437621405
2024-11-14,70.37778104328302,10.659151122866605,5.201833278821345,5.0180840031004825,4.753866446110979,3.9892841058175756
2024-11-15,70.37884721717941,10.659134374489373,5.20191208293783,5.018160023544645,4.7526017611820395,3.9893445406666985
2024-11-18,70.39671997257007,10.65410608833575,5.19941469059233,5.015750848950479,4.746579108193122,3.9874292913582563
2024-11-19,70.39665726975477,10.654096598654322,5.199410059439926,5.0157463813886505,4.746663951033218,3.9874257397291113
2024-11-20,70.39570033683,10.65399221327433,5.199359117307972,5.015697238733794,4.747864421627804,3.9873866722260933
2024-11-21,70.39339448081256,10.654555101896836,5.1993730105176885,5.015710641180527,4.749569438668674,3.9873973269237224
2024-11-22,70.3956452914263,10.654428747563127,5.19957215468298,5.015902750788158,4.7469010050256175,3.987550050513807
2024-11-25,70.39551988402404,10.65440976706758,5.199562891825397,5.015893815131252,4.747070695120134,3.9875429468315953
2024-11-26,70.39452660232904,10.654286395494902,5.199502684055541,5.015835734137383,4.74835181046899,3.9874967735141396
2024-11-27,70.3987121724114,10.6550383377476,5.199956592379347,5.016273608628255,4.742174413185914,3.987844875647484
2024-11-28,70.40586347982406,10.657563677628733,5.20118902884242,5.017462510572761,4.7407144185526064,3.9772068845794215
2024-11-29,70.40937031325724,10.658161959783174,5.201481007259998,5.017744175160602,4.735812392055613,3.9774301524833753
2024-12-02,70.40691720258003,10.65785806204082,5.201332696665642,5.017601103481613,4.738974191800497,3.9773167434313956
2024-12-03,70.40785824147193,10.657109464185945,5.201402216203662,5.017579062538877,4.739126636362215,3.9769243792373636
2024-12-04,70.43135981408196,10.660569400942334,5.203177911459932,5.019292002813242,4.707318818003057,3.978282052699484
2024-12-05,70.4297275945191,10.660411479493604,5.211079311520088,5.0191756826595455,4.701416074258322,3.978189857549339
2024-12-06,70.42966481835441,10.660401977543652,5.211074666726131,5.0191712089151475,4.701501016793296,3.978186311667363
2024-12-09,70.43056382435321,10.660681154400613,5.2111675641785045,5.0192606853184145,4.70006954124132,3.97825723050792
2024-12-10,70.43050104638002,10.660760786609426,5.211162919227222,5.019256211422484,4.700065351855012,3.978253684505839
2024-12-11,70.4303227772599,10.660760786609426,5.211162919227222,5.019256211422484,4.700243620975128,3.978253684505839
2024-12-12,70.43018092884357,10.660779791487759,5.211172209138067,5.01926515922232,4.7003411347919695,3.9782607765163216
2024-12-13,70.43237821842688,10.66111238782752,5.211334787939668,5.0194217508838035,4.697367964129116,3.9783848907930226
2024-12-16,70.43244100014383,10.661121890885024,5.211339433197345,5.019426225074844,4.697283013669959,3.9783884370290075
2024-12-17,70.4353290801186,10.660311072564143,5.20994858178498,5.020612600063197,4.695247094750341,3.9785515707187358
2024-12-18,70.43645926284434,10.66003641117715,5.208873324310229,5.020693159204572,4.695322433181052,3.9786154092826687
2024-12-19,70.43897090986957,10.65738557167786,5.209059064072375,5.02087218877491,4.694954985512222,3.978757280093068
2024-12-20,70.4390337033402,10.657305926379763,5.2090637077361475,5.020876664677756,4.694959170873171,3.9787608269929615
2024-12-27,70.43846856613484,10.658022728950643,5.209021915060246,5.020836381839426,4.694921502893278,3.9787289051215735
2024-12-30,70.43519342858313,10.65972871408939,5.208766529944769,5.02308616641945,4.694691322815381,3.978533838147877
2025-01-02,70.43517715209795,10.659766722910517,5.208785102563326,5.023104076967525,4.694618921268762,3.978548024191918
2025-01-03,70.43737475622409,10.660099311657802,5.208947618625561,5.023260799711641,4.691645357388176,3.9786721563927236
2025-01-06,70.43731196563172,10.660089808834156,5.208942975168763,5.023256321783236,4.691730318931206,3.9786686096509207
2025-01-07,70.43517715209795,10.659766722910517,5.208785102563326,5.023104076967525,4.694618921268762,3.978548024191918
2025-01-09,70.43899108709208,10.659582087364189,5.2090869261792,5.023395141276298,4.690166196500951,3.978778561587289
2025-01-10,70.44339702627784,10.658938542319692,5.209425939020623,5.021225809688352,4.687975178023727,3.9790375046697655
2025-01-13,70.44327142293541,10.658741233087937,5.209416650409658,5.021216856645607,4.688323427031696,3.9790304098896825
2025-01-14,70.4413711705535,10.657780975239852,5.209295901481319,5.0228834679249825,4.68857135609511,3.9800971287052436
2025-01-15,70.44212475952918,10.657003484765877,5.206142200452345,5.0229372032447905,4.691652643817408,3.9801397081904026
2025-01-16,70.44080598940286,10.656625673145186,5.2060447345563245,5.022843167189624,4.693615241016764,3.980065194689233
2025-01-17,70.43924226306179,10.657302285411173,5.205896222112928,5.022699880923448,4.690450360917028,3.984408987573631
2025-01-20,70.43923608934743,10.65719049582434,5.205928708485888,5.02273122409562,4.690479630751323,3.9844338514953983
2025-01-22,70.43915703136103,10.657218997659536,5.205942631341274,5.022744657003442,4.690492175077848,3.984444507556865
2025-01-23,70.4386019712635,10.65689455327379,5.205914785704972,5.022717791259646,4.6914477030071735,3.9844231954909284
2025-01-24,70.43836088369709,10.657152493614557,5.20591014479455,5.022713313663622,4.691443520728085,3.9844196435021044
2025-01-27,70.43552520605922,10.657498775793872,5.205687390824598,5.025083547239985,4.691955924596501,3.9842491554858195
2025-02-03,70.43462990101534,10.657403772433364,5.205640986146887,5.0250387525058855,4.693072948913047,3.984213638985481
2025-02-04,70.43516863381127,10.657498775793872,5.205687390824598,5.024281259682106,4.693114784402326,3.9842491554858195
2025-02-05,70.4357337309393,10.657584280266523,5.205729155741911,5.023162700085637,4.693509012089104,3.9842811208775233
2025-02-06,70.43604767770627,10.65763178334417,5.205752358763326,5.023185089370253,4.693084211165883,3.9842988796500993
2025-02-11,70.43585930931026,10.657603281446766,5.205738436925656,5.023171655775533,4.693339092174236,3.984288224367557
2025-02-12,70.4358065999389,10.657622282694764,5.205747718142495,5.023180611497363,4.693347459843558,3.9842953278829194
2025-02-14,70.43572753552947,10.657650784693798,5.205761640029808,5.0231940451399835,4.6933600114034855,3.9843059832034564
2025-02-17,70.43547637858578,10.657701926077872,5.205743077529939,5.0231761336324565,4.693343276005168,3.984559208168797
2025-02-18,70.43509964652857,10.657644922161975,5.205715234028345,5.023149266610669,4.693318173131468,3.985072757538968
2025-02-19,70.43170923935452,10.657221053605692,5.205464655916522,5.022907476347075,4.697816639486832,3.9848809352893504
2025-02-20,70.43365554430858,10.657515554510997,5.2034691022982384,5.0230462790228945,4.697322466647348,3.984991053211937
2025-02-26,70.43357647626107,10.657544055462395,5.203483017719635,5.023059711947026,4.6973350285018105,3.9850017101080737
2025-02-28,70.43347105153985,10.657582056968053,5.203501571730607,5.023077622624294,4.697351777745607,3.9850159193915857
2025-03-03,70.43345476865201,10.657620058744714,5.203520125873895,5.023095533429292,4.697279384523649,3.9850301287764305
2025-03-05,70.43345476865201,10.657530916159514,5.203520125873895,5.023095533429292,4.697368527108849,3.9850301287764305
2025-03-06,70.43351755491042,10.65754041656656,5.203524764430391,5.023100011150499,4.697283571803659,3.985033681138475
2025-03-07,70.43361677145418,10.657390632083212,5.203538680149499,5.02311344436202,4.697296133688482,3.9850443382626084
2025-03-11,70.43367955808087,10.65740013239908,5.203543318739076,5.023117922115159,4.697211178015832,3.9850478906499864
2025-03-17,70.43365320175751,10.657409632731886,5.203547957336922,5.023122399876282,4.697215365253704,3.9850514430436976
2025-03-25,70.43400356788774,10.65747613553579,5.203580427753406,5.0225297390999675,4.697333819746081,3.985076309977014
2025-03-26,70.43391442426949,10.65747613553579,5.203580427753406,5.0225297390999675,4.697422963364325,3.985076309977014
2025-03-28,66.78986512314687,10.106101589815715,10.108046833051281,4.762684441954239,4.454397370856174,3.7789046411757177
2025-03-31,66.78983705003509,10.106110132681339,10.108055377561254,4.762688467935259,4.454401136236706,3.7789078355503505
2025-04-02,66.78969605976816,10.106270653194436,10.108046833051281,4.762684441954239,4.454397370856174,3.7789046411757177
2025-04-03,66.78966798651345,10.106279196202973,10.108055377561254,4.762688467935259,4.454401136236706,3.7789078355503505
2025-04-07,66.78868013239516,10.10757953029761,10.107918667135154,4.762624053055689,4.4543408909121,3.77885672620428
2025-04-10,66.79161601940021,10.108446509462663,10.108362989541346,4.762833407785257,4.449718237176535,3.779022836633987
2025-04-11,66.79777092788564,10.109631638420616,10.109294484433159,4.763272307238561,4.440659564978393,3.7793710770436375
2025-04-14,66.80883699633196,10.111506648345848,10.115397126774974,4.763916709852257,4.42046014680125,3.779882371893708
2025-04-15,66.80844265280257,10.111523747652564,10.115414232660774,4.763924765988283,4.420805836941026,3.779888763954779
2025-04-16,66.80838616383778,10.111599751624043,10.115405679710642,4.763920737916863,4.4208020989891255,3.779885567921541
2025-04-17,66.805957228717,10.114867800814437,10.115037916537077,4.763747537289556,4.420641373036938,3.77974814360499
2025-04-22,66.80570392971343,10.11506255895588,10.115063573565148,4.763759620645576,4.420652586096221,3.7797577310237447
2025-04-24,66.80310573278561,10.115768282827393,10.114670180103879,4.763574349255812,4.423270725746624,3.7796107292806753
2025-04-25,66.80304925248817,10.115844277619662,10.114661628411948,4.763570321776952,4.423266985985673,3.7796075337175967
2025-04-28,66.8029931180674,10.115861383017787,10.11467873181027,4.763578376741482,4.4232744655139005,3.779613924849158
2025-05-02,66.8029931180674,10.117890524351814,10.112649590476245,4.763578376741482,4.4232744655139005,3.779613924849158
