date,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,CLSA LTD,CITIBANK N.A.
2024-05-23,0.0,53.34961650090967,25.268649622116957,6.257292979027124,0.0,1.3870203353896242,0.0,12.205418214324055,1.5320023482325678
2024-05-24,0.0,52.74879170094211,24.984073418004975,6.19880350265493,0.0,2.416478859594858,0.0,12.067960469768071,1.5838920490350596
2024-05-27,0.0,52.647745756679456,24.93621375698444,6.193262618715737,0.0,2.3374574980533165,0.0,12.044843002586918,1.8404773669801315
2024-05-28,0.0,52.58334885218922,24.903685214611272,6.20508665345241,0.0,2.3268016072081825,0.0,12.029130866421978,1.9519468061169463
2024-05-29,0.0,52.57135927369051,24.911944105300083,6.19352960014348,0.0,2.3145093076103995,0.0,12.056629771796619,1.9520279414589103
2024-05-30,0.0,52.201434470595764,24.745531833449448,6.130294116466202,0.0,2.283335453760288,0.0,11.976091250085668,2.6633128756426294
2024-05-31,0.0,16.38982959094808,7.773004446611919,1.9166393792614707,0.0,0.7139366269142305,0.0,3.7601666840230856,0.8336854993322621
2024-06-03,0.0,52.08978718188565,24.703987624830724,6.133278369346207,0.0,2.2838315208355735,0.0,11.950477047507192,2.8386382555946508
2024-06-04,0.0,50.327374918985335,23.86814987067534,9.0562435646392,0.0,2.2078921327906182,0.0,11.54614313801179,2.9941963748977143
2024-06-05,0.0,49.19657888604176,23.330359663977227,8.83422692126844,0.0,4.400486855926755,0.0,11.263981855574732,2.974365817211082
2024-06-06,0.0,49.28504005312103,23.383625604650604,8.775072884688571,0.0,4.427442560550487,0.0,11.284598878412606,2.844220018576706
2024-06-07,0.0,49.24221854720871,23.363691966276487,8.788658949853824,0.0,4.345117565419676,0.0,11.27479420914442,2.9855187620968797
2024-06-11,0.0,49.10807902105251,23.300047503007406,8.840714227324527,0.0,4.314728061822352,0.0,11.244080817316364,3.19235036947684
2024-06-12,0.0,49.111618446846414,23.301726835426333,8.837553877150969,0.0,4.312082570171634,0.0,11.244891225511244,3.1921270448934123
2024-06-13,0.0,49.08177779943408,23.287441146390805,8.862622358126558,0.0,4.277445032171644,0.0,11.238058731595093,3.2526549322818217
2024-06-14,0.0,49.09153113208445,23.292068732640935,8.730192142666443,0.0,4.268996140846867,0.0,11.240291913237401,3.3769199385239057
2024-06-17,0.0,49.08910494105618,23.290917597060403,8.730652311116089,0.0,4.267766153595948,0.0,11.239736397962849,3.3818225992085305
2024-06-18,0.0,49.090479086195806,23.291569576786898,8.741301557626901,0.0,4.243326892263332,0.0,11.240051030489974,3.3932718566370883
2024-06-19,0.0,49.17696877417054,23.33260565185964,8.772601776789909,0.0,4.248378494884022,0.0,11.259854229084558,3.2095910732113317
2024-06-20,0.0,49.1751841822658,23.3317589307176,8.776130793965166,0.0,4.245927541122443,0.0,11.2594456182001,3.2115529337288873
2024-06-21,0.0,49.17451949346017,23.331431453085933,8.7900177980366,0.0,4.246710088707427,0.0,11.259287583968911,3.1980335827409654
2024-06-24,0.0,49.167078594946126,23.327913137102804,8.80780348019158,0.0,4.249310179072896,0.0,11.257589714228471,3.190304894458119
2024-06-25,0.0,16.390356956396698,7.7766024399145985,2.943239412645915,0.0,1.4163731145729361,0.0,3.7528346031084086,1.0570398222555923
2024-06-26,0.0,16.390356956396698,7.7766024399145985,2.942720553091628,0.0,1.4138978993221576,0.0,3.7528346031084086,1.059007660909433
2024-06-27,0.0,16.390356956396698,7.7766024399145985,2.9388503711703073,0.0,1.4170025507535466,0.0,3.755207747627196,1.0644769509652774
2024-06-28,0.0,16.390356956396698,7.7766024399145985,2.9282030328805666,0.0,1.4197074251513047,0.0,3.783966176365624,1.0225684095886918
2024-07-02,0.0,49.14841253575777,23.319056800305876,8.755386749186696,0.0,4.261087557920383,0.0,11.468738857736973,3.047317499092295
2024-07-03,0.0,49.13888720695751,23.314537393230964,8.730047930419941,0.0,4.258502159688286,0.0,11.594021035902076,2.9640042738012182
2024-07-04,0.0,48.98332145936552,23.24072734897693,8.86584772656646,0.0,4.248833469853628,0.0,11.557316245611423,3.1039537496260428
2024-07-05,64.6906928805777,17.304373454803848,8.210268585840799,3.1306266499819624,0.0,1.5012578845867672,0.0,4.082861482050305,1.0799190621586086
2024-07-08,64.69048887021629,17.3044870353996,8.21032247552364,3.136223957768791,0.0,1.5030997172879377,0.0,4.082888280699831,1.0724896631039287
2024-07-09,61.27288179033976,16.390356956396698,7.7766024399145985,2.978289566363204,0.0,1.4238923251629305,0.0,3.867204858304181,1.0106710450678356
2024-07-10,61.27259258993245,16.390356956396698,7.7766024399145985,2.992536939370263,0.0,1.4233734656086434,0.0,3.867204858304181,1.009029407461649
2024-07-11,61.27233741310248,16.400719857579958,7.7766024399145985,2.993935478516425,0.0,1.4228631119486892,0.0,3.884216646969326,1.0329504490341999
2024-07-12,61.27201418911784,16.400683112116443,7.7766024399145985,2.995534586650949,0.0,1.4215872277988033,0.0,3.9012284356344717,1.0284450469241229
2024-07-15,61.27169947102753,16.400138734879157,7.7766024399145985,2.9964362114502014,0.0,1.4406234193151009,0.0,3.9012284356344717,1.0263525969183098
2024-07-16,61.271240152733576,16.39978148731719,7.7766024399145985,2.9960850881321526,0.0,1.4572439368409482,0.0,3.9012284356344717,1.044240152463937
2024-07-17,61.271138082001585,16.39899043914426,7.7766024399145985,3.040953680736474,0.0,1.474561937702066,0.0,3.8774119315032682,1.0197516826804602
2024-07-18,61.271138082001585,16.393027807217127,7.7766024399145985,3.033821998692271,0.0,1.4771477295791682,0.0,3.8689060371706954,1.0288809740086673
2024-07-19,61.271138082001585,16.388434624277536,7.7766024399145985,3.014428559614006,0.0,1.475140338516681,0.0,3.8859178258358407,1.0236333475591297
2024-07-22,61.271138082001585,16.359727230905104,7.7766024399145985,3.032429413672143,0.0,1.4697135779324997,0.0,3.8944237201684135,1.005770969460727
2024-07-23,64.68674092943976,17.224467671612768,8.210114632908603,3.193571878068403,0.0,1.5518952406150432,0.0,4.126787224170791,1.006422423184622
2024-07-24,64.81045707012399,17.21896500779615,8.22581682600667,3.1634478499453187,0.0,1.5598747667500263,0.0,4.125682643925661,0.895755835452175
2024-07-25,64.81659085402875,17.195678938333632,8.226595332826891,3.1713776229706783,0.0,1.5629017842982922,0.0,4.126073106313081,0.9007823612286799
2024-07-26,64.8110156990978,17.20813670266537,8.225887727830541,3.168659819081116,0.0,1.569290404810288,0.0,4.125718204944141,0.8912914415707475
2024-07-29,64.82303613518901,17.195220100487138,8.227413375232596,3.1760417390803535,0.0,1.572668110553399,0.0,4.126483397889784,0.8791371415677173
2024-07-30,64.84199443907274,17.201643946817203,8.229819584695221,3.170822509454733,0.0,1.5749373813952927,0.0,4.1240445855357475,0.8567375530290725
2024-07-31,61.271138082001585,16.25982550196904,7.7766024399145985,2.983953556340321,0.0,1.4875759560309023,0.0,3.8952317801300076,0.8234266252366895
2024-08-01,64.84286822373649,17.209833643605158,8.229930486437228,3.8706841088616613,0.0,1.5734553147723307,0.0,3.4021609638511183,0.8710672587360224
2024-08-02,64.85261161313032,17.212518653723563,8.23116712848608,3.835845684114874,0.0,1.5734936766539784,0.0,3.402672177805086,0.8916910660861067
2024-08-05,64.85658184757573,17.214364713118037,8.231671035151464,3.8301460332864945,0.0,1.575543794653651,0.0,3.402880487169208,0.8888120890454244
2024-08-06,64.85964186518376,17.215205452044422,8.232059416061983,3.83463969128752,0.0,1.5772298583419573,0.0,3.4030410394818973,0.8781826775984625
2024-08-07,64.89469679432653,17.22437315196146,8.236508627485767,3.8317302744542343,0.0,1.5285331910018387,0.0,3.404880293586275,0.879277667183895
2024-08-08,65.09800606881998,17.27872416846213,8.262312871532403,3.842840063990105,0.0,1.5396027712272589,0.0,3.1001507754391695,0.8783632805289515
2024-08-09,65.10457887549833,17.280559145021464,8.26314709962171,3.8398194506512495,0.0,1.5412495027334465,0.0,3.100463791043659,0.8701821354301401
2024-08-12,64.71075742500926,17.175614783902432,8.213162833805313,4.428550038978459,0.0,1.5307046514955462,0.0,3.081708902087036,0.8595013647219568
2024-08-13,64.71602463397588,17.177641702338164,8.213831353950091,4.40595606236835,0.0,1.5361029273877518,0.0,3.0819597414436974,0.8684835785360701
2024-08-14,64.7172885428568,17.178023631828623,8.213991770700865,4.389960210169888,0.0,1.5447309047558917,0.0,3.0820199323517445,0.8739850073361723
2024-08-15,64.72709362437767,17.143172439514164,8.21523624278455,4.402003053878323,0.0,1.5462858338391947,0.0,3.0824868780067005,0.8837219275993944
2024-08-16,64.72780320352007,17.14336037376111,8.215326303375276,4.403857449536316,0.0,1.5511640823528754,0.0,3.0825206701681105,0.8759679172862491
2024-08-19,64.73389662774659,17.144974236154944,8.216099687699295,4.394782167409451,0.0,1.5528558042467147,0.0,3.0828108562272805,0.8745806205157214
2024-08-20,64.74164822757939,17.14705423457664,8.217083529554694,4.387057729491435,0.0,1.5564301087243892,0.0,3.083180009288699,0.8675461607847426
2024-08-21,64.74997014491912,17.149231357264032,8.218319533538647,4.382480027657866,0.0,1.5643156303366008,0.0,3.083576322479408,0.8521069838043214
2024-08-22,64.74752077667075,17.14858263445109,8.218008650137845,4.379294111071284,0.0,1.5717528635072833,0.0,3.0834596766505555,0.8513812875111921
2024-08-23,64.75198815385095,17.14976583321785,8.218575667127375,4.376721548371123,0.0,1.5700275292227617,0.0,3.083672425760178,0.8492488424497603
2024-08-26,61.48503904727621,16.284504182352773,7.803750993385705,4.140290071694329,0.0,1.515115338480625,0.0,2.9280910889775913,0.8123479557152378
2024-08-27,61.48503904727621,16.284504182352773,7.803750993385705,4.064459900041989,0.0,1.5265274208195692,0.0,3.01344697782534,0.7451629699089534
2024-08-28,61.48503904727621,16.284504182352773,7.805594680584817,4.037999574499187,0.0,1.5315292759060473,0.0,3.027453879185255,0.7257572232235289
2024-08-29,61.48503904727621,16.284504182352773,7.805594680584817,4.005780457847605,0.0,1.5342435931714056,0.0,3.0470857336202375,0.7448946963503049
2024-08-30,64.81344596383029,17.164495529708255,8.23038908520139,4.122788605113721,0.0,1.627276127362381,0.0,3.257023729527729,0.784580959256229
2024-09-02,61.48503904727621,16.28303606106459,7.8250814300087566,3.867605149998426,0.0,1.544127805099975,0.0,3.103420620259752,0.7620865673466852
2024-09-03,64.84134509865547,17.171884036334742,8.252231978549188,4.055161520086485,0.0,1.612394954744725,0.0,3.272828163446705,0.794154248182688
2024-09-04,64.82521837202457,17.16761320760393,8.242017209545828,4.058688598467511,0.0,1.6215511761885115,0.0,3.2825433404549296,0.802368095714729
2024-09-05,64.80074896024936,17.161132991920535,8.238069498459483,4.07485148809204,0.0,1.6306006775476483,0.0,3.281304287094453,0.8132920966364748
2024-09-09,61.48503904727621,16.28303606106459,7.816127597268628,3.8789416070198506,0.0,1.5855083400133634,0.0,3.1134072592549384,0.7290932727832542
2024-09-10,64.58783185154606,17.104746316190074,8.211566388605904,6.57997659108097,0.0,1.7000849410075216,0.0,0.7731899000445224,1.042604011524959
2024-09-11,61.48503904727621,16.28303606106459,7.818372457145324,6.2582331676358445,0.0,1.6279216811818098,0.0,0.7467837075263944,0.975463315370952
2024-09-12,61.48503904727621,16.28303606106459,7.814531442147175,6.0540789526898,0.22887328035635304,1.6176875101089647,0.032460844528798785,0.7467837075263944,0.9459387134185155
2024-09-13,61.48503904727621,16.28303606106459,7.814531442147175,5.892278329790007,0.41478694185563425,1.6175424050979235,0.046911596510722624,0.7882666695064001,0.9563863595693689
2024-09-16,61.48503904727621,16.28303606106459,7.814531442147175,3.0955495269696565,0.4652237365757689,1.6073765187361568,0.05188784483054637,3.585057440702054,0.9582300467684802
2024-09-17,61.48503904727621,16.28303606106459,7.814531442147175,3.0872529345736552,0.48494094689959877,1.6069326681141483,0.054892372117987115,3.596623163640924,0.9588787515237231
2024-09-19,64.64824857377735,17.120750379598253,8.216564207938152,3.232350951872207,0.5098896148486232,1.69083377468602,0.0577164099181803,3.786576121193899,0.7370699661673243
2024-09-20,64.63868829532328,17.118214589460994,8.21534913029109,3.2023924875463337,0.5098142116195128,1.691014454438026,0.05770787473026168,3.791166882911022,0.7756520736794905
2024-09-23,64.69521503035872,17.133184521647078,8.220171413246666,3.1460461499755996,0.5151188954046013,1.611958492296902,0.14750785002397648,3.7944822702048726,0.7363153768415844
2024-09-24,64.65755794324207,17.127340788603885,8.215386705275957,3.2293527487065257,0.5138586275174275,1.545701795365388,0.22481314953887452,3.792273619235173,0.6937146225147022
2024-09-25,61.48503904727621,16.283065423490353,7.812286582270479,3.0634396658557996,0.5196893292495173,1.471447265746117,0.23308986126543185,3.6062000943696417,0.676996220669142
2024-09-26,64.60325049494526,17.108829623777936,8.208486403085038,3.209087156111941,0.5493995622148525,1.5511657501053773,0.2584444275020063,3.7890883968102127,0.7222481854473878
2024-09-27,64.68635336134912,17.132986967614883,8.210065442326323,3.1197164273080658,0.5527733486434561,1.556384926309366,0.25616369717660714,3.819052659808121,0.6665031694640531
2024-09-30,61.48503904727621,16.30011014093436,7.803238858052618,2.8588579032625163,0.5131766749304341,1.4827227786629047,0.2828950224080931,3.630048529713702,0.6684695087968073
2024-10-02,64.68266002166804,17.147818578037413,8.209057909765553,2.960619741821617,0.43988749565710095,1.556745037516047,0.4030625871144013,3.8188346067258303,0.7813140216939944
2024-10-03,64.71533002258401,17.15647962024662,6.416398098365407,2.961549011692525,0.4163738666389777,3.3440237064553355,0.47877694085626366,3.7743887627864443,0.7366799703744056
2024-10-04,61.52085726048092,16.309602893799756,6.0996723867158575,2.8090693576754613,0.3958208543099732,3.1714149695110203,0.45514359314476094,3.5709965745866876,0.8072401043844826
2024-10-07,61.52289071335789,16.29306028896344,6.100642675505895,2.8993091874455006,0.3958339374022902,3.14352290918037,0.45515863703540443,3.5711146069676,0.8069234442312537
2024-10-08,61.57277075431461,16.306269982219078,6.105588806986197,2.8736840853060115,0.396154862065952,3.145686889069695,0.45552765954383795,3.632314235336207,0.9161374801110638
2024-10-09,61.60141005738059,16.314504439577586,6.108343178122353,2.9496630779213295,0.39633912532090665,3.2330865153793207,0.4557395388297104,3.6373132562193335,0.9457125638841678
2024-10-10,61.62055990190818,16.32141818537585,6.110438811596104,2.880741889513975,0.40992696346176666,3.231465373692238,0.4836060314145253,3.7195824836733733,0.8747719072319644
2024-10-14,64.43641685126747,17.06816574541061,6.389475415005692,2.979545785473149,0.4323358002567419,3.3719585756555324,0.5057410179618758,3.9382087150324145,0.8781520939365229
2024-10-15,64.43584125962015,17.06538928654961,6.389955053526157,3.00233845322848,0.4304981660622479,3.3725098949233283,0.5088494405612553,3.9706805040318973,0.8239379414968862
2024-10-16,64.42168854899137,17.061641038499793,6.3880149656216885,3.7669052664704052,0.4178204362733807,3.367181260304392,0.559338674754298,3.1828009894146048,0.8346088196700743
2024-10-17,61.64825178311134,16.32618570791646,6.113002683800267,3.9483314546541184,0.40281955579808637,3.215826754672567,0.5403334638155005,2.703447434391644,0.7945185258308113
2024-10-18,64.40583280832966,17.05654764819389,6.386442720141644,4.204305341339195,0.40476199781284206,3.355811000044699,0.584244930087969,2.8243750378860852,0.7776785161640104
2024-10-21,64.35239523840441,17.042318719883816,6.381143883614729,4.16449612563574,0.4235709704144847,3.351159548959997,0.6322966817755887,2.868942228248312,0.7836766030629111
2024-10-22,64.3386050877317,17.039281720496295,6.380006741986012,6.035217121321745,0.4554633108171847,3.3532687733264392,0.6377754703145482,1.0065442624858356,0.753837511520251
2024-10-23,64.31008629685326,17.03190384682854,6.377244249733469,6.059048316575389,0.45142697851761127,3.3520311110595578,0.6404277638552031,1.0061084368136366,0.7717229997633245
2024-10-24,64.31072700862629,17.032198856133757,6.377354709868296,6.057546163792766,0.45181871635635784,3.3531070024503014,0.6473047512268738,1.0061258636000714,0.7638169279452922
2024-10-25,64.39757436342937,17.05826264776594,6.386002365857157,4.656191578641398,0.45806386226502893,3.358467376876797,0.6482897780923544,2.263176110664724,0.7739719164072387
2024-10-28,64.39758409349051,17.055296995917498,6.386003330741226,3.1566091632539326,0.46655735852544833,3.3590490135389173,0.6539760019434606,3.7204697253889343,0.8044543172000738
2024-10-29,64.39651196207359,17.05501304862364,6.386075818561436,3.1107643899595265,0.47970971358653375,3.3601642693707836,0.6583995032776094,3.720407784672765,0.8329535098741191
2024-10-30,64.39033405563139,17.053376868778265,6.385463167693589,3.1094405139650503,0.4755873064307769,3.3574550793213316,0.6630563653424482,3.7200508657881826,0.8452357770489688
2024-10-31,61.644101033460586,16.32618570791646,6.113173848734319,2.845537351338473,0.46959955481849236,3.1948077007709754,0.6381542236262452,3.56142022457423,0.7529066187134182
2024-11-01,64.4998262494044,17.054753123692652,6.396372799105954,2.96218230407774,0.5182273313812739,3.3632987834565933,0.6752393238549962,3.7174518959477925,0.8126481890785803
2024-11-04,64.45456975946573,17.043681450059065,6.391884765601685,3.030788179089915,0.5288792367192807,3.359695082932341,0.677226359307512,3.7148435350558424,0.798431631768631
2024-11-05,64.45628620728054,17.041450727882374,6.392054983736403,3.0363312485026133,0.5349068280852578,3.3586838662193577,0.6849044567321017,3.7151751280972993,0.7802065534640475
2024-11-06,64.44768464205966,17.039176579641456,6.3912019765113,3.018156366448647,0.5585999450898697,3.3693573705123416,0.6848130575730543,3.714446710843385,0.7765633513202945
2024-11-07,64.44872008099335,17.039450336983194,6.391304659786834,3.0135520943368284,0.5886908211814449,3.3689909655988197,0.6569611685681642,3.714506388437126,0.7778234841142234
2024-11-08,64.45345627155923,17.04070252762146,6.391774342300238,3.033925076483486,0.5977271025594888,3.3655071130142633,0.6576895163181513,3.6700379669547916,0.7891800831888874
2024-11-11,64.46935235227929,17.044905256203837,6.393171728442096,3.0338856871759727,0.7110981587643354,3.210974619690522,0.7761413356818214,3.5814382508030715,0.7790326109590547
2024-11-12,64.50322801452376,17.053861565401622,6.3228835750347185,3.3956386357278765,0.8040326352462187,3.1266293433578287,0.7904655248212206,3.135560710956025,0.8676999949307365
2024-11-13,61.660021793091666,16.302152747181335,6.044180284187297,3.0025131044995734,0.7963450758888753,2.985268149412529,0.7490399903282586,2.9973498648405275,0.8369012683343492
2024-11-14,61.68469753233745,16.30867670968794,6.046599106177785,2.9597120806830395,0.8245049485450703,2.9821123721208793,0.7687968906466556,2.9985493750181496,0.8306337769410088
2024-11-15,61.70165935793981,16.31316120813279,6.048261777206894,2.9045035075055647,0.875049748104255,2.9831379718446596,0.7797503536033706,3.025218243986904,0.8422725814375922
2024-11-18,64.22091363251208,16.979468884306854,6.295209906228318,3.5263674699524143,1.0108597125402998,3.1036098287504714,0.8134328619301192,3.1904011437921866,0.8597365599872645
2024-11-19,61.708124214952164,16.314870436956255,6.048270089397345,3.343425193050262,1.010579273454826,2.9810945711075734,0.7775531948012886,3.0845028063360638,0.8050766588589595
2024-11-20,61.713818428425824,16.316384485015252,6.048828202959758,3.3471266114412384,1.0335917277238549,2.980118739096506,0.7785759844986482,2.9776883612668037,0.9022700153041747
2024-11-21,61.72698205752201,16.319856219009452,6.050118425035751,3.333658044143929,1.0489378086821404,2.9797174617282893,0.7803531692874757,2.980234560644759,0.903242318099459
2024-11-22,61.74720648885547,16.325211882914974,6.052100705726753,3.3579647904493277,1.0598685991481538,2.979982223577129,0.781371804708666,2.9518671376396335,0.9038691602428558
2024-11-25,61.76393260694291,16.32962549062556,6.035539740871606,3.426633125690505,1.0968733472475163,2.9816383562878572,0.7875515819210964,2.8732547468202294,0.906909412786512
2024-11-26,61.77506189696296,16.332567938269893,6.0160685612860965,3.32505385231599,1.1531008005324905,2.979362551451913,0.78454594221131,2.906551590185653,0.8910504316812737
2024-11-27,61.78732411993531,16.335809919477523,6.017262738545498,3.2874464839691044,1.1878652433533492,2.9798939018864914,0.7883902692226542,2.9256487191488048,0.9384752190097376
2024-11-28,64.17405783738896,16.966833011868587,6.249698825872837,4.0384285133857984,1.2596591441685967,3.094814769369823,0.8238425970617737,2.3998598644348244,0.9928054364488089
