date,THE HONGKONG AND SHANGHAI BANKING,FIRST SHANGHAI SECURITIES LTD,FUBON SECURITIES (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,CCB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-21,30.954850546548997,19.84866264297804,0.0,12.520526022895043,8.940462084974115,8.239641365313288,7.740409513892238,5.912916546108754,0.0,5.842531277289525
2024-03-22,30.954561018985704,19.841617965192317,0.0,12.520408915646053,8.94037846285492,8.239564298125279,7.7403371161301475,5.912861241292569,0.0,5.850270981773006
2024-03-26,30.94911890865034,19.852842764877316,0.0,12.518207707018961,8.939305408866723,8.238115703263984,7.739350353292846,5.91182170326607,0.0,5.851237450763761
2024-04-03,30.93764764113558,19.852842764877316,0.0,12.518207707018961,8.939305408866723,8.238115703263984,7.739350353292846,5.91182170326607,0.0,5.8627087182785225
2024-04-05,22.209675893458794,19.85232294341506,0.0,12.517879933656115,8.939071344513108,8.237899998671862,7.739147708237666,14.639576700963511,0.0,5.864425477083883
2024-04-08,20.962805500214166,19.852609901366414,0.0,12.517864325828883,8.939060198897247,8.237889727306374,7.739138058737832,15.886401148986495,0.0,5.864231138662588
2024-04-09,20.963262913312935,19.853043089749217,0.0,12.518137468424765,8.93925525118763,8.238069479900437,7.739306928459073,15.886747793808334,0.0,5.862177075157607
2024-04-10,20.96368113704355,19.853439164242936,0.0,12.516392177576648,8.939433592159428,8.238233831994155,7.739461330082017,15.88706473945545,0.0,5.86229402744581
2024-04-11,21.01467507675158,19.65373415052479,0.0,12.548106962361096,8.962084864862288,8.259108362711858,7.759072041135864,15.927320336429398,0.0,5.875898205223125
2024-04-16,21.013689554855368,19.653046264058155,0.0,12.54766777493263,8.961771189260277,8.258819291493856,7.758800471335954,15.926762875540525,0.0,5.879442578523234
2024-04-17,21.00341481013127,19.655011781727023,0.0,12.548922677729038,8.962667463526373,8.25964526295005,7.759576435489842,15.928355724476976,0.0,5.882405843969428
2024-04-18,21.0062509614215,19.657665854292276,0.0,12.550617194719022,8.963877718197832,8.247257299954235,7.76062423333215,15.930506575995532,0.0,5.883200162087451
2024-04-19,21.01164964290861,19.664781476905542,0.0,12.553842748142399,8.966181466771475,8.221612985220052,7.762618741464698,15.934600773055733,0.0,5.884712165531489
2024-04-22,21.011662781770763,19.664731242231923,0.0,12.553850598226147,8.966187073443217,8.221618126303284,7.762623595532767,15.934610737172141,0.0,5.8847158453197626
2024-04-24,20.349915976346082,19.66538428808872,0.0,12.553748547903206,8.966114187257485,8.22155129272276,7.762560493121392,16.596057206129178,0.0,5.884668008431174
2024-04-26,20.35009412745633,19.665431383820454,0.0,12.55385844831971,8.966192680121972,8.221623267392946,7.762628449606905,16.596202494494026,0.0,5.883969148787655
2024-04-30,20.34958513255944,19.667440705507786,0.0,12.553544452234657,8.965968418440912,8.221417628821397,7.762434291376355,16.59578739162892,0.0,5.883821979430529
2024-05-02,20.343934890204963,19.66418794417971,0.0,12.555460072717642,8.96733658922467,8.222672184143908,7.763618807684315,16.59831984215551,0.0,5.884469669689279
2024-05-03,20.343871275592683,19.664439150820108,0.0,12.55542081233223,8.967308548747575,8.222646472200486,7.763594531181122,16.598267939920916,0.0,5.884451269204883
2024-05-06,20.34384761105844,19.664416276619452,0.0,12.555406207531517,8.967298117734847,8.222636907398567,7.763585500360677,16.598364955042452,0.0,5.8844444242540535
2024-05-07,20.343349445774923,19.66453925681892,0.0,12.555484728365194,8.967354198733931,8.22268833132658,7.763634053405932,16.598468760322216,0.0,5.884481225252307
2024-05-08,20.34336216840397,19.664489015423364,0.0,12.555492580502579,8.96735980687242,8.222693473754756,7.76363890874386,16.598479140921604,0.0,5.884484905377449
2024-05-09,20.34465996016495,19.65923897597004,0.0,12.556418637090347,8.96793187384831,8.223218035218835,7.764134185115957,16.599538030268192,0.0,5.884860302323371
2024-05-10,20.348645299115397,19.65825537925464,0.0,12.55579041073104,8.967483187693887,8.222806608802006,7.7637457277147455,16.59870751739312,0.0,5.884565869295164
2024-05-13,20.34905653738669,19.658106779138024,0.0,12.555735443915502,8.967443929791507,8.22277061094928,7.763711739541532,16.59863485147051,0.0,5.884540107806952
2024-05-14,20.352261134814196,19.658728933955725,0.0,12.554934553484973,8.966871925064126,8.222246106564477,7.763216517062102,16.597576077345185,0.0,5.884164751709217
2024-05-17,20.352744791683044,19.65681968135005,0.0,12.555232912487666,8.967085016335405,8.22244150233797,7.763401004327078,16.59797050682026,0.0,5.884304584658526
2024-05-20,20.352490232570837,19.657824562453953,0.0,12.555075879665974,8.966972861772264,8.222338661299556,7.763303904673563,16.597762910022883,0.0,5.88423098754097
2024-05-21,20.372141377127402,19.65396334110794,0.0,12.551771250155666,8.964612659140183,8.220174454309145,7.761260520513501,16.593394202287197,0.0,5.882682195358965
2024-05-22,20.36461614026401,19.65273464543339,0.0,12.563489844714407,8.964052223537088,8.219660558326908,7.760775314193275,16.59235684247694,0.0,5.882314431053989
2024-05-24,20.363648612637853,19.656551962606528,0.0,12.562892950404104,8.963626339341243,8.219270040351365,7.760406597961887,16.5915685357631,0.0,5.882034960933924
2024-05-27,20.36526545377403,19.650798005569186,0.0,12.563890424014945,8.964338036938782,8.21992263724907,7.761022761836039,16.59288587977313,0.0,5.881876800844821
2024-05-28,20.342271512008754,19.673980112227735,0.0,12.564361726485487,8.96467431133477,8.220230986790163,7.761313896912686,16.59350831978531,0.0,5.879659134455093
2024-05-29,20.353584230643136,19.63124852808378,0.0,12.571349003641256,8.96965973481971,8.224802411382951,7.7656301091064455,16.60273628091385,0.0,5.88098970140887
2024-05-30,20.353507837162603,19.64506212353607,0.0,12.571301819366756,8.96962606883152,8.224771541081399,7.765600962224706,16.602673965559635,0.0,5.867455682237305
2024-05-31,20.347786908681787,19.65608784370874,0.0,12.571632116726542,8.969861736056073,8.224987638058776,7.7658049949917025,16.603110182862746,0.0,5.860728578913635
2024-06-03,20.347036225295287,19.65608784370874,0.0,12.571632116726542,8.969861736056073,8.224987638058776,7.7658049949917025,16.603110182862746,0.0,5.861479262300133
2024-06-04,20.345358834881644,19.656101215628862,0.0,12.571600659087354,8.969839291024956,8.224904500112688,7.765785562837686,16.603068637370107,0.0,5.863341299056702
2024-06-05,20.343649206555163,19.654833286832677,0.0,12.570389659673765,8.968975242729439,8.22411221002994,7.765037498846658,16.60146929398267,0.0,5.8715336013496895
2024-06-06,20.34264397265867,19.653862089165568,0.0,12.569768523237046,8.968532061772114,8.223142905659122,7.764653807660178,16.600648971163668,0.0,5.876747668683632
2024-06-07,20.3410917812874,19.65999268763388,0.0,12.568809420464227,8.967847741774284,8.222515460599373,7.764061346392245,16.599382302773602,0.0,5.876299259074992
2024-06-11,20.340074079462873,19.664012244347127,0.0,12.568180580064858,8.967399064038249,8.22210407319321,7.763672896279393,16.59855180548087,0.0,5.876005257133419
2024-06-17,20.35825029653453,19.678559031260647,0.0,12.577478105031634,8.89692685000619,8.228186514276304,7.769416205116118,16.610830865989325,0.0,5.880352131785249
2024-06-27,20.35826303796492,19.678571347298938,0.0,12.577485976781883,8.896932418243763,8.22812907789761,7.769421067688999,16.610841262056873,0.0,5.880355812067016
2024-06-28,20.35825029653453,19.678684203338147,0.0,12.577478105031634,8.89692685000619,8.220551017548978,7.769416205116118,16.610830865989325,0.0,5.887862456435078
2024-07-02,20.358556095265882,19.678979794392212,0.0,12.577667029757098,8.897060489631604,8.22067449741761,7.76953290854516,16.61108037520213,0.0,5.8864488097883045
2024-07-04,20.359817612145335,19.674002706513782,0.0,12.57844640424652,8.897611795526416,8.221183891089265,7.770014347251506,16.61210967994168,0.0,5.886813563285499
2024-07-09,20.359702922332374,19.67445519453606,0.0,12.578375548029,8.897561673985445,8.221137579965033,7.769970577630916,16.612016101512424,0.0,5.886780402008745
2024-07-12,20.357600504731778,19.68274990491669,0.0,12.577076658834008,8.89664287913185,8.220288635144426,7.769168221969792,16.610300683798993,0.0,5.886172511472462
2024-07-17,20.357702430114685,19.682848451492465,0.0,12.57713962909192,8.896687422383978,8.220329792061055,7.768706445404204,16.610383847394672,0.0,5.88620198205702
2024-07-18,20.36237935468364,19.67741713843972,0.0,12.580029067796527,8.898731323758945,8.221717518968148,7.770491207420853,16.614199872930083,0.0,5.875034516002088
2024-07-22,20.994699137927043,19.521179169010882,0.0,12.480144098998021,8.828075723852953,8.15643738380896,7.708793792604126,16.482283736093166,0.0,5.828386957704847
2024-07-23,20.994725214089918,19.52120341500956,0.0,12.48015959978077,8.828086688636917,8.156447514394223,7.708803367200131,16.482304207675657,0.0,5.828269993212822
2024-07-25,20.994881672427454,19.52134889226643,0.0,12.480252605285878,8.828152477912692,8.156508298434275,7.708860815275632,16.482427038238516,0.0,5.827568200159119
2024-07-29,20.99579439254194,19.522197552814934,0.0,12.48079516502803,8.828536268231973,8.156862890058276,7.7091959461154085,16.48314358634429,0.0,5.8234741988651475
2024-07-31,21.000072195552626,19.5065459570411,0.0,12.48333807348553,8.830335044611763,8.158524815869535,7.7107666617078605,16.486501956117824,0.0,5.823915295613754
2024-08-01,20.999967838154276,19.50644902154641,0.0,12.483276038999557,8.830291163296346,8.15848427303634,7.710728343956349,16.48642002837796,0.0,5.8243832926327626
2024-08-02,21.088583289522376,19.18091763559858,0.0,12.532987064177215,8.865455236010373,8.1909730697145,7.741434082549886,16.552072413101303,0.0,5.847577209325771
2024-08-05,21.088596441351637,19.180929597718098,0.0,12.532994880335547,8.865460764923908,8.190915813300908,7.741438910471132,16.552082735749693,0.0,5.8475808561490785
2024-08-06,21.080201440029793,19.185544924411715,0.0,12.53356548622724,8.865864394239432,8.191226364206909,7.741791364987763,16.55283632386003,0.0,5.848969702037116
2024-08-07,21.077572327874204,19.183152112866917,0.0,12.532002306223172,8.864758648076853,8.190204758561222,7.740825812649867,16.550771862412052,0.0,5.860712171335717
2024-08-12,21.077927219723858,19.183475107575685,0.0,12.532213312756996,8.86490790770431,8.190342660444353,7.740956148152827,16.55105053463996,0.0,5.85912710900201
2024-08-13,21.082370951367327,19.166437049457546,0.0,12.534855403332603,8.866776842508726,8.192069380746196,7.7425881270199906,16.554539892309087,0.0,5.860362353258523
2024-08-14,21.082515601334265,19.166568553854844,0.0,12.534941407246675,8.866837679071184,8.19212558801851,7.742641250319984,16.55465347600675,0.0,5.859716444147791
2024-08-15,21.08205535832918,19.166150137036126,0.0,12.53685081797204,8.866644111088302,8.19194674937468,7.742472224168469,16.554292078742396,0.0,5.859588523288809
2024-08-20,21.084685589055592,19.168541336382713,0.0,12.538414935401457,8.86775032769692,8.192968789668337,7.743438187306135,16.55635741852732,0.0,5.8478434159615285
2024-08-21,21.08216055495872,19.1662457735555,0.0,12.53691337517667,8.866688354453569,8.191987626090574,7.742510858066749,16.554374682440255,0.0,5.8591187752579685
2024-08-23,21.086413121079918,19.167616557102896,0.0,12.53862612115553,8.867899688086531,8.19310678464624,7.743568610795958,16.55663627888121,0.0,5.846132838251713
2024-08-26,21.087018226749006,19.168166600079623,0.0,12.53898593549213,8.868154165523892,8.193341897907768,7.740921176672244,16.557111395934825,0.0,5.846300601640506
2024-09-05,21.087044536478942,19.168190515707767,0.0,12.539001580062173,8.86816523009161,8.193352120529585,7.740930834820372,16.55713205381659,0.0,5.846183128492959
2024-09-13,21.09168288358564,19.150057017990505,0.0,12.541833890390564,8.870168371714543,8.195202835332271,7.7426793566795356,16.560871979665166,0.0,5.8475036646417715
2024-09-17,21.091998746244602,19.14884623371558,0.0,12.54202171309882,8.87030120867131,8.195325564209458,7.742795308702073,16.56111999027139,0.0,5.8475912350867665
2024-09-23,21.091722365900647,19.138611648199834,0.0,12.541857367921452,8.870184976116558,8.195218176240896,7.742693850492429,16.560902980584714,0.0,5.85880863454347
2024-09-24,21.090343702316,19.138946032724892,0.0,12.542076495781739,8.870339953533152,8.195361360824398,7.7428291286961715,16.56119232809746,0.0,5.858910998026187
2024-09-27,21.08573726780785,19.1354458616678,0.0,12.543790652879796,8.871552285175257,8.196419033907173,7.743887360601745,16.56345578785159,0.0,5.859711750108788
2024-09-30,21.11554569176109,19.12689457469891,0.0,12.539330125051205,8.868397592391721,8.193504416132749,7.741133661498396,16.557565881241707,0.0,5.857628057224223
2024-10-03,21.118259679907105,19.129602534316707,0.0,12.540941809343678,8.869537450498695,8.18145492310276,7.742128631995524,16.559694030719093,0.0,5.858380940116437
2024-10-04,21.13035259275346,19.10825245761741,0.0,12.562724552660345,8.876111180598071,8.187518675218906,7.735378851943531,16.57196738315644,0.0,5.827694306051837
2024-10-07,21.21063355088313,19.09991624434775,0.0,12.557243907512328,8.822558620399839,8.183946768160563,7.72332887716505,16.564737655858757,0.0,5.837634375672579
2024-10-08,21.214248156860265,19.093620433015253,0.0,12.571868448869438,8.811577513918065,8.18534143385189,7.7246450467483765,16.567560532393628,0.0,5.831138434343082
2024-10-09,21.24315442515118,19.10052553616929,0.0,12.586702461020751,8.859472616229432,8.194999620682768,7.713073246213771,16.587109209287174,0.0,5.714962885245634
2024-10-10,18.081312404844706,16.239229368648857,14.910397990705842,10.71707471282004,7.544179056932461,6.9617510275877,6.577750595988616,14.123261371765173,0.0,4.845043470706601
2024-10-14,18.07369636024759,16.245297932105924,14.915969972868456,10.721079659513782,7.516495620167629,6.962223286372401,6.588566314293397,14.128539202745301,0.0,4.848131651685515
2024-10-17,18.066943767578586,16.246214662059803,14.916811688208023,10.721684655181011,7.516919779620536,6.962616167971672,6.58893811025052,14.12933648298884,0.0,4.850534686141008
2024-10-18,18.06617434653461,16.245522780820405,14.91617642255548,10.726551451791877,7.516599654847981,6.962319649453118,6.58865750564441,14.128734753721991,0.0,4.849263434630127
2024-10-21,18.064267871566912,16.246154120098645,14.916756100303234,10.72696831084547,7.516785295408083,6.962590221593001,6.588913556393301,14.12928382963184,0.0,4.848280694159518
2024-10-22,18.06262522197667,16.256776577567706,14.926704988174311,10.734122775542994,7.521585608234024,6.966115290805146,6.597676373791653,14.138707504563197,0.0,4.795685659344299
2024-10-24,17.23852145833034,15.515064307192372,14.245676975445228,10.244380511057328,7.178414727359411,6.648287635157284,6.296658672093075,13.49363172380523,4.562480555947376,4.576883433612358
2024-10-25,17.238687980772475,15.515214181205902,14.24581458730049,10.244479470777566,7.178484070148115,6.648351856969794,6.29671949720397,13.49376207097644,4.562524629066188,4.575961655579061
2024-10-28,17.230969980476807,15.508267804093478,14.239436538035985,10.239892874879283,7.209826968323157,6.64537529740476,6.299033070299602,13.48772072608003,4.560481923352425,4.578994817054474
2024-10-29,17.294454970214883,15.194267047954282,14.291899660165353,10.277620263112057,7.236390521716605,6.669859211139125,6.322240936733174,13.537414261200537,4.5772843522599524,4.598568775504027
2024-10-31,17.29464021784214,15.194531812877093,14.292052746255987,10.277730350696249,7.236468033507312,6.669930654592828,6.322308656712466,13.537559265704893,4.577333381331235,4.597444880479797
2024-11-05,17.294728432392816,15.194609315431624,14.292125645547058,10.2777827741843,7.236504944467471,6.669964675823007,6.3218818429799875,13.537577309688299,4.577356728877206,4.597468330608233
2024-11-06,17.293574834748483,15.194671318044506,14.292183965515362,10.277824713359793,7.23653447350671,6.669787864734903,6.322927781449563,13.537632550671985,4.577375407085469,4.597487090883225
2024-11-07,17.29303677368366,15.194198560901626,14.291739287778304,10.281126325832208,7.236309320669217,6.669580345283606,6.32222099904248,13.537211349557984,4.577232989597519,4.597344047653396
2024-11-12,17.290278782181385,15.197423193514513,14.294772393369067,10.283308267519665,7.23784506728585,6.670995816208873,6.32050177152941,13.540084323280844,4.5782044060704505,4.586585979039941
2024-11-15,17.19899829605735,15.204970161618844,14.301295012172554,10.288000479331227,7.293208041222322,6.673988711943952,6.323385778533368,13.546262582449826,4.580293413248984,4.5895975234215705
2024-11-18,17.199345163496517,15.204915837924723,14.301243917091966,10.287963722784834,7.2931819843475925,6.6739648673906595,6.323363186599861,13.546214184918151,4.5802770489644296,4.589530086481266
2024-11-20,17.20099003597332,15.204520062726543,14.30087166395319,10.28769593301706,7.292992147022874,6.673791147930704,6.323198593099639,13.545861584768252,4.580157826992003,4.589921004516418
2024-11-25,17.081226738306903,15.795172493848284,14.201342814913417,10.21609732283827,7.24223558256262,6.6273439965056875,6.278735292026054,13.451587330410575,4.548281599608601,4.557976828979588
2024-11-28,17.080781293604485,15.794291943634681,14.200551117611349,10.215527795238408,7.246899847378842,6.626974534939249,6.278385264718363,13.45083743052175,4.548028041736054,4.557722730616819
2024-12-02,25.18958992607349,15.794291943634681,14.200551117611349,10.215527795238408,7.246899847378842,6.626974534939249,6.278385264718363,5.342028798052744,4.548028041736054,4.557722730616819
2024-12-03,25.190904902785675,15.797498542791294,14.201292431545978,10.21606107828084,7.247278158600374,6.625445224202058,6.278713016398221,5.342307668946866,4.548265463265297,4.552233513183393
2024-12-04,25.190994275117383,15.797858686457813,14.201342814913417,10.21609732283827,7.24730387050513,6.625468729966959,6.278735292026054,5.3423266223943475,4.548281599608601,4.551590786172025
2024-12-05,25.190035538289546,15.798210993939907,14.201659518552107,10.216325151659634,7.247465492369792,6.62561648430837,6.278875313877457,5.342445761429466,4.54838303067404,4.550982714899684
2024-12-06,25.187864900038438,15.7968178697778,14.20040718213092,10.215424251587963,7.24682639346832,6.625032221544905,6.278321627582599,5.341974651740031,4.547981943342001,4.55934895878702
2024-12-09,25.188985090296107,15.798315087794082,14.201753092785005,10.216392466665171,7.247209139601964,6.625660140261338,6.2789166851651,5.342480962615869,4.548412999809159,4.551874335006206
2024-12-10,25.191770908899443,15.800253085400634,14.203495238282784,10.217645723359823,7.248098163139518,6.626472917663379,6.279686927145968,5.343136330942242,4.54897095889899,4.54046974626722
2024-12-11,25.19191198077585,15.803521530049544,14.206433377169322,10.219759348332062,7.239457297290562,6.627843671652686,6.280985944890996,5.344241613576315,4.5499119602682905,4.5359332759943705
2024-12-12,25.167711662105006,15.787704575762952,14.192214868536613,10.209530902341386,7.333512292334163,6.621210194413204,6.274699620202148,5.338892829437431,4.54535818095102,4.529164873916079
2024-12-13,25.170185614099815,15.789320038124371,14.193667073880038,10.210575583208154,7.3342626872397965,6.621887703661292,6.2753416730741804,5.339439126739628,4.5458232805495875,4.519497219423135
2024-12-16,25.17377716910401,15.81726132800485,14.203610436520158,10.217728594143225,7.440782643956116,6.626425280095603,6.278470584588407,5.343179666746355,4.549007853580724,4.3497564432605484
2024-12-17,25.173943061018537,15.818632844356475,14.203704036463968,10.217795927644561,7.44083167774513,6.626468947375599,6.2792723284873535,5.343214877604806,4.549037830950309,4.347098468353257
2024-12-18,25.173636800730197,15.81844039857854,14.20353123753123,10.217671620335235,7.440741154331709,6.6263883313082,6.280919419780416,5.343149873305515,4.548982488422744,4.346538675676211
2024-12-19,25.176163670986234,15.820028216296594,14.204956954478643,10.218697246100305,7.441183863702625,6.62705347253161,6.28307075698534,5.343686206080762,4.549439104550012,4.335720508287873
2024-12-20,25.17597258050193,15.819939995838588,14.204877740472742,10.218640261489472,7.441142367907575,6.627016516738323,6.284201715801606,5.3436564069907675,4.549413734582527,4.335138679676467
2024-12-23,25.195743180271702,15.7798261453163,14.216090031681322,10.22670610847956,7.447015861272164,6.632247398720363,6.2897708309869005,5.347874298397398,4.553004708933198,4.311721435941094
2024-12-27,25.194565647943605,15.779088669335342,14.215425637483001,10.226228159606748,7.446667822245821,6.631937438197904,6.283547186909116,5.347624363524357,4.552791922582886,4.322123152171218
2024-12-30,25.214895387541507,15.791089619949918,14.22623732785471,10.2340058241911,7.452331463198139,6.63698142745119,6.288681606394306,5.351691555061006,4.5562545960088565,4.247831192349265
2025-01-02,25.202889109150394,15.783570563647592,14.219463388752798,10.22913281872774,7.398035425134876,6.6338211745344156,6.385217759277919,5.349143303415068,4.5540850981680085,4.2446413591911885
2025-01-03,25.20343870093111,15.783914751197461,14.219773468290533,10.229355882333529,7.398196751856011,6.633965836266506,6.383176330033444,5.349259950565348,4.554184407724455,4.244733920801604
2025-01-06,25.213365092761748,15.794042935666134,14.228897978341418,10.235919830821917,7.3521627884809915,6.638222703514443,6.36997557820404,5.352692450829334,4.557106725825691,4.257613915554286
2025-01-07,25.17495964196487,15.770207500612155,14.207424567446314,10.22047238627975,7.335996880986586,6.628204690598562,6.4994623027269816,5.344614484105085,4.550229410002257,4.268428135277442
2025-01-08,25.206884803769242,15.790206199053214,14.225441451468763,10.23343329026091,7.345299890435365,6.63661012640578,6.3707375395177515,5.35139215861236,4.555999699695955,4.28399484078066
2025-01-09,25.182490666765407,15.766241089798081,14.205952274534486,10.2194132549095,7.335084565255567,6.627517820241604,6.491356150558701,5.344060630168783,4.549757876933351,4.278125670834522
2025-01-10,25.180591870310494,15.765052292268688,14.20488112505311,10.218642696273484,7.334531489201524,6.627018095750152,6.498406838427282,5.343657680217817,4.54941481856626,4.277803093931192
2025-01-13,25.184416411891924,15.767446759338236,14.20703862630653,10.220194749700145,7.335645490842359,6.628024637073669,6.484205395791694,5.344469298987549,4.5501058041568445,4.27845282591105
2025-01-14,25.179987288589274,15.76467377604877,14.204540068277138,10.218397348403121,7.334355388349925,6.626858982174603,6.498319858409145,5.343529379907221,4.549305587891472,4.28003232194933
2025-01-15,25.2373985974497,15.795536831931479,14.2369269486887,10.241695674947296,7.350671512808206,6.641968467474961,6.290620011654789,5.355712825916094,4.559678174073247,4.289790955055526
2025-01-16,25.181861456210125,15.760726649581338,14.20559732413513,10.219157912307617,7.33449570608089,6.627352224859359,6.496886538651056,5.34392710329088,4.549644196530645,4.28035088835296
2025-01-17,25.23763510875021,15.795634048840194,14.23706036949651,10.241791654600437,7.350740399340723,6.642030712424421,6.289792628191799,5.355763016770779,4.559720904920117,4.289831156664809
2025-01-20,25.186827615541336,15.763834850293728,14.208398835049222,10.221173250471223,7.335942154920816,6.628659216685596,6.478446624658959,5.344980988584287,4.550541439890496,4.2811950239043375
2025-01-21,25.239181950428545,15.79527935577381,14.236786470362944,10.241594618289037,7.350598982406735,6.64190292997425,6.289613902811987,5.355659980131767,4.55963318290639,4.289748626914533
2025-01-22,25.188797208893632,15.763747388161878,14.20836570743941,10.221149419282137,7.335925050795845,6.628643761627033,6.4766870651639845,5.3449685264872775,4.550530830069996,4.281185042078805
2025-01-23,25.178896454930694,15.762374039096388,14.203381395460507,10.21756382762876,7.3333515993616745,6.626318425329723,6.5064030576934035,5.343093505024429,4.548934498317723,4.279683197156699
2025-01-24,25.21194091011929,15.7612319657226,14.210578233327464,10.222741056079885,7.337067400621428,6.62967597365108,6.447872469365698,5.345800844677784,4.551239438468261,4.281851707966507
2025-01-27,25.252310708376864,15.786469124456842,14.233332458337273,10.239109886847201,7.348815640545567,6.640291526119789,6.298075175756207,5.3543606339615275,4.558526962209803,4.288707883388927
2025-02-03,25.25241668903211,15.786535378209265,14.233392193777632,10.239152859056258,7.348846482566554,6.640319394557458,6.297681920996072,5.354383105514922,4.5585460937530495,4.288725882536683
2025-02-04,25.254982456841923,15.777978882435399,14.234838375343736,10.24019320656553,7.349593160952882,6.640994083160899,6.298321795973122,5.35492713676479,4.559009264109018,4.2891616378527
2025-02-06,25.274014266414213,15.792982298902757,14.248374406167596,10.249930694778001,7.2650506395006555,6.647309061823842,6.303700715842907,5.360019183254642,4.563344465415704,4.295274267899683
2025-02-07,25.274528357696123,15.79330353930524,14.248664228155764,10.250139185600032,7.26519841575642,6.647444272780077,6.303828937562956,5.360128209826517,4.563437287061735,4.293327566255137
2025-02-10,25.282373053929348,15.787014597054094,14.253086721862356,10.253320618983132,7.257279875188782,6.6495075034093185,6.296111933842254,5.361791883901147,4.564853684582184,4.294660127247387
2025-02-11,25.305312066991014,15.764351241445812,14.251452541153972,10.252145029507012,7.256447795303293,6.64874510736877,6.301871059369741,5.361177130267072,4.56433030350877,4.294167725084544
2025-02-12,25.307776786549795,15.764492520213738,14.251580261453103,10.252236908354178,7.256512826967986,6.648804692853935,6.311356365424429,5.361225176678118,4.564371208646686,4.2816432528580295
2025-02-13,25.30612169456225,15.77126627743112,14.259360161563253,10.257833577466608,7.26047413819847,6.643935638447146,6.325961779491935,5.364151855374612,4.566862886861835,4.24403199060277
2025-02-14,25.30238784680353,15.774236773180132,14.262045891928743,10.259765625946413,7.26184163825737,6.645187014349598,6.3155461386102205,5.3651621858073835,4.567723049042418,4.24610383607419
2025-02-17,25.305509062990545,15.776753900399324,14.264321715756681,10.261402797727904,7.263000425177585,6.6451274322729015,6.3010039798771,5.366018315708783,4.568451929950053,4.248410440139127
2025-02-18,25.306853854560263,15.776550269140783,14.264505829501356,10.261535244635114,7.261617830116688,6.645213202863314,6.2999473046144105,5.366087576466202,4.5685108962864085,4.24917799181546
2025-02-19,25.30700970533055,15.775794543508074,14.26465106733027,10.26163972516308,7.261691766194154,6.6452808628544675,6.3000114491897445,5.366142212702372,4.568557411785219,4.249221255942067
2025-02-20,25.321649660523203,15.785968689484376,14.273850644686565,10.268257675227787,7.266374985911576,6.64956654604879,6.302393386296784,5.369602952131443,4.571503771785054,4.190831687904418
2025-02-21,25.316925474722268,15.770161903055211,14.27153214891766,10.266589806299727,7.265194711570793,6.648435526275945,6.329378260538945,5.3687307697025295,4.570761224282194,4.192290174634729
2025-02-24,25.323695824318058,15.774379220413609,14.275348696942503,10.269335337237699,7.267137597887217,6.650162529481092,6.3030548276180625,5.370166496336589,4.571983554830907,4.194735914934263
