date,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,SANFULL SECURITIES LTD,BOCI SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD,VALUABLE CAPITAL LTD
2024-04-29,2.956247536460386,27.134410721324397,24.296413086322428,9.925108395743004,11.359873866771778,0.0,6.0859282617264485,10.019708316909735,6.148994875837603,2.073314938904218
2024-05-02,2.956247536460386,27.134410721324397,24.296413086322428,10.122191564840364,11.359873866771778,0.0,6.0859282617264485,10.019708316909735,6.148994875837603,1.8762317698068587
2024-05-03,2.956247536460386,27.110760741032713,24.296413086322428,10.122191564840364,11.383523847063461,0.0,6.0859282617264485,10.019708316909735,6.148994875837603,1.8762317698068587
2024-05-08,2.955781508630882,27.10648695515094,24.292582958934343,10.12059588555214,11.38172932923465,0.0,6.084968865768109,10.018128793252936,6.148025537952235,1.8917001655237644
2024-05-09,2.957879791765263,27.05474049534627,24.309828048588106,10.12778040700426,11.389809118157439,0.0,6.089288531314088,10.025240574223064,6.1523899668717466,1.893043066729768
2024-05-16,2.9973181889887996,27.07840353368039,24.230951254141033,10.12778040700426,11.389809118157439,0.0,6.089288531314088,10.025240574223064,6.1523899668717466,1.908818425619183
2024-05-17,2.9973181889887996,27.086291213125097,24.223063574696326,10.12778040700426,11.389809118157439,0.0,6.089288531314088,10.025240574223064,6.1523899668717466,1.908818425619183
2024-05-20,2.996136560750611,27.11503587479303,24.213514152802965,10.123787747378381,11.385318930852321,0.0,6.086887960261768,10.021288338721122,6.149964519435465,1.9080659150043366
2024-05-23,2.9951919287459603,27.10648695515094,24.205880034681172,10.12059588555214,11.38172932923465,0.0,6.084968865768109,10.018128793252936,6.148025537952235,1.9389926696618587
2024-05-27,2.9951919287459603,27.07495861905888,24.205880034681172,10.12059588555214,11.38172932923465,0.0,6.084968865768109,10.018128793252936,6.148025537952235,1.9705210057539213
2024-05-31,2.9951919287459603,27.14589737526602,24.134941278474027,10.12059588555214,11.38172932923465,0.0,6.084968865768109,10.018128793252936,6.148025537952235,1.9705210057539213
2024-06-03,2.997554626488917,27.167310877967978,24.075096631695196,10.128579316873077,11.390707580657883,0.0,6.089768872761694,10.026031395440562,6.152875285950935,1.972075412163761
2024-06-04,2.997554626488917,27.246193894454525,23.996213615208646,10.128579316873077,11.390707580657883,0.0,6.089768872761694,10.026031395440562,6.152875285950935,1.972075412163761
2024-06-06,2.9999210547090867,27.26770348148733,23.936212204941974,10.136575353280177,11.399700007894529,0.0,6.09457645851425,10.03394647509276,6.157732691244967,1.9736322728349254
2024-06-07,3.0060912902460246,27.118107744640458,23.906336524009177,10.157424254410252,11.423146902934894,0.0,6.265327110196978,10.054584289217624,6.17039791155763,1.898583972786963
2024-06-13,3.0063291139240507,27.1123417721519,23.908227848101266,10.158227848101266,11.424050632911392,0.0,6.265822784810126,10.055379746835442,6.170886075949367,1.89873417721519
2024-06-20,3.0063291139240507,27.056962025316455,23.908227848101266,10.158227848101266,11.46360759493671,0.0,6.265822784810126,10.055379746835442,6.170886075949367,1.9145569620253167
2024-06-25,3.069620253164557,26.99367088607595,23.908227848101266,10.158227848101266,11.46360759493671,0.0,6.265822784810126,10.055379746835442,6.170886075949367,1.9145569620253167
2024-07-08,3.069377422672257,26.999446246341268,23.906336524009177,10.157424254410252,11.46270073570129,0.0,6.265327110196978,10.054584289217624,6.17039791155763,1.9144055058935212
2024-07-09,3.0691346305964244,26.934029425723775,23.904445499129885,10.156620787850024,11.461794019933555,0.0,6.2648315140009485,10.053788957443443,6.169909824394875,1.9854453409270685
2024-07-15,3.070106029435037,26.94255420161418,23.777496439310017,10.262699794271246,11.465421743946827,0.0,6.2668143693622405,10.056971039721475,6.171862636493116,1.9860737458458617
2024-07-16,3.0720506730007915,26.896278701504357,23.79255740300871,10.269200316706256,11.47268408551069,0.0,6.270783847980997,10.063341250989707,6.175771971496437,1.9873317498020584
2024-07-17,2.77337559429477,27.13946117274168,23.811410459587957,10.277337559429476,11.48177496038035,0.0,6.275752773375594,10.071315372424722,6.180665610142631,1.988906497622821
2024-07-18,2.77337559429477,27.155309033280506,23.803486529318544,10.277337559429476,11.48177496038035,0.0,6.275752773375594,10.071315372424722,6.1727416798732175,1.988906497622821
2024-07-23,2.789444488469768,27.260480228227273,23.805372850463584,10.278151993026388,11.498533956731913,0.0,6.276250099056978,10.072113479673508,6.173230842380537,1.846422061970045
2024-07-24,2.6547269989698075,27.101989064109677,23.805372850463584,10.57136064664395,11.498533956731913,0.0,6.276250099056978,10.072113479673508,6.173230842380537,1.846422061970045
2024-07-30,2.650526149220666,27.059102777118444,23.601550755597753,10.879025239338555,11.480338634385632,0.0,6.266318537859007,10.056175330326766,6.163462299232534,1.8435002769206423
2024-08-02,2.6503164556962022,27.064873417721518,23.599683544303797,10.878164556962025,11.479430379746836,0.0,6.265822784810126,10.055379746835442,6.162974683544304,1.8433544303797469
2024-08-05,2.6503164556962022,27.143987341772153,23.599683544303797,10.878164556962025,11.479430379746836,0.0,6.265822784810126,10.055379746835442,6.083860759493671,1.8433544303797469
2024-08-09,2.6473842263315945,27.05073494547179,23.573573573573572,11.03998735577683,11.466729887782519,0.0,6.258890469416785,10.044254781096887,6.077129761340288,1.841314999209736
2024-08-14,2.6480120148604853,27.065054145917316,23.54754564856533,11.042605327642084,11.469449055410639,0.0,6.260374673938819,10.046636629515453,6.078570863963323,1.8417516401865466
2024-08-15,2.6478027189377173,27.070818842870693,23.545684476762567,11.041732532405945,11.468542522921277,0.0,6.259879860891558,10.045842554536833,6.0780904204868795,1.8416060701865318
2024-08-22,2.6478027189377173,27.078722731583937,23.545684476762567,11.041732532405945,11.46063863420803,0.0,6.259879860891558,10.045842554536833,6.0780904204868795,1.8416060701865318
2024-08-23,2.6519949335022166,27.406586447118432,23.582963901203293,11.059214692843572,11.478784040531982,0.0,5.826472450918303,9.982583913869538,6.087713742875237,1.9236858771374286
2024-08-26,2.650945635831289,27.435309013215164,23.573632982511672,11.05483896494421,11.474242304344386,0.0,5.824167128274116,9.978634169502255,6.085305056579885,1.9229247447970246
2024-08-29,2.646756735403334,27.54997234731769,23.53638302915383,11.03737062495062,11.45611124279055,0.0,5.814964051512997,9.96286639804061,6.075689341866161,1.9198862289642096
2024-09-05,2.646756735403334,27.56577388006637,23.53638302915383,11.03737062495062,11.440309710041873,0.0,5.814964051512997,9.96286639804061,6.075689341866161,1.9198862289642096
2024-09-10,2.643415134537994,27.444172650516848,23.506667718772192,11.283831768326364,11.42586601436124,0.0,5.807622504537205,9.950288013887793,6.068018622267814,1.8701175727925512
2024-09-11,2.643415134537994,27.38104631894579,23.506667718772192,11.339067308451039,11.42586601436124,0.0,5.807622504537205,9.950288013887793,6.075909413714196,1.8701175727925512
2024-09-12,2.642998027613412,27.3767258382643,23.502958579881657,11.337278106508876,11.424063116370808,0.0,5.806706114398422,9.948717948717949,6.090729783037475,1.8698224852071006
2024-09-13,2.7295676869674974,27.319343641527293,23.501104449353107,11.336383717260965,11.399495108867152,0.0,5.806248027769012,9.947933101924896,6.090249289996844,1.869674976333228
2024-09-17,2.7295676869674974,26.372672767434523,23.501104449353107,11.336383717260965,11.399495108867152,0.0,5.806248027769012,9.947933101924896,6.090249289996844,2.8163458504260017
2024-09-19,2.729137087868749,26.384287742546142,23.497397065783247,11.334595362044485,11.397696797602146,0.0,5.805332071304623,9.94636377977599,6.089288531314088,2.81590156176053
2024-09-20,3.044644265657044,26.226534153651997,23.497397065783247,11.334595362044485,11.397696797602146,0.0,5.647578482410475,9.94636377977599,6.089288531314088,2.81590156176053
2024-09-23,3.197605733637867,25.87225328817831,23.46223517366307,11.62479325824998,11.380641096321966,0.0,5.639127352918012,9.931479877136331,6.080176419626683,2.8116878002677796
2024-09-25,3.1449515251832585,25.892646015606523,23.480728304563726,11.633956017971151,11.389611413257665,0.0,5.643572160479231,9.939307953022778,6.061322613699062,2.8139039962165997
2024-09-26,3.157811636535881,25.933528065050922,23.51780216310097,11.6523249388174,11.407594536985869,0.0,5.644588300307887,9.955001184179364,5.913002289413437,2.8183468856082734
2024-09-30,3.307807689271335,25.94142259414226,23.51780216310097,11.6523249388174,11.407594536985869,0.0,5.644588300307887,9.955001184179364,5.755111707586642,2.8183468856082734
2024-10-02,3.3080688457287226,25.951365861361126,23.503868624664456,11.653244907626718,11.40849518395705,0.0,5.645033949155219,9.955787146691932,5.755566082425391,2.8185693983893887
2024-10-04,2.708592777085928,27.334993773349936,23.163138231631383,11.488169364881694,11.2546699875467,0.0,5.565068493150685,9.814757160647572,5.674034869240349,2.996575342465753
2024-10-07,2.634168495950344,28.029672242827946,22.52668231019605,12.353341912042994,10.907577019150708,0.0,5.571114979940958,9.545076072969495,5.518128832033911,2.9142381348875936
2024-10-08,2.6343679031037093,28.001514004542017,22.528387585162758,12.354277062831189,10.908402725208175,0.0,5.5715367146101435,9.545798637395912,5.5185465556396665,2.9371688115064347
2024-10-09,2.635564980308997,28.014238109663737,22.538624659194184,12.359890942138746,10.867918812481065,0.0,5.574068464101788,9.550136322326567,5.521054225992124,2.93850348379279
2024-10-10,2.392903802516675,25.43491714226776,20.463453207728804,11.221893694560956,9.867290105205253,9.20717871140755,5.060854019115726,8.670838203946916,5.0127208966513095,2.667950216599051
2024-10-18,1.8719580681392738,26.843878697117184,19.47460376887558,10.87607637588918,9.23499313615375,8.355172844128292,4.37414201921877,7.849744165730687,4.542618245351305,6.576812679395981
2024-10-21,1.9835841313269493,26.439497574928488,19.12075612486009,11.683870165402313,9.202835468225345,8.158189279940306,4.209675413505782,7.573684865066534,4.750652903867678,6.877254072876508
2024-10-22,2.0669595890834827,26.709573612228482,19.017265919920785,11.640571817562968,9.158982610310044,8.11931431400458,4.072034160529736,7.537595148214617,4.715638343956928,6.962064484188378
2024-10-23,2.077631251555113,25.3048021895994,19.096790246329935,11.750435431699428,9.237372480716596,8.161234137845236,5.0261259019656634,7.5765115700423,5.038566807663598,6.730529982582732
2024-10-24,2.0470703603824467,25.557734738906596,20.440058837950478,11.271144888453053,8.556018632017652,8.041186565334641,4.952194165236578,7.465064966903653,4.964452071586173,6.705074773228732
2024-10-25,2.032170923379175,24.938605108055008,20.168222003929273,11.180009823182711,8.822445972495089,7.993614931237721,5.273821218074656,7.477897838899803,5.169449901768173,6.943762278978389
2024-10-28,2.042448477391572,24.76161181175023,20.282989849277143,11.202706859427868,8.698861888649647,8.009843125192248,5.284527837588434,7.4930790525991995,5.179944632420794,7.043986465702861
2024-10-29,2.0058013948034312,24.69295809418009,20.490032709991976,11.207801024501636,8.868728013330864,8.035548972412517,5.301487378880454,7.517126458063321,4.8756403135221875,7.004875640313522
2024-10-30,2.0027833242572757,24.517456283657047,20.13674593090095,11.35112240576027,8.997398196889938,7.878017789072427,5.197555515217523,7.188237429660556,4.7134991226477885,8.017184001936226
2024-10-31,2.0520581113801453,25.121065375302663,20.145278450363197,10.708232445520581,9.001210653753027,7.88135593220339,5.199757869249395,7.191283292978208,4.715496368038741,7.984261501210654
2024-11-01,2.1294718909710393,25.63884156729131,20.24215137503042,10.829885616938428,9.053297639328303,7.921635434412266,5.2263324409832075,7.228036018495984,4.8004380627889995,6.929909953760038
2024-11-04,2.41925728801258,25.68041611225354,20.122172493044634,10.771743074876012,8.975444538526672,7.8746824724809485,5.195355026007016,7.185194145397363,4.923188581105601,6.852546268295632
2024-11-05,2.411381721726549,25.63298770195322,20.29780564263323,10.736677115987462,8.946226187605498,7.849047504219918,5.178442247407765,7.161803713527852,4.967446346756692,6.8181818181818175
2024-11-06,2.3859480846472034,25.5740063545351,20.184641208560638,11.06048798033691,8.950302739643906,7.8052874527906,5.1495713686229845,7.121875187338889,4.987710568910737,6.780169054613033
2024-11-07,2.3917995444191344,25.56647883946769,20.1834312432562,11.065819446109579,8.949766215082125,7.804819565999281,5.149262678335931,7.121448267593814,4.987411581345162,6.77976261839108
2024-11-08,2.409205321826681,25.614287426585165,20.136641495864797,11.069159774661392,8.965599904111231,7.802948579647609,5.189979623636582,7.119741100323624,4.938271604938271,6.754165168404651
2024-11-11,2.710969831464044,25.892160978828045,19.648533557248246,11.257722065615066,8.846638277454568,7.809032567624302,5.008096923169196,7.125292388892221,4.942121993642416,6.759431416061896
2024-11-12,2.7639844451091835,25.94675441220461,19.581214478013763,11.283278492372121,8.890218366736464,7.789410708944063,4.989530361950344,7.1073885731379,4.929703858809453,6.718516302722106
2024-11-13,2.7480371163454675,26.207470854151797,19.46823697359029,11.045681655960028,8.880561503687842,7.744468236973591,4.96074232690935,7.066381156316917,4.90126100404473,6.977159172019985
2024-11-14,2.780920621687608,26.27285178348121,19.35925683320431,11.052224141011136,8.884654320252485,7.753230512713631,4.966355028881082,7.074376228190317,4.9068064074316675,6.94932412314655
2024-11-15,2.7873529062165696,26.239153690716748,19.46986806133365,11.018661595150363,8.902888387020088,7.738024485914656,4.956614762866991,7.060501604659455,4.897182931177939,6.929751574943539
2024-11-18,2.8652448750516926,26.537484492231343,19.146925031015538,10.952915460506881,9.009275122585219,7.691853252200626,4.986116854729131,6.994742127961246,4.867962426891948,6.947480356826372
2024-11-19,2.8793499381734677,27.66884531590414,18.477300830242008,10.916799152093269,8.979567803097215,7.666490019431197,4.922569628451981,6.971677559912854,4.5928281222398875,6.9245716304539835
2024-11-20,2.865514210372107,28.01640785232933,18.382654556108996,10.864342220920012,8.830940521535306,7.629651333138002,4.898915909756813,6.9381775564019925,4.570758863170232,7.002636976267214
2024-11-21,2.864171498857846,28.196567679962513,18.256896854682832,10.859251449657354,8.797516546594037,7.626076260762607,4.896620394775376,6.934926492122064,4.568617114742576,6.999355707842793
2024-11-22,2.855807977574023,28.417917421012675,18.20358582024178,10.827541902703967,8.760147170472464,7.6038077439700995,4.882322023009986,6.914676166559598,4.555276528645681,6.978917245809729
2024-11-25,2.8588132125109618,28.447822274188834,18.146740719087987,10.838935983630517,8.751826951183865,7.6118094124525,4.875767319497223,6.921952645425314,4.56007015492546,6.98626132709734
2024-11-26,2.814367782742413,29.188185458132654,18.011953809551443,10.7584285962978,8.48372308942146,7.555271862124993,4.839552022282829,6.870539081993848,4.543608193582081,6.9343701038704815
2024-11-27,2.8150211852109814,29.171745313134828,18.01613558535028,10.760926345115793,8.485692727378257,7.557025944628243,4.84067560508445,6.872134192350107,4.544663068082883,6.935980033664172
2024-11-28,2.8173913043478263,29.107246376811595,18.110144927536233,10.776811594202899,8.47536231884058,7.547826086956522,4.834782608695652,6.863768115942029,4.539130434782609,6.9275362318840585
2024-11-29,2.793393219356708,29.156766154737756,18.099101709649375,10.773688785859171,8.472906403940888,7.545638945233265,4.833381628513474,6.861779194436394,4.53781512605042,6.925528832222544
2024-12-02,2.8059145418558624,29.30492490394691,18.180230527418793,10.821981604377692,8.045174059843987,7.579462102689487,4.855047153335662,6.892536965886599,4.558155780649669,6.956572359995343
2024-12-03,2.813865423827556,29.42033207107486,18.01922516749199,10.830177687154093,8.051267113311972,7.585202446839499,4.858724147975532,6.897757063792601,4.56160792309933,6.961840955432566
2024-12-04,2.8133737185461323,29.432665424044735,18.016076421248837,10.828285181733458,8.04986020503262,7.583876980428704,4.857875116495807,6.896551724137931,4.5608108108108105,6.960624417520969
2024-12-06,2.805901070292161,29.441712467457332,17.77263523286086,10.754989875614694,8.573908012727799,7.5325426670523585,4.824992768296211,6.849869829331791,4.529939253688169,6.913508822678622
2024-12-09,2.79088502704569,29.255380365979978,17.677523305328577,10.685924732420302,9.103464150074807,7.492231557141213,4.799171366095063,6.813212107262055,4.505696858096444,6.876510530555875
2024-12-10,2.7801662367440527,29.143020922900543,17.60963026655202,10.64488392089424,9.45256520492978,7.463456577815992,4.780739466895959,6.787044998566924,4.488392089423904,6.850100315276583
2024-12-11,2.6891915187036717,29.58110670574039,17.376314428546802,11.003849910934896,9.745446187438947,7.481468712290984,4.361317014307878,6.80342469689134,4.275124978451991,6.682755846693099
2024-12-12,2.707570739643251,29.190633896926382,17.558538144210097,11.068502701760503,9.441636162919064,7.623031781999884,4.421590843065482,6.879321364243797,4.3228168032072505,6.786357562024286
2024-12-13,2.7059984902154346,29.260786249346726,17.548342140409964,10.998199872248998,9.43615353347657,7.61860519133616,4.4190232855234886,6.875326636083851,4.320306602404042,6.817257998954765
2024-12-16,2.71009014248328,29.537656295434722,17.603954637976155,11.02646118057575,8.967723175341668,7.630125036347775,4.483861587670834,6.885722593777261,4.3268391974411164,6.827566152951439
2024-12-17,2.7105630525825966,29.56026058631922,17.607026523964635,11.005118659841786,8.724988366682178,7.6314564913913445,4.484644020474639,7.061423918101442,4.385760818985575,6.828757561656584
2024-12-18,2.705684259420542,29.658015444463796,17.615978633223015,10.985310340823318,8.70928409684724,7.617720490042385,4.476572025779481,7.048713929048366,4.366254427219416,6.816466353132439
2024-12-19,2.705841365695041,29.671350598072234,17.6170015096969,10.9859482057833,8.709789803739403,7.618162815004065,4.459412379514575,7.04912321449309,4.366507954941354,6.81686215306004
2024-12-20,2.703486685618147,29.651331438185295,17.60747229796368,10.999593896849799,8.702210361431803,7.611533329465685,4.687590648024599,6.868944711956837,4.362708127864478,6.805128502639671
2024-12-23,2.7105630525825966,29.403210795718937,17.822242903676127,10.929502093997208,8.724988366682178,7.6314564913913445,4.699860400186133,6.8869241507678,4.374127501163332,6.817124243834341
2024-12-27,2.6869838315691523,29.411422589275325,17.820169826683728,10.899150866581365,8.723973479120623,7.630568803070839,4.757473537280447,6.8861230661858785,4.3736187041991395,6.8105152960335
2024-12-30,2.6901129614533597,29.49807849074182,17.672062419937117,10.911843484336787,8.734132991731688,7.639454990101316,4.76301385815768,6.8941423081402124,4.378712006521486,6.818446488878537
2025-01-02,2.6904262753319355,29.48986722571628,17.674120661542045,10.913114372233869,8.735150244584206,7.640344747262986,4.763568600046588,6.894945259725134,4.379221989284883,6.81924062427207
2025-01-03,2.663791093494987,29.418279319188624,17.690603870366054,10.923292142690604,8.731639076707857,7.64747027279086,4.7680111914199115,6.901375612030776,4.383306131965494,6.872231289344835
2025-01-06,2.5990026400704016,29.797594602522732,17.57113523027281,10.765620416544442,8.806101496039895,7.697271927251394,4.757993546494573,6.946318568495159,4.423584628923438,6.6353769433851575
2025-01-07,2.5938286784940567,29.966625680660457,17.536155512617835,10.755899057321857,8.741729609461913,7.68194859183793,4.748521576204696,6.932490192634229,4.414778382809298,6.628022717957725
2025-01-08,2.5832846288720046,29.538281706604323,17.55698421975453,10.730566919929865,9.316189362945645,7.60958503798948,4.734073641145529,6.919929865575687,4.377556984219755,6.63354763296318
2025-01-09,2.5823790605281607,29.650619303575603,17.562514606216407,10.726805328347746,9.307081093713485,7.530965178780089,4.7324141154475345,6.917504089740594,4.3760224351484,6.613694788501986
2025-01-10,2.590628022155145,30.193710986724497,17.636198458517715,11.054127714444803,9.618146118453827,7.55502153972394,4.747530990827301,6.939600855727808,4.390000879172406,5.275034434252557
2025-01-13,2.5904761904761906,30.145054945054945,17.623443223443225,11.053479853479853,9.910622710622711,7.554578754578754,4.82930402930403,6.939194139194139,4.419047619047619,4.934798534798535
2025-01-14,2.5827563035030825,30.31232652584217,17.570923539895407,11.02053934028691,9.881088029917901,7.532065328541794,4.861658924241096,6.918514622958483,4.405878400093494,4.9142489847196655
2025-01-16,3.35318901641726,30.652331832049978,17.47493825366846,10.135115501961355,9.832921691123058,7.490919657126254,4.91064942612233,6.880720616010461,4.38181025715531,4.887403748365538
2025-01-17,3.3781615566381746,30.33052306076607,17.56177251378395,10.186994953178331,9.871933253595495,7.520639458560635,4.9301321508795475,6.908019487149566,4.399194842323288,4.9126287231249455
2025-01-20,3.394600299006244,30.319819423680123,17.617916923167122,10.236566704775306,9.914108990707355,7.55723624424706,4.954123061589423,6.941635153753702,4.420602116495178,4.643391082578489
2025-01-21,38.19121351992497,20.024274076389784,11.048382647713272,6.436308133654537,6.410562901119918,4.740800676731826,3.107817355964619,4.354622188712554,2.773129333014583,2.9128891667739385
2025-01-22,38.15472800426228,20.104352299241242,11.03782770847495,6.430159284231412,6.40076427036064,4.736271609928166,3.10484834010031,4.350462052874281,2.770480057320277,2.9101063732064447
2025-01-23,38.38178491563326,20.48642554843002,10.068565303369127,6.601489585835997,6.438854903990094,4.8014193572233825,3.123325139995195,4.376351438762498,2.7869670479957125,2.9348167587647156
2025-01-24,39.156105725899906,19.89993930141446,10.020784667169423,6.570162046829879,6.415656556366914,4.778634097890264,3.108503320028694,4.355583350194051,2.7737414240256038,2.920889510180808
2025-01-27,39.123319911008146,19.947781638994613,10.017099674554581,6.567745968705757,6.41329729530954,4.776876827182966,3.107360214757203,4.353981650026661,2.772721422398735,2.919815397061798
2025-02-03,38.505608602947994,20.59330675813479,9.9935107073329,6.630203022156299,6.4818763326226,4.816909242606841,2.9850746268656714,4.39047001019746,2.7959580977102068,2.807082599425234
2025-02-04,38.6969397828233,20.93352455810315,8.914302743578759,6.690383505001024,6.7350853992437925,4.838980051779694,2.9987520721190557,4.410586898619829,2.9577753357298517,2.823669653001546
2025-02-05,38.64942796018975,21.108734071249184,8.903357827178867,6.6449632592317,6.75658078318296,4.833038787089573,2.995070226025486,4.405171611943075,2.879732117942517,2.823923355966887
2025-02-06,38.800751390257965,21.040787099893986,8.901370729257724,6.643480201610654,6.751353060427399,4.831960124239775,2.994401770602786,4.404188442725092,2.7860955604738966,2.8456116205107223
2025-02-07,38.3128035605459,21.26909084193614,8.838575042937082,6.803449740530758,6.762821104729542,4.7978725368889545,2.9732774381798373,4.373118617148978,2.7664407468281964,3.1025503702746127
2025-02-10,38.295909518625805,21.264229967342573,8.867322275318733,6.79717337958265,6.756582224764294,4.793446373549328,2.970534511706858,4.369084300448348,2.782339157549032,3.103378291112382
2025-02-11,38.29873604576068,21.29901282406126,8.86797675062275,6.797675062275117,6.716486760771288,4.793800166066981,2.9707537595719162,4.369406771842421,2.7825445151766766,3.103607343850909
2025-02-12,38.25638190028569,21.38604736890609,8.858169753939729,6.790157589162289,6.709059072896507,4.788498755875035,2.96746843608884,4.364574693576629,2.7794673301999815,3.1001750990692103
2025-02-13,38.20708697653014,21.487344684767603,8.846755637367695,6.781408191440405,6.70041417395306,4.782328578002761,2.9636447307869305,4.358950759318914,2.775885872066268,3.0961803957662215
2025-02-14,38.15230777714464,21.441832251897875,8.834071650460453,6.77168538499715,6.6834549565281325,4.775471940885613,3.0035108357994966,4.3527011378049005,2.7719059610683234,3.2130581034134145
2025-02-17,38.15651598433737,21.42581392356196,8.83504605033366,6.779785649943931,6.684192142949059,4.775998676397595,3.0038421236465247,4.353181241612589,2.7722117028512603,3.2134125043660497
2025-02-18,38.15090524767944,21.44104402168918,8.833746898263026,6.778788714272585,6.679533131146035,4.775296388199614,3.0034004227552615,4.352541126734675,2.771804062126643,3.2129399871335353
2025-02-19,37.982608695652175,21.625629290617848,8.79816933638444,6.758810068649885,6.645308924485126,4.756064073226544,3.1377574370709387,4.335011441647597,2.760640732265446,3.2
2025-02-20,37.912077877011306,21.750406370427193,8.814128906178658,6.743009515460339,6.622468175259804,4.744945482439318,3.130422077329096,4.324877175679871,2.754186985188026,3.203477435026391
2025-02-21,37.86919638785004,21.846209979020344,8.80415944540728,6.735382650734288,6.604031743136003,4.739578582504789,3.1268813281036216,4.3199854054547115,2.751071786919639,3.203502690869288
2025-02-24,37.945343204460286,21.61228406909789,8.821862718215884,6.752582030892971,6.639246869573165,4.785668586052464,3.133168814550772,4.328671967827439,2.7566036011333517,3.2245681381957776
2025-02-25,37.79610713570401,21.989767120045155,8.750751078822308,6.729666247883323,6.536661750514375,4.766846925584021,3.120846306512991,4.311647639336502,2.745762094645036,3.251943700952277
2025-02-26,37.70542410430551,22.15584085420109,8.727233107555975,6.74426628411629,6.515462419873249,4.754035845938731,3.112458915179139,4.300059924821587,2.7383827561786123,3.2468357878298133
2025-02-27,37.70405476566614,22.12235114670153,8.726916162771694,6.7440213542517835,6.515225799422564,4.7538631947849135,3.1886110657151674,4.299903760599952,2.738283307003686,3.206769443082566
2025-02-28,37.72734705743409,22.106946236168394,8.775914384868361,6.751821501898722,6.519250685902211,4.756799970928649,3.0306884459545396,4.36797063793448,2.7399749259589004,3.2232861529516508
2025-03-03,37.73598619060598,22.100481511765242,8.77623330607795,6.752066866539474,6.515853547742346,4.756972835468338,3.030798582720087,4.3681293722176795,2.7400744980466976,3.223403288816208
