date,GET NICE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,ZHONGTAI INTERNATIONAL SECURITIES LTD,QUAM SECURITIES LTD,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,SOOCHOW SECURITIES INTERNATIONAL
2024-08-21,70.1954724964184,5.43396757781204,5.49527755668441,6.253230352937182,5.263360081595152,2.49047953356494,1.427501908040782,2.047897020728994,0.0,1.3928134722181
2024-08-22,70.18870957986519,5.421612943447447,5.492276330317851,6.249815173336549,5.2604855161358755,2.4891193669920213,1.459149728802479,2.0467785690272895,0.0,1.3920527920753045
2024-08-23,70.12125323784106,5.366020006100692,5.611537124715461,6.247682579771564,5.258690506643713,2.4882700170836958,1.46888858218285,2.046080156884819,0.0,1.391577788776141
2024-08-26,69.94188341240068,5.382078546846239,5.767304053870426,6.244539659466089,5.258603003083672,2.4870182834588923,1.4826444220190618,2.0450508685383646,0.0,1.390877750316576
2024-08-27,70.00685093204523,5.331876156305224,5.764649881672108,6.241665858570447,5.253626216923892,2.4858737322573243,1.4811098527952382,2.044109715252753,0.0,1.3902376541777792
2024-08-28,70.01647971185281,5.3322285195430705,5.756440065292622,6.241080778942324,5.25313375389512,2.4856407120810142,1.480971016910473,2.043918105035362,0.0,1.390107336447202
2024-08-29,70.0390536646762,5.309793288566432,5.755213972725484,6.239751460358757,5.252014863022152,2.4851112832036018,1.4857674559843077,2.043482760835127,0.0,1.3898112506279436
2024-08-30,69.91996499860613,5.223651121878961,6.0632318874612965,6.203324127847658,5.2428296649216035,2.480765096067147,1.4389435465120126,2.0399089335587646,0.0,1.387380623146428
2024-09-02,69.86351969361233,5.207317364119158,6.130863429082144,6.20058283588094,5.25926028941769,2.4885396228707157,1.4204178975558663,2.0377703002637153,0.0,1.3917285671974402
2024-09-03,69.41409877607151,5.256077594112655,6.486534722601725,6.201743339262669,5.260244614522733,2.489005378868877,1.4607895372039508,2.038151690108386,0.0,1.3933543472474916
2024-09-04,69.29513527426839,5.393357321058435,6.489478819292106,6.214293403775731,5.259311142175404,2.4885636850192956,1.428963265160841,2.0377900038405787,0.0,1.3931070854092122
2024-09-05,68.9266789376128,5.842126066864574,6.554098221988736,6.190336478859063,5.232570361552159,2.4759106713889683,1.3648264468240996,2.02742893297486,0.0,1.3860238819347341
2024-09-09,68.9241561137548,5.8429196058861335,6.550743764808396,6.191177315481951,5.233281104305297,2.4762469756229333,1.3675586541600517,2.027704319701086,0.0,1.386212146279348
2024-09-10,68.96549073285621,5.8585881377184315,6.555725245469285,6.122083750691523,5.235903637762358,2.4774878874738513,1.369093339594691,2.028720455145266,0.0,1.3869068132883897
2024-09-11,68.8192606467844,5.856983605885223,6.659251752508423,6.081633675350522,5.239837916090583,2.4793494814943804,1.4454891378579617,2.0302448435742546,0.0,1.387948940454259
2024-09-12,68.69288352068527,5.86914865098419,6.676959139669671,6.067975876783714,5.253770988767622,2.4859422343754116,1.5260366032494226,2.035643397768238,0.0,1.3916395877164547
2024-09-13,68.56403868095249,5.949891674677712,6.68309157723212,6.072695947716254,5.2585963024893445,2.4882254422275594,1.5530296091484308,2.0375130297032396,0.0,1.3929177358528422
2024-09-16,68.26996410239269,6.0411497562620395,6.894874115404989,6.076968379833377,5.262295976559505,2.4899760278629244,1.5703415428618746,2.00053237870537,0.0,1.393897720117229
2024-09-17,68.00783230347956,6.080174563940159,6.917497864695939,6.081848629595181,5.266521984838793,2.679928936489619,1.5792916395437573,1.9918869555534764,0.0,1.3950171218635268
2024-09-19,67.73772468141158,6.123728290127918,6.92527916847821,6.082680091158323,5.2672419814826625,2.8862177334976824,1.5897609460669468,1.9921592703614457,0.0,1.3952078374152275
2024-09-20,67.30022014793491,6.160833694729568,6.965144955607191,6.090642438575338,5.274136904437269,3.2236675100101446,1.5935531110162855,1.994767045878639,0.0,1.397034191810651
2024-09-23,67.08184313736497,6.239923420335892,7.006140248621808,5.905401230675178,5.300621562006137,3.4290257425854356,1.6110138245469559,2.021981281463645,0.0,1.4040495523999785
2024-09-24,67.24949072863018,6.11109657488867,7.0075538042462595,5.908042891765159,5.302992687216111,3.430559647484848,1.5463555293550053,2.039230511013145,0.0,1.4046776254006264
2024-09-25,66.23108895499394,6.028101134964326,6.937025715105241,5.7109157434908635,5.22141705312291,3.377787544062425,1.5454374669777071,2.0078611443536136,1.55729569333521,1.3830695495937668
2024-09-26,66.29907554828449,5.872589917655194,6.973109187485088,5.574610789532865,5.226242168785331,3.592010885506102,1.574842970564714,2.016499001611884,1.4866718853069054,1.3843476452674248
2024-09-27,66.25484848234176,5.88722677011329,6.953434026388364,5.405212397820707,5.199484895210587,3.8536487061469566,1.5836492687547579,2.006174945874171,1.4790604342745317,1.3772600730748832
2024-09-30,56.703364456752716,5.035620262130568,5.951007554252715,4.625981880276618,4.4499126290973905,3.2980959443471227,1.35534596659449,1.7169591618676445,1.2658349506388826,1.1787104138667368
2024-10-02,55.06029911676373,4.926899738199225,5.775333141923031,4.490122928426435,4.3185507077910605,3.2007357811229897,1.339855375610974,1.666274334297628,1.2284673605236682,1.143914749876201
2024-10-03,65.94610613820738,5.805393037376919,6.947100293784379,5.627996553717242,5.195694161088977,4.130663179278436,1.488096232073517,2.0047123248694922,1.477982111138851,1.3762559684648001
2024-10-04,66.12490340751384,5.870733212040964,6.928390381404951,5.612839248087728,5.1817011311349885,4.11953848798495,1.4345506988311012,1.8807923799443012,1.474001613574635,1.372549439482531
2024-10-07,66.19612359025683,5.831670407593814,6.923734694852674,5.635478966144772,5.180104569699505,4.1182691951184855,1.406378314160108,1.8625662750686143,1.4735474511147562,1.3721265359904318
2024-10-08,66.05614205352158,5.7821780488236625,6.905796540179426,5.901547629968961,5.162924189199191,4.1046105071860595,1.394176160123819,1.8563888713343517,1.4686602706428593,1.367575729020089
2024-10-09,65.95827593071706,5.779486493325676,6.90458215694819,6.00518236881557,5.1620162897956945,4.103888712076447,1.3947683746667119,1.8560624256444325,1.4684020069661532,1.3673352410440671
2024-10-10,65.93680567054137,5.811166207635341,6.886669579989774,6.00071357665781,5.1581749446878655,4.100834778895653,1.4179964042024955,1.8540118201097084,1.467309286883705,1.3663177303962744
2024-10-14,65.92968966573882,5.798089928463745,6.894254793179708,5.990939035145548,5.156963832687968,4.099871924734331,1.4210097085722035,1.8770002046136582,1.4661839805925918,1.365996926271424
2024-10-15,65.91674038947507,5.7977139543008445,6.892813229199144,5.998886593636736,5.155885530023897,4.099014656201485,1.4207125805325007,1.8866443586484514,1.4658774067744336,1.3657113012074331
2024-10-16,65.91156959069941,5.861971462863061,6.891660411995344,5.997883284909395,5.155023212514022,4.098329099454599,1.366118991438048,1.8863288189693999,1.4656322400134898,1.3654828871432325
2024-10-17,65.91690970269009,5.855774961658999,6.8912570170703225,5.997532206136884,5.154721469526413,4.098089208766296,1.3685476178445741,1.886218405015867,1.4655464510203844,1.365402960270179
2024-10-18,65.87649108119537,5.84832228148599,6.886419958892325,5.993322464411442,5.151103307037666,4.095212709475625,1.4068606827561407,1.9133051817146922,1.464517765915681,1.3644445671150727
2024-10-21,65.8416064229665,5.850700429515851,6.876490984182085,5.989768836209616,5.148049056896597,4.092784529870192,1.3951700233466473,1.9781447641641654,1.4636494075608724,1.363635545287477
2024-10-22,65.77237335285221,5.853194117829682,6.879490562341395,6.0546077560950105,5.147793983068792,4.092581741939293,1.394766866699442,1.9780467517032563,1.4635768871453083,1.3635679803256007
2024-10-23,65.75062873446389,5.7805764190385265,6.8947532712305275,6.088703153242663,5.144850999425757,4.090242021048378,1.4077403095308998,2.016976497679971,1.4627401631323895,1.362788431206995
2024-10-24,65.76737268960521,5.778454442933855,6.892222294969931,6.086468067731628,5.142962390039516,4.088740545208979,1.4030520995394244,2.0162360912530852,1.462203209816923,1.362288168901454
2024-10-25,65.78605549453852,5.763259207116289,6.8915017740024425,6.079697565110678,5.144292856845769,4.089798288424312,1.4034150643259247,2.016757684644119,1.4625814767936414,1.3626405881983137
2024-10-28,65.73503920409969,5.767128448937904,6.886157497720498,6.14419304416686,5.140303519948849,4.086626699312456,1.4023267329160287,2.0151937134497517,1.4614472625464179,1.3615838769015403
2024-10-29,65.76149622386525,5.734374768644257,6.887046485324307,6.145730444049023,5.141589726610821,4.087649254977749,1.4026776230880076,2.0156979551874903,1.4618129458563456,1.361924572396759
2024-10-30,65.808648873358,5.654876550041545,6.899321642045685,6.149981084648549,5.14514586208357,4.0904764417601855,1.409490277178557,2.0163687373239783,1.4628239959687999,1.362866535591147
2024-10-31,55.23894027303583,4.735181582252311,5.793010443269172,5.161953786720311,4.3185507077910605,3.433319561053716,1.1830481384388023,1.6924283336472679,1.2278135105399273,1.143914749876201
2024-11-01,65.8147340392584,5.641757697072547,6.9021136127138325,6.150237747442379,5.145360589168654,4.090647153360301,1.412887814005297,2.016452888287435,1.4628850453425328,1.3629234133486274
2024-11-04,65.81481936147566,5.627839151721704,6.918114251106306,6.149621792724368,5.1448452742717485,4.090237469455825,1.4127463113592538,2.0162509377741062,1.4627385354054234,1.3627869147056133
2024-11-05,65.81016147483709,5.6265349693556725,6.934227418649767,6.149108591364795,5.144415924032248,4.0898961288821996,1.4042831633740376,2.01608267657734,1.4626164662066383,1.3626731867202173
2024-11-06,65.7879372928903,5.569504200135245,6.98185178046342,6.14695408068908,5.142613435287097,4.088463120383274,1.436326208249132,2.0220501475351265,1.4621039979774475,1.362195736389868
2024-11-07,65.74936868857009,5.562319909123639,7.023753108125696,6.146390053551774,5.142141563609498,4.088087974559912,1.4361944150148176,2.027703702840404,1.4619698394459864,1.3620707451581848
2024-11-08,65.77303605559761,5.55590609695568,7.015511514522607,6.145016311540259,5.140992275029772,4.087174271044761,1.4317035715271262,2.0272505031997645,1.461643083517626,1.3617663170647876
2024-11-11,65.76318664901785,5.551597946650585,7.039297787508876,6.138103535299138,5.140092072017886,4.086458594694347,1.4314528759807672,2.026895525617384,1.4613871454738214,1.3615278677393408
2024-11-12,65.77047290216714,5.569570544054404,7.0446646325028475,6.137694114932113,5.110567338863134,4.086186022006701,1.4313573960074346,2.0267603287597153,1.4612896688414994,1.3614370518650047
2024-11-13,65.75306693339049,5.619669836706522,7.037447485934842,6.130573231331582,5.092837936175795,4.081999789593464,1.4398859595438647,2.024683945125583,1.459792600880353,1.3600422813175057
2024-11-14,65.75315823825062,5.622439531220492,7.0367441657225385,6.129960543837258,5.092328959609269,4.08159183586246,1.4397420578094955,2.0244815988707825,1.4596467096827246,1.3599063591343634
2024-11-15,65.76238715514619,5.624516438830089,7.036216767811489,6.129501108577214,5.088616221132752,4.075456546655208,1.4396341503830128,2.024329865719618,1.4595373104197376,1.359804435324695
2024-11-18,65.77163222933898,5.62400348387381,7.037641787651354,6.148849004358747,5.069914949172194,4.066155906455738,1.4392897541606888,2.0238455957692936,1.459188152867511,1.3594791363516883
2024-11-19,65.8132544100912,5.573552389752959,7.030610061501047,6.152895945514107,5.0732517765113325,4.049670407514275,1.4377376896975098,2.048504889399181,1.4601485356294013,1.3603738943889816
2024-11-20,65.82863138112508,5.549714771638517,7.03624114918666,6.1458448278959255,5.07430864964663,4.038847978402754,1.4563695941268808,2.0489316393182677,1.4604527176075157,1.3606572910517685
2024-11-21,65.83424214328296,5.536013074967457,7.040771531578255,6.145435153274324,5.073970402337409,4.0385787536560205,1.4612719240426844,2.0487950600004474,1.460355365586564,1.3605665912738778
2024-11-22,65.82327289285033,5.552585687427002,7.03959840367924,6.144411205629161,5.073124981319121,4.037905848792252,1.4643608325551423,2.0484536913544873,1.4601120423066984,1.356174414086566
2024-11-25,65.82601486275271,5.550317596450267,7.039891649002655,6.144667160549863,5.073336310160706,4.036407792322929,1.4644218327630114,2.0485390228507994,1.4601728655246602,1.3562309076223986
2024-11-26,65.8399269982708,5.5532477650030705,7.0452753468644005,6.147911102931252,5.076014666895344,4.018533029427269,1.4515799546647172,2.049620504138967,1.4609437317927372,1.3569469000114462
2024-11-27,65.70708990764433,5.691843015653965,7.065213094799598,6.139160308001263,5.068789584640912,4.012813142156431,1.4545081142956622,2.046703121565321,1.4588642581654958,1.3550154530770198
2024-11-28,65.71396290718114,5.683056130312336,7.067742818039724,6.141358454935776,5.070604481748688,4.014249943358006,1.455028905803337,2.0474359504811352,1.4593866094050905,1.3471737987347643
2024-11-29,65.69267183309854,5.697569983695962,7.067154348664705,6.132520988649621,5.070182296685201,4.013915711734679,1.4723926288423117,2.047265478325429,1.4592650989953235,1.347061631308219
2024-12-02,65.61002802321141,5.745209859606734,7.078781052754646,6.135381691451855,5.072547438970211,4.0157881260233115,1.4864074921679362,2.048220488198465,1.4599458180284302,1.3476900095870048
2024-12-03,65.60000535188934,5.7503515688213955,7.0789579561867715,6.142199195522928,5.072674205294086,4.015888483231268,1.4839455721712929,2.048271674586547,1.4599823030424461,1.3477236892539362
2024-12-04,65.59810614037855,5.752611032520176,7.0794961094521405,6.14194337679388,5.072462931607453,4.015721224004552,1.4838837667725806,2.0481863653609977,1.4599214956988045,1.3476675574108752
2024-12-05,65.6037302227721,5.725573889021426,7.079024370399807,6.141534111147956,5.072124930311971,4.01545363821944,1.5071069820767193,2.0480498853799287,1.4598242144838405,1.34757775618681
2024-12-06,65.60430320823455,5.72464559232146,7.078906445459723,6.141431803258593,5.072040437026286,4.0153867473450875,1.5079147941712165,2.0480157682265774,1.4597998962057814,1.3475553077507203
2024-12-09,55.186494694051866,4.8188715865893545,5.953658986422632,5.165203259385314,4.26580000174581,3.37710966750047,1.2899360575004561,1.7224676688103278,1.2277533030541343,1.133350868457559
2024-12-10,65.53566191293277,5.775604743151351,7.061411502446909,6.122767189573785,5.064868782163177,4.009709156984482,1.5814710337885916,2.045119958852365,1.4577357996839233,1.3456499204226562
2024-12-11,65.50268975815153,5.780522939918365,7.053753417348924,6.1182890212557846,5.061164356661953,4.00677647116527,1.6318445349008937,2.0436241659987937,1.4566696173398883,1.3446657172586
2024-12-12,65.48799388327711,5.787535504163854,7.052170870464224,6.1169163507557816,5.060028857671317,4.0058775296731355,1.6456044956850107,2.0431656681089403,1.4563428058072807,1.344364034393336
2024-12-16,65.46316855173944,5.7823858800178645,7.049944784867233,6.1149854872477185,5.058431610870677,4.0046130358830805,1.68412715603336,2.042520723204799,1.455883097186512,1.3439396729493152
2024-12-17,65.38418963415451,5.788908779124795,7.054312002071161,6.1166113965077775,5.059776593751609,4.005677819672277,1.7468927540163586,2.0430638076266097,1.456270200935853,1.3442970121390427
2024-12-18,65.39208564374468,5.783304737238549,7.044131109715461,6.118594142812672,5.061416758982733,4.006976290734227,1.7482901960775459,2.043726082365454,1.4567422620449635,1.3447327762837162
2024-12-19,65.41040835828923,5.786073207076122,7.045477992963255,6.119764057429911,5.062384534473648,4.007742450414709,1.722021844991017,2.0441168559584697,1.4570208005500738,1.3449898978535628
2024-12-20,65.33538667311271,5.775578663727755,7.037755051147161,6.244262374175038,5.056835372124481,4.00334934014038,1.7060170822088137,2.0418761853383027,1.4554236786970602,1.3435155793283
2024-12-23,54.95389812651086,4.867269391649872,5.930946791791896,5.369317440459694,4.261560868338658,3.373753668999542,1.4377164972258085,1.7207559687225118,1.2265332247474652,1.1322246024519946
2024-12-30,65.20891007181626,5.775482742074562,7.037638167084355,6.371210984807077,5.056751387464751,4.003282851930388,1.7059887484281784,2.0418422735606754,1.4553995068082357,1.343493266025519
2025-01-02,65.21028199005127,5.773039459928117,7.037696608630446,6.37126389224727,5.056793379445906,4.00331609575932,1.7060029152008522,2.042689643500274,1.4554115926522846,1.343504422584263
2025-01-03,65.20197784813537,5.773039459928117,7.046000750546338,6.37126389224727,5.056793379445906,4.00331609575932,1.7060029152008522,2.042689643500274,1.4554115926522846,1.343504422584263
2025-01-07,65.16058054991662,5.796411590493381,7.057411993587648,6.369571289881364,5.055449981874764,4.002252567013729,1.7180025988781156,2.042146978593927,1.4550249451759356,1.3431475045845176
2025-01-08,65.14874411705057,5.796170993295401,7.070401600800263,6.369306901995729,5.055240140478724,4.002086441689777,1.7179312881016187,2.0420622132467385,1.4549645500643507,1.3430917532768278
2025-01-09,65.14820328329787,5.796953028483507,7.07034290570364,6.369254027052388,5.055198174289919,4.002053218279897,1.717917026656705,2.0420452610217183,1.454952471643679,1.3430806035706746
2025-01-10,65.12005514282716,5.796664301655395,7.083272529728725,6.368936795827011,5.054946391788462,4.0018538894038524,1.7344336806356553,2.041943553581934,1.4548800053307507,1.3430137092210632
2025-01-13,65.12034468264217,5.796616183313564,7.083213731200619,6.368883927028356,5.0549044304766175,4.001820669854921,1.7344192830324159,2.0419266033269605,1.4548679283137327,1.343002560810636
2025-01-14,65.11934063263969,5.793741118723502,7.0877236713411005,6.368461008235365,5.054568765059425,4.001554933316644,1.7351341596818923,2.04179101141724,1.454771319395239,1.342913380189901
2025-01-15,65.09828686600073,5.792113508058662,7.094507014239698,6.373063268189082,5.058221521884136,4.004446714548936,1.7363880793411484,2.043266541061459,1.455822630815127,1.3438838558610193
2025-01-16,65.09684492971371,5.791708335150077,7.096841760859054,6.372922103933797,5.058109481560017,4.004358015486257,1.7363496180989182,2.043221282417777,1.4557903841373743,1.3438540886430084
2025-01-17,65.09954861265412,5.791948883567414,7.09713651569733,6.37318679204259,5.058319561239466,4.000371005365168,1.7364217343258423,2.0433061440194518,1.4558508478300558,1.343909903258567
2025-01-20,65.09585772801157,5.790624258681563,7.097549213606843,6.373557392334722,5.058613702109372,4.0006036266128415,1.7398455595900915,2.0434249621050653,1.4559355054381116,1.3439880515098264
2025-01-21,65.09207262929738,5.7902875539325835,7.10295116941924,6.37318679204259,5.058319561239466,4.000371005365168,1.7397443935955053,2.0433061440194518,1.4558508478300558,1.343909903258567
2025-01-22,65.09910244872381,5.7909128939208045,7.103718274568897,6.365567538758085,5.058865850083565,4.0008030377874055,1.737440019081767,2.0435268171774137,1.4560080769388961,1.3440550429593585
2025-01-23,65.10662501714958,5.788294702668036,7.098469868044818,6.360864496645692,5.0551282321902615,3.9978471434299037,1.752759169406247,2.0420170079388065,1.4549323413881952,1.3430620211384563
2025-01-24,64.60325139904515,5.800783457107101,7.103682041833488,6.361815112994658,5.055883709302873,3.9976143475443338,2.235404968499307,2.0423221826133555,1.4551497776299345,1.3440930034297982
2025-01-27,64.60438986630616,5.7816535767064705,7.110921979222755,6.360864496645692,5.0551282321902615,3.997017002684708,2.2491833350332886,2.0420170079388065,1.4549323413881952,1.343892161883652
2025-02-03,64.63028704106748,5.772936299092972,7.114367282892897,6.359491885579121,5.054037385976183,3.9961544863122795,2.2337586747561446,2.0415763610511553,1.4546183815115223,1.342772201760245
2025-02-04,64.6506423018277,5.762481582868642,7.114780632527652,6.359861376433841,5.05433102902615,3.996386665637814,2.222268320045972,2.0416949780426052,1.4547028958404569,1.342850217749171
2025-02-05,64.65200892968784,5.762529412429248,7.1140096696768005,6.359914164346613,5.0543729808187585,3.9964198363153214,2.2214567485249144,2.0417119244522874,1.4547149701177138,1.3428613636304985
2025-02-06,64.700206073736,5.7542486444784515,7.104810176148196,6.351689830684714,5.047836909926644,3.9912518593053266,2.2169261812427137,2.039071681254934,1.4528338030157621,1.341124840207261
2025-02-07,64.79268714359957,5.716402177374301,7.116347163395287,6.320680284696426,5.049553085307941,3.9926088144335776,2.17621863656996,2.0397649296071516,1.453327740845043,1.342410024170747
2025-02-10,64.79691560380621,5.700508239600059,7.117777199749694,6.320526544591511,5.049430263271999,3.9925117008207436,2.186945369150678,2.0397153156953327,1.4532923910489308,1.3423773722648351
2025-02-11,65.54712436330149,5.581459985943462,6.96609109340484,6.185830552473059,4.9418224533615485,3.907427757134635,2.138716567676353,1.9962471843381624,1.4223214491393459,1.3129585932271084
2025-02-12,65.50842866818256,5.544362571376395,6.962911118362139,6.16372504430386,4.938415915020044,3.9047342563872975,2.249156775541974,1.9948711145508027,1.4213410026348097,1.3120535336401147
2025-02-13,65.53772208370232,5.5442336793829226,6.965884944112337,6.123844925326792,4.938301109708579,3.904643481482914,2.257214045323417,1.994824738991599,1.4213079601573608,1.3120230318117594
2025-02-14,65.69248993044829,5.486447591838078,6.96465417864198,6.1092920385503335,4.940304293627482,3.9062273701234376,2.169699641109783,1.9956339243266774,1.4218845028157254,1.3133665285182112
2025-02-17,64.96590271713487,5.581749044144303,7.11720535598722,6.244765793283156,5.048514869071095,3.9917879118252695,2.216394874930495,2.039345542577549,1.4530289285674982,1.3413049624785416
2025-02-18,64.9957472765767,5.5645261043418905,7.139470273742927,6.202053575379797,5.050189622478245,3.99311211519583,2.2196181130201156,2.0400220585400377,1.453510944608238,1.341749916116234
