date,EVERBRIGHT SECURITIES INVESTMENT,OCBC BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-10,60.77004356086003,0.0,12.337681739172224,8.142456946939,6.351760455968848,4.256229410242156,2.646803964060325,2.360024429746771,1.6015340717393869,1.533465421271253
2024-04-11,60.777233659787576,0.0,12.34678537055184,8.142903377365798,6.352108707012698,4.253518329643665,2.646949081661932,2.36015382394809,1.5820261309635941,1.538321519064807
2024-04-12,60.79759384327953,0.0,12.344556339347244,8.141662007292858,6.353992504032277,4.2511235139515104,2.647734067407769,2.3608537569851924,1.5630968652871065,1.539387102416514
2024-04-15,60.79708367627175,0.0,12.346744291052289,8.142750760191634,6.353811817529707,4.248158957275561,2.6476587746201123,2.3607866221234253,1.5632555351893913,1.53974956574613
2024-04-16,60.79942360653116,0.0,12.353205275188007,8.141167147274016,6.353844082222912,4.243915004586876,2.6418832928449207,2.3607986102115635,1.5649899953790045,1.540772985761549
2024-04-17,60.88589043395765,0.0,12.365790051443676,8.147253186520292,6.362880298475682,4.119023233274759,2.645640487456529,2.3641560559554398,1.5638594195799174,1.5455068333360573
2024-04-18,61.0907044988651,0.0,12.408478259597967,8.172886338101385,6.383218132679246,3.7789885046958225,2.654096814634178,2.3717126673706965,1.57130673390969,1.5686080501459154
2024-04-19,49.734804483833756,18.5835264097895,10.108479264209759,6.653828209645349,5.196667944995827,3.069463204718322,2.1607376644256737,1.9237843260294158,1.2766480055727678,1.292060486779633
2024-04-22,49.59436625821042,18.530958489690565,10.085268900551268,6.629531126372067,5.181967934928345,3.3189797267357712,2.1546255045269773,1.9183424449510742,1.2904307507794186,1.2955288632540902
2024-04-23,49.6153859771758,18.53385989923489,10.060338595471574,6.629823542382933,5.180625394592934,3.3135347753587374,2.154962856262278,1.9186428016262111,1.2937807818359661,1.2990453760586802
2024-04-24,49.658334294604536,18.54990327131504,9.879423956703299,6.634244158980275,5.185109873339683,3.4203674319966306,2.1568282459387875,1.920303626760465,1.2942374029912747,1.3012477373700133
2024-04-25,49.667632022647,18.551579883121963,9.880316897146663,6.634847436079134,5.185578523569643,3.408151863029709,2.1570231883948083,1.9204771912090997,1.2926959617630314,1.3016970330389417
2024-04-26,49.67929801737361,18.554419431839992,9.876687314793168,6.635852366019915,5.186372240489799,3.3866602750688632,2.157270413806563,1.9207711439926716,1.3005237217624608,1.3021450748529542
2024-04-29,49.68471526803033,18.555296581295263,9.876407791234797,6.636165574479888,5.186617423240048,3.3840839348771317,2.157372397518599,1.9208619473384103,1.2990923267837227,1.2993867552018061
2024-04-30,30.489272704173686,11.38463064414011,6.060804633532426,4.071627468472081,3.182257065919009,2.075446898826801,1.3236591395887987,1.1785477905470905,0.7858650615210201,0.7978513720826893
2024-05-02,49.69906259591729,18.556194283434028,9.884267412149262,6.636478668665044,5.186868350921715,3.3790029274683864,2.1574767708336187,1.920954878317489,1.2792491938371402,1.300444918456029
2024-05-03,49.704928603561534,18.55761022226724,9.878219905898865,6.641700242921787,5.187264137267161,3.3831593162477214,2.157641398078565,1.9211014576519965,1.2793468075279242,1.2890279085772072
2024-05-06,49.70345227273028,18.556160993185735,9.876702007931215,6.653055051919657,5.186859045558092,3.37891392401152,2.157472900269628,1.9209514320793282,1.2798274889579078,1.2866048833566366
2024-05-07,49.74955805436767,18.571235677889522,9.879044784364186,6.656633677586653,5.191072754673005,3.3800624659348375,2.159225591666328,1.9225119777752036,1.2808671973263774,1.2097878184162134
2024-05-08,49.73731813926977,18.565613354973145,9.875887999298781,6.653539636234214,5.189501190571651,3.3782923203607393,2.158571899917636,1.9225938191281937,1.2821390968878226,1.236542543358054
2024-05-09,49.73617650913049,18.56419607141842,9.874968127462115,6.653197665248401,5.189105028346681,3.3807726772371143,2.1579922295202993,1.9224470499075825,1.2818752647283798,1.2392693770005214
2024-05-10,49.73545694791028,18.56197651646927,9.87934628430572,6.651157690283934,5.18848461345217,3.377639337495797,2.157734217683168,1.9222172001016613,1.2861192766951328,1.2398679156028682
2024-05-13,49.751397473168375,18.567368221014192,9.850181207504114,6.651927773090328,5.189991714597718,3.3785374501692758,2.158360975581385,1.9227755472800947,1.2873227716601223,1.2421368659343968
2024-05-14,49.76319984773749,18.571772902000795,9.843967779955696,6.651596531697937,5.191222920741411,3.3793389304594355,2.158872997071895,1.9232316815471484,1.2800096379355732,1.2367867708526195
2024-05-16,49.75890407811572,18.570169708112562,9.847683230470274,6.652267398713796,5.190774792450004,3.380458280697691,2.1586866340352246,1.9230656600642357,1.2790691014790394,1.238921115861452
2024-05-17,49.78387699488959,18.57722746751424,9.884216692400203,6.654961723764888,5.192747592923517,3.305549081868887,2.159507062234111,1.9237965384006053,1.2795552231525755,1.2385616228513807
2024-05-20,49.7716727741237,18.572673370908728,9.910450500746924,6.64511178955935,5.191474621796497,3.2829970515788225,2.1577324431594525,1.9233249311437872,1.291693835690969,1.2528686812917724
2024-05-21,49.76272333314317,18.56848893127266,9.906048640018211,6.640777025562332,5.190212182146142,3.277199001269919,2.1572077354049997,1.922857225562911,1.2930396286480752,1.281446296971578
2024-05-22,49.75120313200915,18.564190277322172,9.929461199609733,6.670106685056195,5.189010634395906,3.245838909981286,2.1567083361491877,1.9224120790655583,1.2927402865783788,1.2783284598324283
2024-05-23,49.7311998956756,18.55672625912601,9.996816119815854,6.665683073796523,5.186924312869536,3.2254984861477736,2.1558411983950303,1.9216391437247589,1.2922248334748285,1.2674466769740849
2024-05-24,49.7498706693778,18.556079842390474,9.989749776748575,6.663626205963151,5.186743628268439,3.2224003014701874,2.1557661004596325,1.9215722041318144,1.2830564632248889,1.2711348079650409
2024-05-27,49.76747565429382,18.552686893255483,9.991240144598788,6.661163906178278,5.18579524059947,3.195897204767048,2.1553719221208927,1.921220847767582,1.2853095914881436,1.2838385949304914
2024-05-28,49.76817890352827,18.546181442490408,9.987819637931214,6.65857950053534,5.1839768551650796,3.1952739439830604,2.1546161466367026,1.920547176740528,1.2848589010672136,1.2999674919221749
2024-05-29,49.7332710928541,18.545158072248327,9.98582364512413,6.657714738305071,5.183690805572302,3.198081698375134,2.154497255852936,1.9204412017809234,1.2832959690000403,1.338025520887033
2024-05-30,49.738329148584725,18.542099503612917,9.98417672861467,6.655290677861729,5.1828358830069705,3.202692634309417,2.154141924412451,1.920124472141681,1.2830843208282945,1.3372247066271403
2024-05-31,30.542805282016506,11.384834190063469,6.1274268426144705,4.086088693915845,3.182257065919009,1.9640590383668357,1.322641409972015,1.1789548823938039,0.7883216063835315,0.8272630455970046
2024-06-03,49.74600706396933,18.53761030753607,9.977616624225975,6.652933663359032,5.181581075453575,3.1984538112578678,2.1535375317383405,1.9196595940815824,1.2852593869091342,1.3473409414690896
2024-06-04,49.73718202805229,18.53182150261407,9.974500878708294,6.650276310093359,5.179963004864339,3.1967923694199785,2.152865038981365,1.9190601352126972,1.2848580344294152,1.3726806976241912
2024-06-05,49.72605438792938,18.525330673849336,9.980115516219708,6.647119008280825,5.178148706530661,3.1941822439234357,2.152110991230601,1.9183879783648055,1.2844080088619179,1.3941424848093327
2024-06-06,49.6952410842312,18.518445854435743,10.009183940858982,6.643986478350003,5.17622428103085,3.190429233675952,2.1513111730900514,1.9176750218714085,1.2874070652672722,1.4100958671885386
2024-06-07,49.70227294078941,18.521251298781532,10.016495153061006,6.644247950995324,5.177008451001478,3.1914920539411633,2.15163708509228,1.9179655392609054,1.2874365326146926,1.3901929944622062
2024-06-11,49.717028418415055,18.524281520067372,10.022273803483685,6.626582119462703,5.177855449994804,3.181821092902047,2.15198910971467,1.918279333394402,1.2876471672809129,1.3922419852843473
2024-06-12,49.71818956706096,18.52224643924813,10.017778431290823,6.624197278210425,5.177286609886231,3.1798168461985727,2.151752691813352,1.9180685908901318,1.2875057061371027,1.4031578392642727
2024-06-13,49.71498111315593,18.520927786162517,10.015823499005515,6.623767238970804,5.17691802365747,3.1781416066963115,2.1515995022239656,1.9179320379577383,1.291718733916269,1.4081904582534832
2024-06-14,49.710745352308514,18.5191647643649,10.022154249834122,6.624412770586502,5.173610892247015,3.1764802490052078,2.151394689761763,1.9177494684866885,1.2920924218001533,1.4121951416051404
2024-06-17,49.71070420447078,18.519149435212594,10.021980404974986,6.624326830412822,5.173606609814716,3.176806400136889,2.1513929089548376,1.9177478810785058,1.2920913522766744,1.412193972667195
2024-06-18,49.70676667157191,18.517682552750813,10.062984402949905,6.622972872046372,5.173196813845057,3.144831375496144,2.151222499372174,1.917595978274184,1.2921545430264716,1.4105922906669666
2024-06-19,49.722662107458326,18.51990365959752,10.064191409468783,6.62339087461425,5.173817313890343,3.118359321063404,2.151480528151344,1.917825984677222,1.2923095307412864,1.4160592703375183
2024-06-20,49.721940311679276,18.521114839474016,10.063773412586716,6.623831321504841,5.174155675446128,3.116651956829807,2.151621232442698,1.917951408236759,1.2923940462618102,1.4165657955379436
2024-06-21,49.73348659895932,18.521252832043604,10.04960955639868,1.6163478106113998,5.1741942257733236,8.123049064627006,2.151637263213265,1.9179656980376405,1.2924036753136736,1.4200532750220953
2024-06-24,49.744225116528504,18.519949650876487,10.047909114535091,6.623412372232453,5.173830162254989,3.1088425328434677,2.1514858710161335,1.9178307472975626,1.292312739989522,1.4202016924257868
2024-06-25,49.74373099348097,18.519765687131144,10.049464851660389,1.6153820597950268,5.173778769179285,8.113465080589256,2.151464499716192,1.9178116969581254,1.2922999030922149,1.4228364583973951
2024-06-26,49.74201291715479,18.52128349733831,10.050702388291928,6.6238884111765,5.1742027925907115,3.0995472634282355,2.1516408256391646,1.9179688735778644,1.292405815122462,1.4263472156800385
2024-06-27,49.73754474995686,18.521130171880205,10.050701968560384,3.56526160231211,5.17415995878745,6.1522159579159394,2.1516230136276313,1.917952995981897,1.292395116149376,1.4370144648281473
2024-06-28,49.73560962731181,18.520409576229827,10.048655325808724,2.8061057508263105,5.17395864941129,6.90428854116335,2.1515393011235626,1.9178783748019956,1.2923448333485628,1.4492100199745646
2024-07-02,49.759792375993115,18.529661408494903,10.053675110775211,2.8088311886605766,5.176543289744095,6.856210653147618,2.15261409812758,1.918836446973966,1.2934045291293814,1.4504308989535537
2024-07-03,49.765079754299016,18.527436426376564,10.056691288090665,2.8075795078497063,5.1759217070826224,6.852740889152822,2.152355619153225,1.9186060392677264,1.2932492212753603,1.4503395474522878
2024-07-04,49.771629811554746,18.52679204859627,10.058163311137355,2.808394081784216,5.175741690329962,6.849685732684694,2.152115143587464,1.9100100153554396,1.2940323294564289,1.4534358355134247
2024-07-05,49.763057998403,18.520396682677873,10.05469127805829,2.80683309002659,5.173955047401066,6.842532091339877,2.151372243046147,1.9093506884237208,1.2935856352723845,1.4842252453510534
2024-07-08,49.74850023738622,18.51479390302647,10.066178018083631,2.8056566722236913,5.172389825524151,6.840375613460408,2.15055590103221,1.9021526674792972,1.2927805251668931,1.5066166366170333
2024-07-09,49.749735350176444,18.515253572336075,10.068083074868225,2.805891760128062,5.172518241150733,6.839055894983518,2.150029993332193,1.902199892482611,1.2928126212050444,1.5044195993370943
2024-07-10,49.749166014315435,18.51451811239605,10.07049678241676,2.805593198527317,5.172312779208744,6.839054095350006,2.149944590184795,1.902124333602827,1.2944163449757593,1.5023737490223006
2024-07-11,49.75077414547898,18.514931801422815,10.07113557635372,2.8058213981626166,5.172428349542617,6.838048327855398,2.1491650717963973,1.9021668347340785,1.294445267458901,1.5010832271944812
2024-07-12,49.75032126208258,18.514763259217347,10.071043898381594,2.805627367616452,5.172381264709089,6.841547521940226,2.1491455078560593,1.9021495192291158,1.2944334840690093,1.4985869148985285
2024-07-15,49.74612219053311,18.513200559446275,10.07739294419334,6.621002704570221,5.171944700713908,3.0223790094229686,2.148964113735805,1.901988972287379,1.2943242301249591,1.5026805749720389
2024-07-16,49.74418756277987,18.51248058068157,10.078324949786612,2.8052582115543614,5.1717435636741635,6.838741407833136,2.1488805404755773,1.9019150038956716,1.2942738938280374,1.504194285490998
2024-07-17,49.744146402122105,18.51246526259287,10.080136992982151,6.620740314533428,5.17173928433265,3.024409750168426,2.1488787623917283,1.9019134301626102,1.2942728228855334,1.5012969778284928
2024-07-18,49.746945482027975,18.513506950374698,10.0972540603425,6.621275297404426,5.172030295688884,3.011591351755354,2.1489996787969536,1.902020449943833,1.2943456510133287,1.4920307826520458
2024-07-19,30.5917580765838,11.384834190063469,6.20953523263734,4.071736976178847,3.180526925570476,1.848865886869716,1.321521907393553,1.1692355645535202,0.7964634433178006,0.9175714358017433
2024-07-22,49.693667702938285,18.493679430837165,10.206928765450632,6.614019824422658,5.1664911759526095,3.0039839188088835,2.1466981519586454,1.8993221463742875,1.2939513663260505,1.4812575169307798
2024-07-23,49.694222250371254,18.493885807684126,10.20741464507461,6.614174558091943,5.166548830469805,3.0037711922730503,2.1451515369854532,1.8993433415138161,1.2952057301460453,1.4802821073898933
2024-07-24,49.689580864711225,18.492158499105805,10.229273758302652,6.613716571443941,5.166066280495831,2.991511366648112,2.144951182193055,1.8991659449363152,1.2950847593564754,1.4784907728065864
2024-07-25,49.686849835011024,18.49114213645587,10.261068759494783,6.613105947999765,5.165782344101124,2.9686175498961256,2.144172096973491,1.8990615633232895,1.2917902544787137,1.4784095122658103
2024-07-26,49.681142336355926,18.48901807004342,10.276748607403755,6.612511418917122,5.165188953779954,2.966128075588429,2.1439257972100645,1.8988434192599286,1.2916418673065624,1.4748514541348405
2024-07-29,49.66795288770659,18.48619315614579,10.32183805307277,6.611690472221894,5.164676784001989,2.961289218861538,2.1437132098276166,1.89865513375457,1.2923401073103518,1.4516509770968873
2024-07-30,49.65551535300962,18.4815639605493,10.383460717425105,6.610043653875305,5.163383478299518,2.954334583097697,2.143176394720945,1.900658013641746,1.2909425450625225,1.4169213003182457
2024-07-31,30.58822595567388,11.384802884847254,6.404138322003629,4.071945709760611,3.1806887796291163,1.8200991536591375,1.3202151535140079,1.1708217379766315,0.7952317478419204,0.8686119553592341
2024-08-01,49.64837874174498,18.478907745290808,10.407326303996548,6.609176076246348,5.162641384285733,2.954240540542235,2.1428683722043735,1.9012108374254186,1.2921611923128102,1.40308880595075
2024-08-02,49.630544099774085,18.47230050218189,10.43258701939173,6.606637630942168,5.1584835034579415,2.9980326356611213,2.1381388378717934,1.8945034700994248,1.281790824832986,1.3869814757868575
2024-08-05,49.62648743875929,18.46996500017823,10.458236952428194,6.606097045033536,5.158061863532296,2.99415539902701,2.137633821163289,1.8910461061508863,1.2790440448051055,1.3792723289221605
2024-08-06,49.616410121458046,18.457959823641193,10.496891016577496,6.604931660023119,5.1570144505731905,2.989904391245488,2.1371997462286827,1.8906621041264338,1.2796097784131806,1.3694169077131668
2024-08-07,49.63816749913356,18.466053855475,10.537169556690865,6.608405910568258,5.159275861884579,2.9157354916258402,2.1381369333797253,1.8914911816303392,1.280005737814458,1.3655579717973785
2024-08-08,49.633560198757834,18.463725522637905,10.537244675763013,6.608065959371478,5.158625343289818,2.917161810386624,2.137867341702415,1.8924086944920395,1.280587491989758,1.3707529616091136
2024-08-09,49.656129449731765,18.472121302702146,10.541672086323908,6.609095985707691,5.160971060775868,2.871555345176266,2.1388394675058158,1.8926909402776624,1.2823263289241738,1.3745980328747036
2024-08-12,49.65713226008077,18.472494348982956,10.538378467841232,6.609470763915174,5.1610752870868595,2.8666631998664713,2.1388826615762486,1.8944639953771651,1.282682669823475,1.3787563454496525
2024-08-13,49.65766555541827,18.472692735290416,10.538491645301265,6.609700361584843,5.161130714721558,2.866122311947633,2.1389056322171007,1.8944843410711232,1.282696445260279,1.378110257187512
2024-08-14,49.6569624284319,18.47243117146884,10.539262709618457,6.610010242611495,5.161057635766977,2.8642738751243892,2.138875346414204,1.8944575161479098,1.281852175277285,1.3808168991385394
2024-08-15,49.661844526031366,18.474247315821383,10.537159375047464,6.609849624238061,5.161565052770799,2.854708135162016,2.136607066458277,1.8946437725365324,1.2828043913485676,1.3865707405855348
2024-08-16,49.66229586083474,18.474415212742233,10.536924659884853,6.615303683982604,5.1616119619013485,2.848761753362439,2.1366264842857743,1.8946609913628305,1.2828160496804974,1.3865833419626792
2024-08-19,49.66828708171976,18.476643951876067,10.535303790093776,6.611289483458337,5.16223465476825,2.8380528070212585,2.1368842452489814,1.8968726723446516,1.2862759918614994,1.3881553216074167
2024-08-20,49.67000580300536,18.477283317618525,10.534934825324417,6.611350186068769,5.162413288723712,2.830716902603606,2.1369581899862164,1.8969383117220004,1.2866510320147513,1.3927481429326378
2024-08-21,49.674028396693764,18.47877972580392,10.53438314582182,6.612133202266637,5.162831373859326,2.825327019943,2.137131254482353,1.897091937878403,1.289069129629575,1.3892248136212015
2024-08-22,49.68610008801234,18.4832704049776,10.533636822685958,6.613740732030019,5.164086035675304,2.826756897625751,2.13765061620203,1.8975529656833987,1.2893823968463372,1.3678230402612686
2024-08-23,49.684580538828016,18.482705131421863,10.531826851819764,6.6135385467623635,5.1639281025167465,2.827331618008725,2.1375852404682845,1.8974949328521624,1.2934757993077466,1.3675332380143288
2024-08-26,49.68605382778723,18.48356069402413,10.529586571274411,6.613184477089172,5.164167140240602,2.828866649480604,2.137684189078777,1.897582767705935,1.294362279561382,1.3649514037577575
2024-08-27,49.68666989682156,18.483789876028148,10.527815914126387,6.6132655662373026,5.164231171960132,2.8275800495221954,2.1377106947263913,1.8976062962797142,1.2987593915305122,1.3625711427676557
2024-08-28,49.68745027286386,18.484080181392144,10.524013446043606,6.6133667059398205,5.164312281084408,2.8265525700061875,2.137744269490307,1.8976360999774546,1.301838315659742,1.3630058575424662
2024-08-29,49.68703954557545,18.48392738795859,10.521363924722005,6.6133145182752555,5.163442969968949,2.8305771719884802,2.1377265984304654,1.8976204137040504,1.3039767710218615,1.3610106983548909
2024-08-30,49.686834184477604,18.483850992189076,10.532149139587117,6.6132852009548815,5.165901484090697,2.840073568075927,2.1377177630100994,1.8976125706645974,1.3058726038138622,1.336702493136135
2024-09-02,49.627310034846715,18.461707590817817,10.64114678638809,6.605360346292661,5.159712804574998,2.8344442320296013,2.135156806288212,1.8956695079245596,1.3057117540012304,1.3337801368361157
2024-09-03,49.605286394582336,18.453023450138335,10.633913185799104,6.602584524232038,5.157285744583919,2.8827892235268164,2.1315116899180806,1.8947778103062523,1.3059228043576312,1.3329051725554855
2024-09-04,49.61924958618613,18.458217717137497,10.601493733389125,6.604277964663588,5.158737448106692,2.884095971427521,2.1321116805298734,1.8953111636549551,1.3112432354105399,1.3352614994940777
2024-09-05,49.615850197010865,18.466032724311013,10.600189639698876,6.603825508989416,5.158384025667106,2.8838983835013137,2.131965610659255,1.8951813168655092,1.3111534028133571,1.3335191904832893
2024-09-09,49.6144987620463,18.465529747093424,10.615335760881784,6.603978019953197,5.158243521765525,2.8793604812894227,2.1319075402471173,1.8951296959765063,1.311117689658278,1.3248987810884465
2024-09-10,49.61601401231244,18.466093693108437,10.614751998246442,6.603684210025418,5.158401056963183,2.876229534995073,2.131972649712059,1.895187574134058,1.3128085681980803,1.3248567023048041
2024-09-11,49.5783105725905,18.452061222658777,10.653451445916236,6.598749178620588,5.154481164017642,2.903845386489201,2.13035255378361,1.8937474122853977,1.3109861679101225,1.3240148957279194
2024-09-12,49.58207289834726,18.453461485483416,10.651207941224044,6.5991674494176245,5.154872319686766,2.903570837101357,2.130514218838177,1.8980153899178096,1.311085654096104,1.3160318058874398
2024-09-13,49.5781878976679,18.452015565492243,10.668766159145813,6.599196712179587,5.154468409940898,2.8969409865075346,2.1303472825101104,1.8978666710230918,1.3096632617892983,1.3125470537435235
2024-09-16,30.589498182434006,11.384802884847254,6.582525378291628,4.071333463354569,3.180281667065877,1.7874775801902811,1.3144137994878506,1.170974405187846,0.8080557935839521,0.8099877462528033
2024-09-17,49.589521288145214,18.45623362803879,10.69380938195465,6.600139824604101,5.155646702364844,2.897335923812045,2.1308342720236197,1.898300516328228,1.3099626459695002,1.2682158167590103
2024-09-19,30.589498182434006,11.384802884847254,6.59015873885236,4.071485214562516,3.1818083391780236,1.7887507229536703,1.3144137994878506,1.170974405187846,0.8080557935839521,0.7834236515014519
2024-09-20,49.588112747779746,18.455709397326654,10.688921448064303,6.600125842116573,5.157975123488316,2.899802488352709,2.130773747824025,1.8982465970155675,1.3099254378009968,1.270407170231109
2024-09-23,49.63776159675639,18.47111483385668,10.656652443865948,6.605462240627029,5.1622806127370735,2.90791946390469,2.13255235730607,1.8998311103409078,1.3126701501883415,1.2137551904168624
2024-09-24,49.64734528434819,18.474681098497665,10.65624906049534,6.607233055075977,5.1632773072507305,2.9056731762929484,2.132964094558278,1.9010237175582079,1.3129235907188128,1.1986296152038467
2024-09-25,49.650707420105725,18.475932210426702,10.658044320800807,6.60735015604578,5.163626966213587,2.9064480500826964,2.1331085396400997,1.9011524555557806,1.312516987588658,1.191112893540171
2024-09-26,49.63730259081637,18.470944029389383,10.693393734235853,6.605566286177676,5.162232876550165,2.906736685050019,2.1314593118577005,1.900639177388279,1.311584686282553,1.1801406222520028
2024-09-27,49.616837009506575,18.466307833957448,10.723066467446925,6.6037621099023225,5.160937159317588,2.961794044134219,2.130841774123261,1.9001621181400918,1.3145571904023716,1.1217342930692007
2024-09-30,30.61086324491333,11.385121542885726,6.611998679027284,4.071651998839474,3.1818973972683926,1.8277214838518356,1.3137381227036833,1.1715160854423987,0.7816153535967276,0.7014609922629792
2024-10-02,49.687352657622824,18.4799167423706,10.698091864193389,6.608792200562793,5.164740557471605,2.968922159727444,2.132412116760658,1.9019754774060396,1.2583642688178536,1.09943195506679
2024-10-03,49.71280904348969,18.487854663262425,10.69082357087131,6.611961518067005,5.166959036187909,2.965487011715632,2.133162801513209,1.9004785633769565,1.266177030340458,1.0642867611754008
2024-10-04,49.528366144498364,18.41656753879179,10.625151765451808,6.58654884558937,5.147035813150066,3.3221071163383478,2.124937561488482,1.8934798098271022,1.2362693773624656,1.119536027502206
2024-10-07,49.52933249615072,18.417416647327332,10.610658634235968,6.587593441096308,5.147201087075087,3.34809939268587,2.125035533198854,1.8935671100183575,1.2387961035279969,1.102299554683504
2024-10-08,49.51790764162291,18.415957309390347,10.64404541572091,6.5905130798134355,5.14909483934835,3.3488558712209104,2.1258173738154693,1.8942637890403173,1.2183338304115252,1.0952108496158182
2024-10-09,30.589630560010413,11.380032493407889,6.532641619075228,4.072263448134237,3.1818528680854614,2.072611888227315,1.3136363417141264,1.1692769036721502,0.7666073904531222,0.6583058526909193
2024-10-10,49.54602766263459,18.42845914636974,10.575738997533941,6.594943599042903,5.153973234973451,3.324705577121692,2.127748999754568,1.8950692766165222,1.2686255802286082,1.084707925723982
2024-10-14,49.550023830108145,18.43022147656352,10.578646494985227,6.598939497965606,5.154466114089269,3.31934997106213,2.1277875974456335,1.8952505038031782,1.2754245751798896,1.0698899387974008
2024-10-15,49.54522890907096,18.429143224695924,10.57950896392589,6.597496358124555,5.154164554353753,3.3219439936368347,2.127580676572848,1.8953869298518944,1.2794717375703748,1.070074652196966
2024-10-16,49.530271750465324,18.42410080205185,10.584938008854413,6.624949161549478,5.15275431646351,3.3122979695970542,2.1269985463647396,1.8948683304868648,1.2809347468072283,1.067886367359542
