date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,ICBC (ASIA) SECURITIES LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,3.281015476266168,2.793134054456618,0.0,0.0,0.0,0.0,1.395545407196146,0.0,0.3515832165829024,7.821278154501835
2024-03-04,3.2790358665152635,2.794312393594061,0.0,0.0,0.0,0.0,1.395545407196146,0.0,0.35309149067882956,7.8219851579843
2024-03-05,3.276679188240377,2.7942662026998732,0.0,0.0,0.0,0.0,1.395545407196146,0.0,0.3556367032157066,7.822127501352102
2024-03-06,3.276679188240377,2.7942662026998732,4.1115080519318665,0.0,0.0,0.0,1.395545407196146,0.0,0.35983159054500397,11.937830440613267
2024-03-07,3.276679188240377,2.7942662026998732,4.1115080519318665,0.0,0.0,0.0,1.3946970030171868,0.0,0.3690226358170599,11.946173081706362
2024-03-08,3.2762078525854,2.7917209901629962,4.1115080519318665,0.0,0.0,0.0,1.3946970030171868,0.0,0.3731703895808595,11.947304287278309
2024-03-11,3.2762078525854,2.788185972750667,4.1115080519318665,0.0,0.0,0.0,1.3916333212598349,0.0,0.3825971026804041,11.950132301208171
2024-03-12,3.2762078525854,2.788185972750667,4.1115080519318665,0.0,0.0,0.0,1.3904549821223917,0.0,0.3825971026804041,11.94895396207073
2024-03-13,3.2762078525854,2.788185972750667,4.1115080519318665,0.0,0.0,0.0,1.3904549821223917,0.0,0.3837754418178472,11.950132301208171
2024-03-14,3.254762080283936,2.796905682367746,4.111272384104377,0.0,0.0,0.8469234779989012,1.3757493096871023,0.0,0.3865091886167151,12.772122123058777
2024-03-18,3.254762080283936,2.79454900409286,4.111178116973383,0.0,0.0,0.8469234779989012,1.3726856279297504,0.0,0.3885830654986149,12.768681372777444
2024-03-19,3.254950614545927,2.797377018022723,4.111178116973383,0.0,0.0,0.8469234779989012,1.370328949654864,0.6068177896508486,0.39546456606128244,13.383040532907927
2024-03-20,3.254950614545927,2.797377018022723,4.111178116973383,0.0,0.0,0.8504584954112304,1.3656155931050917,0.6068177896508486,0.39499323040630524,13.381390858115507
2024-03-21,3.254950614545927,2.797377018022723,4.111178116973383,0.0,0.0,0.8410317823116858,1.3609022365553196,0.6068177896508486,0.4082377623111653,13.380495320371052
2024-03-22,3.2547149467184386,2.797377018022723,4.111178116973383,0.0,0.0,0.8433884605865719,1.3609022365553196,0.6068177896508486,0.4082377623111653,13.382616330818447
2024-03-25,3.2547149467184386,2.797377018022723,4.111178116973383,0.0,0.0,0.8433884605865719,1.3609022365553196,0.6068177896508486,0.414412259391367,13.38879082789865
2024-03-26,3.2547149467184386,2.797377018022723,4.111178116973383,0.0,0.0,0.8433884605865719,1.3609022365553196,0.6068177896508486,0.41874854741715756,13.393127115924441
2024-03-27,3.2547149467184386,2.791391055204512,4.111178116973383,0.0,0.0,0.8433884605865719,1.3609022365553196,0.6063464539958714,0.42478164380086614,13.392702913834961
2024-03-28,3.2547149467184386,2.791391055204512,4.111178116973383,0.0,0.0,0.8433884605865719,1.3609022365553196,0.6092216014912325,0.4277039248617249,13.39850034239118
2024-04-02,3.2547149467184386,2.791485322335508,4.111178116973383,0.0,0.0,0.843718395545056,1.3609022365553196,0.6092216014912325,0.42680838711726815,13.398029006736204
2024-04-03,3.2549977481114247,2.786569291454095,4.111178116973383,0.0,0.0,0.8437655291105538,1.3609022365553196,0.6092216014912325,0.42916506539215427,13.395799589088162
2024-04-05,3.255233415938913,2.786569291454095,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3541621366891452,0.6079961287882917,0.42916506539215427,14.778552286738309
2024-04-08,3.255233415938913,2.786569291454095,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.42916506539215427,14.766580361101889
2024-04-09,3.255233415938913,2.786569291454095,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.41596766705279187,14.753382962762524
2024-04-11,3.2542907446289586,2.7841183460482135,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.4193141502031302,14.75333582919703
2024-04-12,3.255421950200904,2.7794049894984414,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.42402750675290246,14.754467034768973
2024-04-15,3.26046524170916,2.777283979051044,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.42402750675290246,14.75738931582983
2024-04-16,3.26046524170916,2.777283979051044,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.4260071165038069,14.759368925580734
2024-04-17,3.26046524170916,2.777283979051044,4.111178116973383,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.4330300177629676,14.766391826839897
2024-04-19,3.26046524170916,2.777283979051044,4.110659647752907,0.0,1.3885029926408692,0.8457451388614581,1.3421902110527235,0.6079961287882917,0.4329357506319721,14.765779090488426
2024-04-22,3.26046524170916,2.7796406573259302,4.110659647752907,1.424934882092334,1.3885029926408692,0.8457451388614581,1.3397392656468419,0.6072419917403281,0.43368988767993577,16.190619705449766
2024-04-23,3.26046524170916,2.7863336236266063,4.110659647752907,1.424934882092334,1.3885029926408692,0.8457451388614581,1.3361099811035173,0.6072419917403281,0.43368988767993577,16.193683387207116
