date,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,HANG SENG BANK LTD,SINOPAC SECURITIES (ASIA) LTD,HANG SENG SECURITIES LTD
2024-03-22,69.00548265057654,0.0,4.916052076704032,10.65900462785294,1.1781321734599712,7.103046463008328,1.4614700502156057,0.0,0.0,5.676811958182585
2024-03-25,68.97711326990994,0.0,4.921691361053679,10.655727095768036,1.1777699101780243,7.100862350748704,1.4889092467601153,0.0,0.0,5.677926765581512
2024-03-26,68.97662002370227,0.0,4.921656166690157,10.655650898073892,1.1777614881012781,7.100811573421856,1.4896136865318483,0.0,0.0,5.677886163478703
2024-03-28,68.97168794958313,0.0,4.921304250736683,10.654888981064927,1.177677273958109,7.104594053892378,1.5095281715816666,0.0,0.0,5.660319319183111
2024-04-02,68.96927156858055,0.0,4.921233873585082,10.654736610738095,1.1776604325746414,7.1044924545871275,1.5123666861940106,0.0,0.0,5.6602383737404915
2024-04-03,68.94661671426641,0.0,4.92017845780221,10.652451578676997,1.2060027521144665,7.102968813634783,1.5127572136488807,0.0,0.0,5.65902446985624
2024-04-05,68.91054764860041,0.0,4.929139686613452,10.648645369137723,1.205571837301516,7.101145480439264,1.5479475245572647,0.0,0.0,5.657002453350362
2024-04-08,68.8934595216659,0.0,4.928224020990965,10.638807892217535,1.205347883273625,7.099826330402925,1.5783827757370132,0.0,0.0,5.655951575712035
2024-04-09,68.89771265269584,0.0,4.919954309199513,10.636376046059961,1.2050723617445052,7.098203433781805,1.5901654344994118,0.0,0.0,5.652515762018961
2024-04-10,68.93218042444292,0.0,4.922415637095701,10.64169715423114,1.2056752287701886,7.030286692332656,1.612401291365826,0.0,0.0,5.65534357176156
2024-04-11,68.93107021053805,0.0,4.8940034021314025,10.663518540872854,1.2057183137829777,7.0305379208433045,1.6196059453893659,0.0,0.0,5.655545666442036
2024-04-12,68.99414349185489,0.0,4.899395889518751,10.675268203574635,1.2070468418336402,6.8951863700117135,1.6671819394055,0.0,0.0,5.6617772638008725
2024-04-15,68.97317225990224,0.0,4.901577432738539,10.67534458469996,1.2070554782064546,6.896666696956001,1.684365773901665,0.0,0.0,5.661817773595146
2024-04-16,68.96801507455194,0.0,4.900960413993674,10.672442870113318,1.206727382896724,6.894792082212188,1.6967833674067248,0.0,0.0,5.66027880882542
2024-04-18,68.95526348710523,0.0,4.90071502974397,10.671908515789886,1.206666963740388,6.908752185226372,1.6966984118310109,0.0,0.0,5.65999540656315
2024-04-22,68.97751598770499,0.0,4.892091694477141,10.68324966684917,1.2047195338109262,6.897602206661417,1.6939601241611244,0.0,0.0,5.650860786335221
2024-04-24,68.31006699526931,0.5828268265320661,4.863231982753438,10.691216288597104,1.3871555331953243,6.864010457659618,1.6839670161190308,0.0,0.0,5.617524899874113
2024-04-26,68.3052180167733,0.5827854546688391,4.869985250062165,10.690457374425884,1.3870570661955544,6.863523217043856,1.6838474800065901,0.0,0.0,5.617126140823823
2024-04-29,68.31588667830479,0.5828764805222346,4.862226387947109,10.68502753612148,1.387273712050641,6.864595237721664,1.68411048185852,0.0,0.0,5.618003485473561
2024-04-30,9.88033900110093,0.08440776658862012,0.7032542947187637,1.5454425410122268,0.20065009691207894,0.9984144945756125,0.24573986326260142,0.0,0.0,0.8128751335423028
2024-05-02,68.25639502226292,0.5832055117603534,4.859052637277318,10.678053032963101,1.3863681884239099,6.898427239471916,1.7220334687595182,0.0,0.0,5.6164648990809685
2024-05-03,68.18002940810223,0.5825772409184393,4.853818116975699,10.737423011389952,1.3848746930927105,6.896665609948095,1.7201783706930478,0.0,0.0,5.644433548879825
2024-05-06,68.18118925743033,0.5824781639778072,4.852992644547944,10.735596934180746,1.3846391721383828,6.889823830117055,1.733349432973097,0.0,0.0,5.639930564634633
2024-05-07,68.16872572458605,0.5824080048650199,4.8524081047671235,10.734303838571806,1.3844723932583227,6.888993955355946,1.7494367398982147,0.0,0.0,5.639251238697511
2024-05-08,68.15135972693275,0.582544211526764,4.853542928299509,10.736814249966887,1.3847961772059805,6.890605071380445,1.7597675549379233,0.0,0.0,5.640570079749736
2024-05-09,68.13739785797992,0.5827217885560672,4.855022434434406,10.740087154479475,1.38521830480844,6.892705535438735,1.7645574288273034,0.0,0.0,5.642289495475648
2024-05-10,67.78317260274245,0.5827176576281392,4.85498801707065,10.740011017758922,1.385208484964573,6.892656672893429,2.118996049783937,0.0,0.0,5.642249497157905
2024-05-13,67.39550608785892,0.5820450982987077,4.84938450147023,10.798423549969527,1.383609709163677,6.884701326956612,2.4705923838336763,0.0,0.0,5.635737342448642
2024-05-14,67.32846820276524,0.5816250221028122,4.845884581962676,10.856434354170155,1.3826111241658332,6.879024896451995,2.49428192553544,0.0,0.0,5.631669892845849
2024-05-16,67.32818735824928,0.5813782015850407,4.843828164690158,10.887190915619037,1.3608062117219566,6.876105688333048,2.493223442951415,0.0,0.0,5.629280016850066
2024-05-17,67.37070511727653,0.5812507597095925,4.842766366115711,10.84944848707569,1.3605079141675065,6.874598401334134,2.492676912189486,0.0,0.0,5.628046042131346
2024-05-20,67.36260745748417,0.5811808959476208,4.852082745170489,10.848144431512816,1.3603443871535832,6.873772105112858,2.4923773034860885,0.0,0.0,5.6294906741323665
2024-05-21,67.38941338018017,0.5811315904617218,4.870052401526297,10.804805746161298,1.3602289799860967,6.873188956774767,2.492165858349387,0.0,0.0,5.629013086560257
2024-05-22,67.39379401259373,0.5812425395716921,4.929672127588819,10.736157818521795,1.3604886736547295,6.8759153951279,2.4926416603681045,0.0,0.0,5.630087772573229
2024-05-23,67.39909858805103,0.5813370851970715,4.917743984946905,10.7379041751389,1.360709972413363,6.877033839971196,2.495168784716238,0.0,0.0,5.631003569565292
2024-05-24,67.37275760977668,0.5810001500563649,4.961543373887662,10.70835580703642,1.359921323249753,6.873048003829794,2.5007907468587294,0.0,0.0,5.642582985304584
2024-05-27,67.3486669307622,0.5805487767971463,4.967576492068623,10.6647234055867,1.3588648138497186,6.86770840094337,2.5737118614943393,0.0,0.0,5.638199318497887
2024-05-28,67.34935872966189,0.580536476441625,4.967471241727267,10.664497447157938,1.3588360229522372,6.867562891628176,2.573657331070418,0.0,0.0,5.638079859360448
2024-05-29,67.21949991304818,0.580384814902079,4.966173520797158,10.661711413606296,1.3584810355025345,6.8678869763412695,2.7092553796977015,0.0,0.0,5.636606946104774
2024-05-30,67.17054968266777,0.5803889128207135,4.966208585420644,10.71050547002429,1.3584906273192168,6.867935468378442,2.7092745089164896,0.0,0.0,5.636646744452432
2024-05-31,9.765536223672614,0.08440776658862012,0.7246129509844972,1.5576621568565647,0.1975695214891366,0.9988252379653382,0.39401822695355937,0.0,0.0,0.8197550853202072
2024-06-03,67.11902798784187,0.5801144801584969,5.013967561720264,10.716027116329256,1.357848274939259,6.858336396812984,2.720696685026843,0.0,0.0,5.633981497171024
2024-06-04,67.11665965778546,0.5800940105152272,5.013790641248763,10.715648995699894,1.3578003625516994,6.858094396821142,2.724129236194733,0.0,0.0,5.633782699183076
2024-06-05,67.05493404122953,0.5796031720793164,5.076534060465021,10.710107665872451,1.356651478760188,6.8522915161396565,2.7408623127280642,0.0,0.0,5.629015752725774
2024-06-06,66.84363757029462,0.5796113459132499,5.073785158945719,10.710258704799923,1.3566706108913202,6.852388150346671,2.9545533230803707,0.0,0.0,5.629095135728124
2024-06-07,66.83916205900464,0.5795786519606928,5.079139631708085,10.709654574648848,1.356594085604331,6.85200162987106,2.955091750050431,0.0,0.0,5.6287776171519175
2024-06-11,66.58901907551366,0.5801267626378886,5.232856319044877,10.719782753113646,1.3578770239948756,6.859187355325595,3.0270499276711784,0.0,0.0,5.634100782698277
2024-06-12,66.56173080374444,0.5801226684203027,5.2377596057763,10.719707098746547,1.359278931518495,6.859138946930562,3.0270285644074137,0.0,0.0,5.65523338045595
2024-06-14,66.46170194285905,0.5809262409542116,5.365864448988987,10.73455578966145,1.4304206195740905,6.72729548375078,3.031221534525853,0.0,0.0,5.66801393968558
2024-06-17,66.46072762642642,0.5810165768553106,5.3624578612779805,10.736225047652901,1.4306430545865074,6.7283415998609515,3.0316928992352565,0.0,0.0,5.668895334104676
2024-06-18,66.4564598849257,0.5810905089469205,5.363140213110349,10.737591190385116,1.4308250983311888,6.729197755067807,3.0320786703235307,0.0,0.0,5.6696166789093905
2024-06-19,66.35597679391202,0.5811044472538386,5.363268855883177,10.801473321752859,1.4308594187667483,6.730066104448349,3.0321513991711995,0.0,0.0,5.705099658811806
2024-06-21,66.33120156682337,0.5815690289503012,5.3654341702524375,10.810108889461606,1.432003363025498,6.735446661322222,3.034575545204869,0.0,0.0,5.709660774959692
2024-06-24,66.33864009502848,0.5813428123612746,5.363347143336938,10.815097999015919,1.4314463476066361,6.732826731969994,3.0333951671331234,0.0,0.0,5.703903703547642
2024-06-26,66.33149668539164,0.5814661814069653,5.364485320338031,10.817393113517754,1.4317501204685454,6.734255531623247,3.034038895857405,0.0,0.0,5.7051141513964065
2024-06-27,66.32649449441988,0.5815525708985277,5.365282331710554,10.819000273350934,1.4319628381964322,6.7352560522554565,3.034489668552319,0.0,0.0,5.705961770615899
2024-06-28,66.34570636586717,0.5816801451698148,5.366459305243074,10.7583936533403,1.4679505173050658,6.737441194844046,3.0351553397703057,0.0,0.0,5.7072134784602175
2024-07-04,66.33858121012646,0.5817665982557746,5.3693801390842575,10.759992635769091,1.4681686936573293,6.738442557169379,3.0356064442951367,0.0,0.0,5.708061721642561
2024-07-05,66.31781821373643,0.581062965447979,5.369418140886282,10.760068789645207,1.4681790846251115,6.73849024851426,3.0356279288077124,0.0,0.0,5.729334628337017
2024-07-08,66.29943230152658,0.5810382916477755,5.384759982742101,10.7596118825572,1.468116741024588,6.73820411057061,3.039745347548196,0.0,0.0,5.729091342382956
2024-07-09,66.29920159603935,0.5810300675133584,5.384683765751692,10.759459588817407,1.4680959610009787,6.738108736656133,3.040410032564789,0.0,0.0,5.729010251656295
2024-07-10,66.29712868554624,0.5813221669251804,5.387390790824516,10.764868657974302,1.468834012249414,6.699012206186518,3.0695531013973065,0.0,0.0,5.731890378896512
2024-07-11,66.3215479019761,0.5815362852752668,5.389375128069909,10.730584035191319,1.4693750277708366,6.701479652849329,3.0721003632179307,0.0,0.0,5.734001605649308
2024-07-12,66.3210781320198,0.5815321661272076,5.389336953953071,10.730508028129469,1.4693646198677583,6.70143218481061,3.072786924623947,0.0,0.0,5.733960990468135
2024-07-15,66.32846587565562,0.5818206474853084,5.355159445538955,10.735831124097972,1.470093529334465,6.704756572300248,3.0870673622236837,0.0,0.0,5.736805443363739
2024-07-16,66.32488617836066,0.5818825021602476,5.351476273826025,10.73697247469674,1.4702498183176427,6.705469370204755,3.0916480462494107,0.0,0.0,5.7374153361845295
2024-07-17,66.32488617836066,0.5811737536801499,5.351476273826025,10.73697247469674,1.4702498183176427,6.705469370204755,3.092356794729508,0.0,0.0,5.7374153361845295
2024-07-18,66.15620186960443,0.580638768781832,5.292734806264245,10.727088824426499,1.468896416783981,6.699296818835259,3.3430085926677915,0.0,0.0,5.732133902635956
2024-07-19,63.553442696174415,0.5576158592641764,5.082872562995139,10.38471135365255,1.410653200669811,6.433662981095578,3.2111349685318666,3.861057333103822,0.0,5.504849044512645
2024-07-22,63.145001693610645,0.5576120673942729,5.082837998713698,10.384640736087098,1.4106436080204499,6.433619231240508,3.6198019768585414,3.861031077345751,0.0,5.50481161072903
2024-07-23,63.14457230122643,0.5576082755759395,5.082803434902338,10.384570119482058,1.4106340155015509,6.4335754819804425,3.6204573719319484,3.8610048219447632,0.0,5.5047741774545225
2024-07-24,63.144142914682014,0.5576044838091752,5.08276887156105,10.38449950383741,1.410624423113111,6.433531733315374,3.6211127580919102,3.8609785669008523,0.0,5.504736744689112
2024-07-25,62.80371311196872,0.557600692093979,5.082734308689824,10.384428889153137,1.410614830855128,6.433487985245287,3.961768557347133,3.8609523122140095,0.0,5.504699312432786
2024-07-26,62.80328604909351,0.5575969004303498,5.08269974628865,10.38435827542922,1.410605238727599,6.433444237770171,3.9624216136907338,3.8609260578842295,0.0,5.504661880685538
2024-07-29,62.80285899202629,0.5575931088182867,5.08266518435752,10.384287662665635,1.4105956467305212,6.433400490890014,3.963074661152878,3.8608998039115034,0.0,5.504624449447354
2024-07-30,62.77374842306482,0.5580294824805317,5.08596236617866,10.392414430313043,1.4116995821604534,6.438435285058914,3.9668566963480054,3.86392135306688,0.0,5.508932381328685
2024-07-31,9.470437121894985,0.08420239489375729,0.7639416305507278,1.5578675285514276,0.21301470517299004,0.9705866299216999,0.6024704972393243,0.5830362764403029,0.0,0.8312559002325254
2024-08-01,62.84497363850754,0.5587595608615938,5.069448328031602,10.337869572857821,1.4135465299971672,6.378717377104122,4.011568612461206,3.8689765795998206,0.0,5.516139800579121
2024-08-02,62.82615474207748,0.5586225256862641,5.095454930637783,10.335334221574941,1.4131998592461983,6.3771530035964865,4.011947273581792,3.8680277172964814,0.0,5.514105726302581
2024-08-05,62.82615474207748,0.5586225256862641,5.095454930637783,10.335334221574941,1.4131998592461983,6.3771530035964865,4.012628520564336,3.8680277172964814,0.0,5.513424479320036
2024-08-06,62.80843590318781,0.558237911059832,5.0981639555105245,10.340829055275853,1.4139511942341372,6.380543449854807,4.015443464366948,3.8700841741658385,0.0,5.5143108923442545
2024-08-07,62.84668056969181,0.559458172888437,5.109308119580406,10.363433250946343,1.257879881269997,6.3603358336559666,4.097995595253967,3.8785438575690256,0.0,5.5263647191440395
2024-08-08,62.84668056969181,0.559458172888437,5.109308119580406,10.363433250946343,1.257196782157801,6.3603358336559666,4.098678694366162,3.8785438575690256,0.0,5.5263647191440395
2024-08-09,62.85269035154286,0.5589621687912547,5.11101887248297,10.372369868601728,1.2330179281102356,6.362465468967448,4.101417713241898,3.879842512887272,0.0,5.528215115374336
2024-08-14,62.83124081447886,0.559233488055282,5.113499752149496,10.329548432426488,1.2336164328668469,6.365553798634145,4.154682998326381,3.88172578169134,0.0,5.530898501371158
2024-08-15,62.83081126565562,0.559229664828435,5.11346479346059,10.329477813967959,1.2336079991883104,6.365510280217064,4.155338249481664,3.8816992440848868,0.0,5.530860689115472
2024-08-16,62.830381722705596,0.559225841653863,5.113429835249674,10.329407196474996,1.2335995656250875,6.36546676239501,4.155993491677697,3.8816727068412824,0.0,5.530822877376792
2024-08-19,62.82995218562868,0.5592220185315648,5.11339487751674,10.32933657994758,1.2335911321771762,6.365423245167971,4.156648724914662,3.88164616996052,0.0,5.530785066155111
2024-08-20,62.838544043193814,0.5592984909107944,5.0347804005754595,10.330749093972342,1.2337598230472562,6.368344919734889,4.21806990726537,3.882176976524116,0.0,5.534276344775958
2024-08-21,62.8408012288872,0.5589354332615001,4.926284718388889,10.324043090751415,1.2329589520482664,6.364211033493413,4.321925873395207,3.8796569374570584,0.0,5.551182732317055
2024-08-22,62.8433776633998,0.5589583492732698,4.922386754064702,10.324466370219666,1.2330095026130996,6.3644719622631225,4.322103069719305,3.8798160010246017,0.0,5.551410327422427
2024-08-26,62.8322146393732,0.5588590601243602,4.928344396226264,10.329464427667755,1.2327904800968938,6.367440636135741,4.321335323900945,3.8791268197480924,0.0,5.550424216726746
2024-08-27,62.836258714270244,0.5587674399053986,4.927536435821007,10.327770999288145,1.232588374518262,6.368446017405906,4.320626877502145,3.8784908696956313,0.0,5.549514271593258
2024-08-28,62.85485782047592,0.5588781514518933,4.942177257142317,10.32981729514849,1.2328325937683269,6.33008077408532,4.321482946144076,3.879259335593219,0.0,5.550613826190439
2024-08-29,62.862940269063486,0.5589621687912547,4.942920225144768,10.32453692017216,1.2330179281102356,6.337182339083247,4.3221326038526255,3.879842512887272,0.0,5.538465032894957
2024-08-30,62.85126327678295,0.5591379230641392,4.944474425766207,10.327783260587644,1.2334056254921124,6.339174937037686,4.323491610446476,3.881062450367538,0.0,5.540206490455239
2024-09-02,62.851517202522764,0.5591341011438455,4.944440628403571,10.327712666262336,1.2333971946957094,6.339131606366777,4.323462057737486,3.8810359218300725,0.0,5.540168621037437
2024-09-03,62.81602746087418,0.5589277950084619,4.9426162566909655,10.3389342931932,1.2329421027810683,6.3367926294724635,4.321866811182527,3.8796039191661675,0.0,5.572288731630963
2024-09-04,62.847856671449456,0.5577871555354528,4.938566913440943,10.33046390188255,1.2319319888004805,6.317946557313439,4.318326030087968,3.8764254713306587,0.0,5.58069531015905
2024-09-05,62.83057721467144,0.5570359749874737,4.937960084153663,10.32919454011086,1.2317806144394878,6.3171702359486295,4.317795413260654,3.875949153292006,0.0,5.602536769135778
2024-09-17,62.831006125587585,0.5563571307894105,4.937993792979484,10.329265052025432,1.231789023150266,6.3172133599082265,4.3178248885522805,3.875975612334338,0.0,5.602575014672981
2024-09-19,62.801104272358856,0.5567638089260115,4.941603298462818,10.336815393400324,1.2326894190235236,6.321831027977066,4.320981071663215,3.878808818655066,0.0,5.609402889533121
2024-09-23,62.81003599941871,0.5554885924951468,4.942413631823978,10.338510443742393,1.2328915577424482,6.322867693665546,4.321689634229619,3.8794448729875337,0.0,5.596657573894621
2024-09-24,62.81046515682196,0.5548091254704322,4.942447401481426,10.338581082904192,1.2328999816277555,6.322910895447512,4.321719162712951,3.8794713797783866,0.0,5.596695813755387
2024-09-25,62.77399298670304,0.5536090350525489,4.956919614348291,10.341690161959418,1.2332707465788961,6.3384817173794294,4.323018815578621,3.8806380372834632,0.0,5.598378885116291
2024-09-26,62.7704809702338,0.5529066724086947,4.963584671242752,10.34133676335036,1.233228602967977,6.336898228150084,4.322871088387763,3.880505427230063,0.0,5.598187576028512
2024-09-27,62.73575419614434,0.5518415057037196,4.966300023945271,10.346994041021217,1.2339032465656363,6.356092683415208,4.325235935664471,3.882628276258915,0.0,5.6012500912812175
2024-09-30,9.404820865386315,0.08276479302971754,0.7498736694526245,1.5537600946541712,0.18528952636650897,0.9544649518749684,0.6495006153629108,0.5830362764403029,0.0,0.8411137415859409
2024-10-02,62.6696372464963,0.55116736185988,4.999943822009888,10.360029299098404,1.2354577315878075,6.357253360085696,4.3306849159618,3.887519654508305,0.0,5.608306608391913
2024-10-03,62.42987646208067,0.5494331233999938,5.1954232138815835,10.429798776063913,1.2331021894151422,6.369050634437739,4.322427967386989,3.8801076514432618,0.0,5.590779981890711
2024-10-04,62.43108137247759,0.5507255960611831,5.325235321515146,10.555825397380923,1.2375421395096846,6.0566098864462115,4.3379914499816925,3.8940785003167293,0.0,5.610910336310838
2024-10-07,62.51743801567682,0.5515843277541277,5.369257853453194,10.579153858788134,1.2394718058701226,5.873720531289597,4.344755564031347,3.900150432776292,0.0,5.624467610360364
2024-10-08,62.33362462239344,0.5515199246943843,5.453797153210744,10.715283498308876,1.2393270849766036,5.804352283427449,4.344248269791679,3.899695050691103,0.0,5.658152112505724
2024-10-09,62.27773771304786,0.5503503928419655,5.458568952524693,10.856674940542405,1.2397869035033966,5.76459400242708,4.345860084673847,3.9011419262212903,0.0,5.605285084217455
2024-10-10,62.33606650927338,0.5488208429446615,5.499625003372532,10.78467343657121,1.240989150946715,5.7701840505084085,4.350074356627402,3.904924945620486,0.0,5.564641704135209
2024-10-14,62.36853173856114,0.5468854868086714,5.472019236941205,10.780316780976166,1.2412794035819597,5.768094096717875,4.351091787395879,3.905838261224441,0.0,5.565943207792663
2024-10-15,62.364241663257815,0.5468478688007545,5.478521428742755,10.77957524723319,1.2411940210666847,5.767697333200412,4.350792493651114,3.9055695946421727,0.0,5.56556034940511
2024-10-16,62.36594286816427,0.5469231099924772,5.479275222447904,10.781058416747305,1.2413647978450761,5.761611378851567,4.351391122320688,3.9061069647727376,0.0,5.566326118857977
2024-10-17,62.36609827529246,0.5456147671730717,5.4799538141571835,10.782393618313545,1.2415185371309874,5.75888474304995,4.35193002898618,3.9065907243384186,0.0,5.567015491558207
2024-10-18,62.3673929099807,0.5455959976123398,5.479765299600557,10.782022695816519,1.2414758279541387,5.758686633058366,4.351780319301079,3.9064563346622823,0.0,5.566823982014019
2024-10-21,62.36612775026905,0.5454946642951888,5.487002193211858,10.780020155236775,1.2412452491662445,5.757617074591085,4.350972064956844,3.9057307901560376,0.0,5.565790058116919
2024-10-22,62.35665943906454,0.5455321907642006,5.487379663114403,10.780761750194124,1.2413306387299334,5.764892507697353,4.3512713834086165,3.905999478917007,0.0,5.566172948109824
2024-10-23,62.34033778514291,0.5457687262971282,5.489758918261884,10.785436145709404,1.2418688632547963,5.767392088738884,4.353158037052548,3.9076930685603,0.0,5.568586366982146
2024-10-25,62.33204199963569,0.5458889499004117,5.490968219136979,10.787811994551491,1.2421424259240226,5.768662547497415,4.3541169640112765,3.9085538671341133,0.0,5.5698130322085975
2024-10-28,62.311909341057714,0.5458814343734766,5.502594998496623,10.787663473333703,1.2421253247263135,5.7775320034004904,4.3540570186994545,3.9085000561128944,0.0,5.569736349799336
2024-10-29,62.2852909710371,0.5457386786700363,5.5376303301214564,10.784842347003625,1.2418004914139373,5.776021097197497,4.352918371305746,3.907477928156579,0.0,5.568279785094027
2024-10-30,62.26789304792452,0.545990429772339,5.540184857763055,10.789817431334525,1.2423733381898252,5.778685595307997,4.354926387305052,3.909280460969599,0.0,5.570848451433094
2024-10-31,9.251816898996562,0.08142987701310919,0.825655824857006,1.6092104522671333,0.18528952636650897,0.8671819815582688,0.6495006153629108,0.5830362764403029,0.0,0.8308451568427997
2024-11-04,62.16439197229965,0.5456691970793714,5.54678602533046,10.810734666586912,1.244781814102563,5.825760264646387,4.363368886015506,3.9168590265560916,0.0,5.581648147383056
2024-11-05,62.16482081462406,0.5449831093522889,5.546824289946853,10.81080924466024,1.2447904012552657,5.825800453772253,4.363398986804655,3.916886047087879,0.0,5.581686652496508
2024-11-06,62.06055853672356,0.5458031161151995,5.562211071528356,10.840798217065291,1.2482434253673835,5.841961109750139,4.3755029698503405,3.9277514120130683,0.0,5.597170141586655
2024-11-07,62.1450448980577,0.5459984036501425,5.571121354151886,10.844677038380373,1.2486900449896456,5.8461273942159755,4.267243257589238,3.9291567555673166,0.0,5.6019408533977195
2024-11-08,62.15041584616912,0.5451592600796886,5.582762899922659,10.84175101086398,1.2483531330264626,5.844550036996458,4.258481811574184,3.9280966206511434,0.0,5.600429380716307
2024-11-11,62.172608652799134,0.5436853345176543,5.594286910235344,10.839951163222727,1.2481458929376914,5.852572029712307,4.187220272252576,3.92744451423123,0.0,5.634085230091334
2024-11-12,62.1567006832784,0.5435462229391347,5.592855512267869,10.87659504278791,1.2478265325754272,5.853840683434828,4.169552066116354,3.9264396075853516,0.0,5.632643649014722
2024-11-13,62.15842007129131,0.5435612585965924,5.593010222679137,10.807740536385834,1.2478610501408498,5.920391774612503,4.169667404893394,3.9265482213489604,0.0,5.632799460051418
2024-11-14,62.092744994798664,0.5421481571004567,5.592700810415375,10.80714263877214,1.2477920169195589,5.9892158018457335,4.169436733719998,3.9263309998303924,0.0,5.6324878465976855
2024-11-15,62.09317437872798,0.5421519061649566,5.5927394850761525,10.80721737235609,1.2478006456545139,5.989257218488124,4.168774045932451,3.9263581512058483,0.0,5.632526796393891
2024-11-18,62.12373830100773,0.5423281707034917,5.594557797680561,10.771993290598104,1.2482063308554492,5.991896192134751,4.165287182792408,3.927634689570421,0.0,5.634358044657086
2024-11-20,62.11335668375468,0.543429600986053,5.605919950171942,10.793870449585478,1.2507413499194702,6.0733803110201485,4.0378891871767495,3.935611438741167,0.0,5.645801028644306
2024-11-21,62.1045278358203,0.5436557019563499,5.608252366252775,10.798361380108,1.2512617371642836,6.075907220078492,4.03956920361589,3.9372489011896534,0.0,5.641215653814251
2024-11-22,62.06378123773282,0.5437725945229185,5.609458208499434,10.814554908571747,1.2515307736066128,6.0612611014487054,4.0404377599656955,3.938095457434026,0.0,5.6771079582180395
2024-11-25,57.3679082501511,0.5957360028425726,7.1523274239234675,11.961983806056564,1.3711282032464618,6.575892051785233,4.426545701458133,4.314423474545587,0.0,6.2340550859908825
2024-11-26,57.372119149685744,0.5956771602112548,7.1516209670975215,11.960802285047977,1.3709927728024933,6.575242531209437,4.426108478266183,4.313997326002188,0.0,6.233439329677197
2024-12-20,52.20201818863561,2.402155830369364,7.545857280475075,10.88776232448311,6.130295215903073,6.951530175777412,4.183427269116433,4.077463112599198,0.12495519117616422,5.494535411464554
2024-12-23,51.91191291215795,3.191954544302874,7.320593157472799,10.798938166346367,6.108427734711592,6.920256157327855,4.227938301391156,4.12084670230416,0.16257340107408907,5.236558922911155
2024-12-27,56.163557478850436,5.037645501717765,7.160397177263682,10.466199675160057,1.1718878415909577,6.827278745709729,4.176828326355138,4.07103131781458,0.16777811662424666,4.757395818913408
2024-12-30,55.81560627796465,6.126535265976687,7.0621983078802515,10.180551173405833,1.1677433424263024,6.896013806088279,4.162056553071796,4.056633706287983,0.23148658031212208,4.301174986586103
2025-01-02,55.0232506509783,7.4380616212803705,7.15817470827054,9.949719168274978,1.151121910210292,6.7619382280004565,4.102814647455494,3.998892369022767,0.25636345328530014,4.159663243221509
2025-01-03,54.6251120056921,8.063435799932527,7.129066694550584,9.885504607352756,1.215388286948186,6.7278219444818115,4.08211454890129,3.978716593790571,0.27609226602706316,4.016747252323111
