date,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,HANG SENG SECURITIES LTD,NANYANG COMMERCIAL BANK LTD
2024-06-20,92.6895205080554,2.4809564195133555,1.7956810348955945,1.3113847475248366,0.0,0.3228641915805052,0.0,0.4310005236888083,0.9685925747415156
2024-06-21,90.08750512109802,2.410105033157703,1.7263915505259162,1.156880429677007,2.990871314497697,0.3136438056849066,0.0,0.3736713283040274,0.9409314170547196
2024-06-24,90.08885707382446,2.41014120185908,1.7264174586666787,1.1568977911040879,2.9894154882336785,0.3136485125707022,0.0,0.3736769360292098,0.9409455377121068
2024-06-25,90.08750512109802,2.410105033157703,1.7263915505259162,1.159881805807963,2.987869938366741,0.3136438056849066,0.0,0.3736713283040274,0.9409314170547196
2024-06-26,90.10465379874823,2.4110457723378285,1.725564141173786,1.1738460083380748,2.9875349233824897,0.2822394801989488,0.0,0.37381718388052265,0.9412986919401113
2024-06-27,90.10735931515836,2.411118167309982,1.725615953615251,1.1768838924995608,2.9816193526012604,0.28224795482831666,0.0,0.3738284082566535,0.9413269557306094
2024-06-28,90.08166346726783,2.470466221702581,1.7101149532247388,1.1600384828395653,2.98076908645281,0.28216746639130325,0.0,0.37372180389060905,0.94105851823057
2024-07-02,90.07854814320959,2.4716162057537905,1.7109109992927516,1.145562577988801,2.9956709176663496,0.2822988132938716,0.0,0.37389576867113844,0.94149657412371
2024-07-03,90.02914103751702,2.4712080243697745,1.7436579583858178,1.1558827812650603,3.0026828971686204,0.2822521923338503,0.0,0.3738340206974932,0.9413410882623624
2024-07-04,90.00076544280866,2.479434352773079,1.7581170707254148,1.164523676947114,3.0002356363156086,0.2821632314293819,0.0,0.3737161948187026,0.9410443941820343
2024-07-05,89.98860994851216,2.479099480619655,1.7578796196112978,1.167367727587185,3.010335083609581,0.28212512249182514,0.0,0.3736657207471514,0.9409172968211402
2024-07-10,89.98590917344322,2.4790250768692856,1.757826861407192,1.1703339330813292,3.010244736198418,0.2821166552369405,0.0,0.37365450613828816,0.940889057625328
2024-07-11,90.03589976892621,2.4804022695981054,1.7633077635690169,1.163476827307247,3.025430129080014,0.21620939880274045,0.0,0.3738620854297387,0.9414117572869325
2024-07-12,90.03454794146218,2.48036502805425,1.7692870151689637,1.1619579268832831,3.025384704315565,0.21620615256647213,0.0,0.37085360891610153,0.9413976226331807
2024-07-17,90.03319615459108,2.4803277876286898,1.7707618600056152,1.1619404811415512,3.025339280915139,0.21620290642768236,0.0,0.37084804088637185,0.941383488403867
2024-07-18,89.73275811759002,2.472051009246249,1.7648528815405726,1.158063121099075,3.0152438157573798,0.5491784021751654,0.0,0.36961053225413043,0.938242120337408
2024-07-19,89.74753090946643,2.472457985425668,1.7501769783031333,1.1567571288955807,3.015740218300679,0.5492688139535231,0.0,0.3696713815981478,0.9383965840568366
2024-07-23,89.74887413174567,2.4724949899049764,1.7502031726361258,1.1552777740361087,3.0157853539095205,0.5492770346822798,0.0,0.3696769143501993,0.9384106287351212
2024-07-25,89.74618772739313,2.472420982053995,1.7501507847542022,1.158236439474326,3.015695084042857,0.5492605934708331,0.0,0.36966584901170507,0.9383825397989437
2024-07-29,89.74215842239087,2.4723099785842884,1.7500722088114207,1.1626741055460859,3.0155596893749035,0.549235933499052,0.0,0.3696492522459559,0.9383404095474266
2024-07-30,89.41964864876955,2.4678986774747207,1.7437829084223193,1.1659516470800508,3.004722558979796,0.8947064691751253,0.0,0.3683208298104266,0.934968260288006
2024-08-01,89.42231553957627,2.4679722811669107,1.7438349157683295,1.1510742017116244,3.004812173142795,0.89473315329314,0.0,0.38026159014958444,0.9349961451913312
2024-08-05,89.44899319949104,2.468708559631618,1.7443551598992229,1.1305342702989747,3.0057086088566223,0.8950000820416741,0.0,0.3803750348677115,0.9263250849131328
2024-08-06,89.459668720937,2.4690031940397814,1.7445633444774142,1.1306691968354987,2.9941325742826836,0.8951068981413105,0.0,0.38042043171005696,0.9264356395762565
2024-08-09,89.43298469376342,2.468266739844686,1.7738709730339994,1.1303319408630135,2.993239484512558,0.894839905683874,0.0,0.3803069599156464,0.9261593023828096
2024-08-13,89.42764979844934,2.46811950172321,1.7737651573109279,1.136229757318981,2.9930609304885087,0.894786526304487,0.0,0.3802842736794069,0.926104054725144
2024-08-21,89.42498258946479,2.4680458892496095,1.7766947869800513,1.1361958688938234,2.9929716614646327,0.8947598390028797,0.0,0.3802729315762238,0.9260764333679804
2024-08-23,89.42231553957627,2.4679722811669107,1.7796242419000554,1.1361619824900722,2.9928823977655528,0.89473315329314,0.0,0.38026159014958444,0.9260488136583999
2024-08-28,89.43165091026232,2.468229928667409,1.7798100283212608,1.1258409505444273,2.99319484400936,0.8948265602419612,0.0,0.3803012881028335,0.9261454898504298
2024-09-17,89.4423222923419,2.4685244488329325,1.7725646253734482,1.1319415131234516,2.999518227554699,0.8949333349243259,0.0,0.3639395562025592,0.9262560016466773
2024-09-19,89.43832022563242,2.4684139955344824,1.7724853125638544,1.1363653312372943,2.9993840151177307,0.8948932914324408,0.0,0.3639232718491926,0.9262145566325761
2024-09-24,89.43965420807474,2.4684508122023505,1.7725117493784126,1.1348907691871712,2.999428751262191,0.8949066388649004,0.0,0.3639286998050595,0.9262283712251719
2024-09-30,74.95725,2.06875,1.4855,0.953625,2.51375,0.75,0.0,0.305,0.77625
2024-10-02,89.42498258946479,2.4680458892496095,1.8020463157517996,1.142160934487176,2.9780589974812512,0.8947598390028797,0.0,0.3638690011945044,0.9260764333679804
2024-10-03,89.42498258946479,2.4680458892496095,1.7886249181667564,1.1600561312672335,2.9735851982862367,0.8947598390028797,0.0,0.3638690011945044,0.9260764333679804
2024-10-04,89.43165091026232,2.468229928667409,1.7887582939236801,1.1526857473516863,2.9738069352041174,0.8948265602419612,0.0,0.3638961344983975,0.9261454898504298
2024-10-07,89.37300379604775,2.480024919481162,1.8084508637610832,1.16534344022976,2.9599335877942234,0.8942397546206113,0.0,0.393465492033069,0.9255381460323329
2024-10-08,89.03330408405974,2.627980419318774,2.027256759625906,1.132704102767397,2.9486831145576753,0.8938102895084192,0.0,0.3400042463412425,0.996256983820846
2024-10-09,87.78629587805234,2.3065168841416397,2.086249640798754,1.6634589530244226,2.770160417605749,0.9169903777307815,1.196405080043032,0.3466357016750594,0.9272870669282179
2024-10-10,87.7555218269472,2.37494267085207,1.9160504825715958,1.563294233489792,2.866612872581149,0.993525000493975,1.1969828125428177,0.42728481816931874,0.9057852823520833
2024-10-14,86.88210474565878,2.3353690937923446,2.1664459943282086,2.1562058644487716,2.817799557956644,1.0502786465482,1.1850694284876786,0.5099565266841845,0.8967701420951993
2024-10-15,86.66656746656236,2.5324309017498425,2.261727746668207,1.8843052117237487,2.7979393267766066,1.0417742528930578,1.1803581069124622,0.5541045391862903,1.0807924475274258
2024-10-16,86.63436708452744,2.255863221878824,2.4379456683957352,2.0843576911475594,2.804703507661603,0.986702472834048,1.1783500098958353,0.5661265939964099,1.0515837496625424
2024-10-17,85.79310916859303,2.3124173599667666,2.4713336424469006,2.661408928593499,2.6020044815418766,1.2053671637739167,1.1255381227722263,0.7746098867748021,1.0542112455369774
2024-10-18,85.61601420349359,2.505523454928247,2.770881166291102,2.0992904095634555,2.6051749559765294,1.2911417912964334,1.123214776101356,0.9182174025163177,1.0705418398329782
2024-10-21,85.54781445851604,2.735388408596599,2.6207382236080994,2.0378748906001105,2.6002548158682184,1.3142950982875268,1.1080954603727255,0.9473576079694931,1.0881810361811746
2024-10-22,85.52790174885561,2.86366060319452,2.7147103798757004,2.1967201719032534,2.1943813970774517,1.3342294573690392,1.1092946841812688,0.9597748615380939,1.099326696005057
2024-10-23,85.74346674207678,3.1107128662641697,2.725835312916386,2.0786991111287167,2.030029231678591,1.2861991115141653,1.112090556594671,0.825145496420693,1.087821571405827
2024-10-24,85.75693354869529,3.104062374668484,2.7134131264121377,2.079025590101533,2.034631501335138,1.2849733094326812,1.1122652207298755,0.826702904753014,1.0879924238718424
2024-10-25,85.64619124333178,3.164011773237903,2.7111545676586517,2.1321395576324274,2.037572250543922,1.3003389710329147,1.1107549217450772,0.8113216309023735,1.0865150839149535
2024-10-28,85.63398092679994,3.140749977220652,2.7136193856748934,2.151794958428788,2.0515384553883425,1.3172616200421217,1.1077452257378333,0.7969492679375146,1.0863601827699214
2024-10-29,85.76848619605694,3.238497226252828,2.6878955814366505,2.2065795000292607,1.9348164645381756,1.2907724658921986,1.1094851608458765,0.6754008765509646,1.088066528397114
2024-10-30,85.77736615980156,3.303095071198935,2.6710371903028487,2.1264797687411887,1.9350167840356929,1.2951902748701196,1.1096000304027551,0.6797549735800662,1.1024597470668303
2024-10-31,75.08224999999999,2.8962499999999998,2.3305,1.8488404999999999,1.69375,1.1374499999999999,0.9712500000000001,0.5825,0.9612499999999999
2024-11-01,85.65138168233655,3.326762874462525,2.7940245075961734,2.096263301796838,1.952138180514015,1.2975658573707327,1.1079703186701166,0.6830344692959922,1.0908588079570647
2024-11-04,85.6159770635422,3.3709995663968066,2.7743397699935493,2.108225124342277,1.951331250062253,1.2984548689238202,1.107512331116414,0.6827521320524611,1.0904078935702144
2024-11-05,85.64039090883774,3.2978204597648197,2.8050721887338117,2.125935610769837,1.951887682411603,1.2973993538986577,1.1078281440714504,0.6829468224069817,1.090718829105096
2024-11-06,85.78483900208967,3.2411141386836153,2.7626734775136974,2.0402600704032716,1.9580362581013644,1.2924467484547124,1.109696697698585,0.7169469012158168,1.0939867058392743
2024-11-07,85.63807099501561,3.2769153557422674,2.8406396426996583,2.0510267959915627,1.951834807697165,1.2973642086282777,1.1077981340983911,0.7442350398962163,1.0921150202308463
2024-11-08,85.61902803295419,3.3326333377903383,2.8229029350555974,2.0477198769843783,1.9514007867557626,1.2942248782635226,1.107551797888406,0.7326661829017254,1.091872171406073
2024-11-11,85.72411394158459,3.3609855913420237,2.823513330747796,1.8746912567238052,1.9537958702960638,1.308657897170693,1.1089111696274956,0.7464099635974005,1.0989209789101309
2024-11-12,85.75103783142353,3.239266018924246,2.8743667706047056,1.8709971972939596,1.95440951075685,1.307641296912231,1.1092594520511851,0.793755798378969,1.0992661236543277
2024-11-13,85.66298611524815,3.27301980718636,2.905642943425486,1.883337525936222,1.96666418915468,1.3077247243562549,1.1081204314526372,0.7929407463161727,1.0995635169240452
2024-11-14,85.70943530835589,3.2933445769753398,2.8501414462957295,1.8857856571145082,1.9534613197050434,1.3084338142561993,1.108721289562322,0.790516852532209,1.1001597352027674
2024-11-15,85.67520470531285,3.296308349742749,2.8960729006134476,1.8779007335183255,1.9526811470349732,1.3050585407531916,1.1082784888576875,0.7902011361996897,1.0982939979670778
2024-11-18,85.61536689575217,3.351020507042499,2.9040277248185404,1.8552087638453947,1.9513173433182398,1.3269528078418908,1.1075044380995416,0.7910745986425296,1.0975269206391853
2024-11-19,85.60194540438927,3.3618962739021914,2.912123292111801,1.8520676596973837,1.9510114450920306,1.3267447881102097,1.1073308201873688,0.7895254496574032,1.0973548668523474
2024-11-20,85.59340664608439,3.3572859440509384,2.913257803063556,1.85330791075577,1.9508168325151671,1.3380123981434928,1.1072203644005003,0.7922966828914777,1.094395418094703
2024-11-21,85.59584611748541,3.3588066636740557,2.919040971518853,1.8448105234316992,1.9508724321467046,1.3394755670713048,1.1072519209481295,0.7894691946013691,1.0944266091224757
2024-11-22,85.58486959108477,3.362650497204067,2.921516347231873,1.8502733586929994,1.950622258759478,1.3393037971830233,1.1071099306472714,0.7893679556995988,1.0942862634969168
2024-11-25,85.56780058896302,3.384772935670151,2.906688004184081,1.8584517475346187,1.950233227665167,1.3376121193926114,1.1068891292153649,0.7863613890950855,1.1011908582798933
2024-11-26,85.53660630047656,3.409171866242369,2.9013562073025074,1.8899577308827755,1.9495222576799514,1.3043713711793488,1.1207260896962175,0.7874987644244069,1.1007894121158528
2024-11-27,85.45385680947498,3.478429986767284,2.8928587055593438,1.905201404339923,1.9476362584394322,1.3031095013003524,1.1196418812212077,0.7995409621935434,1.0997244907039307
2024-11-28,85.45750414622366,3.4728875270275585,2.9000958357611535,1.8995917961456166,1.9477193873415517,1.3031651205473833,1.1196896697135144,0.7995750881562834,1.0997714290832867
2024-11-29,85.42468931981213,3.437421529156124,2.9174706350479407,1.9443722969913313,1.9469714825878088,1.302664718181979,1.1192597200851757,0.8078011702774838,1.0993491278600265
2024-12-02,85.4477786067059,3.434082915013003,2.901188358275691,1.9335172814404389,1.9460751564779568,1.3030168131049338,1.1195622427983567,0.8151323572089688,1.099646268974752
2024-12-03,85.42104478354756,3.4102545107356774,2.9472107790027597,1.9357565959086356,1.9454662930301947,1.302609141640305,1.1192119682856456,0.819143702328503,1.0993022255207168
2024-12-04,85.49521153199281,3.4032519465818285,2.9412295367698413,1.8961598968977775,1.9542722386686955,1.3037401309038443,1.105950130695977,0.8056213307257696,1.0945632567634571
2024-12-05,85.48669405267206,3.381564635269135,2.9295507766153146,1.90308707874493,1.9469614566701081,1.3036102455055205,1.1058399501700833,0.8482375936954565,1.0944542106573927
2024-12-06,85.37490755995633,3.3558223939256093,2.9385121631519717,1.911969361969783,1.9444155166837076,1.3019055823549774,1.1043939009234216,0.9750504710855435,1.093023049948663
2024-12-09,85.39311366688965,3.348008062583452,2.939138797700649,1.8995821521025396,1.9448301611949732,1.3021832123158974,1.1046294117313555,0.9752583995466021,1.0932561359348936
2024-12-10,85.39796994021258,3.3510419431536924,2.9421494260340477,1.8954249596329533,1.9378320613145876,1.3022572669711736,1.104692231578455,0.9753138621143118,1.0933183089882008
2024-12-11,85.40161250769913,3.3341232669931045,2.949383925394668,1.901193011011092,1.9379147176595317,1.3023128134904072,1.1047393511529393,0.9753554631800726,1.0933649434190609
2024-12-12,85.43076423806293,3.3096602123333483,2.958924411576407,1.9018419807951412,1.9527990853174422,1.2743116303576223,1.1051164525066661,0.9728438269170652,1.093738162133367
2024-12-13,85.41983000723151,3.30212608966819,2.9869877858480045,1.895910148176381,1.9525491477667638,1.274148531997895,1.1049750093334123,0.9698751047173582,1.0935981752604815
2024-12-16,85.42225959441537,3.302220011691053,2.9941834679648336,1.893119783932303,1.952604683915511,1.2741847724697313,1.1050064380206497,0.9627919672329212,1.0936292803576313
2024-12-17,85.4477786067059,3.286135680894796,2.9950779491583996,1.880882207763769,1.9531880042721015,1.2745654219283555,1.1053365472100678,0.9630795913271761,1.0939559907394365
2024-12-18,85.4489941780854,3.3189019944373213,2.9951205568316914,1.8624152976520765,1.95321579012535,1.2745835537659933,1.1053522716150015,0.94744480424143,1.093971553245735
2024-12-19,85.45507255379765,3.317715392044327,2.989642849417645,1.862547779725391,1.953354731250798,1.2746742206929824,1.1054309003509615,0.9475122003008241,1.09404937241942
2024-12-20,85.45142542460292,3.3175737955737548,2.9909378849975394,1.8653135487648151,1.9532713642035868,1.2746198189889626,1.10538372176707,0.9474717615146314,1.0940026795867142
2024-12-23,85.43927057532447,3.3199467504438016,2.9990470131258404,1.8678930771861562,1.9529935254324509,1.2744385135079814,1.105226488900957,0.9473369904865346,1.0938470655918096
2024-12-27,85.47674336320303,3.3152198845952245,2.996292743089412,1.8574515961815294,1.9568265041075055,1.275082381541935,1.1057848681392959,0.9165063771965335,1.1000922819455285
2024-12-30,85.48404274242559,3.3155029913935374,2.9880090062810014,1.8476473387184067,1.95414707327037,1.2737680005054992,1.1058792978376384,0.9308173240486687,1.100186225519298
2025-01-02,85.52258153679733,3.295748819791564,2.9894556371874748,1.8257585543613384,1.9550931646462815,1.2729607323140493,1.1064147042462933,0.9312679750026716,1.1007188756530046
2025-01-03,85.52501721598983,3.2773307124332844,3.0037807537722228,1.8286585472861876,1.9551488456097759,1.2729969861772144,1.1064462148862315,0.9412624813897028,1.0893582424555561
2025-01-06,85.53232508605484,3.2505524828407713,3.0182786121063443,1.8273906815915668,1.9553159075313817,1.273105760157869,1.106540757576026,0.9470393871146168,1.0894513250265894
2025-01-07,85.54694457344581,3.2311669996380585,3.018794506957417,1.8519171931762015,1.9485283030658422,1.2704746383060006,1.106729891434327,0.937230718872313,1.0882131751040232
2025-01-08,85.55060022620646,3.2355783471444783,2.9961327296428335,1.8562696016008378,1.948611568960443,1.2804998947607311,1.1067771850016552,0.9372707692806811,1.0882596774018851
2025-01-09,85.55060022620646,3.2441248891136034,3.000406000627396,1.8591184489238795,1.948611568960443,1.2804998947607311,1.1067771850016552,0.9216021090039525,1.0882596774018851
2025-01-10,85.4811962062664,3.278498021324325,3.0136278317135337,1.886075576867205,1.9470307328724445,1.2794610728238398,1.1058792978376384,0.9208544474915729,1.087376812803032
2025-01-13,85.4605185574847,3.2862425051117543,3.027128081998158,1.8870422645533957,1.9465597518912663,1.2791515749708866,1.1056117889031536,0.9206316955216735,1.0871137795650054
2025-01-14,85.40826089538724,3.321206419621393,3.0309652591655043,1.9015309608308903,1.9453694635161913,1.2812135028139968,1.104935725988363,0.9200687448062689,1.0864490278701537
2025-01-15,85.40340296637522,3.3195955401949884,3.030792861157249,1.9113766135331736,1.9452588130163821,1.2782966831500049,1.1048728784457083,0.9200164122964906,1.0863872318307866
2025-01-16,85.39126056124647,3.3191235698458845,3.0317837225698714,1.9239007954186864,1.94498224182873,1.278114938680084,1.1047157908632481,0.9198856070637341,1.0862327724832965
2025-01-17,85.35606710358772,3.326282722485707,3.0347977464627127,1.951531565526269,1.944180629933966,1.2775881718460804,1.1042604893703885,0.9195064821398216,1.085785088647332
2025-01-20,85.33666243854256,3.3241056709308103,3.022740929402952,1.9454044622021578,1.9437386440835,1.2772977276939352,1.1040094491614618,0.9605024293862909,1.085538248596341
2025-01-21,85.39975988226249,3.2597336243225374,3.0221321025671197,1.9468428832167448,1.945175833401628,1.2782421543821108,1.1048257474803105,0.9569468829527015,1.0863408894143594
2025-01-22,85.38154912283572,3.259038514349047,3.021487659061053,1.94642773582714,1.9447610414959633,1.277969580309365,1.104590152954944,0.9780669565418296,1.0861092366249385
2025-01-23,85.32575119117901,3.3151565673647974,3.019513078327465,1.9522591200134756,1.9434901153439221,1.2771344108841902,1.1038682891975347,0.9774277773074695,1.0853994503821318
2025-01-24,85.31726659432185,3.3148269158047485,3.0192128248774,1.9634293009652657,1.9432968591475877,1.2755868769299472,1.1037585230684763,0.9773305841327049,1.0852915207520155
2025-01-27,85.32817567167578,3.3209336466745163,3.0068123935067153,1.9778875572755568,1.9435453384602088,1.275749979622609,1.103899654958759,0.9575654664635825,1.0854302913622804
2025-02-03,85.31847857627686,3.337602945979881,3.0064706851976255,1.9734011043685644,1.9433244648225059,1.2756049973918255,1.1037742026075197,0.9560360853987914,1.0853069379564289
2025-02-04,85.31969059266619,3.358959044258542,3.0022516574903797,1.954961611097054,1.943352071281745,1.2756231183685347,1.1037898825920438,0.9560496666466479,1.0853223555988691
2025-02-05,85.35485405348597,3.3702915492199765,2.9736445446290865,1.9401345152639062,1.94415299992955,1.2761488507432301,1.1042447960126172,0.9507590328602843,1.085769657855392
2025-02-06,85.35728018816936,3.310696742219263,2.965201838577493,1.9728773738221488,1.9442082607237399,1.2761851241224336,1.1042761831742294,0.9834737693134707,1.085800519877878
2025-02-07,85.38033534834818,3.3442875085662807,2.971689100066717,1.9776750178882776,1.9447333949919967,1.2765298240986938,1.1045744502257173,0.976631463713086,1.023543892101051
2025-02-10,85.43498938682231,3.3322032813734186,2.9906613356497225,1.9448010063962313,1.945978266347422,1.2745019645589448,1.1052815153157507,0.9189341813307272,1.052649062205477
2025-02-11,85.51040522152022,3.3209071655116382,2.9933012753576285,1.928008928830908,1.947696035335443,1.2756270027917718,1.1062571779646486,0.91547408678413,1.0023231059036197
2025-02-12,85.50797037451893,3.283796044422857,2.98752118778102,1.8923611833843639,1.947640576098187,1.2827092495916832,1.1062256780908561,0.9154480193210045,1.0763276867911034
2025-02-13,85.5386043794168,3.2467887443281898,2.9888403163405455,1.894621090737449,1.9485005493489642,1.2832756249571948,1.1067141278100476,0.9158522318942864,1.0768029351665327
2025-02-14,85.55444602785317,3.2431162268862406,3.0079137278487185,1.8906981534441272,1.9488614093478482,1.2835132860862846,1.1069190899585366,0.8875297207775653,1.0770023577974952
2025-02-17,85.649619277439,3.2082168047283326,2.967047895335329,1.894227612027722,1.951029379359128,1.2820887213952352,1.1081504588903819,0.8756813150047548,1.0639385358201092
2025-02-18,85.68505822417187,3.1924228833762593,2.973982685188592,1.8835971306197792,1.9518366500374178,1.2826192068111384,1.1086089744730072,0.8760436426337533,1.0458306026881778
2025-02-19,85.71073922274243,3.193379696725094,2.944902644121814,1.8870160883710791,1.9524216425117,1.2744403727319062,1.1089412399353733,0.8691701610304279,1.0589889318301764
2025-02-20,85.78787466498763,3.194825087890474,2.9389819520795264,1.940140065817311,1.954178725792161,1.2041626452439766,1.109939232412653,0.8699523713504578,0.9999452544258134
2025-02-21,84.73494669788221,2.8971961240582425,2.8540343901749994,3.3160799050866134,1.9324044254916226,1.234143486224927,1.0959695172313801,0.9492760425955196,0.9859494112544847
2025-02-24,84.36038417660635,3.3303774115156086,3.052822550058213,2.8513598595361143,1.9131058770494553,1.2767523627040183,1.0913974056295352,1.0801603667041346,1.0436399901965825
2025-02-25,84.4326354567048,3.307649386645973,3.100165727713144,2.766409988013686,1.9145849828354502,1.1596593446695544,1.0922412126748495,1.149875562378413,1.0767783383641374
2025-02-26,84.72442670624609,3.3444706415596333,3.069972966803199,2.5883641163526865,1.9212016085213919,1.1749516092760488,1.0960158956102215,1.112942782028912,0.967653673601817
