date,CMBC SECURITIES CO LTD,BOCI SECURITIES LTD,CITIBANK N.A.,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA MERCHANTS BANK CO LTD,BANK OF CHINA (HONG KONG) LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG)
2024-08-20,0.0,0.0,44.298624742243284,12.75812764124371,14.187611639698815,0.0,12.737239807593301,8.604609811625984,7.4137863575949075,0.0
2024-08-27,0.0,31.95700828209467,30.141642506932936,8.680877220404513,9.65458016625341,0.0,8.666664733712246,5.854743219745024,5.044483870857206,0.0
2024-08-28,0.0,31.960377988673628,30.14482079227679,8.681792575459733,9.645053693909524,0.0,8.667578590131878,5.855360573114637,5.045015786433816,0.0
2024-08-29,0.0,31.973526637265298,30.15722251216874,8.685364305423658,9.607881247516078,0.0,8.671144472395934,5.857769495768202,5.047091329462085,0.0
2024-09-02,0.0,31.955660598412177,30.140371380442893,8.68472830967365,9.63308712925411,0.0,8.666299245098916,5.854496314846019,5.065357022272231,0.0
2024-09-03,0.0,31.95734522077691,30.156721203793445,8.684131796899527,9.614616663420147,0.0,8.666756110682488,5.854804949223827,5.065624055203652,0.0
2024-09-09,0.0,31.95734522077691,30.156721203793445,8.684131796899527,9.6198884128792,0.0,8.666756110682488,5.854804949223827,5.060352305744599,0.0
2024-09-10,0.0,32.01777192328728,30.213743187574654,8.697383199437391,9.45216176738946,0.0,8.683143688862469,5.865875535797237,5.0699206976515105,0.0
2024-09-12,0.0,31.98668610914045,30.184408891370058,8.688938975449876,9.518967624693067,0.0,8.67471328990876,5.860180401321575,5.0861047081162125,0.0
2024-09-25,0.0,31.994451902368894,30.19173712404078,8.6667702888605,9.521278659167516,0.0,8.676819354585032,5.861603147933173,5.087339523044107,0.0
2024-09-27,0.0,31.98769882489268,30.185364546052497,8.664940991349548,9.540376026955784,0.0,8.674987936015103,5.860365937797065,5.086265736937323,0.0
2024-09-30,0.0,9.328105859937029,8.802517412951554,2.526830306858983,2.7931998939224174,0.0,2.52976015073185,1.7089730069360054,1.4801558935456003,0.0
2024-10-04,0.0,31.98398584727093,30.18186077469097,8.68503978344594,9.581477779387,0.0,8.673980985304091,5.859685694816743,5.033969135084327,0.0
2024-10-08,0.0,31.93444956403576,30.135115593804546,8.839110060326187,9.550834222962196,0.0,8.66054686296186,5.850610307789198,5.029333388120247,0.0
2024-10-09,0.0,31.94252663699521,30.12798351339866,8.740175051579909,9.58170413010757,0.0,8.66273734596175,5.8689518588395355,5.075921463117368,0.0
2024-10-10,0.0,31.932094520474703,30.11814400890011,8.741534663205162,9.578574839332102,0.0,8.659908180742397,5.867035116612459,5.102708670733066,0.0
2024-10-14,0.0,31.931758114035148,30.117826712532793,8.741442570638217,9.579527434210544,0.0,8.659816948115107,5.866973307062413,5.1026549134057815,0.0
2024-10-15,0.0,31.932767354618857,30.11877862169179,8.741718854160439,9.527153255949138,0.0,8.660090651764007,5.867158739619677,5.152332522196092,0.0
2024-10-16,0.0,31.908899092975595,30.09626623244175,8.761503613438057,9.56845872174382,0.0,8.653617635904302,5.862773310748304,5.148481392748174,0.0
2024-10-17,0.0,31.89949606479039,30.0873973573725,8.758921742306063,9.595107410844408,0.0,8.651067556996933,5.86104564779999,5.14696421988972,0.0
2024-10-18,0.0,31.900839015220782,30.08866401948993,8.759290487871814,9.591301416882448,0.0,8.651431761963538,5.861292394449507,5.147180904121981,0.0
2024-10-23,0.0,31.900839015220782,30.08866401948993,8.758238002256002,9.591301416882448,0.0,8.651431761963538,5.861292394449507,5.148233389737792,0.0
2024-10-24,0.0,31.896139183344136,30.084231168610454,8.756947683649441,9.604620993941996,0.0,8.650157178722823,5.860428872056862,5.147474919674293,0.0
2024-10-29,0.0,31.893118594051163,30.081382168421655,8.76874516467019,9.600554736130741,0.0,8.649338002081839,5.85987388486542,5.146987449778992,0.0
2024-10-30,0.0,31.893118594051163,30.081382168421655,8.831879018699984,9.537420882100948,0.0,8.649338002081839,5.85987388486542,5.146987449778992,0.0
2024-10-31,0.0,9.328105859937029,8.798208819020866,2.59238248594729,2.7895068134104,0.0,2.52976015073185,1.7138971142853616,1.5026221333270386,0.0
2024-11-01,0.0,31.883054093635305,30.071889397043687,8.96163120058212,9.443947860529784,0.0,8.646608533476813,5.858024686488123,5.134844228244168,0.0
2024-11-04,0.0,31.88372486270459,30.072522062070174,8.959715897182088,9.444146546267298,0.0,8.646790444455021,5.858147930069346,5.1349522572514825,0.0
2024-11-05,0.0,31.87835950028489,30.067461487108115,8.97503606824451,9.44255729440969,0.0,8.64533537091197,5.857162126594739,5.134088152446081,0.0
2024-11-06,0.0,31.878024225089774,30.067145257723205,8.975993407738176,9.442457983927943,0.0,8.645244445075484,5.857100524893598,5.134034155551822,0.0
2024-11-07,0.0,31.911586690731085,30.098801157176673,8.98754937491561,9.34711536259685,0.0,8.654346506031327,5.863267115825846,5.137333792722611,0.0
2024-11-08,0.0,31.904868545046945,30.092464645832013,9.00670965385428,9.345147573174753,0.0,8.652524560880432,5.862032759068506,5.136252262143073,0.0
2024-11-11,0.0,31.904196886051437,30.091831141432905,9.007572641651187,9.346003436200947,0.0,8.652342408556347,5.861909351976921,5.136144134130254,0.0
2024-11-13,0.0,31.900503267012525,30.088347343962095,9.017054560543203,9.345973903367577,0.0,8.651340707847014,5.861230705839418,5.135549511428163,0.0
2024-11-15,0.0,31.899831791797556,30.087714012903593,9.01686476013163,9.345777179517066,0.0,8.65115860536377,5.861107332514701,5.137546317771684,0.0
2024-11-18,0.0,31.89345418683135,30.081698697350745,9.015062054655026,9.363901313382124,0.0,8.649429014046643,5.859935544917974,5.136519188816141,0.0
2024-11-25,0.0,31.894506428803858,30.081698697350745,9.014009812682515,9.363901313382124,0.0,8.649429014046643,5.859935544917974,5.136519188816141,0.0
2024-11-26,0.0,31.893164055769635,30.08043262160051,9.018891420301154,9.362455008684577,0.0,8.649064977678941,5.859688912493191,5.136303003471989,0.0
2024-12-02,0.0,31.89889652164833,30.077900789792018,9.018132311665234,9.361666982737784,0.0,8.648336996864977,5.859195709919837,5.135870687371823,0.0
2024-12-03,0.0,31.89185024325964,30.071256758636633,9.037177793725396,9.36065092235125,0.0,8.646426630152519,5.857901448092382,5.13473620378218,0.0
2024-12-06,0.0,31.887535438993925,30.066196609477863,9.035657090151963,9.374851283086802,0.0,8.644971679041229,5.856915727564551,5.133872171683668,0.0
2024-12-09,0.0,31.886819092862645,30.066512818908286,9.035752119131486,9.374949879408213,0.0,8.645062599140175,5.856977325378543,5.133926165170652,0.0
2024-12-16,0.0,31.88748982119752,30.067145257723205,9.03594218308724,9.373043612471134,0.0,8.645244445075484,5.857100524893598,5.134034155551822,0.0
2024-12-18,0.0,31.887825195946473,30.067461487108115,9.036037218063598,9.372090448929022,0.0,8.64533537091197,5.857162126594739,5.134088152446081,0.0
2024-12-19,0.0,31.887825195946473,30.067461487108115,9.036037218063598,9.368935217041829,0.0,8.64533537091197,5.857162126594739,5.137243384333274,0.0
2024-12-20,0.0,31.889166765490934,30.06872647116904,9.036417377960356,9.365122229622722,0.0,8.645699093384856,5.857408546357696,5.137459516014395,0.0
2024-12-27,0.0,31.890508447923903,30.069991561674065,9.036797569846279,9.361308921353698,0.0,8.646062846463751,5.857654986856039,5.137675665882262,0.0
2025-01-13,0.0,31.89357308211885,30.071889397043687,9.03736791766367,9.354536458419622,0.0,8.646608533476813,5.858024686488123,5.137999924789232,0.0
2025-01-16,0.0,31.858385692936963,30.03871182634868,9.027397213494528,9.454543353068825,0.0,8.637068944457186,5.851561672954022,5.132331296739796,0.0
2025-01-20,67.41020015695301,11.09549934343334,10.461751281413072,3.1440224504987033,3.2927870412999076,0.0,0.7703174841005007,2.037956327294864,1.7874659150066012,0.0
2025-01-24,67.40822673232122,11.095174524167778,10.46144501503762,3.1439304096601908,3.295618132079651,0.0,0.7702949331587459,2.0378966663948006,1.7874135871799972,0.0
2025-02-04,67.41217369713506,11.095824181718099,10.462057565721386,3.1441144967264973,3.295811100941728,0.0,0.7703400363626846,2.0321606754973813,1.7875182458971652,0.0
2025-02-05,65.96194909631218,10.857838105816661,10.236989415194161,3.076117706327284,3.224908976353303,2.150921901427531,0.7537678653368536,1.9884432096035858,1.7490637236284374,0.0
2025-02-06,65.96620096160765,10.85853799515678,10.237649285022462,3.0698700545056923,3.2251168519352933,2.1510605484855887,0.7538164527341542,1.988571383388484,1.749176467163884,0.0
2025-02-10,65.97990514596317,10.861868353969296,10.239776111050396,3.048658705933803,3.225786855592662,2.151507421731078,0.7539730547437878,1.9889845002338498,1.7495398507819628,0.0
2025-02-11,65.9775419493433,10.861479315359393,10.239409353865154,3.048549512385661,3.229253009308501,2.1514303613737558,0.7539460497553676,1.9889132609461075,1.749477187662752,0.0
2025-02-14,65.97210723950062,10.860584632308202,10.23856591203397,3.0493728158316746,3.2325684053162016,2.1512531434990763,0.7538839456227128,1.9887494299491322,1.7529144759384168,0.0
2025-02-19,65.96761837185213,10.859845657474143,10.237869260536653,3.049165330705703,3.2391526454032524,2.1511067681437384,0.7538326499252456,1.988614111655529,1.7527952043036175,0.0
2025-02-21,64.84993603204113,10.675848447873335,10.064410130857386,2.997503646906795,3.1846240745082333,2.1146607950262974,0.7410605435374565,1.9563294253860553,1.723097781636143,1.6925291222271641
2025-02-24,64.85701418976,10.684055405479794,10.07360661054495,3.000647504105897,3.1853237519649267,2.114891603313011,0.7119182741763107,1.9565429523233226,1.7232858521048233,1.6927138562269777
2025-02-25,64.86866226340203,10.6859742212889,10.075415792066893,3.001186409011377,3.1890651688249227,2.1152714298197983,0.6873956724322272,1.9568943400132617,1.7271168419282061,1.6930178612123838
2025-02-26,64.86866226340203,10.6859742212889,10.075415792066893,3.001186409011377,3.1890651688249227,2.1152714298197983,0.6849306264757592,1.9579507882803195,1.7271168419282061,1.6944264589017943
2025-03-11,64.86820539738083,10.685898960625975,10.075344831529645,3.0011652718390396,3.1897470023183416,2.1152565320924803,0.6849258025512448,1.9579369985526582,1.7271046779499124,1.694414525159869
2025-03-12,64.86866226340203,10.6859742212889,10.075415792066893,3.001186409011377,3.189769467669628,2.1152714298197983,0.6842263276310541,1.9579507882803195,1.7271168419282061,1.6944264589017943
2025-03-13,64.8695760147509,10.686124745795157,10.075557716140079,3.0012286842492775,3.1901665537043447,2.1153012259039903,0.6824751938491025,1.9579783683183745,1.7271411703988253,1.694450326889947
2025-03-14,64.86889069882591,10.68601185201791,10.075451272710351,2.9973233204222574,3.1968237137129214,2.115278878762151,0.6807072305141084,1.9579576832169907,1.7271229239816062,1.694432425835794
2025-03-17,64.87208896370034,10.686538710053956,10.07594802795855,2.993949418775729,3.1931074801139965,2.1153831694639753,0.6772191115318423,1.9580542174295599,1.7331949336474064,1.6945159673246533
2025-03-18,64.87026134515627,10.686237641957792,10.075664161818903,2.9938650712918546,3.1958347866458054,2.1153235735180136,0.6772000324760202,1.9579990538568242,1.7331461049561798,1.6944682283223402
2025-03-20,64.86112479688401,10.684732555897709,10.074245071004704,2.993443405151203,3.1953846744034173,2.1150256441503785,0.6771046533198647,1.9577232826096973,1.7469863429259016,1.6942295736531152
2025-03-25,64.85041295999304,10.682967968670448,10.072581305993873,3.009816121424927,3.1945049051809407,2.1146763469435954,0.6769928292553393,1.9573999639415947,1.7466978275352916,1.6939497710609515
2025-03-26,64.88033485968737,10.68789707677333,10.077228782451531,3.0112048468311814,3.1565310134138267,2.1156520559738254,0.6773051929027883,1.9516110628571763,1.747503751735405,1.6947313573735654
2025-03-27,64.88970540317077,10.689440709439845,10.064593671126847,3.01163974942556,3.156986905190308,2.1159576155802777,0.6774030148048383,1.9515406666764454,1.7477561403818023,1.6949761242033186
2025-03-28,64.87489295918493,10.687352802370695,10.062296215327542,3.0344837549349504,3.155914073091801,2.115474603622334,0.6765440167848845,1.9510951863551587,1.7473571781770976,1.694589210150603
2025-03-31,56.69117928339404,9.339185101473081,8.792976954962176,2.8042582080022345,2.7575001156395835,1.8486157672564034,1.6494602455116838,1.7049721697146532,1.5269349133644858,1.4808234178481472
2025-04-01,63.87754019060108,10.52305101442042,9.9076037213456,3.1597352295501833,3.1070499271471346,2.0829524004008357,1.8585512677160754,1.9211000665619562,1.8938787028029103,1.6685374794538088
2025-04-02,63.87606963626299,10.52280875840566,9.90737563382706,3.161964633986155,3.1069783983165724,2.082904447792152,1.8585084811494488,1.9210558400305593,1.893835102947094,1.6684990672823106
2025-04-03,63.85625443595039,10.519544444170512,9.904302235074221,3.192005071345293,3.1060145725884065,2.0822583033267827,1.8579319472761793,1.9204599031405996,1.8932476102892388,1.6679814768383798
2025-04-08,63.85404091383435,10.51917979321371,9.903958910959224,3.1953608371927693,3.105906905265763,2.08218612363434,1.8578675436638517,1.9203933320504827,1.89318198248984,1.6679236576956704
2025-04-10,63.85426225914025,10.519216257171758,9.903993242299626,3.195371913674568,3.1055710290648446,2.0821933413784,1.8578739838241587,1.9203999889518069,1.8931885450650352,1.6679294394295583
2025-04-11,63.631930441035536,10.48328065445655,9.86950889080683,3.521723899576873,3.104775488409631,2.07494342861055,1.8514051204152182,1.9137134185346412,1.8865967211781485,1.6621219369760216
2025-04-16,63.62315891867052,10.481835557158984,9.868148400603763,3.5350232188130972,3.10434750190276,2.074657402199532,1.851149908270814,1.9134496173276914,1.8863366579485896,1.6618928171042446
2025-04-22,63.52586233346707,10.465806066896178,9.853057399811314,3.5296172362487117,3.0996001360637555,2.0714847040164828,2.001245378503267,1.9105234483526041,1.8834519518371384,1.6593513448034884
2025-04-24,63.284591928788224,10.426057070624466,9.81563561506328,3.5248342148535725,3.459004183955265,2.063617231864739,1.993644674402651,1.9032673049709883,1.8762986256496483,1.6530491498271571
2025-04-25,63.26952240547795,10.422887449082205,9.837454063869597,3.5243383386457343,3.458180515150714,2.0631258369290797,1.993169941549398,1.902814093057254,1.8758518356014786,1.6526555206365892
2025-04-28,63.37858274461634,10.440853818935818,9.682037087993642,3.53041338899917,3.4641415264788393,2.0666821337827,1.9966056524813176,1.9060940538095446,1.8790853203756004,1.6555042725270246
2025-04-29,63.383380439671335,10.441644181082898,9.68277000847636,3.52723977431129,3.4602747223904498,2.066838579544408,1.9967567935237776,1.9062383432148968,1.8792275652469599,1.6556295925376316
