date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-04-03,0.0,34.94202590704781,18.747360944946482,20.632191330068636,4.6494243503295,10.145082351821241,0.3623186799085496,4.67482924577796,3.2520910464282675,2.594676143671549
2024-04-05,0.0,35.08280502007568,18.580528437386217,20.62814835357536,4.664612267505912,10.259448264265464,0.33907382303777067,4.586069892604167,3.266315564247267,2.5929983773021656
2024-04-08,0.0,35.068599510217204,18.50267485163802,20.522401340260966,5.032458723704835,10.197499746585017,0.33992243077037465,4.484137310579103,3.259124497990113,2.5931815882543696
2024-04-09,0.0,35.089695030194946,18.519902163542564,20.541509161792384,4.925052546931035,10.279631125348066,0.3418897586996326,4.444565212259358,3.262158975692003,2.5955960255400155
2024-04-10,0.0,35.07681168956341,18.53794644444751,20.68756420464543,4.866872981646448,10.322902825234316,0.34255875499366706,4.293644776788239,3.2710233379802665,2.600674984700715
2024-04-11,0.0,34.75945375320779,18.493307834842057,20.753016520126955,5.201910497970847,10.30117946372858,0.34112190455660046,4.28878969873633,3.2651862245801015,2.5960341022507465
2024-04-12,0.0,33.429398025972304,20.502392027124262,20.496037270387816,5.157034845113792,10.06429063766419,0.3354819974738865,4.205325380554949,3.250733161339281,2.559306654369518
2024-04-15,0.0,33.44568779416291,20.537076418592818,20.55953146601018,5.1553266126855615,10.071604806272228,0.335508752194145,4.185069636693156,3.150683754077608,2.559510759311389
2024-04-16,0.0,33.30955904775037,20.656471196277177,20.613430360934178,5.132259365273521,10.078711555217271,0.3310724397439308,4.150794978280141,3.164727223652742,2.5629738328706626
2024-04-17,0.0,32.970058316791835,20.616443788900785,20.761545032459843,5.156495562903353,10.12630650857429,0.33427365695570693,4.272757975249688,3.1870421294277347,2.5750770287367644
2024-04-18,0.0,34.06640341106752,20.564781064813705,20.60307841487924,4.57485997429942,10.057073049549688,0.332076458753952,4.22699616497387,3.1478065093744267,2.4269249522881826
2024-04-19,0.0,33.152102842847775,20.870869916562953,20.955002137718466,4.621036671117077,10.18050754438602,0.33688618640674506,4.2297665185966355,3.1917521443952346,2.4620760379690942
2024-04-22,0.0,33.32932676550471,20.700966444769346,20.995111548052826,4.60364031328835,10.183190624196477,0.3369749729943713,4.221822853748372,3.1777704593041958,2.451196018141353
2024-04-23,0.0,33.29323588089096,20.575500336811352,21.1623058283969,4.606155162738431,10.18842386031651,0.33715905369309135,4.239784039970323,3.1828021643066586,2.414633672875779
2024-04-24,0.0,33.2165466655407,20.594185531535253,21.34039047868366,4.49962757020497,10.208452529058642,0.33733015402591016,4.2040150269791905,3.183593000990783,2.4158590429808946
2024-04-25,0.0,33.23196997839629,20.559330566425142,21.31984601663424,4.4326065144032585,10.231399924980296,0.33828634243917877,4.316263629566155,3.1881328344203137,2.3821641927351225
2024-04-26,0.0,33.24209427820197,20.495060520543202,21.412194275691828,4.414136647348501,10.213287165269747,0.3349615584439402,4.326647955750064,3.1796386859531003,2.3819789127976487
2024-04-29,0.0,33.22329196836001,20.44250394470904,21.5417127338941,4.414296290423456,10.211748854645931,0.3349111070157579,4.325996282257668,3.13546159196993,2.370077226724106
2024-04-30,0.0,32.50907548574298,20.5774447383443,21.922595270350143,4.474743733914799,10.298928329273185,0.3378713451475376,4.355915416063639,3.124913598687409,2.3985120824760022
2024-05-02,0.0,32.60183083741526,20.087074391326656,21.625313461507208,5.410029706914113,10.288988210431215,0.338462145657076,4.232704602764133,3.014712832610809,2.4008838113735327
2024-05-03,0.0,32.778081476639734,20.16787400336553,21.715037693723918,5.111370525508387,10.369332769737188,0.3419971977093855,4.0917859160157946,3.0111753306424784,2.413345086657588
2024-05-06,0.0,32.914442658091275,20.219224624114805,21.770327639752956,4.945514589866045,10.394446061952623,0.34035429450767396,4.062823228156274,2.9333770557691983,2.4194898477891478
2024-05-07,0.0,32.60868604873101,20.343647548308468,21.90429557749285,4.915248150178963,10.454195052171327,0.3390765294113283,4.081923247348944,2.9185491980568026,2.4343786483003096
2024-05-08,0.0,32.69507842258273,20.220640950096012,21.90276197583073,4.9094247782957785,10.467675575378085,0.34111951224168235,4.10729659465671,2.9190740073939696,2.4369281835242926
2024-05-09,0.0,32.518948138059095,20.266557529308503,21.90614372920698,4.916849033605071,10.584902119542383,0.3412247713775797,4.102654626101135,2.9250399071454494,2.4376801456538
2024-05-10,0.0,32.507368594556944,20.23922488821525,22.02855018805617,4.9139265656845215,10.516059322616519,0.34011986635177616,4.096981594562091,2.9219559528399826,2.435813027116749
2024-05-13,0.0,32.70634884356999,20.33300242988219,22.306083437547763,4.2190702467099435,10.651596245315133,0.34009502388305735,4.084066353145383,2.8935193963195034,2.4662180236270395
2024-05-14,0.0,32.56347792148496,20.53618397571695,22.16540551282412,4.411986506151747,10.576501967147117,0.3392751745217791,4.062908015328072,2.8839880865424425,2.4602728402828133
2024-05-16,0.0,32.62909961523212,20.290284221485923,22.184786492691728,4.563209318137643,10.55847066154483,0.33902449469470197,4.083744929876685,2.8929252447932714,2.4584550215431022
2024-05-17,0.0,32.65701369533455,20.36209233231397,22.095362318426677,4.59337047808724,10.552891495309238,0.33761328262563756,4.060834955262895,2.8864362353717796,2.4543852072680123
2024-05-20,0.0,32.57284728601756,20.238048319412805,22.01334457257579,4.981094825024689,10.511597791841854,0.33607564148030455,4.02964849118619,2.874136227761478,2.4432068446993314
2024-05-21,0.0,32.61019314710112,20.240054411497873,22.048740557216615,4.943887084457628,10.480973290494354,0.3320723622797862,4.024787949340003,2.87525784796362,2.444033349648993
2024-05-22,0.0,32.686847933856626,20.236029466699375,22.000509887133123,4.862496602061538,10.467503461957287,0.3312442082177975,4.115255032162534,2.8621752241845484,2.437938183727168
2024-05-23,0.0,32.65865585866636,20.23763872460516,22.12357316370875,4.766093972906224,10.453921014634336,0.33205975721049064,4.116584337884994,2.87374807690073,2.4377250934829604
2024-05-24,93.64258170785155,2.0923322717562423,1.2837503392448995,1.4029411299822787,0.29501660406280816,0.6637117387673988,0.021080526243131045,0.26171308043635005,0.18211573428182437,0.15475686737351843
2024-05-27,93.65192868862664,2.0887134246491517,1.284311096391145,1.394345453570836,0.2959047833232492,0.6643160672697113,0.021136308722063298,0.2621152784664573,0.1824561414194738,0.15477275756127154
2024-05-28,93.66381048753442,2.084098569927533,1.2541224213765385,1.4002602068879755,0.31258841819128963,0.6639713521823967,0.021138990325885076,0.2602711304460237,0.1849460292515574,0.15479239387637467
2024-05-29,93.658931533773,2.086954391799316,1.2605377018391217,1.403086465334703,0.30453102212832267,0.6640428527390574,0.02119318560547199,0.26017088461711957,0.18575540122091888,0.15479656094297536
2024-05-30,93.63052228853412,2.0875279598111582,1.26027997183111,1.4150840668079663,0.2997097510615753,0.663935327645614,0.021189753900344537,0.26211260496297106,0.2048667799246847,0.1547714955204481
2024-05-31,93.64479877071331,2.067425172271488,1.2616372887779546,1.4190438890042039,0.2993357006144989,0.6640570970853018,0.02119364021931587,0.2619461684327052,0.20608415557028356,0.1544781173109392
2024-06-03,93.64192144230597,2.0685581367976913,1.2591408482621727,1.4235221445254898,0.29842973450596644,0.6640697786287415,0.021194044955701142,0.26254108306997986,0.20614171955825114,0.1544810673900269
2024-06-04,93.47665445229079,2.172077834577076,1.2604971942532675,1.4201793899742465,0.3651369693865262,0.6634316345077103,0.01983585897160247,0.2613455139552117,0.2064960702637668,0.15434508181980253
2024-06-05,93.38912212737465,2.168317665442814,1.3458038084807455,1.4628405146462644,0.30952201590462325,0.6635353969410396,0.01892580812083995,0.2706269141012952,0.21695390483067456,0.15435184415705924
2024-06-06,93.37461882778838,2.129695708943536,1.3654160351912283,1.4708499926845515,0.323457818757038,0.6702843181220156,0.018930274551013197,0.2696724539511245,0.22268629931259826,0.1543882706985119
2024-06-07,93.3651240950966,2.127727676966582,1.3831606037317283,1.477372509600112,0.3080923494097189,0.6660165472267257,0.019044166709307593,0.27244811085433784,0.22657133615106134,0.15444260425381645
2024-06-11,93.35321207285429,2.1001294342987515,1.3703862076200775,1.485868545583756,0.34770948680851166,0.6652882749690674,0.01925616971988996,0.2728958241925782,0.2305630433542045,0.15469094059888017
2024-06-12,93.30492665024708,1.1873362209309841,1.3723564209533927,1.4868681596802198,1.3032443737070398,0.6673552863602802,0.019353370708671665,0.27248677097007684,0.23146181720318562,0.1546109292390729
2024-06-13,93.7096700721597,1.1717626189299135,1.373843037028503,1.4966543800900838,0.8968573267880574,0.6665382727028274,0.019437322861761433,0.2768437400024062,0.23278874277858616,0.15560448665816792
2024-06-14,93.70312942753311,1.161941488205693,1.3797199607239397,1.505643661606373,0.8937694718905188,0.6664880913755604,0.01948977532912649,0.27725489022532906,0.23696960716323356,0.15559362594711484
2024-06-17,93.94167605962087,1.3821729088913766,1.3864152316078608,1.512713451410136,0.4193392508570787,0.6681308707618118,0.01959333793581472,0.2766120645063683,0.23735709284939976,0.15598973155928347
2024-06-18,93.963672675481,1.3897760141981614,1.3837181733043644,1.5145785010282904,0.3891427316508392,0.668534877574326,0.019543967002308038,0.2775941324711842,0.23741267044831096,0.15602625684121538
2024-06-19,93.96783039251378,1.38191730932969,1.3782214031262163,1.5170737694686913,0.3956352869441042,0.668552371699413,0.019598792923466113,0.2781999880014174,0.23693752528153472,0.15603316071169168
2024-06-20,93.96200409656775,1.374860083100117,1.3885644201688727,1.519482847390664,0.3954601034943636,0.6694073031296651,0.019652506079910766,0.27814251718627847,0.2363949310147458,0.15603119186762482
2024-06-21,93.94343511883511,1.3623279503669283,1.3917395975803648,1.5366700016549373,0.4059876249158722,0.6707821211378735,0.019758008300566964,0.2741158873177784,0.23917159636352853,0.1560120935270332
2024-06-24,93.95952020906832,1.4094112624066542,1.395224492414092,1.5358635529568754,0.34033105843585254,0.6684188937876243,0.01986944299191079,0.27556760295614346,0.23975369311740974,0.15603979186512124
2024-06-25,93.92811586357206,1.3626022843781294,1.4073813849485166,1.5450603880384979,0.3838890181840105,0.6773662033120551,0.020671982884550633,0.27757936961548774,0.24134586680478703,0.15598763826191003
2024-06-26,93.9380631127236,1.376511457392119,1.4030524886770033,1.5422567033530201,0.3666960709911023,0.6745245785020401,0.020782074319132468,0.27841803264907994,0.2437992258195263,0.1558962555733773
2024-06-27,93.93949009807613,1.3600686134705022,1.400753869190738,1.5450316795731633,0.3850992483185599,0.6734018345478604,0.02078239001348113,0.2756167618341784,0.2438568812280654,0.15589862374731922
2024-06-28,93.69927870133796,1.316712072232009,1.3942048203188584,1.5458434067663807,0.6977284082314047,0.674307898765409,0.020034199001324984,0.2518827850120052,0.24447253956326387,0.15553516877137857
2024-07-02,93.66252470724376,1.3058123981200376,1.4560179687456771,1.6445073261222007,0.5786536408615747,0.6672639642173983,0.020187755585873234,0.2515687626467786,0.25745126678642477,0.15601220967028068
2024-07-03,93.60739877099878,1.3287256399950704,1.4682817169744506,1.6485403591787364,0.6018180518567592,0.6662262821700323,0.020498514084383614,0.2427094145039603,0.25988086298158164,0.15592038725624047
2024-07-04,93.62481821529795,1.302350134429869,1.4835605107614431,1.6562154586719093,0.5878388012070361,0.6663502605282097,0.020340978548832635,0.24313106400988874,0.2579930229693837,0.15740155357548824
2024-07-05,92.79418386199222,1.7284382292272595,1.485590710958276,1.6424811159159964,0.9940636554270509,0.6669951004291891,0.020480351728859723,0.25403403924416895,0.25772975864532205,0.15600317643164524
2024-07-08,92.65667996098406,1.7600488758716546,1.473648758061511,1.6418037594079626,1.129381605638143,0.6603646513459082,0.01965159534688384,0.24333152725930784,0.2593172576468183,0.15577200843774466
2024-07-09,92.40652016073835,1.888483527265186,1.5258324727567056,1.6592946142939002,1.1546289212743965,0.6581570930207492,0.02066020908926577,0.2462842457197344,0.2847873095753085,0.15535144626639266
2024-07-10,92.44107839211043,1.870554113321284,1.5362803300263639,1.6631544632533375,1.1066135747726646,0.6589342645454337,0.020827245696405115,0.26140460331611604,0.28574346828884273,0.1554095446691322
2024-07-11,92.42527433259873,2.033327006972225,1.5284782934579144,1.674816338636543,0.9601496273423592,0.6493837829429999,0.020770590709925072,0.26279345835501394,0.2896235936903303,0.15538297529396528
2024-07-12,92.44273518644349,2.035144850598468,1.5298291377657711,1.6793517743062745,0.9356802063608233,0.6457891614951161,0.021677288034374593,0.2625775833480074,0.291802481618857,0.15541233002881635
2024-07-15,92.45341647996953,2.0329369205663625,1.5427524103204073,1.684359958778089,0.9025942869934402,0.6359215025692122,0.02167979273607859,0.2750357686413408,0.2958725922829343,0.15543028714260423
2024-07-16,92.7706832268939,1.8919193762376745,1.5579057305779924,1.6976983656457734,0.7026755453724987,0.6324547285400932,0.021487726418106513,0.2708848092262229,0.2983268233146341,0.15596366777311813
2024-07-17,92.72612557063366,1.9026215348195237,1.5731376036304596,1.7035230280535834,0.7207711350184773,0.6314052216745841,0.020625132103102333,0.265161656846358,0.3007403586237898,0.15588875859646883
2024-07-18,92.73189616250193,2.0040602910808394,1.5778700312418588,1.7074550313619996,0.6295293373188462,0.6316575973960972,0.020626415659585083,0.24216533433370366,0.29884133913921174,0.15589845996592838
2024-07-19,92.67744765584976,2.1455798065957437,1.6302092188724262,1.7047814139681903,0.4841573363145088,0.6395377107026781,0.02056274285541083,0.24289478439302672,0.29900969725625154,0.15581963319200018
2024-07-22,92.54463975808875,2.240252110796041,1.6572078034778053,1.6965963657796128,0.4870341149631758,0.6311295540833918,0.021550881491216457,0.2633195179923002,0.30261989869206124,0.15564999463565468
2024-07-23,92.58853621148144,2.2280553957446605,1.6660747759288026,1.709640622236996,0.4172925233143202,0.6308553687081063,0.022150571917940245,0.272488086309343,0.30915343993913474,0.1557530044192584
2024-07-24,92.55923685007795,2.2058616372807553,1.678753480623444,1.7229036753509182,0.43649155147247154,0.6317978931952491,0.022629005118819732,0.27562136962707817,0.31095534117128065,0.15574919608203078
2024-07-25,92.57025216384656,2.1834088481351466,1.6892044536614002,1.7325282186524307,0.4203349011573905,0.6322703665608278,0.023973369379209058,0.2774850330452152,0.31470323078802975,0.15583941477378044
2024-07-26,92.60347631769974,2.1828617569543765,1.690100279865857,1.7308947969558988,0.37980045601226653,0.6335380170276681,0.024362104425097092,0.27974532585551154,0.3192792214555139,0.15594172374805676
2024-07-29,92.5231785485763,2.1899891680906878,1.6940568173289827,1.7452117841657504,0.4309501397482113,0.6361468523200562,0.025572584068247216,0.27830236563459826,0.31861176888318604,0.15797997118398224
2024-07-30,92.32802512184341,2.367330592659503,1.7142081069055983,1.76389265726121,0.4002644298245332,0.6240858365268311,0.025528490040387104,0.299034128126405,0.3199230656809535,0.15770757113117037
2024-07-31,92.3415485996064,2.379380963630916,1.7085573462087968,1.7720201440474308,0.3889341992795805,0.611820593439379,0.024362494340809213,0.29583457238832983,0.3219372069179335,0.15560388014043264
2024-08-01,92.33318898516336,2.3345578232659614,1.7161647551977903,1.7874370562151722,0.41587084709727506,0.6111803912503689,0.025423587926427935,0.2958077906957809,0.32477896975556814,0.1555897934322981
2024-08-02,92.33654020954293,2.3087706989794636,1.7224475687640604,1.7976568060824174,0.42433150075020815,0.609899985305949,0.02569034509744518,0.2919905113018059,0.32649209789309713,0.15618027628261036
2024-08-05,92.32330295052165,2.3065864780732803,1.7350120230464414,1.803990844694851,0.42584099370627176,0.6047624207763386,0.0244639991123849,0.29210812967042465,0.32777427393853387,0.15615788645983295
2024-08-06,92.32948724155546,2.2835319037989654,1.7453886680938169,1.8058128956681039,0.4239635251737257,0.6115768315652599,0.02489094042760992,0.2912239285750828,0.3279557184214493,0.15616834672052804
2024-08-07,92.35364719209419,2.25959422416086,1.7510567057430444,1.819898668711081,0.40079964536477986,0.6130131051340679,0.02080284507273499,0.29427803059391994,0.330700371675173,0.1562092114501524
2024-08-08,92.34989146022227,2.2558439229989182,1.729768841381081,1.8215794200562265,0.4336068398307891,0.6135730961191834,0.020323427934630555,0.29107558888730606,0.32813454365594164,0.15620285891365854
2024-08-09,92.3476254398966,2.2492560219714663,1.7286629321081466,1.8341899610563668,0.42785348736514467,0.6145683327557228,0.020376102519523407,0.29043036745565287,0.330838328759773,0.15619902611160938
2024-08-12,91.87924675005704,2.7716490158605604,1.742167718426472,1.827605303555735,0.37201943994021036,0.6118745271372416,0.02032566037335299,0.2904915350127982,0.3292132506651588,0.15540679897143256
2024-08-13,91.7753157193589,2.8905813579282222,1.740355562092302,1.8326505269295579,0.35696090823736076,0.6079075612071991,0.020355512334641373,0.290215677803742,0.33042616661694474,0.15523100749113736
2024-08-14,91.77132706997074,2.8885534385226355,1.7444543980687257,1.8342367572367684,0.3537602181404478,0.6108402614579564,0.02003757903421249,0.2916826250011645,0.3298833915750784,0.15522426099227543
2024-08-15,91.7806252423184,2.874549672403582,1.7469564031637963,1.8193084176238963,0.3706438294229681,0.6122761677295623,0.020039609220211085,0.29097232288361724,0.3293883470861966,0.15523998814777515
2024-08-16,91.77257443130553,2.8653671982846878,1.7443195823274793,1.8246444158294537,0.38641112205474515,0.6123281444139441,0.019879324917017945,0.29099964153572055,0.3282497685217634,0.15522637080966137
2024-08-19,91.77279750704135,2.893166351600532,1.7437425571906024,1.825177273923257,0.35885237903639017,0.6125410019669124,0.019879373238589623,0.29073613745751103,0.32788067041945246,0.155226748125402
2024-08-20,91.76891808359483,2.9041404622813745,1.7393888014963763,1.8251529600060288,0.3583616491542267,0.6109299070762048,0.01987853289691171,0.28982556657924424,0.3281838505408418,0.15522018637396187
2024-08-21,91.76896657436365,2.9149742130269174,1.7508031776552444,1.8191829954910588,0.3443063774982494,0.6109302298920504,0.019772863242740017,0.28919163877527754,0.3278141434004331,0.154057786654385
2024-08-22,91.76677484280177,2.913080703988552,1.7509727182366364,1.8197736134834448,0.34687235586633836,0.611021316590637,0.019719552187559573,0.29018866949263317,0.3275421200825439,0.15405410726988317
2024-08-23,91.76284744415484,2.9246329098928636,1.749576866898008,1.8196957315219224,0.34463837522164037,0.6101497814483506,0.01971870823785433,0.2902290866667497,0.324463581835504,0.15404751412227083
2024-08-26,91.75747569509616,2.9430907823313284,1.7544407930698356,1.8239743848833472,0.3212235430254438,0.6101140635995106,0.01982322084022611,0.29042343065839016,0.32539559023433207,0.154038496261426
2024-08-27,91.7772936842093,2.9416126428502496,1.7499051479435097,1.8258479874995324,0.3054019396472036,0.6107742861651311,0.019880347178433417,0.29043331210036877,0.32477888655870124,0.1540717658475691
2024-08-28,91.78141085161397,2.854981122687643,1.7715907978718852,1.825875925488647,0.3434367158121567,0.6200420860291743,0.019249288814300436,0.2968750454373479,0.33244174309519936,0.1540964231496697
2024-08-29,91.88916650155696,2.8094095980183793,1.7609092668643462,1.8313525173310907,0.29695384542818687,0.6241756011193536,0.0193799511734164,0.2820164406668698,0.33234116780991985,0.15429511003149038
2024-08-30,91.80208338328046,2.8252583890331513,1.7640434552437443,1.8290874351562403,0.373801871002199,0.6193007122137338,0.019416692690639174,0.2785561092439026,0.33428530941392004,0.1541666427220104
2024-09-02,91.81194651741095,2.8289740840031925,1.756079751405409,1.8323507223629802,0.3715050895129325,0.6207417974933829,0.01899790256495876,0.27523322540504447,0.3299699398369182,0.1542009700042327
2024-09-03,91.78533452192093,2.8480367753750113,1.761536946739369,1.8315018818636901,0.3727338570407917,0.6249695338769017,0.01957626383155643,0.2712191564105534,0.3309170258977162,0.15417403704347002
2024-09-04,91.77402342691623,2.8479220382639805,1.7696738678127835,1.8288440001321922,0.3885115678425579,0.6140181426182402,0.01957385136576122,0.2716087204063208,0.33166934711717555,0.15415503752476323
2024-09-05,91.7781280200203,2.821013451143145,1.774517931390254,1.8352898686173642,0.4008002050391397,0.6143662120057639,0.019578877812312902,0.2703562925684655,0.33175451779794574,0.15419462360531078
2024-09-09,91.7562574811761,2.8068259673906417,1.7814902439066571,1.8732060773257737,0.39094198606612607,0.6095866854308016,0.0198443933881859,0.2754484437448005,0.3321957017198994,0.15420301985100993
2024-09-10,91.64321458121111,2.781676759391829,1.7884167387076055,1.980052674052176,0.408451340872056,0.6109144906746354,0.02030476618927126,0.27544788727761504,0.3374363985709303,0.15408436305276246
2024-09-11,91.65448141237893,2.7461508727772324,1.7842495884246203,1.9944614317645997,0.41436853862622336,0.6165394455711721,0.020307262504722458,0.2774902677739645,0.33784787363375374,0.15410330654478258
2024-09-12,91.63159292172392,2.839117731934524,1.799136030999366,2.00663786643153,0.32134141333088817,0.6114229636467391,0.02030585650779996,0.2783695399615881,0.3384058546986749,0.15366982076496413
2024-09-13,91.62966254159018,2.8306540592651688,1.7956554215656284,2.013437116123879,0.3189955347883656,0.6172062695341551,0.021682654182598803,0.28136357430681985,0.3376542610513587,0.15368856759183716
2024-09-16,91.6299668052824,2.8386715449807016,1.7842439146079119,1.9985905197238176,0.34176376839554284,0.6167061617906585,0.020044107862750685,0.2799373249002197,0.3361753399070817,0.15390051254892126
2024-09-17,91.6248920363615,2.9259780858375923,1.709459953703372,2.0020211649810915,0.34348041107734784,0.6250760673208945,0.019355873290646287,0.2655018270597199,0.3307654371591337,0.15346914320869204
2024-09-19,91.61723721275347,2.9427253311411117,1.7093171364610287,2.001853905642096,0.3307185654036457,0.6246274603498728,0.01940710751168025,0.26822791387586103,0.33242904526897327,0.15345632159226846
2024-09-20,91.60701408438,2.9560416525994375,1.7091264019546342,2.0016305283597755,0.32359794564634126,0.6248219882389083,0.019299251136189362,0.2707874089284715,0.3337659318871455,0.15391480686909179
2024-09-23,91.45420206780226,3.013626601630334,1.7447083317542758,2.03605259040916,0.3392875184764274,0.6301566728849493,0.019454441027485173,0.2716918927489656,0.33735423729600017,0.1534656459701468
2024-09-24,91.20963140991722,3.308993686578094,1.760642602133139,2.0658662187274652,0.24908783444349383,0.6209185150695009,0.019960986642643886,0.27366473525314994,0.3379359223015515,0.15329808893373914
2024-09-25,91.13484593949602,3.300704295162491,1.8142076365927868,2.1002912620700336,0.26293725328949047,0.612274232274248,0.019641971922599002,0.2556367272424183,0.34570592509438,0.15375475685553672
2024-09-26,90.94011760780828,3.3696899404436262,1.8443326086273668,2.1114024629539823,0.33943995850192515,0.6147870365487959,0.01975025614736658,0.2578889371847453,0.34881510481045486,0.1537760869734732
2024-09-27,90.83433772161028,3.4124239162666172,1.8764724912554438,2.1538004144509246,0.3214081560710766,0.6102049659227379,0.020498364354063252,0.26455225934331916,0.3503444950460313,0.155957215679504
2024-09-30,90.6767625170256,3.430544964076777,1.8550648419298295,2.16867533546248,0.3825993191595625,0.6513501940413988,0.02177343996051025,0.27690177170772856,0.3491494136550939,0.18717820298102913
2024-10-02,90.66413657512807,3.5210525786862132,1.8540143169326309,2.145451699057824,0.42132802804685937,0.6322788798026061,0.02008033133906165,0.27327180224027,0.3009336071198696,0.1674521816465964
2024-10-03,90.44871747856627,3.4806676853005514,2.171910295979195,2.143778891449313,0.3946228388541511,0.6173934665380708,0.020401446117846153,0.2884820184310939,0.2769298646164499,0.15709601414706525
2024-10-04,90.41180864820879,3.4874245715570393,2.1710240184188203,2.1429040932914822,0.39190952059661566,0.6287811393778638,0.024922561499328557,0.3071133388921787,0.27718553500265064,0.15692657315523056
2024-10-07,90.42081144407683,3.4561459219044535,2.1712401990964842,2.143117473915155,0.39032284084715796,0.6252241565447655,0.024609004233237326,0.31099222067934,0.2874844014635043,0.17005233723907354
2024-10-08,90.35369462398542,3.474505192368875,2.169628548686688,2.141526698211704,0.4104182862780705,0.6418871930929596,0.02490654201731249,0.32149872796743023,0.2816917996333882,0.18024238775815327
