date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,KGI ASIA LTD,INTERACTIVE BROKERS HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-03-01,87.7610693400167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.238930659983291,0.0
2024-03-04,37.67469987457444,33.52893746640387,0.0,23.546407453861313,0.0,0.0,0.0,0.0,5.249955205160366,0.0
2024-03-05,26.624638574204862,23.65897204973851,26.610418542920794,16.616896557172424,0.0,0.0,0.0,0.0,3.7035281477619253,2.785546128201482
2024-03-06,26.624638574204862,23.65265203583448,26.610418542920794,16.634276595408508,0.0,0.0,0.0,0.0,3.7035281477619253,2.7744861038694286
2024-03-07,25.417168674698797,22.46987951807229,25.346385542168676,15.91566265060241,0.0,0.0,0.0,4.662650602409638,3.5301204819277108,2.658132530120482
2024-03-08,25.40607264899366,22.49619894925409,25.335320417287633,15.916241400593115,0.0,0.0,0.0,4.660615092805854,3.528579385509341,2.6569721055563083
2024-03-11,25.405307762941998,22.495521669100267,25.334557661332813,15.915762219445739,0.0,0.0,0.0,4.660474778341437,3.528473152594421,2.65990275624332
2024-03-12,25.43402254505998,22.392850684188318,25.363192476942555,15.948821508228345,0.0,0.0,0.0,4.6657423593947795,3.5324612695159443,2.6629091566700827
2024-03-13,24.639670555936856,21.698622935498474,24.57687758290863,15.379897486820775,0.0,3.193679814249624,0.0,4.52109405803239,3.4229471808875713,2.5672103856656787
2024-03-14,21.342898207857953,18.9008025845512,21.40649444804823,13.383192785642512,13.029597690184556,2.7816995459228453,0.0,3.937879192582135,2.981391740120324,2.236043805090243
2024-03-15,21.32265038789266,18.90499809233117,21.404044257916826,13.381660943660181,13.028106320742719,2.7813811522319725,0.0,3.9374284624189237,2.9810504896349994,2.258679893170546
2024-03-18,19.46614961279012,17.2589952280881,19.540456756725376,12.215397833482335,11.893787226137539,11.24708286407598,0.0,3.594608087868198,2.721499146628894,2.0620232442034623
2024-03-19,19.467505776621806,17.255553104281084,19.541818097372364,12.216248853384114,11.892293580112165,11.247866423603451,0.0,3.594858516308071,2.7216887474890563,2.0621669008278856
2024-03-20,19.46931428903211,17.254833652673753,19.543633513325204,12.217383731057307,11.893398362654588,11.248911339487893,0.0,3.5882250479010627,2.7219415897346573,2.062358474133426
2024-03-21,19.46931428903211,17.254833652673753,19.46815305115253,12.199965162863613,11.98629739302096,11.248911339487893,0.0,3.5882250479010627,2.7219415897346573,2.062358474133426
2024-03-22,19.476437361541226,17.269216047879187,19.44512103181507,12.185531855666516,11.972116867903082,11.235603187306447,0.0,3.583979957548975,2.76511592841319,2.0668777619263023
2024-03-27,19.108410704533043,16.89536683051156,19.148234116147826,11.95385035499727,11.63071181503732,11.02198252321136,1.8785272164573092,3.6045876570180226,2.712543236846896,2.045785545239396
2024-03-28,19.049515767431803,16.869046670687712,19.15193863732062,11.91519386373206,11.632961955593995,12.04834359458752,0.9684651363931217,3.6052850200862627,2.7130680201659247,2.0461813340009787
2024-04-02,19.124371544918898,16.806196965216007,19.142571149077508,11.927565575448734,11.627272106831676,12.042450576699956,0.9679914461860454,3.6035216234046907,2.711741019632823,2.046317992583661
2024-04-03,19.13993655269651,16.806713134046642,19.135388358897973,11.929912333564534,11.622909252163234,12.037931936279806,0.9676282306389075,3.6021694884419024,2.7107235039285023,2.04668720934199
2024-04-05,19.030775879717034,16.748174601369335,19.135409321474878,12.028296522075381,11.69392443645793,12.040807042285559,0.967859336260037,3.603029820530901,2.70454700543639,2.0471760343925576
2024-04-09,19.70057608058229,16.925960421769176,19.346418756539837,12.160934607379811,11.822875343521105,10.613221106856624,0.9785320868835305,3.647360493060586,2.7343705083537433,2.069750595053296
2024-04-10,19.69604653568924,16.9186200236817,19.3569154011519,12.158138572430364,11.83165300562153,10.610780921287088,0.9783071033602722,3.646521894076126,2.7337418234908664,2.0692747192109167
2024-04-11,19.717678433896978,16.90365891508512,19.368225029600083,12.157300012644695,11.830836963893647,10.61004908440909,0.9782396284758543,3.6347752117986505,2.730104721069511,2.0691319991263666
2024-04-12,19.924937160696455,16.823717102620314,19.361391991001643,12.16155726697809,11.812641316698612,10.593730990393334,0.9767351108152467,3.539660495598379,2.725905861558415,2.079722703639515
2024-04-15,19.947025031246056,16.797193014642648,19.34274346126062,12.1957092568598,11.801263602068545,10.583527307335084,0.9757943378702227,3.555744114847897,2.7232803201431013,2.0777195537260207
2024-04-16,19.949312507884084,16.789945069437277,19.34496164034816,12.197107831332211,11.802616942466255,10.584741000676598,0.975906239607344,3.5561518789922135,2.721299067671242,2.077957821584615
2024-04-17,19.962590225261927,16.801119998163937,19.31193555420401,12.205225893072306,11.810472441848455,10.591785915105058,0.9765557761380719,3.5390105917859147,2.7219627508807362,2.0793408535395845
2024-04-18,20.51282051282051,17.105677405813832,19.619640629190425,12.436888562400158,11.930831030421754,9.018085143596739,0.9223306631219319,3.596040158113828,2.7448373969519944,2.112848497568825
2024-04-19,20.521195436623664,17.084665095770244,19.615985815271912,12.441966264610503,11.93570212071017,9.021767025173226,0.9227072300118985,3.5975083405267947,2.745958052399505,2.112544618902083
2024-04-22,20.521913605450113,17.103927767343656,19.59567443976529,12.442401689161601,11.936119827817505,9.022082754919916,0.9227395214819826,3.5976342405188806,2.7460541511612986,2.111452002379758
2024-04-23,20.554043159751835,17.02438397457617,19.827314257673297,12.210681279136338,11.954807276636016,9.036207923915457,0.9241841825468226,3.6032667749360314,2.750353433268294,2.1147577375597333
2024-04-24,20.549241318085716,17.043768762630094,19.822682194629067,12.20782861615017,11.952014391010291,9.034096882337138,0.9239682743636768,3.602424978682148,2.749710894882547,2.1142636872291463
2024-04-25,20.538866160140266,16.93395675043834,19.83635300993571,12.21624780829924,12.0479251899474,9.040327293980129,0.9246054938632379,3.6049094097019285,2.7516072472238458,2.105201636469901
2024-04-26,20.824144888096466,16.96968986064843,19.90569136207948,12.258949936658379,12.090038943367897,9.07192793130953,0.9278374700886783,3.1013935156946464,2.73776568291653,2.1125604091399617
2024-04-29,20.8248777111755,16.997266830109446,19.875892972351583,12.259381341716619,12.090464404274536,9.072247181785123,0.9278701216436557,3.101502656922662,2.7378620277070698,2.1126347523138103
2024-04-30,20.35529323939719,17.537208976811456,19.763915457472123,12.236971025987962,12.022348714598984,9.021135631969393,1.155927774926515,3.084029300611207,2.722437362944991,2.1007325152801752
2024-05-02,20.341256327120895,17.53516363042616,19.76161041263325,12.25886963215227,12.02094656061207,9.020083506332952,1.1557929602761774,3.1303211961465793,2.7221198479158404,2.053835926383803
2024-05-03,20.40635424199305,17.513821176141267,19.715878606918753,12.259441554503255,12.021507382957381,9.020504327136159,1.1558468823625463,3.1304672373976534,2.722246845039539,2.053931745550398
2024-05-06,20.43063428744722,17.497142323932163,19.71679846968531,12.260013530221382,12.022068257634078,9.020925187206942,1.1559008094804861,3.13061329227611,2.722373854013577,2.0435299881027364
2024-05-07,20.433306499597496,17.502595872271417,19.69829547443212,12.263017278592512,12.025013708538962,9.023135347030205,1.156184009426808,3.1313803040378936,2.723040845612684,2.044030660459907
2024-05-08,20.424233246747196,17.633286351617375,19.66708989038894,12.243590490279443,12.005963959976237,9.008841104730399,1.154352409463127,3.126419643793172,2.6954303486353948,2.0407925543687173
2024-05-09,20.424233246747196,17.623967664154506,19.66708989038894,12.243590490279443,12.007128795909097,9.008841104730399,1.154352409463127,3.126419643793172,2.6954303486353948,2.0489464058987292
2024-05-10,20.506228989519478,17.5819190638486,19.639637543765776,12.22650025009015,11.990368621247194,8.996266095918296,1.1992695041235795,3.122055624701927,2.691667926810827,2.046086379974177
2024-05-13,21.262504631344942,17.349018154872176,19.463227121155985,12.152649129307152,11.846980363097444,8.954705446461652,1.1937291589477583,3.1076324564653577,2.632919599851797,2.0366339384957395
2024-05-14,21.072307727701475,17.53399130374767,19.602226976786987,12.133342535716752,11.7698483907332,8.896404168679688,1.1859571629051924,3.121908574320749,2.660639105528332,2.023374053879955
2024-05-16,21.087676526059155,17.297253783522702,19.647867887207322,12.314273885643313,11.766870601223607,8.89415336492019,1.1856571139426837,3.12111872671236,2.6599659597957586,2.0251621509729056
2024-05-17,21.10582229580574,17.293276306107433,19.643349889624723,12.311442236938925,11.764164827078734,8.89210816777042,1.1853844738778512,3.120401030169242,2.6593543046357615,2.02469646799117
2024-05-20,21.149760562248073,17.277414761308695,19.643082717991707,12.337073232352232,11.750249773194456,8.881590280090492,1.1839823608447502,3.116710113804706,2.6378346099518826,2.022301588213002
2024-05-21,21.16146820610029,17.258889080360735,19.65190418748923,12.325808489861565,11.75483945085875,8.885059452007582,1.1844448273881325,3.117927508759837,2.6388649549083807,2.020793842265495
2024-05-22,20.778857907910822,17.429419640258455,19.901041969846904,12.161359799755516,11.888934163804645,9.004016531812097,0.9674602712614238,3.159671692182316,2.6462541475056756,2.062983875662146
2024-05-23,20.68853599165411,17.602874695722733,20.04636606004405,11.97055755187203,11.895212704300452,8.964877709516633,0.9980294424481279,3.1459371739886404,2.634751362003014,2.052857308450214
2024-05-24,20.65089304281522,17.49462787957208,19.727812564985328,12.240347512650478,11.855634372328382,8.93504933108436,1.2257676933385706,3.1793710575567826,2.6259848887451187,2.064511656923681
2024-05-27,20.64230778113957,17.560108090629836,19.67341848165,12.25027138138901,11.850705591611428,8.931334734508164,1.2252581010231656,3.178049287479502,2.6248931796660275,2.063653370903296
2024-05-28,20.64755348149517,17.52067643117867,19.67841796423786,12.240678279351291,11.853717137180613,8.933604398650834,1.225569468188329,3.198493739315252,2.625560227325232,2.0757288730767454
2024-05-29,20.627538774002954,17.576394017725256,19.64318685376662,12.220734859675037,11.842226735598228,8.924944608567207,1.2728489660265878,3.1953932791728215,2.6230151403249633,2.073716765140325
2024-05-30,20.616119210186383,17.60011072153534,19.401642369440854,12.45386602694224,11.83567078796826,8.920003690717843,1.2732976563941687,3.193624284923417,2.621563019007197,2.084102232884296
2024-05-31,20.6135040073805,17.61171654269734,19.28270772069423,12.45228622498991,11.949489707663034,8.918872167445079,1.2731361356166753,3.1932191662342153,2.621230467623825,2.0838378596551923
2024-06-03,20.615523090770616,17.58060421426758,19.293083154469294,12.463938701562464,11.957349581111957,8.924738627708924,1.273973551201274,3.1953195319531953,2.598721410602599,2.0967481363520966
2024-06-04,20.647450418381027,17.583560630576486,19.254773242106236,12.472839905690906,11.975867967269197,8.938560399426748,1.2747908094863853,3.200268133697009,2.6027460588969533,2.049142434469049
2024-06-05,20.681631377270467,17.599935170928795,19.052800963174775,12.60230837799979,11.991062849469213,8.953357798589966,1.2769011703962676,3.205566038827983,2.60705479214179,2.0293814612009586
2024-06-06,21.032007490376948,17.531874559304597,18.903954410421797,12.560252453445225,11.915247771959635,8.939903596074487,1.274982372183884,3.200749037694629,2.6031371733074407,2.037891135231358
2024-06-07,21.034379118211454,17.53404388134927,18.905047048759624,12.564446396781726,11.91593646683467,8.940420317665827,1.275056065475227,3.177814255658567,2.603287633227753,2.049568816035882
2024-06-11,21.03194784779694,17.550510888159415,18.879744787091404,12.562994128253733,11.91455915668778,8.9393869342087,1.2749086874104212,3.1774469462295993,2.602986730778122,2.065513893383883
2024-06-12,20.9887650817819,17.57791773363785,18.842134403764966,12.66292938380972,11.890096200429095,8.921032597411585,1.2722910466698965,3.1709230165870768,2.5976422820495073,2.0762682538583985
2024-06-13,21.190130624092888,17.47298822770521,18.60644596493653,12.625843757919231,11.873660930264704,8.90870136153155,1.2797475061626005,3.4211071946921003,2.5940516506554245,2.0273227820397635
2024-06-14,21.174520592094662,17.47853311540321,18.59043716475978,12.61539169870393,11.864914017357673,8.90213863118396,1.278804760698911,3.4450608899836554,2.624369805934759,2.025829323879463
2024-06-17,21.155040364313805,17.449803353342993,18.573334253317693,12.603785735642495,11.853998482025805,8.893948802870351,1.2776282803192345,3.5338899238712944,2.6219554267577454,2.036615377538582
2024-06-18,21.14774451648503,17.443785349703408,18.566928771784614,12.599439003080883,11.84991033245965,8.890881500896676,1.2771876580677795,3.5602611854508663,2.6210511794730307,2.0428105025980594
2024-06-19,21.138996138996138,17.440016547159402,18.613256113256114,12.594226879941164,11.845008273579701,8.887203530060674,1.276659312373598,3.535806214377643,2.6176686890972607,2.051158301158301
2024-06-20,21.11715682898271,17.50694492274491,18.559588585072433,12.581215418876415,11.872948091007187,8.878021902334872,1.2753403586105563,3.532153270427256,2.6149642996533276,2.061666322290332
2024-06-21,21.11861137897782,17.50815080130413,18.560866969738715,12.582082013133123,11.873765899802544,8.878633420581346,1.2754282040685125,3.53239656518345,2.608256417321027,2.061808329889333
2024-06-24,21.129041520702923,17.553551943949923,18.570033882731295,12.588296100614482,11.88537299718601,8.883018434502958,1.2760581174984207,3.506575547005111,2.536036294722334,2.0720151610865445
2024-06-25,21.150662251655632,17.57841243561442,18.469462840323768,12.601177336276672,11.897534952170714,8.89210816777042,1.2773638704930095,3.510163723325975,2.5386313465783665,2.084483075791023
2024-06-27,21.279844530816213,17.504164353137146,18.420322043309273,12.77299648343513,11.9702017397742,8.946418656302054,1.201878585970757,3.255136035535813,2.5541365907828983,2.0949009809365164
2024-06-28,21.228444546975027,17.487744391256705,18.367841282657594,12.964992214083857,11.936097814176135,8.920929696060902,1.198454351462022,3.245861929753734,2.546859680489071,2.1027740930849528
2024-07-02,21.22770998177582,17.479065261021017,18.367205702553694,12.972617592101319,11.935684790883295,8.920621006251586,1.1984128814966897,3.2457496136012365,2.5467715518235714,2.106161618491776
2024-07-03,21.227465138006206,17.480017070554446,18.366993852293568,12.972467963875015,11.935547122804184,8.920518114395783,1.1983990588126736,3.2457121766110335,2.5467421769570584,2.1061373256900313
2024-07-04,21.222814179293803,17.52231370649692,18.36296962568325,12.94540925759358,11.932932032565327,8.918563620009687,1.1981364883876473,3.245001037846814,2.5461841832145575,2.1056758689084156
2024-07-05,21.237998522895126,17.44945531757755,18.376107828655837,12.954671344165437,11.941469719350074,8.924944608567207,1.1989937223042837,3.2473227474150663,2.5480059084194977,2.121030280649926
2024-07-09,21.238488702194935,17.44755002654234,18.3765319546703,12.95497034181919,11.941745332010063,8.92515059893369,1.1990213954347173,3.2473976965864244,2.5480647171509685,2.121079234657373
2024-07-10,21.199345727647614,17.484507107148616,18.342663625682494,12.931094063169535,12.034925242472411,8.90870136153155,1.1968115741700647,3.24141267537494,2.5433685811044304,2.1171700416983437
2024-07-11,21.199345727647614,17.479899555371254,18.342663625682494,12.935701614946899,12.034925242472411,8.90870136153155,1.1968115741700647,3.24141267537494,2.5433685811044304,2.1171700416983437
2024-07-12,21.15333694062928,17.50382795500858,18.332738513256814,12.974752765913355,12.028413211913287,8.903880913183132,1.1961639861387736,3.2396587651535214,2.541992378627923,2.1252345701753375
2024-07-15,21.1462769018299,17.531361491541027,18.326619864196108,12.970422373115435,12.024398664978708,8.900909195534584,1.1957647600414316,3.238577511796524,2.5411439751409826,2.1245252618252963
2024-07-16,21.150171512765613,17.53689251099293,18.329995165411976,12.95209153486659,12.026613255979925,8.902548518544098,1.1959849897552777,3.239173976103322,2.5416119897782994,2.124916545801966
2024-07-17,21.15090191203048,17.5340447329949,18.330628172807955,12.95253882193137,12.027028582610997,8.902855958835515,1.1960262918580424,3.239285837621301,2.5416997617156474,2.1249899275937887
2024-07-18,21.167471170351256,17.504003317857677,18.229784684861123,13.031807656417405,12.036450353098395,8.909830305404192,1.1969632385977444,3.241823439282052,2.5436908862596916,2.1381749478704655
2024-07-19,21.16917830314761,17.50311074243053,18.225494262408407,13.03285865708097,12.037421079312411,8.910548873219964,1.1970597723397391,3.242084888704549,2.543896032075211,2.138347389280612
2024-07-22,21.370317467631203,17.35359166935447,18.209464129383036,13.030456618900613,12.00755655900106,8.90890660277381,1.1968391466617518,3.241487351978989,2.543427175966456,2.1379532783486153
2024-07-23,22.10483079661365,17.201013166602014,17.950619537685693,12.80263788421605,12.07585058074527,8.8241334459074,1.1854505624900167,3.210642813134655,2.5192250644638663,2.125596148141387
2024-07-24,22.103569839477018,17.205736386350413,17.9495955550992,12.80190756523029,12.075161720915906,8.823630078379026,1.1853829391564272,3.2104596638943077,2.519081356744361,2.125474894753055
2024-07-26,22.070689202606623,17.190691941613505,17.95533136277005,12.834529746755988,12.079020348538625,8.826449676454812,1.1857617292263447,3.2114855688574915,2.519886331214407,2.126154091962156
2024-07-29,22.07598000045661,17.230200223739185,17.891144037807354,12.86043697632474,12.081915937992283,8.828565557863975,1.1860459806853725,3.212255427958266,2.5204903997625627,2.1129654574096484
2024-07-30,22.058773102904365,17.15301352169987,17.946256100766952,13.029066511218554,11.914640697687709,8.83996845317697,1.1875778669318429,3.235835362159814,2.5237458423344648,2.111122541119455
2024-07-31,22.053731616176623,17.15594967374784,17.942154521249243,13.042087099612612,11.911917631329349,8.837948096767189,1.187306448479585,3.235095818715789,2.5231690454696087,2.1106400484521592
2024-08-01,21.98614793819146,17.222501600073144,17.944820334643868,13.044024869708329,11.925116576757794,8.839261223370212,1.1874828563591477,3.216147023863948,2.523543933436957,2.1109536435951357
2024-08-02,21.84819161347883,17.288907190080753,17.959188342140784,13.054468922288564,11.93466474504152,8.846338617802484,1.1884336467412442,3.241598609109418,2.52556447738659,2.112643835929815
2024-08-05,21.997895266637688,17.1455697650477,17.96001006611608,13.055066230468304,11.930635309189906,8.846743382672553,1.1884880236096178,3.241746928690718,2.5256800347738557,2.108164992793576
2024-08-06,21.993571338694366,17.14462200157857,17.960215508859427,13.055215566053924,11.93077178252365,8.84684457967765,1.1885016186042254,3.241784010706809,2.525708925772984,2.1127646675283973
2024-08-07,22.01923076923077,17.138278388278387,17.97275641025641,13.064331501831502,11.939102564102564,8.853021978021978,1.143543956043956,3.2497710622710625,2.5274725274725274,2.092490842490842
