date,CCB INTERNATIONAL SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FIRST SHANGHAI SECURITIES LTD
2024-05-21,0.0,24.082464466435024,26.08549836599251,20.42353191479946,10.890977492983303,9.184540042592046,6.138864440600945,3.1941232765967076,0.0
2024-05-22,0.0,22.823080146591522,24.571138092239625,19.60375817203027,10.321844535803965,8.697380744534893,5.824814155272384,3.0600576729069613,5.09792648062038
2024-05-23,0.0,22.85339362601025,24.36600562946658,19.645748836739426,10.33351646262931,8.715325042366425,5.928262076971304,3.077033502191141,5.0807148236255655
2024-05-24,0.0,22.833951023810588,24.397941853787326,19.631285819587507,10.324725188423196,8.705209645577307,5.960129581715525,3.0703644988548904,5.0763923882436615
2024-05-27,0.0,22.863591066029816,24.159631756596355,19.67930450044011,10.33812739333148,8.716960326064816,6.057108479178213,3.102294582914094,5.082981895445109
2024-05-28,0.0,22.87658279530348,24.07324359620513,19.700859242591775,10.34400180526891,8.720560622258926,6.084451944731417,3.114429806303662,5.085870187336696
2024-05-29,0.0,22.876685963320618,24.07335216088151,19.700948088841326,10.344048454288348,8.720599949939803,6.0844793841810985,3.1139928751301844,5.085893123417112
2024-05-31,0.0,23.160049000850734,24.370624629722055,18.702667988153515,10.472175447641556,8.82861802978152,6.159845045223754,3.1571301050896525,5.148889753537212
2024-06-03,0.0,23.157617233616893,24.374456958737753,18.700704238629616,10.471075886361714,8.827234524718106,6.163763417797882,3.1567986115966016,5.148349128541434
2024-06-04,0.0,22.832354909289833,24.023551456837204,18.449744540664977,10.324003480481418,10.078102749458973,6.0789901537534305,3.137215165843636,5.07603754367053
2024-06-05,0.0,22.830299713809115,24.02138903887458,18.448083834541983,10.323074191961672,10.072694974144023,6.0784429691489095,3.15043464026384,5.075580637255877
2024-06-06,0.0,22.82988871911052,24.027707411836538,18.447751729192937,10.322888354332763,10.075213967818007,6.058531168516038,3.1625293833498853,5.075489265843309
2024-06-07,0.0,22.818797453017893,24.015134548180253,18.43923923774789,10.317873266305348,10.070319205498658,6.086176603088559,3.1794362055302,5.073023480631197
2024-06-11,0.0,22.80312888758914,23.988754933699028,18.42657790329116,10.310788481373471,10.110941827436735,6.104024316432754,3.186243569602614,5.069540080575101
2024-06-12,0.0,22.830962629348388,24.032107494050415,18.39752547714295,10.305090615923094,10.101760175251506,6.1006511593435855,3.165163857050975,5.0667385918890915
2024-06-13,0.0,22.843072840970454,24.03811208271475,18.405485998343067,10.306061574373333,10.107567961232126,6.058935487542792,3.171337916308451,5.069426138515032
2024-06-14,0.0,22.83862746585869,24.028939858233816,18.417769263837,10.304055963747215,10.109196409497386,6.057756388688289,3.175215047056923,5.068439603080681
2024-06-17,0.0,22.850951318846747,24.035160939607177,18.427707596651207,10.309616090819988,10.067435892693018,6.061025188412933,3.1769284111154192,5.071174561853513
2024-06-18,0.0,23.16095148262415,24.373076371303902,18.67770123119597,10.449478218748133,8.810476853691323,6.147807876240768,3.2405369274348685,5.13997103876088
2024-06-19,0.0,23.198058920294475,24.339346730730714,18.674552038097715,10.447716362496148,8.80443439597755,6.146771312163978,3.250015837105707,5.1391044031337145
2024-06-20,0.0,23.242145621909767,24.3086314342116,18.66880407040065,10.447049869106696,8.798404743185738,6.146379189875824,3.249808508154968,5.138776563154759
2024-06-21,0.0,23.281559208208233,24.290820061433532,18.659316013282783,10.444289587856657,8.792435697641565,6.144755216079776,3.249405401063442,5.1374188144340085
2024-06-24,0.0,23.27986240269858,24.262629990970677,18.653400963807805,10.44352838763125,8.787695277884186,6.144307374317423,3.2915312133739003,5.137044389316181
2024-06-25,0.0,22.982329213488903,23.90800449231447,18.38352348809238,10.289918602489113,10.030113978408302,6.056177215260831,3.288447402644818,5.061485607301183
2024-06-26,0.0,22.99837021704192,23.856484875334303,18.3784094457367,10.287056089238936,10.074435916534622,6.054492470396093,3.290673413812464,5.060077571904966
2024-06-27,0.0,22.998060648838702,23.856612437892938,18.373675250607445,10.28691762092836,10.074300310185317,6.054410974257986,3.29601329625942,5.060009461029836
2024-06-28,0.0,22.999092575260292,23.85768288766173,18.37001266520547,10.28737919646083,10.074752345547248,6.054682636584079,3.2961611888690734,5.060236504411277
2024-07-02,0.0,22.995481237869676,23.853936733678317,18.362641879538486,10.285763863289658,10.072721768187545,6.053731925084386,3.316280650649329,5.059441941702599
2024-07-03,0.0,23.03330167986295,23.893169068988684,18.388349047175822,10.302680758027545,10.089288274685385,5.881694034202532,3.3437539809169516,5.067763156140129
2024-07-04,0.0,23.030921322516225,23.890699849363973,18.386448718583903,10.301616036079551,10.088245605605561,5.87928890560009,3.355540129866188,5.067239432384506
2024-07-05,0.0,23.04282803171426,23.83337006682692,18.386963196249244,10.30694184761326,10.093461107194154,5.904806164925963,3.3617704512780544,5.069859134198138
2024-07-08,0.0,23.045109726623615,23.84472202638365,18.360897923564217,10.307962438345974,10.094460559118819,5.906290055852616,3.370196119764532,5.070361150346578
2024-07-09,0.0,23.045109726623615,23.84472202638365,18.356401930875098,10.307962438345974,10.094460559118819,5.906290055852616,3.3746921124536517,5.070361150346578
2024-07-10,0.0,23.045109726623615,23.84472202638365,18.35190593818598,10.307962438345974,10.094460559118819,5.906290055852616,3.379188105142773,5.070361150346578
2024-07-11,0.0,23.046145879657487,23.84579413154447,18.34823488079568,10.308425904421,10.094914425733373,5.906555614161207,3.3793400400239126,5.070589123662873
2024-07-12,0.0,23.045627791493946,23.845258066913345,18.34332631011266,10.30819416617402,10.09468748732453,5.906422832021974,3.3860082115172747,5.070475134442252
2024-07-15,0.0,23.100779187429676,23.633714618475885,18.382717590364965,10.332863110018147,10.118845479959745,5.954359125753429,3.3941114005995843,5.082609487398568
2024-07-16,0.0,23.114321659539662,23.538890671429872,18.434079632835783,10.338920590129462,10.12477749556778,5.957849776079079,3.4055710863461286,5.085589088072233
2024-07-17,0.0,23.129046612534694,23.517408310874078,18.45714892190939,10.335425023594889,10.121354330347101,5.95132746908371,3.4044196701787675,5.083869661477369
2024-07-18,0.0,23.173653661907352,23.351836100358682,18.492745674643327,10.355358089667098,10.14087453625508,5.962805294464648,3.429052148852995,5.093674493850822
2024-07-19,0.0,23.175096042425032,23.35957015013038,18.489572248822533,10.353581070649833,10.139134323435147,5.961782054291516,3.4284637104014277,5.092800399844129
2024-07-22,0.0,23.16871377325,23.435303642169977,18.439333878282753,10.350278297814251,10.14085671884607,5.937566986771122,3.43654882678889,5.091397876076934
2024-07-23,0.0,23.103008735311143,23.743122656612805,18.36178699670332,10.309274155083855,10.100682230359526,5.932930841900831,3.377966826004969,5.071227558023556
2024-07-25,0.0,23.102385419883426,23.742482071015335,18.35904327885465,10.308996012539607,10.100409715591569,5.932770772389206,3.382821992599471,5.071090737126737
2024-07-26,0.0,23.093558729918637,23.760380350017794,18.340791565718312,10.3050572715829,10.096550668854336,5.941741352542273,3.3927668274407976,5.0691532339249505
2024-07-29,0.0,23.093351124312836,23.715217937877014,18.34062668636003,10.304964631566579,10.096459903262831,5.94168793769931,3.438584115479557,5.069107663441843
2024-07-30,0.0,23.08173116470008,23.754500933646074,18.292312381600244,10.29977944765,10.095872252867915,5.965653955431026,3.4435928407152248,5.0665570233894375
2024-07-31,0.0,23.059999034412755,23.958799043490973,18.237835996943055,10.276616733011162,10.034646978657063,5.9366974906744785,3.433618012208918,5.061786710601597
2024-08-01,0.0,23.0743948297349,23.99845749127955,18.281558012583154,10.283032174350588,9.952434890629078,5.981273469324952,3.363902471431076,5.064946660666704
2024-08-02,0.0,23.075534832852643,23.99515173477891,18.282012081628178,10.283540213188667,9.952926596127238,5.9815689774175125,3.3640686668755726,5.065196897131279
2024-08-05,0.0,23.06072357298902,24.070867380549053,18.265789061087848,10.276939621370586,9.946538211923507,5.955286995399868,3.3619094061873556,5.061945750492761
2024-08-06,0.0,23.062690407221904,24.069778129911086,18.262858025044057,10.277816134919373,9.947386545749284,5.954897135303622,3.3621961412712316,5.06237748057944
2024-08-07,0.0,23.050067097086675,24.02160923264814,18.252861892037238,10.272190596081836,9.946428323191336,5.951637736160027,3.445598522794746,5.059606600000003
2024-08-08,0.0,23.050894431751292,24.02336876230428,18.253517040905486,10.272559295197805,9.942298712299742,5.951851357933431,3.44572219545419,5.059788204153773
2024-08-09,0.0,23.027545064266324,24.102122001253274,18.235027169350037,10.262153722316246,9.921470701807722,5.954786584863192,3.442231856542137,5.0546628996010705
2024-08-13,0.0,23.028370782927922,24.10298625195238,18.234336368505353,10.2625217012655,9.919585347866619,5.9550001108120165,3.442355287636227,5.054844149033984
2024-08-14,0.0,23.02073514405841,24.106196165264038,18.223361491043566,10.259118902589902,9.915848183689112,5.953025579884811,3.4685464458834914,5.0531680875866725
2024-08-15,0.0,23.022798330864376,24.057271537684557,18.204829553219536,10.260038355362724,9.914944411987358,5.953559107756754,3.5329377355730136,5.053620967551685
2024-08-16,0.0,23.023830062955277,24.05834962813682,18.20116402564039,10.260498143554976,9.91538873531341,5.9538259075566,3.5330960588656284,5.053847437976894
2024-08-19,0.0,23.02310784078249,24.058491196488895,18.20059308309113,10.260176287493545,9.917318309339032,5.953639145185978,3.5329852310708905,5.0536889065480395
2024-08-20,0.0,23.032706777613477,24.00306888167063,18.199215232369077,10.264454023789598,9.922798022382755,5.978536760341458,3.5434243799804763,5.055795921852528
2024-08-21,0.0,22.98283839736195,24.176557459653644,18.15086515857057,10.24223033548084,9.901314057440334,5.965592561147197,3.5357524708089,5.0448495595365666
2024-08-22,0.0,22.98510045678262,24.179384390632038,18.143704013931035,10.243238415214881,9.902288582882033,5.96617971772984,3.5347583297786853,5.045346093048864
2024-08-23,0.0,22.985717459361453,24.155874222406393,18.144191056055874,10.243513380492045,9.902554395842191,5.966339871403239,3.5563280861954607,5.045481528243344
2024-08-26,0.0,22.97430827112146,24.14790875494804,18.13518500733945,10.238428911294879,9.897639165009885,5.977240722883254,3.586312013827084,5.042977153575948
2024-08-27,0.0,22.963936774766903,24.140583203316137,18.133255648297865,10.23380688625383,9.893617954919181,5.935209074012985,3.658889900894211,5.040700557538881
2024-08-28,0.0,22.963834133500356,24.140922270031748,18.145689680354778,10.233761144493142,9.893573733691454,5.935182545574827,3.6463584650932503,5.040678027260445
2024-08-29,0.0,22.958703239782167,24.158765476783845,18.138507250962157,10.23147457769143,9.891363176211135,5.936090762653092,3.6455437458423603,5.039551770073814
2024-08-30,0.0,22.957369582958986,24.163617888410798,18.140134644612896,10.230880237682795,9.887213862022321,5.935745938824587,3.6457788198486165,5.039259025639001
2024-09-02,0.0,22.94270957758498,24.15265316324523,18.23617081090877,10.224347051956824,9.875988016677645,5.910967385263974,3.621122914234708,5.03604108012787
2024-09-03,0.0,22.94606537316026,24.149039993761058,18.25446993558409,10.225842551800948,9.85431990743165,5.911831973560748,3.6216525704295024,5.036777694271742
2024-09-04,0.0,22.9412753384811,24.1439988358476,18.250659280353265,10.22370788776813,9.875370629783777,5.910597867420536,3.6186639029731364,5.035726257372455
2024-09-05,0.0,22.940353422316665,24.156423892481904,18.245907269288622,10.21124126389162,9.874973778968858,5.910360344630933,3.6252161363214865,5.0355238920999135
2024-09-09,0.0,22.944367727413606,24.157876987631322,18.247679410260666,10.212233034744784,9.84523233344807,5.910934390720925,3.645663146427759,5.036012969352867
2024-09-10,0.0,22.93955317017618,24.152807792311865,18.264834000504692,10.210090139326969,9.843166448035653,5.909694063147338,3.6448981545964134,5.034956231900894
2024-09-11,0.0,22.942113853310868,24.13809003042095,18.266872856799584,10.211229865346455,9.844265215310172,5.9166048825641475,3.6453050251733115,5.035518271074513
2024-09-12,0.0,22.91908826509962,24.166945438405243,18.2797638285218,10.200981482154168,9.834385131960428,5.920034042703448,3.6483373799702186,5.030464431185071
2024-09-20,0.0,22.91356899962016,24.156220174518307,18.304348801272297,10.198524930466776,9.832016862256907,5.918608408352238,3.647458804770115,5.0292530187432005
2024-09-23,0.0,22.891008568789132,24.13288175898589,18.350926236138466,10.188483582640249,9.822336373968325,5.946194644485465,3.6438675596840526,5.024301275308426
2024-09-24,0.0,22.89060064450934,24.13245170417283,18.352381245842846,10.188302020966585,9.822161337142001,5.946088681606609,3.6438026249283175,5.024211740831471
2024-09-25,0.0,22.877656603088404,24.159768905079275,18.357587381313138,10.182540800218538,9.816607159461583,5.942726322558782,3.641742148978417,5.0213706793018575
2024-09-26,0.0,22.862997592884245,24.18656051186274,18.36762815974199,10.17601626966524,9.81031710331565,5.938918481252554,3.6394086785426563,5.018153202734925
2024-09-27,0.0,22.85711128205253,24.19558876749427,18.37002511948748,10.174386443266492,9.808745848575938,5.937967283272495,3.638825778104711,5.017349477746083
2024-09-30,0.0,22.850401648091445,24.182259475388427,18.371304175977393,10.171399783755124,9.805866521724479,5.936224211435812,3.66666753322302,5.015876650404294
2024-10-02,0.0,22.812788822846123,24.229672699534735,18.46177737091841,10.194342418119195,9.627387601730263,5.97190253521269,3.674938077527424,5.0271904741111655
2024-10-03,0.0,22.80199122271258,24.255129179898816,18.461674430930024,10.18911909946098,9.631365632831967,5.953248686833223,3.682857076223029,5.024614671109379
2024-10-04,0.0,22.778446068322506,24.60795879964924,18.26101728238375,10.178597896292692,9.494571771634234,5.978257203679674,3.6812796012172315,5.019871376820669
2024-10-07,0.0,22.819885558973972,24.654956077907055,18.294238479856563,10.197115222325525,9.342851437535408,5.964609009666528,3.697340479405451,5.02900373432949
2024-10-08,0.0,22.82833411453997,24.666314315387243,18.300565457586224,10.200890477654745,9.34586436311418,5.927564207806524,3.69960145269441,5.0308656112167025
2024-10-09,0.0,22.81510420973155,24.725576074415688,18.22442710870104,10.194978666074308,9.3836905809843,5.928586945085297,3.6996863854891195,5.0279500295186965
2024-10-10,0.0,22.840661897103434,24.738546041021376,18.227436638390305,10.199704697260579,9.349572431918238,5.912913279809103,3.69758262959674,5.033582384900227
2024-10-14,0.0,22.829046929377544,24.736225602763643,18.258314029384973,10.194517928093994,9.345264044783473,5.909906436258756,3.695702329319101,5.031022700018519
2024-10-15,0.0,22.808291706704274,24.721312773393635,18.322825529396937,10.185249495193629,9.338996048014899,5.904533394429975,3.6923423500340946,5.026448702832558
2024-10-16,0.0,22.825076099215366,24.704271420330766,18.32738923434177,10.192744717876197,9.299039161210699,5.926272243497259,3.6950595076399884,5.030147615887954
2024-10-17,0.0,22.821513709604744,24.728954893176482,18.311597009846594,10.19115390049058,9.29758782758304,5.9253473094213245,3.6944828067543733,5.029362543122859
2024-10-18,0.0,22.820699605249118,24.69373779923577,18.33323920578802,10.19079035480799,9.301715241693461,5.925135936454808,3.7054987244444915,5.029183132326341
2024-10-21,0.0,22.816833402615387,24.680637616137478,18.352424895216075,10.18906386696182,9.300139377824793,5.927698783541289,3.7048709518881915,5.028331105814968
2024-10-22,0.0,22.811443254559215,24.677927263869208,18.37527877833021,10.157684558367853,9.293485078683867,5.953042101610093,3.703995729520245,5.027143235059307
2024-10-23,0.0,22.803413608369944,24.671022896335135,18.391089196977266,10.154109045315225,9.29021376453621,5.9509466260502,3.7138311857783317,5.02537367663769
2024-10-24,66.42227479749978,7.652912059321042,8.282829055879912,6.185577426129125,3.4077574918884523,3.1185786364176233,1.997160248944453,1.2463758258322106,1.6865344580874024
2024-10-25,66.4151241906866,7.652088194656982,8.283731607418881,6.193135075709539,3.4073906340231734,3.1182429097398936,1.9976928426290705,1.2462416488035084,1.6863528963323522
2024-10-28,66.41462767793853,7.652030988419936,8.283669679079594,6.1930887764583815,3.4073651607155795,3.118219598071428,2.0059013967731607,1.2387564332146463,1.6863402893287371
2024-10-29,66.42694338539627,7.653449955572291,8.290439874790707,6.1994713018066,3.4079970111676285,3.1187978303329262,1.9748687669540057,1.2413788753215362,1.6866529986580472
2024-10-30,66.42565200819426,7.6533011681934715,8.292222760305446,6.1993507805919315,3.4079307577857874,3.118737199146085,1.974830374392605,1.2413547422168512,1.686620209173553
2024-10-31,66.42376470106159,7.653083720122635,8.294678852820008,6.199174642630277,3.40783393055365,3.118798127121226,1.9747742648725815,1.2413194724439796,1.6865722883740626
2024-11-01,66.41631585157165,7.652225493115755,8.293748676479957,6.201469894460846,3.4074517715153965,3.1266720786671867,1.974552811054933,1.2411802692241565,1.6863831539101168
2024-11-04,66.4162165448646,7.652214051389341,8.278933641767988,6.209086221141651,3.407446676640582,3.1265178820652966,1.982025936334581,1.2411784133921395,1.6863806324038315
2024-11-05,66.41671308136962,7.652271260363571,8.278247922826194,6.209132641099488,3.407472151167014,3.1265412563305417,1.982040754225188,1.2411876926077223,1.686393240010662
2024-11-06,66.41631585157165,7.652225493115755,8.278796498799869,6.209095505077691,3.4074517715153965,3.1265225568903854,1.9820288998949775,1.2411802692241565,1.6863831539101168
2024-11-07,66.45447159173969,7.656621646739739,8.274127329785545,6.207725536627437,3.4094093303284994,3.1277202929980765,1.9429230977003609,1.239649204050285,1.6873519700303627
2024-11-08,66.4524832314224,7.656392555720247,8.274926984998949,6.207539797506773,3.4093073186194984,3.1276267096053383,1.9448098057943866,1.2396121129527915,1.6873014833796058
2024-11-11,66.43777306234159,7.654697708160501,8.272646506106204,6.20616567338745,3.4085526216591058,3.1270839365962186,1.9668148079066712,1.239337707800577,1.6869279760416727
2024-11-12,66.41562071085852,7.652145401749379,8.288578183463127,6.218898852090122,3.407416107711645,3.1258917525609573,1.9661590127028499,1.238924475338922,1.6863655035244673
2024-11-13,66.37592254285875,7.647272674004708,8.297520974788894,6.313058871248655,3.405379415505184,3.1037007397817313,1.9425691675124663,1.2292180908309116,1.6853575234686997
2024-11-14,66.35391053113575,7.644736636096678,8.333757812702821,6.3109652939308845,3.4042501016102706,3.0968456004046954,1.9419249601907465,1.2288104495961245,1.6847986143320308
2024-11-15,66.32844638377176,7.641802872303373,8.331604896076342,6.308543381658234,3.4029436778357347,3.0956571469721696,1.9411797220735008,1.2656698676262974,1.684152051682587
2024-11-18,66.19273684701017,7.626167566723874,8.341828613683218,6.443611264477162,3.392255715352944,3.0893233607870147,1.917388571213619,1.3159818231541842,1.6807062375978195
2024-11-19,66.18563557340295,7.6253494180108055,8.38265437379164,6.262776019571209,3.3915937832726666,3.0815418101897385,1.906007686580485,1.483915406713491,1.6805259284670138
2024-11-20,66.17114186981387,7.62367957600853,8.400184769652903,6.265277776927408,3.3902551936611327,3.080866996792431,1.9048454491658429,1.4835904505523867,1.6801579174254948
2024-11-21,66.13271992987488,7.760692081505442,8.204289941629861,6.424071580088178,3.3460037954140605,3.0790781069022786,1.8985284939625153,1.4754337284218804,1.6791823422008998
2024-11-22,66.08028204693235,7.754538482147143,8.27424995410703,6.439358654413131,3.3433506857954742,3.0546193876931262,1.897023114854639,1.4787267872566974,1.6778508868004132
2024-11-25,66.11085315764652,7.758126010031885,8.278077919176004,6.411529075333465,3.344897439846844,3.0405776319075986,1.8979007458494699,1.4794108993538146,1.6786271208544055
2024-11-26,66.1163637643608,7.758772681179499,8.309132616502778,6.387801522616643,3.3451762505626377,3.024904500792348,1.8980589435446078,1.4810226792337031,1.6787670412069824
2024-11-27,66.21590942890975,7.7704543911020965,8.245318805460684,6.365965182583371,3.350212791805021,2.998004938891032,1.8925687320698714,1.4802711142931324,1.681294614885042
2024-11-28,66.22193119237852,7.77116104662932,8.254715527209878,6.371911141825894,3.350517464642354,2.997532160662855,1.885286636687104,1.4654973158954498,1.6814475140686287
2024-11-29,66.21571201258386,7.7704312242443185,8.264822413961664,6.371312728878506,3.3502028034698004,2.9957599482109987,1.8851095814978802,1.465359684885118,1.6812896022678558
2024-12-02,66.1559002105079,7.7634122935358345,8.260335616203646,6.376578831531282,3.347176608313017,2.977042679405254,1.9347895365117531,1.504993309023896,1.6797709149674143
2024-12-03,66.13935137403564,7.761470283222262,8.268543280373652,6.375132634561231,3.346339315219604,2.9762979749674687,1.9343055507214288,1.5192088650523103,1.6793507218464045
2024-12-04,66.15658992508118,7.763493231722453,8.231230071192668,6.376794248215734,3.3472115046182407,2.977073716844314,1.9266181694979456,1.541200705250047,1.6797884275774178
2024-12-05,66.19760451594182,7.768306304749782,8.273292413671332,6.382983061110934,3.3492866495212867,2.9817509488047786,1.9278126001065383,1.438133673039086,1.6808298330544462
2024-12-06,66.1862612626085,7.766975170987013,8.273513790750094,6.382336320212298,3.3487127343890215,2.9803459893901074,1.9274822608614546,1.453830655398847,1.6805418154026606
2024-12-09,66.1868529884004,7.76704461016436,8.273587758540483,6.3819463647126335,3.3487426729239504,2.9799256190372065,1.9274994931532534,1.4538436530977565,1.6805568399699582
2024-12-10,66.19523690725727,7.768028465247796,8.278808451524066,6.374111372940517,3.349166859685742,2.97955796724447,1.9202924470923193,1.4540278121364147,1.6807697168714049
2024-12-11,66.19355995357104,7.767831674291554,8.279492842493221,6.375440097619675,3.349082013736492,2.9796315050541278,1.9202437994607333,1.4539909765963759,1.6807271371767907
2024-12-12,66.32441993424213,7.783188127449038,7.923469469691649,6.417458925206776,3.355702911719481,2.9910466765949075,1.9421070875619184,1.5785570518242573,1.6840498157098476
2024-12-13,66.32877763895831,7.783699505243878,7.904577852891786,6.420120441229443,3.3559233910304056,2.9912431969447555,1.9453705083484707,1.5861270027376064,1.6841604626153386
2024-12-16,66.34165602152551,7.7852107868260925,7.882066659044501,6.421366970565769,3.3565749764633694,2.9918239761421566,1.9488846487357843,1.5879285018135867,1.6844874588832353
2024-12-17,66.3343246368465,7.784350446905322,7.878955557754313,6.420238606887758,3.3562040429680042,2.989522697525658,1.9516560222563726,1.6004466818763063,1.6843013069797612
2024-12-18,66.33323616345731,7.784222714266755,7.835519197832549,6.419235457362349,3.3561489713469483,2.9897723122248148,1.9587920652977444,1.6387994487657476,1.684273669445769
2024-12-19,66.33075979174731,7.783932111395117,7.753991613594888,6.427955562558065,3.35602367861516,2.9838368596959204,1.9669320432360589,1.7123575475073438,1.6842107916501394
2024-12-20,66.27088792434873,7.77690613200522,7.750274935585718,6.402459864979878,3.352994444436276,2.9799500159894974,1.9523259227807093,1.8315101806487373,1.6826905792252322
