date,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CHONG HING SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-06-13,59.656322726515654,11.200414969756018,10.697172605046212,7.4963904877857495,2.853990122091139,2.760682653398462,2.1722538627004058,1.7630928433129758,1.3996797293933823
2024-06-24,59.65535539523484,11.200233354274822,10.698620656391919,7.496268933310371,2.853943844449574,2.7606378887437706,2.1722186394580865,1.7630642546440742,1.3996570334925373
2024-06-26,59.66067610552614,11.201232312314351,10.690655792802515,7.4969375317118985,2.854198390052116,2.7608841123112584,2.172412381427996,1.763221503797344,1.3997818700563807
2024-07-03,59.661643609370195,11.201413960194122,10.68920748313741,7.497059107871508,2.8542446759491984,2.760928884951564,2.172447610953826,1.7632500975662082,1.399804570005971
2024-07-10,59.66357871120012,11.201777273628696,10.686310722881146,7.497302272020548,2.8543372522471566,2.761018434588723,2.1725180734334533,1.763307287886219,1.399849972113943
2024-07-11,59.66309492397443,11.201686443060584,10.687034930561683,7.4972414795045,2.85431410760967,2.7609960466348427,2.1725004573850333,1.7632929899584169,1.3998386213108398
2024-07-12,59.68325778398981,11.19406193042281,10.687053479013823,7.492138425361761,2.8523712971144586,2.759116753783948,2.1710217285099573,1.7620927912424134,1.398885810561023
2024-07-15,59.68277417051547,11.198022725237953,10.68777718187411,7.552850221146687,2.8523481843480933,2.6942703917662234,2.171004136719563,1.7620785130034484,1.3988744753884443
2024-07-16,59.65473799256596,11.19276241751649,10.732971567705867,7.549302245105542,2.8510082844794664,2.689765071776314,2.1699843004409693,1.76125077087118,1.398217349538212
2024-07-22,59.65522115178715,11.19285307060717,10.732248570851187,7.54936338886572,2.851031375536249,2.6897868568824266,2.1700018757075767,1.761265035698743,1.3982286740637802
2024-07-29,59.62431473160821,11.187054231656909,10.726688363757969,7.597260591587417,2.8495543015780203,2.6883933211417896,2.1688776322890657,1.7603525523286572,1.3975042740519703
2024-08-09,59.6276935614521,11.18768818699666,10.721629365076351,7.597691118142468,2.8497157819935066,2.688545668780945,2.169000539671812,1.7604523091437476,1.397583468742415
2024-08-12,59.66084692716252,11.178276811959918,10.713418922100953,7.591299742253993,2.847318526767567,2.6862839940569643,2.1671759198582685,1.7589713707551622,1.3964077850846621
2024-08-13,59.75800335147419,11.19648039875013,10.735726628414591,7.603662012936069,2.8519553246205183,2.522949540012668,2.1707051198960223,1.7618358183393172,1.3986818055565042
2024-08-19,59.75810018212013,11.196336503343941,10.73574402436636,7.6036743337544195,2.8519599458705733,2.5229536281484815,2.1707086372621847,1.7618386731820292,1.398684071951884
2024-08-26,59.757131889781654,11.196155083137775,10.74529218708667,7.5954493609500835,2.8519137340439458,2.522912747386526,2.1706734641135053,1.7618101251712381,1.398661408328598
2024-08-29,59.75906850583913,11.196517929429593,10.74564042176149,7.592454703561222,2.8520061591948394,2.5229945102353053,2.1707438115507594,1.7618672221180076,1.3987067363096553
2024-09-02,59.76003686094018,11.19669936139502,10.750675843724334,7.586096005916132,2.852052374016816,2.503590209002759,2.1902241716235884,1.761895771979218,1.3987294014019476
2024-09-13,59.752774962551705,11.195338764961019,10.761521210583314,7.585174161465328,2.8517057993554427,2.5032859786398083,2.1899580207606077,1.7616816705706635,1.39855943111211
2024-09-16,59.73813053093126,11.191077703277038,10.76066450127457,7.58228716575539,2.850620410644058,2.502333202114545,2.1891245000956507,1.761011156312593,1.4247508295948963
2024-09-19,59.73861429974504,11.191168330391367,10.760751642834828,7.582348568314112,2.8498336796281114,2.5023534664039375,2.1891422279715185,1.7610254172590032,1.4247623674520846
2024-09-24,59.73667927150004,11.190805830740718,10.7636422432975,7.5821029640459985,2.8497413690057725,2.5022724112155434,2.189071318190749,1.7609683748591665,1.4247162171445196
2024-09-25,59.72211431088569,11.190352739200268,10.759967419598219,7.581795981084827,2.849625989137129,2.5021710996139865,2.1889826874245006,1.7608970770557988,1.4440926959995821
2024-09-27,59.72259791866693,11.190443354573182,10.75924478653922,7.581857375688393,2.849649064363415,2.5021913612779905,2.189000413003591,1.7609113361545974,1.444104389732677
2024-10-03,59.71450028537274,11.190443354573182,10.75924478653922,7.581857375688393,2.849649064363415,2.5102889945721807,2.189000413003591,1.7609113361545974,1.444104389732677
2024-10-04,59.709665215642396,11.190346964641057,10.765660892763199,7.581243474392697,2.8494183289161215,2.510085737033826,2.1888231701298158,1.7607687555576137,1.4439874609232775
2024-10-07,59.774501993058905,11.205031031695627,10.778227926903968,7.59009325579685,2.852744528559368,2.5130158249743415,2.0778882277888515,1.7628241464235817,1.4456730647985088
2024-10-08,59.76335924159621,11.147828822472164,10.77865019928819,7.5886783628256325,2.8643701169944147,2.5133578576814117,2.07750088215957,1.762495532872969,1.5037589841094405
2024-10-09,59.76627998811808,11.144595150485458,10.798859009438624,7.57027196583102,2.8635392436867613,2.512628803169867,2.076088000784134,1.7619842824293082,1.505753556056757
2024-10-10,60.091105170529204,11.055287666913692,10.709910799669103,7.50960740780149,2.8405922024968873,2.492493791307075,2.0594512192303878,1.7478645786417815,1.4936871634103799
2024-10-14,60.174507242584255,11.043304786516781,10.818736151960833,7.3810338305745695,2.8375132707092696,2.48979216509063,2.017074344305986,1.745970059672497,1.4920681485851834
2024-10-17,60.17499038307699,11.043393453096044,10.818823015480863,7.3810930928184195,2.8375360530738054,2.4890092566461948,2.017090539374916,1.7459840780479452,1.4920801283848282
2024-10-18,60.16632174510194,11.043570790526054,10.818996746705551,7.381211620161062,2.83758161890041,2.4890492257468813,2.017122930292967,1.7460121154741726,1.5001332070909674
2024-10-21,60.165362234017294,11.043836807350301,10.819257354004646,7.381389418312723,2.8376499703842843,2.4891091818048436,2.0171715186206205,1.7460541733019228,1.500169342203357
2024-10-23,60.16632842245503,11.044014159019689,10.820234043266787,7.379099122909646,2.8376955398696144,2.4891491541148643,2.017203912139513,1.7460822129794256,1.5001934332454325
2024-10-25,60.17405904724562,11.04703927197406,10.824033450515863,7.3631832529827,2.838060148448264,2.4894689788185285,2.017463097750132,1.7463065628241976,1.5003861894406305
2024-11-04,60.17502551502797,11.047216700715213,10.822601177207487,7.363301514564223,2.838105731108654,2.489508962685352,2.0174955006346464,1.746334610608539,1.5004102874479137
2024-11-06,60.175508760561215,11.047305417223095,10.821885023300135,7.3633606467795625,2.838128522987938,2.48952895510041,2.017511702467228,1.7463486348385726,1.50042233674184
2024-11-13,60.18904278739702,11.049790058085456,10.824318965037163,7.3425258123293355,2.8387668442648946,2.4900888731198965,2.017965459453835,1.7467414047507075,1.5007597955616945
2024-11-14,60.192560061098575,11.048813815897368,10.823362643082135,7.341877104668154,2.838516040951805,2.489868875292132,2.0177871734406834,1.746587081216773,1.5006272043523672
2024-11-15,60.22146072692416,11.040123993776652,10.817257770563472,7.336102764803732,2.8362835660550716,2.487910609184049,2.016200196602551,1.7452134015343193,1.4994469705559965
2024-11-18,60.11483963591077,11.020577638525038,10.798105996240022,7.500162648132873,2.8312619733440036,2.4835058049781553,2.012630547808445,1.742123530337628,1.4967922247230723
2024-12-23,60.15336729171727,11.025877493383081,10.800092827558647,7.501364989751547,2.8326235424029043,2.432602055551414,2.0135984326268384,1.742961326881368,1.4975120401269355
2024-12-27,60.17260350612228,11.025877493383081,10.80089433649219,7.501364989751547,2.8326235424029043,2.412564332212853,2.0135984326268384,1.742961326881368,1.4975120401269355
2025-01-06,60.1634414143267,11.024198654578793,10.80165391509192,7.513044995878587,2.8321922372007755,2.4121969867003354,2.0132918350624283,1.742695937472525,1.4972840236879388
2025-01-08,60.16392356012441,11.024287001769869,10.800939085509091,7.513105204918956,2.832214934200039,2.412216317885737,2.013307969448611,1.742709903321273,1.4972960228220147
2025-01-15,60.16392356012441,11.024287001769869,10.800939085509091,7.448993739699741,2.832214934200039,2.412216317885737,2.0774194346678243,1.742709903321273,1.4972960228220147
2025-01-16,60.004085439189815,11.261952921857313,10.772244118399248,7.4279207018770945,2.8246905593524936,2.405807757726702,2.0719003328675822,1.7380800278111987,1.4933181409185587
2025-01-17,60.004085439189815,11.261952921857313,10.772244118399248,7.387957489612512,2.8646537716170757,2.405807757726702,2.0719003328675822,1.7380800278111987,1.4933181409185587
2025-02-05,60.00312627212111,11.261772899208975,10.77367042669858,7.3878393928949775,2.864607980042371,2.405769300819011,2.0718672134798872,1.7380522445508881,1.4932942701842016
2025-02-06,60.00456503422367,11.262042935339785,10.771530947149488,7.388016539387148,2.864676667953426,2.4058269866416104,2.0719168929584995,1.738093919774449,1.493330076571925
2025-02-11,60.01879250211017,11.264710853817949,10.770190654795588,7.3722078983939605,2.864745359158573,2.4058846752306704,2.07196657481961,1.7381355969966445,1.4933658846768294
2025-02-13,60.017194609685895,11.26516106023395,10.770621097174205,7.37250253669751,2.8648598518213353,2.405980829027337,2.0720493832163656,1.7382050634754385,1.4934255686679625
2025-02-17,60.01239768825055,11.26426068338505,10.777752825391511,7.37191328363961,2.864630875646727,2.405788529119172,2.0718837730413804,1.7380661360700136,1.4933062054559858
2025-02-18,60.0069620114447,11.263090408629473,10.787022367924223,7.370348220648252,2.864333261334342,2.4055385851892486,2.0716685193869924,1.7378855636401191,1.4931510618026465
2025-02-27,59.999290023955595,11.261650404239862,10.79842839191405,7.369405909665597,2.8639670516778457,2.405231033176757,2.0714036532043103,1.7376633721500852,1.492960160015895
2025-02-28,23.409005795809186,4.3939030207420755,4.212546414797864,2.8752850359627,1.1174200075448404,0.9384372203810456,0.8078776551135,0.6779756133300494,0.5825009586935579
2025-03-03,59.98921834866242,11.26516106023395,10.80019600168473,7.371703214953983,2.8648598518213353,2.405980829027337,2.071250061472838,1.7382050634754385,1.4934255686679625
2025-03-12,59.98442055025232,11.266511895423708,10.801491081687347,7.3725871753392775,2.8652033847260916,2.406269336537559,2.071498430533419,1.7384134962314557,1.4936046492688215
2025-03-19,59.99737054769948,11.268944215331873,10.803823008555195,7.374178838378177,2.865821951616918,2.406788824455913,2.050356710171769,1.7387888011878392,1.4939271026028318
2025-03-20,59.995931382975776,11.268673905702634,10.80676213984149,7.373202381993965,2.8657532087733646,2.4067310924996304,2.0503075279989273,1.7387470926349176,1.493891267579293
2025-03-21,59.98537961760727,11.266692031260046,10.80486150398395,7.403083406949213,2.865249195338354,2.4063078094334664,2.036356614457934,1.7384412910424807,1.4936285299272856
2025-03-27,59.969378770359114,11.27119729999586,10.80918209822702,7.406043715097284,2.866394936926413,2.4072700318242535,2.0371709026060993,1.7391364502938254,1.4942257946701338
2025-03-28,59.9604127050591,11.273721824669645,10.811603140657926,7.4077025220187,2.8670369525482213,2.4078092125723187,2.037627188488731,1.7395259823695208,1.4945604716158432
2025-03-31,23.369410972442626,4.395773642318448,4.2153523471624235,2.8868205356836656,1.1174200075448404,0.9384372203810456,0.7941597635534328,0.6779756133300494,0.5825009586935579
2025-04-07,59.9560962483083,11.278509348109255,10.814824188124838,7.40476963828227,2.8668305590220546,2.407635878136124,2.0374805028800678,1.7394007566025351,1.494452880534559
2025-04-08,59.941712546456635,11.27580358963021,10.812229669528167,7.4029932051016285,2.8661427951648246,2.4070582768777795,2.036991703343143,1.7629738584507362,1.4940943554468693
2025-04-10,59.90487783670637,11.283267899183237,10.832254421113147,7.40684322149124,2.8676333674820795,2.4083100967241546,2.038051065580294,1.7638907143847404,1.4948713773347364
2025-04-11,59.90487783670637,11.283267899183237,10.833054516692563,7.406043125911821,2.8676333674820795,2.4083100967241546,2.038051065580294,1.7638907143847404,1.4948713773347364
2025-04-14,59.90487783670637,11.283267899183237,10.833854612271981,7.406043125911821,2.8676333674820795,2.4075100011447366,2.038051065580294,1.7638907143847404,1.4948713773347364
2025-04-16,59.90487783670637,11.283267899183237,10.821853178580714,7.406043125911821,2.8676333674820795,2.4075100011447366,2.050052499271563,1.7638907143847404,1.4948713773347364
2025-04-23,59.90439854426174,11.283177622977856,10.821766594104579,7.405983870962257,2.867610423857843,2.40749073891776,2.050036097023374,1.763876601686024,1.495659506208562
2025-04-25,59.89912683351552,11.282184680052595,10.821614275070893,7.405332129091749,2.8673580682202804,2.407278874762402,2.0498556896144784,1.7637213769035023,1.5035280727685871
2025-04-28,59.90008525736425,11.282365202130876,10.821787427731898,7.404650587512183,2.8674039477597786,2.4065173611750716,2.04988848859976,1.7637495975591198,1.5035521301670562
