date,EMPEROR SECURITIES LTD,GET NICE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CORNERSTONE SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KGI ASIA LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-06-21,0.0,34.03310584907539,22.215749940114154,18.446358200742733,13.627722305786444,0.0,5.412952479337815,6.264111224943465,0.0
2024-06-24,0.0,32.264616532723636,21.06133527698985,17.56034554521051,12.89217388144558,0.0,5.131674929410977,5.938604236927776,5.151249597291674
2024-06-26,0.0,32.27189866185317,21.06608882374197,17.5643089180183,12.895083647159666,0.0,5.13283314926612,5.939944580857129,5.129842219103646
2024-06-27,0.0,32.300017692964786,21.08444405016486,17.57315879179136,12.90631934364163,0.0,5.137305470418563,5.945120151350221,5.053634499668584
2024-06-28,0.0,32.300017692964786,21.08444405016486,17.563477499646403,12.90631934364163,0.0,5.146986762563523,5.945120151350221,5.053634499668584
2024-07-03,0.0,32.30262378578077,21.08614522626608,17.564894590279934,12.899292281996209,0.0,5.147402041754804,5.9455998270910815,5.054042246831121
2024-07-04,0.0,32.30314505480955,21.08648549442868,17.565178035847833,12.897886733591879,0.0,5.1474851056347175,5.945695771527914,5.054123804159432
2024-07-05,0.0,32.312009202998695,21.092271733876693,17.56999801052257,12.873985468304186,0.0,5.1488976018700034,5.947327300851669,5.055510681576178
2024-07-09,0.0,32.313052363799336,21.09295267670915,17.570565240281535,12.871172692332747,0.0,5.149063828863533,5.94751930434702,5.055673893666676
2024-07-10,0.0,32.313052363799336,21.09295267670915,17.53021024432315,12.871172692332747,0.0,5.18941882482192,5.94751930434702,5.055673893666676
2024-07-12,0.0,32.281786810768665,21.072543498923583,17.61000659274622,12.858718767279543,0.0,5.184397632529743,5.94176458708548,5.0507821106667725
2024-07-15,0.0,32.26409650639655,21.060995820024157,17.72123794024528,12.785590311016712,0.0,5.181556601063823,5.938508521221805,5.048014300031672
2024-07-16,0.0,32.27085815644388,21.065409614266155,17.72495181487164,12.767312615954504,0.0,5.182642510053399,5.939753066111374,5.049072222299043
2024-07-17,0.0,32.27137840076144,21.065749213529234,17.72523756201279,12.765906322087242,0.0,5.182726060366895,5.939848821940529,5.04915361930187
2024-07-18,0.0,32.20699576798097,21.02372223906854,17.890987758015203,12.738828949498998,0.0,5.172386323879578,5.927998596619336,5.039080364937376
2024-07-19,0.0,32.20699576798097,21.02372223906854,17.8893788562384,12.740437851275798,0.0,5.172386323879578,5.927998596619336,5.039080364937376
2024-07-22,0.0,32.21736268239367,20.998301044304533,17.89513715983291,12.74453879349767,0.0,5.174051231923637,5.929906724112272,5.040702363935306
2024-07-26,0.0,32.22773627284161,20.972863478922875,17.900899171631828,12.748642376624414,0.0,5.1757172121271005,5.931816080391894,5.042325407460282
2024-07-29,0.0,32.297412020620634,21.018206407560175,17.725015908609166,12.774591278433029,0.0,5.1869070134831325,5.944640553001135,5.053226818292727
2024-08-01,0.0,32.2875142986224,21.011765261012872,17.68409964882086,12.812612459871609,0.0,5.209511318156441,5.9428187847574305,5.0516782287583855
2024-08-05,0.0,32.28855587841019,21.010830114407632,17.684670129427985,12.81141281251367,0.0,5.2096793745030245,5.943010497252592,5.051841193484901
2024-08-07,0.0,32.250062129258154,20.985781436884054,17.824692146973334,12.754251928751833,0.0,5.203468502398373,5.935925362935941,5.0458184927983085
2024-08-09,0.0,32.236559078573244,20.976994722946294,17.817228976188147,12.790781587315816,0.0,5.201289818256816,5.933440000249931,5.043705816469747
2024-08-12,0.0,32.23707821758637,20.977332537423095,17.817515905653693,12.789377166097282,0.0,5.201373580064541,5.933535552637475,5.043787040537542
2024-08-14,0.0,32.22929288761548,20.972266462432966,17.813212933788474,12.810438735981075,0.0,5.200117436150091,5.932102589890061,5.042568954141856
2024-08-15,0.0,32.230849652767056,20.973279481666495,17.81407336188504,12.806227235870587,0.0,5.2003686163927645,5.932389127066651,5.042812524351405
2024-08-19,0.0,32.205441306228764,20.956745745855752,17.877253661445398,12.797740606012594,0.0,5.196269041936747,5.927712483404929,5.03883715511582
2024-08-23,0.0,32.20181481227421,20.95438591134729,17.8752405931657,12.8075600170714,0.0,5.195683916023159,5.9270449932972475,5.038269756821001
2024-08-28,0.0,32.155777635087205,20.92442856941892,17.85771705311542,12.924182574025423,0.0,5.1882559302886895,5.918571420545449,5.031066817518889
2024-08-29,0.0,32.05793514908567,20.884782274905337,17.99555486413606,12.88485731910761,0.0,5.260549334530603,5.900562596503455,5.0157584617312585
2024-08-30,0.0,32.059475403731604,20.885785704564128,17.99641947805635,12.880671787425019,0.0,5.2608020827352195,5.900846094767164,5.015999448720521
2024-09-02,0.0,32.05998885483767,20.8861202025444,17.996707701159504,12.879276520819197,0.0,5.26088633753397,5.900940600242253,5.016079782863003
2024-09-04,0.0,32.05998885483767,20.8861202025444,17.99830925920001,12.87767496277869,0.0,5.26088633753397,5.900940600242253,5.016079782863003
2024-09-10,0.0,32.05844855085639,20.88511674074511,17.973422324221264,12.89627403532354,0.0,5.260633581233665,5.910265979465256,5.015838788154771
2024-09-12,0.0,32.05382852682094,20.882106933792898,17.970832128909553,12.908826773391812,0.0,5.259875458034146,5.909414236099145,5.015115942951502
2024-09-16,0.0,32.03382380051899,20.86907445520866,17.951615315926766,12.97118144444357,0.0,5.256592780932648,5.905726183225863,5.011986019743504
2024-09-20,0.0,32.02203784222478,20.86139625722957,17.961007138200614,12.98720466601627,0.0,5.254658763199658,5.903553334835177,5.010141998293936
2024-09-23,0.0,32.02255009485289,20.86172997443743,17.961294458237997,12.985812732957283,0.0,5.254742821334075,5.9036477732567985,5.010222144923531
2024-09-30,0.0,32.00565440689126,20.850722940989318,17.940625841728785,12.993350772535125,0.0,5.271156447249729,5.930910931280004,5.007578659325778
2024-10-02,0.0,31.997980441182506,20.845723582725377,17.936324234714203,12.990235369019151,0.0,5.2938694931325605,5.929488882334224,5.0063779968919775
2024-10-03,0.0,32.00463099879938,20.850056221343216,17.940052174918964,12.972150994788963,0.0,5.294969787075955,5.930721285345504,5.007418537728027
2024-10-04,0.0,32.00923685069549,20.853056795572137,17.93943591907047,12.92444813918188,0.0,5.319717137837434,5.945965992072693,5.008139165569901
2024-10-07,0.0,32.00974869385038,20.853390246020496,17.93972277931399,12.92305575905777,0.0,5.319802202683425,5.946061070940286,5.008219248133649
2024-10-08,0.0,32.03946363060125,20.879150765991145,17.935569459712138,12.856626245199937,0.0,5.324740622771996,5.95158085275206,5.012868422971481
2024-10-09,0.0,32.037925298186835,20.894152839765045,17.926706027824494,12.852808039608304,0.0,5.324484962402871,5.9512950954794555,5.012627736732998
2024-10-10,0.0,32.03074836636163,20.889472264818927,17.876287378808676,12.894731560731376,0.0,5.347293665179065,5.94996192428393,5.011504839816396
2024-10-17,0.0,32.03074836636163,20.889472264818927,17.876287378808676,12.9043321447157,0.0,5.347293665179065,5.940361340299607,5.011504839816396
2024-10-18,0.0,31.959665745929044,20.84311435862662,18.055343187167132,12.894853414150406,0.0,5.335426953805483,5.911213029488575,5.000383310832739
2024-10-21,0.0,31.951503816608966,20.863329617163387,18.05073217414481,12.891560298290065,0.0,5.334064380803762,5.909703410979853,4.999106302009156
2024-10-22,0.0,31.950483868554947,20.862663623081684,18.0501559631076,12.894340952498782,0.0,5.333894108111233,5.909514762879643,4.9989467217661145
2024-10-23,0.0,31.951503816608966,20.863329617163387,18.05073217414481,12.891560298290065,0.0,5.334064380803762,5.909703410979853,4.999106302009156
2024-10-24,0.0,31.95762487269703,20.867326474760556,18.050997324187495,12.87806553303067,0.0,5.33508624529689,5.910835552560732,5.000063997466634
2024-10-25,69.54329487766975,9.731685961979679,6.354485633003676,5.496861483270268,3.9264698495245596,0.0,1.624632122259621,1.7999584011504526,1.52261167114199
2024-10-29,69.70425574558189,9.754210356623966,6.1387137128211435,5.509584199337955,3.934583284454371,0.0,1.6283924013332087,1.8041244802377978,1.5261358196096644
2024-10-30,69.71206855513574,9.755303658418086,6.13940177125647,5.5102017417191185,3.9238157811293384,0.0,1.628574919883539,1.8043266957384836,1.526306876719225
2024-11-01,69.71240828223712,9.755351198838328,6.13943169033951,5.5097412655642986,3.923834903020129,0.0,1.628582856400822,1.8043354887450749,1.526314314854713
2024-11-04,69.71376722375508,9.755541365152947,6.139551369587813,5.509361331454396,3.9224493770561364,0.0,1.628614603243508,1.8043706616284738,1.5263440681216423
2024-11-05,69.71886372634536,9.756254554868796,6.139025460145932,5.503915610357344,3.9222487579950567,0.0,1.6287336649278,1.8045025721551464,1.5264556532045694
2024-11-06,69.70969055813538,9.754970888449872,6.1382177259090085,5.503191439867339,3.934890062317479,0.0,1.628519366428383,1.8042651470918998,1.5262548118006294
2024-11-08,69.70561436927176,9.754400478462651,6.137858801137767,5.502869647481202,3.9405073520827285,0.0,1.62842414075097,1.8041596448949926,1.526165565917925
2024-11-11,69.69474686247361,9.752879711240803,6.136901873595402,5.497139663399439,3.960355635314128,0.0,1.6281702600473853,1.803878366014041,1.525927627915186
2024-11-13,66.97373354896659,9.372109040078387,5.897305742560017,5.282521046018805,3.8047995734768065,3.9051234640470494,1.5646034468557508,1.733451579622851,1.4663525583737391
2024-11-15,66.97185223963957,9.371845775135302,5.897140085731438,5.277690949300642,3.8121834306410434,3.9050137681288613,1.5645594967442418,1.7334028865240512,1.466311368154849
2024-11-18,66.95962630480857,9.370134913454443,5.896063543154724,5.293578566103322,3.8128917602567385,3.9043008948508096,1.5642738811937271,1.733086448050009,1.4660436881276508
2024-11-20,66.95962630480857,9.370134913454443,5.896063543154724,5.292642395165821,3.81382793119424,3.9043008948508096,1.5642738811937271,1.733086448050009,1.4660436881276508
2024-11-21,66.93236914444311,9.366320625889287,5.893663440908199,5.2904879267124665,3.852982300202875,3.9027115766081795,1.563637114437576,1.7323809630010532,1.4654469077972447
2024-11-25,66.93142963815387,9.36618915411789,5.893580713612867,5.290413665981166,3.852928217235998,3.902656795608818,1.5650188312840585,1.7323566461745172,1.4654263378308139
2024-12-02,66.93393504687194,9.366539753710468,5.884911113319289,5.290611699230905,3.8512008183654993,3.9028028816914286,1.57209600189019,1.7324214925623442,1.4654811923579372
2024-12-03,66.95179151462986,9.369038535755754,5.886481075185115,5.295767360978937,3.821806236640817,3.903844061681424,1.5725154017290082,1.7328836636345128,1.465872149764563
2024-12-04,66.9527315926432,9.369170087532552,5.8865637279612315,5.278056303182366,3.8270083090527978,3.903898876017036,1.5795580406660106,1.737120330696227,1.465892732248574
2024-12-06,66.95523859641446,9.369520910332223,5.886784146712113,5.278253936747751,3.82340717065073,3.9040450551044596,1.5796171862433552,1.7371853760964155,1.4659476216984975
2024-12-11,66.95555198508684,9.369564765029489,5.886811700216619,5.278278641984092,3.8234250663751324,3.904063328260114,1.5791565227649993,1.737193507113945,1.465954483168766
2024-12-13,66.94834478776183,9.368556210845274,5.886178034862802,5.294090711213994,3.82160948727919,3.9036430889529634,1.5789865399580594,1.7327944535245592,1.4657966856013287
2024-12-17,66.94928476898518,9.368687749077562,5.8628600203492365,5.324585898753893,3.813238907026226,3.9036978976449173,1.579008709553203,1.7328187826436046,1.4658172659661766
2024-12-19,66.94991143779833,9.368775443284495,5.862914898777636,5.3236997036347855,3.813274600281328,3.9037344376279335,1.5790234896291575,1.73283500243585,1.4658309865304746
2025-01-06,66.94991143779833,9.368775443284495,5.863382916334,5.3236997036347855,3.8128065827249644,3.9037344376279335,1.5790234896291575,1.73283500243585,1.4658309865304746
2025-01-07,66.9304901582393,9.366057686037289,5.8616820268729946,5.336191822822224,3.8177830014856196,3.902602016147319,1.5874551899227929,1.7323323300306257,1.4654057684418418
2025-01-08,66.90920235200042,9.363078732487553,5.859817669523646,5.366300444491443,3.8165687234397607,3.9013607606993044,1.5869502864264033,1.7317813471393328,1.4649396837921378
2025-01-09,66.90466479188541,9.362443759552336,5.859186425502329,5.363598013515147,3.818648402695618,3.901096183356282,1.5938581835757903,1.731663903474,1.4648403364430973
2025-01-13,66.90184868480102,9.362049681736085,5.857536759774378,5.361033844626873,3.822696804798223,3.9009319809851477,1.5975325485122907,1.731591015417517,1.4647786793484572
2025-01-14,66.89746854495819,9.361436737734868,5.857153260205282,5.36068285166624,3.8289936418211776,3.9006765825480336,1.5974279562461047,1.731477646191595,1.4646827786285148
2025-01-16,66.87245017302125,9.357935739696185,5.859637557654363,5.373169816768306,3.8387810969412897,3.899217804216499,1.6038426896642668,1.7308301067152125,1.4641350153226322
2025-01-17,66.860573000509,9.356273682797548,5.85859683122739,5.369878526409283,3.8511862983714438,3.8985252666707138,1.6105687276603438,1.730522695102304,1.4638749712519692
2025-01-20,66.85619826355385,9.355661494860684,5.858213498884983,5.369527171268579,3.857477386670848,3.898270183266708,1.6104633469521699,1.730409465716939,1.4637791888252405
2025-01-21,66.84182815773643,9.353650584142382,5.852281711512882,5.368373042322502,3.8828149301182875,3.8974322870582285,1.6101171931278149,1.7300375306118079,1.4634645633696644
2025-01-22,66.84182815773643,9.353650584142382,5.852281711512882,5.361364112421306,3.8828149301182875,3.8974322870582285,1.6171261230290106,1.7300375306118079,1.4634645633696644
2025-01-23,66.84026656192673,9.353432058976926,5.854481242651156,5.361238857263525,3.8827242176453973,3.8973412330865496,1.6170883428328806,1.7299971125168383,1.4634303730999967
2025-01-27,66.84026656192673,9.353432058976926,5.873171285730338,5.360771606186546,3.859828914873399,3.8973412330865496,1.6217608536026762,1.7299971125168383,1.4634303730999967
2025-02-03,66.85463599623507,9.355442875726204,5.87443391009306,5.361924073993744,3.8513116769170663,3.898179090140488,1.622109502512209,1.7303690302415964,1.4515938441405534
2025-02-04,66.8471381293292,9.354393646088162,5.885457559659146,5.342163460989104,3.8508797454296495,3.897741902388919,1.6406195445566627,1.7301749662624353,1.4514310452967247
2025-02-05,66.86869903111777,9.357410815833035,5.887355857416923,5.34388652445815,3.817997971648684,3.898999081569755,1.6430185099629098,1.7307330175652818,1.4518991904274856
2025-02-06,66.86088550362793,9.356317413573043,5.886667926927754,5.3432620977104115,3.817551843152991,3.8985434881912653,1.6545114055901164,1.7305307834825752,1.4517295377439239
2025-02-07,66.8524489446463,9.35513682610227,5.88592514255096,5.34258788070742,3.8296882199113953,3.898051566915727,1.6543026380430839,1.7303124237508067,1.4515463573720475
2025-02-10,66.80312210333615,9.34823417172026,5.727475066268797,5.35732552792361,4.039810583938523,3.8951754034528268,1.6610208708118999,1.7173609334849262,1.4504753390629999
2025-02-11,66.79064584001728,9.346488279800532,5.741813232009705,5.354457368006419,4.051195611332103,3.8944479339502562,1.6537070927602648,1.7170401962716784,1.450204445851756
2025-02-12,66.7909576898041,9.346531919150635,5.744174572803103,5.354482368309496,4.0484130883415945,3.8944661173761346,1.653714814024191,1.7170482132419056,1.45021121694884
2025-02-13,66.7834740985682,9.345484687208238,5.743530966902284,5.345945906345365,4.062898814097653,3.8940297620143824,1.6577312101792374,1.7168558266164597,1.450048728068178
2025-02-14,66.786903869705,9.345964639383114,5.743825935036234,5.3462204558685205,4.057971812245233,3.894229746083253,1.6578163455923616,1.7169439984679489,1.450123197618341
2025-02-17,66.78253876757596,9.345353799715733,5.746251611468671,5.340735711297231,4.0539718084526974,3.8939752244694237,1.6703128761824548,1.7168317813195426,1.4500284195182869
2025-02-18,66.7710051724739,9.343739822038327,5.7531942495629425,5.337479511689893,4.05140460470192,3.893302720332785,1.6835606470053455,1.7165352780270733,1.4497779941678013
2025-02-19,66.74421274164682,9.339990567370052,5.762083642249373,5.335337802871242,4.081972937186033,3.8917404996719753,1.6796190468027554,1.7158465037218185,1.4491962584799372
2025-02-20,66.75604860579065,9.341646843696031,5.769172052787216,5.336283927348592,4.056563708971567,3.8924306285976913,1.6822502082197803,1.7161507776846916,1.4494532469037802
2025-02-21,66.6854071851461,9.331761489215342,5.7672626169335235,5.330637058106577,4.147369421572957,3.8883116485935245,1.6869964060842624,1.7143347425611664,1.447919431786535
2025-02-24,66.66365363728819,9.328717361141104,5.792876240186432,5.328898142903812,4.15114268288699,3.8870432365510013,1.6864460884269972,1.7137755068236793,1.4474471037918009
2025-02-26,66.65713034020055,9.327804509962494,5.7974350641456,5.330240572957386,4.153532302584142,3.886662874292994,1.6862810631357503,1.7136078072428351,1.4473054654782447
2025-02-27,66.65650914039381,9.327717581072374,5.798312968952408,5.330190898685528,4.153493594445185,3.886626653198355,1.68626534812574,1.7135918375658736,1.447291977560735
2025-02-28,66.65433503224656,9.327413342715914,5.798123847745363,5.330017046024945,4.156619780816899,3.8864998846834573,1.6862103478972694,1.7135359460404527,1.4472447718291355
2025-03-03,66.64377709544297,9.32593589581669,5.8018642095352195,5.3058789048584405,4.190436314467609,3.885884269507793,1.6859432549575222,1.713264524771,1.4470155306427535
2025-03-04,66.65153995872866,9.327022208275642,5.80254002775297,5.294848654952762,4.190924428821783,3.8863369087434876,1.6861396385895142,1.713464090864905,1.4471840832702638
2025-03-05,66.64967670661113,9.326761470205813,5.802377817022347,5.294700636797825,4.1936027834861855,3.886228265710195,1.6860925023454905,1.713416190762408,1.44714362705861
2025-03-06,66.64315614449673,9.325849001751383,5.811127614163258,5.2941826384205575,4.1936583823807805,3.885848062923783,1.685927546243144,1.7132485614916932,1.447002048128674
2025-03-07,66.62887746574836,9.323850885070609,5.810814093411425,5.293048329400659,4.213253894322523,3.885015497670794,1.685566326588816,1.7128814881530205,1.4466920196337951
2025-03-10,66.61305390731935,9.32163658243075,5.820144337682092,5.289928643041929,4.227154504553578,3.884092853134923,1.6851660248237377,1.7124746993650255,1.446348447648612
2025-03-11,66.58731790441406,9.318035161206296,5.8365150335305955,5.287884875177517,4.24553710167909,3.88259223097321,1.6845149596770908,1.7118130834916652,1.4457896498504725
2025-03-12,66.57616148294865,9.316473964108116,5.87649277567842,5.286998912592077,4.220624728662437,3.8819417191840246,1.6842327263713142,1.7115262765015287,1.4455474139534323
2025-03-13,66.57058467400668,9.315693561721536,5.896011257749015,5.286556042619475,4.227717038013897,3.8816165450254436,1.6724574989601428,1.7039370554622542,1.4454263264415572
2025-03-14,66.57523194990571,9.316343887963738,5.902473035189828,5.286925095777203,4.240112530618309,3.88188751970754,1.6474427426622962,1.7040560068827666,1.4455272312926049
2025-03-17,66.54921555879767,9.31270323003154,5.926683794564582,5.284859061502562,4.244038169275834,3.8803705485909217,1.6537771989694063,1.7033900927545451,1.4449623455129366
2025-03-19,66.53033544417237,9.31006120182763,5.986858621652392,5.2726627957398255,4.2200449894127186,3.8792696815088545,1.6533080198390577,1.70290683837006,1.4445524074771015
2025-03-20,66.52662258417949,9.309541635023455,5.986524512892668,5.270508310007034,4.22725041772807,3.879053191014618,1.65321575363956,1.7028118042081315,1.4444717913069662
2025-03-21,66.495079998003,9.305127657462595,5.983686093354586,5.282419357548453,4.2582496312762395,3.8772139969475226,1.6524319065366726,1.7020044418922617,1.4437869169786601
2025-03-24,66.46202333678168,9.300501804653589,5.980711426897327,5.279793311423886,4.291442857806698,3.8752865197629918,1.6660132492682358,1.7011583253941007,1.4430691680114918
2025-03-25,66.45553943871292,9.299594466858826,5.980127961012243,5.2792782256660855,4.300779987458532,3.8749084547941592,1.6658507164480303,1.7009923638926763,1.4429283851565349
2025-03-26,66.47345042664541,9.302100878298413,5.981739715286591,5.280701088069895,4.274987290728186,3.8759528137619674,1.6662996937993793,1.7014508125631749,1.4433172808469812
2025-03-27,66.46850850020881,9.301409319518909,5.981295006648088,5.281702454539486,4.280709949140289,3.8756646585127,1.666175813807364,1.7013243192835692,1.44320997834078
2025-03-28,66.4268402335688,9.295578383750998,5.977545408517887,5.29603713990809,4.290564173103038,3.8732350533952977,1.6976365788801377,1.7002577806026715,1.4423052482730843
2025-04-01,66.40124788949024,9.291997065723983,5.975242432818575,5.299102732655859,4.28891114257768,3.871742807733227,1.7304036389471347,1.6996027203590947,1.4417495696942098
2025-04-02,66.40155611362081,9.292040197710321,5.975270168952493,5.29912733025582,4.28846686678338,3.871760779753311,1.7304116712081854,1.6996106096471346,1.441756262068551
2025-04-07,66.38830505938532,9.290185883808286,5.974077747664278,5.2980698396221095,4.2787933223152805,3.8709881335220757,1.7588400312332262,1.6992714363854549,1.4414685460639693
2025-04-08,66.39076997134057,9.290530816401926,5.974299557449129,5.308012835807215,4.26549303193771,3.871131858307946,1.7589053346901602,1.699334528137459,1.441522065927884
2025-04-09,66.37382739721428,9.288159921967393,5.972774947730814,5.33217773120438,4.2644045006266555,3.870143965887203,1.7584564713311874,1.69890086693394,1.4411541971041424
2025-04-10,66.35227662343442,9.285144169506536,5.970835660412541,5.330446438004252,4.282965009762383,3.868887377253173,1.7704091952436762,1.6983492545033558,1.4406862718796734
2025-04-11,66.33289288887542,9.28243166619719,5.969091378235253,5.340018137072978,4.271512317956189,3.867757144957077,1.7981779583139685,1.6978531094905092,1.4402653989014125
2025-04-14,66.29677092794785,9.277376864282838,5.988781735925055,5.337110199274711,4.3016278627545566,3.8656509354072917,1.797198750094302,1.696001630274905,1.4394810940384903
2025-04-15,66.28141181024228,9.275227554123942,5.987394301781467,5.353944169642429,4.305728083278848,3.864755371612939,1.7967823891349881,1.6956087138733422,1.4391476063097695
2025-04-16,66.28571164580399,9.27582926057815,5.9877827185372,5.370972972293003,4.282838684975676,3.865006087645236,1.796898950756149,1.6957187121133848,1.439240967297219
2025-04-17,66.25347647083913,9.271318364161187,6.008028274853272,5.387813294549259,4.285850552445328,3.8631265099144994,1.7960251070478506,1.695820371184743,1.438541055004728
