date,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,THE HONGKONG AND SHANGHAI BANKING,HALCYON SECURITIES LTD,BOCI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,CORE PACIFIC - YAMAICHI INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,DBS BANK (HONG KONG) LTD
2024-09-03,0.13766799970496252,26.274260773661446,0.0,21.4075869012523,20.274663308189645,2.1686115560790213,13.801395178296644,7.359225321438119,2.9906046243585998,5.585984337019266
2024-09-04,0.13773830882812552,26.236607927025645,0.0,21.41852007865946,20.28501788443597,2.1697190986983363,13.808443758907183,7.362983788769801,2.992131971231631,5.58883718344385
2024-09-05,0.1380163409874521,26.065743673081844,0.0,21.461754509499468,20.325964280339708,2.1740987929988957,13.836316842785534,7.399815259441523,2.9981717499978253,5.600118550867757
2024-09-09,0.13816703852380224,25.674528474223347,0.0,21.49165670381626,20.348157831618295,2.17647265198938,13.853753123831575,7.518118126434828,3.187738035496776,5.611408014065736
2024-09-10,0.1381613188712878,25.73167967360832,0.0,21.490767021229015,20.347315486053468,2.176382553313099,13.820838492169823,7.483137207282624,3.2005425268993455,5.6111757205730175
2024-09-11,0.13824143712442963,25.745047921517145,0.0,21.50322928437535,20.35911467403304,2.1776446139952372,13.828853046793316,7.49576072860372,3.137678712928418,5.61442958062934
2024-09-12,0.13832451475912405,25.63955048506295,0.0,21.516151874478563,20.371349696518152,2.178953292257696,13.837163640386398,7.52228333136508,3.1784195344791293,5.617803630692906
2024-09-16,0.1387280690748047,25.293751847669853,0.0,21.578924087783676,20.430782011177527,2.4710797017138164,13.877532819440313,7.036598762467946,3.538409430704,5.634193269968058
2024-09-17,0.13900902985086544,25.234343810926802,0.0,21.622627076650268,20.472159710785622,2.4760842871256346,13.905638468259344,6.956354820772566,3.5455756391454596,5.64820715648344
2024-09-19,0.13905210494986786,25.211436374744032,0.0,21.6293273377989,20.47850347354176,2.476851557970706,13.909947445556393,6.958250007802477,3.5466743161295415,5.649957381506322
2024-09-20,0.13894464798180237,25.020484285507976,0.0,21.612612582291575,20.462678054037482,2.474937491593475,13.899198088119563,6.941424174549719,3.804129479951922,5.645591195966486
2024-09-23,0.13922503562110994,24.89394555724653,0.0,21.656226420674262,20.503971346559503,2.479931868064834,13.927246403738788,6.9958435969049715,3.7466258802840184,5.656983890905984
2024-09-24,0.13919346274305092,24.875267115415532,0.0,21.651315311167643,20.49932154069548,2.4793694793671714,13.924088040370869,7.010418147158465,3.765325879598126,5.655701023483667
2024-09-25,0.1395258761534905,24.40557178923593,0.0,21.69648956279231,20.548276780767484,2.69431808944375,13.9573407054138,7.11495156636824,3.774318003167637,5.669207626657361
2024-09-26,0.13945482327898945,24.393143370384358,0.0,21.685440730901636,20.537812670657104,2.6929460210478875,13.979743100529094,7.132742722918597,3.772395950063228,5.6663206102191035
2024-09-27,0.13948615049652113,24.35944155821086,0.0,21.716433163650915,20.54242629756531,2.6935509661033463,13.98288351864336,7.124941465936464,3.7732433834166588,5.667593495976562
2024-09-30,0.14306776152816614,20.328523151832673,0.0,22.47766697172205,21.06989788081722,2.762713759829842,14.341924539463772,8.43662485237614,4.619761837642597,5.819819244787537
2024-10-02,0.14493394528914283,18.259275925506955,0.0,22.86151846645805,21.34473478922078,3.0701626328362863,14.535786690116797,9.336209817984772,4.551644445038173,5.895733287549044
2024-10-03,0.14570946746705496,13.90601850949821,0.0,22.72162492884231,21.458947613398504,6.292744675525365,14.613565742698967,10.380756533732923,4.553351960142217,5.927280568694447
2024-10-04,0.15357053009696178,8.575601968761752,0.0,23.742859762242727,22.241801443519996,7.089930257598246,15.148669749442808,11.575676372693719,5.328373472804712,6.14351644283908
2024-10-07,0.13932944163265626,8.48698579417486,0.0,25.35534978878112,22.36190109324818,5.924293829482328,15.194356509874146,10.732824836982278,5.608222574199353,6.196736131625081
2024-10-08,0.15302065201497014,8.109633900872248,0.0,25.54657353953438,22.791768824374557,5.806328356862152,15.51687120214624,10.199544465633684,5.560401708656423,6.315857349905346
2024-10-09,0.1553560480509666,8.023319113468714,0.0,25.33092897879432,23.139616032348705,6.004105507188301,15.75368916769127,9.318619877834594,5.861821287676607,6.412543986946514
2024-10-10,0.15516156221174623,8.06470160151182,0.0,25.31479283533493,23.110648202001922,5.9965891374493525,15.73396757012856,9.283150967169036,5.936765686152169,6.4042224380404615
2024-10-14,0.15652724666225212,8.060681990873846,0.0,25.704805431533405,23.314061034669294,6.049369274645387,15.872453123824934,8.149400626341405,6.232110833006464,6.460590438443016
2024-10-15,0.1576204756825201,8.310423305407694,0.0,25.764925358417003,23.476892801322645,6.060392731550582,15.983310669382167,7.819431642849478,5.921290049679011,6.505712965708904
2024-10-16,0.15786223003958177,8.327953329484739,0.0,25.808030736720973,23.512901074362127,6.06968801087272,16.007825472918075,7.632303215684197,5.967744663810581,6.51569126610701
2024-10-17,0.15817008748012334,8.351084199818768,0.0,25.88082800426143,23.55875511774315,6.081524905710987,16.039043378413854,7.417121886656518,5.9850744789053705,6.528397941009802
2024-10-18,0.15785703844289092,8.334555797323393,0.0,25.825120290856496,23.512127808335293,5.994745481823806,16.00729902543452,7.663145266047884,5.989672306405098,6.515476985330619
2024-10-21,0.1585810770715027,8.19013154222254,0.0,25.941769617171524,23.619970251991997,6.022241419542836,16.08071927294757,7.41657192198169,6.024653548851985,6.5453613482183535
2024-10-22,0.1588114579362859,8.141874014425266,0.0,25.949378956063345,23.65428449221092,6.030990314504256,16.10408076147351,7.515173998675861,5.890535791780421,6.554870212930132
2024-10-23,0.15859584334592247,8.160857074645483,0.0,25.91414809308593,23.62216962513896,6.022802180454953,16.082216628861882,7.6182106583771825,5.87502907665554,6.545970819434145
2024-10-24,0.15872576208762662,8.167542295771064,0.0,25.93462493496227,23.641520463655745,6.0277359470929035,16.095390879234124,7.543284770845723,5.8798417903371325,6.55133315601341
2024-10-25,0.15897379333275594,8.187832393351604,0.0,25.95889273717205,23.678463652210816,6.037155129162684,16.12054218289216,7.381345167230104,5.9152244125552516,6.561570532092572
2024-10-28,0.16264510872816482,8.115468428123636,0.0,26.007653464379672,23.686950525713264,6.039318976135547,16.126320133873552,7.3803764652359005,5.917344556922104,6.56392234088816
2024-10-29,0.16281920169299166,7.807562215614028,0.0,26.025843134059297,23.712304693920196,6.045783375552856,16.13604358698975,7.444659999646501,6.094035524387913,6.570948268136474
2024-10-30,0.16294005953600452,7.813357632363135,0.0,26.03701465881797,23.729905922573646,6.050271054711669,16.145908903700835,7.439021628947138,6.045754371348374,6.575825768001224
2024-10-31,0.16299858770175535,7.783262628268796,0.0,26.037613542024086,23.7384297188153,6.052444315652754,16.151708523728008,7.447428865409029,6.047926009894123,6.5781878085061445
2024-11-01,0.16330321814333593,8.190039018400807,0.0,26.135871410497735,23.782794816879242,6.063755817246207,16.174334353553053,6.784243945443976,6.115175540042381,6.590481879793263
2024-11-04,0.1226606826122639,6.167621092656023,24.643361027181456,19.631234854564493,17.86378664078314,4.554621985983552,12.148902606833097,5.290236555499044,4.627316896321064,4.950257657565866
2024-11-05,0.12270416321080711,6.169807382924308,24.652096573607242,19.648419055986086,17.87011897253646,4.556236502435533,12.1532091339593,5.371415077865988,4.503980719040375,4.952012418433899
2024-11-06,0.12275074392491651,6.113274659273344,24.661454954224855,19.655877950344674,17.876902792100356,4.557966132012731,12.157822711407427,5.394367253643107,4.505690511379429,4.953892291689161
2024-11-07,0.1226899450086058,6.121606910879223,24.64924004058833,19.600701597906458,17.868048293284318,4.555708553829932,12.15180089498566,5.475306328250234,4.503458825512899,4.951438609754337
2024-11-08,0.12235274333288432,6.184538117289344,24.581493942516765,19.569488844281874,17.818939657479273,4.543187621015572,12.118402822922494,5.594166248387387,4.5295999523549355,4.93783005041947
2024-11-11,0.12195841706940846,6.22287521293248,24.5022711282752,19.544813357802784,17.761511636636957,4.528545544752593,12.073700634556985,5.803792722703989,4.5186152500294074,4.921916095240196
2024-11-12,0.10016681693582792,22.979396814951667,20.124191225122043,16.00708880563455,14.587874517902849,3.7193824212119413,9.916364858289192,4.7840186514694,3.7390505930790283,4.042465295403502
2024-11-13,0.10019060543724073,23.020477491680698,20.128970496002708,16.01089031062708,14.591338975336901,3.720265733038036,9.918719884301373,4.725782591892045,3.739938575876494,4.043425335807426
2024-11-14,0.10044863546120832,23.079764231520237,20.180810473582042,16.066261835258747,14.628917384301444,3.7298468734261228,9.944264470226422,4.470462335841265,3.7453850217240285,4.053838738658485
2024-11-15,0.10040138451556997,23.06890753167517,20.171317438915654,16.05870428048358,14.622035955032647,3.728092356890917,9.939586697375265,4.456831868104114,3.802190670358918,4.051931816648172
2024-11-18,0.09885923966292376,24.313713540217545,19.86149010426677,15.81204584777566,14.397444455701633,3.670829616281225,9.78233984995973,4.32979258363522,3.743789794719956,3.9896949677793363
2024-11-19,0.10056012197439995,24.99479309232317,16.748782456102347,16.151133632295316,14.645153811839315,4.43232075785013,9.950645906858174,4.75773726978631,4.1605349142986014,4.058338036672233
2024-11-20,0.10101063218507245,25.026522644616133,15.594854453861922,16.22349084977301,14.710764226778775,5.153640316444705,9.995224886038086,4.923833879775523,4.194138684572348,4.076519425954426
2024-11-21,0.10112147673609956,24.96690880430546,15.611967549809133,16.241293783191356,14.726907161643249,5.159295690880784,10.006193198887352,4.9039567057198665,4.201362812737507,4.080992816089193
2024-11-22,0.10113833277171513,24.97107056219903,15.614569923602936,16.24400105997655,14.729362003874952,5.160155698811084,10.00786114079624,4.888105055364212,4.202063141920696,4.081673080682583
2024-11-25,0.10122345628377186,24.99527423532585,15.627711993426773,16.25767289321904,14.74175903465214,5.164498766012259,10.016284300098297,4.784809815805388,4.22565706681918,4.085108438357297
2024-11-26,0.10124186482068562,25.0240054421627,15.630554055174814,16.26062951989999,14.744439976652407,5.165437983755513,10.018105865435487,4.788304772257233,4.181429162083119,4.085851357758048
2024-11-27,0.1012395871129983,25.023817421378926,15.630202403877282,16.260263693362482,14.744108260871197,5.165321773353573,10.01788048123516,4.790071853648635,4.181335089602694,4.085759435557055
2024-11-28,0.10123484221780034,25.02264460554173,15.629469847824417,16.259501607608122,14.743417234263125,5.165079685143049,10.017410963387995,4.7898473526447845,4.185825917113677,4.085567944255296
2024-11-29,0.10121700539128865,25.017673484910468,15.626716051443271,16.256636804315225,14.740819553764636,5.1641696365052026,10.015645970056294,4.696033723313161,4.296239672740492,4.08484809755996
2024-12-03,0.10127395342623277,25.031749255462376,15.635508158741043,16.265783325862934,14.749113226392149,5.167075169145495,10.021281103742433,4.64241255974627,4.298656879276742,4.087146368204324
2024-12-04,0.10201437032511917,25.24555034864816,14.684903149079945,16.42343063129437,14.856944433794988,5.204851810064706,10.094546989260634,4.874525736786333,4.396204913346927,4.117027617398817
2024-12-05,0.10216955368065332,25.283953655975594,14.518038816346706,16.56004350587719,14.879544685924891,5.212769384484561,10.109902724628094,4.892536183235096,4.317751086544232,4.123290403302985
2024-12-06,0.1024333247321746,25.36554267346107,14.270983011904951,16.60279655638416,14.917959194030036,5.226227186856697,10.136003452059951,4.915220880949782,4.328898220923078,4.1339354986981
2024-12-09,0.10219739758064836,25.287059111880815,13.859604825232147,16.56455655481085,14.883155006641873,5.214634749659231,10.112657939956762,5.4001251553805565,4.451595150090966,4.12441410876615
2024-12-10,0.10279992955634827,25.45175606325823,13.172793158158303,16.567032189663415,14.970902610818616,5.245379017641065,10.171708697429208,5.729321346204769,4.439576296669231,4.1487306906008135
2024-12-11,0.10363863964295855,25.67226725796925,12.119128940936342,16.725803618150138,15.093045175308129,5.288174302707657,10.254696251208797,6.0315150085147655,4.529152015143832,4.182578790418131
2024-12-12,0.10458261886599608,25.923530239753163,11.019067490967178,16.854326853235296,15.230518236580851,5.336340958375413,10.348099833434992,6.326023953230207,4.636834544034101,4.220675271522806
2024-12-13,0.10633266369271764,26.365594820207107,9.007686771028517,17.197600334658432,15.485379799020485,5.425637210363455,10.521260907199126,6.588820310255526,5.010384775302996,4.291302408271642
2024-12-16,0.10646368878084983,26.395125672387508,9.018786210392246,17.217017143199655,15.504461172348913,5.432322781560236,10.53422540079642,6.495601518005606,4.999406181524764,4.296590231003803
2024-12-17,0.1076773579872675,26.70220740652675,5.353290221628941,17.42325854013366,15.681209576452334,7.887080579211762,10.654313903541492,6.7391424850883865,5.1062492496389895,4.345570679790416
2024-12-18,0.10758725467687087,26.67627703101445,5.348810643196679,17.408678935825876,15.668087700876331,7.880480750957843,10.64539848278212,6.721150628952974,5.2015942209665536,4.3419343507503045
2024-12-19,0.0828514610529888,20.540578181559933,26.933214374694124,13.406183559265381,12.065778254336653,6.068649543830902,8.197874557155872,5.351694617394653,4.009511688340446,3.343663762369048
2024-12-20,0.08269780681373326,20.49988069156782,26.883264711612103,13.381320787867764,12.043401364959767,6.057394778771666,8.17593264503765,5.53993794711871,3.9987065787354976,3.337462687515286
2024-12-23,0.08289177702396883,20.62471542792438,26.3712968958233,13.446477804977604,12.071649527573975,6.6088640994105,7.73459967029458,5.706128323544265,4.00808566610954,3.3452908073178924
2024-12-27,0.08340375905560947,20.83396346932652,25.80053534309045,13.537252702911957,12.146210212267633,6.649683825925408,7.782372515747989,5.719749095174241,4.080876041329911,3.3659530351702904
2024-12-30,0.08323894037494814,20.78523918382727,25.74954950931323,13.57339264927893,12.122207429121055,6.6365430259493134,7.766993348370109,5.812186372628748,4.111348147866986,3.3593013932694147
2025-01-02,0.08398384106106603,20.971556194073294,24.4247244916315,13.694860191415472,12.230688394766954,7.240272794010755,7.836499743432476,6.003239222534086,4.124811530929121,3.3893635961452735
2025-01-03,0.08385355769961442,20.98933534614171,24.386834640809063,13.673615480554366,12.211715040169146,7.229041025309625,7.824343053339596,6.009454889264297,4.207701259190986,3.384105707521598
2025-01-06,0.083700578404477,20.951043187588844,24.34234421158544,13.648669847768117,12.189436443881602,7.215852633178037,7.875944069673898,6.115052269957206,4.200024886351975,3.3779318716104054
2025-01-08,0.08370291373190818,20.95240276902135,23.761598146986135,13.664551198493042,12.189776540997304,8.068583639373921,7.577313413060834,6.162654536969494,4.161390722175595,3.3780261191904195
2025-01-09,0.08367839929147826,20.943167146710014,23.75463898324472,13.660549201293398,12.186206467536953,8.066220557801698,7.59833821176335,6.169992293157441,4.160171957374992,3.3770367818259537
2025-01-10,0.08342089540677011,20.877019337173653,23.68153873431766,13.618511536658746,12.148705803903132,8.041398343871535,7.961163663219885,6.074227229917467,4.147369842980495,3.366644612550663
2025-01-13,0.08299280259366401,20.80031497981726,22.127924753966916,13.548625126477956,12.086362027588676,9.075964752292796,8.68876106334018,5.9058104816442425,4.333876082696438,3.3493679295818737
2025-01-14,0.08370849309719304,20.99704877646768,19.846244604166035,13.665462033244077,12.190589072043485,9.92931020053467,9.538767450911076,5.976116351655485,4.394501730403368,3.3782512874769277
2025-01-15,0.08435604203400339,21.213839720320856,18.086137983752376,13.771174788106059,12.28489256145797,10.93950495956665,9.612557080765562,6.13560195952962,4.467550270796017,3.4043846336708907
2025-01-16,0.08475296751215348,21.313658456138185,17.700389939928225,13.835973112039444,12.342697393647864,10.990979259831366,9.65778761462572,6.164786070514544,4.488571699547742,3.420403486214754
2025-01-17,0.08445366964894888,21.238391092407465,17.637882525233287,13.787112555184061,12.29911021240173,10.952165555679686,9.97557225306088,6.146299964620794,4.470687548209751,3.4083246235533977
2025-01-20,0.08451976227934098,21.25501205320678,17.651685762623508,13.797902216995938,12.308735377877653,10.960736615209408,9.983379040055592,6.1511099999162315,4.395927226180731,3.41099194565482
2025-01-22,0.08472451084742974,21.314503939432445,17.3022037494826,13.8313275443439,12.33855320835468,10.987288927551996,10.007563710102145,6.209157765059785,4.5054215936218585,3.419255051203164
2025-01-23,0.08465199296061617,21.316169202227954,17.287394348512557,13.893794593807696,12.327992323481375,10.977884624513043,9.995078905314037,6.203059372562689,4.497646213712622,3.416328422907411
2025-01-24,0.08466592906545471,21.319678444696667,17.290240341047408,13.896081904139002,12.330021858610557,10.979691893848141,9.99672437711715,6.1915374704308945,4.494466934154141,3.4168908468905856
2025-01-27,0.08466287600241315,21.318909654664644,17.289616853012166,13.89558080984343,12.329577236618528,10.97929596490838,9.996363894097955,6.194920214270074,4.494304863164786,3.416767633417624
2025-02-03,0.08462347143683283,21.356000253569533,17.281569762323635,13.88911340227175,12.323838692669415,10.974185881146722,9.991711295518401,6.191566787777272,4.492213082929097,3.4151773703573434
2025-02-04,0.08455059679318501,21.4198112150517,17.266687505466038,13.877152604958793,12.313225852781704,10.964735312978878,9.98310679858948,6.190149216020562,4.488344553051391,3.4122363443082677
2025-02-05,0.08489954227072115,21.509312633936105,17.337948179495342,13.934424461412082,12.364043288000039,11.00998744537013,10.024307690141423,5.845125560071275,4.463632347173371,3.426318852129511
2025-02-06,0.08482592507478097,21.537630134436274,17.322914280675718,13.922341790193215,12.353322309146664,11.000440581142287,10.015615518150241,5.903362470137975,4.436199132390385,3.4233478586524626
2025-02-07,0.08528490572524394,21.67406690637495,17.416646031404632,13.997673541485023,12.420164325945567,11.059962353157871,10.069808546063054,5.37431954174487,4.46020275582948,3.44187109226931
2025-02-10,0.08523617409590843,21.661682386679548,17.40669419372066,14.029136489746296,12.413067468194816,11.053642712170106,10.06405467703578,5.384981160721973,4.461600323816645,3.439904413818266
2025-02-11,0.08544928009867657,21.703972593365016,17.450214108362267,14.064211893251088,12.444102403987005,11.081278837786998,10.089216651826554,5.160294288713167,4.472755139492532,3.4485048031166934
2025-02-12,0.08522769886576706,21.687148603040995,17.207677065847452,14.027741540222852,12.41183320815594,11.052543622882256,10.063053984777499,5.821316590800126,4.2038953092492735,3.4395623761578404
2025-02-13,0.0851888420184788,21.67726104028146,17.19983177506955,14.021346039486806,12.40617442921488,11.047504568614494,10.058466056707827,5.824972832016223,4.2412601990448024,3.437994217545471
2025-02-14,0.08499833234845976,21.628783707454176,17.1613674152049,13.927028069103178,12.37843023008378,11.022798792599318,10.03597208914168,6.044117688678377,4.286197919479449,3.430305755906681
2025-02-17,0.08501492567691347,21.633006066907544,17.16471764806674,13.929746895987774,12.380846740536093,11.024950657415856,10.038875916468378,6.024831061881984,4.287034668718293,3.430975418340423
2025-02-18,0.08500649438597749,21.630860629897306,17.163015350179954,13.928365423877912,12.379618879427328,11.023857266275328,10.038982254582606,6.0330490421261995,4.286609505298378,3.4306351539490123
2025-02-19,0.08537690032655748,21.71863227622301,16.763485086146446,13.98905666085738,12.433561632956668,11.071892445811068,10.082725955476686,6.100444750092342,4.309240543348586,3.4455837487612566
2025-02-20,0.08538513523413147,21.72072711603031,16.765101984274327,13.990405955434824,12.434760894472035,11.072960369460342,10.083698470478048,6.098186988645621,4.30965618502043,3.4391169009499323
2025-02-21,0.08536839708923993,21.716469177261217,16.761815502319774,13.987663400289463,12.432323294192166,11.07078972448175,10.081721751631392,6.11264242693424,4.312763598837069,3.438442726963685
2025-02-24,0.08536407863320324,21.71537062533086,16.7609675870981,13.986955818660785,12.43169439118578,11.070229696176819,10.081211756438288,6.117391824133962,4.31254543285723,3.4382687894849764
2025-02-25,0.08549937259135403,21.700546120275813,16.787532129041317,14.007540493666601,12.451397446236975,11.087774958976055,10.097189519723774,6.130095620503321,4.208706219978973,3.443718119005823
2025-02-26,0.0853013753352419,21.869074782834307,16.748655992320046,13.975102190336807,12.422562819100005,11.062098173852045,10.073806706976073,6.124745770703313,4.2029089437105105,3.43574324483165
2025-02-27,0.08530110584258836,21.869005691861616,16.748603078287545,13.975058038793433,12.422523572494603,11.062063225362891,10.073774880796364,6.125042350814313,4.2028956654593745,3.435732390287274
2025-02-28,0.08531552609135061,21.872702672095865,16.751434448648144,13.977420538217041,12.424623614204505,11.063933279706943,10.07547786387403,6.109172682672557,4.203606169742045,3.436313204747521
