date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BNP PARIBAS,FIRST SHANGHAI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-01,40.39629287097725,22.93698723170257,12.127999199501009,9.428392945364074,3.5356785226548206,0.0,4.181530543638659,4.0824063517496185,2.259063915981939,1.0516484184300596
2024-03-04,40.800901828861015,23.015439552228006,12.057335080893566,8.887691322368752,3.537834664913446,0.0,4.153962774723311,4.236132463170989,2.2656832174834807,1.0450190953574365
2024-03-05,40.94037302026855,23.40414888970786,12.030845383489334,8.479651085888806,3.5469158298253527,0.0,4.151782798682159,4.245477696960834,2.151566202497681,1.0492390926794233
2024-03-06,40.94066437963359,23.396014647351844,12.008495086244048,8.45299324974897,3.612083707126862,0.0,4.161989260986835,4.24442584888497,2.1329836455646234,1.0503501744582562
2024-03-07,40.96172571736314,23.4056697301102,12.02734017704644,8.429950893717807,3.6143790832901734,0.0,4.150644364775085,4.2329263482394195,2.128540954452117,1.048822731005623
2024-03-08,40.88506188169976,23.67253277986487,11.982657467502523,8.321961402524641,3.5971374033990253,0.0,4.139580486519097,4.230809966975025,2.1220386566685603,1.0482199548464937
2024-03-11,40.93074712598724,23.749427589935426,11.976307608910815,8.25101628059459,3.5945117113776655,0.0,4.14205035514811,4.1845520529269065,2.1274264088051007,1.0439608663141466
2024-03-12,40.91281868607427,23.753053650465976,11.96582320084245,8.264153015299337,3.589760964033818,0.0,4.129154890070728,4.218065857750944,2.1224009029284354,1.0447688325340387
2024-03-13,40.84111901398123,23.58497162921517,11.93378747345562,8.569502374953583,3.5775598710299317,0.0,4.115081978961878,4.207499353234241,2.1285450967509028,1.0419332084174469
2024-03-14,40.95959928187939,23.78033548885837,11.88662803830806,8.353086671836849,3.580996992703806,0.0,4.070646815223387,4.210799474586967,2.116867266487884,1.0410399701152868
2024-03-15,40.169387298192575,23.178989605230846,11.547398775632686,7.924289504304245,3.4678965046191017,2.4814029973653997,3.960534985976932,4.145247374110732,2.1119134804432758,1.0129394741242035
2024-03-18,40.18644450026259,23.207283782867304,11.555084344321637,7.872249285243746,3.446316177756149,2.4824082781880206,3.963428394783919,4.163897148480424,2.109323430343075,1.0135646577531354
2024-03-19,40.22178072871665,23.176609742273747,11.609107137061187,7.753203206099111,3.5184599690143066,2.4793566737973847,3.9510468832529897,4.1789463406969745,2.100679568578551,1.010809750509092
2024-03-20,40.15151348184777,23.366391132386298,11.61361579028075,7.777026720676687,3.428819205113272,2.4775265232763957,3.933980452856002,4.161496970406987,2.0780653557089623,1.0115643674468726
2024-03-21,40.12779398088732,23.44030015571638,11.640168514336443,7.665491458765766,3.4182609337307284,2.4728739942498232,3.9353664693013206,4.184068666789039,2.1047271252559274,1.0109487009672564
2024-03-22,40.24475016616988,23.434620660392937,11.65364591769562,7.637571142000965,3.480077319365734,2.4669389460512283,3.916314890018019,4.093312635951824,2.062111190936999,1.0106571314167943
2024-03-25,40.2947226868026,23.725891465645336,11.307826976592448,7.7386925686576635,3.3941156570710618,2.463618297847956,3.8796088036230065,4.116432049692848,2.0701054548488362,1.0089860392182441
2024-03-26,40.1680390233086,23.808431789748035,11.345211547552953,7.745492136978889,3.4071121395394934,2.4596200855116215,3.882034633771722,4.109751481758626,2.0678095409886335,1.0064976208414225
2024-03-27,40.14244173571918,23.738274735734574,11.237589840229226,7.864219090590323,3.3891045193470783,2.4596247345309283,3.8877857758672003,4.109759249752593,2.06960892017777,1.1015913980511245
2024-03-28,39.828923321076395,23.608763154252994,11.200409786447857,8.006982684974316,3.4010597217786485,2.4461616394309016,3.868409566073278,4.0835434736995095,2.4491833747375247,1.10656327752858
2024-04-02,39.67685144201029,23.52826975991345,11.239780247027307,8.64156086497031,3.407621877580754,2.4461990708450565,3.875243423362102,3.973161244281694,2.1011580064283217,1.1101540635807166
2024-04-03,39.579941608325846,23.563080443242896,11.22660376392748,8.697616296225634,3.383610615636553,2.4459612034959703,3.8822863087918393,4.013927800849415,2.0969258468289254,1.1100461126754415
2024-04-05,39.57161368058198,23.825148520671046,10.99961872261625,8.80560226020024,3.3809615784544076,2.448994863779829,3.878823470944331,3.8788180584491827,2.094963131590055,1.1154557127126703
2024-04-08,39.67111674583886,24.165478162859237,10.941920859129315,8.343355685961635,3.418885968999201,2.44696170734609,3.8777240552544994,3.678789016338381,2.338905273826202,1.11686252444658
2024-04-09,39.714049115028956,24.173891821234328,10.945730491343317,8.415839120775713,3.423292971142635,2.4478136623425435,3.8790741566368885,3.6187578294621012,2.2638751465592097,1.117675685474304
2024-04-10,39.89831037081644,23.99467072111185,10.942910094981714,8.562076118025432,3.4206216087683767,2.446045098319443,3.878391486552119,3.4738918833502206,2.2649424674685146,1.1181401506058886
2024-04-11,40.01907073934378,24.288283652636274,10.92585168332199,8.619820595596535,3.4420928163430475,2.4530674805186834,3.8797460567875723,3.1458189033839283,2.3164424861065447,0.9098055859616437
2024-04-12,40.135951616265906,24.38661893869142,10.806141330074045,8.56917932330382,3.4454842754805455,2.450557579584151,3.8736525220049898,3.143662151901938,2.281151901900081,0.9076003607930989
