date,ARISTO SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,BANK OF CHINA (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-11,0.0,8.972419652292835,20.974326032449905,18.645226797074123,17.126339128452724,6.800803995109721,10.480946559191032,8.76934872251808,8.23058911291158
2024-07-18,0.0,8.970560815430193,20.969980732975614,18.641364022457477,17.12279102529574,6.820112287389422,10.47877519733162,8.767531956328078,8.228883962791853
2024-07-22,0.0,8.95942394835399,20.943946698669535,18.6182209439467,17.184299282004595,6.8530282025285025,10.465765896252767,8.75664714767531,8.218667880568603
2024-07-25,0.0,8.978257721508513,20.939613976292435,18.61436934980037,17.180744326527233,6.851610500837833,10.463600819214298,8.754835639959452,8.216967665859865
2024-07-26,0.0,9.015901900370148,20.93095390723547,18.60667094025931,17.17363882627846,6.848776856427966,10.459273351392708,8.7512148721024,8.21356934593354
2024-08-01,0.0,9.202009967120908,20.93095390723547,18.60667094025931,17.07024545586137,6.848776856427966,10.459273351392708,8.66850017576873,8.21356934593354
2024-08-15,0.0,9.23920889273856,20.87483759203118,18.55678607519231,17.230712120274703,6.830415145703149,10.431231825774919,8.645259749633938,8.191548598651242
2024-08-16,0.0,9.314018421974488,20.85763151929774,18.541490655072224,17.216509715840015,6.824785179995467,10.422633889014817,8.638133899317934,8.184796719487316
2024-08-19,0.0,9.332701538968664,20.85333443210614,18.537670738993388,17.212962772203795,6.823379138424772,10.420486619007397,8.636354271822658,8.183110488473186
2024-08-20,0.0,9.332701538968664,20.85333443210614,18.578874719297882,17.212962772203795,6.823379138424772,10.420486619007397,8.636354271822658,8.14190650816869
2024-08-21,0.0,9.333470691253734,20.855053054496757,18.580405892654785,17.214381374265994,6.82394148552591,10.413103945606265,8.637066034820233,8.142577521376326
2024-08-22,0.0,9.426777812081918,20.833590614387155,18.561284347020685,17.196665637542452,6.816918802099413,10.40238756817948,8.628177421014717,8.13419779767418
2024-08-23,0.0,9.447360296387775,20.833590614387155,18.561284347020685,17.196665637542452,6.816918802099413,10.40238756817948,8.60759493670886,8.13419779767418
2024-08-28,0.0,9.446971412106118,20.81626772593492,18.581101940848374,17.195957766480745,6.816638195402063,10.401959371848436,8.607240619918908,8.13386296746043
2024-09-02,0.0,9.454755185696335,20.833419160813232,18.596411724720376,17.21012626938843,6.822254722227944,10.328135621150638,8.614332502523329,8.14056481347972
2024-09-03,0.0,9.435319752502725,20.790593459000554,18.763746993648116,17.174748699817048,6.808230723374514,10.30690484510864,8.59662466339137,8.123830863157028
2024-09-05,0.0,9.445027470831532,20.709097269378766,18.783052451797435,17.192419285141057,6.815235508364714,10.317509311274359,8.605469473424284,8.132189229787846
2024-09-20,0.0,9.488372093023257,20.804134366925066,18.869250645994832,17.271317829457363,6.8465116279069775,10.170542635658915,8.644961240310076,7.904909560723514
2024-09-30,0.0,9.486411077813372,20.820502221762943,18.86535083186938,17.26774826909166,6.84509662085357,10.168440632427405,8.643174537563295,7.903275808618374
2024-10-02,0.0,11.287871111561456,20.415442294052085,18.49832809808491,16.891275711824907,6.711926233660959,9.970615057249974,8.475022798662478,7.749518694903232
2024-10-03,0.0,11.294737909358208,20.407583899422082,18.50958126330731,16.90155125215452,6.817398357497718,9.976680523167394,8.480178444692283,7.612288350400487
2024-10-04,0.0,10.990129235778976,20.482344560903634,18.57738882670194,16.943115905159257,6.842373053831281,10.01322885926529,8.511244530375496,7.640175027984125
2024-10-08,0.0,11.012542061792598,20.524115427755685,18.615274803711635,16.773733047822983,6.8563271132864285,10.0336494340777,8.528602018966044,7.655756092586928
2024-10-10,0.0,11.144054800122687,20.57867293732747,18.664758204682546,16.560678867191495,6.874552704222473,10.060321030569472,8.54309375319497,7.573867702688887
2024-10-17,0.0,11.111792983532782,20.58709215505779,18.67239439500869,16.563362994783677,6.877365244962667,10.064436943847806,8.546588933210595,7.57696634959599
2024-10-21,0.0,11.016272643536999,20.599733906457885,18.68386040323406,16.573533926926622,6.881588373759083,10.111554600347969,8.55183706887729,7.581619076860097
2024-10-24,0.0,11.469300478566337,20.494857957438143,18.588738417676407,16.489155890438855,6.84655330414418,10.06007534874249,8.508298543936462,7.543020059057122
2024-10-29,0.0,11.469300478566337,20.494857957438143,18.588738417676407,16.489155890438855,6.704001629162,10.06007534874249,8.508298543936462,7.6855717340393035
2024-10-30,0.0,11.52335402462603,20.482344560903634,18.57738882670194,16.479088226315252,6.699908415589702,10.053933041620027,8.50310369390455,7.680879210338862
2024-11-05,35.61266636071592,7.384776765226513,13.196092571953058,11.968793024323084,10.61692781747853,4.277191372189078,6.477414279158198,5.478266570510719,4.987871238444896
2024-11-06,35.7858874402149,7.379938413155998,13.13503243136998,11.960951320186071,10.609971827294764,4.274389045403918,6.473170412107711,5.474677324248182,4.905981786018476
2024-11-13,35.786825311545876,7.380131825508104,13.132755886939314,11.961264791057879,10.6102498918926,4.27450106797007,6.473340060015986,5.474820803794897,4.906110361275274
2024-11-18,35.73531528466561,7.36950917917381,13.257788885544928,11.94404825772346,10.594977951663767,4.268348533818353,6.464022610994072,5.46694058071523,4.89904871570077
2024-12-03,35.69794648575873,7.38794557076193,13.243925074833667,11.931558239546161,10.583898670640366,4.263885076402232,6.4572631138648156,5.461223742859757,4.97235402533234
2024-12-13,35.693280880373266,7.386979990328441,13.242194136944049,11.929998823729301,10.582515389541648,4.263327800504489,6.45641917059846,5.460509978696431,4.984773829283912
2024-12-16,34.73715005278622,7.189101871048983,12.887469950012084,11.610424960887316,10.299037128429514,4.149124257495008,8.962210152762056,5.314237016497284,4.851244610081532
2024-12-17,34.69742977296116,7.180881474799578,12.87273374074121,11.597148991856079,10.287260669046743,4.144379931138752,8.951962291478738,5.308160439085746,4.960042688891995
2024-12-23,34.91479052404147,7.2258658382234495,12.95337449980184,11.669798897965968,10.351704828750048,4.170342244211764,8.38159526457766,5.341413211623775,4.991114690804024
2024-12-30,34.91657610432781,7.712075688806495,12.954036949434252,11.67039570414882,10.321549574889726,4.144984977306143,7.921754139231606,5.341686377293358,5.016940484561784
2025-01-20,34.92550674595562,7.71404821280133,12.957350214208068,11.673380650936762,10.32418952618454,4.146045143551378,7.923780292857599,5.343052624848136,4.992646588656564
2025-01-22,34.92550674595562,7.80356800306925,12.957350214208068,11.58386086066884,10.32418952618454,4.146045143551378,7.923780292857599,5.343052624848136,4.992646588656564
2025-02-07,34.84974159382377,7.761117845977158,12.929241370509795,11.558731576596696,10.301792892235055,4.13705097939131,7.906590952593633,5.331461749505519,5.224271039367064
2025-02-11,35.5335232965117,7.90819313790546,13.18292413182924,11.785523764914062,10.50392286974511,4.2182234539469405,6.104844061048441,5.43606958377246,5.32677570032658
2025-02-12,35.62623113349074,7.889690439229294,13.217318705401985,11.81627248653091,9.983432693687465,4.4901313643894225,6.120771749481457,5.450252423131612,5.405899004657109
2025-02-13,35.62623113349074,7.954916054632975,13.20427358232125,11.81627248653091,9.983432693687465,4.529266733631632,6.120771749481457,5.450252423131612,5.314583143091955
2025-02-14,35.6215842539815,7.953878461397994,13.189507871704906,11.814731240298954,9.982130512476033,4.554762805379107,6.119973391420038,5.449541523732505,5.313889939608958
2025-02-17,35.59372841372659,8.012824690135155,13.179193764906746,11.805492199616824,9.987357774968395,4.551201011378002,6.115187613226113,5.445280018767839,5.3097345132743365
2025-02-18,35.651345247575165,8.025795334386382,13.195305666879886,11.824602169627822,10.00352466613579,4.558568202289727,6.125086484863517,5.767398143675835,4.8483740845658785
2025-02-20,35.651345247575165,8.025795334386382,13.195305666879886,11.824602169627822,10.00352466613579,4.584676840332625,6.09897784682062,5.767398143675835,4.8483740845658785
2025-02-21,35.66065575911103,8.027891307470327,13.185693952966062,11.827690218455793,10.00613713226173,4.58587414961545,6.100570622723059,5.7558465978089135,4.849640259587637
2025-02-25,35.693280880373266,8.035235842275169,13.197757243867056,11.838511102688432,10.01529151908826,4.590069661364735,6.106151895756277,5.761112490687857,4.762589363898946
2025-02-26,35.744669711922306,8.046804444851642,13.203670012957605,11.855555410127874,10.19986126199233,4.596678140910697,6.114943130505346,5.46837166079866,4.769446225933536
2025-02-27,35.768077220279494,8.052073919819785,13.212316477414115,11.863319057535394,10.206540672927062,4.599688289916572,6.118947520071248,5.458855578693699,4.720181263342632
2025-03-03,35.768077220279494,8.065170982148704,13.212316477414115,11.863319057535394,10.193443610598143,4.599688289916572,6.118947520071248,5.458855578693699,4.720181263342632
2025-03-04,35.843187694407625,8.134605541191448,13.240061422965363,11.888231202341421,10.214849133122465,4.6093473153701785,6.13179688422821,5.2078274907143705,4.730093315658919
2025-03-05,35.84977487234015,8.136100500137832,13.224116882605442,11.890415993909082,10.21672639441316,4.6101944105330865,6.132923771643103,5.2087845731763345,4.730962601241813
2025-03-06,35.91578006023225,8.151080366653954,13.248464603690211,11.912308157655941,10.235537027051908,4.618682518181459,5.960099422664685,5.218374781362196,4.739673062507397
2025-03-07,35.97254969111817,8.163964225029307,13.26940555065267,11.93113713299701,10.093652445369408,4.625982955518381,5.969520146471898,5.226623111474071,4.74716474136909
2025-03-10,35.9972056361791,8.16955988769821,13.278500533828938,11.939314853625424,10.095298351061727,4.6291536504672655,5.973611715238509,5.166936876375763,4.7504184955250635
2025-03-11,36.078048007186545,8.187907050477563,13.281900207405842,11.966128116041586,10.117970329075128,4.639549784007293,5.7888687794760685,5.178540761192649,4.761086965137324
2025-03-12,35.13669990350595,9.603087809585077,12.79897073013831,11.653908009006111,10.19105821807655,4.415567706658089,6.216789964618848,4.070762302991316,5.913155355419749
2025-03-13,34.54556954019354,8.796407564353931,13.241414205300108,11.457845803554488,10.667256972993485,5.985706153943457,5.388653469103788,4.002276895832016,5.914869394725191
2025-03-14,34.69478498380232,8.96144318109636,13.235088610811156,11.507336594041796,10.853077558279871,6.850028584132631,5.195960109254907,3.981452073937623,4.720828304643334
2025-03-17,34.708012963080634,9.091948910211602,13.240134714367413,11.511723962635827,10.857215479443349,6.878058079684819,5.147105547435979,3.9829700705344093,4.58283027260596
2025-03-18,34.725665967321504,9.223726873927141,13.272299574035221,11.517578994214508,10.801703859113738,7.1078898849259335,5.14972344077818,3.9849958675058805,4.2164155381778885
2025-03-19,34.77164792910709,9.235940464216142,13.188016450007003,11.53282998688583,10.785449637768808,7.117301791421041,5.156542442800576,3.9902725964782726,4.221998701315237
2025-03-20,34.714189472613796,9.525746463118558,13.16622389444649,11.513772546427527,10.780338371191418,7.13096312491261,5.173443835720914,3.983678865147259,4.0116434264214265
2025-03-21,34.64812676824704,10.116593293665394,12.950863348599992,11.491861305997132,10.759822889839002,6.9144009845092045,5.138224584818767,3.97609774044988,4.004009083873587
2025-03-24,34.06978629972929,12.377898925884805,12.173305555209023,11.300041168178247,10.592697014683317,6.6118589303758775,5.077408650307514,3.9097294127920756,3.887274042839856
2025-03-25,34.14219455175086,12.191676355498881,12.199177386890698,11.324057057845453,10.590206153346085,6.675917938716573,5.138206503394216,3.91803873032542,3.820525322231807
2025-03-26,34.171244103552255,12.564907846498416,12.234581649378761,11.33369202087061,10.45157092628971,6.268690331702556,5.205140075824877,3.85881057544325,3.911362470439559
2025-03-27,34.25697118701471,12.784586244527791,12.265275147075426,11.362125412375661,10.001128937168374,6.535291830258025,5.155479735577828,3.868491363630662,3.7706501423715206
2025-03-28,34.473182615720575,12.77691521187564,12.27957233561808,11.433836987667412,10.039004809330859,5.995884929501017,5.1375266659092915,3.867661352419182,3.99641509195794
2025-03-31,34.16269498755332,13.19973480441826,12.206502295442888,11.33085650667367,9.923568631866003,6.31715890469221,5.26638395816915,3.8328267096984026,3.760273201486096
2025-04-01,34.0519444894702,13.618284061295993,12.166930586900412,11.294123514669394,9.841523173027769,6.084712160696251,5.2493111058465605,3.820401241879777,3.872769666213638
2025-04-02,34.001070703801,13.67263853786681,12.148753128073604,11.277250034237623,9.901520150396534,6.075621568456568,5.241468607213555,3.8146935421620745,3.866983727792234
2025-04-07,33.996838082433925,13.683384994584905,12.1472407912263,11.275846186403754,9.90028756021959,6.074865245048612,5.240816123289888,3.814218670251833,3.866502346541186
2025-04-09,33.98414653874392,13.802715247445901,12.142706038999016,11.271636739214296,9.88414778312863,6.072597404213487,5.16419656300942,3.8127947636291237,3.865058921616207
2025-04-10,33.98414653874392,13.690720623187866,12.142706038999016,11.271636739214296,9.88414778312863,6.184592028471522,5.16419656300942,3.8127947636291237,3.865058921616207
2025-04-11,34.330178124725016,12.811906827066913,12.266344860529724,11.386406204824578,9.984789631808527,6.24756445550653,5.2167791731090745,3.851617201543664,3.904413520885972
2025-04-14,34.473182615720575,12.448719405208216,12.317441082541245,11.433836987667412,10.026381893689805,6.273589073604222,5.23850999103773,3.867661352419182,3.9206775981116118
2025-04-16,34.481887854951324,12.451862981528011,12.320551508188029,11.436724283784296,10.02891377634121,6.275173293266499,5.2145806239820205,3.8686380222471937,3.921667655711418
2025-04-17,34.42104334455074,12.36687210899787,12.29881145939678,11.416543779382666,10.01121740336018,6.138062288098209,5.205379312083286,4.2273225696676375,3.9147477344626362
2025-04-22,34.43319506260008,12.371238006379787,12.30315332921463,11.370141086581015,10.01475168005245,6.165445765511328,5.1971303569402245,4.22881494836912,3.916129764351367
2025-04-23,34.41150158134143,12.426445572874009,12.295402139536057,11.362977710016002,10.008442221186195,6.161561432909543,5.1938560790292705,4.226150725148999,3.9136625379584946
2025-04-28,33.77806950001893,12.814460447092385,12.317130126352195,11.383057950342703,10.02612877573432,6.1724499198465095,5.215657069285435,4.3724675914822715,3.920578619845247
2025-05-02,33.75676459828693,12.856836501709285,12.309361321004628,11.375878293996696,10.019804977735168,6.168556759552433,5.2249820241444125,4.369709737237142,3.9181057863333044
