date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,ABN AMRO CLEARING HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,DBS BANK (HONG KONG) LTD
2024-04-19,33.22542408238145,13.003698353189804,14.009681614096243,12.689328584156542,8.098555166289422,7.186151743606841,6.694857592931602,0.8929076230526134,4.199395240295479,0.0
2024-04-22,32.964500349135676,12.90157855746038,13.907398774833604,12.589677576592242,8.034956121093018,7.114243768266759,6.642281973960862,1.6789460551537647,4.166416823503697,0.0
2024-04-23,32.93855736651761,12.906571515370818,13.91278098883301,12.594549827686627,8.038065678388362,7.116997006526817,6.644852561286864,1.679595813394583,4.168029241995313,0.0
2024-04-24,33.29290864280535,13.036229773810664,14.05254753728616,11.693029037371176,8.118815364379236,7.188493719351667,6.711606153413166,1.696468882109094,4.209900889473489,0.0
2024-04-25,33.27079968202566,13.027572750302252,14.082278790056858,11.68526399878123,8.113423868778943,7.183720026328588,6.734493379766442,1.6953423009388835,4.207105203021147,0.0
2024-04-26,33.296813274666675,13.037758678319204,14.112836230504447,11.694400409702281,8.022033225760422,7.1893367944314885,6.739758908972206,1.6966678459941633,4.21039463164911,0.0
2024-04-29,33.3359045913555,13.416108313105019,14.099607281021578,11.535021510688948,7.975456528489214,7.182597725706005,6.733441261075123,1.5583776468497532,4.163485141708865,0.0
2024-04-30,33.3879892419984,13.410391979546516,14.101810383385645,11.536823889482433,7.9181079354910535,7.183720026328588,6.7383996984321985,1.5586211476373608,4.1641356976978114,0.0
2024-05-02,33.237379717719435,13.346010487817683,14.038198677453915,11.488671251441248,7.820171063811585,7.151315060342867,6.7080035231601105,2.0648984758249385,4.145351742428219,0.0
2024-05-03,33.241257673781874,13.34756762748152,14.039836577857894,11.47834423268015,7.8405292357234115,7.152149436753648,6.689340419367196,2.0651393969092915,4.145835399445017,0.0
2024-05-06,33.27107692247861,13.354826540870473,14.039290568591268,11.477897839854863,7.840224317529085,7.151871289650787,6.654079269490211,2.0650590836348925,4.145674167899804,0.0
2024-05-07,33.212741920116045,13.354826540870473,14.019845567803745,11.477897839854863,7.8830033192616344,7.151871289650787,6.657968269647715,2.1078380853674425,4.13400716742729,0.0
2024-05-08,33.19724942712595,13.329161086934974,14.013305837970421,11.472543832882096,7.879326195163952,7.148535211103359,6.654862578253915,2.172937021754637,4.132078808810696,0.0
2024-05-09,33.19724942712595,13.325273900849544,14.013305837970421,11.472543832882096,7.879326195163952,7.148535211103359,6.658749764339343,2.172937021754637,4.132078808810696,0.0
2024-05-10,33.19853991615014,13.325791899178022,14.013850582420295,11.472989809345547,7.879632491141731,7.148813098771408,6.659008612395552,2.169134153950215,4.132239436647094,0.0
2024-05-14,33.19983050550954,13.314647472841035,14.014395369223923,11.473435820483564,7.879938810933949,7.0519038002142,6.659267480577137,2.274180663244381,4.132400076972269,0.0
2024-05-16,33.18048219499544,13.30688791715151,13.97903145282077,11.466749292403806,7.875346513303974,7.144924636391716,6.643730901701922,2.272855308476973,4.129991782753885,0.0
2024-05-17,33.18048219499544,13.30688791715151,13.97903145282077,11.466749292403806,7.875346513303974,7.144924636391716,6.643730901701922,2.2378883037311734,4.164958787499684,0.0
2024-05-20,33.1766152387871,13.305337091200803,13.818126725080656,11.465412921910296,7.847235306343246,7.132437634874357,6.681804320252666,2.4085573712538677,4.16447339029701,0.0
2024-05-21,33.122203853752445,13.30688791715151,13.819737320089903,11.466749292403806,7.8481499540572415,7.133268968143117,6.682583129197255,2.4554607777050377,4.164958787499684,0.0
2024-05-22,33.122203853752445,13.295232248902911,13.780885092594572,11.466749292403806,7.85980562230584,7.133268968143117,6.682583129197255,2.513739118948037,4.145532673752018,0.0
2024-05-23,33.09777133306545,13.285425050130934,13.770719653072593,11.400055517702576,7.854007854007854,7.128007128007129,6.677653736477265,2.643884996826173,4.142474730710025,0.0
2024-05-24,33.11594807594155,13.281815517833612,13.766978270530632,11.39695822360569,7.851873989648568,7.126070511613826,6.6758394771109915,2.6431666766933635,4.14134925702176,0.0
2024-05-27,33.104304169876826,13.29345942389834,13.766978270530632,11.39695822360569,7.882924405821176,7.126070511613826,6.679720779132568,2.561659334240264,4.187924881280675,0.0
2024-05-28,33.079968436828096,13.280572945243325,13.753632769862211,11.385910184551493,7.875282818040641,7.12304014610569,6.681000637855256,2.636726891318383,4.183865170194904,0.0
2024-05-30,32.79169599283375,13.281602944056337,13.750821617408402,11.386793239373263,7.875893599818518,7.1235925863449605,6.681518794922356,2.9277694081058496,4.180311817136563,0.0
2024-05-31,32.76882298575307,13.272338702333414,13.741230084226066,11.378850673595409,7.870399972099025,7.118623706915761,6.676858272735904,2.995479654570431,4.1773959477709255,0.0
2024-06-03,32.77136285511102,13.273367424249763,13.742295149310852,11.379732633688,7.871009996686502,7.119175462291041,6.673500351695793,2.991836394604618,4.177719732362408,0.0
2024-06-04,32.77771425138234,13.275939926856353,13.74495853449128,11.381938132181848,7.872535471954819,7.120555225002956,6.636031870008198,3.011797174647412,4.178529413474788,0.0
2024-06-05,32.77898482607844,13.27645454704032,13.745491335417512,11.382379334471684,7.872840637967558,7.120831241726442,6.636289104973146,3.0080375849644634,4.178691387360427,0.0
2024-06-06,32.77898482607844,13.27645454704032,13.745491335417512,11.382379334471684,7.872840637967558,7.120831241726442,6.640165442067173,3.0041612478704374,4.178691387360427,0.0
2024-06-07,32.77898482607844,13.27645454704032,13.745491335417512,11.382379334471684,7.880593312155612,7.120831241726442,6.640165442067173,3.000284910776411,4.174815050266401,0.0
2024-06-11,32.78152627100411,13.289113820019343,13.746557061198539,11.383261841674242,7.881204316248345,7.102000151188868,6.640680272372561,3.0005175311245544,4.175138735169439,0.0
2024-06-12,32.790424432548555,13.292720994394799,13.750288403186687,11.386351694841315,7.883343576897499,7.103927905989287,6.642482807292384,2.974188157147261,4.1762720277022165,0.0
2024-06-13,33.074627850173925,13.401855850507612,13.778225282325577,11.397300616353444,7.888237679236242,7.119978426659372,6.8095706478404345,2.3513389245534495,4.1788647223499416,0.0
2024-06-14,33.08361358480607,13.45207069129128,13.78196855879265,11.400397041786418,7.890380760356368,7.06369551591175,6.842469887116712,2.3054039211272412,4.180000038811514,0.0
2024-06-17,33.10304615509992,13.450504587957024,13.780364048423369,11.399069796321484,7.889462154447961,7.074515252119347,6.841673280025458,2.2818513265201186,4.179513399085319,0.0
2024-06-18,33.43578225084743,13.574563164212657,13.90746503061718,10.499626954084999,7.962229345886998,7.13976591124053,6.924358821214073,2.240233736275141,4.315974785620989,0.0
2024-06-19,32.267317213227784,13.097821877933741,13.471829482755037,10.127955935104014,7.680378389916151,6.887028925143699,6.679246922465201,2.0815978813791434,4.163195762758287,3.5436276093169448
2024-06-20,32.605164953693944,13.225668936748916,13.60332720751273,9.208758238624712,7.755346105685187,6.954252804064977,7.4539824350756785,1.4114501028546578,4.2038324685022515,3.5782167472369433
2024-06-21,32.605164953693944,13.225668936748916,13.60332720751273,9.208758238624712,7.755346105685187,6.916105503987824,7.46924135510654,1.4343384829009496,4.2038324685022515,3.5782167472369433
2024-06-24,32.64002856469111,13.24744831958085,13.61787278974497,9.218604855424665,7.763638637563523,6.9349570909077025,7.477227964756213,1.3098514769721046,4.208327485782097,3.582042814576776
2024-06-25,32.64002856469111,13.235991892668556,13.61787278974497,9.218604855424665,7.763638637563523,6.9349570909077025,7.477227964756213,1.3213079038843971,4.208327485782097,3.582042814576776
2024-06-26,32.65000329472929,13.240036786368798,13.622034385513887,9.221422043362457,7.7660111906196665,6.956176280432078,7.479512991260851,1.2720520051531476,4.209613542578885,3.5831374799809383
2024-06-27,32.30361947001539,13.240542571916183,13.622554763835288,9.221774312927197,7.766307861715406,6.956442014846904,7.472158473937696,1.6235518156561966,4.2097743549485385,3.583274360201206
2024-06-28,32.50342808506065,13.284369371487353,13.687391268050822,9.26566531718303,7.810948185777741,6.989551177543619,7.5269137062949145,1.1015931839401532,4.229810762028045,3.600328942633671
2024-07-02,32.07883851850954,13.205540872209687,13.508594019018858,11.10248461910576,7.727855243633895,6.8982472542437865,7.428590261159837,0.32199396848474565,4.174557097296349,3.553298146337546
2024-07-03,32.0800537636649,13.206041138750185,13.509105766145485,11.10290521540129,7.728147998580143,6.917450120297716,7.41750675549996,0.3106412430801822,4.174715242370254,3.5534327562098884
2024-07-04,32.159242685993206,13.238639967097079,13.542452703002922,11.14930079397661,7.751022424797803,6.949716333846144,7.435816711295491,0.02658361439176121,4.185020437102978,3.5622043284960014
2024-07-05,32.15069586897913,13.235121593408408,13.538853586372458,11.150134344457138,7.764149070143486,6.947869339052606,7.441433827619186,0.026576549384354234,4.183908203079766,3.5612576175034674
2024-07-08,32.07519277546957,13.18126112750071,13.534228960745043,11.146325661786221,7.761496978329673,6.979654250928248,7.438891969450443,0.20115371141881302,4.182479056293055,3.4993155080782192
2024-07-09,32.24096465104381,13.180760871091552,13.381906948306597,11.145902635431085,7.8371065933786515,6.979389358461666,7.438609647952618,0.11385627012172374,4.182320322471319,3.4991827017409762
2024-07-10,32.24708387219714,13.18326253292494,13.384446786954607,11.148018088362402,7.838594048514254,6.980714021897199,7.440021469776241,0.09869416235417464,4.1793181827671635,3.499846834251885
2024-07-11,32.24708387219714,13.164282886318372,13.384446786954607,11.148018088362402,7.838594048514254,6.980714021897199,7.459001116382813,0.09869416235417464,4.1793181827671635,3.499846834251885
2024-07-12,32.06946074676815,13.169281852630876,13.38952935766334,11.152251404172778,7.84157065331106,6.983364857839729,7.461833575668879,0.2506264712438402,4.180905224840425,3.501175855860919
2024-07-15,32.04877156511268,13.160785867410773,13.380891282725027,11.10331254855127,7.768203192211607,6.978859633843257,7.422865385425455,0.46298035635066737,4.174413049063395,3.498917119305863
2024-07-16,31.91586604244283,13.088564311671345,13.34594498639478,11.07431450631548,7.732775271470374,6.960633247300057,7.403479408221268,0.8251321630839655,4.1635109146438625,3.4897791484560376
2024-07-17,31.81625153618276,13.088068926963805,13.345439860171886,11.077680224942196,7.732482596236859,6.9603697966126195,7.34642619642474,0.9802804661895969,4.163353331307168,3.4896470649683717
2024-07-18,31.807824349998352,13.084602283713378,13.341905046955862,11.074746074335524,7.756921538927827,6.958526200043061,7.344480344906787,0.9800208188206377,4.162250581863712,3.488722760434857
2024-07-19,31.53119312270338,13.087573579754153,13.34493477218425,11.077260965384541,7.72840521973915,6.960106365866942,7.213682834878951,1.4419796222921724,4.125348525717763,3.4895149914786954
2024-07-23,31.517909365983833,13.07421336375161,13.331311833599822,11.065952941149783,7.815037311415436,6.953001265453793,7.213880595152711,1.4216033038665719,4.121137237272775,3.4859527823536682
2024-07-24,31.584377829942166,13.086087763069909,13.343419737589505,11.076003377103737,7.822135166647051,6.91768896208554,6.403025013046353,2.153263139730127,4.124880179799365,3.4891188309862513
2024-07-25,31.568046027379843,13.085592565809215,13.342914802499505,11.07558424446218,7.821839165276938,6.917427186321355,6.402782712940773,2.1531816570114066,4.1436448408216,3.488986797477182
2024-07-29,31.55830564903378,13.073719064756498,13.33080781443939,11.065534568796004,7.750469659557785,6.911150506181284,6.400753723722599,2.3780709345667543,4.139885013275987,3.3913030656699186
2024-07-30,31.513143494823463,13.07223639200227,13.329295985598613,11.064279641522837,7.749590689301519,6.944389315242386,6.400027822920719,2.3967026814717873,4.1394155145293485,3.390918462587055
2024-07-31,31.5143348274857,13.05382842362452,13.329799890443109,11.064697918986118,7.749883657234364,6.944651843092453,6.400269771559892,2.4119150113734267,4.139572002278844,3.3910466539215736
2024-08-02,31.458266332237507,13.049388515404361,13.325266117959972,11.094946867107492,7.747247742999984,6.915835790092668,6.39809289214584,2.4828984230004827,4.138164038334137,3.389893280717554
2024-08-05,31.387096494439692,13.019866136319846,13.295119605173408,11.06984613331091,7.729720700682213,6.9001896986577815,6.34591216548691,2.7412229021443753,4.128802032803426,3.382224130981437
2024-08-06,31.362330784011615,13.017411966594297,13.141818162626043,11.067759531116817,7.743343231794002,6.898889052669436,6.329636458706002,2.9292004338383344,4.128023777416958,3.381586601226495
2024-08-07,31.08371403890976,13.008094553364266,13.226591363122486,11.063604798039254,7.737800814541037,6.924088557510433,6.325105923862903,3.220944350746148,4.125069080780154,3.284986519123557
2024-08-08,31.067584870271492,13.003533994603572,13.218126188492512,11.05652396034788,7.826967913949283,6.919657059085514,6.317293006063923,3.2038238070085807,4.103605111209581,3.282884088967665
2024-08-09,31.05720270457011,13.00549250489777,13.220117019309804,11.197506891517852,7.8281467625021595,6.92069925419864,6.318244476901695,3.0649886794982004,4.104223170335429,3.283378536268342
2024-08-12,31.03474061603292,13.011861739739409,13.226591363122486,11.202990693919498,7.831980473919581,6.924088557510433,6.27613250098606,3.1003943867416135,4.106233148904446,3.284986519123557
2024-08-13,31.030973429657777,13.011861739739409,13.132411703743943,11.206757880294639,7.831980473919581,6.924088557510433,6.27613250098606,3.1945740461201555,4.106233148904446,3.284986519123557
2024-08-14,31.04851826290303,13.019218613185595,13.02675724585102,11.156554407631207,7.836408655707254,6.924234103191066,6.3173741736245095,3.2755358931263125,4.108554802655559,3.286843842124447
2024-08-15,31.029804479091204,13.011371577122135,13.113081777638147,11.149830049789026,7.831685439732751,6.920060679552218,6.3738392323366115,3.1793855272411937,4.106078465275949,3.284862772220759
2024-08-16,31.109078841789906,12.640857558188836,13.119506607052875,11.155292972791251,7.835522618805782,6.923451202860136,6.376962131322454,3.444765595761657,4.108090261903945,3.2864722095231564
2024-08-20,31.07628437322225,12.627531859669494,13.105676327820365,11.143533321963284,7.8272625928004995,6.916152661363404,6.370239685915559,3.5465518818749735,4.103759608538982,3.283007686831186
2024-08-21,31.036426864657486,12.618980165175453,13.021553473963102,11.135986630051308,7.776813357608129,6.934043066314359,6.365925593165434,3.7285060655005586,4.10098043531343,3.280784348250744
2024-08-22,31.036426864657486,12.618980165175453,12.965117963385392,11.132224262679461,7.77305099023628,6.934043066314359,6.354638491049893,3.8037534129375024,4.10098043531343,3.280784348250744
2024-08-23,31.02916220406207,12.61755600874426,12.850796459710908,11.108396242421097,7.772173737049982,6.925736616606494,6.335111603674816,3.9801354374631566,4.100517605704008,3.2804140845632066
2024-08-26,31.000007140975256,12.605700527793239,12.838721825564015,11.086683546929926,7.753595762921125,6.885403508323558,6.317883896010863,4.138007239445544,4.096664751131375,3.2773318009051
2024-08-27,32.210613421871585,13.097975905816414,13.340097106222085,11.519638567720323,8.056387684466088,7.185532399136017,6.29124602989572,0.7302687818687149,4.162922574716845,3.4053175282861994
2024-08-28,32.12334588545034,13.070413050772359,13.292539927306057,11.48760317695991,8.0394341454214,7.170411453017634,6.278006984136633,0.9859315747899244,4.154162287454781,3.398151514690965
2024-08-29,32.1208424109253,13.069394431908027,13.29150399738768,11.486707911503755,7.968667743963004,7.080229482044389,6.2775177190828355,1.1534110768767967,4.153838540373869,3.397886685934347
2024-08-30,32.09332992278376,13.058200094140512,13.280119415955067,11.508015764837156,7.942375728099775,7.07416504801828,6.23710093941953,1.2614361450511407,4.150280650075667,3.3949762916191193
2024-09-02,32.04955548437044,13.054642279837195,13.276501137902406,11.504880311038335,7.9402117623338935,7.0722376334121,6.212048025825928,1.3467221910625131,4.14914987188624,3.394051302330958
2024-09-03,32.03009418103137,13.054642279837195,13.272608877234596,11.500988050370523,7.920750458994839,7.0722376334121,6.212048025825928,1.3934293190762421,4.14914987188624,3.394051302330958
2024-09-04,31.963001687613644,13.051086403717497,13.268993630493936,11.478399362465714,7.918592973036705,7.070311268799849,6.210355963128541,1.4981121840880252,4.148019709708662,3.3931268169474236
2024-09-05,31.969540089673114,13.050578579541408,13.268477327440728,11.477952732314112,7.914393807628868,7.070036159519004,6.210114315130617,1.4980538918078241,4.147858308226339,3.392994788717981
2024-09-09,31.975150935447743,13.046517408387503,13.264348349016513,11.408253692137198,7.911930950703691,7.067836055766278,6.2120716461523084,1.575384481334806,4.1465675484022295,3.39193893265173
2024-09-10,31.96768998689819,12.849026659008068,13.261253301215953,11.405591737733632,7.851750854884167,7.066186876337063,6.210622147226356,1.8511309593486198,4.14560000560006,3.3911474717478916
2024-09-11,31.765831350765417,12.846029220050848,13.160959113157421,11.391266955183921,7.8421431406908475,7.064538466353628,6.166405067494142,2.2278373919761307,4.144632914217374,3.3903563801102723
2024-09-13,31.79765202951499,12.840038535660447,13.154821562715076,11.417044373914047,7.838485994681332,7.061243952571136,6.066374138670085,2.2306846608562645,4.204879447816164,3.3887753036004575
2024-09-16,31.785299593932255,12.835050565204503,13.149711308479798,11.412609194076143,7.835440977608197,7.058500870755625,6.064017533984332,2.2686651120095127,4.203245978072419,3.387458865877218
2024-09-17,31.758157988605035,12.804683742942188,13.126838562785839,11.383457000676525,7.828750260537859,6.687623549284448,6.039432526225537,2.7092055933839494,4.277284475514486,3.3845663000441313
2024-09-19,31.76203937197665,12.804683742942188,13.126838562785839,11.28642241638627,7.770529509963706,6.687623549284448,6.039432526225537,2.8605795448767486,4.277284475514486,3.3845663000441313
2024-09-20,32.31040958109386,13.035313688165978,13.363270958889768,9.459394049551182,7.906536129136139,6.792271667158932,6.148211002966432,3.0662029166464984,4.472863017582263,3.445526988808952
2024-09-23,32.31807147014042,13.058165948184296,13.366439841634167,9.453732732462724,7.908411035810163,6.793882344106781,6.149668951384614,3.0511210992730864,4.454162537410322,3.4463440395934337
2024-09-24,31.740334145553312,12.832493457116822,13.127493306705714,11.091800265693944,7.767035513518077,6.67631238543283,6.051378493540571,2.9538800728571997,4.374537243245814,3.384735116335714
2024-09-25,31.72432589190023,12.826021382521732,13.1208724487866,11.10560420705916,7.763118205210523,6.703982138232775,6.048326477722741,2.952390281941633,4.372330943164547,3.383028023460058
2024-09-26,31.72432589190023,12.841539859693569,13.105353971614766,11.10560420705916,7.766997824503481,6.703982138232775,6.044446858429782,2.952390281941633,4.372330943164547,3.383028023460058
2024-09-27,31.658002553259855,12.814693149075337,13.054726676338985,11.082386668847615,7.750760025513241,6.689966695348091,6.225385674837808,3.0042905992998374,4.363190084292419,3.3565978731868036
2024-09-30,31.661874061764113,12.814693149075337,12.861151251126369,11.082386668847615,7.750760025513241,6.689966695348091,6.2331286918463125,3.186251498999699,4.363190084292419,3.3565978731868036
2024-10-02,31.69235777840435,12.758836860713771,12.80534537903958,11.094413261128858,7.735916881526332,6.689475219195616,5.8678247287729794,3.6276644294131493,4.367925012765619,3.3602404490397446
2024-10-03,31.26869351977359,12.735089026449725,12.804849100240382,11.055227693974183,7.739492631107761,6.689215964592887,5.844343959794944,4.135222151923877,4.367755731226063,3.360110220916589
2024-10-04,31.642946097696225,13.259681900958418,13.348564594992872,11.41960812832237,8.084285034679402,6.831847073284791,6.072304051535802,1.3049595533240612,4.533017395757265,3.502786169448796
2024-10-07,31.707193868839973,13.198239291837277,13.351801169696989,11.422376996430698,8.10645071017317,6.8335035647571445,6.134392910290566,1.20828951263299,4.534116498910418,3.5036354764307776
2024-10-08,31.728292383702072,13.173678109926845,13.315156702699918,11.425609040077854,8.076406524588474,6.790972453107426,6.014861315609434,1.4349971552697238,4.535399459753888,3.504626855264368
2024-10-09,31.77657354364832,13.20318972554724,13.328626097441806,11.437166999309088,8.084576485333555,6.797842089769955,5.907648482776271,1.4162171020354073,4.539987395667792,3.5081720784705666
2024-10-10,31.78043137139845,13.2047926558205,13.330244256289525,11.438555525991244,8.089604817341458,6.798667380256954,5.908365699509019,1.4002017342672057,4.540538571814466,3.5085979873111772
2024-10-14,31.76372087943868,13.197849434096199,13.323235070767048,11.432541010709349,8.085351216291233,6.795092567968621,5.905259017401302,1.4601359625218289,4.530061711979081,3.5067531288266633
2024-10-15,31.76372087943868,13.197849434096199,13.303011580981424,11.432541010709349,8.085351216291233,6.795092567968621,5.905259017401302,1.4803594523074497,4.530061711979081,3.5067531288266633
2024-10-16,31.672779867170547,13.19198010085012,13.297095480139761,11.427456743505335,8.08175550769212,6.78802776258883,5.9026328370337655,1.6050309837687702,4.528047107861519,3.505193609389229
2024-10-21,31.672779867170547,13.159636907222538,13.297095480139761,11.427456743505335,8.08175550769212,6.78802776258883,5.9026328370337655,1.6373741773963526,4.528047107861519,3.505193609389229
2024-10-23,31.672779867170547,13.119207915188062,13.297095480139761,11.427456743505335,8.10601290291281,6.78802776258883,5.9026328370337655,1.6535457742101438,4.528047107861519,3.505193609389229
2024-10-24,31.659980056355447,13.194731402349388,13.29172177100372,11.418797339635013,8.110819578718292,6.789325805803055,5.871958568947523,1.6326712056812107,4.526217203868703,3.503777067637648
2024-10-25,31.67918365448868,13.23912821513381,13.311915114300705,11.425723496723073,8.1157392571086,6.793443922243374,5.875520249416441,1.524481165884376,4.528962614828915,3.505902309872026
2024-10-28,31.63952186375803,13.626418450994468,13.26697824881945,11.411418688265389,8.105578491744486,6.825325187368302,5.86816419955393,1.2317894568919125,4.523292431865383,3.50151298073865
2024-10-29,31.683347322257337,13.63137316692069,13.19099981920452,11.42364825077848,8.15700723888941,6.831847073284791,5.833936826625215,1.2201169817457167,4.524937150845043,3.502786169448796
2024-10-30,31.66584079227426,13.620367576339557,13.180349773784425,11.414425115731747,8.25537987362608,6.82633123046538,5.82922666871201,1.1868370087266833,4.521283842768317,3.4999581175715457
2024-10-31,31.720186563813762,13.615970314440535,13.176094569249658,11.410740030407924,8.305176913787381,6.828162943696913,5.827344734455286,1.0331026676042612,4.584393087493909,3.498828175050369
2024-11-05,31.74677014578366,13.618718270333979,13.178753750041624,11.413042929840795,8.306853052859315,6.829540993895996,5.828520800937246,0.9929474494671485,4.585318303230409,3.499534303609828
2024-11-06,31.74677014578366,13.618718270333979,13.13839003258361,11.45340664729881,8.34721677031733,6.8376137373876,5.828520800937246,0.9848747059755457,4.544954585772395,3.499534303609828
2024-11-07,31.785850868138066,13.602023755107066,13.137859739725075,11.452944363888443,8.346879859217037,6.837337757018211,5.828285549666054,0.9646539102286614,4.5447711419141115,3.4993930550972774
2024-11-08,31.790983470065164,13.604220134043956,13.180349773784425,11.46286744261855,8.348227666825785,6.806146927595878,5.83730038985981,0.9244410714231649,4.545505006211719,3.4999581175715457
