date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-09-24,59.56521739130435,0.0,11.956521739130435,14.347826086956522,7.391304347826087,0.0,6.739130434782608,0.0
2024-09-25,59.34782608695652,0.0,12.173913043478262,14.347826086956522,7.391304347826087,0.0,6.739130434782608,0.0
2024-09-26,59.47712418300654,0.0,12.200435729847495,14.37908496732026,7.18954248366013,0.0,6.753812636165578,0.0
2024-10-02,59.60698689956332,0.0,12.008733624454148,14.41048034934498,7.20524017467249,0.0,6.768558951965066,0.0
2024-10-03,48.924731182795696,17.20430107526882,10.57347670250896,11.827956989247312,5.913978494623656,0.0,5.555555555555555,0.0
2024-10-04,47.132616487455195,17.20430107526882,12.365591397849462,11.827956989247312,5.913978494623656,0.0,5.555555555555555,0.0
2024-10-07,47.31182795698925,17.20430107526882,12.186379928315413,11.827956989247312,5.913978494623656,0.0,5.555555555555555,0.0
2024-10-10,47.227191413237925,17.173524150268335,12.343470483005367,11.806797853309481,5.903398926654741,0.0,5.545617173524151,0.0
2024-10-14,49.19499105545617,17.173524150268335,10.37567084078712,11.806797853309481,5.903398926654741,0.0,5.545617173524151,0.0
2024-10-28,49.37388193202147,17.173524150268335,10.37567084078712,11.806797853309481,5.724508050089446,0.0,5.545617173524151,0.0
2024-11-11,41.578148710166914,14.56752655538695,24.279210925644918,10.015174506828528,4.855842185128983,0.0,4.704097116843703,0.0
2024-11-14,41.7298937784522,14.56752655538695,24.12746585735964,10.015174506828528,4.855842185128983,0.0,4.704097116843703,0.0
2024-11-15,41.79331306990882,14.58966565349544,24.012158054711247,10.030395136778116,4.86322188449848,0.0,4.711246200607903,0.0
2024-12-04,41.98473282442748,14.656488549618322,23.66412213740458,10.076335877862595,4.885496183206107,0.0,4.732824427480916,0.0
2024-12-16,37.099236641221374,14.656488549618322,28.549618320610687,10.076335877862595,4.885496183206107,0.0,4.732824427480916,0.0
2024-12-17,41.98473282442748,14.656488549618322,23.66412213740458,10.076335877862595,4.885496183206107,0.0,4.732824427480916,0.0
2024-12-19,41.98473282442748,14.656488549618322,23.51145038167939,10.229007633587786,4.885496183206107,0.0,4.732824427480916,0.0
2024-12-20,38.05309734513274,16.991150442477874,21.946902654867255,11.858407079646017,5.663716814159292,0.0,5.486725663716814,0.0
2024-12-30,49.38053097345133,16.991150442477874,10.619469026548673,11.858407079646017,5.663716814159292,0.0,5.486725663716814,0.0
2025-01-02,44.935543278084715,17.67955801104972,19.152854511970535,12.338858195211786,0.1841620626151013,0.0,5.70902394106814,0.0
2025-01-07,58.98778359511344,16.75392670157068,6.980802792321117,11.69284467713787,0.17452006980802792,0.0,5.4101221640488655,0.0
2025-01-08,59.40766550522648,16.72473867595819,6.620209059233449,11.67247386759582,0.17421602787456447,0.0,5.400696864111499,0.0
2025-01-09,61.48760330578512,15.867768595041323,6.2809917355371905,11.074380165289256,0.1652892561983471,0.0,5.12396694214876,0.0
2025-01-10,61.55115511551155,15.841584158415841,6.270627062706271,11.056105610561056,0.16501650165016502,0.0,5.115511551155116,0.0
2025-01-24,61.55115511551155,15.841584158415841,6.105610561056106,11.221122112211221,0.16501650165016502,0.0,5.115511551155116,0.0
2025-02-04,52.05761316872428,19.753086419753085,7.613168724279835,13.991769547325102,0.205761316872428,0.0,6.378600823045268,0.0
2025-02-24,51.546391752577314,19.79381443298969,7.628865979381444,14.02061855670103,0.6185567010309279,0.0,6.391752577319587,0.0
2025-02-25,51.229508196721305,19.672131147540984,7.581967213114754,13.934426229508196,1.2295081967213115,0.0,6.352459016393443,0.0
2025-03-04,46.81647940074906,17.97752808988764,11.04868913857678,12.734082397003746,0.7490636704119851,3.1835205992509366,5.805243445692884,1.6853932584269662
2025-03-05,46.125461254612546,17.712177121771216,10.885608856088561,12.546125461254611,2.214022140221402,3.136531365313653,5.719557195571956,1.6605166051660518
2025-03-10,45.75645756457565,17.712177121771216,11.254612546125461,12.546125461254611,2.214022140221402,3.136531365313653,5.719557195571956,1.6605166051660518
2025-03-11,45.75645756457565,17.712177121771216,10.33210332103321,12.546125461254611,2.214022140221402,3.136531365313653,5.719557195571956,2.5830258302583027
2025-03-20,44.765342960288805,17.328519855595665,10.108303249097473,12.274368231046932,4.332129963898916,3.068592057761733,5.595667870036101,2.527075812274368
2025-03-26,45.00907441016334,17.422867513611614,9.800362976406534,12.704174228675136,3.8112522686025407,3.0852994555353903,5.626134301270418,2.540834845735027
2025-03-27,44.765342960288805,17.328519855595665,10.288808664259928,12.63537906137184,3.790613718411552,3.068592057761733,5.595667870036101,2.527075812274368
2025-04-09,42.32081911262799,16.38225255972696,15.187713310580206,11.945392491467576,3.583617747440273,2.901023890784983,5.290102389078498,2.3890784982935154
2025-04-10,43.003412969283275,16.38225255972696,15.187713310580206,12.286689419795222,2.5597269624573378,2.901023890784983,5.290102389078498,2.3890784982935154
2025-04-15,42.66211604095563,16.38225255972696,15.187713310580206,12.286689419795222,2.901023890784983,2.901023890784983,5.290102389078498,2.3890784982935154
2025-04-16,42.66211604095563,16.38225255972696,15.187713310580206,15.017064846416384,2.901023890784983,2.901023890784983,2.5597269624573378,2.3890784982935154
