date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,QUAM SECURITIES LTD,CMB WING LUNG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING
2024-04-17,19.314229873825195,33.63205242433823,0.0,16.30212973874055,10.506711120052884,8.069439255022562,12.17543758802058
2024-04-18,19.34132113600064,33.67700348631521,0.0,16.235123051470378,10.46352535736162,7.84277806083019,12.44024890802196
2024-04-19,19.36295389963465,33.63502781573576,0.0,16.214887279089314,10.450483416332668,7.911904448802465,12.424743140405143
2024-04-22,19.104867990111448,33.742679660210044,0.0,16.266784442162862,10.483931101334726,7.9372271900793265,12.464509616101594
2024-04-24,19.10672394707107,33.74190551027548,0.0,16.266411237359975,10.483690571102457,7.93704508824356,12.464223645947449
2024-04-29,19.08845463769196,33.72179007285713,0.0,16.256713919667988,10.477440656688698,7.998807688118727,12.456793024975495
2024-04-30,1.33392,2.31312,0.0,1.1344,0.73112,0.55816,0.8692399999999999
2024-05-02,18.924606510333632,33.46647728919679,0.0,16.44105626250036,10.596249166642512,8.089509840864952,12.482100930461753
2024-05-03,18.99331475350699,33.69038406712011,0.0,16.50074765376358,10.634720226216174,7.653414479464249,12.5274188199289
2024-05-06,18.994257387722328,33.689992028998155,0.0,16.500555642829298,10.634596475304441,7.653325420513984,12.527273044631793
2024-05-07,18.97218041180197,33.650834238956726,0.0,16.481377089956005,10.622235911502678,7.702544850150808,12.57082749763182
2024-05-08,18.828618392594514,34.254404936989935,0.0,16.356662917784124,10.541857715488652,7.542751679787756,12.475704357355019
2024-05-09,18.96801863508413,34.040241146312,0.0,16.392400307502008,10.564890437959159,7.531487165259209,12.502962307883497
2024-05-10,18.945678969580452,34.173349267656214,0.0,16.37309408755795,10.552447592820318,7.522616923867422,12.432813158517646
2024-05-13,18.85049189091818,35.01984415222179,0.0,16.479653206733648,10.539772562190935,7.572737679483529,11.537500508451924
2024-05-14,18.944692409934355,34.97919218067108,0.0,16.46052318461208,10.527537712358741,7.5639470430840845,11.524107469339663
2024-05-17,19.155067325660593,34.78114066493186,0.0,16.50977721115167,10.559038753733038,7.777525512728713,11.217450531794128
2024-05-20,19.131678557100244,34.73867210893847,0.0,16.4896184013908,10.546145929634216,7.7680289789344545,11.325856024001814
2024-05-21,19.160247116297217,34.64519247005666,0.0,16.513237957156417,10.561252118014917,7.7779912775633075,11.34207906091149
2024-05-23,18.941795863754034,34.614153989353966,0.0,16.4984438174467,10.551790337124407,7.887373105674976,11.506442886645917
2024-05-24,18.928054080154517,34.614556730058816,0.0,16.498635779234757,10.56471176836753,7.887464876405671,11.506576765778712
2024-05-27,18.83361581427315,34.65487818373492,0.0,16.517854542701215,10.577018282632373,7.896652746471901,11.519980430186436
2024-05-28,18.763454898888792,34.52577828067427,0.0,16.45632053848609,10.5376156903705,8.06568601851046,11.651144573069892
2024-05-30,18.763454898888792,34.52577828067427,0.0,16.45632053848609,10.5376156903705,8.007659500391679,11.709171091188674
2024-05-31,1.2934400000000001,2.38616,0.0,1.1344,0.7255199999999999,0.5519999999999999,0.80716
2024-06-03,18.739388179663553,34.56860233996071,0.0,16.4341965729253,10.509541221670423,7.938945453070402,11.809326232709614
2024-06-06,18.730851870942335,34.60649689865464,0.0,16.424678716836453,10.50345462653547,7.932031019245136,11.80248686778597
2024-06-11,18.751701251541984,34.60649689865464,0.0,16.424678716836453,10.50345462653547,7.911181638645486,11.80248686778597
2024-06-13,18.837642956522743,34.437728398482825,0.0,16.372526945969508,10.470103973628454,8.116986208051173,11.765011517345295
2024-06-14,18.715318161566014,34.551356605968024,0.0,16.410042761007055,10.494095046319602,8.03721769923794,11.791969725901366
2024-06-17,18.62237701850839,34.30068219107107,0.0,16.3265306122449,10.440689675023746,8.28415992631185,12.025560576840046
2024-06-18,18.542962814300868,34.164970325984115,0.0,16.261934115083573,10.399380716190258,8.251383353880557,12.379368674560624
2024-06-20,18.532336170090833,34.145390985415055,0.0,16.252614688099946,10.393421014928794,8.246654631937878,12.429582509527494
2024-06-21,18.47502793776326,34.145390985415055,0.0,16.252614688099946,10.393421014928794,8.246654631937878,12.486890741855069
2024-06-25,18.417719705435687,34.145390985415055,0.0,16.252614688099946,10.393421014928794,8.246654631937878,12.544198974182642
2024-06-28,18.43128522242587,34.02022416736612,0.0,16.193037450681466,10.355321833764425,8.216424855969898,12.78370646979222
2024-07-02,18.611593790058397,33.94502207662726,0.0,16.157242558040167,10.332431277595784,8.198262355789772,12.75544794188862
2024-07-04,18.56609180696996,33.87862556789428,0.0,16.12563896991511,10.312221028151637,8.386924358471362,12.730498268597648
2024-07-05,18.601267441530023,33.86399158828043,0.0,16.118673449089204,10.307766631617834,8.383301599931798,12.724999289550713
2024-07-08,18.646104432308068,33.93110360655364,0.0,16.150617607362314,10.32819467302972,8.193761852423446,12.750217828322807
2024-07-09,18.58853862011392,33.83668300328815,0.0,16.105675035635795,10.299454247048335,8.170960945441742,12.998688148472063
2024-07-10,18.788699361549053,33.753491086046424,0.0,16.066077123968252,10.274131689713972,8.15087156768883,12.966729171033474
2024-07-11,18.800242466816602,33.74141027311507,0.0,16.06625915623814,10.274248097938464,8.150963918898249,12.966876086993468
2024-07-12,18.805762160753638,33.73911664240275,0.0,16.065167024488616,10.273549688156754,8.150409843030403,12.96599464116784
2024-07-15,18.723057140105702,33.73911664240275,0.0,16.065167024488616,10.273549688156754,8.233114863678335,12.96599464116784
2024-07-17,18.721919104357532,33.73163587329107,0.0,16.068079705834027,10.275412325282296,8.23460756151593,12.96834542971915
2024-07-22,18.69796766142405,33.69460023883232,0.0,16.050437764936927,10.264130440934276,8.338757053193959,12.954106840678465
2024-07-25,18.725074881120932,33.76898821644734,0.0,15.997202181846898,10.230086698518171,8.311099328185199,12.967548693881465
2024-07-26,18.81221024881283,33.722954208750416,0.0,15.975394737583299,10.216141007080774,8.240059034603966,13.033240763168715
2024-07-29,18.77622751826421,33.72105467715861,0.0,15.974494882641538,10.215565556826055,8.014284668202531,13.298372696907053
2024-07-30,18.77651474711604,33.638820680238474,0.0,15.935538611090822,10.19065332336894,8.192530075800569,13.265942562385161
2024-07-31,1.3373599999999999,2.39464,0.0,1.1344,0.72544,0.5792,0.95636
2024-08-02,18.742177195296495,33.6137849746022,0.0,15.917828978755647,10.179328150871383,8.127297729632645,13.419582970841635
2024-08-06,18.499412118791383,33.69093762833531,0.0,15.954364666370383,10.202692439678888,8.145952058146797,13.50664108867724
2024-08-09,18.54721195447308,33.63770880100821,0.0,15.955800856302146,10.203610871999144,8.146685345530855,13.508982170686561
2024-08-12,18.539670393356104,33.64035852740439,0.0,15.957057734615448,10.204414635930387,8.14732708029731,13.51117162839636
2024-08-13,18.53579486948644,33.641494252226806,0.0,15.957596457368572,10.20475914495192,8.1476021404336,13.512753135532659
2024-08-14,18.53283591327785,33.64225144471266,0.0,15.957955626079666,10.204988830556447,8.147785524176077,13.514182661197296
2024-08-15,18.547220674556947,33.64793147500943,0.0,15.96064990685869,10.206711802214006,8.149161165420091,13.488324975940841
2024-08-16,18.545178264906998,33.64831021189183,0.0,15.960829557925543,10.206826687677632,8.149252891352674,13.489602386245322
2024-08-19,18.415608282175732,33.70369744014702,0.0,15.987102084073216,10.223627764342448,8.16266707254514,13.507297356716444
2024-08-20,18.72746517538249,33.841434078032044,0.0,16.05243644967199,10.265408584317743,8.121310232013176,12.991945480582551
2024-08-21,18.715031651835467,33.82305520826851,0.0,16.04371856737966,10.259833566219939,8.060328002398638,13.098033003897786
2024-08-22,18.704450236618474,33.80393176793862,0.0,16.03464750349132,10.254032691231265,8.055770720371806,13.14716708034851
2024-08-27,18.704238730359755,33.80354951970102,0.0,16.03446618683885,10.253916740638552,8.055679627294777,13.148149195167044
2024-08-28,18.704661747660644,33.80431402482119,0.0,16.034828824244478,10.254148644446328,8.055861815509004,13.146184943318351
2024-08-29,18.8668833497961,33.54762522279919,0.0,15.649745884767984,10.007891091895353,8.495891665792945,13.431962784948432
2024-08-30,18.674445409503832,34.083348355484176,0.0,15.491934470646719,9.906971916771822,8.437532434189322,13.40576741340413
2024-09-02,18.725449067541284,33.99347306139572,0.0,15.451083373740786,9.880847957198974,8.415283278942178,13.53386326118106
2024-09-03,18.684729840660623,33.91955291469825,0.0,15.417484384088894,9.859361663957552,8.614437854381968,13.504433342212701
2024-09-04,18.683845714751694,33.91992171573025,0.0,15.417652015548125,9.859468862975346,8.614531517573187,13.504580173421404
2024-09-05,18.597950474326566,33.91992171573025,0.0,15.417652015548125,9.859468862975346,8.591698605561444,13.613308325858272
2024-09-09,18.5499850709807,33.872044732770554,0.0,15.395890448142016,9.845552509432427,8.579571672864471,13.75695556580983
2024-09-10,18.5499850709807,33.867701745338074,0.0,15.395890448142016,9.845552509432427,8.041041231236937,14.299828994869845
2024-09-11,18.486847463148464,33.87137931970573,0.0,15.397562233623802,9.846621603279312,8.041914379564025,14.355675000678666
2024-09-13,18.480651134000468,33.873954097007676,0.0,15.398732699502094,9.847370107128702,8.042525696227962,14.356766266133105
2024-09-16,18.47082254747136,33.85485350221687,0.0,15.390543173295562,9.842132968649095,8.038248430283987,14.40339937808313
2024-09-17,18.35084312778986,34.001724764472016,0.0,15.381861769348006,9.836581278169797,8.033714264019135,14.39527479620118
2024-09-19,17.93582927862925,35.96929332811184,0.0,15.213857700003755,9.729143979099723,6.915975087039788,14.235900627115644
2024-09-20,17.926404907054426,36.00293822751961,0.0,15.205863586889501,9.724031805776727,6.91234109175527,14.228420381004467
2024-09-23,17.926404907054426,35.79919252360501,0.0,15.205863586889501,9.724031805776727,7.046384318014873,14.29812285865946
2024-09-24,17.896796676048787,35.79573783675111,0.0,15.20439619353974,9.723093419112718,7.0457043291783945,14.334271545369253
2024-09-26,17.80182530729214,35.6966803359763,0.0,15.162775279757481,9.696477167619241,7.026417232953907,14.615824676400926
2024-09-27,17.98907464242592,35.669643569517504,0.0,15.084865667037228,9.646654574661042,6.990313984351314,14.61944756200699
2024-09-30,1.3424,2.67456,0.0,1.1344,0.72544,0.5464,1.0994
2024-10-02,17.823738427954556,35.29799178869432,0.0,15.062912623421873,9.63261577356767,7.504899695661179,14.677841690700404
2024-10-03,17.767361460923787,35.16779519918555,0.0,15.037673720657713,9.616475691038373,7.492324741639403,14.918369186555175
2024-10-04,18.189011684646427,34.670957191464666,0.0,14.960567615329834,9.567166934824467,7.4539076306280165,15.158388943106585
2024-10-07,18.173777068755825,34.49848104331528,0.0,14.931581136506031,9.959301437875462,7.149889697946119,15.28696961560129
2024-10-08,18.336270152276253,34.46545511926992,0.0,14.917286905294164,9.949767246140494,6.984193777450491,15.347026799568683
2024-10-09,19.622025078466525,34.72663855056532,0.0,14.568318530428574,9.683103113490079,5.979380384139231,15.420534342910273
2024-10-10,16.33791426690375,38.46636357509811,0.0,14.701841877439723,9.567602034204073,4.499717471656446,16.4265607746979
2024-10-14,15.007932026565568,40.40332338468984,0.0,15.251001586405314,9.92498185044769,4.736629829797532,14.676131322094054
2024-10-15,15.009083260542209,40.10138955130301,0.0,15.24594468589067,9.890304222242467,4.934434399567005,14.818843880454647
2024-10-16,14.97972420588729,41.272745975972235,0.0,15.354379733951262,9.958690438162888,4.985300726030438,13.449158919995885
2024-10-17,14.998836082524456,41.0532641118227,0.0,15.35288353787604,9.95772002100465,5.093086330195268,13.544209916576891
2024-10-18,14.976877518457417,41.006030775887716,0.0,15.339264948481487,9.948887146063768,5.088568569651405,13.640371041458204
2024-10-21,14.901481135769885,40.67034670700763,0.0,15.213694470819854,9.867443444861086,5.04691246761189,14.30012177392965
2024-10-22,14.96655563243916,40.61278020050529,0.0,15.212225565764983,9.866490728373805,5.226654651368618,14.11529322154815
2024-10-23,14.78965107796834,40.88984968611394,0.0,15.10060860351318,9.687604828361032,5.499262540799863,14.03302326324365
2024-10-24,14.762140127659348,40.54805295577629,0.0,15.07251922596555,9.669584442779168,5.7473280292521665,14.200375218567473
2024-10-25,14.711693623548083,40.577518120669545,0.0,15.10366460917404,9.689565370215531,5.421555208793784,14.496003067599016
2024-10-28,14.677456205135833,40.45014266206889,0.0,15.068514986158856,9.667015573278357,5.408938030997784,14.727932542360273
2024-10-30,44.23785507547791,26.38867224735264,0.0,9.830326348810205,6.306521776807224,3.628485762318238,9.608138789233783
2024-10-31,5.100960000000001,3.0452,0.0,1.1344,0.7277600000000001,0.41872000000000004,1.11276
2024-11-01,44.23078924093439,26.405147148084563,0.0,9.836463590170473,6.31045904652897,3.630751088219482,9.58638988606212
2024-11-04,44.223120004161395,26.400568723666183,0.0,9.834758032354827,6.309364867442303,3.6301215473445114,9.602066825030777
2024-11-05,44.20435830313957,26.40708701003762,0.0,9.833053065894632,6.308271067732261,3.6294922247455923,9.617738328450324
2024-11-06,44.20466483827012,26.40657667996935,0.0,9.833121253202872,6.3083148124391055,3.629517393460073,9.61780502265848
2024-11-07,44.17403235474494,26.242754137893996,0.0,9.826307200299363,6.303943342815465,3.8418227869153507,9.611140177330888
2024-11-08,44.18370210245165,26.238208568469112,0.0,9.824605162421232,6.302851421900278,3.8411573357167357,9.609475409040993
2024-11-11,44.17373649481546,26.068070618864613,0.0,9.792445728926042,6.282219943303259,4.105507042204889,9.578020171885736
2024-11-13,44.50949240572778,26.0092959871511,0.0,9.859169618739374,6.325025812529766,4.105669717817772,9.191346458034214
2024-11-14,44.63801686335935,26.064599852785737,0.0,9.8933568690107,6.346958211381547,4.078044492197993,8.979023711264682
2024-11-18,44.62929828783487,25.98975281902111,0.0,9.891424525570867,6.345718540840492,4.077247979687004,9.066557847045651
2024-11-19,44.76388048318879,26.074423388408647,0.0,9.921252680592337,6.3648544171613874,4.089543153601002,8.786045877047833
2024-11-20,44.82880635656905,26.456275815679113,0.0,9.935642541086125,6.374086050512022,4.305678661140637,8.09951057501305
2024-11-21,44.92670680968348,26.514052981760088,0.0,9.95734072994751,6.3880062496708385,4.315081719712796,7.898811509225287
2024-11-22,44.948485476522514,26.477727389286805,0.0,9.962167649652063,6.391102899075092,4.410612729514503,7.809903855949023
2024-11-26,45.06880531986461,26.54860399342061,0.0,9.988834765089798,6.408210850354153,4.422419228154707,7.563125843116122
2024-11-27,45.138636467902046,26.42368377404567,0.0,10.00822255237907,6.420648840549535,4.431002904360776,7.577805460762897
2024-11-28,45.12895449267075,26.42834704588853,0.0,10.0099888111197,6.421781961548372,4.431784891129018,7.5791427976436285
2024-11-29,49.61120708935268,24.269493937164324,0.0,9.19230258104039,5.897205682632188,4.069765557388686,6.960025152421731
2024-12-02,49.64950807866849,24.28823054291377,0.0,9.199399249386111,5.901758460625209,4.072907509707053,6.888196158699368
2024-12-04,49.63340802448919,24.2803544965481,0.0,9.196416121615794,5.899844672661415,4.07158677091001,6.918389913775493
2024-12-10,49.633734674090334,24.263983423210746,0.0,9.196356478794227,5.899806409562135,4.071560364870956,6.934558649471599
2024-12-13,49.64189953733874,24.26004999465038,0.0,9.194865659640831,5.8988499933535,4.070900325192181,6.9334344898243705
2024-12-16,49.5161264194651,24.242600962239393,0.0,9.188252255754808,5.894607247574153,4.382239069511266,6.7761740454552815
2024-12-17,49.52163728669689,24.242443877832027,0.0,9.18819271877845,5.894569052378531,4.3770269263292265,6.776130137984883
2024-12-18,49.577484845444566,24.21686630008771,0.0,9.178498493444623,5.888349844489826,4.372408838026687,6.766391678506585
2024-12-19,49.58591094740859,24.197288129015984,0.0,9.171078119088195,5.883589396991913,4.368873955884397,6.793259451610921
2024-12-20,49.60195126369556,24.172767061426633,0.0,9.174044828601282,5.885492652030033,4.370287222651739,6.79545697159475
2024-12-23,49.69590253344425,24.07921099735553,0.0,9.179568016520632,5.889035983518209,4.324366315257957,6.831916153903421
2024-12-27,49.695580824019494,24.06028179408252,0.0,9.17950859203299,5.888997860488301,4.324338321211592,6.851292608165102
2024-12-30,49.68689624372578,24.0560771254648,0.0,9.17790442163992,5.887968725222732,4.323582618938975,6.8675708650077825
2025-01-02,49.784895689808884,23.92050704316675,0.0,9.194209852328541,5.898429268450828,4.331263879658296,6.870694266586698
2025-01-03,49.79135256067312,23.92360942236921,0.0,9.195402298850574,5.899194267464293,4.3318256245643045,6.858615826078498
2025-01-06,49.85775041279955,23.968001141889502,0.0,9.199996107194877,5.902141367218039,4.33398970353045,6.738121267367587
2025-01-07,49.852870087693965,23.970333937858296,0.0,9.200891539137853,5.902715820277649,4.3344115290155765,6.738777086016656
2025-01-09,49.89041602945617,23.9896357915859,0.0,9.208300458142169,5.926950513502368,4.337901767305338,6.646795440008052
2025-01-10,49.88230251986246,23.988856889604634,0.0,9.20800148055313,5.926758075670551,4.337760923137863,6.6563201111713575
2025-01-14,49.88457005185418,23.989947366541227,0.0,9.208420054614114,5.927027492134204,4.337958107533306,6.652076927322967
2025-01-16,49.89850370096105,23.996648186220536,0.0,9.210992130382959,5.928683016502486,4.33916977651327,6.6260031894197
2025-01-22,49.898827831927534,23.996804063775816,0.0,9.211051963194768,5.928721528073247,4.339197962915447,6.625396650113189
2025-01-23,49.788542743532325,23.943766953038665,0.0,9.19069393628088,5.973951058582571,4.3296075807021355,6.773437727863422
2025-01-24,49.786145330380336,23.958208355086306,0.0,9.196237195471923,5.97755417705675,4.332218932704686,6.749636009300003
2025-02-03,49.788611248797274,23.936009952279598,0.0,9.187716450742371,6.0044124364618865,4.328204928840553,6.755044982878321
2025-02-04,49.77983131741552,23.939577548302644,0.0,9.189085854445658,6.005307377513957,4.328850035803737,6.757347866518483
2025-02-05,49.780156757790095,23.939422413318255,0.0,9.189026306665932,6.0052684614861205,4.328821983676194,6.7573040770634005
2025-02-06,49.77854386516286,23.93864676855485,0.0,9.188728579343506,6.005073888912289,4.328681728491863,6.760325169534634
2025-02-07,49.82794575994136,23.867701478596192,0.0,9.19784778145706,6.011033525441649,4.316761423525863,6.778710031037871
2025-02-10,49.68059047773542,23.876064563224915,0.0,9.201070646443345,5.980695920188174,4.318273988158001,6.943304404250142
2025-02-11,49.66552741506733,23.88598395959714,0.0,9.204893264134348,5.983180621687326,4.3200680305228545,6.940346708990999
2025-02-12,49.81774472534667,23.972350620710323,0.0,9.238176209416034,6.014586936906123,4.4340639831654105,6.523077524455433
2025-02-14,49.77647246524985,24.040036337469598,0.0,9.234145499656488,6.01196271176507,4.432129356182092,6.505253629676902
2025-02-17,49.784577508133296,24.02766786834315,0.0,9.235649084413703,6.012941632391207,4.432851034451316,6.506312872267325
2025-02-18,49.76829462892947,24.01138498913932,0.0,9.235649084413703,6.012941632391207,4.432851034451316,6.538878630674991
2025-02-20,49.79915491948279,23.988037256518098,0.0,9.239199486566347,6.015253149504973,4.429994168488335,6.5283610194394575
2025-02-21,49.86283496159053,24.051016913215793,0.0,9.250892959078826,6.022866276319867,4.435600932917978,6.376787956877009
2025-02-24,49.86442613590015,24.058079778122195,0.0,9.253609592952117,6.024634962068684,4.4042744106370835,6.394975120319765
2025-02-25,49.62819153275145,24.058079778122195,0.0,9.253609592952117,6.024634962068684,4.702504282567909,6.332979851537646
2025-02-28,6.08496,2.94128,0.0,1.1344,0.73856,0.582,0.77676
2025-03-03,49.97521005782131,24.143761964020108,0.0,9.311824638247433,6.0625363230113045,4.777399452979554,5.729267563920291
2025-03-04,50.19406531505625,24.51105728624059,0.0,9.320393454691253,6.068115118033121,4.880389379483961,5.025979446494828
2025-03-05,50.12816599547727,24.47855640124326,0.0,9.308034908413006,6.060068989736874,4.957283471673838,5.067890233455755
2025-03-06,50.0529020803784,24.430606555927163,0.0,9.2898018546847,6.048198217380054,4.947572891860286,5.230918399769393
2025-03-07,49.98673301252338,24.431566913115972,0.0,9.29016703301023,6.048435969587478,4.947767378934644,5.295329692828292
2025-03-10,49.85081763725269,24.426605880175938,0.0,9.288280587297065,6.047207784338964,4.896325626942564,5.490762483992782
2025-03-11,49.780048805253934,24.429486234625525,0.0,9.289375849588104,6.047920863427176,4.896902995463404,5.556265251641855
2025-03-13,49.72737257987836,24.453515631403793,0.0,9.298513090378531,6.053869735569436,4.90499844259742,5.561730520172461
2025-03-18,49.70798735649126,24.429486234625525,0.0,9.289375849588104,6.047920863427176,4.966344027907434,5.558885667960498
2025-03-20,49.639372360712684,24.394456310901912,0.0,9.276553152098183,6.039572545851228,4.959488677436976,5.690556952999016
2025-03-21,49.64760749197919,24.390467251207617,0.0,9.275036220390035,6.03858493558821,4.958677685950414,5.689626414884536
2025-03-24,49.740005701198235,24.501390895776197,0.0,9.307369945510962,6.0498232300892205,5.0000163827535475,5.401393844671837
2025-03-25,50.021189294314375,24.56644075703271,0.0,9.32788872499581,6.065722949155549,5.144563549814553,4.874194724687006
2025-03-26,50.102453287550034,24.595367072204077,0.0,9.327689357685312,6.0728651727891965,5.137465012942333,4.7641600968290465
2025-03-27,50.10179548153045,24.595367072204077,0.0,9.327689357685312,6.0728651727891965,5.137465012942333,4.764817902848629
2025-03-28,50.101465911071784,24.595205283463194,0.0,9.327627999986845,6.072825225379305,5.1374312186105255,4.765444361488342
2025-03-31,6.0932,2.9912,0.0,1.13736,0.73856,0.6464,0.55804
2025-04-01,50.11761996413825,24.603135435687378,0.0,9.33063547681324,6.074783266709438,5.283850696672095,4.589975159979601
2025-04-03,50.108733200638255,24.602326002204276,0.0,9.330328502574394,6.074583408728266,5.283676860061522,4.600352025793292
2025-04-08,50.10049176822749,24.598279633558658,0.0,9.32879393431029,6.073584316047433,5.282807848555122,4.616042499300999
2025-04-09,50.056348301501195,24.566545208423005,0.0,9.318004842996876,6.066559993691619,5.342410393058152,4.650131260329153
2025-04-10,50.039907113319785,24.55847623802376,0.0,9.314944310690837,6.06456741017615,5.340655659091432,4.681449268698043
2025-04-11,49.984090901635845,24.52625329252732,0.0,9.302722259944826,6.056610148364643,5.33364823507415,4.796675162453216
2025-04-14,50.02020255110588,24.561703190032095,0.0,9.345732991258702,6.0653642864886,5.242808384551454,4.764188596563266
2025-04-16,49.86944740947533,24.60891698825848,0.0,9.34395270547664,6.06420888414484,5.241809672386895,4.871664340257821
2025-04-17,49.79755620241091,24.64453105727959,0.0,9.35681747167267,6.0729850181722504,5.249395628792738,4.878714621671847
2025-04-22,49.803542462027494,24.554079074568662,0.0,9.350002457767365,6.050695548164048,5.374317969556455,4.867362487915977
2025-04-23,49.804195300031786,24.553090109486778,0.0,9.35012502007203,6.050774862281297,5.374388417537547,4.8674262905905605
2025-04-24,49.79783282038817,24.609543079181872,0.0,9.371623019796289,6.064686928274172,5.386745321907302,4.769568830452191
2025-04-25,49.7757272843778,24.620379406999938,0.0,9.375749629498188,6.067357393770312,5.389117269163405,4.771669016190354
2025-04-28,49.89448464858301,24.524196327475014,0.0,9.307668324061767,6.059830322125404,5.382431611939809,4.831388765814995
2025-04-29,43.671007140226514,21.333318106940666,12.942624097479365,8.096634301065752,5.271377141568338,4.482269341563199,4.2027698711561685
2025-05-02,43.69845835678029,21.29964208283226,12.937006007181196,8.100982344086082,5.274207969012886,4.484676403460913,4.205026836646376
