date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG)
2024-03-26,19.907121337927673,43.308149892792066,11.310170067273322,5.767333313063898,5.673347974378999,4.0985280934645925,2.359698768584566,3.327774397725099,1.4242636081928335,2.823612546596952
2024-03-27,20.34746956533085,43.274947820175356,10.998029412069066,5.802395000335193,5.485769159185321,4.095414354374684,2.426829390832698,3.3241963962064287,1.423481513487118,2.821467388003282
2024-03-28,20.68163508130588,43.35573125755906,10.893459792991129,5.772365297919225,5.281613108391486,4.0992237519136,2.339035314001109,3.3269882086511173,1.4258563783889726,2.824091808878427
2024-04-02,21.21142621732491,43.40329209197661,10.433957571898702,5.69272381951076,5.26120403659896,4.106962687954354,2.3261137666293576,3.306498528960761,1.4283978594049982,2.829423419740588
2024-04-03,21.415440067501333,43.17561115000992,10.110121325083071,5.618553483180911,5.4100361840165165,4.08992360985532,2.4891254226608335,3.447924670577665,1.4235142674050005,2.8197498197094264
2024-04-05,21.74735122375952,43.145405057126425,9.872795041532148,5.613318219043855,5.386902932856997,4.080235001183514,2.479528122551946,3.450971490843429,1.4198430524285515,2.803649858673618
2024-04-08,21.710502997732185,43.12048202759262,9.877499907636702,5.603143104114978,5.390011685428412,4.077835647902757,2.528605452711506,3.4709098608582623,1.4190081237822807,2.802001192240299
2024-04-09,21.71390205866449,43.12723309853085,9.96282062794091,5.614781718013649,5.414321324969363,4.078474085982271,2.4469085330965106,3.47264898451405,1.3664696864057442,2.802439881882166
2024-04-10,21.52626446860578,42.976554937689144,9.828189865013345,5.586062799199296,5.377030022474077,4.064971340633545,3.007982699856291,3.478581294603953,1.3612008247767182,2.793161747147849
2024-04-11,21.596886189501742,42.85818458070599,9.799092895447163,5.580693891879045,5.375524665749763,4.0643890266144345,3.0847398884282384,3.484105022208931,1.3610612192612115,2.7953226202034847
2024-04-12,21.62718751720775,42.85370035462058,10.067194388920171,5.561467445590472,5.405760523133507,4.061536860950307,2.784745688653026,3.4811278255603204,1.3613544805313726,2.7959249148324923
2024-04-15,21.827255166173014,42.98409954063494,10.080098557704298,5.5609074252751824,5.45305029144276,4.078981843591146,2.387559983396393,3.4830446703865383,1.3634473875977677,2.7815551337979545
2024-04-16,21.92553622900127,43.08200987052877,10.109568838810148,5.537347828077083,5.448194587818118,4.095401458820362,2.1640117259389915,3.4870401290218753,1.3657851726019143,2.78510415938147
2024-04-17,21.91867068359791,42.9621843760114,10.03259795429401,5.516350450707532,5.443702110411499,4.092249107557836,2.402643258012691,3.483907789338386,1.3647338874821324,2.7829603825866007
2024-04-18,21.919533113031772,43.01728764496349,9.966822392161307,5.532937459099315,5.447601792200161,4.09878080856375,2.3714579043079995,3.4894685075190326,1.3687080701967873,2.78740230795639
2024-04-19,21.96009043568739,43.05252480030602,9.964452662750878,5.535803080374612,5.462943947083829,4.1041229843887725,2.2270547218733148,3.531480092644838,1.3704919858306368,2.791035289059714
2024-04-22,21.908391068846313,42.94598128419847,10.158539253806257,5.5325804355210515,5.41903938528558,4.101289698368624,2.246482382918158,3.529042131303284,1.3695458651127757,2.789108494639489
2024-04-23,21.956863883471947,42.92016194197033,10.079673024998854,5.481300896657315,5.419294503972958,4.090067182589871,2.400912315348086,3.5044513761329097,1.3657983244094045,2.781476550448325
2024-04-24,22.152043509432875,42.699747402970566,10.095891667790866,5.500993989524131,5.404098823472679,4.1546396246710655,2.3151402166586843,3.518303602790064,1.3707102793326171,2.7884308833564515
2024-04-25,22.43293682678314,42.41455779358708,10.0939832435757,5.562558210708809,5.391196537967496,4.1205557947965215,2.29993042135504,3.525558424402141,1.3717762267341778,2.786946520089889
2024-04-26,22.374898547957997,42.18933278562529,10.081304388460843,5.6127187355529875,5.416316765209894,4.115053880499571,2.5335285846900417,3.5196064638143802,1.3716879919293925,2.7855518562596018
2024-04-29,22.361109239589926,42.12586521916727,10.109795420524692,5.658025133338237,5.456094836686186,4.083437756754365,2.5418714751266327,3.51245604169792,1.3720426489560127,2.779302228158762
2024-04-30,15.937443047805663,30.03891137140921,7.135525973741563,4.003208585411674,3.857827799883519,2.8784196610966752,1.9825815486837046,2.4946224155712944,0.9751422569382294,1.9804835652881003
2024-05-02,22.41342172618304,42.12207062751653,9.904205614923697,5.592482721401816,5.390190736230524,4.024307641456863,2.916269750687565,3.494176263670311,1.368844418875537,2.7740304990541187
2024-05-03,22.583438025039708,42.090267512403415,9.936920569633331,5.546679068027467,5.387542599640034,4.029073958143825,2.775811209043274,3.5000619933709856,1.3703169351575906,2.779888129540369
2024-05-06,22.59087718292402,42.10413236969708,9.906081056251574,5.551940199503826,5.408726935121737,4.030401166041443,2.766102538614494,3.509576015316742,1.3513586904944603,2.7808038460346176
2024-05-07,22.576760016044275,42.07782125932377,9.851533820859617,5.5563789756419775,5.442015742517952,4.023406197474834,2.8219901808544225,3.5039509945525937,1.3670767067419065,2.77906610598865
2024-05-08,22.52765774570867,42.124834993704134,9.827220378146414,5.527499999187182,5.477206173261064,4.028354207569406,2.81091924030223,3.514229701529761,1.3779417071985463,2.784135853392593
2024-05-09,22.653354261988568,41.921286093723275,9.799078746539829,5.5214877051954225,5.490903567690875,4.027537107725059,2.9059717581631395,3.514385917378684,1.3774455277176245,2.7885493138775237
2024-05-10,22.784422013520718,41.879756817391986,9.821983941955372,5.514909604919925,5.509311925895519,4.024265243531884,2.78777120427906,3.5125772187303244,1.378718059309046,2.7862839704661675
2024-05-13,22.71739151362408,41.70386588507334,9.867799533156441,5.475157401977204,5.460045146763851,4.010584358398014,3.102207477805309,3.497507652832261,1.3886293060510129,2.7768117243184864
2024-05-14,22.702341882260544,41.70460337665756,9.850192283399304,5.497295216775465,5.496336107403535,4.003490920195219,3.0973857239863674,3.4917677802455596,1.3846862746367083,2.7719004344397424
2024-05-16,22.72623422843165,41.82624543556779,9.870433491639398,5.464278104823168,5.505697074872041,4.003377649723034,2.9613950218397895,3.4915202929979876,1.3789966908391573,2.7718220092659833
2024-05-17,22.654871007961987,41.718402319357196,9.628554120247196,5.43339202469753,5.509190664397179,3.9738283702567023,3.493469712141031,3.4673726485992256,1.3695561829871412,2.7513629493548115
2024-05-20,22.49081763302593,41.93802562430889,9.817033497027266,5.437296392697301,5.518806649458037,3.958038510976584,3.273168125236128,3.462929470890365,1.356514606682595,2.747369489696898
2024-05-21,22.50266714901488,41.783138626898214,9.638902026805706,5.390964280113461,5.482870772432559,3.9461484914867953,3.701213028437099,3.461794083581031,1.3557326995717256,2.736568841658532
2024-05-22,22.699760824097762,41.624272447852675,9.507871578138339,5.37492548720361,5.4561068008813685,3.9350277886759355,3.872437149402818,3.4521766775380596,1.3509986387558859,2.726422607453553
2024-05-23,22.99216518787109,41.58015089766152,9.426818357187452,5.441411513632946,5.450024422994783,3.9424564305569323,3.652505134152718,3.4457617621502052,1.3497690640887061,2.718937229703649
2024-05-24,23.083551634345014,41.635265029382836,9.523176677394407,5.383355738830789,5.412854673064659,3.90226117611815,3.680210690816916,3.346520068803776,1.3175367375866154,2.7152675736568357
2024-05-27,23.523538854602002,41.69810500820593,9.584733842651826,5.502619264522051,5.614283833749491,3.9175609562670832,2.721360326750919,3.4168300301103427,1.3303234644188016,2.690644418721557
2024-05-28,23.741615083461156,41.51097271231621,9.543498865859654,5.632150601797963,5.700473337458162,3.9596371193860924,2.4531783479197973,3.421053028111972,1.3408205253015153,2.6966003783874823
2024-05-29,23.7224666473963,41.69730554145733,9.37613585597349,5.714181689905627,5.7546408724026055,3.9662784050611037,2.353776722203679,3.3539377582662073,1.3583687393336537,2.7029077679999944
2024-05-30,23.75497848762285,41.726651339239886,9.298456580763316,5.732681512993229,5.758874310500173,3.9582797976863517,2.3538295595033105,3.3607866751426956,1.3525484598416702,2.7029132767065214
2024-05-31,17.40858345724249,30.36695388410257,6.838281708427117,4.131873557975357,4.150048814533578,2.8894784686558674,1.794113947549926,2.460276311324956,0.9875302480982865,1.9743161533800888
2024-06-03,23.896232453883158,41.79891753073484,9.50252830913523,5.6544632253601765,5.816608817185271,3.87222015687645,2.066668364688413,3.3474497783272295,1.349513549796168,2.695397814013065
2024-06-04,23.95129936421221,41.78626480114407,9.765132216875354,5.671609532898615,5.437138665295389,3.8819687849610345,2.069417981438871,3.362717488939441,1.3722674677658224,2.7021836964691937
2024-06-05,23.9118421590651,41.8114641427604,9.794293533783586,5.626335076791991,5.4308876784812785,3.884472168948368,2.118691957792289,3.3664879591598056,1.3515990564772569,2.7039262667399235
2024-06-06,23.736259458894303,41.79842053109861,9.84784982776939,5.624243296273995,5.393829868554854,3.876178006513046,2.3194144442175246,3.3577967037705143,1.3453237965212086,2.7006840663865583
2024-06-07,23.800590907385093,42.00140217789663,9.875074428216205,5.640838965665247,5.40589159472371,3.8765872517301223,1.9826633403106673,3.3697889379207426,1.3461931926956887,2.700969203455895
2024-06-11,23.88243509635312,42.260315566956855,9.979704547468202,5.668908522218957,5.312705806532649,4.016088417866949,2.139448722071683,2.659726097507132,1.359098620348531,2.7215686026759247
2024-06-12,23.92088632932743,42.124838623143475,9.93324046188993,5.6731380076759566,5.1991510218537424,4.039671457467519,2.129601760782955,2.663280650498493,1.3550103824711859,2.9611813048893167
2024-06-13,23.971731390925992,42.144972344750414,9.726703921277203,5.697104174512685,5.188663941696213,4.0406071893565105,2.2242838037875132,2.679973220873864,1.3640927927995075,2.9618672200201
2024-06-14,24.116700081156313,42.33346461336371,9.471638121752225,5.729750729808745,5.205463663782915,4.046737032484857,2.0792450114030596,2.683453444504697,1.367186751742293,2.9663605500011836
2024-06-17,24.12951594540499,42.33680454370085,9.479564269303143,5.728655275351762,5.215874460220758,4.055286501131854,2.0261403993893827,2.685455896202189,1.3700751826373032,2.9726275266577695
2024-06-18,24.08488926128793,42.30788041955371,9.483933354909496,5.754789080520267,5.235488286017534,4.058097401554562,2.0385162357004822,2.688051180543794,1.3708780680611679,2.977476711851055
2024-06-19,24.073696416246584,42.32482255465428,9.511471041947967,5.737941175554577,5.238005850603898,4.05668446265918,2.0229136064047775,2.6873096526138225,1.3704998965503685,2.976655342764537
2024-06-20,24.095223803321613,42.31314148511888,9.508709337824293,5.734877769697749,5.2037406945098414,4.056282065269349,2.0246203050142584,2.6885102876185596,1.3762327480128402,2.9986615036126256
2024-06-21,24.057108450285895,42.25784684139594,9.496339354806798,5.737436122183123,5.197369091939281,4.050630195292236,2.1497072855230286,2.6847642190924432,1.3743151573658252,2.9944832821154304
2024-06-24,24.081792821493885,42.3036680560632,9.448231220441288,5.724137577761419,5.197873622721637,4.058576676648715,2.1222114758132333,2.6895075409404687,1.3757672005945105,2.9982338075216397
2024-06-25,24.030472922829734,42.08687332480423,9.454630401865384,5.7471435011439365,5.2156862337776815,4.0660677837459005,2.304156815168251,2.6955629460269606,1.379998567223828,3.019407503414093
2024-06-26,24.444696207633864,41.590619258008196,9.487739796187391,5.784214172005459,5.251515706100114,4.069942581546853,2.2441199948490227,2.7219373264860196,1.3821953394910949,3.0230196176919844
2024-06-27,24.585569727205268,41.19033147552423,9.589429334294014,5.783222313910247,5.262806638723391,4.173846642669854,2.2976994875734813,2.7271227029746363,1.376809481014742,3.013162196110135
2024-06-28,24.83869536418299,41.07288974032764,9.527193225995477,5.781199460537607,5.143329697887472,4.1747128001126725,2.3366694135931274,2.732083620663086,1.3794391886023252,3.0137874880976034
2024-07-02,24.898263314255676,40.860710920471874,9.62938248635698,5.703633684284557,5.136443525118535,4.162262073892359,2.4833349458032106,2.755923115513088,1.3652468113217988,3.0047991229819244
2024-07-03,24.963861986931683,41.09409548845634,9.674157739447978,5.63295177236973,5.152382421419831,4.1788827307858005,2.1523550075964475,2.762752718180028,1.3691133423922364,3.0194467924199277
2024-07-04,24.972191344698793,41.09527664260734,9.727049293185317,5.623792288048522,5.15616781184391,4.176004864690884,2.0899291722066624,2.7615834641578516,1.3806377248961847,3.0173673936645398
2024-07-05,24.980085974124567,41.15737758634266,9.684097993067214,5.59554542098166,5.150622213484446,4.1776931171889675,2.1402230322476226,2.7145715424507575,1.381195881594639,3.0185872385174664
2024-07-08,24.942242510216758,41.08673228210442,9.594446747661408,5.546547796805061,5.110628124126677,4.1687684858540575,2.453527360244511,2.708479677943038,1.376488258380185,3.012138756663883
2024-07-09,24.951005379155767,41.13926070961065,9.50894787459626,5.570521619206974,5.121909863472396,4.173785805536743,2.4289203354461346,2.7112996808988314,1.3785847169884247,3.015764015087821
2024-07-10,24.93856330953083,41.18277132362799,9.717008381216228,5.534311811068986,5.124287432241942,4.171152375624486,2.2353599801656636,2.7077973676850586,1.377530854327188,3.011217164511626
2024-07-11,24.953883631973632,41.155246338487125,9.702859077491881,5.517529017096309,5.1304974400905055,4.174180307892833,2.119823669632236,2.9360758582476856,1.3838041435068615,2.9261005155809325
2024-07-12,25.205761348770867,40.92463627714091,9.754276327679232,5.511097488566046,4.829098034455964,4.230788399328189,2.3152091915177127,2.931873952940265,1.382616667482592,2.9146423121182203
2024-07-15,25.14893987349446,40.59874396649719,9.784518917332024,5.4936005691947365,4.753233834774305,4.216686447176985,2.7944405252308084,2.92195608724528,1.3780081661235088,2.9098716129307105
2024-07-16,25.170644867909076,40.615923734844536,9.855719026955002,5.493557884075413,4.764126316140114,4.221570640494407,2.7238930302334694,2.92534059272699,1.3523791135186214,2.876844793102374
2024-07-17,25.036178226393417,40.507392233747616,10.084783425601755,5.462809887971134,4.747478083712327,4.203735231100017,2.8332852157851223,2.9129815321942023,1.3466655445178668,2.864690618976536
2024-07-18,25.13356642171754,40.59910139204392,9.814400966023747,5.4776374952136875,4.761608731031575,4.216376209062397,2.845731212330654,2.921741107507334,1.35391410245312,2.8759223626160253
2024-07-19,25.109223559700112,40.60855762084524,9.855203065575683,5.424279914111977,5.091050628311001,4.215365366351633,2.5572145794020065,2.9118819987444953,1.3519903838884382,2.875232883069412
2024-07-22,24.94627045866704,40.19506669891996,10.598751153695614,5.353235613685318,4.969506733337325,4.177504642756084,2.684054248178052,2.887642015157435,1.3270167164597138,2.860951719143451
2024-07-23,25.010953985893586,40.28078743900237,10.43991404102562,5.36082345390549,4.969737211976639,4.181046984441944,2.6771851069005637,2.8873240530373745,1.3268276783705852,2.86540004544583
2024-07-24,25.034691739526217,40.38385753986683,10.435281301768521,5.3210013938659655,5.002074906302465,4.179884164997639,2.602372122386714,2.8917087107290467,1.2845249910270404,2.864603129529564
2024-07-25,25.180939969428014,40.39029167572774,10.423080100813657,5.305653973814641,5.00755511756659,4.178805505551068,2.563541754981382,2.902487660310792,1.26647353821603,2.7811707035900874
2024-07-26,25.163981885641256,40.398482872879,10.54822943279789,5.282005832936145,5.02093269028501,4.1787884835410125,2.458483659973755,2.9039164792700567,1.264019287948935,2.781159374726942
2024-07-29,25.117618093644705,40.47459923936591,10.53411423515281,5.239806861346009,5.020824486778413,4.175583399017009,2.5335635978395312,2.8626777536738497,1.2621860769186675,2.779026256263102
2024-07-30,25.185029346743704,40.377496288495394,10.613194413696359,5.237199377946599,5.033691574652748,4.188926596271914,2.4500638323049486,2.8602724260703605,1.266219428952945,2.7879067148650316
2024-07-31,18.542217566747798,29.724373364100636,7.813961753050255,3.8496612958398075,3.701515808421854,3.0843899518866373,1.9437691217017412,2.106075465366585,0.9240484393209982,2.0527911531751286
2024-08-01,25.13330055267745,40.30702015026564,10.58637191313765,5.2043801371666305,5.000827078338468,4.177998911030025,2.7036788841316954,2.8541071440602375,1.251681348157893,2.7806338810343063
2024-08-02,25.142088337410023,40.307356587446286,10.640816527488193,5.201747994356546,4.979406526187765,4.181904285039974,2.6627589430375056,2.8478363732879983,1.2528513541607496,2.7832330715849567
2024-08-05,25.143006414880386,40.29722935257299,10.62449847496618,5.191701842407322,5.094981344558445,4.179851895440761,2.5887647613679654,2.8458623123767164,1.252236481386679,2.781867120042559
2024-08-06,25.214702261469128,40.243450072648386,10.353267970194215,5.179432529992033,5.096441198625276,4.177859165871153,2.856720565133806,2.84594587922402,1.2516394820845453,2.780540874757439
2024-08-07,25.32449447076784,40.24236061525544,10.544286299328705,5.179306730122116,5.116361904242233,4.176131846086655,2.5401919342079715,2.846352932588928,1.2511219965603504,2.7793912708397657
2024-08-08,25.257820698028045,40.21050468122914,10.545264309240077,5.153468124177012,5.136595697827124,4.175843822775273,2.6431030180073956,2.8471643614708166,1.2510357080250085,2.7791995792201143
2024-08-09,25.255810933212743,40.137707345818605,10.526491095924289,5.143666642958186,5.12089498655247,4.168052665141155,2.6671727194692605,2.9505416572062155,1.250857738088994,2.778804215628082
2024-08-12,24.84171515327585,39.50900129586415,11.974843698410968,5.0336167758158625,5.045632869573872,4.1060795493675775,2.617676268346254,2.9045647577952787,1.2313662117582103,2.7355034197919736
2024-08-13,24.807306454405317,39.49602012622746,11.986235262477605,4.99527392831856,5.0399799400529615,4.102170479347081,2.6727300834868135,2.937190633522869,1.2301939264469386,2.7328991657144015
2024-08-14,24.844721289893805,39.606262300552714,12.013437104875639,5.001550498741604,4.99003156574207,4.107156775135827,2.522345586282676,2.943158310771315,1.2327528049993843,2.738583763004961
2024-08-15,24.80612114073383,39.611515686324736,11.955620022128029,4.99047933633912,4.974579975044946,4.102720005906287,2.6506630100969804,2.941254304438547,1.2314211198428884,2.735625399144644
2024-08-16,24.838958307856945,39.684514475102034,12.165718197030166,4.998936333867878,4.983580428001029,4.112520570545134,2.295665350645192,2.947014056522322,1.2332978002118447,2.7397944802174523
2024-08-19,24.951386228978876,39.863244114314924,12.395137342113008,5.018801711711778,4.577752584136775,4.131795979402741,2.1093411220168177,2.9608267292796158,1.239078274481696,2.7526359135637675
2024-08-20,24.789523647264478,39.58132317387591,12.946191669261905,4.942389945230192,4.551624152192456,4.103866842222363,2.1820850057222714,2.9378387530277195,1.2311275148148133,2.7340292963878947
2024-08-21,24.808296562740395,39.61741101100715,12.934944648144086,4.916845706108075,4.551391206270588,4.107490924234742,2.1552371534918824,2.9397243881698882,1.2322147106846892,2.736443689148502
2024-08-22,24.79271835251869,39.5508586656719,12.85173476871391,4.907849606524415,4.644118677784946,4.10387991929454,2.246530565249081,2.937139997970538,1.2311314378327838,2.7340380084391915
2024-08-23,24.79441031898861,39.52536774487253,12.97211805517955,4.8661420766976615,4.642597869068238,4.101910579627396,2.198456140738292,2.9357305448628184,1.2305406515467152,2.732726018418191
2024-08-26,24.79003044144822,39.52716898068842,12.89073305651246,4.869495531780387,4.833740408081419,4.1000858073446445,2.0922516715573387,2.9349905278989326,1.2299932343297493,2.7315103403584273
2024-08-27,24.858757254152575,39.25338963969083,12.87508560504334,4.894725851384221,4.962879948292946,4.103325873199763,2.1331825220383203,2.9528863458286714,1.2320980619215018,2.733668898447833
2024-08-28,25.03751253424153,38.93981966789071,13.001054681867952,4.902702659293472,5.0971840598644755,4.109656280574415,1.9743755189711818,2.961554769097745,1.2382535611357293,2.7378862670627937
2024-08-29,25.065633563617705,38.77861476092647,13.1151494821061,4.898927552815701,5.21535040061005,4.1120825694764145,1.9036705500896904,2.932083829676029,1.2389846103204132,2.739502680361422
2024-08-30,25.121586581321203,38.74631379645217,13.005779317402085,4.898450923535717,5.230242523968219,4.106669172617568,1.9963684483125959,2.9271955644952286,1.233384432374363,2.7340092395208493
2024-09-02,25.07051701970094,38.634473554888785,13.114396041997326,4.884865255186144,5.213397727707234,4.097448917687811,2.0973507810281866,2.9250115681656292,1.2309001543892495,2.7316389792487024
2024-09-03,25.01574610717356,38.60350776651057,13.268949894833703,4.878694074603356,5.195689527840342,4.094644678346387,2.06601129126973,2.9182020544756995,1.2286437207494745,2.7299108841971864
2024-09-04,25.03162407680003,38.627036448542555,13.403982361234066,4.8784599160422655,5.09423856270378,4.0986958066645105,1.98975439626277,2.9171553361351865,1.2287984407143164,2.7302546549005173
2024-09-05,25.046249565762274,38.62887425683388,13.229018365376078,4.883384776489683,5.090502293264417,4.097275250424912,2.0785756076442623,2.971580298057289,1.2294330531873658,2.745106532959844
2024-09-09,25.03249669091162,38.62522444928224,13.257061840764234,4.884866643313944,5.141614552179471,4.096738065070344,2.045507887768851,2.914600903286339,1.2292718647413308,2.7726171026816204
2024-09-10,25.02723438015886,38.600728403358545,13.292917615936384,4.879711120705703,5.135354261321422,4.094904850352744,2.056461555021876,2.9125896172174564,1.2287217882564345,2.771376407670573
2024-09-11,24.99219712766792,38.53505344949905,13.284908125677097,4.872719817506081,5.277337243600099,4.090552965011037,2.046435057675202,2.906984539656784,1.2277685885279301,2.7660430851787994
2024-09-12,24.97025370595463,38.50642404124977,13.391232144481826,4.873350036318843,5.223904780595802,4.088831782663282,2.0464179880857944,2.905620287842295,1.2290860158326087,2.764879216975145
2024-09-13,25.019305185086065,38.53805473479182,13.408152480828395,4.873841552950289,5.251774457698838,4.093510315196862,1.900819038711174,2.908944963390098,1.230492363468631,2.7751049078778305
2024-09-16,24.975480621302314,38.46733972641338,13.562392809305054,4.866485712096457,5.245540557005074,4.087332188541539,1.892450140433664,2.903426417531302,1.2286352440076893,2.7709165833635305
2024-09-17,24.951234200891363,38.42771922166876,13.472203287520642,4.862037942611139,5.2364544296200535,4.084425083417257,2.0397422567806482,2.9291945664442083,1.228043235394337,2.768945775651587
2024-09-19,24.97420677888556,38.46309958681829,13.477131092051675,4.866796531131343,5.220399138040749,4.10581778061256,1.9584369531933221,2.9318914731421306,1.230725524686679,2.7714951414376925
2024-09-20,24.97200522557369,38.459708946025174,13.233275235750433,4.866649597879135,5.2209262582891665,4.105455840118799,2.2084780204569454,2.9316330178710626,1.2306170324379013,2.7712508255976944
2024-09-23,24.996202294318444,38.45466589416261,13.219672097460666,4.818901190250096,5.184470331690397,4.084772521349557,2.3129925880955233,2.929443735735525,1.2296980334129954,2.7691813135241876
2024-09-24,25.01186281159678,38.360232020307656,13.241990297640442,4.840036291482113,5.174136583075442,4.084291863225065,2.3624789250947407,2.929099025981318,1.2295533339597595,2.766318847636686
2024-09-25,24.971748684681074,38.343915338086674,13.347690316148547,4.833217838813823,5.17303713520789,4.083720814627719,2.3356734179167513,2.919126312312791,1.228321882939031,2.763548259265694
2024-09-26,24.883651075828876,38.250310578399485,13.363159522001064,4.8108894222495415,5.140022751915123,4.071216889427959,2.56862602564363,2.91769699603151,1.2307654923160696,2.7636612461867363
2024-09-27,24.833333157440933,38.16653984824707,13.226776310952431,4.733510703228364,5.141130784089618,4.069085257508231,2.7581725764753764,2.902379366836614,1.4244470030925402,2.744624992128815
2024-09-30,18.782108623031824,28.855725297263675,10.059770302824923,3.5201300975134813,3.7863708895010437,3.064292695841566,2.263789479690441,2.191781223950328,1.1030097193413941,2.0527911531751286
2024-10-02,24.769384525394383,38.067709688277844,13.360147468470645,4.658537307796613,4.970089920099867,4.036455231213417,3.07741359573775,2.897985113860095,1.4500392377091322,2.7122379114402477
2024-10-03,24.722138646611022,38.0191423147867,13.497575642818793,4.6406832490874645,4.935512059956301,4.033205890238217,3.058005334347638,2.887481556104509,1.4914761718417786,2.7147791342075744
2024-10-04,24.665652095222107,37.93227401156969,13.43004601468379,4.717489586581855,4.873024018298162,4.156578240257371,3.1709784830625365,2.8564711097879782,1.4889101884204128,2.7085762521161016
2024-10-07,24.60619387634049,37.840835705290566,13.484831720187568,4.6285764975465025,4.769739385322928,4.146558527911893,3.071451029251605,2.848745596353523,1.4849011714045783,3.1181664903903474
2024-10-08,24.611526828420597,37.84903702909146,13.232925664889986,4.617119969073091,4.7805728968068495,4.129957656234953,3.2152543951519994,2.7954643538010893,1.4866229622755178,3.2815182442544626
2024-10-09,24.60402200135674,37.837495669653784,13.832073662623312,4.66077719520755,4.878062502789455,4.121420703724489,2.4947724098224686,2.7939121598585035,1.4549599417870471,3.3225037531766546
2024-10-10,24.798133114344665,37.82903485571563,13.988771918342447,4.663593666820999,4.85266195849973,4.116494640043932,2.1931771564196727,2.7838630258482833,1.4557370814700412,3.3185325824946017
2024-10-14,24.91500986303785,37.730569716656426,13.917243329220913,4.690700985217543,4.84997922859102,4.111583624388506,2.201730258350588,2.8136317393817003,1.4549777123027723,3.3145735428526835
