date,CCB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-04-10,44.14627134067934,34.159759134257044,5.468978653244813,5.907768682672117,4.608952214421183,1.2157087679861411,1.7285968005861085,0.8965675069563127,1.091114968258596,0.7762819309383409
2024-04-11,44.14618869536721,34.15969518448574,5.46896841488415,5.9077576228618085,4.608943586098047,1.215706492083159,1.7307277346958088,0.8965658285110166,1.0891659633359074,0.7762804776771584
2024-04-12,44.14703169207009,34.15956119514929,5.469072847961573,5.906522512175496,4.609031596509855,1.215729706693407,1.730760783931021,0.8965829489479036,1.0894114153648458,0.7762953011965273
2024-04-15,44.1335806462032,34.14915320605426,5.467406490181498,5.898733926759901,4.607627282493025,1.2185783455697592,1.73023344286647,0.8963097713885629,1.0909884607269742,0.8073884277563501
2024-04-16,44.130755976850345,34.14689271026236,5.467056561276426,5.898356391724229,4.607332381798732,1.2192489231008439,1.7301227032140831,0.8962524051222226,1.0909186344943367,0.8130633121564291
2024-04-17,44.129153839748334,34.145653030530646,5.466858083503687,5.898142255904281,4.607165115728011,1.2192046590973606,1.7352996910977665,0.8962198672877978,1.089269662656625,0.8130337944454847
2024-04-18,44.13065687221093,34.14681602643009,5.456938613415403,5.897370007120867,4.607322035091447,1.2192461850279916,1.7372302156058645,0.89625039240412,1.0760196777765052,0.8321499749167902
2024-04-19,44.11497091699533,34.13467876256618,5.454998980045518,5.895273825274099,4.60661977004968,1.2188128118944235,1.7366127284145887,0.8959318260261501,1.0756372135742258,0.866463165159805
2024-04-22,44.123096517165465,34.14096607831852,5.456003744181569,5.895985464299445,4.587028337813587,1.219037306785519,1.7369325976197165,0.8960968490024019,1.0782303445529071,0.8666227602608758
2024-04-23,44.12425236951318,34.14186043793762,5.456146670114576,5.893520307619238,4.587148499993756,1.2190692407893453,1.7369780984521435,0.8961203232308322,1.0782585899657071,0.8666454623835985
2024-04-24,44.129058062061794,34.145578920982466,5.459360807634547,5.894162186973709,4.576045712360741,1.2192394399950375,1.7371672774694993,0.8962179221368476,1.0764298192831483,0.8667398511022104
2024-04-26,44.12152795726315,34.139752379493096,5.458429231915045,5.893156417512105,4.566658110643286,1.2190313911229111,1.7782955282921908,0.8960649930879968,1.0604920385307028,0.8665919521395181
2024-04-29,46.01166473992412,32.98982872251702,5.274573859036618,5.694658200435752,4.4128401175782646,1.1779709575360902,1.7093212745187132,0.865882983497355,1.025856466822793,0.837402678133275
2024-04-30,46.022099084590565,32.99731002634124,5.2757700061859305,5.663759707488002,4.417168339949056,1.1859781377795822,1.7106854553708262,0.8660793450404918,1.0235573162297193,0.8375925810245882
2024-05-02,46.01542521827695,32.97379241047979,5.260539668517458,5.662938380867269,4.379785988163794,1.2019349356669038,1.714017536970524,0.8659537510784441,1.0881409919258074,0.8374711180530545
2024-05-03,46.02442956867252,32.99435116250636,5.261569056863223,5.647408189473896,4.363534494624712,1.2021701316530777,1.7143891081229694,0.8661593721511124,1.088353920584504,0.8376349953476214
2024-05-06,46.03043997745019,32.99865995111492,5.2622561741428955,5.6481456941441595,4.356471413607221,1.2186058696238737,1.7147938680605816,0.8662724853812389,1.0666101829442063,0.8377443835307169
2024-05-07,46.03515283614474,32.99483898229016,5.2436202473474625,5.648723983479559,4.333111874878988,1.2576227309364973,1.7148970810432473,0.8663611792937145,1.067840928012036,0.8378301565735917
2024-05-08,46.054847368854574,33.008954672052404,5.2458635471763335,5.651140592796736,4.326061879816345,1.2582331492477608,1.716101264081946,0.8667318216731341,1.033877111349593,0.8381885929511717
2024-05-09,46.05504739975716,33.009098040478825,5.24588633163617,5.651165137504143,4.323619455073681,1.2582386141559492,1.7157467743912909,0.8667355861660918,1.036270427364917,0.8381922334717761
2024-05-10,46.04984716094503,33.01257272381638,5.245293999997273,5.650527044397285,4.322950308661199,1.2580965419696053,1.717833028442144,0.8666377199757498,1.0381438815826634,0.838097590212663
2024-05-13,46.051030445407505,33.0134210059884,5.24434304656653,5.6506722388174335,4.318067008605085,1.2629422952529015,1.7186009928112236,0.8666599888650484,1.0361438519433954,0.8381191257424784
2024-05-14,46.01093268287375,32.975997092277574,5.218478630270335,5.645209664945253,4.217290801442005,1.4483179725084665,1.722528513321614,0.8659053667405291,1.0615658864911104,0.8337733891293622
2024-05-16,46.13792608354102,33.059870042961194,5.22929231065233,5.660645801642686,4.072253691501691,1.4523154316741842,1.6304700536046517,0.8682953262733283,1.0601084880733846,0.8288227700755303
2024-05-17,46.15613481391141,33.07480364180995,5.2168465877603625,5.658889709566018,4.0047593087621545,1.5057032103082,1.6238587785736978,0.8686380065110432,1.0612160706685945,0.8291498721285748
2024-05-20,46.229281643466045,33.12533035284497,5.2251140865382855,5.64671295373321,3.949088474653665,1.4946831691834868,1.5797828874947608,0.8700145974336391,1.0531610767919284,0.8268307578600028
2024-05-21,46.24083995950488,33.13179538186266,5.234051948916716,5.477434178283636,3.6652765900462683,2.2134327062149723,1.3613363419141966,0.8702321198202748,0.9836145972899619,0.8219861761464289
2024-05-22,46.10671349257473,33.036997548370685,5.2322407148012005,5.260732313223796,3.7957801208520743,2.478267100271819,1.286222237531722,0.8677079191409001,1.1249765425929594,0.8103620106401236
2024-05-23,46.09432042676242,33.02811750349558,5.230943011593078,5.216500100388698,3.8320717963695192,2.5069071441098925,1.2863474401597736,0.8674746871333856,1.1271736972956907,0.8101441926919571
2024-05-24,46.07921391041766,33.01729318083969,5.229228671835565,5.191324263362863,3.8275567107237327,2.514269764160442,1.3059518301788404,0.8671903891891156,1.1580925955907335,0.8098786837013655
2024-05-27,46.07574331479772,33.01480638335832,5.2397342046416595,5.190933263045775,3.8272684266922137,2.5140803943146843,1.3058534684595957,0.8667629682033813,1.1549998912523518,0.8098176852342953
2024-05-28,46.07142248655071,33.00700343041165,5.239242839990122,5.190446474782414,3.827814698223032,2.5138446323106125,1.2998292370168012,0.8666816860873037,1.173972771372012,0.8097417432553374
2024-05-29,46.060532257288976,32.994133521447324,5.23438453924585,5.188857585723267,3.837407495251579,2.5475305263686105,1.3053137690916392,0.8664768223833189,1.1558131443494963,0.80955033884994
2024-05-30,46.04854220202449,32.984640060893646,5.234831432986969,5.186421193484611,3.807395864425937,2.5789672096148832,1.332152081674045,0.8662512690847218,1.151459081679313,0.8093396041313751
2024-05-31,46.04181068554399,32.97981826551087,5.2336681661828734,5.184468957109465,3.8068392876748924,2.5930637779085255,1.32956920463287,0.8635917631507413,1.157948599888553,0.8092212923972134
2024-06-03,46.043876585225554,32.98455477184137,5.227932385939466,5.184701584641008,3.806865358664133,2.595278890643486,1.3211252588315578,0.863630512581355,1.162777049411556,0.8092576022205108
2024-06-04,46.03175040502461,32.97442087232296,5.2256873258771614,5.1704212960150295,3.8069480577709105,2.636993687063155,1.3162191471942357,0.8634030656329381,1.165111668100634,0.8090444749983633
2024-06-05,46.04087775935623,32.98095916861917,5.224914335924893,5.170397194706506,3.811321233304536,2.637516560417748,1.3086645630273335,0.8635742645476371,1.1525700246154502,0.8092048954804951
2024-06-06,46.031633838140635,32.97433737070813,5.2238652964879835,5.169359101024388,3.8076619359013826,2.681700453992208,1.3046395177693488,0.8634008792245549,1.134359180508324,0.8090424262430451
2024-06-07,46.02454601583605,32.969260074414095,5.221939659282099,5.1685631375601,3.8070756427601804,2.6921024696385047,1.3043192708491471,0.8632679351706661,1.1400079423373664,0.8089178521517963
2024-06-11,46.02298007970458,32.96958509548015,5.2217619883500275,5.167302208952857,3.8036908898051767,2.7116507086762454,1.2694826900531329,0.8632385633991259,1.1614174459947886,0.8088903295839118
2024-06-12,46.028823605912365,32.973771235409195,5.222424994156624,5.167958300014958,3.8058016607699536,2.710403362713412,1.2490248569573825,0.8633481685824507,1.169450781298002,0.8089930341856556
2024-06-13,46.013160970616724,32.962550958358364,5.221551948579947,5.165838139009125,3.8034217846951206,2.7456786395563806,1.2467917697927655,0.8630543894580168,1.1692336489695605,0.8087177509640019
2024-06-14,46.01166350871771,32.97124148074618,5.221382017305247,5.165670020896253,3.803298005343989,2.7755299553314323,1.2284902770152821,0.86302630203612,1.1510070007227975,0.808691431884991
2024-06-17,46.0129113868648,32.97213569079182,5.221523625932715,5.165810118563726,3.797868488771715,2.7855495635920624,1.2192663244561919,0.8630497080940747,1.1531717286010272,0.808713364331867
2024-06-18,46.004011336490485,32.96575805330374,5.2155966787720365,5.1648109214059374,3.7961577219332674,2.8252504128433853,1.2190304877881721,0.862882772648217,1.137944675917927,0.8085569388968319
2024-06-19,46.00557483432658,32.965070659178416,5.1987808768136725,5.164986453288154,3.7817884045605785,2.8623334539037932,1.2051520710046921,0.8629120986854177,1.1448167296289544,0.8085844186097437
2024-06-20,46.00517563328674,32.96478461361692,5.198735765786599,5.164941635503129,3.781755589105735,2.8716366410256415,1.1958858996333703,0.8629046109970598,1.14560220870954,0.8085774023352624
2024-06-21,46.00442715000966,32.96424829156888,5.198651184720901,5.164857604252557,3.7816940616628445,2.874554593455889,1.195902597658398,0.8628905719316251,1.1442096975904534,0.808564247148796
2024-06-24,46.008302893529475,32.96702543671808,5.193665517884817,5.165292728970558,3.7820126587449385,2.8719403169448117,1.1958587187248748,0.8629632680339278,1.1443060940373928,0.8086323664111232
2024-06-25,46.008685513067334,32.96729960088508,5.193708710043087,5.165335685171779,3.7856599002686253,2.871964200905048,1.195796348080329,0.862970444708268,1.1399405056178773,0.808639091252573
2024-06-26,46.00589087339648,32.96529711543525,5.222064702063635,5.1650219345862505,3.7890455228392566,2.8717897532980445,1.1724756017375846,0.8629180265308595,1.1369064968659097,0.808589973246731
2024-06-27,46.00830405801406,32.96702627112385,5.222338619294055,5.165292859705739,3.796039368888797,2.863985719533255,1.1653055842852929,0.862963289875799,1.140111842401289,0.8086323868778623
2024-06-28,46.00461127463708,32.96438022517421,5.226366483363983,5.164878275686612,3.799350154747927,2.863755846272905,1.1653928263314695,0.8628940254993558,1.1398034050014867,0.8085674832849677
2024-07-02,46.004528110666215,32.964320634435786,5.2263570354982605,5.164868938975039,3.7995240596635345,2.8637506693721297,1.1653907196145041,0.8628924656189088,1.1398013445433164,0.8085660216123056
2024-07-03,46.00802125634457,32.96863149942034,5.226753875271253,5.161862317230591,3.7987278382571885,2.859484601550572,1.1655876803929293,0.8629579854538239,1.1393455296642163,0.8086274164145144
2024-07-04,45.991158934873994,32.95773967986811,5.225027116911435,5.160156997041195,3.7992801268713627,2.9198425548133824,1.1652026061538796,0.8626728907370812,1.110558821886581,0.8083602708429813
2024-07-05,45.97058800019892,32.94299833553815,5.222690065747978,5.157848960997798,3.7975807841039226,2.9764517655556286,1.164681434101478,0.862287034235695,1.0968749122194545,0.8079987073009758
2024-07-08,45.96949184344179,32.94221281828034,5.222565532056872,5.157725973426031,3.7956838120136878,2.9805716866792906,1.1646536625745205,0.8622664732248337,1.0968487575214387,0.807979440781201
2024-07-09,45.94948786429051,32.92787776013661,5.220292892359761,5.155481549163266,3.794032090909201,3.028135115372055,1.1641468545448834,0.8618912513143552,1.0910267796174993,0.8076278422918575
2024-07-10,45.949703581955056,32.92803234564385,5.2708753803893975,5.10570614167383,3.792605388908403,3.0281493314659738,1.1643689968889464,0.8618952976090247,1.0910319016277714,0.8076316338377496
2024-07-11,45.911851271050885,32.9009069885545,5.266533354259026,5.097891868743553,3.796697746512762,3.0415313730445694,1.2263748159388732,0.8611852880501218,1.0900609684064264,0.8069663254392841
2024-07-12,45.908869509731595,32.898770227585125,5.266191317399093,5.097560784364176,3.796451168643036,3.0514364499553484,1.2262951685953687,0.8611293580688741,1.0863820989297617,0.8069139167276217
2024-07-15,45.908952331205114,32.89882957830877,5.266200817823072,5.0975699805717944,3.8072822623748817,3.0338705975131917,1.2263334616978117,0.861130911581367,1.0929146864907524,0.8069153724332466
2024-07-16,45.90941613697918,32.89916194631857,5.26841889165752,5.096214313910285,3.8127329033883517,3.022788244313241,1.2263458510143084,0.8611396113549132,1.0968585765818155,0.8069235244818105
2024-07-17,45.9119009703544,32.90094260358891,5.268704043249463,5.096490144981121,3.8122897700129927,3.0159156408211416,1.2264483097489092,0.861186220278029,1.0991550979895435,0.8069671989754896
2024-07-18,45.94261914552719,32.92295556530224,5.27222916354101,5.099900042496386,3.815165415870448,3.0117952560866406,1.1667169860063669,0.8617624122590138,1.0993488981562336,0.8075071147544688
2024-07-19,45.9424200828535,32.92281291493353,5.272928462119221,5.099877945372693,3.8151488853146724,3.012757098628171,1.1667119307916884,0.8617586783680634,1.0980803856746382,0.8075036159438159
2024-07-23,45.91262990583479,32.901464966285616,5.269509367696021,5.09657106109249,3.823500162312449,2.982297426105791,1.1169898172084167,0.9803482911038911,1.1080852245237967,0.8086037778367373
2024-07-24,45.87659190303654,32.875639761130664,5.264796308278355,5.092570631525771,3.8204989988018605,2.979956544234993,1.1159688416704963,1.0589006335517808,1.1060256323170643,0.8090507454524748
2024-07-25,45.87166322026011,32.87210781612923,5.26423069279103,5.079008923869114,3.8281640873847236,2.9974818943442245,1.115848949233399,1.058786872151946,1.103743717535949,0.8089638263002676
2024-07-26,45.87773325912066,32.8764576686932,5.266117147514926,5.079681011588997,3.828670655124886,2.9978785407770143,1.11599660567332,1.0445044656835196,1.1038897721323426,0.8090708736911337
2024-07-30,45.87779942643231,32.87650508487237,5.266124742589698,5.079688337775639,3.828676177037728,2.997738639148382,1.1159982152230938,1.0445059721235197,1.1038913642209962,0.8090720405762617
2024-07-31,45.89438035233556,32.888387147691105,5.268027999181029,5.0815242134495655,3.8307813053937503,2.9890833387794467,1.116257276288931,1.0232418541703312,1.0989520613444304,0.8093644513658571
2024-08-02,45.89507562292515,32.88888538577924,5.268107806445118,5.081601195300258,3.830839339287145,2.9755302654411944,1.1164184665144132,1.023257355631769,1.1109078499546632,0.8093767127210595
2024-08-05,45.89658211480573,32.88996495342615,5.268280730479532,5.0817679973119585,3.832732569023694,2.970577983167805,1.1164551126105862,1.0232909437428481,1.1109443151665255,0.8094032802651696
2024-08-06,45.89782380334043,32.89085476025942,5.26842325882215,5.081905479729332,3.8328362599712165,2.968710457571651,1.1164853172456366,1.0233186279095978,1.11021685724669,0.8094251779038771
2024-08-07,45.904977237523546,32.894898654350726,5.2692443722412134,5.082444979459938,3.8237287299764824,2.967369263215331,1.1150358316347464,1.0234781178776728,1.1092714823465064,0.8095513313738346
2024-08-08,45.92313577363232,32.90791082080751,5.271328716248274,5.084455431620776,3.825241274375626,2.9685430592861874,1.1336672533838732,0.966135832186474,1.1097102745533383,0.8098715639056273
2024-08-09,45.917004004837196,32.903516876507226,5.270624875615734,5.083776542763763,3.8247305188558887,2.968146692196021,1.1335158833745904,0.9660068313800644,1.1229143465850902,0.8097634278844267
2024-08-12,45.91344170213419,32.900964177574714,5.270215973474843,5.083382136566925,3.7883494469151207,2.9679164193980965,1.1286648102560979,0.9659318872755628,1.1714328410518975,0.8097006053525464
2024-08-13,45.9136239460654,32.9010947711619,5.27023689250948,5.083402314003206,3.7883644839864097,2.9679281999298035,1.128669290258128,0.96593572134284,1.171040561450838,0.8097038192919929
2024-08-14,45.91233170215882,32.900168766294854,5.270088561122732,5.083259241095855,3.788257860058704,2.9678446672699543,1.1314520345432504,0.9659085349776008,1.1710076023877138,0.8096810300905166
2024-08-15,45.9136239460654,32.9010947711619,5.27023689250948,5.083402314003206,3.7883644839864097,2.9679281999298035,1.128669290258128,0.96593572134284,1.171040561450838,0.8097038192919929
2024-08-16,45.906120006450216,32.9029332654163,5.269375546007066,5.082571502999292,3.7959712473091702,2.967443133579549,1.1284848250499457,0.9657778526602542,1.1717511359997066,0.8095714845284969
2024-08-19,45.90115185994216,32.89937237651991,5.268805272812233,5.081732849012693,3.7955604319038527,2.9671219848473136,1.1283626958449036,0.9656733322637236,1.1827353274344863,0.8094838694187182
2024-08-20,45.90414917964986,32.897912983149666,5.269149322868501,5.08206468334365,3.787907407904763,2.9673157362639984,1.1284363773018744,0.9657363901956647,1.1877911910564807,0.809536728265535
2024-08-22,45.90361923828834,32.89753319254012,5.269088493069537,5.082006013347021,3.7878636783324917,2.967317556653111,1.1284233500457141,0.9657252412327356,1.1888958539382268,0.809527382552704
2024-08-26,45.90645125445636,32.89956280038881,5.269413568609346,5.082066994912335,3.785066746529655,2.967500624817137,1.1283125736855497,0.9657848214911644,1.1862632888994729,0.8095773262101733
2024-08-27,45.90665000555465,32.89970523841356,5.269436382434104,5.0820889976237025,3.7850831339033784,2.9675134725540513,1.128317458693149,0.9657890028379847,1.1858354767257742,0.8095808312596455
2024-08-28,45.907312521645096,32.90018004073716,5.267708453584894,5.082162341370928,3.7851377595072853,2.967556299147234,1.1283337423573117,0.9658029409222119,1.1862133857507866,0.8095925149770844
2024-08-30,45.906484379519895,32.89958653997395,5.267613427084014,5.0818902676360915,3.7850694777487552,2.9675027660988973,1.1283133878505456,0.9659659127613608,1.186516697014606,0.8110571443118844
2024-09-02,45.89997622262949,32.894922369460225,5.266866638148097,5.0811698086506425,3.7863365569649776,2.967082063580821,1.128153426994276,0.9658289678875374,1.1987217848479863,0.8109421608359417
2024-09-03,45.90000933834921,32.89494610234898,5.266942585639535,5.081173474591435,3.7863392887149807,2.973541412210888,1.1281542409296144,0.9661182550092599,1.1918325562950536,0.8109427459110444
2024-09-04,45.90014180170592,32.88782625593667,5.266957785568787,5.076246015265314,3.7863141418628614,2.985454377798839,1.1281574966827135,0.9661210431408723,1.1918359958181242,0.8109450862198979
2024-09-05,45.89979408702518,32.88757711552973,5.266917885941616,5.076207560367501,3.787043004775872,2.985431761609104,1.1281489503709072,0.9661137243297121,1.191826967112405,0.8109389429379671
2024-09-09,45.877319717747,32.871474046497276,5.2617429641710665,5.073722046749987,3.8349098797336745,2.983969975185008,1.1275965636638263,0.9656406765298867,1.1930822548241162,0.8105418748981609
2024-09-10,45.878775416449145,32.87251706649935,5.2579436396587225,5.073883037205488,3.8350315623727016,2.9829829443127367,1.127632342581696,0.9656713165473988,1.1949950807804286,0.8105675935923343
2024-09-11,45.879437128216466,32.87299118838178,5.258019475230764,5.073739872346826,3.8336445704436124,2.9830259680181004,1.1276486064767877,0.9656852444708824,1.195228661967358,0.8105792844474198
2024-09-12,45.87986725110115,32.87329937493949,5.252660075923029,5.073715323093065,3.8336805111256416,2.9830539340921147,1.127659178260181,0.9656942978365959,1.1997831699446564,0.8105868836840696
2024-09-13,45.89106982897705,32.89142480670167,5.2539426283165245,5.074954182192548,3.8407118712001926,2.917527671036313,1.1462203692094668,0.9659300933221544,1.200220390419608,0.8179981586244658
2024-09-16,45.862734747813704,32.871116254407085,5.2543030719003845,5.071820691533285,3.89633604229658,2.915726266456659,1.1455126444317776,0.965333687361378,1.199623501722538,0.8174930920766065
2024-09-17,45.86283393396828,32.87118734392314,5.254314435246237,5.071615392806153,3.8963444688021314,2.9157325722227188,1.1455151218024544,0.9653357750636674,1.1996260961173715,0.8174948600478502
2024-09-23,45.871034806639955,32.869133917333926,5.255253975173543,5.072522263762623,3.8924987580100616,2.9101252705453886,1.1457199548415749,0.9655083896863944,1.2005616252191287,0.8176410387874076
2024-09-24,45.87402819425607,32.87127884514808,5.255596915162474,5.064164417538575,3.892752769231459,2.910315175416358,1.1457947206265373,0.9655713954779387,1.2028031718836243,0.8176943952588771
2024-09-25,45.87247356850219,32.87016486979716,5.255418808145542,5.063992797980945,3.892620847663923,2.910216547693838,1.1462606208199526,0.9655386732118175,1.2056465817855986,0.8176666843990351
2024-09-26,45.87516942277801,32.87209659851414,5.255727660975203,5.064182238204569,3.8928496109666186,2.907250855541394,1.1435157520947778,0.9655954164252997,1.2058977070954002,0.8177147374045927
2024-09-27,45.880297382050784,32.8764922309078,5.249103490894877,5.062224235441792,3.8932847564824007,2.9075758301228625,1.1436435751040068,0.9657033513720629,1.2038690054802075,0.817806142143211
2024-09-30,45.86043705532074,32.861648170331144,5.250435566137842,5.0474179965693615,3.891599459923118,2.906317220016268,1.1639811959997743,0.9652853247859918,1.235425874699096,0.8174521362166681
2024-10-02,45.844607419463244,32.87624710030923,5.2688722727739465,5.041964665204138,3.8686020196996465,2.918681268441694,1.1082369671859307,0.9649521374861953,1.2906661729735116,0.8171699764624636
2024-10-03,45.8512485871449,32.89182027757926,5.262428442088226,5.036208673405845,3.858928363177043,2.9171581609849158,1.1155685668441888,0.9655243485174528,1.2838262264522522,0.8172883538059197
2024-10-04,45.832635051406065,32.89820710277097,5.272503197450793,5.0341642001795055,3.6755286295863936,2.961288138946406,1.0962407780372754,0.9651323892465141,1.4473439407233506,0.8169565716527337
2024-10-07,45.830984181015175,32.92151541111037,5.249008642509485,5.033982871905195,3.683536654578716,2.959740693147937,1.1048820008759463,0.9650976256226703,1.4388632359092064,0.8123886833252991
2024-10-08,45.88183599339082,32.95804351005312,5.256635660305429,5.039568332420146,3.6569370877626044,2.9630246762676116,1.1029346873506158,0.9661684506171438,1.3644462922360308,0.8104053095964712
2024-10-09,45.90958178416963,32.9438410694355,5.262231915374917,5.042615874122421,3.6559372842278988,2.965357704405528,1.103313006580609,0.9667527146751855,1.3394732668712994,0.8108953801370078
2024-10-10,45.88694889478696,32.92760013929002,5.371542808057394,5.039733224445344,3.603898462216327,2.9494704083914267,1.1084310592175353,0.9662761168408924,1.335603268599805,0.8104956181542949
2024-10-14,45.89524116664666,32.92453300555613,5.36674229798996,5.040499679014878,3.6063532279548465,2.9449896742801367,1.1229511706868387,0.9664507334681769,1.3215969608550049,0.8106420835473688
2024-10-15,45.902443474583066,32.92969982937796,5.366899058777326,5.041290681086527,3.6431391737161243,2.9416638808890503,1.1127375928858558,0.9666023979024595,1.284754613741898,0.8107692970397375
2024-10-16,45.898370167580296,32.92677770221519,5.36479954655772,5.040843325279734,3.6484071249378816,2.9414028424959096,1.116462535303632,0.9665166232025035,1.2857227817154222,0.8106973507117149
2024-10-17,45.9042154231804,32.93079061230803,5.364761223391371,5.037552884310415,3.6517579248353305,2.9345620178196397,1.1166047191951942,0.9666397111614822,1.2823148890450373,0.8108005947531031
2024-10-18,45.914120982322125,32.93789666762314,5.365918872184398,5.038459501220352,3.685022319081669,2.9351952598292153,1.1154022734919473,0.9668482999967205,1.230160268806476,0.8109755554439555
2024-10-21,45.91175187276663,32.93511462405863,5.365641997676032,5.038199523194117,3.686997157641229,2.9350438075311307,1.122200493238377,0.9667984118686843,1.227318401876229,0.8109337101489444
2024-10-22,45.9087535601707,32.932855521678874,5.359518683537612,5.03787049856589,3.6876583911194807,2.9407332791106446,1.1221272068196109,0.9667352741373237,1.2291866062523826,0.8145609786074781
2024-10-23,45.907792857768406,32.93216635739189,5.359623007830204,5.03754859492317,3.687581221908809,2.9406717403123404,1.1254591559336924,0.9667150439017322,1.2278980872061023,0.814543932823651
2024-10-24,45.90893576688651,32.93298622850451,5.355102016110549,5.037674008493799,3.687673027023798,2.940744950552609,1.1268582455986396,0.9667391110016622,1.2287224343188925,0.8145642115090322
2024-10-25,45.90552377208558,32.93183743070946,5.35106012969187,5.037299603876515,3.698366704626286,2.9405263916530284,1.125944699654741,0.9666672620518773,1.2282703333113463,0.8145036723392984
