date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,DEUTSCHE BANK AG,CITIBANK N.A.,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,DBS VICKERS (HONG KONG) LTD
2024-04-26,26.653810131735405,32.42154004695126,23.4263877486635,0.0,6.705509584512917,5.384512966634051,1.919173779408218,2.4997139198044676,0.9893518222901831,0.0
2024-04-29,27.04792993699574,32.60752473303611,23.486513947540704,0.0,6.099505044128519,5.435214908915629,1.8436148708647788,2.490257054492871,0.989439504025649,0.0
2024-04-30,9.363794765000657,11.391384420108679,8.188135277350716,0.0,2.104805971726321,1.889582613850228,0.6372418989879981,0.8662622307441186,0.3451675590237072,0.0
2024-05-02,27.232519137061317,32.7587901928756,23.380111391258936,0.0,5.9286606229185885,5.417490088405499,1.8222810471132163,2.488046044544082,0.9721014758227607,0.0
2024-05-03,27.201309043914236,32.66840605751107,23.452205403784028,0.0,5.8804531711339125,5.465944914033038,1.784107052589694,2.5758384558078773,0.9717359012261536,0.0
2024-05-06,27.212448240959464,32.67644658802022,23.461809306916635,0.0,5.963296883544798,5.45280684613385,1.7721230491260127,2.489377122960487,0.9716919623385386,0.0
2024-05-07,27.20623566612345,32.65020891628835,23.456452999214488,0.0,6.014299788530309,5.444929434872749,1.7680865581452272,2.4883135392258087,0.9714730975996188,0.0
2024-05-08,26.949377114482882,32.15113955241418,23.43082139621792,0.0,6.953523769673941,5.358683386487577,1.732324110203579,2.4572629650947317,0.9668677054251968,0.0
2024-05-09,26.98755284794062,31.893392564210654,23.377432655933212,0.0,7.037313508071001,5.445984444142198,1.7332419297764068,2.5636570664972926,0.9614249834286128,0.0
2024-05-10,26.907374882928824,31.855800138417646,23.34305436717786,0.0,7.2062111958503285,5.421206295536117,1.7221079085016708,2.565919304213269,0.9783259073742832,0.0
2024-05-13,26.755777731430285,31.88479258895432,23.717180366491082,0.0,7.271589072220344,5.439566785138049,1.6576227997367985,2.3025488297347687,0.9709218262943485,0.0
2024-05-14,26.731253549122748,31.482833815420292,23.776586120772762,0.0,7.801361364842052,5.350487727114402,1.6213125447279941,2.267383741796402,0.9687811362033484,0.0
2024-05-16,26.02085888357375,31.642139005980667,23.71935887138147,0.0,8.282687802951106,5.457504476082043,1.6103291246425937,2.276825506597425,0.9902963287909471,0.0
2024-05-17,26.213005784946493,31.575290679580736,23.610558013997228,0.0,8.182899850444278,5.551566849123963,1.6022405519515261,2.2765791595222864,0.9878591104334887,0.0
2024-05-20,25.871307086912765,31.641776885286244,23.505994207184937,0.0,8.549406112739158,5.520360444577242,1.602865291809585,2.335508116305298,0.9727818551847708,0.0
2024-05-21,25.5528871745622,31.704196884174923,23.076394999718552,0.0,9.08393002929787,5.638967812744562,1.613085319081051,2.3439324946670252,0.9866052857538148,0.0
2024-05-22,25.47130136679027,31.41592419100032,22.927587557226172,0.0,9.62858349682664,5.402840533831737,1.6270112181436605,2.5422572624159985,0.9844943737652,0.0
2024-05-23,25.515606465945794,31.597719160971096,22.871667351520554,0.0,9.366945037022637,5.509873016612024,1.6455654505792814,2.5385732037045527,0.9540503136440597,0.0
2024-05-24,25.60615925581683,31.830080439158763,22.692375845351823,0.0,9.072279914098225,5.546343969960404,1.6776837213107934,2.6185174765504793,0.9565593777526825,0.0
2024-05-27,25.59785370502148,31.88592244396374,22.606955736457433,0.0,9.238013497040404,5.396486231659084,1.698417421298497,2.6223022166619736,0.9540487478973939,0.0
2024-05-28,25.52831273962024,31.97948128283431,22.64854381135485,0.0,9.14703306881765,5.36959260572529,1.7297786357076628,2.6345892716912833,0.9626685842487135,0.0
2024-05-29,25.662445380858333,31.860790803415345,22.722602089567186,0.0,9.286889268604739,5.347770328262314,1.7254367609495915,2.424977176880939,0.9690881914615564,0.0
2024-05-30,25.78719981813744,31.742552866331593,22.849919997711403,0.0,9.150208541237262,5.335708480777359,1.7417300119793162,2.424906801149844,0.9677734826757844,0.0
2024-05-31,9.097660915541155,13.520025403986816,8.046849521595512,0.0,3.271598525004143,1.8836393508921891,0.616862964810171,0.8583915967133849,0.3458648772252735,0.0
2024-06-03,24.087851193763722,36.15366700571778,21.318261961574503,0.0,8.647830675257747,4.984460669897955,1.63478005346083,2.2772629412171383,0.8958854991103264,0.0
2024-06-04,20.820328222858503,31.11766642260308,18.52492414616756,13.3130989954553,7.465424320791576,4.571583442640564,1.4200876400893931,1.975074906581389,0.7918119028126333,0.0
2024-06-05,20.76413537651313,31.079539829150182,18.49413026233894,13.289293718505075,7.5902915658741685,4.477091162439916,1.444018703702099,2.062938345794716,0.7985610356817753,0.0
2024-06-06,20.822656281062475,31.072626987532914,18.65012862501588,13.281093392062795,7.492862782711186,4.454800199044647,1.4439173254272457,2.007046424785752,0.7748679823571023,0.0
2024-06-07,20.840486363154888,30.98737115542075,18.697343894866133,13.279174209935324,7.691819442045396,4.415703688682225,1.4460773451503155,1.8672678905530333,0.7747560101919356,0.0
2024-06-11,20.918120391144384,30.760630184622528,18.694714283401648,13.253241139215202,7.733775985186946,4.630584556231392,1.4425966023323777,1.7916491833356516,0.7746876745298694,0.0
2024-06-12,20.880157792897634,30.65794061812661,18.672460286978747,13.221302871320148,8.004609987182814,4.390262076433372,1.4410854585496897,1.9593601118432267,0.77282079666775,0.0
2024-06-13,20.919232497882117,30.56423471810955,18.69825062279403,13.235663507716328,8.156330505935419,4.402603944809297,1.4477660365217169,1.7915026880263123,0.784415478205227,0.0
2024-06-14,20.630605177986844,30.894051988361348,18.460207689553133,13.056813897676284,8.127775108301904,4.850881638938493,1.431308147500005,1.768459146178903,0.7798972055030845,0.0
2024-06-17,20.9066684226381,30.709703859636605,18.484964026072294,13.04655499867295,8.02473678033812,4.838824557363601,1.4195484583629674,1.7657981703644199,0.803200726550939,0.0
2024-06-18,20.931270251289245,30.58244524534454,18.389501806085704,13.0555283224816,8.198099802951647,4.848911079653852,1.4251831116941254,1.7666244817199817,0.8024358987793057,0.0
2024-06-19,20.991994855899453,30.53766189720769,18.268749959042573,13.020557991828275,8.859858720641668,4.319977881350502,1.4276891171490762,1.765118693894181,0.8083908829865818,0.0
2024-06-20,21.035494514198096,30.672144626526276,18.302690700742772,13.03784088361834,8.544366306504802,4.32781368649747,1.4527148815149915,1.7714675095971404,0.8554668908001103,0.0
2024-06-21,21.203611661646303,30.55559028597138,18.264546736544986,13.026488121239796,8.502625260512332,4.377496493945156,1.4394427532926797,1.769537667723313,0.8606610191240543,0.0
2024-06-24,21.044468241502088,30.61048145336433,18.260115081464136,13.037428655349323,8.60646104680012,4.325880326368738,1.477388340327942,1.777349715895812,0.860427138927509,0.0
2024-06-25,20.97558287343035,31.011044559588026,18.310330148226925,13.016328980191016,8.23393597066164,4.337435782004198,1.4840266102831956,1.770345603127927,0.8609694724867155,0.0
2024-06-26,20.85711482136395,31.308141763409896,18.381983900961814,13.016374715483023,8.02986850775967,4.324104175452816,1.4818389957285034,1.7672560650372637,0.8333170548030677,0.0
2024-06-27,20.747135436378873,31.359320863377445,18.44199351840461,13.0223157815797,7.385006512112851,4.936300369971593,1.4983883558243736,1.7680626940197293,0.8414764683308225,0.0
2024-06-28,20.666731087651232,31.7510510783587,18.508143255434177,13.065551410913304,6.961134942237238,4.925951379047393,1.5032337051999969,1.7739328713798377,0.8442702697781166,0.0
2024-07-02,20.748753132218084,31.732497019433016,18.536587362120578,13.06004916645825,6.852451066696825,4.940047269017273,1.503636036239176,1.779268690983002,0.846710256833794,0.0
2024-07-03,20.703977103714898,31.56427425450635,18.530202522317722,13.030077356874415,6.807413935564304,5.23613613391993,1.5102571139386611,1.7768640405005227,0.840797538663194,0.0
2024-07-04,20.64979943457854,31.527652222546106,18.537851337978108,13.038999428919995,6.841642725482135,5.2668236184375745,1.5141339420084536,1.7797604947586891,0.8433367952904068,0.0
2024-07-05,20.67848401151829,31.53231142895512,18.533143663892147,13.033053704695174,6.762578404066501,5.330084487045095,1.5107312441273766,1.7792072425455658,0.8404058131547324,0.0
2024-07-08,20.663514544004023,31.37716312309198,18.558792201867984,13.037462040584954,6.790338912721092,5.4384813600391,1.5149890064130411,1.7808426377737385,0.83841617350409,0.0
2024-07-09,20.751307405065244,31.439060922273537,18.673185624489914,13.014896137401438,6.84019785851034,5.161611592529853,1.5172678471738505,1.7670553158932487,0.8354172966625742,0.0
2024-07-10,20.892404337258274,31.53126932860549,18.644491626836903,13.029544895260214,6.5744785197422635,5.170823763775412,1.5444123187306047,1.7796320806179766,0.832943129172868,0.0
2024-07-11,20.832110964434,30.90756311320792,18.819904901842595,13.000781242467156,7.136895265845452,5.156995197701312,1.54976372590687,1.7777647820068014,0.8182208065878968,0.0
2024-07-12,20.797487522850247,30.96509244680037,18.963033467098096,13.000157784889987,6.926892714112778,5.1983988979390965,1.5521371617828783,1.7785813332204308,0.818218671306113,0.0
2024-07-15,20.781524151689663,30.943418710716735,18.992392614197666,12.899169372490396,7.01018174350583,5.202766646468834,1.509273122231509,1.8217763682753327,0.8394972704240387,0.0
2024-07-16,20.89508423417736,31.05918210826409,19.055458477233575,12.943918788280909,6.6762914214219915,5.208115728049126,1.4841086042888303,1.8065467393542554,0.8712938989298646,0.0
2024-07-17,20.86152672736192,31.044498777937847,19.01134017685264,12.949602937788681,6.790258210950411,5.272470553711676,1.4611479342158424,1.7391977635898417,0.8699569175911396,0.0
2024-07-18,20.865827495748558,30.815539652578888,19.14267660969783,12.96415506835576,6.919265945926793,5.2469503241610465,1.4654878222954664,1.7077493516348679,0.8723477296007941,0.0
2024-07-19,20.642357399709358,30.87023939520473,19.225930393268456,12.937789188788463,7.069302119752971,5.215229360770312,1.4740463884578807,1.7023530449913178,0.8627527090565122,0.0
2024-07-22,20.37841383698854,31.543536447545932,19.18103090105866,12.809594806176067,6.92253098785823,5.191912712143379,1.4497932660116242,1.6847235958555296,0.8384634463620363,0.0
2024-07-23,20.388364226160295,31.58107153035611,19.14528254734301,12.79567941781122,7.0007625874957045,5.075921124201131,1.4447946407702843,1.7388135113630327,0.8293104144992144,0.0
2024-07-24,20.323745413206467,31.6000349682214,19.342598451741765,12.791242139334248,6.928690223224048,5.101921101585272,1.430603652852731,1.6833239162867595,0.7978401335473115,0.0
2024-07-25,20.36279718048788,31.75222133629428,19.043770350517086,12.794354597727336,6.921174522715673,5.188339898473252,1.4422360463407036,1.6969196499012196,0.7981864175425744,0.0
2024-07-26,20.310744124837303,31.79878726480125,18.960838861662342,12.803422428532205,7.004370376114916,5.1705388842121485,1.4465570823123997,1.6992642359967423,0.8054767415306922,0.0
2024-07-29,20.335688988968787,32.13234461855148,18.722141082144784,12.799796936441222,7.564566083801553,4.424884854023752,1.48217107519824,1.7028420605188455,0.8355643003513411,0.0
2024-07-30,20.392226119235552,31.844327374954744,18.748084702981302,12.786174828030575,7.87171103053305,4.35923134630897,1.477932800690171,1.7007764034991693,0.8195353937664662,0.0
2024-07-31,9.232680046307397,14.487679439669302,8.487258052277193,5.790375529408222,3.5127855118205376,2.0182904484040183,0.6729723517630584,0.7705616688363791,0.37853884271813715,0.0
2024-08-01,20.432419395974627,32.088276608402055,18.840022339126666,12.808363704361359,7.313694988062023,4.475611386634572,1.5013138644580342,1.7048702547027468,0.8354274582779199,0.0
2024-08-02,20.628051264206224,32.08798680537526,18.899732034765453,12.80822776079782,7.216816049789028,4.375240593756082,1.4658852301457657,1.700282779166551,0.8177774819978207,0.0
2024-08-05,20.74361108884627,31.684388398705877,18.98361530452483,12.809673215271367,7.384882350926689,4.383538214944123,1.4690972580893848,1.7211661370998899,0.8200280315915813,0.0
2024-08-06,20.776781522566647,31.5426583524478,18.909075714803127,12.802735304715036,7.551807160960751,4.406411968129418,1.4699509195831382,1.7212489102672281,0.8193301465268551,0.0
2024-08-07,20.8397917389599,31.373603821004696,19.16183868398519,12.734208931027835,7.573375910087071,4.3315484240283855,1.4291464753549583,1.7115311864701346,0.844954829081829,0.0
2024-08-08,21.09572971492976,30.386618522841935,19.097382253782847,12.721282556202693,8.26800011559714,4.546367787787293,1.3622677011988644,1.698447920829091,0.8239034268303772,0.0
2024-08-09,21.15230519558566,30.439492758546464,18.815929357524933,12.717400213645771,8.590678326366339,4.366985348760983,1.338158852606234,1.7377541612635359,0.8412957857000783,0.0
2024-08-12,20.462969229007548,32.35583705932957,18.323700871405382,12.332341596021756,8.475843250162608,4.239705787750617,1.3017971393088463,1.6848938577686834,0.8229112092449871,0.0
2024-08-13,20.50360323223949,32.28688806980318,18.319725017769063,12.327528036385479,8.50821430189398,4.231632959312883,1.300067385925825,1.6837475556225858,0.8385934410475131,0.0
2024-08-14,20.4091253601376,32.50734827725483,18.334423129925835,12.247664818425147,8.496451105912914,4.208798655893612,1.2813283365514878,1.6713830229878317,0.8434772929107459,0.0
2024-08-15,20.330376712508684,32.47383781246627,18.35618799398809,12.226510255477093,8.494523996741833,4.257576200516571,1.2831135480696416,1.7354990316981904,0.8423744485336204,0.0
2024-08-16,20.121957275036333,32.31251183870796,18.236948480398542,12.182630964073631,9.146793454626719,4.200291309632539,1.2841828284359378,1.6619045107106865,0.8527793383776467,0.0
2024-08-19,20.041505510582112,32.085089103463375,18.42112431367377,12.187227417066993,9.223604338003684,4.243685582015762,1.2773001774596062,1.6622899934858055,0.8581735642488976,0.0
2024-08-20,20.250659034042407,32.81706202212144,18.717571575709112,9.856456565004299,10.128814909170273,4.263777148136196,1.372913887241747,1.718727745007926,0.8740171135666018,0.0
2024-08-21,20.18818768649752,33.14029294570928,18.796094356954093,9.832024043363564,9.84142054677695,4.2433649908467155,1.3857940777530462,1.7086344383101737,0.8641869137886548,0.0
2024-08-22,19.95020059324124,33.15659802065054,19.02649761171186,9.840448397526579,9.807471766967868,4.222124959635128,1.4335627496059047,1.707361945812393,0.8557339548484812,0.0
2024-08-23,20.000569112334134,32.93500650050071,19.17204274887493,9.869444220454318,9.728555495091978,4.290148476426292,1.439250645730131,1.717028111102233,0.8479546894852674,0.0
2024-08-26,20.039185761062317,32.91912364845775,19.275696586741834,9.8833763544617,9.571505320329841,4.274785156457182,1.4631476905360195,1.7199405530608904,0.8532389288924651,0.0
2024-08-27,19.857869184158403,32.81358051696556,19.59483457737785,9.888160686328836,9.545913736478106,4.248809069364764,1.5022304896745493,1.6812620489120027,0.8673396907399347,0.0
2024-08-28,19.684357698124607,32.83968119793688,19.711681520610952,9.882040074783312,9.613335301452372,4.2387776714465435,1.4938503249966157,1.6748473820222427,0.8614288286264744,0.0
2024-08-29,19.74992466429586,32.880407080866185,19.75929358649061,9.881113389348291,9.534414173993694,4.163022372582213,1.4976182315640327,1.678842565139967,0.8553639357191503,0.0
2024-08-30,19.93629653362034,32.743737725840596,19.997785632664705,9.876761912823238,9.291208481939984,4.130830242120072,1.4956159249925667,1.6755397407464134,0.8522238052520814,0.0
2024-09-02,19.97147462259422,32.555849020765315,20.293386934377843,9.866942181057825,9.165685149209105,4.132526601604165,1.4853485737749095,1.665825202227864,0.8629617143887526,0.0
2024-09-03,20.240277972830224,32.50915354697125,20.613815426487943,9.819744612315379,8.617668543294178,4.249605349063812,1.4425618694459625,1.637952819936825,0.8692198596544283,0.0
2024-09-04,20.440510702370332,32.377794476991795,20.783169277046913,9.825217957906542,8.347411915791673,4.1182145452176915,1.4337726477983153,1.6643183331176628,1.0095901437590773,0.0
2024-09-05,20.558735811157682,32.298156463245434,20.8968673255011,9.831290701540468,8.155673753054362,4.174269067716625,1.4300414892132467,1.6677771897904752,0.9871881987806151,0.0
2024-09-09,20.712112074904418,32.35875764942724,20.9464560438246,9.8304984655152,7.7763330094562155,4.308976841112213,1.4294402553053471,1.6463075395107003,0.9911181209440673,0.0
2024-09-10,20.8725825764302,32.220863983760296,20.998422373829257,9.820594739004349,7.824334250582465,4.183623123292963,1.4225382122484953,1.6396725208043916,1.0173682200475842,0.0
2024-09-11,20.82838329752411,32.40753724901643,21.06423336988483,9.832504291959216,7.678062970551136,4.100480946174341,1.4424919366659466,1.6532057483325913,0.9931001898914087,0.0
2024-09-12,20.868961878099217,32.31682451108409,20.844638052989787,9.813412830993007,7.821611196950004,4.099293108011424,1.4763200747386416,1.656787899813339,1.1021504473204877,0.0
2024-09-13,20.849058784595552,31.95486156885537,20.738350942411014,9.751685284298325,8.00388823592411,4.452317464927258,1.4658285930211583,1.7119321553644622,1.0720769706027486,0.0
2024-09-16,21.015168445403777,31.853890386529006,20.79381770135067,9.7544109612738,8.327752345876158,4.086517340567426,1.466961656964514,1.6444155021926172,1.0570656598420303,0.0
2024-09-17,21.053625310589567,32.236630813537786,20.642072224326967,9.693849332033038,8.04715630816025,4.202194906022713,1.4313757489406171,1.6330078150469045,1.0600875413421527,0.0
2024-09-19,21.07647903678973,32.266082457474475,20.664479209340687,9.704372012815643,7.970274017666457,4.25773103156232,1.4472024075401535,1.6408974030402441,0.9724824237702868,0.0
2024-09-20,21.07767066444867,32.45266773683958,20.665647543242212,9.704920681219077,7.997142034600409,4.067647838345686,1.4507626960543611,1.6486667915891828,0.9348740136608195,0.0
2024-09-23,21.17919161796881,32.063882793304224,20.927597996820033,9.693358168010082,7.900663404759194,4.217669632641781,1.4396895188745582,1.6441866696718033,0.9337601979495156,0.0
2024-09-24,21.190630472716443,31.89388118138225,21.12252439593565,9.717943482530586,7.980179171493179,4.089955597754162,1.4285677189480712,1.6455943433579343,0.9307236358817278,0.0
2024-09-25,21.21357405137729,31.86568281032567,21.071280130803714,9.731774891641178,7.805685964666822,4.090567248114898,1.4871321146428051,1.6588818842321194,1.075420904195503,0.0
2024-09-26,21.16567225031258,32.28858373941186,21.23797477529637,9.718120060266422,7.347685727897773,4.077138240386375,1.4415655830641305,1.6566743869609644,1.0665852364035218,0.0
2024-09-27,21.42026567839919,32.1253681096388,21.343707196145516,9.708520574429752,7.400594888608268,4.077575761462031,1.2156373267823422,1.62815981746839,1.0801706470657086,0.0
2024-09-30,10.159773881759197,15.371163555745804,10.252431604852546,4.642157848008764,3.432024465520156,1.9632718851092152,0.5812032115126157,0.7785668101009866,0.5384037898643226,0.0
2024-10-02,21.434032204265495,32.138036718124425,21.352025349953742,9.701228422994998,7.638724958591725,4.110369116813761,1.1016571594987825,1.6126686172958191,0.911257452461253,0.0
2024-10-03,21.6240656202449,31.930647384447035,21.455685789980038,9.669323061914156,7.663810331186134,4.075911865565132,1.011510861234738,1.627920108078055,0.9411249773498109,0.0
2024-10-04,21.551544909566108,31.944891520065745,21.38372977537502,9.636895016580427,7.7713293518890465,4.1828867186933225,0.9817960494323665,1.615552377782178,0.931374280615792,0.0
2024-10-07,21.527979987607544,32.023060513048534,21.360348346087502,9.626357828646032,7.6854240085937695,4.1877178848343615,0.9852436250917609,1.616403372752168,0.9874644333383251,0.0
2024-10-08,21.496507796677385,32.13793512586617,21.32912121925676,9.612284860735457,7.766312260658593,4.122207987951519,0.9595676315147385,1.6092882324151494,0.9667748849242229,0.0
2024-10-09,21.58035280384821,31.781523227414272,21.412313351601732,9.649776629198469,7.7765096562098135,4.205045867364549,0.9717781852705686,1.619262334770027,1.0034379443223609,0.0
2024-10-10,21.965002883472092,31.587579124624988,21.17936478079931,9.680730257912458,7.689556834522817,4.290321853184526,0.9713059182837535,1.6291227264091288,1.0070156207909284,0.0
2024-10-14,22.056014866683864,31.435035661364108,21.004305843913322,9.668387223747882,8.119827297820802,4.152061946985667,0.9742498381283025,1.5799643198153364,1.0101530015407163,0.0
2024-10-15,22.088506698839637,31.323459350397286,21.031638995986775,9.641985786504573,8.002234719387241,4.267448527043608,0.9680143787355381,1.6504882185122662,1.0262233245930696,0.0
2024-10-16,21.947995937505286,31.2699975476594,21.100094335758673,9.587212999740409,7.974915831533441,4.16906977963224,0.9697434548774626,1.6410026418500918,1.3399674714429912,0.0
2024-10-17,21.95910797608316,31.25180918781923,20.976894757455153,9.551725447838685,8.036585920504526,4.295932613225081,0.9731190693491935,1.6649140295245193,1.289910998200453,0.0
2024-10-18,21.933758036750184,31.41695480724994,21.230878299705545,9.564245684953024,8.198617506785864,4.117137897481055,0.972030448056883,1.5914429621793058,0.9749343568382026,0.0
2024-10-21,21.899332051893797,31.374231289949638,20.88681295701672,9.568000100734213,8.596848918293656,4.118303989570339,0.9758414063930385,1.5962065981425366,0.9844226880060638,0.0
2024-10-22,21.841299799766915,31.327704149636155,20.912345775408905,9.569727091963395,8.37374894062376,4.428469924615105,0.922793253813376,1.6395472436385192,0.9843638205338681,0.0
2024-10-23,22.066068421166957,31.42571125538623,20.876534397101775,9.565131798401467,8.330552162796646,4.193719787687128,0.9179760192463644,1.6276473245988254,0.9966588336146116,0.0
2024-10-24,22.185715664118806,31.237190410894357,20.863117991589665,9.553427234222692,8.449599857339265,4.175480818112576,0.9147273742685438,1.625301397286794,0.9954392521673038,0.0
2024-10-25,22.276407765244883,31.17803431026447,20.871677232871942,9.5469726322053,8.403798707253769,4.201711505642328,0.9046697578861781,1.622197377097471,0.9945307115336638,0.0
2024-10-28,22.422773510807055,31.194708904189216,20.61076933171883,9.554567481097243,8.561405677131512,4.2070346552298865,0.907515043672994,1.5455492447544839,0.9956761513987737,0.0
