date,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.
2024-04-09,0.0,67.58293256019718,11.269722776117638,7.377545788335288,4.640973285514671,4.049465167971447,1.8438550536583955,1.6230356337625644,1.6124697344428094
2024-04-10,73.17704792500436,18.122934373997776,3.0223648937777856,1.9785433799804752,1.2504906215466007,1.0860037647234058,0.4944933335185102,0.43527298925486446,0.4328487181962218
2024-04-11,73.17761706001792,18.12434428694265,3.0223884002423618,1.9784768996194295,1.2495588595385174,1.0849888549212836,0.49449717944394816,0.43527637459365137,0.4328520846802231
2024-04-12,73.17889914395529,18.12533725537622,3.0224413529863305,1.9784174124412028,1.2472474589916531,1.0850078641052254,0.4945058431162062,0.4352840007076272,0.43285966832023925
2024-04-15,73.17497515021144,18.137914086805566,3.0222792838502954,1.9783113258829192,1.2394033528141466,1.0849496838904287,0.4944793267589313,0.435260659939789,0.4324271298464832
2024-04-16,73.17688018163688,18.125696798653248,3.0221696699809497,1.9783628290810733,1.2490550707944768,1.0849779293833528,0.4944921999940061,0.4359269328563715,0.43243838761964776
2024-04-17,73.17610138321882,18.126854694799118,3.0221375059839026,1.9783417739904794,1.250187912705035,1.0849663823060118,0.4944869372697394,0.43448962441239053,0.43243378531450233
2024-04-18,73.1783180068845,18.10726394383356,3.022229051466513,1.9784017011950192,1.267459266490556,1.0849992477103447,0.4945019160869597,0.43450278581298096,0.4323240805195762
2024-04-19,73.1764907803557,18.114179865644807,3.022153587896848,1.9783523014797557,1.2625565180980565,1.0849721558139591,0.4944895686178703,0.43449193649259915,0.4323132856003915
2024-04-22,73.17655068797538,18.11468589905527,3.0221560620524923,1.9783539211034349,1.261984480595828,1.0849730440514047,0.4944899734431453,0.43449229219943064,0.43231363952362034
2024-04-23,73.17574493870349,18.125002177006706,3.02212278499825,1.9783321373869782,1.2525559486303302,1.0849610973795265,0.494484528598693,0.43448750799130953,0.4323088793047114
2024-04-24,73.26011536142593,18.14544922015637,3.025607242547716,1.8663802670807539,1.2533854189634364,1.0862120395667225,0.4950546610755476,0.4349884648964637,0.4328073242870503
2024-04-25,73.2680120736236,18.12510938065455,3.025933372932573,1.8665814443208903,1.2658159655078318,1.0863291224271543,0.49510802304694673,0.4350353523289997,0.43207526515746536
2024-04-26,73.26503934718829,18.128062468364067,3.025810600772192,1.8665057109162826,1.2661334555083676,1.0862850464489986,0.49508793487112784,0.4350177015008203,0.4320577344298474
2024-04-29,73.25928375355598,18.131297772624837,3.0255728975459113,1.8663590809754522,1.2689435650327796,1.0864865690123147,0.4950490414918194,0.43498352715061167,0.4320237926102943
2024-04-30,69.30743416953122,17.186344240928623,2.8623634258723225,1.7656814606126177,1.175835227443386,1.0280717141684232,0.46834444859308877,0.4121006080606299,0.4052685203847757
2024-05-02,73.24799736951996,18.164766101963302,3.025106775357691,1.8663173899038366,1.2530551750085859,1.0850490018725434,0.4949727738392754,0.4341789881216804,0.42855642441311403
2024-05-03,73.24901780378457,18.167969300959584,3.0251489187980374,1.8649092933933613,1.249999567466223,1.0845724276717577,0.49497966941590016,0.4341850367664538,0.42921798174411385
2024-05-06,73.24886773813898,18.16793208014593,3.025142721159638,1.8649054727439458,1.2499970065855766,1.0847750762251562,0.49497865534846464,0.43418414724929993,0.42921710240299155
2024-05-07,73.25291672476578,18.168936351151075,3.024838714095399,1.8634309691281659,1.250066102823095,1.0838925829724497,0.495006016344176,0.43081120667210915,0.4301013320477506
2024-05-08,73.24626582450023,18.183870192370918,3.0245691535932306,1.8631010173739095,1.2427025313026396,1.0833248049133362,0.4949619035557089,0.4307728146465545,0.43043175774346965
2024-05-09,73.24786544497692,18.17787542517173,3.024635206963963,1.863141705516902,1.2470318999276369,1.0832542242648882,0.4949727129968073,0.4307822222662789,0.4304411579148743
2024-05-10,73.2681473669797,18.161924478161826,3.025378446039166,1.8636575989770305,1.2408196027711274,1.0835951562254473,0.49510976815735736,0.4308072380375983,0.43056034465074144
2024-05-13,73.2656011625248,18.189110677361654,3.0252783853768177,1.863595960799503,1.2142621734069257,1.0858953829912208,0.495093393012158,0.43069872733367265,0.4304641371932452
2024-05-14,73.26991149685233,18.172146601128574,3.025463137000687,1.896912613190259,1.193556372161852,1.085920711753458,0.49512362801756044,0.42883557034823155,0.43212986954705307
2024-05-16,73.28145721964724,18.154667292972874,3.025944961300474,1.896743293346901,1.1982556432109512,1.0866265557760397,0.49520247961302694,0.42890386514775486,0.43219868898473357
2024-05-17,73.28704508542491,18.156420586495695,3.0261756959902013,1.896887924026203,1.1887130095172356,1.0857665109019368,0.4952402398472503,0.4289365699726983,0.43481437782386895
2024-05-20,73.27803281984434,18.181733614242525,3.0262134678255865,1.8966546596378246,1.1712687483359474,1.0858379454436549,0.4951793390896541,0.4288838227200112,0.4361955828604596
2024-05-21,73.28006482027855,18.223292806193843,3.02630923487758,1.8967146808581827,1.1269524547353325,1.086364211862635,0.4951950094533006,0.42889739510668723,0.4362093866338904
2024-05-22,73.28938425923627,18.190782484447226,3.0267110387525222,1.8970136552416355,1.150552625761252,1.0847455580859142,0.49526075662525426,0.42895433992690596,0.4365952819230177
2024-05-23,73.28379598362181,18.19476570451656,3.026480253685069,1.8985087822120839,1.1495630214750836,1.0858106880877727,0.4952229932624287,0.4289216323922233,0.4369309407469668
2024-05-24,73.27173001816263,18.215624761067378,3.0259819524478893,1.8981961982215485,1.1420779598060322,1.0855376410558732,0.49514145622615624,0.42885101168362494,0.4368590013288684
2024-05-27,73.27176533885105,18.21560251498401,3.0259918746948795,1.898161434724107,1.142696520431856,1.084926384820009,0.4951430798035274,0.42885241789348566,0.43686043379706524
2024-05-28,73.26366859554938,18.211044464700485,3.025660878853908,1.8979538057659333,1.159333669358815,1.0839880463231562,0.4950889189508592,0.4264489723497483,0.4368126481477114
2024-05-29,73.2658605459393,18.202736671665697,3.025751402556452,1.8980105899901518,1.1631799096798812,1.084020477787023,0.4971529542578369,0.4264617311292245,0.43682571699442335
2024-05-30,73.26829286358432,18.192520719277702,3.025851853004601,1.8980736011199477,1.1696942849060004,1.0840564656552611,0.4971694589967959,0.4264758890246729,0.43786486443069766
2024-05-31,69.30599970405544,17.20069664955402,2.8622161023910246,1.7953380650912627,1.1120596677762566,1.0258192156780523,0.4702829154522721,0.40341239959777053,0.4137396205594066
2024-06-03,73.28138210548872,18.142807640623566,3.0263924157135556,1.8985233698583088,1.2048703977776747,1.0846600617010842,0.4972582773800548,0.4265520781354009,0.4375536533216415
2024-06-04,73.279429535401,18.141750339887466,3.026311777997196,1.898472784022775,1.2060270636199253,1.0846311611163657,0.49724502801697795,0.428590315160088,0.4375419947782201
2024-06-05,73.27645582087878,18.140809187000574,3.0261889688085875,1.8983957430834062,1.208232593646236,1.0847920981876948,0.49722484957440166,0.42857292275880504,0.4393278160615097
2024-06-06,73.27250626012358,18.144422083033156,3.0260258588839175,1.8978220565727086,1.2079625296933896,1.0847336284889277,0.4971980494278826,0.4299434208914637,0.4393861128849706
2024-06-07,73.27025384958802,18.162308432235182,3.0259328382835133,1.8977637171680255,1.1925553032597525,1.0847002835744737,0.4971827654669271,0.4299302043503579,0.43937260607374834
2024-06-11,73.27410346828297,18.157597990434475,3.0260918207765704,1.8978634256622693,1.1938476321869345,1.0813633787834807,0.4972088874464234,0.4298585180213284,0.442064878405553
2024-06-12,73.26879677891742,18.160914402268826,3.0258726638230984,1.897725977762104,1.1964662534787351,1.0811907957772549,0.4971728783655808,0.42982738661857767,0.44203286298839906
2024-06-13,73.2704334517232,18.161361066408784,3.0259402555363564,1.8972970183330176,1.194402642219153,1.0812149473349588,0.4974708932896498,0.4298369880700248,0.4420427370848483
2024-06-14,73.27031032333564,18.162068311933723,3.0259351705501354,1.896396215843354,1.1947285306469453,1.0812131303912504,0.4974700573073023,0.42983626574407735,0.4420419942475688
2024-06-17,73.2759866718714,18.163803272539415,3.0248169197277566,1.8938787742058243,1.1892874212871694,1.0817067946400598,0.49750859697526484,0.4298695657321204,0.44314198302099433
2024-06-18,73.27778887120753,18.164004058656484,3.0248913141275082,1.8897442581954205,1.1912842457113422,1.0817333988709372,0.49752083303927325,0.42988013823589916,0.44315288195560965
2024-06-19,73.27849475677435,18.16667951573369,3.024039135127767,1.8863601654807234,1.1921155518776794,1.0817438192180189,0.4975256256617123,0.4298842792749468,0.4431571508511111
2024-06-20,73.27633208654373,18.174013502687206,3.0239498865776233,1.88302526800397,1.1924902720982837,1.0796623778846124,0.4975109421742423,0.42987159208839254,0.44314407194193306
2024-06-21,73.27652732236425,18.17881681444326,3.0239579435220754,1.877496577695055,1.1930263248700395,1.079644759300317,0.4975122677312706,0.4298727374286492,0.4431452526450882
2024-06-24,73.27589656423157,18.179767064682974,3.0239319135485565,1.8774804163637429,1.1927701149665857,1.0796354658097924,0.49750798518786354,0.4298690371205825,0.4431414380883361
2024-06-25,73.2740343892901,18.18295308237252,3.0238550657650674,1.8774327035802987,1.1916330990347601,1.0796080288188497,0.4974953419184306,0.4298581127731971,0.44313017644678365
2024-06-26,73.2725327042457,18.173931930979066,3.0237930945911518,1.8773942272955368,1.1962403431320803,1.0857341318214329,0.49748514620147805,0.429849303220065,0.44303911851348143
2024-06-27,73.27154162583379,18.17536660491532,3.023752195007808,1.8773688338115033,1.1958962617912525,1.0857194462684785,0.497478417257214,0.42984348911279896,0.44303312600182954
2024-06-28,73.2705205427838,18.179007091415585,3.023710057200343,1.8674238018101883,1.2032982550264484,1.0857043161142734,0.4974714845959334,0.4298374989849656,0.4430269520684646
2024-07-02,73.27073076343824,18.177542723098423,3.0237187325352846,1.8675521211888817,1.20436737416099,1.085707431111549,0.49747291189275455,0.4298387322329304,0.4430692103409478
2024-07-03,73.30763566509502,18.191537286589774,3.0252417150591286,1.8290022299006516,1.2232634791136212,1.0862542787484666,0.4977234783699689,0.430055232818854,0.4092866343045144
2024-07-04,73.3020716355938,18.21344723172424,3.025012100040199,1.828580476601438,1.2083269270984447,1.0861718323457428,0.4976857012940617,0.43002259174428037,0.408681503557788
2024-07-05,73.28059296926898,18.19301279240644,3.024125723651707,1.8279503903924157,1.220926561232908,1.0837793362265664,0.4975398715122532,0.42989658832372046,0.44217576698500816
2024-07-08,73.27254021251782,18.224664881994755,3.023793404440703,1.8274666995673987,1.198453828231487,1.083619252224621,0.49748519717902323,0.4298493472669324,0.4421271765772548
2024-07-09,73.28031960908012,18.220122984985547,3.024114442689785,1.8231515428563154,1.1989500018271197,1.083734300834389,0.4975380155284554,0.42989498467113235,0.4421741175271329
2024-07-10,73.28419490552585,18.205385547450533,3.024274367482877,1.8232479569103441,1.2093850688552799,1.0838326068665465,0.49756432692165725,0.429917718885653,0.4421975011012656
2024-07-11,73.2825726385334,18.206950243829194,3.0242074201623965,1.823207596298027,1.2096042599557264,1.0838086144372685,0.4975533125114529,0.4299082019451214,0.44218771232742277
2024-07-12,73.28379857252028,18.202534572636743,3.024277466967651,1.8232498255004903,1.2126248940713942,1.0838337176528887,0.4975648368598666,0.4299181594949568,0.4421979542957365
2024-07-15,73.27409612500313,18.210658895903144,3.023877066142747,1.8230084353694225,1.2151696436584989,1.083690222910972,0.49749896149846273,0.42986124025140754,0.4421394092622186
2024-07-16,73.27310499792178,18.214880349561973,3.023836164287802,1.8229837768185104,1.212038060057641,1.0836755645967173,0.49749223218046684,0.4298554258212205,0.44213342875388856
2024-07-17,73.26874963682928,18.225406778697934,3.023664884296449,1.823085449305815,1.2105758668576134,1.0814705901848027,0.4974640525898421,0.4274743563709205,0.4421083848673354
2024-07-18,73.26992083574562,18.22491935626678,3.0216638621019514,1.823114591275798,1.2118248311149584,1.081487877461978,0.49747200453882706,0.4274811895365665,0.44211545195751817
2024-07-19,73.2668577792109,18.22932162134266,3.0215375411351344,1.8230383757838382,1.2104626380333368,1.0821394174553427,0.4974512076707949,0.4274633186417143,0.4417281007262823
2024-07-22,73.26706140571092,18.235191862203692,3.0215594607808294,1.8230516009563675,1.2042415941534967,1.0822415348914654,0.4974548164143813,0.4274664196604389,0.441731305228404
2024-07-23,73.26731064735775,18.235007980129858,3.0215697395942755,1.8231807601504717,1.2041227332779936,1.081773879428482,0.4974565086681074,0.42746787382595824,0.44210987756710884
2024-07-24,73.26861694155338,18.234964215846016,3.0216236116277604,1.8232132659217841,1.2041442017681485,1.080379130156821,0.49746537789701867,0.42747549521669115,0.4421177600123875
2024-07-25,73.2675959260227,18.23561179909685,3.0215815045870635,1.8231878590130972,1.2046192536222877,1.0803640748177554,0.49745844559915353,0.42746953824441813,0.4421115989966865
2024-07-26,73.27573481099586,18.220257500102893,3.021917155074733,1.8233903866937375,1.211024621173348,1.0804840863838914,0.4975137054588022,0.4275170234301587,0.4421607106865689
2024-07-29,73.27306169365279,18.22106842623841,3.0218069147724362,1.8233238689511526,1.2131528622481906,1.080444670051081,0.49749555603296686,0.4275014275009914,0.44214458055198597
2024-07-30,73.27291152430733,18.220621193459408,3.0218007217356506,1.8233201321433055,1.2131503759542235,1.081057290199962,0.4974945364415879,0.42750055135895415,0.44214367439956487
2024-07-31,69.30504985529443,17.234716742932683,2.8581647066553315,1.7245840247310733,1.1475336112993106,1.0228262228474734,0.4705543008125577,0.4043506175576152,0.4182007888044624
2024-08-01,73.27107950785407,18.22196909910719,3.0217251687307876,1.8232745443208458,1.213693875140729,1.0811532247287596,0.49748209776326585,0.4274898627152579,0.4421326196390898
2024-08-02,73.27113796406906,18.230334593619492,3.0217394120410748,1.823201162306708,1.2057888864485282,1.0811583208907163,0.49748444271242076,0.42749187774654607,0.4416633401654594
2024-08-05,73.27097278584968,18.231646101535024,3.021732600006359,1.8225207495231748,1.2053352997449482,1.0811558835898734,0.4974833212122408,0.42749091403356004,0.4416623445051473
2024-08-06,73.28100495941861,18.237052905928834,3.0221463320037594,1.8227702868746938,1.1926283259880033,1.0792542315402418,0.497551436030924,0.42586870583216824,0.4417228163827609
2024-08-07,73.27668998000102,18.234564388984396,3.0219852851255657,1.8226731534363632,1.199861253391585,1.0791967192606655,0.4975249220581673,0.4258460117538344,0.4416582859884066
2024-08-08,73.27857196184026,18.23193728550021,3.0220798051741182,1.8227301620378962,1.2010465790106453,1.0786565753032444,0.4975404833780786,0.42576504781416485,0.44167209994138673
2024-08-09,73.28080392021869,18.231221789754485,3.022171853315353,1.8227856797390176,1.2001402991721675,1.0779515376361817,0.4975556377352222,0.42568372979979324,0.4416855526290906
2024-08-12,73.27840074050049,18.23353439126104,3.0220727438390065,1.8227259030807137,1.2004698755101957,1.077916187160561,0.497539320834297,0.42566976987507765,0.4416710679386243
2024-08-13,73.28017307028514,18.233893404807187,3.022145836448577,1.8227699879866974,1.1981622725785686,1.077942257911895,0.4975513544451351,0.42568006523092533,0.4416817503058815
2024-08-14,73.27986226611661,18.234450989588026,3.0221499247836916,1.8226904664135564,1.1981638934430658,1.077943716143702,0.49755202752869354,0.4255863555752207,0.4416003604074368
2024-08-15,73.27474165632351,18.234477565134245,3.0219641025443176,1.8225783950628345,1.2044028640039328,1.0768116661739062,0.49752143466127746,0.42556018764457254,0.4419421284514027
2024-08-16,73.27786803513833,18.229516154304378,3.02210656421716,1.822664315198957,1.2058944010099548,1.1512649291567436,0.49754488885644715,0.4255802494368936,0.36756046268113185
2024-08-19,73.27550846742825,18.231747003382857,3.0220210856016743,1.8223668104248458,1.206475172253558,1.1512323662639037,0.49753081607398975,0.4255682121345262,0.3675500664363967
2024-08-20,73.27260399863673,18.23163919474624,3.021901299794465,1.8222002983354815,1.2098705380154096,1.1511867341209199,0.4975110951227697,0.42555134361165053,0.36753549761634186
2024-08-21,73.26893995077137,18.232490004852455,3.0213403047159804,1.822109177933735,1.2134579944068575,1.1511291682222673,0.4974862167321217,0.4255300636187601,0.36751711874645066
2024-08-22,73.27044156541537,18.23077322664078,3.021402225754406,1.8221465212585652,1.2135238528126913,1.1511527601074143,0.49749641249295484,0.42553878466993705,0.3675246508478814
2024-08-23,73.27311459177392,18.22651944156302,3.021512451482771,1.8222949773924957,1.2150437862724714,1.1511947560556401,0.49722762768184453,0.42555430902551217,0.3675380587523261
2024-08-26,73.27507293261395,18.224424096647983,3.021593206221605,1.8223436811318783,1.215322210513824,1.1508483998417156,0.49724091688314986,0.4255656826430751,0.3675888735028237
2024-08-27,73.27870755422168,18.218277148549877,3.0217430845842954,1.822434073805063,1.2182520554598906,1.150126603600209,0.4972655812404604,0.4255867917346631,0.3676071068038486
2024-08-28,73.27704940112727,18.213540162725668,3.0216747084786912,1.8223928357046688,1.2239634829703694,1.1501005784961862,0.49725432909792394,0.4264257128215259,0.367598788577695
2024-08-29,73.27535227503733,18.215167923072553,3.021604725270784,1.8223301324167953,1.2239351354812573,1.1503608847639104,0.49724281248662283,0.42641583662961363,0.3675902748411319
2024-08-30,73.27542136005118,18.21473418563308,3.020664760274193,1.8223195529634066,1.224633151803471,1.1509768479099793,0.49724328129401196,0.426416238660352,0.3675906214103184
2024-09-02,73.27229764617006,18.216048193839555,3.0205359900499245,1.8222418679118877,1.2267534243128126,1.1509277820391874,0.49722208393054074,0.42639806063695596,0.367574951109072
2024-09-03,73.26816814479254,18.209447221319163,3.0203657578075567,1.8216883031592197,1.2395134827153782,1.1503300757061439,0.4971940613442908,0.4259026693304242,0.3673902838252818
2024-09-04,73.27285328733822,18.184008813042443,3.02055889548895,1.8218047912548039,1.262834338936909,1.1475752914187403,0.4972258544832384,0.4259299037320331,0.36720882430465723
2024-09-05,73.27698207749428,18.214261533871444,3.0207223389745845,1.8219033697416107,1.2280588882103725,1.1476373871143208,0.4972527595460484,0.4259529509463105,0.36722869410103487
2024-09-09,73.27737257621683,18.214768528129152,3.0207384366382866,1.8219540717105045,1.2295821700974958,1.1451839286937544,0.4972144165400952,0.42595522088263293,0.3672306510912366
2024-09-10,73.27737257621683,18.21501448555608,3.0206974437337992,1.821749107188068,1.2295821700974958,1.1451839286937544,0.4972144165400952,0.42595522088263293,0.3672306510912366
2024-09-11,73.26936217780057,18.20798171469055,3.020367232794616,1.8215499606350463,1.2457201609901973,1.145058741624319,0.49716006298681176,0.4258143837348912,0.3669855647429886
2024-09-12,73.27288509565678,18.193485788206527,3.020512457283275,1.822240102705794,1.2557407231388584,1.1451137980321728,0.497183967303858,0.4258348576280888,0.3670032100446613
2024-09-13,73.26771946662055,18.198802162810924,3.0202995156632855,1.8218247249679846,1.2568818204221655,1.1448281316968714,0.4971489165762322,0.4258048369062034,0.3666904243357792
2024-09-16,73.2697616049971,18.20053906431914,3.020383698296435,1.821875503376447,1.2528999652024424,1.1448600406668694,0.49716277324993224,0.42581670505775354,0.36670064483388254
2024-09-17,73.26555732652965,18.207118153426556,3.020210386225152,1.8217709626794194,1.250983689518744,1.1447533613725167,0.49713424564595743,0.42579227134915476,0.3666796032528632
2024-09-23,73.25651976145424,18.23200182135051,3.019837832614657,1.821546240801521,1.2370596799669151,1.1444482270492304,0.496622128753378,0.42573974836971756,0.36622455963982575
2024-09-24,73.25955205133681,18.22927294480985,3.019962832051385,1.8190397147118205,1.2410862300122556,1.1444955989253625,0.4945935385507481,0.4257573709149298,0.3662397186868371
2024-09-25,73.25688002037913,18.240861510465642,3.0198526834911994,1.8189733679994138,1.232434860766646,1.144453855185664,0.4945754990021913,0.4257418420610985,0.36622636064902675
2024-09-26,73.25638166313917,18.271530665127155,3.019832139817377,1.818866737082903,1.2023053227983576,1.1434830123109818,0.49457213446795834,0.42573894579348137,0.3672893794626098
2024-09-27,73.24927030372235,18.298100875060214,3.0195389897704166,1.818628704914346,1.1851421007424514,1.1433720087573944,0.49452412390388323,0.4241691682636185,0.3672537248653168
2024-09-30,69.30260738705186,17.324646097463912,2.8551019290178217,1.7205326289953804,1.1172159896216842,1.079917948784139,0.4678792165468848,0.3999968209918896,0.3470009010666609
2024-10-02,73.22727554250025,18.33516896308204,3.01678888487497,1.8148545877601194,1.1828608855220335,1.1414761163584444,0.49437563177585614,0.42030580483424734,0.36689358329203275
2024-10-03,73.26533960309177,18.190720810809196,3.016307724624533,1.8046251313741841,1.301679867954699,1.1391061634855497,0.4946326117585671,0.41964308007287315,0.3679450068286233
2024-10-04,73.28462416804317,18.185305126324423,3.0131397609486235,1.807898443302748,1.3012923358970998,1.1278474691673783,0.49448535128499793,0.421382460915525,0.3640248841160383
2024-10-07,73.28607394759959,18.183997527452753,3.0129231037012345,1.8055355270693858,1.3011987675803565,1.1288316188934036,0.4944497957371033,0.42131119074416523,0.3656785212220122
2024-10-08,73.24948145847678,18.17491807079898,3.009985450408826,1.813233623769,1.3005490656767817,1.1725068794900353,0.494039109608712,0.42101892460665774,0.3642674171642184
2024-10-09,73.30500726299746,18.188695328028448,3.0122671302296484,1.8130672131224939,1.3015349297641783,1.145220826490995,0.46236599097515013,0.4166538745134587,0.35518744387815776
2024-10-10,73.23083764319904,18.307765012633272,3.0086052320666403,1.8086821902854968,1.2975978743487315,1.1250781531746716,0.4618981715036191,0.41330508600115057,0.3462306367873711
2024-10-14,73.25744028267772,18.333664550546278,3.008674295674754,1.8047932252172074,1.250643344695349,1.1257735465550969,0.45801141906096227,0.4124313523349644,0.3485679832376703
2024-10-15,73.26089074383142,18.375034494374827,3.0102494988001793,1.8050830165864968,1.2040522894630687,1.1258265710380062,0.45803299162210176,0.41224599332427714,0.3485844009596238
2024-10-16,73.255130587835,18.381815586975957,3.0102063476999126,1.8030912360048241,1.2108337852292408,1.120486106006996,0.4580264258448946,0.41224008389112227,0.3481698405120632
2024-10-17,73.24588194359526,18.38035481152906,3.0098263015874474,1.8037235661498496,1.2249728789446408,1.1207254878676702,0.4579685988581561,0.4109595019127838,0.3455869095551201
2024-10-18,73.24868058949446,18.373931326074292,3.009941303793888,1.8034116238780151,1.226616841178245,1.1210959315955151,0.45798609734280993,0.4109752042307058,0.3473610824120763
2024-10-21,73.23341512000177,18.3745650070196,3.0093140137624763,1.8030357819528702,1.2423294516657082,1.1212717305772033,0.4578906502611588,0.41088955450443165,0.3472886902547865
2024-10-22,73.24300553043585,18.388109566076718,3.009708103761826,1.8032719016688212,1.2200927230789396,1.118326875428004,0.45795061413506444,0.41064443133652495,0.34889025407825724
2024-10-23,73.25376849357997,18.367671762212765,3.0174199948778515,1.808533472938513,1.2161354987947526,1.118397014215419,0.45801790937433096,0.41070477499456853,0.3493510790118288
2024-10-24,73.25346847962622,18.379719343701556,3.0174076369047205,1.808935620305175,1.2091680950761714,1.115935108013573,0.4553539306368885,0.4107030929355305,0.34930869280017224
2024-10-25,73.25357990185258,18.380658898332044,3.017427409710318,1.8089474741004405,1.2080702148101707,1.1159424206377215,0.4553569145309566,0.4107057842366049,0.34931098178916803
2024-10-28,73.25562006167262,18.387437207896202,3.01751144702521,1.8087930702718598,1.1947109742156186,1.115973500359574,0.45536959651703895,0.4107172226596823,0.3538669193822094
2024-10-29,73.25742029706454,18.369662832823916,3.0263915381244932,1.8083050688485307,1.2043654274242759,1.1129290867185007,0.4553807870914055,0.4107273159150488,0.3548176459892805
2024-10-30,73.27713866511274,18.34412647303475,3.0272061382286832,1.8083821134415952,1.2119410908735224,1.1128189601077207,0.4555033598755076,0.4079700486773402,0.3549131506481293
2024-10-31,69.34304380573441,17.361401367580886,2.8646818322359056,1.7019349779483761,1.1524573171216361,1.053074059718169,0.4310483462224027,0.3860669981417987,0.33938662262845765
2024-11-01,73.27235118669914,18.346783931322467,3.0270092053553346,1.798281006418759,1.2207519151389572,1.1127875326176322,0.45547372740867703,0.4079435084583205,0.35861798658071653
2024-11-04,73.24892448455626,18.345095297877386,3.0243213767792856,1.7977060583950604,1.2283884240754663,1.1103840958690234,0.45532810293814885,0.40781308039222197,0.38203907911715645
