date,217,466,243,1243,76,Others
2024-09-27,94.0,6.0,0.0,0.0,0.0,0.0
2024-12-30,97.87234042553192,0.0,0.0,2.127659574468085,0.0,0.0
2025-01-02,98.91304347826086,0.0,0.0,0.0,1.0869565217391304,0.0
2025-02-12,95.6043956043956,0.0,4.395604395604396,0.0,0.0,0.0
2025-02-13,100.0,0.0,0.0,0.0,0.0,0.0
2025-03-27,100.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,100.0,0.0,0.0,0.0,0.0,0.0
