date,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.
2024-05-29,0.0,23.31357817822951,25.85102340004013,10.53518100147862,9.717572577263422,8.544751507584829,7.687286441277578,4.1388973810795795,4.049199914616555,6.162509598429781
2024-05-30,0.0,23.291929810845915,25.834080672948485,10.536981269143402,9.721369149671165,8.54621164764702,7.688600056412259,4.167372887917855,4.049891848022682,6.163562657391218
2024-05-31,0.0,23.27552321481763,25.832959526513495,10.529559127807566,9.718790545766495,8.540191783976905,7.683184285534835,4.213531262576958,4.047039145818598,6.159221107187518
2024-06-03,0.0,23.26559106737034,25.821936068065366,10.525065947016438,9.742380181896097,8.536547507401737,7.679905711795189,4.21173326158736,4.060247414792678,6.156592840074791
2024-06-04,0.0,23.267080349075606,25.88333370851596,10.525739679659472,9.783544874100269,8.537093950601571,7.680397319467722,4.105315861274037,4.060507320168655,6.156986937136711
2024-06-05,0.0,23.25368367369461,25.8556355827882,10.519679189236191,9.788574280653227,8.5321784788433,7.7292879021663445,4.102952110296053,4.058169368967459,6.159839413354619
2024-06-06,0.0,23.266583900656038,25.80170104528628,10.525515092528197,9.830277402692062,8.513441155318773,7.73357580637917,4.105228266374265,4.0604206813462715,6.163256649418947
2024-06-07,0.0,23.262116818039228,25.79674723123624,10.523494239544211,9.871055729613824,8.51180661175378,7.721424569233787,4.115106504780211,4.044708104231872,6.153540191566847
2024-06-11,0.0,23.36244175977834,25.785262703557553,10.519679189236191,9.87600725181858,8.438347973202434,7.718625344707155,4.113614667755243,4.034711742557242,6.151309367387267
2024-06-12,0.0,23.369476735414793,25.783613188014815,10.519006232186005,9.87324309619581,8.437808161516323,7.7181315745788055,4.113351514673992,4.034453636994916,6.150915860424537
2024-06-13,0.0,23.452091334655403,25.755119417119076,10.508250616984277,9.861017574852115,8.429180557755277,7.710239835429676,4.109145639603217,4.030328434489003,6.144626589111956
2024-06-14,0.0,23.481301880731245,25.747440828322038,10.505117704488036,9.851688948426645,8.42666749577522,7.707941117250041,4.107920545703917,4.029126839021156,6.142794640281707
2024-06-17,0.0,23.565480584407197,25.742085322922787,10.504670298050057,9.844880964283163,8.426308609240639,7.7076128408254965,4.107745591919432,3.9586827658777732,6.142533022473457
2024-06-18,0.0,23.5684918866982,25.738985538312818,10.506012631707181,9.84613898711432,8.416736655282135,7.708597753996379,4.112529980098635,3.9591886240307415,6.143317942759588
2024-06-19,0.0,23.575399855100763,25.748856449725814,10.510041691820565,9.813695502594861,8.419964477209582,7.711554004367431,4.114107137017132,3.960706974476876,6.1456739076869775
2024-06-20,0.0,23.622154703825625,25.746789535043895,10.510937458217533,9.776178610508616,8.420682107211777,7.7122112568454,4.114457780623972,3.9610445438529074,6.135544003870275
2024-06-21,0.0,23.63067766142402,25.740397316845105,10.510937458217533,9.774047871109017,8.420682107211777,7.7122112568454,4.114457780623972,3.9610445438529074,6.135544003870275
2024-06-24,0.0,23.7397437917756,25.73461604726398,10.512057380959154,9.67706482389214,8.421579316754627,7.713032980008445,4.11489616919362,3.9508117543681878,6.1361977357842425
2024-06-25,0.0,23.747813102839586,25.744259471595953,10.520352232397205,9.622854009692672,8.42822461431862,7.719119178017775,4.120275798295438,3.956061907783664,6.141039685059084
2024-06-26,0.0,23.72963141046661,25.74535758726661,10.52080097568539,9.638193642667915,8.428584118367862,7.7194484353321045,4.120451547744612,3.9562306527258055,6.141301629743092
2024-06-27,0.0,23.75037215336652,25.735477917407906,10.516763663718114,9.653682311658418,8.412558162787692,7.71648613031172,4.1210022627137874,3.954712466287675,6.138944931748165
2024-06-28,0.0,23.73086018454574,25.74206352125797,10.51945486065241,9.658285115611113,8.414710902115225,7.718460747644718,4.122056810387412,3.9557244610805222,6.138383396704892
2024-07-02,0.0,23.73288456733852,25.73572887988106,10.520352232397205,9.659109024480985,8.415428726746274,7.719119178017775,4.122408446224163,3.956061907783664,6.138907037130361
2024-07-03,0.0,23.747571678108468,25.72177990406321,10.526862759094357,9.635211022199346,8.420636620187782,7.7238961598504,4.1249596013236145,3.9585101192215753,6.140572135951242
2024-07-04,0.0,23.74847841956894,25.725073692673355,10.528210770809943,9.636444853934147,8.421714920254619,7.724885239194525,4.125487820793761,3.95901702409334,6.13068725867737
2024-07-05,0.0,23.787008401118896,25.713488238550863,10.522596331724369,9.631305971952044,8.417223824241711,7.72076574552531,4.12328779834243,3.9569057764744993,6.127417912069875
2024-07-08,0.0,23.787008401118896,25.713488238550863,10.522596331724369,9.631305971952044,8.417223824241711,7.72076574552531,4.1254209011868905,3.9547726736300386,6.127417912069875
2024-07-09,0.0,23.835041483962723,25.70087903637001,10.51743633385153,9.628715095697904,8.413096244349916,7.7063194057787054,4.123397905872463,3.9507013027826643,6.124413191334085
2024-07-10,0.0,23.852293696593758,25.69649612516791,10.51564273801927,9.641994911008736,8.411661513120624,7.694346738877064,4.122694720318116,3.9415007951748695,6.12336876171965
2024-07-11,0.0,23.872180150651992,25.682005427973216,10.514073843411914,9.642687736589307,8.410406524651005,7.693198771091689,4.1220796296692965,3.9409127379826936,6.122455177978887
2024-07-12,0.0,23.913232193769062,25.668875027121196,10.508698328460838,9.637757733921589,8.406106548572161,7.6871351952667615,4.119972140126345,3.9388978733679485,6.1193249593940955
2024-07-15,0.0,23.917308249349382,25.673250335337457,10.510489555933415,9.677752182769595,8.428845871330344,7.6777922389633195,4.1206743971569475,3.939569265947878,6.054317903211666
2024-07-16,0.0,23.904430986831148,25.675438548827923,10.511385398677799,9.676446218431616,8.429564288905205,7.678446641827579,4.121025615455679,3.939905048075258,6.063357252967794
2024-07-17,0.0,23.903921634848903,25.677022245286786,10.511161423675341,9.676240034186312,8.429384673030539,7.678283030653576,4.120937805268216,3.939821097177317,6.0632280558730125
2024-07-18,0.0,23.906890924523385,25.650953492622968,10.503104675584902,9.730568644219092,8.422923595502509,7.6723976684512865,4.117779128842733,3.9368012457239985,6.058580624529125
2024-07-19,0.0,23.907399949303823,25.649370455029608,10.503328307364052,9.73077582718501,8.423102936130586,7.6725610289045925,4.11786680446829,3.936885067974079,6.058709623639962
2024-07-22,0.0,23.945844100864633,25.633542585801294,10.49684684977029,9.712003802952502,8.417905156637191,7.667826398367573,4.1153257262225305,3.9557345010587817,6.054970878325203
2024-07-23,0.0,23.94278725386329,25.630270292811453,10.495506857131854,9.712891612136874,8.416830554797002,7.66684754909277,4.114800377395704,3.9552295251182077,6.064835977652846
2024-07-24,0.0,23.932840035002503,25.626453673428166,10.4939439647218,9.711445259446437,8.436850144757075,7.665705874087776,4.114187639929446,3.954640549446143,6.063932859180653
2024-07-25,0.0,23.933858322325,25.621161864963593,10.494390457912187,9.71398584416713,8.43720911333463,7.666032032249455,4.114362689155112,3.954808810309904,6.064190865582984
2024-07-26,0.0,23.933858322325,25.610524939707247,10.494390457912187,9.724622769423478,8.43720911333463,7.666032032249455,4.114362689155112,3.954808810309904,6.064190865582984
2024-07-29,0.0,23.940479302637527,25.596330011672997,10.497293590022272,9.720929034954413,8.43954315386749,7.668152737004917,4.115500872309563,3.9559028550276514,6.065868442503166
2024-07-30,0.0,23.94557485766414,25.580493737477532,10.499527861794457,9.722998063238318,8.44133944858642,7.669784846944319,4.116376826416071,3.9567448398694296,6.0671595180093085
2024-07-31,0.0,24.00253149658294,25.54802356926758,10.4993043918188,9.7227911207768,8.441159784705729,7.66962160468661,4.116289214226143,3.9332484322078134,6.067030385727587
2024-08-01,0.0,24.028057141744895,25.534436815537596,10.493720732373639,9.719747669944084,8.436670671922531,7.6655428054142325,4.114100120902213,3.9439201779486575,6.063803864212147
2024-08-02,0.0,24.024990713083135,25.522670233466656,10.49238153770499,9.71212631525661,8.435593995243865,7.664564539047218,4.113575084922248,3.971067571639005,6.063030009636273
2024-08-05,0.0,24.21307631914029,25.458772944216552,10.466113332540543,9.668716642976644,8.41447506119112,7.666592444179049,4.103276542698846,3.9611258041461976,6.047850908910761
2024-08-06,0.0,24.226713997446563,25.46968242579189,10.461008568038915,9.66400080244185,8.410370967127982,7.662853123983098,4.101275201821865,3.9591937961744685,6.044901117173369
2024-08-07,0.0,24.209101495437928,25.494673118120158,10.462561664796533,9.665435571203798,8.411619615362467,7.663990791758013,4.101884098868132,3.9597815990624627,6.030952045390507
2024-08-08,0.0,24.26245169171419,25.501704480422795,10.465447211174713,9.576876007787243,8.413939517437443,7.676712088715934,4.103015387474538,3.9672382495229503,6.032615365750195
2024-08-09,0.0,24.267600106225718,25.507115860405488,10.46766794554139,9.557688510593872,8.415724928444588,7.678341062424796,4.103886034193604,3.968080084768376,6.03389546740217
2024-08-12,0.0,24.248183328410047,25.51157690628585,10.472112242871486,9.546886372274994,8.427789500141861,7.681601084701089,4.1056284365930376,3.9697648275227406,6.036457301198901
2024-08-13,0.0,24.285485216135942,25.50616228244018,10.469889622573533,9.472697900387054,8.47906122890356,7.67997072760639,4.104757050487981,3.966799859028974,6.0351761124363845
2024-08-14,0.0,24.30865573915967,25.502045311800586,10.47255688017584,9.48360295443716,8.481221312852723,7.68829611626937,4.105802758212056,3.9678104214572567,5.990008505635341
2024-08-15,0.0,24.31123632709057,25.504752589037594,10.473668638644948,9.484609726328962,8.48212167269138,7.689112299787693,4.10623862703007,3.9576157191230865,5.990644400265696
2024-08-16,0.0,24.30349620649375,25.49663248119219,10.470334071152637,9.4815900517181,8.479421166481814,7.686664268939647,4.104931298116603,3.988193334623111,5.988737121282147
2024-08-19,0.0,24.31433375593625,25.50800208056112,10.475003060429385,9.441225581728435,8.483202356865071,7.690091948782693,4.106761791783993,3.9899717718521828,5.991407652060872
2024-08-20,0.0,24.32208078220717,25.533122484961947,10.47834060299632,9.391130455340507,8.485905272444821,7.6925421637444105,4.108070287085928,3.9954913185153216,5.993316632703574
2024-08-21,0.0,24.274587726065015,25.55188447671226,10.481680273054888,9.389873991419812,8.48860991097796,7.694993940577394,4.109379616478442,4.028636893920955,5.980353170793275
2024-08-22,0.0,24.267431078714978,25.518751540560945,10.477672924348674,9.390532053597344,8.485364551545297,7.726035933978978,4.483755836874123,3.990988734005911,5.6594673463737495
2024-08-23,0.0,24.267431078714978,25.518751540560945,10.477672924348674,9.390532053597344,8.723252118447194,7.726035933978978,4.245868269972227,3.990988734005911,5.6594673463737495
2024-08-27,0.0,24.264338837003326,25.479396517918456,10.47633782228729,9.378716851432554,8.722140570876524,7.725051455213869,4.30903901103201,3.9862327371646544,5.658746197071319
2024-08-28,0.0,24.26485415589517,25.479937641847965,10.476560315668765,9.355554557383378,8.722325809132702,7.725215517584662,4.309130525135196,4.007555101493403,5.65886637585876
2024-08-29,0.0,24.250311722850423,25.42324363200059,10.479453589860784,9.36876003294028,8.724734622655228,7.727348962724225,4.357056418569727,4.008661853652402,5.660429164746336
2024-08-30,0.0,24.229722689449307,25.401658754317936,10.470556309592679,9.362928308739837,8.717327136326197,7.710175510763309,4.446749537522129,4.005258413987713,5.655623339300893
2024-09-03,0.0,24.300917261410003,25.394179617104033,10.469223020448306,9.353246928817455,8.678016000529722,7.70919372020646,4.4461833018121215,3.9516913164554515,5.697348833216449
2024-09-04,0.0,24.276811353754713,25.40226623753173,10.47255688017584,9.356225412817345,8.680779461390435,7.7116486655663365,4.4475991615585615,3.952949708268278,5.699163118936763
2024-09-05,0.0,24.303614453229077,25.39256291081471,10.468556503200784,9.352651459565704,8.677463519478614,7.698092178260864,4.44590023803074,3.985394103590324,5.675764633829184
2024-09-09,0.0,24.381976547899054,25.399030971407065,10.471223081521963,9.321070773305024,8.664815045362387,7.70005305660266,4.447032709464527,3.9588143213132905,5.655983493124028
2024-09-10,0.0,24.423393455582982,25.397952732490076,10.47077855746718,9.28883609750496,8.664447206888513,7.699726174176402,4.446843924162526,3.952278466248508,5.655743385478858
2024-09-11,0.0,24.446364158861105,25.390946410365693,10.467890070814756,9.284151650507006,8.66205701785239,7.697602114713263,4.445617210289259,3.951188184037518,5.654183182559006
2024-09-12,0.0,24.45805823044571,25.39199078066924,10.467445829694677,9.283757645420948,8.651079798837461,7.697275440344099,4.445428545147041,3.951020501701093,5.653943227739728
2024-09-13,0.0,24.45753926031124,25.395695749443565,10.467223723274019,9.28143877750975,8.650896233486352,7.6971121135569645,4.445334218580797,3.9509366658699014,5.653823257967413
2024-09-16,0.0,24.429712831550184,25.38524985052984,10.471667643321798,9.30236149585002,8.654569021249333,7.7003799667848805,4.447221510796505,3.9526140587604264,5.6562236211570145
2024-09-17,0.0,24.430750053098258,25.386327641674168,10.472112242871486,9.298510711943356,8.654936471556264,7.7007069047266,4.447410328160503,3.9527818763889533,5.656463769580414
2024-09-20,0.0,24.41650739556002,25.382555773011163,10.470556309592679,9.29712915090538,8.653650531970273,7.699562743370655,4.446749537522129,3.9776652187668113,5.655623339300893
2024-09-23,0.0,24.418062254849364,25.386294839542252,10.471223081521963,9.304089264151939,8.645710847565164,7.693684990670254,4.447032709464527,3.9779185191105126,5.655983493124028
2024-09-24,0.0,24.453582493411552,25.377297439354372,10.471889938377608,9.268593787365017,8.656875566329594,7.689929313150798,4.447315917474374,3.9781718517169344,5.65634369281975
2024-09-25,0.0,24.44504407515732,25.394313512294797,10.47277921298752,9.26725787377106,8.64699568913403,7.690582343208452,4.447693584271002,3.9785096787226055,5.65682403045322
2024-09-26,0.0,24.521464529326366,25.399539830603846,10.484576376249427,9.165051100354484,8.656736180917072,7.680116913759844,4.44845294050072,3.98299130936376,5.66107081892448
2024-09-27,0.0,24.564157708301444,25.337759784270535,10.48012149547701,9.112293556424875,8.650933454202793,7.719343493577075,4.446562799520247,3.955805032349116,5.733022675876908
2024-09-30,0.0,24.556816138635323,25.27078074339957,10.477895474443375,9.19744375883933,8.640599795263663,7.694339419454923,4.445618331240621,3.984701380509989,5.731804958213205
2024-10-02,0.0,24.41739775075016,25.31627327418114,10.454579219081293,9.058295246599746,8.634087925914693,7.615757231657941,4.4442028425731746,4.340356424220248,5.719050085021606
2024-10-03,0.0,24.32065794096225,25.356147762355686,10.443070499828895,9.052557562583535,8.603413442388938,7.607373574120238,4.392736932322108,4.4583633636001725,5.765678921838179
2024-10-04,0.0,24.380747705527984,24.735011917084773,10.456130407213607,9.511120263198586,8.639608258626122,7.682595714767021,4.315564871089986,4.393991148216867,5.885229714275056
2024-10-07,0.0,24.422419787566167,24.65128145922041,10.440418238964094,9.598417450165416,8.605461293255221,7.687982820400785,4.3619910785536185,4.47416261041356,5.757865261460729
2024-10-08,0.0,24.383969622264434,24.63371031031499,10.428499717724423,9.526153326428213,8.595637513129436,7.596759322043931,4.361239594093956,4.6804578096577885,5.793572784342833
2024-10-09,0.0,24.336310435201373,24.607013997213212,10.421669890384441,9.441746657507654,8.729442527279243,7.610797847174123,4.3583833334407265,4.772461439768589,5.72217387203064
2024-10-10,0.0,24.444196625500027,24.511940440253635,10.399260562612014,9.385606710843321,8.71067193284266,7.600756934623478,4.418578986262879,4.793820903989402,5.735166903072588
2024-10-14,0.0,24.327218631954175,24.628244530150067,10.38295916018538,9.382229703149788,8.721517447293653,7.593209246070348,4.466964807825349,4.792943878076256,5.704712595294986
2024-10-15,0.0,24.36411138725614,24.572917470782997,10.39028002257511,9.366970136001457,8.734743817883436,7.604724512772641,4.473739056953079,4.779149679955996,5.713363915819143
2024-10-16,0.0,24.355251700045095,24.557875513501774,10.397287894958094,9.352210814760188,8.740635090288103,7.6098536275585245,4.476756433993715,4.792911549388751,5.717217375505756
2024-10-17,0.0,24.360427187115427,24.561055358803035,10.403098448888109,9.359546203053593,8.722322153780908,7.598289825936319,4.479258282067371,4.795590081648401,5.7204124587068375
2024-10-18,0.0,24.37150175105379,24.540354306962296,10.394330296333234,9.351657598580994,8.765541056709154,7.59188567964497,4.4775900830545545,4.791548164172263,5.715591063488751
2024-10-21,0.0,24.38635490054947,24.5362182833327,10.39257843916028,9.34797472705261,8.764063715164557,7.5906061456100735,4.476835431424204,4.790740598145242,5.714627759560861
2024-10-22,0.0,24.458577400222417,24.505159194096034,10.381205745585962,9.339849593522025,8.75447312013736,7.582299675926661,4.474040830147122,4.796020250190636,5.708374190171779
2024-10-23,0.0,24.473219798585852,24.53033341110551,10.382953770387703,9.303535960896276,8.776995179914193,7.541480510703251,4.495842135322954,4.7863038463129195,5.709335386771342
2024-10-24,0.0,24.462525818965123,24.443897394258475,10.376442323907014,9.443786548302098,8.77942001403068,7.527018307864505,4.488473228810324,4.778458858761554,5.699977505100227
2024-10-25,0.0,24.456358868849563,24.471348186728456,10.363322368127353,9.443506605436301,8.777206741138471,7.525120762747249,4.487341694368544,4.777254219566512,5.698540553037553
2024-10-28,0.0,24.43618791883119,24.478503838538337,10.367242707491704,9.562667544299051,8.763714188169553,7.527967439334134,4.4890392100551955,4.793772677029916,5.580904476250913
2024-10-29,0.0,24.43403873151702,24.49317250320601,10.36811429684775,9.56136970503419,8.764450966522425,7.528600326638688,4.489416610189903,4.762648894517941,5.598187965526073
2024-10-30,0.0,24.51075496924785,24.481582424851766,10.379239921085794,9.573733684862669,8.700214286172667,7.526158767022885,4.4290087236743565,4.795112057602783,5.604195165479233
2024-10-31,0.0,24.508692276385176,24.47741832190882,10.378366460266983,9.615005312785303,8.699482123090203,7.525525406116966,4.428636002201905,4.773669876007659,5.593204221236983
2024-11-01,0.0,24.52055750368381,24.451380503704964,10.383390868572857,9.617555276611702,8.703693744485863,7.5291686877934545,4.430780007773335,4.775980920492968,5.587492486881049
2024-11-04,0.0,24.488210259265106,24.47164733114158,10.401055562885269,9.6453785481967,8.659473673736429,7.532815498773153,4.432926090276066,4.778294203722752,5.5901988320029465
2024-11-05,0.0,24.652077174490728,24.40223253260366,10.381379601062015,9.62503020195346,8.64309231009658,7.522769303948361,4.424540202517826,4.769254973640355,5.579623699687013
2024-11-06,0.0,24.761236458691418,24.41870577389189,10.379080400857541,9.641214013798603,8.641872617451599,7.527199342384831,4.427145743425557,4.75103194033175,5.452513709166809
2024-11-07,0.0,24.80907123663872,24.44338275047842,10.394458336089519,9.55979405847966,8.642417908335053,7.527674298839415,4.4274250905439985,4.732402115783371,5.463374204811843
2024-11-08,0.0,24.819587685784906,24.439176170819945,10.375528727626387,9.549277609333474,8.669760676115136,7.525571009010178,4.4274250905439985,4.732402115783371,5.461270914982606
2024-11-11,0.0,24.819587685784906,24.44338275047842,10.375528727626387,9.53034800087034,8.669760676115136,7.515054559863993,4.4274250905439985,4.757641593734215,5.461270914982606
