date,UBS SECURITIES HONG KONG LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,INNOVAX SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,ZHESHANG INTERNATIONAL FINANCIAL,SINOLINK SECURITIES (HONG KONG) CO LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-04-24,53.054509283082616,18.961483959522315,9.81461620107696,5.3100566265261095,5.059710699023623,1.799656573178254,2.0469461131085684,1.7763168862634828,1.0689020900133925,1.107801568204678
2024-04-25,53.055098944700994,18.960027563365177,9.816114565793642,5.310115643876876,5.059766933964624,1.7857837498402325,2.0469688634001857,1.7763366287114681,1.0689139700692973,1.1208731362775008
2024-04-26,53.06025904302471,18.95881488233022,9.81706927358467,5.31063210166091,5.060259043024706,1.772063257406291,2.0471679500254263,1.7742863256294756,1.0690179318240554,1.1304301914895392
2024-04-29,53.06232336341077,18.95955247895645,9.817451208701428,5.310838712904579,5.060455913452587,1.756292222571134,2.0472475955192317,1.7718543055559415,1.0690595221884736,1.1449246767394101
2024-04-30,50.986440659862964,18.214791910323576,9.433327458865373,5.103043508445883,4.862457343351972,1.672888262278973,1.9671457028266872,1.702527623350476,1.0272308292078547,1.100127636167497
2024-05-02,53.07366291060499,18.96044739197385,9.8194977958385,5.311945832661615,5.049280937477416,1.7352560218359303,2.047674373356607,1.7722236737507435,1.0692823828292206,1.160728679671127
2024-05-03,53.07115519843465,18.97178083943178,9.819033827972351,5.311694845062828,5.032366012490585,1.7351740315905622,2.0475776214524544,1.7721399367966402,1.069231859607383,1.1698458271607683
2024-05-06,53.071745227037106,18.96810057061539,9.83165039314928,5.3117538988345885,5.011576293751581,1.7351933227159402,2.0476003857838108,1.7721596388974588,1.0692437469947498,1.1809765222200914
2024-05-07,53.075433203062026,18.963581478866583,9.846231675385393,5.312123014659691,4.990243549902435,1.7353139019685235,2.0477426743235805,1.772282786953597,1.069318049154719,1.1877296657234506
2024-05-08,53.07159771865654,18.962211079858136,9.863586334174569,5.311739135268547,4.970982912159383,1.735188499894382,2.0475946946535184,1.772154713331184,1.069240775123128,1.1957041368806074
2024-05-09,53.074843092454536,18.96337063535743,9.879477215745789,5.3120639526803535,4.9498840913260285,1.735294608161972,2.0477199068283274,1.7722630821144856,1.0693061601151859,1.1957772552158903
2024-05-10,53.07248278123975,18.9625273082033,9.900995602892863,5.311827717895837,4.932153359534384,1.7352174372258757,2.047628841909823,1.7721842671395454,1.0692586066006637,1.1957240773579558
2024-05-13,53.073810430465876,18.963001670497786,9.926259057794775,5.311960597376679,4.904759389948662,1.7352608450328402,2.0476800649298306,1.7722285997003664,1.0692853549321377,1.195753989321044
2024-05-14,53.07646592820113,18.96395046628956,9.933982849439202,5.31222637628386,4.892774249141777,1.7353476671623742,2.0477825186585314,1.7723172714764215,1.069338855610068,1.195813817737071
2024-05-16,53.077941319545786,18.964477616089173,9.934258989006102,5.312374042724708,4.867892534990062,1.735395905433015,2.0478394418268495,1.7723665374084419,1.0693685805223145,1.2180850324535435
2024-05-17,53.081039908374194,18.965584726067764,9.934838932070143,5.302676496425037,4.852887213530374,1.7354972145311405,2.0479589907818214,1.7724700047814437,1.0694310082174112,1.2376155052206692
2024-05-21,53.08089234832164,18.965532003613873,9.934811314198345,5.302661755507679,4.852873722982834,1.7357703801515048,2.047953297657933,1.7724650774897492,1.0694280353047467,1.2376120647717006
2024-05-22,53.07646592820113,18.96395046628956,9.933982849439202,5.302219566093591,4.8608080499228645,1.7356256341121041,2.0477825186585314,1.7723172714764215,1.069338855610068,1.2375088601965227
2024-05-23,53.077941319545786,18.964477616089173,9.934258989006102,5.302366954370457,4.860943168077388,1.7356738801095222,2.04505969506178,1.7723665374084419,1.0693685805223145,1.2375432598090315
2024-05-24,53.077550021960185,18.964635766743946,9.93434183386983,5.302411172451368,4.860983704988575,1.7356883544317872,2.045076749448216,1.7723813177221455,1.0693774983182391,1.2375535800657138
2024-05-27,53.074599318438295,18.963581478866583,9.933789560876358,5.30211639917501,4.860713471684058,1.7411510943345878,2.044963058911169,1.772282786953597,1.069318049154719,1.237484781605617
2024-05-28,53.066634057407114,18.960735487026703,9.954254396691642,5.301320675011673,4.859983991818041,1.7428352268937457,2.03576272316962,1.7720168085910575,1.0691575694243725,1.237299063966027
2024-05-29,53.07061638905025,18.962158376159362,9.94193819155116,5.297549397007691,4.84506196687503,1.7679806775637943,2.0359154949150753,1.7721497877922894,1.0692378032680265,1.2373919158173263
2024-05-30,53.07740247899194,18.964583049565938,9.929866599211104,5.292667265242131,4.8456815004044556,1.7743222244769183,2.036175825519885,1.7723763909235204,1.0693745257030713,1.2375501399610278
2024-05-31,50.98563959605023,18.217195101761806,9.538533839605662,5.082215849314556,4.639227560867499,1.7188159208762572,1.9559308094482808,1.702527623350476,1.0272308292078547,1.1887786981110915
2024-06-03,53.08212426086497,18.96237813133321,9.95438004397975,5.288412086369335,4.807192440598147,1.7894921200630507,2.036356964340818,1.7725340620664922,1.069469657586229,1.2376602327979962
2024-06-04,53.077550021960185,18.960744088819208,9.975760406068794,5.2812849208599495,4.802886513112175,1.787948029421085,2.0345136236525065,1.7723813177221455,1.0693774983182391,1.2375535800657138
2024-06-05,53.07253402116873,18.956450680423377,9.985935693320288,5.280785822289424,4.80521213199324,1.7877790625277952,2.0323757004358267,1.7722138219336474,1.069276438672952,1.2374366272347237
2024-06-06,53.06191503079077,18.952657788844178,9.982270291901024,5.279729219003579,4.802583312954359,1.7907560970187413,2.0358595851581778,1.7718592294524353,1.0690624930526222,1.2533069518241033
2024-06-07,53.05393660531698,18.94970881123855,9.990164043744999,5.278907708722326,4.794611896505735,1.798535164932871,2.033597848315106,1.7715835333866807,1.068896150084467,1.2600582377522895
2024-06-11,53.05305215192687,18.947447973104385,9.993331666249896,5.2710399822177765,4.788419327053986,1.8054513628407103,2.0335639465421913,1.7715539996110137,1.0688783306937846,1.2672612597593842
2024-06-12,53.053641784243666,18.947658555289436,9.993442732268981,5.269987163314865,4.788472545609132,1.8054714286508142,2.0335865475985395,1.771573688685379,1.0688902102215578,1.2672753441176308
2024-06-13,53.05054636078983,18.942107705173548,9.992859663209485,5.260511159207284,4.784025649645622,1.8053660881234252,2.0618069775259986,1.767024980065402,1.0688278456464784,1.2669235706129298
2024-06-14,53.04907247657229,18.936024915471318,9.989248118420724,5.246473688451035,4.783892736784493,1.8053159302878004,2.0873097236460825,1.7669758874469699,1.0687981507874988,1.2668883721317896
2024-06-17,53.045093398228715,18.925992599259924,9.984331766509984,5.235801357913569,4.78353390894645,1.8051805180518052,2.109655409985443,1.7668433510017667,1.068717982909402,1.2748497071929414
2024-06-18,53.044356597373664,18.922951698618494,9.980581661198604,5.221838547208232,4.783467465253953,1.8051554439410062,2.131294639260603,1.766818809397476,1.0687031383258003,1.2748319994221724
2024-06-19,53.052774304687276,18.912161373676753,9.982217776666388,5.217137617737768,4.78425161846017,1.8054513628407103,2.1349781889916923,1.767108443777611,1.0688783306937846,1.2750409824678393
2024-06-20,53.05365875344536,18.90886458611185,9.982384191339913,5.215001778251978,4.78849915533031,1.805481461723126,2.1350137814528316,1.7671379034409174,1.068896150084467,1.2750622388192407
2024-06-21,53.050348119377446,18.903954613901437,9.981552173454023,5.214567115082209,4.7986575316585816,1.8053309773458468,2.1348358310134636,1.7669906149460735,1.068807059071941,1.274955964148983
2024-06-24,53.051969449021044,18.901476149065218,9.981857230574317,5.214726483164454,4.798804188673689,1.805386152038075,2.134901076063491,1.7670446178766015,1.0688397240520888,1.2749949294710259
2024-06-25,53.048596448336404,18.8984286444558,9.981274864978996,5.214422243460094,4.8065810237148,1.8052808214611162,2.134776520792123,1.7669415242371034,1.068777365367946,1.274920543195608
2024-06-26,53.05183900956318,18.894582715143837,9.973549824684238,5.21474097165497,4.814098610254444,1.8053911680864188,2.134907007629431,1.7670495273976028,1.0688426936947448,1.274998471891132
2024-06-27,53.05405007404691,18.89259169729958,9.965074310863638,5.214958308674186,4.81429924952835,1.8054664121564739,2.141664374407833,1.767123173486484,1.068887240314859,1.2758851592216878
2024-06-28,53.04771218224753,18.890334768717878,9.973051812751772,5.214335324350604,4.81372412835116,1.8052507292679538,2.141408528962356,1.766912071120989,1.0715377135713293,1.2757327406584247
2024-07-02,53.03842916783561,18.887029079505464,9.9851949790702,5.213422848619356,4.816492737762248,1.8049348217981018,2.1410337960018113,1.7666028726740421,1.071350201242733,1.2755094954904407
2024-07-03,53.03725060482583,18.886609392229897,9.982751006191306,5.209140577910733,4.8144413798084,1.804894714474989,2.1515411600989944,1.7665636171223347,1.0713263948491893,1.275481152488327
2024-07-04,53.03563016620745,18.886032352679763,9.982446004799574,5.2017598435694605,4.812627766420762,1.8048395698160165,2.1514754244067196,1.7665096435872367,1.0712936627855303,1.2873855657274909
2024-07-05,53.029885772528196,18.879820924206612,9.981364786389351,5.201196430703944,4.805996595115963,1.804644084083417,2.161795868037137,1.7663183094445263,1.0711776288565311,1.2977996006343193
2024-07-08,53.030180326548525,18.87825944471754,9.973088491372486,5.19567082975763,4.806023289980532,1.8046541079626406,2.1768050012636464,1.7663281204435815,1.0711835787029709,1.2978068092504493
2024-07-09,53.023995379202525,18.872169969814863,9.9719253230254,5.193121009910833,4.805462760093416,1.8044436298807869,2.183771115017314,1.7661221123486923,1.071058645806432,1.3079300548997392
2024-07-10,53.020608995540556,18.866799580156275,9.971288464849195,5.191123304103472,4.805155858652613,1.8043283888774735,2.19307257854021,1.759345132645071,1.0709902425208395,1.3172874541143018
2024-07-11,53.02193405067685,18.858940645609163,9.971537660534537,5.191253037139882,4.805275945852134,1.8043734814300592,2.2047900034710173,1.7513363415480736,1.0710170079833392,1.319541825754946
2024-07-12,53.01918340714414,18.85570379419972,9.970707056683928,5.188599353056323,4.8048756785273,1.8042231816856629,2.204606350043731,1.7473032444364232,1.077869250739265,1.3269286834835001
2024-07-15,53.018246229704815,18.850576372076493,9.969904271150302,5.186515780823134,4.8044888168269555,1.804077915731959,2.206094662727939,1.743275659107567,1.0899984452390998,1.3268218466117319
2024-07-16,53.01530243972859,18.845643024508334,9.969350701269281,5.186227804244262,4.80422205194834,1.803977745943965,2.205972171325138,1.7431788653096576,1.0993770196888428,1.3267481760335809
2024-07-17,53.011328841770975,18.841732110784466,9.96860347943403,5.185839086586108,4.80386196634937,1.8038425343737767,2.205806829506622,1.743603410034117,1.1087330074313426,1.3266487337291906
2024-07-18,53.000277540326614,18.834375034692542,9.966473128545578,5.1847308413912545,4.802835351976642,1.8034570423082474,2.20533543523874,1.752667162538717,1.1084960644781685,1.3413523985035025
2024-07-19,52.99901755632399,18.833434167947914,9.95764946187619,5.178921310146922,4.802595427474009,1.8164106947597454,2.205225268229326,1.743976288139074,1.1084406898197743,1.3543291352830493
2024-07-22,52.9984152755228,18.83400913089935,9.934085453006396,5.173528717927369,4.802742045154934,1.8358935931060323,2.2144512440503448,1.7440295297170532,1.108474529231367,1.3543704813843442
2024-07-23,53.00545980919813,18.83641390183446,9.916201504986551,5.163919182610771,4.803355270644991,1.8458429673382946,2.221395679339605,1.7442522115419312,1.10861606188709,1.354543410618177
2024-07-24,53.00575406573458,18.83651847102288,9.903765818129331,5.1583964115503225,4.803381936175115,1.8536252279559327,2.2311230281985304,1.7442618946503567,1.108622216300688,1.354550930282263
2024-07-25,53.00810823564681,18.837355066328755,9.895878151622064,5.15307382908028,4.80359527107489,1.8537075538999197,2.242325489727995,1.7329584095533392,1.1183869024652258,1.35461109060072
2024-07-26,53.00990417818638,18.837302776945027,9.887523178219691,5.141956186225198,4.803581937088483,1.8673039983122925,2.253422604177076,1.7260140124135328,1.118383798008061,1.3546073304242587
2024-07-29,53.00784420400482,18.836570756052474,9.881309921002815,5.1334291884329915,4.803395269051201,1.8799997779418542,2.2641603703929873,1.7203954855578933,1.1183403374173526,1.3545546901456147
2024-07-30,53.01210812371271,18.837198199048448,9.871646116351242,5.1224969049614995,4.803555269337744,1.8883898582666676,2.2642357891931804,1.7162890627168608,1.1294808662776818,1.3545998101339611
2024-07-31,50.99418427671948,18.12053340169078,9.490737032111978,4.909720108303828,4.613593518859712,1.8298967695766646,2.187171230060186,1.6451180501038714,1.0865095513508605,1.3030638020624723
2024-08-01,53.022772326708754,18.83721756706481,9.862733012377351,5.079489357921449,4.797125833624859,1.909910210065135,2.284451404043601,1.707785681365118,1.1436139199386963,1.3549006868902254
2024-08-02,53.02812302155876,18.83941443692868,9.863883242810969,5.05647929092666,4.797685293170282,1.9167971743693981,2.2872169093554584,1.696877811469128,1.1584641187120277,1.3550587006986328
2024-08-05,53.02753404269498,18.84503631961259,9.863773685496591,5.026712130972744,4.79763200568674,1.9184419219406001,2.306350934091565,1.7010240575782483,1.1584512517493393,1.3550436501766
2024-08-06,53.04845080751346,18.846914115235254,9.867664461074352,5.000638899537215,4.799524436518386,1.9203097829408267,2.3072606765668318,1.6947504680633565,1.1589082040256227,1.3555781485246976
2024-08-07,53.0529175637197,18.84790888256129,9.868185290645183,4.968122786304605,4.799777762344607,1.9215223279394404,2.3157163691923053,1.7023404403083549,1.1678588790888256,1.3556496978956871
2024-08-08,53.05420377953981,18.849846362429084,9.865032311120249,4.9686334868782955,4.789713784040585,1.9217198517522465,2.3276230906433883,1.6955697925753879,1.1718684884619017,1.355789052559052
2024-08-09,53.054941635970685,18.847542377118856,9.844103316276925,4.959692429065898,4.786350428632543,1.9214849631370459,2.346228422532238,1.6956403375724343,1.1717252529293132,1.3722908367640605
2024-08-12,53.06825545915843,18.854246444391336,9.817314799891067,4.950340971616267,4.786941370666993,1.9221684349764072,2.34706297554008,1.7009676146437165,1.1721420353810157,1.3805598937346812
2024-08-13,53.07877285335497,18.857390617964725,9.813949093092159,4.9511665008310315,4.781069167356876,1.9224889798051106,2.3491219975875084,1.6912455460624691,1.1723375042385364,1.3824577397066098
2024-08-14,53.0870012397774,18.851499129932005,9.804248600385831,4.940763102445642,4.782038238515381,1.9227668718136885,2.3625264773087378,1.6909340582973351,1.1755647102645785,1.3826575712594027
2024-08-15,53.082581201095195,18.845536545704718,9.79833497797112,4.931411655154202,4.782699337048825,1.922697391280177,2.381064891384414,1.6861475170602214,1.1860849744965323,1.3834415088046033
2024-08-16,53.09419598793321,18.85025231812937,9.796616295719627,4.921524196126952,4.761653205065826,1.9362462291298848,2.3816607120514925,1.684067118012595,1.1899962465071663,1.3837876913238707
2024-08-19,53.10930951142656,18.855914361283467,9.790102820971363,4.9118776716904415,4.7502899401207594,1.9368278186768717,2.382376090578128,1.6770637200777625,1.190353685229324,1.3958843799453216
2024-08-20,53.10810119259523,18.8561765752937,9.790238964044145,4.900821021715913,4.7183717515129935,1.9524296902812388,2.397427910288359,1.6726370594517623,1.1925952296190816,1.4112006051975792
2024-08-21,53.102931974737686,18.852950746272807,9.789286042042676,4.900344005762166,4.684540876060591,1.9650321062774794,2.3971945593138795,1.6908286450844998,1.193035343324425,1.4238557011237893
2024-08-22,53.123319302599256,18.844887591841957,9.793044353997368,4.902225350466964,4.649338292775887,1.976358259447098,2.3961674674293154,1.6911995860330673,1.1990574462580226,1.4244023491510618
2024-08-23,53.13263176640158,18.843739043813613,9.794761064704801,4.903084705581186,4.608693716505373,1.9767047130383488,2.4021525601998968,1.6992871174725783,1.2142932668495712,1.4246520454330442
2024-08-26,53.13351883799877,18.841549334965773,9.794924592353498,4.896210139685013,4.594579553675775,1.976737714953531,2.4127664310757417,1.7015415437698258,1.2234960209249264,1.4246758305971396
2024-08-27,53.1395812867515,18.8395247941359,9.78936324751836,4.888420126955326,4.586755125382995,1.976963257536755,2.423894984958493,1.7070231731039491,1.2236356198464404,1.4248383838102738
2024-08-28,53.14106014265478,18.840049091501104,9.781286787317473,4.876867717328688,4.579090471406427,1.9892633213573077,2.423962441105505,1.7070706789599501,1.22366967319643,1.437679675172335
2024-08-29,53.14106014265478,18.835039754653813,9.775999153978667,4.8601699278377195,4.575194320525202,2.004847924882211,2.437042376206763,1.7092970508920793,1.22366967319643,1.437679675172335
2024-08-30,53.144461823626656,18.836245428687526,9.768275508897709,4.835432750914262,4.575487189192499,2.0183353464734792,2.4371983768709677,1.715807695947187,1.223748003094855,1.4450078762948573
2024-09-02,53.14883704101598,18.824644655287102,9.763177743327981,4.81075650085305,4.57557633057704,2.018374668451624,2.4528317640739328,1.7297571103732545,1.2310081575512317,1.4450360284888073
2024-09-03,53.143512321371425,18.82275870705609,9.762199618740173,4.785506560730238,4.575117926169173,2.0279126720191463,2.45258602696648,1.7415503638665868,1.2439645456189907,1.4448912574617
2024-09-04,53.14469550019898,18.821507985762274,9.756294405931087,4.761957771055334,4.575219785877488,2.042429319255163,2.452640630957317,1.7460419061189392,1.2459403273341552,1.4532723675092605
2024-09-05,53.1500204569555,18.821167243265208,9.757271960611314,4.737385573253992,4.575678210698292,2.0426339652259586,2.4528863790075452,1.7462168548613797,1.2513533598114064,1.4653859963093983
2024-09-09,53.148393273624976,18.820591034839772,9.754190068521746,4.709408798169785,4.575538126701216,2.058157204802645,2.45281128410084,1.7586876777752418,1.25131504973532,1.4709074817284624
2024-09-10,53.14439970055298,18.817507075688297,9.75345713816586,4.68317335923346,4.571854762627008,2.0699693038969857,2.4526269797316664,1.7713571685001768,1.2648575539408176,1.4707969576627546
2024-09-11,53.15312717454839,18.810020318980154,9.75505886937401,4.666406880619033,4.569822139338102,2.081442925933142,2.4502463328415955,1.7716480641300416,1.2711887995101177,1.4710384947254154
2024-09-12,53.158749777302695,18.806999376447532,9.756090771423482,4.643238909673971,4.562789506502762,2.0986437733832175,2.4505055228932835,1.780464991982897,1.2713232674149297,1.4711941029752362
2024-09-13,53.16244950683032,18.808308301341565,9.756769773417556,4.643562068667927,4.533040837177449,2.098789834273831,2.4484489444804804,1.7917245487977684,1.2856096902343217,1.4712964947787766
2024-09-16,53.16781330133337,18.810402960182866,9.731963125788283,4.629601271831766,4.533545676523734,2.1115525646843945,2.4459374051625007,1.7955435772217379,1.3021797659584537,1.471460351312899
2024-09-17,53.172462375920595,18.811555221428673,9.71334697684779,4.625708279385764,4.533823386097537,2.114187862840914,2.44608723496081,1.7956535661083965,1.308385192610227,1.478789903799301
2024-09-19,53.1798660521589,18.81417452206241,9.700497082944624,4.6205043233684675,4.525543379885546,2.1217226639190185,2.4464278255057854,1.7959035909717485,1.3163647502749969,1.478995808908506
2024-09-20,53.18506759353642,18.816113274178544,9.687571367299991,4.599256944560489,4.522389140473127,2.121941301962357,2.4466799235778063,1.796088654200714,1.320399489776025,1.504492310434526
2024-09-23,53.17902898776765,18.813295158307525,9.66750963659455,4.590194068759609,4.5225150954746995,2.1364831443149663,2.443127381297208,1.7961386778369466,1.3368686080969674,1.5148392415498764
2024-09-24,53.194899411877785,18.80897868440041,9.660415836674199,4.574036256857015,4.515530494039377,2.1374105349376915,2.443869292553888,1.7966841162425928,1.352876115440228,1.5152992569768122
2024-09-25,53.18958250341947,18.801347176528598,9.654765121610817,4.563852991729183,4.511481364893739,2.1480724177027244,2.438066372679839,1.7965139439456448,1.3811623715432637,1.5151557359467147
2024-09-26,53.18526194395928,18.800787767870325,9.637621208449284,4.539693416789929,4.511280289925318,2.1479766789511654,2.4379577090105826,1.796433874018424,1.411742421076969,1.531244689948717
2024-09-27,53.188669679022524,18.825950089980665,9.635452939832742,4.507390672097078,4.498754756717906,2.1481143060902705,2.442014006897589,1.7965489767833167,1.4257617713098176,1.5313428012680868
2024-09-30,50.982168319528334,18.035353616269074,9.22451682501028,4.284623313093121,4.312126503997309,2.059001020021255,2.335101014146787,1.7220201761272302,1.3759606090221148,1.4678159262166823
2024-10-02,53.217875568959414,18.81789117788884,9.62903706842007,4.4491023471927615,4.5012250222287875,2.15124495148689,2.450044457575766,1.7980929233016232,1.453302821592724,1.532183661353127
2024-10-03,53.24755904721267,18.82838728389794,9.634407882443826,4.369591347829846,4.503735682671954,2.1524448571962442,2.4516899118440247,1.7990958504499832,1.468894410838639,1.5441937256148748
2024-10-04,53.25506178204545,18.827019203733858,9.635563228849849,4.33497144974192,4.502323326581783,2.1527029757501053,2.4659299052353822,1.7993115958232608,1.4827376288011866,1.5443789034372029
2024-10-07,53.27540111316298,18.830762734040263,9.624962519288221,4.298377956504857,4.504019277760558,2.153513863570561,2.474950501408509,1.7999893669206644,1.4930620217629011,1.5449606455804865
2024-10-08,53.332395588941104,18.8254896176819,9.612634193437563,4.25716736625158,4.499899368172231,2.1558177109592345,2.4602801759690256,1.8019150108056523,1.5094634503788162,1.544937517402893
2024-10-09,53.348937412481455,18.815401460711822,9.615615289821893,4.244237701295826,4.501294889261077,2.1648685786464816,2.428352196310864,1.802473825612862,1.5334020082101047,1.545416637647611
2024-10-10,53.37498024337037,18.805281174228398,9.605342069653924,4.246242718141006,4.490841953056962,2.1818251754503324,2.402663341831596,1.803325330791812,1.5433512868239956,1.5461467066516066
2024-10-14,53.38533237436288,18.789932944111758,9.583590638128175,4.2471333234090025,4.4722118175067145,2.2074468458402947,2.3891872448011804,1.8037035595333428,1.5615694279946861,1.5598918243119702
2024-10-15,53.38858005704379,18.81096135562888,9.567977182484201,4.247525306190929,4.444102678821095,2.2210726469436834,2.3894077512443377,1.8038700296404002,1.566467199821039,1.5600357921816455
2024-10-16,53.388878635862845,18.839868239294443,9.55572706071842,4.247549060729606,4.421198038130072,2.226957256066529,2.389421114149735,1.8038801178911577,1.5664759603823075,1.5600445167748827
