date,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,THE CORE SECURITIES COMPANY LTD
2024-03-26,18.88039307590833,26.342238467163753,5.838095220506019,15.649185168172746,16.985308587729563,1.2957153197060018,6.912522870646303,3.122695557876514,3.0329725177093163,1.9408732145814531
2024-03-27,19.04653426831234,26.357334825311103,5.873625146244914,15.434807061944989,16.990076756153123,1.3907114450073317,6.811158304185182,3.1228195503649094,3.03152900559319,1.9414036368829257
2024-03-28,18.81110823991853,26.42970203880286,5.98622770183278,15.473822624906376,17.008182654925683,1.3948584074401114,6.8153404540986795,3.1227132845670935,3.014821947744613,1.9432226457632769
2024-04-02,19.0719540786719,26.541658714092158,6.017905148889137,15.156979499858519,17.0520396883107,1.3011923719749519,6.825747165623996,3.067664015544184,3.016317060118145,1.9485422569163076
2024-04-03,19.00234487044166,26.284143644508102,6.016408615637344,15.518227757163267,17.002329818392774,1.4354083405224594,6.8145448837924105,2.9913869956973422,2.996749835634816,1.9384552382098261
2024-04-05,18.87470328684034,26.48288642710719,5.932376163536374,15.496426792393365,17.03814167376139,1.4661382897709136,6.829305127184397,3.0030250131246836,3.0084408791290107,1.8685563471523365
2024-04-08,19.261331388726887,26.486302623692797,5.903570682843676,15.096407354163203,17.075304468229568,1.4285330532810108,6.8486585523598364,3.0144495052173155,3.0131103168848195,1.8723320546008837
2024-04-09,19.15254836320511,26.52450339748539,5.867520594469815,15.118180662828085,17.097842717222107,1.4759627395485186,6.858677425456644,3.012275532324754,3.017456078060427,1.8750324893991497
2024-04-10,19.407542758624377,26.578670271179316,5.786356220828404,15.077790312630473,17.112467495238775,1.2917036355072282,6.836016936068779,3.0158463435060407,3.018134875754661,1.8754711506619441
2024-04-11,19.225111428547486,26.705502535932325,5.832149987637493,15.135230642984949,17.12254584262791,1.2118553299198553,6.842241347933566,3.0283327683985615,3.0215521147199818,1.8754780012978727
2024-04-12,18.664640872489997,26.90303858286519,6.097726260681728,15.062404998923842,17.150565023216597,1.359234035269855,6.82897920596766,3.0321301445473465,3.0225477085183625,1.8787331675194203
2024-04-15,18.436569893810002,27.16916110922908,6.120340337945522,15.099042195787405,17.13481118406549,1.2689666852666828,6.8401753516742225,3.030884740477323,3.0237306762454184,1.8763178254988542
2024-04-16,18.379672653196625,27.142096559349365,6.165626126604329,15.173566465501764,17.12232841704982,1.2595936748863903,6.840960913524251,3.02186913787749,3.021012204794008,1.8732738472159585
2024-04-17,18.761787625364498,27.071673318912154,5.873726873709822,15.294177726253475,17.07632674705601,1.2236251997262793,6.823723930753169,3.009184931602006,3.0128709283699884,1.852902718252597
2024-04-18,18.27673492589071,27.002212822365895,6.027606250358033,15.441305215898376,17.134884202088262,1.3719209219255255,6.828536239984202,3.0366226708180526,3.0209785133734894,1.8591982372974472
2024-04-19,18.17414364137812,26.626455154963008,6.154442010309142,15.234795974650545,16.930139970723115,1.200818150314089,6.745587560461175,4.111360380271415,2.985991993633002,1.8362651632963845
2024-04-22,18.16195148862194,26.640783079146814,6.101147485060162,15.219804307275242,16.925253304648795,1.2794644893780511,6.748141031979478,4.102598316528165,2.985130125639074,1.835726371722277
2024-04-23,18.221546576792452,26.555183590634247,6.094210948354586,15.224961928328785,16.963203944090164,1.2095835989302146,6.76366409396052,4.137900501143706,2.989887096288558,1.8398577214767695
2024-04-24,18.264766992883292,26.560430359833965,5.942148091855657,15.283948109751922,17.00398648044895,1.2065659968467024,6.788125568149511,4.1067061664920255,2.999041169556111,1.844281064181864
2024-04-25,18.453295419551473,26.455952689634348,5.926793294323032,15.356524002747127,17.01322093692234,1.192732689022889,6.651713345238573,4.106733075297454,3.0020252416245934,1.8410093056381662
2024-04-26,18.401484719287446,26.486837492097372,5.845827443892672,15.43914358286544,16.9953619053481,1.216401656629882,6.653817422574167,4.08636179825361,3.0548588696765204,1.8199051093747949
2024-04-29,18.411844838679425,26.451171644074755,5.893350119471244,15.368976972309184,16.952965240162822,1.2324910530668782,6.763896032992048,4.087317732354274,3.0239678331035047,1.814018533785863
2024-04-30,18.665385587024147,26.2623817044784,5.919279836586839,15.488508306207855,16.81884251077227,1.1893070582342684,6.7155147381133595,4.034176318446014,2.99878597070675,1.907817969430095
2024-05-02,18.359457166670992,26.281785982616313,6.056477029452951,15.64734974387335,16.80805206012223,1.2791416900385628,6.625756326014974,4.03510374413645,2.999217488333668,1.9076587687405098
2024-05-03,18.39206648217661,26.25137672251362,6.122019057245763,15.637162007595018,16.83318419884007,1.2394607622143032,6.578380167717099,4.0351489890074586,3.001321147300857,1.9098804653892003
2024-05-06,18.409471502449463,26.227432112672293,6.094724234292014,15.622898917805275,16.81741377766904,1.1904415454702744,6.70921307135908,4.020017243707778,3.0002491842050514,1.9081384103697352
2024-05-07,18.45098329092956,26.26118241773553,6.101377252341491,15.64300296772457,16.838971579381017,1.1928907167895357,6.571155552853685,4.026135400389091,3.0041100015659596,1.9101908202895634
2024-05-08,18.386970755228575,26.34212576958872,6.100052544999341,15.695542839289075,16.802288932958614,1.2090689720214207,6.550066870419754,4.010010052313657,2.9989178631633555,1.9049554000174889
2024-05-09,18.240893591247016,26.145259480296897,6.146657458426405,15.846724387696787,16.806993959619692,1.1973590820551792,6.693079599624961,4.019092184102044,2.9984199715450663,1.9055202853859599
2024-05-10,18.389429819117247,26.074350953075065,6.102801741751474,15.80568224261282,16.80553378188832,1.1984284576309232,6.6957356263036925,4.026048172215089,2.995717205570278,1.9062719998350897
2024-05-13,18.40640848256026,26.073545167761498,6.010475430737268,15.836406131307726,16.83735351589049,1.1911443133744681,6.70483420035532,4.031454411236869,3.0009032872724455,1.90747505950366
2024-05-14,18.327076582654076,26.251108709838867,5.87685822988162,15.844833068681622,16.855271863428207,1.1965602034314584,6.711188753050472,4.0272872551987,3.003754747541598,1.9060605862933855
2024-05-16,18.361667131871958,26.198735736970026,5.874124343373164,15.806801277046075,16.87478704820054,1.1943885734871702,6.733541601287977,4.033424954046716,3.0143404516895878,1.9081888820267827
2024-05-17,18.45370684403576,26.141520697519148,5.898463308609082,15.776595783809253,16.85690831044709,1.193159682927691,6.735521633440427,4.030925182036488,3.007002805398959,1.906195751776103
2024-05-20,18.40883217231074,26.227137671054955,6.076487681670479,15.648317809868107,16.8215372266865,1.1938814992267888,6.697927822217705,4.014659903139429,3.009022258948977,1.9021959548763148
2024-05-21,18.405853242180388,26.273998906351448,6.035008548770945,15.606689548505686,16.83785757253796,1.1910854170654928,6.708973932253495,4.024457389697413,3.012547161380651,1.903528281256523
2024-05-22,18.438867739215116,26.25341733481012,6.01513394784072,15.539680681984333,16.829907656932466,1.2791383828643201,6.70605360479674,4.028035590797567,3.0076048814057073,1.902160179352916
2024-05-23,18.301636139735848,26.405574731230598,5.935220721756742,15.649524773010542,16.823475553034356,1.2291708797638865,6.716924794511659,4.033169886261895,3.0048712358820806,1.9004312848123939
2024-05-24,18.263904274209093,26.369607175281885,5.941460478414026,15.620431398336763,16.83583101894949,1.3261723991386487,6.698013959253803,4.034682681507401,3.008381848228828,1.9015147666800594
2024-05-27,18.36411539581429,26.366504988820118,5.904961370044789,15.575917933165014,16.821376709253016,1.3729441884530567,6.692155473805113,3.996978356357117,3.0051946817762625,1.8998509025112238
2024-05-28,18.452912315376587,26.312732273271696,5.921775839897709,15.523200560809459,16.835650944856788,1.3362675181633168,6.6973373061718995,4.011288326373904,3.0075216473005213,1.90131326777813
2024-05-29,18.50852773823651,26.21380567164851,5.9329477390777585,15.560685852145692,16.838915973414217,1.3262765243631067,6.694752347567944,4.0141201686352295,3.00834040289626,1.9016275820147686
2024-05-30,18.448594064555813,26.326525837426683,5.889661342428493,15.519753576764106,16.850471212913863,1.3461764901415878,6.685839067328613,4.0198922248654485,3.010250925134916,1.9028352584404755
2024-05-31,18.526957964159212,25.929108048535543,5.910315435934576,15.71309766517959,16.911731672925303,1.3311962723480124,6.7092229534516195,4.040168531890609,3.019512061581943,1.9086893939935912
2024-06-03,18.48689174522152,25.904565823938853,6.0736379282828805,15.662581088525348,16.88012646767421,1.3491400373351254,6.691811426358188,4.034770956996495,3.01146516439427,1.9050093612731116
2024-06-04,18.255711604038712,26.01288976387442,6.114678416632777,15.740576420063762,16.888512110847262,1.3388325599355995,6.698018261620703,4.032536589581483,3.0125491797053683,1.9056950936999124
2024-06-05,18.181801205978168,26.083001357352455,6.080021978723081,15.770133951313953,16.89898714682722,1.3354599735959454,6.700323946431753,4.036210430275662,3.0071813447784383,1.9068786647233251
2024-06-06,18.21951802690249,26.121519965234246,5.961172447222818,15.764817404914734,16.9239306263014,1.3424891237318903,6.709316807250356,4.035922269323165,3.011620046666125,1.909693282452779
2024-06-07,18.098726043102225,26.32950406163245,5.895550031362553,15.788892533290477,16.89933794775869,1.3382394237171689,6.698645767001604,4.037618117879642,3.0068301224972154,1.9066559517579753
2024-06-11,18.02213867166654,26.428604439602598,5.8646889377354325,15.661974376333527,16.852671570378703,1.382252781586288,6.863384575063904,4.018178468718695,3.004684006144769,1.9014221727695413
2024-06-12,17.98451319553313,26.637796393428598,5.764575964614062,15.81109745268022,16.847582790683475,1.323996810040744,6.710901263847034,4.011664206482037,3.007023897379286,1.9008480253114106
2024-06-13,18.156174903879,26.624055526981472,5.699776808230494,15.890564783925583,16.851240927230553,1.1879132666307093,6.695461167590003,3.9997590997912296,2.9967010768923337,1.8983524388486255
2024-06-14,18.20291011110057,26.582005638671507,5.718790576592717,15.821495957943638,16.864974344131937,1.2302677332633924,6.693153185834786,3.9962814205405586,2.9912084574798725,1.8989125744410158
2024-06-17,18.305731310590744,26.482259515996766,5.74507260257489,15.297080196676374,16.757102249345316,1.1871283843396871,6.552178762826022,3.9925893674063344,2.968447701073523,2.7124099091703444
2024-06-18,18.303888831478986,27.54433341139994,5.6029027834059155,14.892123068972865,16.576245539609253,1.0486960873079192,6.468414253363595,3.9400287417683657,2.940254025666906,2.683113257026254
2024-06-19,18.280770844015155,27.7068156495655,5.698966376466305,14.512077633358691,16.611664283865625,1.1764336375077664,6.507610666529184,3.8797417398163407,2.9389849357350877,2.686934233140346
2024-06-20,18.13088886891316,27.8558722353648,5.702500249545453,14.48378502986547,16.61217963563892,1.2307575721233814,6.486203193082317,3.870490360460952,2.9397182225575724,2.687604632447974
2024-06-21,18.362970737292017,27.788800973833183,5.866437667682786,14.129608158928011,16.618805262563047,1.1919766983546662,6.491318765244607,3.9116970417992114,2.9497641674112667,2.6886205268912073
2024-06-24,18.33142368995082,27.734706628517607,6.023234393453396,14.06073178679372,16.585346794492956,1.2674938248755363,6.467733863141997,3.9022960258291204,2.943825437842544,2.683207555102301
2024-06-25,17.80983717663314,27.966853469116508,6.395794077322916,14.011788837475011,16.646304727190547,1.17006976874455,6.441326063293959,3.9099831158607987,2.95497332409234,2.6930694402702313
2024-06-26,17.781966534538583,28.09053960165584,6.422571253456296,13.890055445945732,16.63063369971552,1.2018886018093913,6.433400584767936,3.905694907108004,2.9524654908302277,2.690783880172473
2024-06-27,17.82868615947867,28.063892631045302,6.54815121135396,13.795950520223169,16.621615073252798,1.1713025182434793,6.4235503696036975,3.906662423536209,2.9508643982990193,2.6893246949636973
2024-06-28,17.92382611995377,27.927358628836053,6.6813335460989,13.748484386311805,16.60154077760184,1.1769515259898127,6.405524352253305,3.9043306168394563,2.944573308632645,2.6860767374824177
2024-07-02,17.958774128588168,27.880917134627463,6.607704703774249,13.733709648604009,16.575220265795096,1.2356573784905585,6.488112237820911,3.8982086636984237,2.939904906008218,2.681790932592902
2024-07-03,18.000603556909383,27.90913090891723,6.653872960207291,13.649796022913266,16.593847856588628,1.1989590353209967,6.463628900511416,3.903477101648953,2.9418675819113544,2.6848160750714887
2024-07-04,18.1026915119526,27.869005982981644,6.5924105652995255,13.714516071193621,16.558290320542536,1.2002466287882219,6.454874270492499,3.895610309888952,2.93364512171427,2.678709217146131
2024-07-05,17.854353130972463,27.979128721266527,6.559838112080782,13.705606374026418,16.619558592546888,1.2564031194521021,6.48898303496422,3.9030079842581493,2.9445000689221006,2.6886208615103473
2024-07-08,17.742291132180064,27.89988299024214,6.739538398899008,13.695276660782499,16.629276099708797,1.2686461443980688,6.532822084282744,3.858611448374468,2.94347539285045,2.690179648281763
2024-07-09,17.98247093487846,27.729419931142367,6.848076793735812,13.630453253364742,16.626345475818933,1.189931849877136,6.503738167877765,3.8623917854451175,2.9374795131404934,2.6896922947191704
2024-07-10,17.8724332911143,27.80612122779817,6.914569605390171,13.608832368569972,16.6233875240399,1.1975958176696835,6.501637445504913,3.8497414204325913,2.9367156966290473,2.6889656028512543
2024-07-11,17.900831527415647,27.84892982964418,6.814418110543831,13.641641703620454,16.613348794952966,1.1951806438608756,6.5176325695981685,3.845732824255902,2.9349422378053767,2.687341758302598
2024-07-12,17.96347270302504,27.789618848051205,6.846883481304536,13.65704714592588,16.578218481902773,1.1938046992103242,6.497587155074959,3.8520880703229494,2.9396288162054027,2.6816505989769297
2024-07-15,17.896937434560435,27.617209092312102,6.888930907671853,13.679547818596705,16.59552587201028,1.292690510476825,6.51050515260526,3.89155148868213,2.9426735721802677,2.68442815090414
2024-07-16,18.197453872913194,27.55347904744893,6.869067792042646,13.629417253214399,16.551284174038315,1.1978683341675993,6.486782668149519,3.9094309062226897,2.9278562094775213,2.6773597423251845
2024-07-17,18.310797814751048,27.434261127515924,6.786803579153064,13.742419684332505,16.542437986069082,1.2069853611682069,6.460459759998938,3.9160645081695975,2.925019679878166,2.674750498963465
2024-07-18,18.368927403721898,27.483020126023806,6.8032490475788725,13.642723623090044,16.548916369069236,1.1760183558656732,6.463338494548346,3.91187101005792,2.92615076413339,2.6757848059108142
2024-07-19,18.23930781171533,27.5135483452751,6.926070545982366,13.589204749479611,16.562728892478344,1.1767414914071659,6.473520791484591,3.9095458821895384,2.9313133450810906,2.678018144906862
2024-07-22,17.913579178536473,26.897104304735358,8.539956718496718,13.445506086162181,16.30188321690392,1.1582004822933072,6.371790252917303,3.855616968425952,2.880575296584816,2.63578749494397
2024-07-23,18.01487910715712,26.943339253681252,8.432339288541293,13.44498662951211,16.275447765457965,1.1565850022888364,6.361112867513434,3.856012060933224,2.883927392078479,2.631370632836286
2024-07-24,18.00080107005829,26.770547812310006,8.525499151826569,13.533291647103784,16.27588460038036,1.1561938477819096,6.372417499714422,3.8546299479046002,2.8795135485507837,2.6312208743692724
2024-07-25,17.86380404659047,26.804907388162828,8.5612763941115,13.569553516139129,16.29922590518905,1.158211389580804,6.366650430891985,3.85827792543681,2.8831030132794973,2.634989990617928
2024-07-26,17.905616201846254,26.73969976034834,8.546605893228278,13.568646804014675,16.308725434829483,1.1662762185194566,6.378887540605939,3.865376868173532,2.8836741970006674,2.636491081433371
2024-07-29,17.824789122023464,26.835262577552566,8.487812172306024,13.639075472439652,16.288312847868006,1.157273597411837,6.409647623730774,3.852915712400041,2.8811347970601537,2.623776077207486
2024-07-30,17.966926698449008,26.792038332945523,8.537624697369187,13.587565785246442,16.25537716453401,1.1549335394149687,6.4108338542988506,3.8009202248258935,2.87530901607198,2.6184706868441414
2024-07-31,17.90890818864009,26.912748889433647,8.55250314926982,13.53732999116802,16.245259254598345,1.1545940174261626,6.403875672848357,3.7934936459261492,2.878304087985669,2.6129831027037427
2024-08-01,17.87541879761155,27.053347945946438,8.420919653974405,13.607357821785165,16.249591068136198,1.1537093404895422,6.401453643274184,3.7488535407166004,2.8765262929054494,2.6128218951604643
2024-08-02,17.871581432198898,27.079706181462992,8.357057014632964,13.627286724777202,16.252744195541766,1.155682999500064,6.4032261177473595,3.7619730391812545,2.8772568323049157,2.613485462652585
2024-08-05,17.934611056646236,27.06799820521184,8.3460197083083,13.626784216678717,16.229658861060674,1.152260126548814,6.407410892883138,3.7528041034536352,2.872912989399749,2.609539839808897
2024-08-06,17.812987832413334,27.084408089499,8.415197174288366,13.747182159058259,16.24064074596581,1.1561450974743714,6.379227605837706,3.7607010796270166,2.7922269804332385,2.6112832354028925
2024-08-07,17.981213873050848,26.955314728693363,8.339645634473355,13.831827726057943,16.24563755182667,1.1534390558712595,6.320710780719731,3.7694958444847453,2.7905273982153824,2.612187406606707
2024-08-08,18.032189022824987,27.01597440891556,8.246837365649371,13.805183748539077,16.236659998168378,1.1588044166320814,6.338167807494928,3.7664850573878037,2.788969294524694,2.6107288798631214
2024-08-09,17.917918714645218,27.029412216427755,8.282147839577572,13.834730710460416,16.241561292912575,1.1591399403691576,6.3665731348723,3.7679921398270504,2.789009184034638,2.6115148268733113
2024-08-12,17.624274392399762,26.626691199692193,9.606874909330061,13.618950781975917,16.035360687443454,1.1465028428191981,6.290994599671705,3.7218123170762425,2.7501788720996836,2.5783593974917864
2024-08-13,17.812751299473483,26.605052909934773,9.439755155305162,13.625610674669417,16.036521410572814,1.1408601516844075,6.289984015909865,3.7212627268071405,2.7503756873163048,2.577825968326633
2024-08-14,17.76068826359934,26.621355327017778,9.345168151346202,13.69136186565404,16.05749975492547,1.1400728658698336,6.319296385180586,3.7293855876604116,2.753973620233955,2.581198178512386
2024-08-15,17.83304544261989,26.518102459484755,9.286873619057635,13.731942312523987,16.06918714897142,1.162954232545021,6.326120129259452,3.732767866820804,2.755953211821922,2.5830535768951144
2024-08-16,17.897517101009992,26.520805227763873,9.321916065111816,13.630716933338642,16.07856468947359,1.1461763055685728,6.328039858317385,3.7341413315701733,2.757561511148226,2.5845609766977335
2024-08-19,17.66067804061184,26.303722436275518,9.468856133774226,13.950625361284466,16.065243338077806,1.1498846765689617,6.32823147325679,3.7359810225489296,2.7542921935806324,2.5824853240208268
2024-08-20,17.69285869115878,26.29945989182179,9.45737150827976,13.953795886688383,16.054354753945688,1.1488850848570664,6.324394155487322,3.7357633993017365,2.7524028215106746,2.5807138069487996
2024-08-21,17.85657293602585,26.223612418977954,9.420101737744062,13.925054214373697,16.041406604116396,1.1416062458477325,6.323215047687731,3.7414908339282613,2.7492150652123812,2.5777248960859347
2024-08-22,17.864781919943805,26.225792205010617,9.376000019051165,13.980203563091361,16.041466563719347,1.1387492192375326,6.303336275111477,3.7427365826635697,2.7492118090939233,2.5777218430771973
2024-08-23,17.823320610041204,26.257445291602554,9.342004602826425,14.029252791598676,16.03855099359016,1.138331730806046,6.302190630548064,3.7429378781584366,2.748712134092417,2.577253336736012
2024-08-26,17.833721157144897,26.24447718905849,9.270594560408469,14.089122654152003,16.04199565186012,1.1386042364647313,6.310002216762759,3.7442418784545453,2.749370149318002,2.5778703063759854
2024-08-27,17.89703392454737,26.273806220319134,9.239610215048675,14.022791455995815,16.035341512830968,1.1488007266551448,6.315014811458535,3.7425703899701306,2.7482297244224227,2.576801018751802
2024-08-28,17.97232920192323,26.255457610839173,9.151079949852084,14.040125796447809,16.040129418734736,1.176684401708846,6.316326350063245,3.7283904193597404,2.7453633801513604,2.574113470919781
2024-08-29,17.95709848915014,26.298561435198707,9.146427448407538,14.035755912098963,16.02420777266804,1.1661351460186082,6.29957722336799,3.7589061743112615,2.742191217641063,2.571139181137693
2024-08-30,18.208735978086505,26.33656279385888,8.788206447774678,14.109029125763339,16.018324531475987,1.1744800002396696,6.297264351946275,3.7560171458497256,2.741184430125762,2.570195194879179
2024-09-02,18.31137751530819,26.30299498227125,8.746399839834487,14.059850419210862,16.025533441095778,1.1773714735811935,6.300360927186959,3.7623414356440406,2.7424180766765693,2.571351889190666
2024-09-03,18.44424644267708,26.273413661761637,8.737401587954526,13.969251500096572,16.03091538192976,1.1727125994595569,6.299380739212585,3.7597348186666864,2.7419914209261234,2.570951847315478
2024-09-04,17.73631698655304,26.248109191870828,9.498884986513414,13.974253256753997,16.0226133038168,1.1592904672927309,6.294895596086969,3.755524391179322,2.7405758881849698,2.5695359317479287
2024-09-05,17.72695617164816,26.260200515851572,9.513238765132034,13.962102605447138,16.024314666418864,1.1542517971870154,6.295113260480154,3.753385723135797,2.7408534320979663,2.5695830626012968
2024-09-09,17.659742227768625,26.273236052862448,9.564022449973201,14.0136705256525,16.019703536192182,1.1797975306402357,6.231289314674257,3.7527778312830655,2.7395400884337917,2.566220442519701
2024-09-10,17.647064609010332,26.312783061643703,9.452752428595632,13.99649973620862,16.0297806601786,1.2757430312652058,6.230405602031415,3.7484976260403173,2.7412633840662313,2.5652098609599476
2024-09-11,17.8832313164138,26.445826522924097,9.416010099924215,13.85909981253275,16.01482488991331,1.1363783897602846,6.198368616988093,3.7447380410592896,2.7387057879095615,2.5628165225745967
2024-09-12,17.852019507067347,26.50324342127665,9.299409847690292,13.914632358367305,16.02283081032388,1.1506553745796986,6.202031322159534,3.7510047808165954,2.74007488564973,2.5640976920689664
2024-09-13,17.87680480125608,26.446789602331155,9.283088794404112,13.986521676871156,16.011249193323586,1.1338120475098592,6.195092757099783,3.7679206901415006,2.7372583721473065,2.561462064915465
2024-09-16,17.85665471170561,26.45571971809729,9.325710284118,13.969924999495806,15.998635841583258,1.1337045378115342,6.199143007776941,3.765960691594708,2.7351020130628165,2.5594441947540436
2024-09-17,17.86655395368299,26.424790497227768,9.37909386433818,13.943325948760894,15.99261243611119,1.132489396683155,6.202773741236603,3.7668804964128277,2.7330116531014528,2.5584680124449406
2024-09-19,17.88505656553401,26.42663405540402,9.355371457725441,13.944298722132913,15.993859087252375,1.132568406205936,6.2034028455607,3.7669600280178384,2.733202325038072,2.558646507128693
2024-09-20,17.942477408102533,26.400189845825455,9.36919640835186,13.930345149496267,15.977985366922617,1.1332136350381337,6.197129929141937,3.7629290111628833,2.73046730494613,2.5560659410121795
2024-09-23,18.02007813457011,26.25321766979764,9.369097078487862,13.996891883171667,15.979646334508276,1.131412117127205,6.196892697158386,3.7649959774757242,2.734395914262261,2.5533721934408686
2024-09-24,18.07313642313238,26.066293858905105,9.425971169208184,14.05800714060563,15.98617402556216,1.1318607973782389,6.204443145285537,3.76537078701069,2.7396022069180406,2.5491404459940368
2024-09-25,17.789940070064976,25.982121737906628,9.750161660867242,14.131334135207524,15.978909979945795,1.136140412744405,6.18881827890895,3.761914301783099,2.7381243031414155,2.5425351194299606
2024-09-26,17.92584468440576,25.938909718448084,9.743436490441749,14.062548119673604,15.979922344935929,1.1358238900846003,6.186832671539694,3.7514153554898657,2.7386686543259975,2.536598070654717
2024-09-27,17.993119181271126,26.019531540723662,9.772812064392545,13.914255767208223,15.947059544421988,1.1305383919924952,6.203218184143207,3.748662231816809,2.7377081223361848,2.533094971693764
2024-09-30,18.03157085423599,25.847600942250438,9.911222275432246,13.918647760972217,15.932712442286107,1.1295120243867989,6.250108148741002,3.7178297280011776,2.7352226738538334,2.525573149840192
2024-10-02,18.176121553663606,25.66515759678774,9.919653428655517,14.003841290609031,15.906416802323154,1.1818490559480994,6.206498181363559,3.6929769351735713,2.732560715822956,2.5149244396527637
2024-10-03,17.847939504471526,25.75269104398113,10.103390163725875,14.309087947936359,15.812754002091422,1.1743814482929051,6.145225111968293,3.6540391679037727,2.7291043151202974,2.471387294508422
2024-10-04,17.887080241903103,25.71237299626307,10.194688078867074,14.286685842863081,15.779901654258815,1.1437465576703463,6.154957210772032,3.649898819532297,2.7300131878173857,2.4606554100527944
2024-10-07,18.02750551576088,25.629040616004247,10.28560130480973,14.240383483393233,15.723750079972243,1.1341390380454708,6.1536023505398285,3.626978448586446,2.727621274251751,2.4513778886361797
2024-10-08,18.193929078250985,25.594018943209,10.200449995699689,14.220924227843778,15.696564603350026,1.1637802594737323,6.160810071274934,3.6026294046993605,2.728265148154516,2.4386282680439795
2024-10-09,18.099160885676362,25.574952458130717,10.368119670681583,14.210330227730267,15.683222087605895,1.1371312722337914,6.156216734632283,3.592975043971594,2.7442710976839866,2.433620521653522
2024-10-10,18.02557305285305,25.481463379564616,10.927792019524428,13.802692208788192,15.680336836760237,1.1369968016504395,6.177200452062909,3.6035007465440345,2.7328027432926327,2.4316417589594597
2024-10-14,18.055959475746675,25.32009942314808,10.980427641570563,13.838438404409276,15.660257588413934,1.174556409544998,6.2050858572407925,3.6133586754422216,2.7281291576913493,2.4236873667921133
