date,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-04-16,31.656396586574047,23.6643708740496,12.072885627616326,11.938310689122002,4.559033121397086,5.690347075638124,5.113365884974906,1.2760875920686703,2.1801688925443874,1.84903365601485
2024-04-17,31.669365504924386,23.674887660547842,12.084857107953582,11.92756456845367,4.545772357489893,5.692304505857309,5.092845644085295,1.285497644184302,2.1750370850264,1.8518679214773244
2024-04-18,31.673605504747833,23.680210126926333,12.078209289100407,11.870866432088665,4.570725318667943,5.690899376511046,5.034983605889293,1.3132154801600602,2.2362304519355645,1.8510544139728535
2024-04-19,31.676193705926025,23.696640419820287,12.10430709351664,11.902127350173226,4.6093563112698845,5.694033867834366,4.88835172837135,1.3681382486700548,2.2087178886712593,1.8521333857469076
2024-04-22,31.676829906466697,23.733396818007655,12.108745491481047,11.872216773842943,4.608807082535621,5.691432821468039,4.851071487550489,1.307635975961491,2.296913056819918,1.8529505858660984
2024-04-23,31.678873603529034,23.7656736963401,12.137192973334967,11.832698043033732,4.62069146664575,5.694512394443337,4.865523761728274,1.2962546014233054,2.2505847344543826,1.8579947250671147
2024-04-24,31.710009054929788,23.76536751716351,12.142563134179715,11.825948809368954,4.760533608713809,5.696557739582583,4.869590119661757,1.2992767777243375,2.0679238276504446,1.8622294110250994
2024-04-25,31.687003325809982,23.75524725104,12.12879361578641,11.847739841301074,4.78296213450317,5.69522902167068,4.866254948107667,1.3012325073110955,2.0695813874589595,1.8659559670109596
2024-04-26,31.775055985183258,23.7694002532464,12.143397104480533,11.792283456395113,4.779443027402766,5.698907351928986,4.740742419225106,1.3136063528734465,2.1230364178791112,1.8641276313852793
2024-04-29,31.785859443785668,23.79461444526027,12.150789230468106,11.786874990604506,4.734466361048226,5.70469570405762,4.7488322962074445,1.3167863323026379,2.112370070929042,1.8647111253364779
2024-04-30,27.459625032727814,20.5303136309731,10.484269129806997,10.090786968924519,4.128409854827343,4.932874575242723,4.059432655973813,1.1370346945144532,1.9453732958807066,1.6013028744655902
2024-05-02,31.81739122640397,23.70906877006021,12.13228841402505,11.579621464860578,4.786637410816252,5.712865302123083,4.565128649088314,1.318850957041511,2.5285943674695854,1.8495534381114482
2024-05-03,31.975720681188935,23.5024875184439,12.227805728834495,11.460537478182378,4.757739122651569,5.7356581157978646,4.627821006761885,1.3160906706594013,2.54393624295789,1.852203434521682
2024-05-06,32.03475222479887,23.43800284402887,12.282049966817311,11.488949285325955,4.72525441606585,5.749877380168124,4.639293833249248,1.3123919884961022,2.507919933686028,1.8215081273636393
2024-05-07,32.022842661596,23.440891491629976,12.18162189424376,11.48031220519041,4.743170271292081,5.745554778468985,4.635806138107162,1.3073276142631645,2.6216745415923763,1.8207984036160867
2024-05-08,27.133669780730774,19.94081358611746,10.321220425843993,9.770140387015976,3.9420763720910648,4.870735730905363,4.0663516091866265,1.1077653483155074,2.2038354303799723,1.5485961628838856
2024-05-09,31.989445442575636,23.522560771124805,12.183768513075439,11.374072284253838,4.676040168712403,5.7447478882865095,4.769582150643084,1.307923477761247,2.5999244848537097,1.8319348187133317
2024-05-10,32.03501820334079,23.550808712194524,12.208652211648708,11.370150457958335,4.584557057500528,5.750679229960523,4.724209516450891,1.31863707358524,2.5792862309541693,1.8780013064062868
2024-05-13,32.10050228251742,23.56157068633375,12.111495681724369,11.355923443979728,4.621342719352803,5.7585611125924725,4.739399412740361,1.321045425070729,2.5656914671561477,1.8644677685322235
2024-05-14,31.845263197820145,23.45245453771508,12.006488940660882,11.360254260843528,4.59941272925977,5.716350848925294,4.685079943102824,2.378309140231252,2.116223826829905,1.8401625746113186
2024-05-16,33.17279545923748,23.285551583397538,11.961200967995596,11.278239166660102,4.589024039767393,5.676362869638687,4.643069678707714,2.369191372848763,1.19265669956665,1.8319081621800768
2024-05-17,33.30109831282718,23.415768697471254,12.0748077609232,10.756211630440392,4.658457742565252,5.698795466623185,4.668551776833539,2.3889565537301927,1.17793469835324,1.8594173602325699
2024-05-20,31.983276069166145,24.742610483954596,11.900432362459092,10.639392065336835,4.677537174148978,5.659918775948973,4.888943821649997,1.3402682936974066,2.3425358523979027,1.8250851012400755
2024-05-21,31.696046840026394,24.69662303737858,11.960544034012543,10.883242452475612,4.614551461977633,5.672605131956736,5.215079697169324,1.303616271507246,2.135262621851682,1.8224284516442524
2024-05-22,31.600279380286466,24.72215839500741,11.9510820294026,10.851968614317931,4.584574177203235,5.676674553676631,5.3467000760208245,1.290513775195631,2.143547020684578,1.8325019782046936
2024-05-23,31.641600351778802,24.611012747247212,11.96425076799578,10.769633131015151,4.663451542467962,5.686836883200333,5.247448035953896,1.2954601959206804,2.2530753455872055,1.8672309988329743
2024-05-24,31.613446993564015,24.56118942009675,12.027117227330256,10.755257296762547,4.663558115720993,5.680967318553853,5.278545708311135,1.2925819464583448,2.263988295353185,1.8633476778489193
2024-05-27,31.595523618710857,24.54311741688943,12.069170447330569,10.729372754773843,4.68918635483115,5.677746470577367,5.244806453810052,1.3133539319731993,2.259732194774865,1.8779903563286622
2024-05-28,31.603844067566854,24.56867274103948,12.069387602436423,10.624996714732815,4.698612494041454,5.680189550153743,5.207294804528987,1.3122595677451496,2.3137456171098245,1.920996840645264
2024-05-29,31.613980671368267,24.58728373067129,12.073875548809514,10.600124944846057,4.687951933968302,5.682011411787529,5.283310172803064,1.2740257092412302,2.2604084244387255,1.937027452066022
2024-05-30,31.755409999977353,24.719298420638083,12.120833426263209,10.638988702734054,4.705915601321864,5.212330663485293,5.365135339449868,1.2660475406682008,2.2627274136506896,1.9533128918113838
2024-05-31,27.109846122227488,21.105043720765458,10.363961726668395,9.098143667711588,4.024306563492799,4.4496579529747375,4.539282499937395,1.0734779349906545,1.88768496806016,1.6742637068950537
2024-06-03,31.78040328882819,24.73327049307725,12.140732505043166,10.663093342609784,4.709281670399944,5.216256986679632,5.326149455272181,1.2574660855259723,2.2083712181510355,1.9649749544128465
2024-06-04,31.801887573445004,24.7731290954045,12.130870544686942,10.921662949285322,4.646711214494706,5.219783296547941,5.200342318647193,1.2128743665923658,2.1231553985705207,1.9695832423255037
2024-06-05,31.84597521076776,24.834106652735066,12.134769067483742,10.964751709310622,4.577755849457815,5.2270195938384765,5.188979498769697,1.2012984987048902,2.040668663249328,1.9846752556826024
2024-06-06,27.232027653564376,21.225069214113766,10.392551803643977,9.391190101704016,3.939106466674156,4.4685375777162,4.414524476261553,1.0335152213463534,1.795137424084152,1.7021457015970551
2024-06-07,31.871340109455755,24.84033230136183,12.119234895976078,11.003607928468627,4.567043026994597,5.229876809606148,5.168871837281458,1.194044049538313,2.012718887842333,1.9929301534748634
2024-06-11,31.83962247735001,24.81459341913179,12.105751483332936,10.989794927185523,4.557399246587985,5.224985609575759,5.16296319359535,1.1826002092145629,2.129551710943383,1.9927377230827061
2024-06-12,31.854443666348388,24.821966973750133,12.084567149889281,11.013914239486244,4.547466057371743,5.226261600497245,5.101290841893346,1.1817545419941533,2.172901330434397,1.995433598335071
2024-06-13,31.863918930115915,24.849046144418875,12.08877803398643,11.011211896220406,4.487492815208012,5.2288060821412135,5.129760503142366,1.1641695490035309,2.1786785399304813,1.998137505832772
2024-06-14,31.897093396390048,24.87768041121122,12.09444461156145,10.977236469026169,4.3720704786757745,5.233170728975158,5.1791225125098315,1.1275945476376856,2.203158479598584,2.03842836441408
2024-06-17,31.90766987423745,24.881742654838813,12.16759489744947,10.816851896074967,4.494460399403682,5.232257969990671,5.219764488793261,1.1141272872089512,2.1318812353417917,2.033649296660945
2024-06-18,32.06007467354986,25.022892427774828,12.30491207824946,10.247853953455676,4.534739240792875,5.256875249029142,5.373569243120971,1.0744452662559087,2.0658051894811345,2.0588326782901456
2024-06-19,32.01254257606523,25.026159478282985,12.327892135084515,10.233101159949912,4.524956707037683,5.2529093343882,5.43937084202503,1.0706340106252032,2.037870464230431,2.0745632923108115
2024-06-20,31.996628538601136,25.009272714591102,12.340579950291486,10.177721460716919,4.502280247050495,5.249940789672554,5.391882944733892,1.0403051483603392,2.2126667533679174,2.078721452614163
2024-06-21,32.007404978076025,25.019450651775998,12.35673901690749,10.169064366674274,4.509203090138762,5.251787707557845,5.379142674640044,1.0218948161505585,2.1932624318977334,2.092050266181269
2024-06-24,32.00582602044031,25.068856968757995,12.289522786622976,10.248923742173012,4.5042933552010345,5.251518789177456,5.394163444969932,1.0005477662755677,2.136485945785325,2.099861180596394
2024-06-25,31.96524981205156,25.050710734055766,12.271800468161413,10.289314830036316,4.506169226992372,5.24678840747611,5.450554162846584,0.9765131020212047,2.1255718094104816,2.117327446948192
2024-06-26,31.99691044427929,25.033811394430433,12.248685139717582,10.272853609642052,4.496414890574023,5.242333351694604,5.448201537504809,0.9681989161884328,2.170893432537208,2.1216972834315637
2024-06-27,32.08417421775921,25.027488624670514,12.234494665015536,10.294656132605292,4.437942286217746,5.241025609594834,5.506707719266004,0.9491596934935773,2.1019258714838203,2.1224251798934732
2024-06-28,32.0811265792968,25.04130810709478,12.22959933281052,10.291237423925761,4.393480629032057,5.239833610004532,5.541785253835536,0.9223696813798294,2.135042556080122,2.1242168265400667
2024-07-02,32.082800492368996,25.04918097555482,12.257322361850106,10.245711090571383,4.418021136571641,5.241681440567167,5.56720969387526,0.9253293575211239,2.0886756097598167,2.124067841359687
2024-07-03,32.05902105335478,24.99906450183286,12.218968929085996,10.307398775467533,4.389593094652947,5.234484815139939,5.546830739892255,0.9083937874914549,2.2143752377201964,2.121869065362034
2024-07-04,32.082551806205714,24.95966179880508,12.249965029687317,10.311626758831299,4.348490421257852,5.234597519078211,5.593229064641521,0.8920303779239316,2.196963693912764,2.130883529656311
2024-07-05,27.398615794395305,21.327965326506142,10.455111972728849,8.772151046424465,3.7258628091940755,4.470465276540407,4.712608883304256,0.7564014788387168,1.8756785906069666,1.8153293774496042
2024-07-08,27.40912556042425,21.340485685539164,10.480730710144,8.78275898723158,3.760717270700973,4.472746938347066,4.7189480359962666,0.7545395901020967,1.9166121429242382,1.8147742954119508
2024-07-09,27.42723626630635,21.355804521248515,10.408126590401855,8.749940856917036,3.8153302265988676,4.49876008386369,4.734003070439931,0.7499515734851694,1.975830079240943,1.818409266371048
2024-07-10,27.445539271398484,21.376169366731297,10.408897303362869,8.748806826595864,3.82391306107522,4.553238842899352,4.712009689862052,0.7440651708123084,2.0438704163411643,1.8213547884136188
2024-07-11,27.46412245340155,21.400299479607636,10.496137859423328,8.68766546093173,3.8748886549717207,4.63301617766032,4.692413164498286,0.7306816599954463,1.8825768985394291,1.8264756764064856
2024-07-12,32.0586898526578,24.97559395369805,12.191775355184005,10.142275265779615,4.501214148108898,5.488369682323097,5.467330682833006,0.837610863767588,2.2061430911533986,2.1309971044945457
2024-07-15,27.48381161974438,21.40407822901807,10.479847203789733,8.615645621194162,3.83982095430946,4.774151382421967,4.682019535415477,0.6969803945991635,1.8490340570240384,1.823593523063517
2024-07-16,32.12698946251809,25.00366107763362,12.224999598667651,10.21351037224427,4.3768190821791535,5.580707409788426,5.455460450532576,0.7701057567534216,2.129009208999211,2.1187375806835775
2024-07-17,32.10723857767826,24.988049995137796,12.239687479665307,10.179276133546301,4.358444662829477,5.661680948799602,5.498439206915731,0.7596953402430476,2.079756480243554,2.1277311749409256
2024-07-18,32.0876406670203,25.007439146966753,12.22656109517498,10.170636973163544,4.336656464035137,5.6570754807808825,5.526564392822922,0.7450214091686619,2.1106619795784614,2.1317423912883564
2024-07-19,32.090276354865644,25.01134848436799,12.246673176137318,10.141374866994655,4.321412987957902,5.6576350690011195,5.517001742217216,0.7492008089484979,2.1365927237351583,2.1284837857745034
2024-07-22,32.044638755444964,25.003597430348584,12.201788950035773,10.033231734120383,4.503100046396518,5.648883486323321,5.5484841086482355,0.7217624658386265,2.1654395195949623,2.129073503248631
2024-07-23,32.07213443302104,25.070758750006604,12.102187050763426,10.137719586503929,4.477530900559214,5.651528963677819,5.5962565562830004,0.7023219218908958,2.0321239383624055,2.1574378989316627
2024-07-24,32.06360855614077,25.079088335078513,12.11468098525104,10.150974696314686,4.468037027151183,5.650026592819708,5.595664949771855,0.6927563436808594,2.0227424956437,2.1624200181476847
2024-07-25,32.03536189147828,25.098058317836635,12.104844066821334,10.156655056188825,4.492391777857095,5.645049161591962,5.630844026251944,0.6921460550385656,1.9815084686522582,2.163141178283102
2024-07-26,32.03654154612247,25.01491368347754,12.113107371953296,9.965512962163887,4.543162817950293,5.643984672226593,5.658783870775041,0.6920155367571865,2.1451358929305484,2.186841645643142
2024-07-29,32.03748853233726,25.03490173798272,12.206279496571394,10.036159805598198,4.478901749046754,5.645423903486205,5.6476921008676015,0.6771373796644737,2.0385284888987427,2.1974868055466494
2024-07-30,32.06567214210047,25.050402239519475,12.214436344682635,9.992075088435252,4.470059540588707,5.648340216952855,5.646488889539813,0.6668569727732193,2.040596796150349,2.205071769257221
2024-07-31,27.511471824087895,21.49626218842078,10.45750707557725,8.59079359349775,3.8545748089127594,4.8464016072713285,4.819141238746605,0.5635183445011854,1.7453946451269309,1.900148016627308
2024-08-01,32.0708590097233,25.105748969569653,12.296961407818694,9.833254687675982,4.499315075526401,5.65110624742606,5.655408210312659,0.6419692546766725,2.028769369634203,2.216607767636377
2024-08-02,32.078832675242964,25.091407127130637,12.330096151594221,9.829219295982593,4.472212112063441,5.650984695793889,5.6205728623179,0.6297668136640064,2.074612349231289,2.222295916979055
2024-08-05,32.07145965580949,25.089805663691266,12.314882807922578,9.852801762695803,4.476446443711488,5.649843715992031,5.631982611413033,0.624143934132987,2.06726407637027,2.2213693282610487
2024-08-06,32.078703142445065,25.13357090518064,12.278949569058598,9.93222532235778,4.482278369298907,5.651698734548502,5.506970310620858,0.6106647933972378,2.0703330531065576,2.2546057999858524
2024-08-07,32.09674358629931,25.127814313261737,12.267272866604499,9.99538571518893,4.478805950235661,5.653455432158367,5.400729596176493,0.5949546343705078,2.1294715402169437,2.2553663654875455
2024-08-08,32.07970253925795,25.128296359116,12.265094397137574,10.022551714381638,4.4778358564892855,5.652864637627028,5.397057271914998,0.5821020924375504,2.140918425280745,2.2535767063572356
2024-08-09,32.081619995963315,25.14073653049666,12.250035832505581,10.096789449818209,4.437100153223664,5.653202518665377,5.402400681402531,0.5920589792964375,2.0927628538159126,2.2532930048123183
2024-08-12,31.25414102771231,24.52475693193806,11.93605044776568,9.859290290009437,6.853538997741381,5.507738755838211,5.27346477598267,0.5642461143836272,2.030527879519327,2.1962447791092923
2024-08-13,31.243941813830883,24.51746048248075,11.964684798836174,9.860893916521972,6.830717332496267,5.5045055442930275,5.282765576818335,0.5418107272241707,2.060592270083741,2.1926275374146798
2024-08-14,31.253710440162504,24.529292649656576,11.96055259389266,9.877054543984089,6.835498262129044,5.50624707804097,5.291655972842631,0.5400609570660478,2.020989628728634,2.1849378734968448
2024-08-15,31.251833137960766,24.534386633200576,11.95885940170654,9.87965517279424,6.838606287982878,5.506593326039747,5.292629163709486,0.5361940743565521,2.0148866599373627,2.1863561423118556
2024-08-16,31.249577083788232,24.540183762037028,11.956598881532582,9.873935274388836,6.849057471925904,5.506195807827141,5.290209484640012,0.5342341946280877,2.013169338158902,2.186838701073272
2024-08-19,31.2540857108453,24.54068065676557,11.951254618745622,9.8740235620178,6.852035609599401,5.506764533016368,5.285981586207337,0.525823699501181,2.0174529094122593,2.1918971138891625
2024-08-20,27.58182366233397,21.606486976696527,10.479200125466688,8.681579806496886,5.971186151892038,4.8471666025485645,4.724526830081883,0.42543895941777665,1.742952397595252,1.9160277636765102
2024-08-21,27.58969991130314,21.62971851224348,10.502259997433752,8.61987608034598,5.878978003656919,4.84927158536757,4.74057571138809,0.39627582915186627,1.8242570552415298,1.9187568891778195
2024-08-22,27.532618859127545,21.646978528098007,10.500790304446586,8.617136200323943,5.960823295573801,4.8692224693084984,4.731645689945291,0.40967953067198093,1.79292085827261,1.915111771101058
2024-08-23,27.544125376926686,21.65817505639466,10.480796856905826,8.59546519279266,5.975300969631955,4.915436067081842,4.695477555446822,0.41540263687947837,1.9445279728848457,1.9132056035693907
2024-08-26,27.550577371607986,21.678250262256764,10.447170625483864,8.52838245392262,5.981260533523474,5.00192315294663,4.676082531131183,0.4061554821475235,1.960286760699597,1.910486913115977
2024-08-27,27.560864267371834,21.677863168797398,10.480815708444057,8.532106271132058,6.030325276035103,5.059985521878751,4.651604807768689,0.40611753795985817,1.911775360172627,1.9017192997601882
2024-08-28,27.562097269905312,21.666920271312755,10.48184321055529,8.52553025762016,6.026215267590166,5.078942935831024,4.62884563600485,0.4126421763661958,1.9090236067685304,1.901205548704571
2024-08-29,27.560710142055143,21.68741893843188,10.464375674664309,8.537038281265982,6.0258556418512335,5.12019714559708,4.620265993376043,0.39635626790313255,1.9258232662872108,1.8997156706432812
2024-08-30,27.560710142055143,21.69579308063844,10.4551281556632,8.539812536966314,6.058735709410731,5.16186235620763,4.617080736831217,0.3855674957351727,1.8879084383826663,1.8977634166319362
2024-09-02,27.560710142055143,21.693018824938104,10.459289539213698,8.525787133147968,6.957851431846283,5.213083336452659,4.604082835124103,0.3703604644889054,1.8860075594768826,1.8915470288589686
2024-09-03,27.560299141210653,21.795512160533725,10.446988746313952,8.41193989922321,6.856539723678584,5.347531987707663,4.626585131360135,0.33660702013485944,1.92260877730732,1.8880535216807726
2024-09-04,27.5635871479666,21.80219092425675,10.447964873319625,8.405261135500186,6.854433344350554,5.37440116791644,4.6087579697302195,0.3333703884844715,1.9250747823742822,1.888259022103019
2024-09-05,27.560864267371834,21.798491916656303,10.42711685548268,8.450214352866686,6.847703205521968,5.400910722386284,4.596993070556587,0.3319832606343052,1.945262116353702,1.8874883955195936
2024-09-09,27.58721969652499,21.786727017482672,10.453575034846963,8.439065954959794,6.875754013158665,5.422899267566698,4.575055900481735,0.34112802942429027,1.9299451423815326,1.8882076469974574
2024-09-10,27.586705945469376,21.776092370631396,10.463850055959306,8.409268393734,6.89810218407801,5.4567040870263055,4.532876938815568,0.3148753504822545,1.940682539443931,1.8887213980530746
2024-09-11,27.591432455181053,21.748405195991865,10.463952806170429,8.547313302378324,6.880172272236972,5.479463258790145,4.475953321853189,0.30388107789204777,1.9176151170467213,1.8882076469974574
2024-09-12,27.560299141210653,21.82706048260685,10.451113653539503,8.311296067427811,6.879196145231299,5.63790408434247,4.612251476908416,0.3010554470861535,1.8506173556347463,1.879525254157528
2024-09-13,27.574478670345687,21.79952342602577,10.456016636738784,8.298298165720698,6.888751914865779,5.7054109730505616,4.543511585666843,0.3016205732473324,1.8898969632185378,1.8730006157511903
2024-09-16,27.576122673723663,21.799677551342455,10.45442400846637,8.297013788081657,6.804483795217966,5.747487184505605,4.518080908413794,0.3143102243210757,1.9639928119651306,1.8687878570951297
2024-09-17,27.5754034222458,21.801560448961293,10.47184864614421,8.287766269080548,6.785415154162153,5.778414998053757,4.517669907569301,0.3098919652427683,1.9307531186667017,1.8686851068840062
2024-09-19,27.574478670345687,21.80505395613949,10.486644676545984,8.287766269080548,6.767382492109991,5.797064161372659,4.517669907569301,0.30871033781484886,1.916933215270601,1.8712538621620918
2024-09-20,27.57951343069073,21.78347641180357,10.495429819597037,8.287766269080548,6.75474421614181,5.817614203597345,4.517669907569301,0.30999471545389173,1.8034886080481303,1.8690447326229382
2024-09-23,27.57149891422311,21.645642603467998,10.486906021707975,8.275693119273544,6.7215045228433805,5.856710658929808,4.47569644632538,0.2618048664370042,1.9783090502560632,1.8634448461167112
2024-09-24,27.575249296929112,21.63267799282929,10.475148315049122,8.265212597738955,6.773290629249589,5.872893817181748,4.340220292959141,0.24104932379007182,2.0843914507262236,1.8589752119328424
2024-09-25,30.955727318974517,24.244628637553454,11.763665599548426,9.25875881623476,7.5636633351396645,6.59456462189931,4.908735638607692,0.26660822582475435,2.3607630165372355,2.082884789680184
2024-09-26,30.95344245455123,24.216843577838226,11.82599809303158,9.211216007196693,7.64710395964767,6.601756436941013,4.756858195563711,0.22076243098572215,2.496358347207258,2.0696604970368964
2024-09-27,30.957519030581697,24.212275424420056,11.783040746114958,9.083047093329036,7.8135671593728,6.603006967482439,4.632859936508078,0.23146708878203215,2.6200228130369108,2.0631937403719887
2024-09-30,27.668738888399513,21.514890442433266,10.50648918444599,8.028111964562356,6.968785852438511,5.8856348433610535,4.208597272510031,0.22882204866638395,2.4883264200765036,1.7725109092724782
2024-10-02,30.960762925939072,23.98922210825327,11.782873226777888,9.115355780079424,7.700752551333842,6.595815013121093,4.848380598016274,0.1742740966667557,2.8623541098019167,1.9702095900104615
2024-10-03,31.064693409592977,23.640388374497835,11.722216556644138,9.393525319707296,7.501567230929377,6.594723689013112,5.06635747136075,0.06375290599618137,3.0434180296984272,1.9093570125599097
2024-10-04,30.82928857774735,23.765532980906013,11.71474099274607,9.380094281322876,7.587254088872022,6.63215136540508,5.059113498586836,0.12234236834396868,3.077906356999514,1.8315754890702722
2024-10-07,30.83354343336867,23.781058805857022,11.70085843256315,9.381371386467956,7.642386660439972,6.62823017174647,5.059802299752881,0.1098621412202578,3.035598821626529,1.8272878469570926
2024-10-08,30.79131296448744,23.79571717092496,11.686183300780723,9.362941791719246,7.751408809606344,6.6499436242759735,5.049862377107078,0.1004235545631004,3.043246660181324,1.7689597463538091
2024-10-09,30.795094992821646,23.57422507823005,11.688459855268944,9.36618402760109,7.816820288401185,6.661191051991183,5.05161106308224,0.09998156780920937,3.16630965511281,1.7801224196816432
2024-10-10,30.775001758291808,23.575016473227972,11.677671097853194,9.511886788001336,7.851361312201807,6.6624967469466485,5.060938886820673,0.09994610610495412,2.952827453879848,1.8328533766717572
2024-10-14,30.80870159738393,23.568369283785987,11.697742611560448,9.20305528940327,8.05103302490076,6.668647319199675,4.856742524868435,0.10589923709530609,3.207343501185736,1.8324656106164512
2024-10-15,30.839356948833814,23.575818315812842,11.694080858321685,9.215176773467212,8.12147170896603,6.630001902281861,4.833784222673345,0.1001288140331139,3.1503589185560945,1.8398215370539996
