date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,BOCI SECURITIES LTD,MIRAE ASSET SECURITIES (HK) LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD
2024-03-18,7.116464151211539,25.85802600724792,40.51019683081078,8.107724010516593,2.8707453989909757,3.584878846017196,2.835216371775741,0.0,3.9259575072834507,5.190790876145812
2024-03-19,7.469544774524471,25.945714896345372,39.834010116121675,8.128517489492056,2.878107857804374,3.594072807579967,2.77124741753936,0.0,4.114126950203035,5.264657690389685
2024-03-20,7.534976209076059,26.130956608195437,39.40416163624742,8.1031176763014,2.869114409487963,3.582842127689795,2.94013209289113,0.0,4.126127405724025,5.308571834386763
2024-03-21,7.203256026104348,25.80611206624329,40.574014946843974,7.883933897056243,2.8349882460264553,3.470053682326936,2.905161222413249,0.0,4.077049928072699,5.2454299849128105
2024-03-22,7.084574996452391,26.05718745565489,39.44586348800908,7.971477224350787,2.8664680005676173,3.5085852135660565,3.646941961118207,0.0,4.175535688945651,5.24336597133532
2024-03-25,7.091084371764202,26.15417574177884,37.8940979040954,8.315778198307566,2.884993037454922,3.8418966686899703,3.6597993358803156,0.0,4.941621737422787,5.216553004605991
2024-03-26,7.172408873671446,26.118125401241173,38.026963406805045,8.163920393751338,2.8818032669947926,3.8376489050574216,3.655752906769384,0.0,4.932591482987374,5.21078536272202
2024-03-27,7.042805716933385,26.114695085005522,39.17382471397512,8.158391845172327,2.879851730405959,3.8564351142317426,3.4750686103289734,0.0,4.929251167266636,4.369676016680329
2024-03-28,7.043809931201654,26.118418707446615,39.31843296617117,8.15955512779382,2.8802623605318503,3.8569849926924036,3.2866360104088685,0.0,4.965600827006025,4.370299076747585
2024-04-02,7.00387720983175,26.062675630491235,39.568882723295275,8.04609966919219,2.8741151780315155,3.848753245829332,3.279621527407249,0.0,4.955003023512254,4.360971792409206
2024-04-03,7.012054190520215,25.982292074103047,40.37264872168688,8.103687373324325,2.873093197738506,3.847384702912207,3.2784553568253743,0.0,4.170963268499094,4.359421114390356
2024-04-05,7.0436118155516665,26.352823516805373,39.81498017644748,8.079437082544558,2.886023502518127,3.7111119048469474,3.2932099867842983,0.0,4.4397614030074655,4.379040611494089
2024-04-08,7.196586142051207,26.620135975697963,39.80182265297266,8.512946622305801,2.922030956169536,3.757413568638796,2.4663677130044843,0.0,4.234775061478374,4.48792130768118
2024-04-09,7.234836256680656,26.76207898418164,40.42469242081854,8.551239284048926,2.8982388177481258,3.7375802575415187,2.7153054270239245,0.0,4.067577746691057,3.6084508052656123
2024-04-10,7.176314942610934,26.67787034719491,40.547788464976584,8.524332248721707,2.8891193191976257,3.71509278792863,2.8676654628669507,0.0,3.9689634211749563,3.6328530053277075
2024-04-11,6.691689008042895,26.670241286863273,41.1331546023235,8.5218945487042,2.8882931188561214,3.7140303842716706,2.7953529937444146,0.0,3.953529937444147,3.6318141197497766
2024-04-12,6.599093472286663,26.628359327599128,41.23987294335986,8.508512081087833,2.883757450301581,3.708198008494236,2.7909632749205895,0.0,4.068667689781933,3.5725757521681714
2024-04-15,6.728951966622687,26.60557001747317,41.25093606247548,8.501230253539207,2.881289448347181,3.70502442677317,2.788574688870663,0.028527618300467142,3.940377277752024,3.5695182398459506
2024-04-16,7.09189800098891,26.35092180546726,40.79960443596807,8.144380871653599,2.8537119446210357,3.6695627604718513,1.9672246944974219,0.02825457370911916,3.9803630712721625,5.114077841350569
2024-04-17,7.5095595524713215,26.77028749468914,39.059623282821136,7.835292451494123,2.860784591417646,3.685738563942784,3.2113015153660953,0.0283245999150262,3.912335363262994,5.126752584619743
2024-04-18,6.875621184154479,27.06943064035212,41.02300156183444,7.979554167258271,2.8680959818259266,3.3295470680107906,3.2195087320743996,0.03549623739883572,4.0465710634672725,3.553173363623456
2024-04-19,6.88065196411338,27.340315258962722,39.97926868499124,8.1066590413554,2.888086642599278,3.3527540479679736,3.4564106230117595,0.035743646566822745,4.396468527719198,3.5636415627122284
2024-04-22,7.06713780918728,27.83226364750847,38.86204658541862,8.285858513016514,2.913391505011899,3.4470325232566523,3.4686666185908996,0.03966250811278575,4.489074781856205,3.5948655080406717
2024-04-23,7.412024504915229,28.718478415728736,39.63527568029634,8.59096737426984,2.877902835161704,2.3507622168400055,2.1940447357173385,0.04274113121527283,4.626727454053284,3.5510756518022513
2024-04-24,6.85973998520241,33.69270337878307,34.96811471655569,8.536800197301202,2.846774477680302,2.864390656378818,2.1703132156572593,0.042278828876440126,4.506218511080577,3.512666032484234
2024-04-25,7.00724887814981,32.868484639282016,34.86365205384881,9.140490162236798,2.7890921643079047,2.7718329306178804,2.5060407317915083,0.04142216085605799,4.570245081118399,3.4414911977908176
2024-04-26,7.127144742630883,33.01296152154049,34.54600832515482,8.78879149886629,2.73444109783749,2.5212359132288737,2.2538833801482285,0.04061051135402213,4.585603573724999,4.389319435513892
2024-04-29,7.2032303322725255,33.02193477740136,35.08879991787291,8.76706703623858,2.7854771926222495,2.25165109673887,2.279026793963659,0.04106354583718304,4.636758717448585,3.924990589604079
2024-04-30,8.528698464025869,32.35313931554837,35.303826461870116,8.447857720291028,2.7418485583400702,2.216383724063595,2.2770142818647265,0.04042037186742118,4.227297224467798,3.863513877661008
2024-05-02,8.204921610098365,32.363111424446906,36.4857152449055,8.419780441132037,2.7327357572095208,1.3697250478396616,2.235874710444153,0.04028603081881358,4.297176620673448,3.850673112431598
2024-05-03,8.113226353034984,32.027642114355956,37.825176916176616,8.33250274095485,2.704408784344995,1.3455596531446228,1.5482241934948004,0.03986843416724808,4.252632977839795,3.8107578324861295
2024-05-06,8.58856430472725,33.00987230027966,35.24714444556757,7.776542336332086,2.74268000943428,2.8808248256342868,1.6038276222244685,0.04043262913170929,4.245426058829476,3.864685467839213
2024-05-07,8.062595116786872,32.0816515582611,36.733275987560376,7.635810229603653,2.6930457222258983,2.8286905313306425,1.574803149606299,0.03970091973797393,4.357175941242638,3.9932508436445446
2024-05-08,7.609553888669563,31.44492696407422,38.5083563626793,7.395709961837084,2.677983945255955,1.167916831161995,1.5659955257270695,0.8553757073299119,4.243979470983024,4.530201342281879
2024-05-09,7.553068948494322,31.47276616751687,39.52937304591081,7.421425045252591,2.6789534309692282,1.1683396412703637,1.563271350995557,0.03291097581043278,4.245515879545828,4.334375514233997
2024-05-10,7.408257632899354,31.033351916833375,40.35352375955137,7.395139868166464,2.6694651231430164,1.1969960318761683,1.3609680910372872,0.03279441183222379,4.230479126356869,4.319024038303873
2024-05-13,7.208151764358966,31.1687035156122,40.49343075259657,7.332656203925167,2.6670161528128173,1.1958979063595558,1.359719537367714,0.032764326201631666,4.2265980800104845,4.31506176075489
2024-05-14,7.186474064346685,31.559422193040053,37.120814182534474,7.3473407747866055,2.6723571897570584,2.839789888378201,1.3624425476034143,1.674326986211425,3.913328956007879,4.3237032173342085
2024-05-16,6.642127058204885,31.59365037631051,37.56203372005127,7.345449765011339,2.6752555296282905,2.8297236007493347,1.3639202024517698,1.6761428993985603,4.065468169717685,4.246228678476354
2024-05-17,6.139947437582129,31.892247043363998,39.84559789750329,7.342312746386334,2.674113009198423,2.828515111695138,1.3633377135348226,0.0328515111695138,3.6366622864651776,4.244415243101183
2024-05-20,6.1827604303332455,31.35331933875623,35.99776961427447,7.429152453424298,2.669902912621359,2.9454211493046447,2.3123852007347154,3.3127787982156915,3.5587772238257673,4.237732878509577
2024-05-21,8.308947415092668,43.034494989802255,12.858029617806155,10.153409594750377,3.609115899618693,3.8928793118737253,3.1258313381218406,4.4781413496497295,4.810676598386095,5.728473884898467
2024-05-22,8.297117516629712,43.04212860310421,12.851441241685144,10.15521064301552,3.6097560975609753,3.8935698447893565,3.1263858093126387,4.478935698447894,4.811529933481153,5.733924611973393
2024-05-23,8.220635835587284,43.01423313971534,12.517181749656364,10.153859796922804,3.6092759278144815,3.893051922138962,3.5693699286126015,4.478339910433202,4.810889903782202,5.733161885336762
2024-05-24,8.107509741409848,42.93304994686504,13.992206872121857,10.13992206872122,3.604321643641516,4.086964222458377,4.228657456606447,2.2582359192348562,4.804286220332979,5.844845908607864
2024-05-27,8.148610677489854,43.249632041389766,13.317871638196333,10.21363899915258,3.63052495428393,4.134516747691896,4.28616029615093,2.2746532268855093,4.86151375942197,5.882877659337229
2024-05-28,7.5686745915141795,41.988335336806024,16.237033079560128,10.195449890922042,3.6240594808779663,4.109345087039758,3.441520858376742,2.2661502159298337,4.697030408263212,5.87240105071012
2024-05-29,7.296289721285283,41.8560269838452,18.80436712231493,10.238771524942305,3.6126398011716665,4.096396236463696,3.4661814308538963,0.03994319190484644,4.7354873069412395,5.853896680276939
2024-05-30,6.9516121917868645,41.59940011468396,18.614088483084114,10.175995765515417,3.5904900533721493,4.071280490494464,3.886021789951921,0.6792819019893256,4.6535221207710284,5.778307088350757
2024-05-31,6.92087282345162,41.23870398942032,19.554771875688783,10.037469693630152,3.588274189993388,4.0687679083094554,3.883623539783998,1.1417236059069868,4.650650209389465,4.915142164425832
2024-06-03,6.673946276479581,39.83402489626556,22.22756060275169,9.68333697313824,3.555361432627211,3.813059620004368,3.8480017471063546,1.1312513649268399,4.363398121860668,4.870058964839485
2024-06-04,6.592309695338947,40.8254491797587,21.59100772502387,9.547782310563319,3.532679454908428,3.788733616873535,3.8234528252755835,1.1240343720163182,4.335561149205798,4.838989671035501
2024-06-05,6.499595107190044,40.09291224481098,22.73792780121894,9.52563610791459,3.4692920768870135,3.7591100882240123,3.7548480586455266,1.1038656608276862,4.304649874270127,4.752162980011081
2024-06-06,6.390144087304971,40.186716685139395,23.049705857276837,9.399778327223123,3.4700315457413247,3.759911330889249,3.5425014920283058,1.1041009463722398,4.343933839201978,4.753175888822576
2024-06-07,6.38524450502641,40.155903901857215,23.151303458851594,9.349974441983303,3.467370932015676,3.7570284545919237,3.326801840177202,1.103254387459533,4.34060316919407,4.962514908843073
2024-06-11,6.511547890413317,39.52088082233022,22.80762117758376,9.715711152208508,3.5009246914111216,4.008429744957206,3.3589953120295903,1.1139305836308115,4.296589394004559,5.165369231430906
2024-06-12,6.562366052293185,39.38705529361337,23.013287612516073,9.682811830261466,3.489069867123875,3.9948564080582942,3.347621088726961,1.1101585940848693,4.28204029147021,5.1307329618516935
2024-06-13,6.495851425132196,39.50389063238898,22.80641416964017,9.711534327844891,3.4994196294226385,4.006706504449508,3.357551266067667,1.1134517002708395,4.3807230987489785,5.124457246034134
2024-06-14,6.540329165055218,39.925228825576895,22.30673370289201,9.741738644665034,3.4979158609428045,4.00498474496154,3.454943921619183,1.1129732284818015,4.292896738429805,5.1222551673757035
2024-06-17,6.556038003525214,39.55547912815442,21.39202957740424,9.629852542882936,3.4994196294226385,4.19156528094235,3.770259232191221,1.1134517002708395,4.3076393964146,5.984265508791539
2024-06-18,6.5451745379876805,38.50530458590007,22.848220396988363,9.539698836413416,3.482203969883641,4.162388774811773,3.5506502395619437,1.1079739904175223,4.303559206023272,5.95482546201232
2024-06-19,6.590860330401202,38.62261317313881,22.634627762282772,9.568762068225704,3.492812701137095,3.960523492812701,3.6901952370735893,1.1113494958163483,4.35528856468569,5.972967174426088
2024-06-20,7.4244329762782435,39.034650245023634,22.381716466455615,9.601457131705624,3.5300750249360338,3.7642569061971463,3.729563294158463,1.1232056897523743,4.241294071729043,5.169348193763823
2024-06-21,7.4948840381991815,38.45924283765348,22.95361527967258,9.524215552523875,3.819918144611187,3.7005457025920876,3.692019099590723,1.1041950886766712,4.169508867667122,5.081855388813096
2024-06-24,7.550777598368318,38.41675873204725,19.07453046655902,9.492648933457975,3.8072575847709698,3.6882807852468766,3.6797824424237278,4.984278065777174,4.240673068751594,5.065012322597093
2024-06-25,7.50822993162826,37.93787456740103,17.038068709377903,9.344137756394023,3.7815480712416645,3.663374694015362,3.1569173630454963,8.875664725246898,4.254241580146872,4.439942601502491
2024-06-26,7.382663137106602,38.262111853439215,17.009118030169333,9.302911887054076,3.764864069918904,3.647212067733938,3.159796630110509,8.836505735535107,4.2144627925543094,4.420353796377999
2024-06-27,7.338679205676141,38.95629539443301,16.461648263990934,9.148159032704983,3.761702842268777,3.644149628447878,3.106763508123767,8.829086023762542,4.336873924178177,4.416642176413788
2024-06-28,7.190599855251394,37.213163608497595,17.01647579718166,9.63855421686747,3.814551492187833,3.695346758056963,3.6442590148580187,8.95312699561497,4.355230107709992,4.478692153774107
2024-07-02,7.19482619240097,37.19099689401353,16.002212483512743,9.683870144236906,3.812279283495724,3.6931455558864825,3.6463430200399953,9.841296855720547,4.459005233374462,4.47602433731864
2024-07-03,7.3455475074563275,38.94759267149553,13.975287601193012,9.76139752876012,3.8176395398380913,3.698338304218151,3.651469961653174,9.855134213890073,4.465274818917767,4.482317852577759
2024-07-04,7.2582363721604235,39.0444529685036,10.650811916634702,9.84955035587947,3.818778502322806,6.866129650939777,3.7037037037037033,9.85807441503644,4.466606998252568,4.483655116566509
2024-07-05,7.3480092871270095,39.21231404248001,9.794479318944019,9.850374064837904,3.852437870840141,6.92664889500387,3.736348783214378,10.030957090033537,4.467280075672886,4.781150571846247
2024-07-08,7.419745608721986,39.456606385740244,8.717660292463442,10.149692826858182,3.8764385221078133,6.969801851691615,3.785584494245912,10.3443800294194,4.469152894349745,4.810937094401662
2024-07-09,7.399431475579292,39.27986906710311,8.997329658023947,10.104229477129813,3.8590748557153933,6.938582134550779,3.9710569385821346,10.29804462055302,4.362994228615729,4.789387544146783
2024-07-10,7.679321241504697,39.21908142504654,8.575386346911388,10.155404527942514,3.8786199731613347,6.778927319163673,4.034457382797282,10.350201289987448,4.514956062508117,4.813644430977014
2024-07-11,7.679003804911795,38.03182289865099,9.814942926323072,10.14354894500173,3.87409200968523,6.7710134901418195,4.0297474922172265,10.338118298166725,4.509685230024213,4.808024904877206
2024-07-12,7.454367527549674,37.42500957324597,12.045270816491511,9.888099391567035,3.812279283495724,6.662979194145429,3.701655107858571,9.926392375441432,4.352635833723355,4.7313108964813
2024-07-15,7.494135210066112,37.517594369801664,11.721049264235445,9.933887822563445,3.82171038600981,6.679462571976967,3.7108125399872045,9.950949029643848,4.256771166560034,4.913627639155471
2024-07-16,6.359685776366371,40.76132375062678,16.317065017549726,9.852916597024903,3.74394116663881,3.438910245696139,2.9124185191375567,9.664883837539696,2.9165970249038944,4.032258064516129
2024-07-17,6.485364510526538,41.373321472444616,13.017325369593765,10.158003981869784,3.7954843902232387,3.4947261405515317,2.952514084805354,11.661795230228321,2.973694243232939,4.087770576523912
2024-07-18,6.512319456244691,35.76890399320306,20.127442650807136,10.267629566694987,3.8062871707731523,3.5046728971962615,2.935429056924384,9.995751911639763,2.982158028887001,4.0994052676295665
2024-07-19,6.470912716934698,29.808630712436884,28.807230449357153,10.022489073704758,3.8019264225399927,3.5006576993253278,2.7623371663767133,7.862689353757372,3.267280519370306,3.6958458861968
2024-07-22,6.08772372069574,30.08990841105789,30.165532308209393,9.415175195361734,3.7643895470968824,3.4702966137299387,2.7392656079321065,8.625325602890513,2.621628434585329,3.0207545584404674
2024-07-23,6.01402145451474,35.88985556212518,26.083284061153815,9.557395050257623,3.7841033871103975,3.277303826336684,2.7705042655629697,7.825829884280767,2.4030745840020273,2.394627924655799
2024-07-24,6.139385214666779,37.68735710051656,24.019815395037682,9.581674993648912,3.793716656787196,3.344906427301211,2.777542552290626,7.84571089846727,2.409179439410619,2.400711321873148
2024-07-25,6.093868281604845,37.433762301286905,23.91706619564303,9.25645554714442,3.7681890823450246,3.3181932879131972,2.7588527210026075,7.792917823197914,2.392968290015981,3.267726469846076
2024-07-26,6.231865775198688,40.79307009797738,20.411252680711492,9.171187082124385,3.7677137210378033,3.3093646188133383,2.7585046886169633,7.791934737815903,2.4977923552415793,3.26731424246247
2024-07-29,6.55467163168585,31.702775897088692,29.316181448882872,9.406736628300608,3.7914691943127963,3.3429248476641837,2.9874746106973595,7.841062965470548,2.51354096140826,2.543161814488829
2024-07-30,7.041827068644838,32.929624983779576,25.420649682079677,11.064492408841213,3.8756001557160773,3.417102815865738,3.053765301267356,8.015052554176219,2.582291621609931,2.599593408019378
2024-07-31,7.411465638148668,37.25894109396914,18.127629733520337,11.71546283309958,3.9270687237026647,3.523842917251052,3.050490883590463,8.340638148667603,2.5639901823281908,4.0804698457223
2024-08-01,7.125092717832366,36.807888651337315,19.224224442602207,11.44465290806754,3.909420131768402,3.508006457524325,3.0629608621667614,8.303154587896506,2.5524673851389674,4.062131855665605
2024-08-02,7.632565613283342,39.63577932512051,13.917157650419568,11.707730762363862,3.999285841813962,3.758257454026067,3.8028923406534547,8.49401892519193,2.9414390287448673,4.110873058382432
2024-08-05,7.928062615425205,39.301732477354676,13.204643391082579,11.819540937472519,3.939846979157506,3.6936065429601617,4.269633277636092,8.36777768006332,3.3374373406032896,4.137718758244658
2024-08-06,8.491702975804209,41.091128209882264,9.043292852507648,13.29377954945768,4.153147306943543,4.078983962176695,3.4995828311856867,8.589042365810698,3.397608232131269,4.361731714100306
2024-08-07,6.541300527240773,32.1335676625659,28.01757469244288,9.975395430579965,2.8260105448154658,4.4007029876977155,3.34622144112478,6.513181019332162,3.4657293497363795,2.780316344463972
2024-08-08,6.470932433827832,30.964100092933606,30.241283172133688,9.424155853096066,3.1803944515196365,3.4660792345024607,2.8637318005025296,6.388324785736413,3.287095996971053,3.713902178776719
2024-08-09,6.659457196678993,31.748412753784972,24.27963441010256,9.551384915928278,3.2233307751343054,6.652480290239309,3.2791460266517825,7.524593595199888,3.3175190120700484,3.7640410242098654
2024-08-12,6.178346168589051,31.71411645816636,28.543053280830748,9.732724675053142,3.219848764679235,3.509077603930724,3.2756037216433773,7.516465135728473,3.052583893786807,3.258180297592083
2024-08-13,6.0696692470091484,31.973961998592543,27.593244194229417,9.915552427867699,3.251231527093596,3.919774806474314,4.049964813511611,6.534130893736805,2.7832512315270934,3.909218859957776
2024-08-14,6.086526226495122,34.02728686554503,25.915453131627313,9.960412837551251,3.265940902021773,3.718365615721759,3.8314717941467555,6.553089212498232,2.7958433479428813,3.8456100664498796
2024-08-15,5.946481665014866,32.627046239021226,25.744164587676426,9.886880147636786,3.1577868152147905,3.5097911896380847,3.772940090905984,7.703086018933051,2.9083079867400294,4.743515259218755
2024-08-16,6.260851802675926,32.843087188914986,25.69706873659483,10.019405576549893,3.1457460933510366,3.4283185238143874,3.7074864671637218,7.673713954992681,2.8801960984577675,4.344125557484765
2024-08-19,6.2341096308349435,32.10956303603512,27.587375843248925,9.061324112681787,3.1323095698159262,3.2441777687379236,3.6001220380351877,7.979931523102477,2.7255161191904813,4.325570358317231
2024-08-20,6.925331953785135,32.79875840662183,22.890153474737023,9.287808242800482,3.1867563372995344,5.697534057596138,3.7006380410415587,8.118641145025004,2.7694430074150715,4.624935333678221
2024-08-21,7.166313196962442,28.719983580762126,26.42471095299993,9.34870356434289,3.160703290688924,5.907504959978108,3.7559006636108645,8.394335362933571,2.5586645686529383,4.563179859068208
2024-08-22,7.5869262865090406,30.180806675938804,23.164116828929068,9.607093184979137,3.2127955493741305,6.126564673157163,3.7482614742698193,8.88038942976356,2.7920723226703754,4.700973574408901
2024-08-23,7.455670388164943,28.284539075731914,24.27154263592686,9.757699353634509,3.193805952092911,6.073070408903944,3.746845943797311,9.864850852027237,2.678787459818188,4.6731879299021815
2024-08-26,7.36551724137931,27.631034482758622,26.69655172413793,9.803448275862069,3.1862068965517243,6.127586206896551,3.737931034482759,8.117241379310345,2.6724137931034484,4.662068965517242
2024-08-27,7.385463313813297,28.773682397519806,25.91457113331037,9.827764381674129,3.182914226662074,6.069583189803652,3.3895969686531178,9.486737857388908,2.7178780571822254,3.2518084739924213
2024-08-28,7.401585565882997,28.321487151448878,27.72689994532531,9.906369600874795,3.157463094587206,5.993712411153636,3.4923455440131224,8.04401312192455,2.730317113176599,3.225806451612903
2024-08-29,7.271239043688824,28.266430203608333,29.944408444459604,9.76774325568705,3.1513249889157944,5.982060639132363,3.485556427134136,6.323113127110262,2.7250093789434193,3.083114491320214
2024-08-30,7.240744528533442,28.264130360673622,29.934546942114952,9.763414467853003,3.149928410717938,6.064634894661485,3.4840117270062048,6.320310902024954,2.6965296243267196,3.08174814208768
2024-09-02,6.9311631061376735,28.382502543234995,31.095286537809425,9.752458460495085,3.1332655137334693,5.998643608002713,2.4482875551034247,6.2868769074262465,2.9569345540861307,3.0145812139708372
2024-09-03,7.28424925896903,27.872985588225273,31.39586385472386,9.917890361486831,3.1481039828285233,6.0270518892030935,2.459882116452591,6.316650199311778,2.671118530884808,2.906204217914211
2024-09-04,7.247164300753922,27.850981457583373,31.671534334035183,9.88589282075664,3.13794742919242,5.973646675269985,2.428173605922706,6.296271140392583,2.8153229640698227,2.6930652720233645
2024-09-05,7.26482669654072,28.051057473605596,31.466204976745765,9.882201174593474,3.1367756390671144,5.9714159622500596,2.383134738771769,6.293919951115185,2.8142716502019893,2.7361917371083275
2024-09-09,6.6888297872340425,27.596409574468083,33.058510638297875,9.627659574468085,3.0718085106382977,3.1216755319148937,2.310505319148936,9.454787234042552,2.7559840425531914,2.3138297872340425
2024-09-10,6.671751168882846,27.386676393540473,34.5226647212919,9.669396823291441,3.063965248532679,3.113704944125742,2.4637729217097193,8.107570381669264,2.6428358258447457,2.357661571111185
2024-09-11,7.396300165111029,28.68888364726893,30.107490649324394,10.873740607204233,3.113522256292752,3.164066448765037,2.6384068470532736,7.93206860531725,3.174175287259494,2.911345486403612
2024-09-12,6.805578894303478,28.613678373382623,32.495378927911275,10.845236094773988,3.1053604436229203,3.155772139136279,3.2297092925558726,6.230885565451184,2.6146866072928923,2.903713661569484
2024-09-13,6.863238401932173,28.559927543524203,32.16597900103989,10.824863305491261,3.0995270202274328,3.2303512126396297,3.112944886115863,6.299688034618094,2.6097749152997216,3.2337056791117376
2024-09-16,6.718951585523189,29.225232566035174,31.58484416378081,11.139403816120051,3.1370951313913222,3.2695049908331635,3.164256128199905,6.335302505601955,2.7093094316561417,2.7160996808582873
2024-09-17,6.651726596719976,29.391192149672335,30.640725272486502,11.188075107806187,3.137414688805134,3.269838036059896,3.164578452344572,7.184815456181454,2.6009303589012256,2.770703881022716
2024-09-19,6.645183175033921,29.633649932157397,29.433514246947084,11.16350067842605,3.134328358208955,3.2666214382632295,3.1614654002713705,7.177747625508819,2.937584803256445,3.4464043419267303
2024-09-20,6.436298280714843,29.62460578520804,29.797551629421136,11.024449794838754,3.1333717657431586,3.2656244701414088,3.1605005256197227,7.175556987351215,2.9366882566380688,3.445352504323646
2024-09-23,6.111916888723985,29.804027388943233,27.73299153371336,11.066887037474281,3.11667285054137,4.293857725908187,3.143657031065538,7.980571390022599,2.9210375417411543,3.8283806118662937
2024-09-24,6.150860049528144,29.409008767820094,27.702295696405866,11.080248979318654,3.0921625058563684,5.317582491131785,2.9482631684626193,7.583160431028713,2.894719228967271,3.82169868148049
2024-09-25,5.946035424598577,28.746896209236883,28.329746730673726,10.961761297798379,3.05909617612978,5.26071842410197,2.916735639794736,8.1642112233074,2.833967886111571,3.780830988246979
2024-09-26,5.664983998152364,28.945197796034183,29.535781451054145,10.957141443135702,3.0485994259130953,4.252862186149329,2.9067273747071827,8.096604968821142,2.824243624006071,3.7678577320267905
2024-09-27,5.526136252883272,27.422760793996297,32.05548877554335,10.327799616646633,3.0018517916896785,4.259120886261005,2.9433741593840357,7.972450537669341,2.78093629186836,3.710080894058023
2024-09-30,6.44063315819041,27.553616866593966,29.67185486269456,10.868774990912396,3.0534351145038165,4.332308912461584,3.0071709461022436,8.109447804104294,3.1724001189650046,3.790357225471729
2024-10-02,6.37912883274115,26.34228187919463,32.82997762863535,10.804053164890117,3.0398736675878406,3.1484405842874064,2.4082116067903674,8.402421371233057,2.8720884326885114,3.773522831951573
2024-10-03,6.240331764473554,25.372741335615313,35.33554948490932,10.756014876740283,3.041174340914327,3.1168745680150085,2.3598722970081956,7.747753678043642,2.4125333245564953,3.6171543297238586
2024-10-04,5.531078639576532,24.878760024089512,40.90462455228375,10.51697359662747,2.1680560398110877,3.0016799264635963,2.3265396684522486,5.876572950014264,2.3233699958794256,2.4723446068021175
2024-10-07,5.006301197227473,24.593572778827976,42.19596723377442,10.34341524889729,2.155009451795841,2.914303717706364,2.3156899810964084,5.841209829867674,2.1770636420919978,2.4574669187145557
2024-10-08,5.032753842277652,23.639455782312925,42.797304106827916,10.47178130511464,2.1541950113378685,2.913202317964223,2.5195263290501386,5.839002267573696,2.176240866717057,2.456538170823885
2024-10-09,5.557634730538922,23.72130738522954,41.82572355289421,10.226422155688624,2.133233532934132,3.0470309381237524,2.80688622754491,5.782185628742515,2.1550648702594812,2.744510978043912
2024-10-10,5.1109362706530295,24.56648308418568,41.2588512981904,10.319433516915815,2.1526357199055863,3.043273013375295,2.832415420928403,5.83477576711251,2.1746656176239183,2.7065302911093627
2024-10-14,5.229829636772742,25.05303760848602,39.25104468016715,10.6300225008036,2.198649951783992,3.1083252973320477,2.8286724525875924,5.959498553519769,2.2211507553841208,3.51976856316297
2024-10-15,5.459205752138744,25.578376219167136,37.84494524150328,9.993009553610065,2.276888252721281,3.1856462834126695,3.308811291235312,6.228154855031457,2.326820012649379,3.7981425385306746
2024-10-16,5.196905320565667,24.053522734479042,41.15669985414421,9.518675883061704,2.168812226520388,3.0344346502631745,3.1517534402942484,5.973745957257911,2.216373898154607,3.5290760352590524
