date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),MORGAN STANLEY HONG KONG SECURITIES LTD,TAT LEE SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-20,22.85687555637179,0.46402176681684315,2.790246540606687,1.927468836584265,0.03411367939758836,2.36443619390719,0.0,0.12706008540745,0.0,0.19460680416366916,30.758829463255484
2024-03-21,22.8521201549548,0.40530753297859984,2.790849050883781,1.92854926879167,0.03411748509909504,2.3708220320285696,0.0,0.1532323461928026,0.0003708946383629757,0.18130297474412763,30.716671740311806
2024-03-22,22.849521473608185,0.4049527641940788,2.795945417354404,1.9302908610065919,0.03471414169124418,2.3786752583461443,0.0,0.12857591566858564,0.0002096360999442906,0.18138360401333695,30.704269071982516
2024-03-25,22.85477556705523,0.41327370477648295,2.8233366636833708,1.9306778814987966,0.03480715561620408,2.3732730973091183,0.0,0.12706008540745,0.0002096360999442906,0.18007740985214563,30.737491201298745
2024-03-26,22.85440434989979,0.4188532502057694,2.8192139923935744,1.9229697233623837,0.03529102798658318,2.3661293440571707,0.0,0.12870492249932058,0.0002096360999442906,0.18091595425192278,30.72669220075646
2024-03-27,22.83299676289739,0.4197079204593885,2.8248417541258477,1.9147777896107145,0.035758839006535786,2.361017448389298,0.0,0.12786637809954343,0.0002096360999442906,0.19889628128560616,30.71607280997427
2024-03-28,22.837438629338134,0.42262670000476665,2.8268141395609545,1.9148906705876074,0.03604999129765073,2.3581792981131295,0.0,0.12788250395338532,0.0002096360999442906,0.20358890475358993,30.727680473709164
2024-04-02,22.91195020112378,0.42354587367375324,2.8830049675383145,1.914922922295291,0.03614674642070193,2.3543574707526065,0.0,0.12860816737626937,0.0002096360999442906,0.20358890475358993,30.856334890034248
2024-04-03,22.888599964760754,0.42957694301061194,2.8790284448618864,1.9170676608562598,0.03411488883662651,2.3464235506624074,0.0,0.12780187468417595,0.0002096360999442906,0.20363728231511552,30.826460246087777
2024-04-05,22.89454519617761,0.4306089976564916,2.877396718089189,1.9166322628025292,0.040129832319643455,2.335715983711407,0.0,0.13557453623595658,0.0002096360999442906,0.20305675157680825,30.83386991466958
2024-04-08,22.911859557699334,0.43033485814117983,2.8873244064966896,1.9178417018406693,0.03660307583271913,2.32815295825957,0.0,0.13652267193844306,0.0002096360999442906,0.20305675157680825,30.851905617885357
2024-04-09,22.898928896663545,0.43033485814117983,2.9330734538460703,1.9178417018406693,0.03466797337169491,2.321347847938302,0.0,0.13986072368370986,0.0002096360999442906,0.20336314279980372,30.87962823438492
2024-04-10,22.89172283311235,0.43460820940927497,2.9472991660780443,1.9136812315494671,0.035345259233053386,2.3114788253870784,0.0,0.14795590231232786,0.0002096360999442906,0.20336314279980372,30.885664205981346
2024-04-11,22.897162002983944,0.43033485814117983,2.946449897985462,1.9133425886187878,0.03580739395245366,2.2854516972863026,0.0,0.16643613081510916,0.0002096360999442906,0.20262135352307778,30.87781555940626
2024-04-12,22.900588214772167,0.430560620094966,2.940362759054795,1.9160033545026964,0.036396519770858636,2.284903418255679,0.0,0.16929040694511988,0.0002096360999442906,0.20254072425386843,30.880855653750096
2024-04-15,22.910666873423335,0.43065737521801717,2.9242691569206105,1.9147939154645564,0.03573535976334203,2.284661530448051,0.0,0.17387014943621054,0.0002096360999442906,0.20199244522324492,30.876856441997308
2024-04-16,22.912765701678413,0.431044395710222,2.9091467988374675,1.9154550754720727,0.03542348575004029,2.285387193870935,0.0,0.17377339431315933,0.0002096360999442906,0.2020085710770868,30.86521425280934
2024-04-17,22.91758862204544,0.43028648057965424,2.910704137046392,1.9206153487014705,0.03593951307298008,2.285387193870935,0.0,0.17369276504394998,0.0002096360999442906,0.20199244522324492,30.87641614168401
2024-04-18,22.928386622784785,0.4266581634652338,2.897080741581266,1.9563018632535258,0.04271814474224024,2.287144911939699,0.0,0.17369276504394998,0.0002096360999442906,0.20292774474607328,30.91512059365672
2024-04-19,22.92435515932432,0.4285287625108905,2.899499619657546,1.9782007727707833,0.0488298433483084,2.255586615971162,0.0,0.17485382652056453,0.0002096360999442906,0.20333089109212002,30.91339512729564
2024-04-22,22.96439565441368,0.4283836298263137,2.9061617097810912,1.9779811063897492,0.03849062315076368,2.231188199108415,0.0,0.17453130944372713,0.0002096360999442906,0.2034921496305387,30.924834017844223
2024-04-23,22.981404382627534,0.42549710198861923,2.8719778506675833,1.985205488910906,0.038216483635451916,2.2339940976769004,0.0,0.17591813287412783,0.0002096360999442906,0.2034921496305387,30.91591532411161
2024-04-24,20.266360713034842,0.42549710198861923,2.943085028945256,1.9847862167110177,2.752403951018413,2.23381671328464,0.0,0.1741442889515223,0.0002096360999442906,0.2030728774306501,30.983376527464902
2024-04-25,20.261349926470558,0.4158054638296563,2.942502659859611,1.9864310538028882,2.7595960818318863,2.231559093746778,0.0,0.17610243525768657,0.0002096360999442906,0.20323413596906878,30.976790486868076
2024-04-26,20.23233179112505,0.40871008813923415,2.9608336435850857,1.989027316271429,2.774093224435726,2.2316074713083034,0.0,0.17429633962739727,0.0002096360999442906,0.20315350669985946,30.974263017292024
2024-04-29,20.248215628152455,0.3927777445434681,2.983761011682816,1.9904463914095136,2.756082193776328,2.2316074713083034,0.0,0.17424796206587168,0.0002096360999442906,0.2026697310846034,30.980017770123304
2024-04-30,20.25344069506259,0.4001956373107276,2.9931282944176036,1.989881986525048,2.752405499100382,2.2312204508160987,0.0,0.17407057767361114,0.0002096360999442906,0.20134741106957016,30.995900188075577
2024-05-02,20.253053174668917,0.4001633856030439,2.9882614310988584,1.9905592723864065,2.751664209725125,2.229236970793549,0.0,0.17371580888909002,0.0002096360999442906,0.20183118668482625,30.988695075949757
2024-05-03,20.25537711984363,0.4034691856406269,2.995957220705375,1.9891401972483223,2.751827451743566,2.2176156968380143,0.0,0.17405445181976925,0.0002096360999442906,0.20199244522324492,30.989643405162493
2024-05-06,20.158987698905843,0.4034691856406269,3.0120736086710385,1.9891401972483223,2.752325643872157,2.2107944606629037,0.0,0.17697323136514745,0.0002096360999442906,0.1963806480862747,30.90035431055226
2024-05-07,20.137059327453617,0.4034691856406269,3.0234980343287257,1.9891401972483223,2.7516644838646402,2.2035862039955885,0.0,0.17650558160373328,0.0002096360999442906,0.19794485590893593,30.883077506144136
2024-05-08,20.05463400902093,0.41256416720744077,3.0492905151302483,1.9789002800587356,2.746326826242982,2.196426324889799,0.0,0.17394157084287618,0.0002096360999442906,0.19784810078588472,30.810141430278836
2024-05-09,20.054443514309494,0.4300607186258681,3.0388412682319403,1.9752558370904734,2.746845852974736,2.18987922823,0.0,0.17466723426576028,0.0002096360999442906,0.18672126163499544,30.796924551463214
2024-05-10,20.0831417772182,0.43025422887197046,3.0556039965454396,1.946503439690422,2.7484622440604296,2.1821065666782196,0.0,0.1737319347429319,0.0002096360999442906,0.1871889113964096,30.807202735303967
2024-05-13,20.090838856893022,0.4417358368073808,3.051895453308156,1.9252011867653136,2.7463943613188717,2.175575595872263,0.0,0.1769893572189893,0.0002096360999442906,0.1877210645731913,30.796561348857132
2024-05-14,20.079496350572853,0.5133023761575933,3.0462927995303137,1.9400530981536743,2.7464263388870402,2.1673997879744356,0.646420977105141,0.17466723426576028,0.0002096360999442906,0.18712440798104216,31.501393006727795
2024-05-16,20.074113540560436,0.5261869333772462,3.0363478887109108,1.9624035315785042,2.7444699502989445,2.1821065666782196,0.646420977105141,0.1738286898659831,0.0002096360999442906,0.17559442248410617,31.521682136759438
2024-05-17,20.07734400060887,0.5299281314685598,3.0466964457778296,1.9729337141372445,2.744942341061388,2.1674642913898032,0.646420977105141,0.17486074451186268,0.0002096360999442906,0.1757234293148411,31.536523711475482
2024-05-20,20.062258441724197,0.5646309689362607,3.0286390694144902,1.9721435472989928,2.7422331976159544,2.157643646400105,0.646420977105141,0.1736835571814063,0.0002096360999442906,0.17675548396072072,31.524618525737207
2024-05-21,20.07419791102774,0.5695332285041887,3.0158796971982116,1.9810288927658621,2.743325643584472,2.150516019001999,0.646420977105141,0.17605405769616095,0.0002096360999442906,0.17646521859156708,31.533631281575285
2024-05-22,20.08036679191153,0.574532243195168,3.019081711240468,1.9817868078964302,2.742237341960392,2.143823789657624,0.646420977105141,0.17418345865050422,0.0002096360999442906,0.17714250445292556,31.539785262170128
2024-05-23,20.09998526380774,0.58654600430736,3.0102659488329264,1.9815287942349602,2.7422278599583327,2.13671228811336,0.646420977105141,0.1763927006268402,0.0002096360999442906,0.1780294264142283,31.558318899500833
2024-05-24,20.088082480821686,0.5946734346436617,3.010416564307809,1.9814320391119091,2.7424831322246495,2.133869042067377,0.646420977105141,0.17900508894922287,0.0002096360999442906,0.17865833471406117,31.555250730045465
2024-05-27,20.077084648501533,0.5965440336893185,2.9930619204031905,2.0114422531116265,2.7413865741634025,2.133205479307638,0.646420977105141,0.17577991818084918,0.0002096360999442906,0.18098045766729026,31.55611589822993
2024-05-28,19.979042698439596,0.6205231783521771,3.0045835365819826,2.0230689937316133,2.751324921760292,2.127900073393663,0.646420977105141,0.17589279915774225,0.0003708946383629757,0.18626973772742314,31.51539781088799
2024-05-29,19.977818101098844,0.6037845420643175,2.979362346404516,2.086153333961003,2.743709471157616,2.1066300721762388,0.646420977105141,0.1736835571814063,0.0003708946383629757,0.18646324797352554,31.504396543760972
2024-05-30,19.940957882400763,0.6133632992463874,2.9533700178963307,2.1427228292382776,2.745980668664412,2.1024963869282676,0.646420977105141,0.17390931913519245,0.0003708946383629757,0.18539894161996223,31.504991216873098
2024-05-31,19.919222102020967,0.6344559160715514,2.9360008607232544,2.167088994393341,2.7440275697505006,2.0841129135485374,0.646420977105141,0.16397579316860145,0.0003708946383629757,0.18591496894290202,31.481590990363163
2024-06-03,19.906013076496162,0.6471630888989438,2.9236323308265413,2.169475620761938,2.750687547387192,2.0723571660978157,0.646420977105141,0.15331660377912634,0.0003708946383629757,0.18707603041951656,31.45651333641074
2024-06-04,19.8698933570065,0.6407772507775639,3.057934150173882,2.1703786685770825,2.748605183628884,2.0241731148183124,0.646420977105141,0.1393193626443845,0.0003708946383629757,0.18926914654201066,31.487142105912124
2024-06-05,19.873834580188866,0.6424865912848019,3.0472267767331274,2.1923904590712326,2.742461233315132,2.0241731148183124,0.6451309087977914,0.12932133326242604,0.0003708946383629757,0.1892530206881688,31.486648912798227
2024-06-06,19.858564299648435,0.6385035053858604,3.043610763645188,2.2317859200069177,2.7432675260072257,2.0205931752654176,0.6451309087977914,0.10988967938297446,0.0002096360999442906,0.189107888003592,31.480663302243343
2024-06-07,19.83675011536726,0.6404547337007265,3.0380018852877635,2.2599479498978186,2.7419290801383505,2.0204964201423663,0.6451309087977914,0.09963394273076909,0.0002096360999442906,0.189107888003592,31.471662560166386
2024-06-11,19.80790542970567,0.6445829522842448,3.021501718126517,2.2951605256054606,2.7420479760587266,2.0204641684346827,0.6451309087977914,0.09576373780872065,0.0002096360999442906,0.18370572696656604,31.45647277988833
2024-06-12,19.810829853299897,0.6531135289665932,3.0154907577293995,2.3005949383501707,2.742144731181778,2.0203351616039478,0.6451309087977914,0.0945059212090549,0.0002096360999442906,0.18304456695904942,31.465400004197626
2024-06-13,19.80064840845634,0.6571772441347441,3.0214915427127433,2.3084643550250026,2.744415251402713,2.0129172688366883,0.6451309087977914,0.09695705099301892,0.0002096360999442906,0.18323807720515184,31.470649743664136
2024-06-14,19.792155921040766,0.6586124451266704,3.031370853558718,2.3150759551001685,2.7395452435424685,2.012594751759851,0.6451309087977914,0.09334485973244037,0.0002096360999442906,0.18399599233571967,31.472036567094534
2024-06-17,19.75758259030527,0.6611925817413693,3.01766387779313,2.335846054848495,2.7418733491874727,2.0131430307904745,0.6451309087977914,0.09531221390114833,0.0002096360999442906,0.18654387724273488,31.45449812070783
2024-06-18,19.747171819694227,0.6680138179164797,3.0138459690150903,2.3366200958329046,2.7418894750413147,2.0106757751526683,0.6451309087977914,0.09637652025471166,0.0003708946383629757,0.18641487041199994,31.446510146755553
2024-06-19,19.74801458906771,0.685768382996377,3.007515765089465,2.3368297319328493,2.744820155466828,2.0085632882993836,0.6451309087977914,0.09727956806985628,0.0003708946383629757,0.18630198943510687,31.460595273793736
2024-06-20,19.716084543790558,0.7048775197989912,2.9936668818100682,2.338039170970989,2.7467776728646927,2.0080956385379696,0.6451309087977914,0.0958927446394556,0.0003708946383629757,0.18659225480426048,31.435528230653137
2024-06-21,19.675272168581202,0.7121502798816739,3.011485950305333,2.339280861716813,2.7469110981793805,2.0094018326991607,0.6451309087977914,0.09455429877058051,0.0003708946383629757,0.18773719042703316,31.42229548399733
2024-06-24,19.637723682315297,0.7205679755871293,3.013314041600262,2.3435380871310665,2.755741260974403,1.9950573213019345,0.6451309087977914,0.09334485973244037,0.0003708946383629757,0.18984967728031793,31.394638709359008
2024-06-25,19.553155915192885,0.706973880798434,2.9041250950701323,2.3454731895920906,2.7661687218441706,1.9833499514127377,0.6451309087977914,0.09335187447886159,0.0003708946383629757,0.3198079333919362,31.317908365217406
2024-06-26,19.53824391887311,0.7100700447360728,2.91242141147372,2.347263159368538,2.7661848476980126,1.9724972517771604,0.6451309087977914,0.09619002475503045,0.0003708946383629757,0.3202755831533504,31.30864804527115
2024-06-27,19.532795670145806,0.7189392643491005,2.931448903078333,2.3880776954423073,2.7652096366869254,1.9559037481738775,0.6451309087977914,0.09362601399417335,0.0003708946383629757,0.32067872949939713,31.352181464806073
2024-06-28,19.526107165873665,0.7298080898385199,2.9288975511127417,2.3886098486190885,2.7681725688201224,1.925216248312802,0.6451309087977914,0.0998512869888498,0.0003708946383629757,0.32077548462244837,31.33294004762439
2024-07-02,19.52518799220468,0.7334364069529402,2.9550491869310305,2.3894806447265498,2.768349953212383,1.913444375008238,0.6451309087977914,0.10297970263417229,0.0003708946383629757,0.32204942707595596,31.355479492182102
2024-07-03,19.41497219967946,0.7120212730509389,2.9223868182533566,2.4768343949879514,2.7737037366878834,1.9070456362037844,0.6451309087977914,0.10206052896518578,0.0005321531767816607,0.33364391598825943,31.288331565791395
2024-07-04,19.084976000207792,0.6420350673772296,2.950962718183109,2.6637491668690494,2.7512321981007015,1.896321943398942,0.6451309087977914,0.1389242308476972,0.0003708946383629757,0.33499848771097634,31.10870161613165
2024-07-05,19.033470023036866,0.6391162878318514,2.987353271388046,2.7315100047125807,2.7486198097783188,1.895064126799276,0.6451309087977914,0.15001881829090272,0.0003708946383629757,0.33490173258792516,31.165555877861923
2024-07-08,18.936972913647125,0.6336334975256162,2.880062966763404,2.9212306751621635,2.758859726967905,1.8950318750915924,0.6451309087977914,0.16390317844875152,0.0003708946383629757,0.3359176613799629,31.171114298422676
2024-07-09,18.837928128986466,0.6576287680423164,2.8689003282169856,3.023113819735089,2.7648101670355545,1.895322140460746,0.6451309087977914,0.16538675700220343,0.0003708946383629757,0.3379011414025127,31.19649305431803
2024-07-10,18.82196337242448,0.6650789125172597,2.734116910244657,3.101372588429677,2.756570016980898,1.8944190926456015,0.6451309087977914,0.16664850831020656,0.0002096360999442906,0.3376592535948847,31.123169200045403
2024-07-11,18.88198655794492,0.6686427262163126,2.706137296012416,3.1641989149975966,2.7555586518054977,1.8972572429217702,0.6451309087977914,0.16812815215532106,0.0002096360999442906,0.3377560087179359,31.225006095669507
2024-07-12,18.88863334463317,0.6621762588257234,2.6668056289545294,3.2121572043233133,2.753107522021534,1.896660586329621,0.6451309087977914,0.1706599112084944,0.0002096360999442906,0.3382720360408757,31.233813037235
2024-07-15,18.860542107240637,0.6614183436951556,2.710816599525126,3.293931409155429,2.7574292508511546,1.8964832019373605,0.6451309087977914,0.16362903893343975,0.0002096360999442906,0.3382075326255082,31.327798028861547
2024-07-16,18.773506745837487,0.6589510880573497,2.71982225998751,3.3530326634858767,2.754429842036567,1.8965315794988862,0.6451309087977914,0.1848990401508643,0.0002096360999442906,0.3224477356658501,31.30896149961813
2024-07-17,18.744123085762944,0.6655626881325157,2.8053955063486695,3.4062641070178845,2.7544943454519344,1.8964993277912026,0.6451309087977914,0.1654996379790965,0.0002096360999442906,0.29327122830975744,31.37645047169174
2024-07-18,18.678297350380436,0.6706584579465461,2.833883681633522,3.4673810930785662,2.757360232196711,1.8890330574624175,0.6451309087977914,0.16967623412414043,0.0002096360999442906,0.28900110221243064,31.400631753932508
2024-07-19,18.66242628502927,0.6714647506386396,2.831633979889897,3.5158554097272234,2.7564733102354086,1.889081435023943,0.6451309087977914,0.19941230860854595,0.0002096360999442906,0.25178263154539815,31.42347065559606
2024-07-22,19.644174201236435,0.6751736970222694,2.8474265607104154,3.5656036688293877,2.755340823771802,1.894967371676225,0.6451309087977914,0.16950046231726407,0.0002096360999442906,0.21302252925108298,32.41054985971262
2024-07-23,19.558849083388342,0.680198674337934,2.863482396094902,3.6146746420701934,2.7504132143616347,1.853136906810418,0.6451309087977914,0.1818206146524516,0.0002096360999442906,0.2125548794896688,32.360470956103285
2024-07-24,19.442533267375236,0.6838108655985126,2.981043321534846,3.6638584962878924,2.7528542171093857,1.753075983721624,0.6451309087977914,0.18744853764326372,0.0002096360999442906,0.21237749509740822,32.322342729265905
2024-07-25,19.29424518859962,0.6848429202443922,3.023680546742508,3.71441304808215,2.7614009196455758,1.7436423592241308,0.6451309087977914,0.19320546746481077,0.0002096360999442906,0.21476412146600476,32.275535116366925
2024-07-26,19.13005116425098,0.6934863779036337,3.0318937021178325,3.7927524460459474,2.7673263646397706,1.7273229951361597,0.6451309087977914,0.18973840888880905,0.0002096360999442906,0.21710237027307572,32.19501437415394
2024-07-29,19.02155685500094,0.6959858852491233,3.0441141966762775,3.848805914000282,2.767117454203249,1.6993930162820439,0.6451309087977914,0.21637715837409918,0.0002096360999442906,0.21753776832680616,32.156228793010555
2024-07-30,18.992737922327937,0.6963406540336444,2.713298142669436,3.89711897211052,2.7610496985489,1.684025077570743,0.6451309087977914,0.5686009928935903,0.0002096360999442906,0.21947287078783037,32.17798487584034
2024-07-31,18.916738289001472,0.7000818521249579,2.7426353764107705,3.9056172970851852,2.8278107334542355,1.658417221669856,0.6451309087977914,0.5740837831998257,0.0002096360999442906,0.22021466006455637,32.190939757908595
2024-08-01,18.861354882525973,0.7020492062936659,2.7303561514926336,3.9773450949738156,2.966260977079959,1.633486651630327,0.6451309087977914,0.5736483851460952,0.0002096360999442906,0.22198850398716186,32.31183039802737
2024-08-02,18.79082039782164,0.7026619887396568,2.697024011601491,4.02977024581373,2.965503061949391,1.6188605021957525,0.6451309087977914,0.5848236018585101,0.0002096360999442906,0.22319794302530202,32.25800229790321
2024-08-05,18.713277794422023,0.7061290473156585,3.17022895227981,4.06229609301278,2.9680509307305525,1.595381259001992,0.6451309087977914,0.22116368268900416,0.0002096360999442906,0.22427837523270722,32.30614667958226
2024-08-06,18.717548517175945,0.7269152729178271,3.1596205109523745,4.066198549642511,2.7623495391236776,1.5806261027366824,0.6451309087977914,0.21840616168204463,0.0002096360999442906,0.2226819157023622,32.09968711483116
2024-08-07,18.701140428640134,0.7364295266845294,3.3471382768861817,4.069165706749415,2.7627805186934555,1.564322864502553,0.6451309087977914,0.21656781434407163,0.0002096360999442906,0.22387522888666048,32.26676091028474
2024-08-08,18.61452092075586,0.744831096536143,3.450994742193737,4.068246533080429,2.763215916747186,1.5441816730540594,0.6451309087977914,0.21485847383683354,0.0002096360999442906,0.22400423571739542,32.27019413681938
2024-08-09,18.510821601893994,0.7218517548114803,3.5770168225152394,4.071439452141119,2.7592499565050246,1.5202670318065683,0.6451309087977914,0.2231747056699159,0.0002096360999442906,0.2237139703482418,32.25287584058932
2024-08-12,21.640067083655186,0.716739859143608,3.562156670815565,4.0690850774802065,2.7560731632981765,1.4503453295482265,0.6451309087977914,0.2311294603632789,0.0002096360999442906,0.22248840545625978,35.293425594658245
2024-08-13,21.711419923190288,0.7049034824236766,3.527252260174841,3.9839083174874563,2.763636188750013,1.4182871321105919,0.6451309087977914,0.28773527106340546,0.0002096360999442906,0.22452026304033523,35.26700338313834
2024-08-14,21.823281052708847,0.6740869757318658,3.388022218634886,3.955559066433452,2.8271897106969317,1.448855784428853,0.6451309087977914,0.23014818603114734,0.0002096360999442906,0.22548781427084733,35.217971353834564
2024-08-15,21.879992100731144,0.655226015819878,3.3912602255829185,3.8634965668502246,2.80086093237419,1.40213918584896,0.6451309087977914,0.22758417527029023,0.0002096360999442906,0.2256974503707916,35.09159719774613
2024-08-16,21.891750299311653,0.6599347651417036,3.4267961730376517,3.887314452974664,2.7860090209858286,1.3874807847067014,0.6451309087977914,0.229083879677584,0.0002096360999442906,0.22613284842452208,35.139842769158044
2024-08-19,21.908876923642946,0.6814789058744399,3.502179121461496,3.73944037324473,2.8320160819966795,1.3675976069196776,0.6451309087977914,0.2466126828036951,0.0002096360999442906,0.228229209423965,35.151771450265365
2024-08-20,21.89144481113647,0.6800437048825136,3.551009093816635,3.7456810786815327,2.8728467439242906,1.343392700303033,0.6451309087977914,0.23298991624686907,0.0002096360999442906,0.22747129429339716,35.190219888182476
2024-08-21,21.932839877948545,0.6699166686698202,3.6904245181723554,3.611062450809615,2.8728951214858167,1.349907545255148,0.6451309087977914,0.23198653336912034,0.0002096360999442906,0.2271487772165598,35.23152203782472
2024-08-22,21.96501052096502,0.6557420431428178,3.6672827407219435,3.6212701162915173,2.8966807559025725,1.3451987959333223,0.6451309087977914,0.23634051390642483,0.0002096360999442906,0.23330885338415358,35.26617488514551
2024-08-23,22.116202317738527,0.660982945641425,3.7288862760447428,3.4989716407547866,2.880619405476071,1.346940388148244,0.6451309087977914,0.1713371970698529,0.0002096360999442906,0.2345182924222937,35.283799008193675
2024-08-26,22.12116340442127,0.656580587542595,3.6695721604435816,3.523837707378948,2.877990891299847,1.3530037091927867,0.6451309087977914,0.19449392318677605,0.0002096360999442906,0.23950118125943107,35.28148410962297
2024-08-27,22.094859201899784,0.663692089086859,3.592365813348276,3.371158123204137,2.873749791739435,1.364727204935825,0.6451309087977914,0.22895487284684907,0.0003708946383629757,0.24285535885853973,35.077864259355856
2024-08-28,22.114963432891273,0.6517267055361925,3.656254188650221,3.384639337015939,2.8757011168094246,1.3614211146328727,0.6451309087977914,0.23274454525481122,0.0002096360999442906,0.2440970496043636,35.16688803529283
2024-08-29,22.205777178604695,0.6525168723744441,3.654575406636013,3.2962857838163417,2.8730077605749016,1.358824852164332,0.6451309087977914,0.2319382525627178,0.0002096360999442906,0.24377453252752623,35.1620411841587
2024-08-30,22.385290570592865,0.668465341824052,3.6285860936624967,3.1378492698199834,2.8730077605749016,1.365323571262605,0.6451309087977914,0.23509891991572401,0.0002096360999442906,0.24391966521210307,35.182881737762465
2024-09-02,22.67007909988033,0.6745931662839622,3.667821199107578,3.078570631097275,2.873413229043902,1.3655170815087074,0.6451309087977914,0.23555044382329635,0.0002096360999442906,0.24395191691978677,35.45483731256257
2024-09-03,22.788744823692834,0.6686427262163126,3.659364494961679,3.015502416721727,2.873425742706483,1.3718061645070363,0.6451309087977914,0.2208287487047085,0.0002096360999442906,0.24338751203532139,35.48704317444384
2024-09-04,22.848845880961477,0.7070383842138015,3.6104729863482796,2.979606266069728,2.7862655026911836,1.3742411684371583,0.6451309087977914,0.2306171419867227,0.0006934117152003458,0.2477898701341515,35.430701521355495
2024-09-05,22.97082603214337,0.7227610917096233,3.5826513893578342,2.8803193839653436,2.7815102302810244,1.3716287801147757,0.6451309087977914,0.23863091730514696,0.0005321531767816607,0.2481285130648307,35.44211939991652
2024-09-09,22.971789938930915,0.7711870307967544,3.5644636354661827,2.8135744749138496,2.791846902593662,1.3880771510334815,0.6451309087977914,0.23487359335999158,0.0006934117152003458,0.24988623113359437,35.43152327874142
2024-09-10,23.10177190004768,0.8042127794649011,3.5101032209067053,2.731139110074218,2.782130914395398,1.3888995695794168,0.6451309087977914,0.2376311143669511,0.0009352995228283734,0.2513698096870463,35.453324626842935
2024-09-11,23.145835118384724,0.8403346920706866,3.4510225915433215,2.7037412843968833,2.7796297622128163,1.3889156954332587,0.6451309087977914,0.23309974943738604,0.0009352995228283734,0.25278888482513073,35.44143398662483
2024-09-12,23.200161539644306,0.8748117675846014,3.4788068571821222,2.635045147030523,2.786080103749564,1.3960110711236808,0.6451309087977914,0.24590367738782964,0.0009352995228283734,0.25135368383320444,35.51424005585645
2024-09-13,23.11136652506993,0.8909376214264699,3.577619252163064,2.5926180255725675,2.7799684051434954,1.3975430272386582,0.6451309087977914,0.21465177264228846,0.0006934117152003458,0.25983588295402726,35.4703648327235
2024-09-16,23.539646610788726,0.8975975990631617,3.2417937500378073,2.421716226556445,2.7840158977026817,1.39575334772758,0.6451309087977914,0.286572984021899,0.0005321531767816607,0.24811238721098886,35.46087186508386
