date,KINGSTON SECURITIES LTD,GLOBAL MASTERMIND SECURITIES LTD,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,PHILLIP SECURITIES (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,FUTU SECURITIES INTERNATIONAL
2024-05-17,0.0,0.0,56.756531637241316,8.05067741480058,9.05957320938083,0.0,9.016341971689322,6.147532342761954,5.164357137667975,5.8049862864580275
2024-05-20,0.0,0.0,56.756531637241316,8.05067741480058,9.126697248960841,0.0,9.016341971689322,6.147532342761954,5.097233098087963,5.8049862864580275
2024-05-22,0.0,0.0,56.76986881746641,8.052569238217515,9.101986000368745,0.0,9.0184607159885,6.1489769473639235,5.098430893557796,5.809707387037114
2024-05-28,0.0,0.0,56.76975447214541,8.052553018810396,9.101967667236528,0.0,9.018442551092102,6.148964562153996,5.0984206243475745,5.8098971042139995
2024-05-30,0.0,0.0,56.775472302519844,8.046649425206665,9.102884414326223,0.0,9.019350885560488,6.149583883774669,5.095576813536545,5.810482275075557
2024-06-07,0.0,0.0,56.77547077761156,8.046649209085126,9.102886855693246,0.0,9.019350643313574,6.149583718605607,5.095576676676612,5.8104821190142815
2024-06-13,0.0,0.0,56.775441753860235,8.046654612127096,9.102892967961653,0.0,9.019356699490352,6.149587847834815,5.095580098177156,5.810486020548691
2024-06-17,0.0,0.0,56.775440991406,8.046655846995836,9.102892845716203,0.0,9.019356578366738,6.1495877652501765,5.0955800297471,5.810485942517952
2024-06-19,0.0,0.0,56.77560110724593,8.046665110520165,9.10264993064521,0.0,9.019382014397333,6.1496051080729375,5.095594400099179,5.810502329019243
2024-06-20,0.0,0.0,56.77575359936169,8.046418135440828,9.102674379216776,0.0,9.019406239321762,6.1496216251379385,5.095608086224132,5.810517935296877
2024-06-25,0.0,0.0,56.77003570556973,8.045607779586659,9.03461755786262,0.0,9.018497893704602,6.149002295915797,5.095094906847456,5.887143860513133
2024-06-27,0.0,0.0,56.77003570556973,8.267170075898314,8.876838346852807,0.0,9.018497893704602,6.149002295915797,5.027954817056045,5.890500865002704
2024-06-28,0.0,0.0,56.75669843116846,8.265227827413636,8.871396650076422,0.0,9.01637913193881,6.147557679404721,5.026773573954138,5.915966706043804
2024-07-09,0.0,0.0,56.75669766921756,8.265227716454085,8.871397873465444,0.0,9.016379010895156,6.1475575968746,5.026773506470391,5.915966626622762
2024-07-10,0.0,0.0,56.75664052295804,8.26521939449619,8.871489627548424,0.0,9.01636993263028,6.147551407121914,5.026768445194539,5.9159606700506195
2024-07-16,0.0,0.0,56.75664052295804,8.26521939449619,8.871489627548424,0.0,9.006301295469118,6.147551407121914,5.026768445194539,5.92602930721178
2024-07-25,0.0,0.0,56.78332128703746,8.269104796568923,8.875660031568197,0.0,8.963526011634837,6.150441313346952,5.029131481867117,5.928815077976516
2024-07-31,0.0,0.0,56.777601868935,8.268271902920004,8.874766043518445,0.0,8.962623173411027,6.1498218190203024,5.028624929855276,5.938290262339944
2024-08-07,0.0,0.0,56.775695652261206,8.267994308987783,8.874468087520809,0.0,8.962322267751546,6.1496153486427865,5.02845610186022,5.94144823297565
2024-08-08,0.0,0.0,56.770282694779404,8.267206043848269,8.873084878514952,0.0,8.961467805841107,6.149029048360082,5.027976692162712,5.950952836493477
2024-08-13,0.0,0.0,56.77981324064203,8.268593935234687,8.847713822968405,0.0,8.962972249290493,6.150061342028076,5.028820784532631,5.962024625303679
2024-08-15,0.0,0.0,56.776000638327616,8.268038722764356,8.847119724251389,0.0,8.96237041129929,6.095930667511575,5.028483113577629,6.022056722268151
2024-08-21,0.0,0.0,56.77218854798953,8.267483584850877,8.84652570531308,0.0,8.961768654126065,6.095521370658363,5.028145487966861,6.028366649095215
2024-08-22,0.0,0.0,56.75580239103913,8.263754875908868,8.840616169746822,0.0,8.959182018812621,6.09376202030692,5.026694214319631,6.060188309866002
2024-08-28,0.0,0.0,56.75595477681957,8.26377706357397,8.840371412501502,0.0,8.959206073656118,6.093778381676897,5.026707710679274,6.060204581092667
2024-09-02,0.0,0.0,56.754834760428864,8.263613987015804,8.832102030765407,0.0,8.95902927357074,6.093658127657813,5.026608514127133,6.070153306434237
2024-09-11,0.0,0.0,56.77388867703633,8.266388274218816,8.744421899734094,0.0,8.968751492499598,6.09570391026451,5.028296063387931,6.122549682858713
2024-09-19,0.0,0.0,56.77007687028877,8.265833267765393,8.743834798036858,0.0,8.968149329282438,6.0952946438598685,5.027958462893938,6.1288526278727415
2024-09-23,0.0,0.0,56.768171158852454,8.26555579248515,8.743541276750813,0.0,8.967848277994833,6.095090031265508,5.027789679646279,6.13200378300496
2024-09-24,0.0,0.0,56.78209427454135,8.267387473676873,8.745478881493646,0.0,8.96983559009258,6.096440728309048,5.028903858537978,6.109859193348524
2024-09-26,0.0,0.0,56.77637523886266,8.266554790688765,8.744598045617662,0.0,8.965574857277318,6.095826700903338,5.028397352376852,6.122673014273406
2024-09-27,0.0,0.0,56.7458931613223,8.262116646072078,8.726481259368676,0.0,8.960761423047964,6.092553975911863,5.025697708425401,6.18649582585172
2024-10-04,0.0,0.0,57.11578125238421,8.383519189650663,8.587475844460805,0.0,9.019170565147634,6.132267213897827,5.058456832091653,5.703329102367205
2024-10-07,0.0,0.0,57.40079969668677,8.323527817877322,8.548799710616658,0.0,9.064177915253179,5.857388268223835,5.049757244801867,5.755549346540374
2024-10-08,0.0,0.0,57.414558072009015,8.325319178799493,8.550848769089622,0.0,9.062955467551218,5.879162445192815,5.050967619149043,5.716188448208789
2024-10-09,0.0,0.0,57.63763544204284,8.42583076630714,8.492049909463491,0.0,8.822102025836399,5.881555856892897,5.022877355440845,5.717948644016388
2024-10-10,0.0,0.0,57.84661917630506,8.336660822003253,8.53994348823152,0.0,8.748051232518748,5.902881324130034,5.041089408354374,5.584754548457012
2024-10-14,0.0,0.0,57.79916949454338,8.329822532945192,8.532938453079089,0.0,8.74087549341889,5.898039384457582,5.03695436828523,5.662200273270636
2024-10-15,0.0,0.0,57.83300897054331,8.334288991080603,8.544773764092755,0.0,8.513447887919776,5.90149248878317,5.039903336202051,5.833084561378332
2024-10-16,0.0,0.0,58.56417087182415,6.642351170019042,9.483662879810334,0.0,8.482559708401874,6.114623567300987,5.103621018736017,5.609010783907595
2024-10-17,0.0,0.0,56.9700814405084,6.680518489808248,11.027805488213973,0.0,8.251668387302786,5.948186364144096,5.267890710687947,5.853849119334553
2024-10-18,0.0,0.0,56.19879671654749,7.004250077779956,10.855802315496383,0.0,8.640940406238443,6.236429832095533,5.431335675346566,5.632444976495629
2024-10-21,0.0,0.0,56.21706411847677,7.00652680715602,10.717298405113269,0.0,8.643749141312325,6.238456981732228,5.433101129370338,5.743803416839048
2024-10-22,0.0,0.0,54.714997001309904,8.428652348171074,9.402757067258463,0.0,8.412796288156528,5.934221415287501,5.287933773539192,7.818642106277335
2024-10-23,0.0,0.0,55.49744777919493,8.549186131371153,10.17202285836327,0.0,8.53310332207081,6.019083636196013,5.36355377027265,5.865602502531168
2024-10-24,0.0,0.0,55.503252025316876,8.550080255018894,10.173086707721945,0.0,8.533995763684741,6.019713146997879,5.364114721945504,5.8557573793141655
2024-10-25,0.0,0.0,55.58080396805205,8.562028255592523,10.187301057494413,0.0,8.545919892931542,6.0281241937784396,5.371609733545032,5.724212898605999
2024-10-28,0.0,0.0,55.674153783899136,8.366466794729222,10.319878889967274,0.0,8.560273050699962,6.038248629612727,5.380631531425413,5.660347319666261
2024-10-29,0.0,0.0,55.59439798087281,8.354481443675718,10.305095185643745,0.0,8.548010063211489,6.008634466678246,5.372923527631708,5.816457332286284
2024-10-30,0.0,0.0,55.613829538373196,8.357401532613718,10.308697060237579,0.0,8.550997794981052,6.010734626593248,5.3748014915321045,5.783537955669103
2024-11-04,0.0,0.0,51.13263495356668,7.6839873332703466,9.43949014292169,8.102688691402395,7.861984192939461,5.526407766116691,4.941716204325893,5.311090715456842
2024-11-05,0.0,0.0,51.06863041512045,7.706464797023052,9.427674397257222,8.092546267677555,7.852143067599498,5.5194901648888814,4.935530482329025,5.397520408104314
2024-11-06,0.0,0.0,50.46128250454939,9.40665881426144,9.030126469392428,7.996303407296901,7.758759269231574,5.453848090844336,4.87683331145062,5.016188132973315
2024-11-07,0.0,0.0,50.41676853747737,9.490250503967417,9.022160624444304,7.989249540076263,7.7487463394633265,5.448530050146422,4.8725312567531,5.0117631476718
2024-11-08,0.0,10.139456535790085,45.30478220486996,8.527990678980041,8.107362569339607,7.179183055424421,6.963065572304816,4.896078713872363,4.378483067781834,4.503597601636873
2024-11-11,42.84357126309645,19.531008872906707,18.96471350165512,3.5698416833853974,3.3937655342053645,3.005226892083499,2.9147594855406753,2.0495127792527033,1.8328457374948945,1.8947542503791845
2024-11-12,42.864007118678586,19.5403249234817,18.973759436315802,3.5715444538814602,3.395384318547845,3.0066603482811867,2.9161497899001643,2.050490371594699,1.8337199823277017,1.847959256990856
2024-11-13,42.88865823930323,19.55156257808081,18.98467125870499,3.480293731753364,3.397337006456183,3.008389480760976,2.9178268696942053,2.0516696100487684,1.8347745559785282,1.8848166692189445
2024-11-14,42.88916997357295,19.551795861307852,18.98489777795929,3.480335257546997,3.3902185271054743,3.0084253759383293,2.917861684306357,2.0516940899390863,1.834796447943818,1.8908050043798499
2024-11-15,42.91887146992451,19.5653358200853,18.998045149951665,3.5114013425519564,3.3889843258788384,3.010508762848881,2.919882354284913,2.0531149237897854,1.836067076404057,1.7977887742800989
2024-11-18,42.7814639137102,19.502696125949022,18.9372216737628,3.8203158617362196,3.3781342723168772,3.0008704233982577,2.9105341611709186,2.046541742933836,1.8301887883369763,1.7920330366848907
2024-11-19,42.78655625350388,19.505017560198365,18.939475798766694,3.8207705994826044,3.366633231287114,3.0012276213637965,2.910880606279943,2.0467853457702887,1.8304066383669704,1.7922463449803412
2024-11-20,42.74178522582381,19.484607885815738,18.91965789638145,3.8167726187791526,3.480828282542762,2.998087194634565,2.9078347169257026,2.044643629039741,1.8284913361447823,1.7772912139122936
2024-11-22,42.734671199616564,19.481364829625985,18.91650887157128,3.816137347690366,3.4826266688709606,2.9975881871466563,2.907350731236446,2.0443033145609557,1.8281869984757697,1.7912618512050171
2024-11-26,42.71791178976116,19.473724752645,18.909090316184926,3.83959726119553,3.481260874632266,2.9964126121955488,2.906210545033291,2.043501592770294,1.8274700317988377,1.8048202237831454
2024-11-27,42.709792776049085,19.470023554911595,18.905496433499003,3.8400556820592553,3.4770299326737626,2.995843110689829,2.905658187432539,2.0431132025902214,1.8271227008169393,1.8258644192777733
2024-11-28,42.715375662309505,19.472568613548727,18.907967698972904,3.850064316098177,3.477484438804008,2.9962347176317956,2.906038005692421,2.0433802717536578,1.8273615363991202,1.8035247387896838
2024-11-29,42.76416187071282,19.49480867993697,18.929562921731517,3.8544620385675863,3.367243388268568,2.999656785893942,2.9093570582250377,2.0457140631399984,1.8294486078426153,1.8055845856809467
2024-12-02,42.730609949527356,19.47951343607524,18.914711158585884,3.851437903383518,3.443059550492756,2.997303314116147,2.907074433839388,2.0441090360796763,1.8280132584093969,1.8041679594906423
2024-12-03,42.7311179191569,19.47974500312368,18.91493601142163,3.851483688208199,3.4419117083877975,2.9973389452259283,2.907108992333287,2.044133335880476,1.8280349893235772,1.8041894069385285
2024-12-04,42.743312814461284,19.485304264440416,18.920334083730072,3.8525828506600934,3.442893984419286,2.998194346076847,2.907938642750273,2.0447167044707015,1.8285566863067853,1.7761656226842424
2024-12-05,42.74382108615378,19.48553596918966,18.92055907027403,3.8514395370695826,3.4429349247544483,2.998229998374584,2.9079732217942995,2.0447410187213206,1.8285784301432029,1.776186743525089
2024-12-06,42.74376009291244,19.485508164328795,18.92053207160624,3.850387612191912,3.442930011862819,2.9982257200540867,2.907969072265595,2.0447381009807146,1.8285758208555287,1.777373332941874
2024-12-10,42.74378042397354,19.485517432606933,18.920541071153608,3.8503418786476318,3.4429316494918045,2.998227146159562,2.907970455440514,2.0447390735599913,1.8285766906172594,1.777374178349151
2024-12-11,42.7442887067871,19.485749142425906,18.920766062620302,3.84919852590092,3.442972590722747,2.9982627992373767,2.9080050352411346,2.0447633883426097,1.8285984349294353,1.7773953137924636
2024-12-12,42.74430903835108,19.485758410933286,18.92077506239027,3.8492003567940873,3.4429266628236066,2.998264225378126,2.9080064184502654,2.0447643609459427,1.828599304712679,1.7773961592206515
2024-12-13,42.74634229242912,19.48668530620061,18.921675082625026,3.8612754127124767,3.426441694450343,2.998406846304758,2.908144746008771,2.0448616259519525,1.8286862872157776,1.777480706101168
2024-12-16,42.73566986598958,19.48182008956855,18.91695093139705,3.8840893503634217,3.425586218988063,2.997658237773902,2.9074186731049187,2.0443510878775437,1.8282297213709675,1.7782258235660038
2024-12-17,42.73570035104523,19.481833986726862,18.916964425611692,3.8840921210390755,3.4255886625951684,2.997660376122932,2.907420747082473,2.0443525461946095,1.8282310255200538,1.778155758061902
2024-12-23,42.738240925186375,19.482992152926133,18.91808901115151,3.884323024567588,3.4257923087716184,2.997838582596044,2.906404618541259,2.044474079928036,1.8283397111489148,1.7735055851825183
2024-12-27,42.74332297977667,19.485308898481403,18.920338583408515,3.8835958022118504,3.4261996737719387,2.9981950591144924,2.906750222539298,2.0447171907500468,1.828557121178446,1.7630144687673428
2024-12-30,42.7428147199301,19.485077199132345,18.920113602108167,3.88354962246566,3.4261589329123354,2.998159407647679,2.9067156584408815,2.0446928770661033,1.828535377848797,1.7641826024479266
2025-01-07,42.7428147199301,19.485077199132345,18.920113602108167,3.88354962246566,3.4261589329123354,2.998159407647679,2.9067156584408815,2.0446928770661033,1.8166444014078298,1.7760735788888937
2025-01-14,42.7428147199301,19.485077199132345,18.920113602108167,3.8823605248215634,3.4261589329123354,2.998159407647679,2.9067156584408815,2.0446928770661033,1.8166444014078298,1.7772626765329904
2025-01-16,42.74332297977667,19.485308898481403,18.920338583408515,3.882406690428053,3.4261996737719387,2.9981950591144924,2.9055611107555004,2.0447171907500468,1.8166660033404767,1.7772838101729063
2025-01-20,42.75908503265845,19.492494312432978,18.927315658574944,3.8838383689990446,3.3691751573891002,2.9993006752850935,2.9066325671769078,2.0454712018620076,1.814956817599939,1.8017302080215347
2025-01-27,42.76620719018984,19.49574107543239,18.930468282717015,3.884485279677076,3.3530798654437373,2.999800253138012,2.907116709786917,2.0458119053198685,1.8152591254804218,1.802030312814722
2025-02-03,42.76875139290646,19.496900895782748,18.93159447444633,3.887096009830667,3.3532793433835217,2.999978714134551,2.9072896569504962,2.0459336126338714,1.8153671169882468,1.7938087829431044
2025-02-07,42.77180483577758,19.49829286237308,18.932946081409458,3.8861836219856354,3.353518748242735,3.0001928953607933,2.907497220711143,2.0460796805269204,1.8154967237595763,1.7879873298530777
2025-02-13,42.74129001291231,19.484382134145573,18.919438690308937,3.9262170779888126,3.347559071163802,2.9980524583342265,2.9030448053964273,2.0446199394835096,1.814201488238169,1.8211943220282363
2025-02-14,42.777913029696165,19.501077391909348,18.935649874400177,3.9295812701762927,3.3444770679450064,3.0006213495742267,2.9055322890123922,2.0463718788923977,1.8157559928292326,1.743019855564756
2025-02-17,42.7763878538754,19.500382113210353,18.93497475508524,3.929441167447698,3.3443530660135905,3.000514367376977,2.905428697058512,2.046298918883623,1.8156912550489026,1.7465278059997087
2025-02-18,42.77638765025438,19.500382020386063,18.934974664952364,3.929441148743061,3.3443535261067012,3.000514353094149,2.905428683228304,2.046298909142981,1.8156912464059827,1.7465277976860154
2025-02-20,42.91325022638712,19.562773275596854,18.995556905623125,3.5683417042268952,3.4350409697056707,3.010114465367428,2.914724569959268,2.0528460197249396,1.8095621390366208,1.7377897243720803
2025-03-06,42.913252890426186,19.56277449004675,18.995558084860438,3.5683419257482587,3.4350349749879108,3.010114652234246,2.914724750904316,2.0528461471648787,1.809562251373584,1.7377898322534384
2025-03-17,42.91325268550009,19.56277439662752,18.995557994149866,3.568341908708153,3.435035436120072,3.0101146378598744,2.914724736985465,2.0528461373618057,1.8095622427322786,1.7377898239548721
2025-03-25,42.91325473476111,19.562775330819843,18.995554125898558,3.5683420791092186,3.4350356001552784,3.0101147816035954,2.9147248761739775,2.052846235392538,1.8095623291453362,1.7377899069405405
2025-03-27,42.91330391708444,19.56279775146231,18.995575896456177,3.5683461687396827,3.434924928305035,3.010118231457011,2.9147282167022635,2.052848588132919,1.8095644030611955,1.7377918985989596
