date,GREAT BAY SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,FORTUNE (HK) SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOOM SECURITIES (H.K.) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-22,0.0,12.766216971628296,21.283130691730847,18.10024754265878,0.0,4.780352584820837,8.68106945708707,3.2268827253450953,17.265731955053855,13.89636807167522
2024-04-23,0.0,12.765000920203128,21.281103358068318,18.098523395883817,0.0,4.779897230303011,8.680242538125192,3.226575347259189,17.273612842930813,13.895044367226534
2024-04-24,49.21137787404479,6.48394011982761,10.809666267958363,9.193085271970535,0.0,2.427933034549392,4.409100570741561,1.6389283067445046,8.774074677063656,7.051893877099581
2024-04-25,48.99446964942798,6.708260884830319,10.774063523793851,9.22843503114199,0.0,2.423252898720297,4.431816634585187,1.63170442794558,8.735401324618042,7.072595624936759
2024-04-26,48.90494846845809,6.442363836840367,11.054898721254986,9.23080647875792,0.0,2.4116126963027837,4.601627526352484,1.628723028035984,8.719440269249523,7.005578974747867
2024-04-30,48.90730009760173,6.433056480582352,11.06504744579687,9.23125034863642,0.0,2.4117286604102497,4.595838085193197,1.6288013463383155,8.71985954972104,7.0071179857198285
2024-05-02,48.89436893529566,6.431355570957235,11.062121830926278,9.228809592423996,0.0,2.4110909957940527,4.642695934358844,1.6283706888591292,8.717554005990381,6.983632445394419
2024-05-03,48.88317431039012,6.465929569740279,11.094500126741869,9.226696607555562,0.0,2.3985234664896025,4.605586472791717,1.6279978647596287,8.715558075798093,6.982033505733129
2024-05-06,48.867922507608526,6.474722739839822,11.091008556047624,9.24423780276083,0.0,2.397775114783847,4.6041495060323445,1.6274899210200402,8.712838776677712,6.979855075229256
2024-05-07,48.98452207787078,6.420081061990588,11.127935583735518,9.220964378015198,0.0,2.39173844200654,4.59255803366517,1.623392529216702,8.690903209688155,6.947904683811351
2024-05-08,48.95185308154088,6.377484097002707,11.22028341400075,9.273484918979836,0.0,2.3901433321418404,4.552826247783756,1.6223098483548852,8.68750173346587,6.9241133267294765
2024-05-09,48.82929407185047,6.460648390795519,11.337454883012834,9.250267225337963,0.0,2.384159215476891,4.541427498990909,1.6182481290141653,8.671722914520567,6.906777671000682
2024-05-10,48.79900133842684,6.456640331634183,11.390072155859915,9.24452854153184,0.0,2.3826801300031653,4.538610086714023,1.6196314255962494,8.666343148223175,6.9024928420106075
2024-05-14,48.79841887418329,6.457756863955211,11.389936204107212,9.244418198959735,0.0,2.382651690364208,4.538555913923219,1.6196120936966767,8.666239706864383,6.902410453946066
2024-05-16,48.72358901846653,6.463347216100108,11.477345941937637,9.265995412187536,0.0,2.37899801702137,4.528819452459087,1.6171285021770225,8.652950475741065,6.89182596390965
2024-05-17,48.72244512084345,6.4655789550392155,11.477076485007089,9.26577787176531,0.0,2.3789421646050806,4.528683334560746,1.61708457768708,8.65274732795,6.891664162542026
2024-05-20,48.71723613032912,6.417223190842049,11.622417850331988,9.264787253397898,0.0,2.378687828289675,4.4435612791576435,1.6133368537711794,8.651822249607925,6.890927364272528
2024-05-22,48.6039329515015,6.676920869408812,11.65617270627372,9.206385761907857,0.0,2.3648337493454714,4.41955507307819,1.6618936974351302,8.624567390047938,6.785737801001382
2024-05-23,48.64629543377592,6.796968644497552,11.732685592104438,9.272713925759936,0.0,2.3680847818957105,4.356767987505103,1.6573808921266742,8.38458985752646,6.784512884808203
2024-05-24,48.74693044766747,6.795529181667348,11.753976252445243,9.269242022895957,0.0,2.3729836594525193,4.365780871282484,1.6155006369691163,8.400742792090734,6.679314135529135
2024-05-27,48.76146550057943,6.84526322276227,11.7574809791057,9.260078918899046,0.0,2.373691220784744,4.367082632344841,1.615982336781228,8.33764945736369,6.681305731379049
2024-05-28,48.85941014055395,6.817184781314698,11.77751235295167,9.269118437431946,0.0,2.373678769757174,4.375764934125523,1.6192282771268753,8.210986000190875,6.697116306547289
2024-05-29,48.92097963144574,6.807826412195614,11.79228182187284,9.270029416673777,0.0,2.376669927304393,4.37499686042992,1.6116959525723902,8.133981412553313,6.711538564952013
2024-05-30,48.94382623250188,6.805019960565847,11.797788938867543,9.27435861583244,0.0,2.3777798566247035,4.336324776288122,1.6124486311722388,8.137780065600138,6.714672922547088
2024-05-31,48.93458487483262,6.837608165482234,11.79493294445452,9.260638179427275,0.0,2.377330894706413,4.333112151972522,1.6121441757246164,8.136243525815475,6.713405087584319
2024-06-03,48.929899624444815,6.866873864650724,11.793803636536744,9.211878930551865,0.0,2.3771032767440894,4.355436756431901,1.6167770794438552,8.135464519756013,6.712762311439992
2024-06-04,42.252713227004904,5.925656567243342,10.184369836414724,7.954759293471677,13.642844947649488,2.0527123382016326,3.7533237108321966,1.411646960726884,7.025263819547306,5.796709298907847
2024-06-05,42.25238572068003,5.925610636701689,10.184032524986804,7.954697635088524,13.642739200168002,2.05269642735893,3.760529007471781,1.4116360188660466,7.0252093658055434,5.7904634628726495
2024-06-06,42.244959240349054,5.909069585484497,10.182242530979442,7.9708656223147045,13.640341287420535,2.06990177839629,3.758845069514393,1.4113879030034797,7.023974581584813,5.7884124009527875
2024-06-07,42.243141220181656,5.9108818035973805,10.177929618491682,7.980855174987675,13.639754272638257,2.0698126997642983,3.7585954799403543,1.4071941314662775,7.023672303450942,5.788163295481475
2024-06-11,42.24298627011746,5.911893376426924,10.177236168858544,7.98082590079106,13.639704241302066,2.0698051075824333,3.7585713606718634,1.4071889698041775,7.023646540251454,5.78814206419402
2024-06-13,42.24437649655659,5.893488749531597,10.177379945724468,7.996587875509224,13.640153127120339,2.069873225346788,3.7586950561238264,1.4072352807183295,7.0238776900820294,5.788332553286804
2024-06-14,42.24383087087561,5.89341262960561,10.177248495332154,7.995709635903368,13.639976951769775,2.06984649099581,3.7586465090574555,1.4072171049569142,7.0237869701243545,5.790324341378946
2024-06-17,42.23942273235192,5.892797652727022,10.179027710212955,7.994875284592333,13.638553621862807,2.069630502770618,3.75758273614984,1.4070702620261553,7.023054038823216,5.7979854584831365
2024-06-18,42.260817350369315,5.822390385273468,10.184183472189826,8.029935467225217,13.645461662412945,2.0706787877892014,3.7594859829772895,1.425355691574281,6.995600561976123,5.80609063821234
2024-06-20,42.2785410703865,5.783467274786683,10.18845460625163,8.022961894291647,13.65118441831719,2.071314529720256,3.7710678187772286,1.425948299388388,6.998534439583947,5.8085256484965235
2024-06-21,46.48023974710283,5.334663620694136,9.448502640323435,7.440282120402738,12.659746448776248,1.9208821709814057,3.4971882998518984,1.3415670237830024,6.490255263072845,5.386672665011464
2024-06-24,46.474222842009304,5.353150943202638,9.447279523920162,7.433565600065435,12.658107634232588,1.9206335112115436,3.4962561384859105,1.3413933568332916,6.4894150942147855,5.385975355824342
2024-06-25,46.474846744953815,5.353222807699378,9.446447443077075,7.433665393524745,12.658277565651385,1.9206592951586374,3.4959195115783803,1.341411364649537,6.489502212727756,5.386047660979289
2024-06-26,46.48612444982501,5.35452183440228,9.443656297366555,7.435469265732854,12.661349255577475,1.9211253672429152,3.4775850299649886,1.3417368749533019,6.491076971889798,5.387354653044825
2024-06-28,46.48266923543768,5.354123844225675,9.441036232100892,7.4349166031762834,12.660408164517968,1.9209825740957704,3.4773265484939926,1.3509880714805804,6.49059450399625,5.386954222474905
2024-07-02,46.4823237422488,5.354084048461983,9.440966059415718,7.434861341439198,12.660314063106382,1.9209682959485335,3.4780199990342244,1.3510020065017696,6.490546261151555,5.386914182691835
2024-07-03,46.485957250205814,5.392868058179528,9.433887089521106,7.397077039375982,12.661303715692206,1.9211184574083435,3.478291874713488,1.3511076138842188,6.491053625017786,5.387335276001522
2024-07-12,46.48567858684661,5.3928357302504555,9.433830537417583,7.3970326970743905,12.661227816611406,1.9211069411278485,3.4782710238467858,1.3516989716481742,6.491014713937646,5.387302981239104
2024-07-22,44.10086172474295,5.116171476333433,14.080072877776107,7.017548760477482,12.011679170449778,1.82254995828104,3.299828121843339,1.2823538615396413,6.158011479123266,5.110922569432968
2024-07-24,44.10096204624941,5.116183114700797,14.080104907402443,7.017564724135237,12.011706494853481,1.8225541042534827,3.2996081463930156,1.282356778663393,6.158025487488731,5.110934195860015
2024-08-01,68.64075867531056,2.849749135168998,7.898896125319997,3.9368388750779757,6.738541779647502,1.0224489736277,1.8510859094112215,0.7296087754687755,3.4648485444571775,2.867223206510085
2024-08-02,72.10465462072081,2.535000961076471,7.026140825924553,3.502024163728379,5.994285488798771,0.9095218588930861,1.6466377694380043,0.6490251805668112,3.082164069035669,2.5505450618174463
2024-08-05,72.10485107224686,2.5350078677707746,7.026159968878565,3.5020337051095125,5.99430182042865,0.909524336915595,1.6463698024363773,0.6490269488574693,3.0821724664940313,2.5505520108621687
2024-08-06,72.15728457519667,2.5368512852459646,6.976738991930813,3.5045803284209343,5.998660781545824,0.9101857285736238,1.6475670164186385,0.6403991689856618,3.0753253918904417,2.5524067317914336
2024-08-09,72.15564513012302,2.5390656906239366,6.97658047736866,3.5045007028226527,5.998524489348512,0.9101650487556732,1.647529582975231,0.6403846188363742,3.075255519152113,2.552348739993834
2024-08-12,72.14908809473889,2.5388349568601956,6.975946491143913,3.513269585730699,5.997979382486002,0.9100823388801074,1.6473798662101395,0.6403264248503376,3.0749760599466978,2.5521167991530227
2024-08-15,72.14925200609935,2.5388407246932028,6.97573515515105,3.513277567325653,5.997993008950128,0.9100844064437903,1.6473836087976372,0.6403278795710861,3.074983045807818,2.5521225971602837
2024-08-16,72.14859636512601,2.5297303663310378,6.990211424142155,3.5132456411634303,5.997938503465107,0.9055324926517356,1.647368638549676,0.6403220607277503,3.0749551025537842,2.552099405289306
2024-08-19,72.16896777810723,2.5304446447040063,6.986731223408771,3.51423761857486,5.999632042749942,0.9057881729740853,1.6477769673668823,0.6405028579406865,3.0758233270716366,2.530095367101895
2024-08-20,72.16896777810723,2.5304446447040063,6.9912761499164,3.51423761857486,5.999632042749942,0.9057881729740853,1.6477769673668823,0.6405028579406865,3.0758233270716366,2.5255504405942655
2024-08-21,72.16896777810723,2.5304446447040063,7.00036600293166,3.51423761857486,5.999632042749942,0.9057881729740853,1.6477769673668823,0.6405028579406865,3.0758233270716366,2.5164605875790067
2024-08-22,72.17224795373563,2.526014523700051,7.000684178882621,3.514397345351392,5.999904734010631,0.9058293422519752,1.6478518610229205,0.6405319696479649,3.0759631273351755,2.516574964061633
2024-08-27,72.17224795373563,2.526014523700051,6.992502939337564,3.514397345351392,5.999904734010631,0.9058293422519752,1.6478518610229205,0.6487132091930226,3.0759631273351755,2.516574964061633
2024-08-28,72.17392095812171,2.523800459305435,6.992619578178237,3.5144788115983214,6.000043816098562,0.9058503400247424,1.6478900594089936,0.6487282468297189,3.0760344303629927,2.516633300071278
2024-08-30,72.174060378655,2.5238053346066693,6.99251945485123,3.5144856006227174,6.000055406563614,0.905852089883082,1.6478137008614175,0.6487294999975797,3.0760403724311938,2.5166381615274958
2024-09-02,72.17410138479671,2.5238067685223813,6.992523427694689,3.5144875973995897,6.000058815532445,0.9058526045485861,1.6477578214544972,0.6487298685772835,3.076042120102681,2.516639591371134
2024-09-03,72.17441139273575,2.5238176089778888,6.992123934586029,3.5145026931061647,6.000084587462152,0.9058564954387199,1.6477648990349099,0.6487326550533975,3.0760553325633797,2.516650401041612
2024-09-05,72.20909357206948,2.5179039277711865,6.981264051915652,3.5158678297581103,5.994662363825032,0.9050378808959068,1.6417346665911925,0.6481464010622867,3.0732755284305906,2.5130137776805666
2024-09-09,72.20417520942922,2.520002852563537,6.980788538561362,3.515628354200026,5.994254050661792,0.9049762362431183,1.6461636959614996,0.6481022540042544,3.0730661990678403,2.512842609307344
2024-09-10,72.21285388288837,2.5151316522187392,6.9798717731775195,3.5151666575937215,5.9934668438032475,0.9048573885109453,1.6459134584497777,0.6475631151224174,3.07266262278158,2.512512605453692
2024-09-12,72.21537686901401,2.5149032861160814,6.979238022609239,3.5148474914343355,5.992922655723342,0.9047752302847177,1.6457640146457182,0.6475043184130304,3.072383634607212,2.512284477152305
2024-09-13,72.2154178498547,2.5149047132754396,6.979185235111726,3.514849486042843,5.992926056591956,0.9047757437272997,1.6457649485852168,0.6475046858593065,3.0723853781259707,2.512285902825539
2024-09-17,72.21672926131521,2.5149503832301563,6.977496003557307,3.5149133147103933,5.99303488642562,0.904792174197618,1.645794835208865,0.6475164443603447,3.072441171771094,2.5123315252234026
2024-09-19,72.21841777371071,2.5150091857394865,6.977659145652111,3.514995497533705,5.993175010657165,0.9048133293069275,1.6434951977665389,0.6475315840593285,3.072513009073283,2.5123902665007405
2024-09-20,72.21513918105525,2.5194348375988542,6.977342371860433,3.5148359227496346,5.992902930761502,0.9047722523292331,1.6434205858953461,0.6475021872328524,3.072373522237433,2.512276208279454
2024-09-23,72.21841777371071,2.5150091857394865,6.977659145652111,3.514995497533705,5.993175010657165,0.9048133293069275,1.6434951977665389,0.6475315840593285,3.072513009073283,2.5123902665007405
2024-09-24,72.2184259705654,2.5150094711952677,6.977659937622635,3.5149958964888226,5.993175690887862,0.9048134320040457,1.6434840342157058,0.6475316575547395,3.072513357806244,2.512390551659272
2024-09-25,71.98963788890931,2.5357356951022747,7.035162918772599,3.543963020794806,6.042565525282539,0.9122700105977124,1.6568677955513045,0.65286797388876,3.0978339780824364,2.5330951930182533
2024-09-26,72.00135603699412,2.5355035722812067,7.03451891558783,3.543638604217899,6.037435354013214,0.9121865008341181,1.6521390937771416,0.6528082099487812,3.097550400435294,2.5328633119103867
2024-09-27,72.0026374849743,2.535387526806444,7.034196958207762,3.5434764182013967,6.037159031368803,0.9121447516854604,1.6520634783184978,0.6527783320817252,3.097408631079987,2.5327473872756303
2024-09-30,71.95900234625141,2.5393390413960453,7.045160068033223,3.5489990843091963,6.046568213097422,0.9135663699808904,1.6546382929645826,0.6537957162392648,3.1022360806379985,2.53669478708997
2024-10-02,69.89912105080262,2.4761155009899656,7.0348409024414265,3.5438008050816894,6.023979980248292,3.086417523800735,1.652214716157989,0.652838090551001,3.0976921827688497,2.532979247157442
2024-10-03,69.44891095523758,2.514434006774393,7.031373840746882,3.768351619201317,6.017096070981552,3.092034536871511,1.8514950826775987,0.6520669131025735,3.0941522918674207,2.5300846825391763
2024-10-04,69.45878877098856,2.530175301791911,7.039271532805902,3.803400099868628,6.021916281574256,3.002998072131908,1.852966850030641,0.66174061967692,3.096630973523283,2.532111497607999
2024-10-07,69.29718009283675,2.528853408814279,7.022893369758469,4.022802105751702,6.007905183088005,2.9960110434561016,1.8485076741699296,0.6602009581205122,3.0894260906393467,2.5262200733649034
2024-10-08,69.29846034554515,2.528332377051352,7.033972817559518,4.0292467695425715,6.0175300485361625,2.941370337790418,1.8514690454135796,0.6749756412033115,3.094375454773477,2.5302671625844564
2024-10-09,69.30120793625557,2.555918339944865,7.034390944681913,4.0294862838825996,6.0178877542862965,2.9095369041548307,1.8515791040453433,0.6750157644209958,3.09455939667062,2.5304175716569715
2024-10-10,69.31174604778599,2.5380137719737617,7.035460611409684,4.030099017442871,6.018802849047568,2.9008327218784036,1.850374334993744,0.6751184089725425,3.0950299629569926,2.544522273538434
2024-10-14,69.31175397238388,2.5380140621516856,7.035461415792772,4.030099478214904,6.018803537193446,2.9008330535383915,1.8503631132837126,0.6751184861606416,3.095030316820072,2.5445225644604923
2024-10-16,69.40381315667214,2.532226264182808,7.044805845877278,3.9988171640660384,5.953527547743613,2.904685911233662,1.852803803509747,0.6760151718390712,3.099141105394654,2.5341640294809777
2024-10-17,69.40382904800282,2.5322268439844513,7.044784562007403,3.9988180796717225,5.948949528330234,2.909265958904465,1.8528042277446206,0.6760153266256765,3.0991418150022945,2.534164609726309
2024-10-18,69.39430350062598,2.5318793005260845,7.043817678335055,3.9982692492744416,5.943554291917111,2.913445421599404,1.866286196012506,0.6759110978852273,3.0987164635110114,2.533816800313172
2024-10-21,69.4007144862528,2.5321132079361406,7.044422628939541,3.998638628969837,5.939524209488761,2.9091354028731837,1.8664242688435966,0.6759735418628301,3.0990027381143577,2.534050886718948
2024-10-22,69.41024974100165,2.5324611055719117,7.045390491660015,3.999188018673647,5.926600846882198,2.9095351011669353,1.8666807046887401,0.6760664166980944,3.0994285230762855,2.5343990505805203
2024-10-23,69.40389261339828,2.559705483882988,7.044745220298247,3.9942423553171027,5.912319882585988,2.9092686234352803,1.8665097396298518,0.6760044973058529,3.099144653436107,2.5341669307102923
2024-10-24,69.38991897326059,2.5793239167865125,7.0433268454656055,3.9934381625954223,5.9111295079930475,2.9086828771424282,1.8661339403132287,0.6758683919201012,3.0985206778852974,2.533656706637763
2024-10-25,67.49683491659766,2.6278758410614342,7.302832633458656,3.9976478732905516,5.8990276016062495,2.6550847784206035,1.8681011384235342,2.5144806335413756,3.1017870050714667,2.536327578528461
2024-10-28,67.51070084382293,2.628237220356953,7.276333372913967,4.007365463371387,5.899838821986453,2.6554498994250957,1.8683580352916482,2.5148264189950664,3.1022135555139294,2.536676368322565
2024-10-29,67.4943557489951,2.6330776255361106,7.309132793711039,4.0123402202185545,5.900413571427438,2.6282023793475244,1.8679670006552986,2.5150714079044425,3.102515766398099,2.5369234858063883
2024-10-30,67.54087799339179,2.6257174870747777,7.31405611585277,4.015105830324114,5.8953055294520125,2.5657885453134264,1.8692545456116891,2.5305675702402364,3.1046542562781374,2.538672126461043
2024-10-31,67.54088186646283,2.62571763764419,7.314056535270754,4.015106060566754,5.8953058675130166,2.565782958036024,1.8692546528024132,2.5305677153533623,3.1046544343117493,2.538672272038917
2024-11-01,63.47341031997892,2.9702350707511793,8.230585343114445,4.518241407321495,6.634050178904316,2.871815575907342,2.103492073613634,2.847674672366335,3.4937005421350116,2.8567948159073224
2024-11-04,63.486520017439695,2.8675793316885785,8.232285275152591,4.5191745977331355,6.6354203651027035,2.696851064747345,2.3620995422829933,2.848262826575054,3.49442212550189,2.8573848537760185
2024-11-05,63.49579020222438,2.8628338360497985,8.233487338294184,4.519834479288839,6.636389256969697,2.687807252352983,2.36244445170992,2.8486787246698064,3.494932374587998,2.8578020838523908
2024-11-06,63.52860757881865,2.8178115222109152,8.23774276143018,4.522170525659443,6.634652347207391,2.689196427643696,2.363649964752297,2.850151045310369,3.496738707126629,2.8592791198404295
2024-11-07,63.56144903830753,2.7520639975950405,8.242001307390655,4.550356058489559,6.63291261241991,2.690586622374889,2.359702312035143,2.8516244464072784,3.498546365234841,2.8607572397451535
2024-11-08,63.72134509528531,2.729744115631414,8.200904518643224,4.556244496973085,6.641496006198946,2.564662301909213,2.3627559108580156,2.8553146224978856,3.503073697775119,2.864459234227786
2024-11-11,63.74444273111946,2.7462679512554735,8.146917847830027,4.563073123754536,6.643903407610761,2.5655919375877834,2.363612359753003,2.8563496134768704,3.5043434876775517,2.865497539934532
2024-11-12,63.76706098732575,2.752422359335359,8.108368932981588,4.5646922257904015,6.646260844636558,2.5665022791529277,2.365228027153981,2.8573631237470103,3.5055869237394752,2.8665142961369527
2024-11-13,63.93094900071248,2.7041500069476636,8.104191985445274,4.562340768906268,6.642837087887184,2.4564570938072077,2.374364181623515,2.8558911808743144,3.503781054669447,2.8650376391266437
2024-11-14,62.90684513956857,2.6608030873945276,8.072454458069231,4.533168588521901,6.612158013326075,3.623897814276317,2.3726444402684783,2.8538226716678308,3.5012432817257078,2.8629625051813647
2024-11-18,62.89975924128285,2.665676328242768,8.082809280917528,4.532657967277759,6.61141321235843,3.6183166576003707,2.3723771829114355,2.8535012138498135,3.500848897716896,2.8626400178421485
2024-11-21,61.929759916874424,2.609315744082724,8.084488382364558,4.5335995696696045,6.597264555859184,4.653874584750354,2.3728053388883943,2.854081057575317,3.501576154818442,2.8632346951169954
2024-11-22,62.09063029449556,2.626468714551089,8.10548886259717,4.545376167475485,6.614401784257811,4.391027620578082,2.383767411787124,2.861494893800578,3.51067194138456,2.8706723090725426
2024-11-25,62.09063029449556,2.6316561860893777,8.10548886259717,4.5557511105520625,6.614401784257811,4.375465205963215,2.383767411787124,2.861494893800578,3.51067194138456,2.8706723090725426
2024-11-26,62.11640846257238,2.6327487708346715,8.108854018551519,4.568021772263033,6.617147885563492,4.325385515720719,2.3847570805456093,2.862682900686215,3.5121294671165155,2.871864126145839
2024-11-28,62.505572515607746,2.605703521408686,8.025554775600547,4.521096182710856,6.549172385190564,4.265543495843812,2.3602593575656488,2.848684565810571,3.4760506666981965,2.842362533563373
2024-11-29,62.52484134917449,2.6065067916685623,8.028028844279996,4.522489918443172,6.551191323784537,4.236031066235709,2.3609869638078584,2.8495627407727957,3.477122242224514,2.8432387596083695
2024-12-02,62.54475109563871,2.6058378606498014,8.025949534498817,4.5213292716349045,6.54951003329248,4.224670778035814,2.360381042726038,2.8488314321442125,3.4762298774199096,2.8425090739593144
2024-12-03,62.730786118957084,2.603965294389977,8.045846491598066,4.518080225034012,6.529404863991179,4.052249615103994,2.348419087248852,2.857050025201196,3.473731843724818,2.8404664347508204
2024-12-04,62.92796290543015,2.563825354153698,8.053879356435727,4.535111855488178,6.521487293927293,3.8739934600399777,2.349187970924348,2.85807913969336,3.474983088103018,2.841489575804258
2024-12-05,62.90858176542605,2.5887014993510022,8.051398847673388,4.533715089507726,6.519478745542079,3.872800311459325,2.3484644461373017,2.8623320370662055,3.47391283045232,2.840614427384603
2024-12-06,62.91889652169693,2.5784371742769903,8.051405047040141,4.533718580349892,6.519483765370379,3.87280329341438,2.348389257006268,2.86233424098709,3.4739155052744364,2.840616614583495
2024-12-09,62.92079985605308,2.578304825786826,8.050991776818822,4.5334858693050295,6.519149127070248,3.8726045064616867,2.348268716635697,2.8621873203566714,3.473737192815763,2.8404708086961827
2024-12-10,63.088909011532756,2.5601465360995865,8.016589909527832,4.528604449925488,6.51212964982814,3.781365557274107,2.345740224267524,2.859105467439016,3.469996855128321,2.8374123389772246
2024-12-11,63.17121412076829,2.5535791180351475,7.9966981957068235,4.526052056814688,6.472587957710135,3.774109840849569,2.344410441248899,2.85749403036633,3.468041110005192,2.8358131284949266
2024-12-12,67.83789533628828,2.2303181090173325,6.984385434650031,3.9530930502111046,5.648738593668532,3.296340208931587,2.0476283758578124,2.4957600245567284,3.0290171296563235,2.4768237371622632
2024-12-13,67.84305574109398,2.23437420098138,6.988428081994968,3.952350698166983,5.647677816047451,3.286771341026257,2.047243851362408,2.495291345339636,3.0284483099930073,2.4763586139939346
