date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-07-05,65.73187449313083,6.255320273958577,5.921972121858758,3.458052113560249,0.0,0.949673178840957,0.0,1.3366190580114294,83.6535112393608
2024-07-15,65.73187449313083,6.255320273958577,5.9237907886547525,3.458052113560249,0.0,0.949673178840957,0.0,1.3366190580114294,83.6553299061568
2024-07-18,65.73187449313083,6.255320273958577,5.929448863131179,3.458052113560249,0.0,0.949673178840957,1.537716455027738,1.3366190580114294,85.19870443566096
2024-07-31,65.73187449313083,6.255320273958577,5.929448863131179,3.4587256938550617,0.0,0.949673178840957,1.5373796648803317,1.3366190580114294,85.19904122580836
2024-08-09,65.73187449313083,6.255320273958577,5.929448863131179,3.4587256938550617,0.0,0.9483260182513318,1.5373796648803317,1.3366190580114294,85.19769406521874
2024-08-16,65.73187449313083,6.255320273958577,5.929448863131179,3.459062484002468,0.0,0.9480565861334066,1.5373796648803317,1.3366190580114294,85.19776142324822
2024-08-20,65.73187449313083,6.255320273958577,5.933086196723167,3.459062484002468,0.0,0.9480565861334066,1.5373796648803317,1.3366190580114294,85.2013987568402
2024-08-21,65.73187449313083,6.256330644400797,5.933086196723167,3.459062484002468,0.0,0.9480565861334066,1.5373796648803317,1.3366190580114294,85.20240912728244
2024-08-29,65.73187449313083,6.256330644400797,5.933153554752648,3.459062484002468,0.0,0.9480565861334066,1.5373796648803317,1.3366190580114294,85.2024764853119
2024-09-03,65.73180713510135,6.256330644400797,5.933153554752648,3.459062484002468,0.0,0.9480565861334066,1.5373796648803317,1.3366190580114294,85.20240912728244
2024-09-11,65.73180713510135,6.256330644400797,5.933153554752648,3.459062484002468,0.0,0.9453622649541561,1.5373796648803317,1.3366190580114294,85.19971480610317
2024-09-19,65.73173977707187,6.256330644400797,5.933153554752648,3.459062484002468,0.0,0.9453622649541561,1.5373796648803317,1.3366190580114294,85.19964744807369
2024-09-23,65.73167241904238,6.256330644400797,5.933153554752648,3.4597360642972808,0.0,0.9453622649541561,1.5373796648803317,1.3366190580114294,85.20025367033902
2024-10-02,65.7316050610129,6.256330644400797,5.933153554752648,3.4597360642972808,0.0,0.9453622649541561,1.5373796648803317,1.3366190580114294,85.20018631230954
2024-10-03,65.7316050610129,6.256330644400797,5.932479974457835,3.4597360642972808,0.0,0.9453622649541561,1.5373796648803317,1.3366190580114294,85.19951273201474
2024-10-04,65.73153770298342,6.259833261933823,5.932479974457835,3.26439777880162,0.0,0.9588338708504085,1.5373796648803317,1.3366190580114294,85.02108131191886
2024-10-07,65.73140298692446,6.242724322445581,5.956526790982646,3.2620402477697756,0.0,0.9568131299659708,1.5373796648803317,1.3366190580114294,85.0235062009802
2024-10-08,65.7312682708655,6.244879779388982,6.000309510145466,3.255708592998537,2.5298665502719917,0.8293043801579411,1.5373796648803317,1.3520440467626385,87.48076079547138
2024-10-09,65.73301957963201,6.261247780552928,6.005496078415524,3.255708592998537,2.5305401305668043,0.8346930225164421,1.5373796648803317,1.3190386123168198,87.47712346187939
2024-10-10,65.73301957963201,6.261180422523448,5.934770147460198,3.255708592998537,2.5305401305668043,0.8348277385754046,1.5373796648803317,1.3158054269017192,87.40323170353845
2024-10-14,65.73301957963201,6.2705431886213425,5.935443727755011,3.255708592998537,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3158054269017192,87.41784839593588
2024-10-15,65.73281750554357,6.2705431886213425,5.939485209523887,3.255708592998537,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3159401429606818,87.42182251967529
2024-10-16,65.73315429569098,6.2705431886213425,5.93699296243308,3.2568536794997183,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.316007500990163,87.42087950726254
2024-10-21,65.73315429569098,6.269936966356012,5.9361846660793045,3.2568536794997183,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.316007500990163,87.41946498864344
2024-10-22,65.73315429569098,6.269936966356012,5.928909998895328,3.2568536794997183,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.316007500990163,87.41219032145946
2024-10-23,65.73315429569098,6.269263386061199,5.930998097809248,3.257257827676606,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3160748590196443,87.41407634628493
2024-10-24,65.73315429569098,6.269263386061199,5.949184765769188,3.2593459265905254,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3161422170491255,87.43441847118828
2024-10-25,65.73308693766148,6.269263386061199,5.947770247150082,3.2599521488558567,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3161422170491255,87.43354281680502
2024-10-28,65.73308693766148,6.269263386061199,5.946692518678382,3.262646470035107,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3161422170491255,87.43515940951258
2024-10-29,65.73308693766148,6.263201163407885,5.945749506265644,3.2619728897402944,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3161422170491255,87.4274805941517
2024-10-30,65.73308693766148,6.263201163407885,5.945749506265644,3.261636099592888,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3161422170491255,87.4271438040043
2024-11-01,65.73308693766148,6.263201163407885,5.944065555528613,3.260827803239113,2.5351204765715303,0.8348277385754046,1.5373796648803317,1.3161422170491255,87.42465155691349
2024-11-04,65.73295222160253,6.263874743702698,5.944065555528613,3.2606257291506693,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.3163442911375693,87.42599871750312
2024-11-05,65.73295222160253,6.263874743702698,5.943594049322243,3.263454766388882,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.3163442911375693,87.42835624853497
2024-11-06,65.73295222160253,6.2636726696142535,5.943594049322243,3.263454766388882,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.3163442911375693,87.42815417444652
2024-11-07,65.73295222160253,6.2636726696142535,5.943594049322243,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.3163442911375693,87.428221532476
2024-11-11,65.73335636977941,6.262258150995148,5.9433919752338,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.42667229779794
2024-11-12,65.73335636977941,6.256398002430277,5.942179530703137,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.4195997047024
2024-11-14,65.73281750554357,6.256734792577684,5.938676913170111,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.41589501308093
2024-11-15,65.73261543145512,6.256734792577684,5.938676913170111,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.41569293899248
2024-11-18,65.73241335736668,6.2646830400564735,5.938676913170111,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.42343911238282
2024-11-19,65.73221128327823,6.2640094597616605,5.938676913170111,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.42256345799957
2024-11-20,65.73200920918978,6.263807385673216,5.938676913170111,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.42215930982269
2024-11-21,65.73200920918978,6.260170052081228,5.938676913170111,3.2635221244183636,2.5351204765715303,0.8356360349291797,1.5373796648803317,1.316007500990163,87.4185219762307
2024-11-22,65.73187449313083,6.260170052081228,5.938676913170111,3.2707294335728583,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.4242474087366
2024-11-25,65.73187449313083,6.260170052081228,5.938676913170111,3.2848746197639236,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.43839259492768
2024-11-26,65.73167241904238,6.260170052081228,5.938676913170111,3.298346225660176,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.45166212673547
2024-11-27,65.73167241904238,6.259496471786416,5.938676913170111,3.298346225660176,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.45098854644067
2024-12-03,65.73254807342565,6.259496471786416,5.938676913170111,3.298346225660176,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.45186420082392
2024-12-04,65.73254807342565,6.259496471786416,5.938676913170111,3.3010405468394266,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.45455852200318
2024-12-05,65.73180713510135,6.259496471786416,5.938676913170111,3.3010405468394266,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.45381758367888
2024-12-09,65.73147034495393,6.259496471786416,5.938676913170111,3.3010405468394266,2.5337733159819047,0.8356360349291797,1.5373796648803317,1.316007500990163,87.45348079353147
2024-12-10,65.73113355480653,6.2594291137569344,5.938676913170111,3.3010405468394266,2.5337733159819047,0.8383303561084302,1.5373796648803317,1.3160748590196443,87.45583832456332
2024-12-11,65.73140298692446,6.2594291137569344,5.938676913170111,3.3010405468394266,2.5337733159819047,0.8383303561084302,1.5373796648803317,1.3160748590196443,87.45610775668125
2024-12-12,65.73113355480653,6.2594291137569344,5.938676913170111,3.3010405468394266,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3160748590196443,87.4458019781706
2024-12-20,65.73113355480653,6.2594291137569344,5.938676913170111,3.3278490425729688,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3160748590196443,87.47261047390415
2024-12-30,65.73113355480653,6.259294397697972,5.938676913170111,3.3278490425729688,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3160748590196443,87.47247575784519
2025-01-03,65.73099883874757,6.25915968163901,5.938003332875299,3.3273775363666,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3160748590196443,87.47106123922607
2025-01-06,65.73099883874757,6.25915968163901,5.937666542727892,3.3273775363666,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3170852294618631,87.47173481952089
2025-01-08,65.73113355480653,6.257004224695609,5.937666542727892,3.3273775363666,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3150644885774254,87.46769333775202
2025-01-09,65.7312682708655,6.257004224695609,5.937666542727892,3.3273775363666,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46681768336876
2025-01-13,65.7312682708655,6.256734792577684,5.937464468639448,3.3273775363666,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.4663461771624
2025-01-14,65.7312682708655,6.256734792577684,5.934029209135904,3.3280511166614124,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46358449795366
2025-01-15,65.7312682708655,6.256734792577684,5.93382713504746,3.3280511166614124,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46338242386523
2025-01-16,65.73133562889498,6.256667434548202,5.93382713504746,3.3280511166614124,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46338242386523
2025-01-17,65.73167241904238,6.256600076518722,5.93382713504746,3.3280511166614124,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46365185598314
2025-01-20,65.73167241904238,6.255791780164946,5.93382713504746,3.3280511166614124,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46284355962936
2025-01-21,65.73167241904238,6.255791780164946,5.93274940657576,3.3280511166614124,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46176583115766
2025-01-22,65.73173977707187,6.255791780164946,5.93274940657576,3.3280511166614124,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46183318918716
2025-01-23,65.73180713510135,6.255724422135465,5.93274940657576,3.3273775363666,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.46115960889233
2025-01-24,65.73187449313083,6.255657064105984,5.93274940657576,3.325356795482162,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.4591388680079
2025-02-05,65.7316050610129,6.255657064105984,5.932614690516798,3.3227971903618743,2.5230633892943843,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.45617511471072
2025-02-06,65.73153770298342,6.258890249521085,5.932547332487316,3.4797413990532156,2.522524525058534,0.8390039364032429,1.5373796648803317,1.3140541181352063,87.61567892852236
2025-02-07,65.73147034495393,6.252828026867771,5.932547332487316,3.5749182947102396,2.522524525058534,0.8390039364032429,1.5373796648803317,1.294553968600381,87.68522609396176
2025-02-10,65.73147034495393,6.246833162243939,5.932547332487316,3.622944569730379,2.522524525058534,0.8390039364032429,1.5373796648803317,1.294553968600381,87.72725750435806
2025-02-11,65.73147034495393,6.245688075742757,5.932547332487316,3.71637015662089,2.522524525058534,0.8390039364032429,1.5373796648803317,1.294553968600381,87.8195380047474
2025-02-12,65.73147034495393,6.243667334858319,5.932547332487316,3.8070340643026697,2.522524525058534,0.8390039364032429,1.5373796648803317,1.294553968600381,87.90818117154473
2025-02-13,65.73147034495393,6.243667334858319,5.932547332487316,3.811749126366357,2.522524525058534,0.8390039364032429,1.5373796648803317,1.294553968600381,87.91289623360842
2025-02-14,65.73147034495393,6.243532618799357,5.932547332487316,3.8128942128675387,2.521985660822684,0.8390039364032429,1.5373796648803317,1.294553968600381,87.9133677398148
2025-02-17,65.73147034495393,6.243532618799357,5.9322779003693915,3.8150496698109397,2.521985660822684,0.8390039364032429,1.5373796648803317,1.294553968600381,87.91525376464027
2025-02-18,65.73147034495393,6.243330544710913,5.9322779003693915,3.818417571285002,2.521918302793203,0.8390039364032429,1.5373796648803317,1.294553968600381,87.91835223399642
2025-02-19,65.73147034495393,6.243061112592987,5.930796023720804,3.824614509997279,2.521918302793203,0.8390039364032429,1.5373796648803317,1.294553968600381,87.92279786394217
2025-02-20,65.73147034495393,6.213558295680195,5.935713159872936,3.820573028228403,2.521918302793203,0.8390039364032429,1.5373796648803317,1.294553968600381,87.89417070141263
2025-02-21,65.73147034495393,6.2134235796212325,5.935713159872936,3.8258269545279417,2.521918302793203,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.89942462771218
2025-02-24,65.73147034495393,6.213356221591751,5.935713159872936,3.825961670586904,2.521918302793203,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.89949198574165
2025-02-25,65.73147034495393,6.2111334066188695,5.935713159872936,3.826702608911198,2.521918302793203,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.89801010909306
2025-02-26,65.73147034495393,6.210729258441982,5.925946245598153,3.826702608911198,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.88305662654822
2025-02-28,65.73147034495393,6.210729258441982,5.925946245598153,3.8270393990586045,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.88339341669563
2025-03-04,65.73133562889498,6.21059454238302,5.925946245598153,3.8270393990586045,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.88312398457771
2025-03-05,65.73120091283602,6.210527184353538,5.925676813480227,3.82737618920601,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.88298926851874
2025-03-06,65.73106619677705,6.2104598263240565,5.925676813480227,3.8275782632944546,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.88298926851874
2025-03-07,65.73106619677705,6.181832663794521,5.925676813480227,3.8292622140314854,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.85604605672623
2025-03-10,65.73106619677705,6.1817653057650395,5.925676813480227,3.831754461122293,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.85847094578756
2025-03-11,65.73106619677705,6.181159083499708,5.918941010532102,3.832562757476068,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.85193721692788
2025-03-12,65.73106619677705,6.1810917254702265,5.918941010532102,3.832562757476068,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2946886846593435,87.8518698588984
2025-03-13,65.73099883874757,6.180822293352302,5.925676813480227,3.832562757476068,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2949581167772686,87.85853830381704
2025-03-14,65.73099883874757,6.180822293352302,5.925542097421265,3.8328995476234735,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2949581167772686,87.85874037790549
2025-03-17,65.73093148071808,6.180687577293339,5.9322779003693915,3.834044634124655,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2949581167772686,87.86641919326635
2025-03-18,65.7308641226886,6.180552861234377,5.9322779003693915,3.834852930478431,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2949581167772686,87.86702541553169
2025-03-19,65.73079676465913,6.179273058674233,5.941236518290399,3.835795942891168,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2949581167772686,87.8755798852758
2025-03-20,65.73072940662965,6.179003626556307,5.941236518290399,3.8365368812154617,2.517135882700033,0.8390039364032429,1.5373796648803317,1.2949581167772686,87.8759840334527
2025-03-21,65.73072940662965,6.178464762320457,5.941236518290399,3.8365368812154617,2.517135882700033,0.8388692203442804,1.5373796648803317,1.2949581167772686,87.87531045315788
2025-03-24,65.73072940662965,6.178330046261495,5.941236518290399,3.836671597274425,2.517135882700033,0.8388692203442804,1.5373796648803317,1.2949581167772686,87.87531045315788
2025-03-25,65.73072940662965,6.1781953302025325,5.941236518290399,3.8368063133333874,2.517135882700033,0.8388692203442804,1.5373796648803317,1.2949581167772686,87.87531045315788
2025-03-26,65.73072940662965,6.1781953302025325,5.941236518290399,3.8368063133333874,2.5169338086115896,0.8388692203442804,1.5373796648803317,1.2949581167772686,87.87510837906943
2025-03-27,65.73072940662965,6.17806061414357,5.941236518290399,3.8368736713628686,2.5169338086115896,0.8388692203442804,1.5373796648803317,1.2949581167772686,87.87504102103996
2025-03-28,65.73072940662965,6.17806061414357,5.941236518290399,3.8372778195397563,2.5169338086115896,0.8388692203442804,1.5373796648803317,1.2949581167772686,87.87544516921683
2025-04-03,65.73072940662965,6.17806061414357,5.941236518290399,3.8372778195397563,2.5167317345231455,2.1860298099695274,1.5373796648803317,1.2949581167772686,89.22240368475364
2025-04-07,65.73072940662965,6.177925898084607,5.941236518290399,3.8376146096871624,2.5166643764936643,2.1860298099695274,1.5373796648803317,1.2949581167772686,89.22253840081261
2025-04-08,65.73072940662965,6.177858540055126,5.941236518290399,3.8376146096871624,2.5166643764936643,2.1860298099695274,1.5373796648803317,1.2949581167772686,89.22247104278313
2025-04-14,65.73072940662965,6.177791182025644,5.941236518290399,3.8376146096871624,2.5166643764936643,2.1860298099695274,1.5373796648803317,1.2949581167772686,89.22240368475364
2025-04-22,65.73072940662965,6.1765113794655,5.952956815420139,3.8376146096871624,2.5166643764936643,2.1860298099695274,1.5373796648803317,1.2949581167772686,89.23284417932325
2025-04-23,65.73072940662965,6.176039873259132,5.952956815420139,3.8382881899819745,2.5166643764936643,2.176464969783188,1.5373796648803317,1.2949581167772686,89.22348141322534
2025-04-30,65.73072940662965,6.176006194244391,5.952956815420139,3.8382881899819745,2.5166643764936643,2.176464969783188,1.5373796648803317,1.2949917957920092,89.22348141322534
2025-05-02,65.73072940662965,6.176006194244391,5.952956815420139,3.8383555480114566,2.5161928702872953,2.176464969783188,1.5373796648803317,1.2949917957920092,89.22307726504846
