date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CHIEF SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,HANG SENG BANK LTD,VC BROKERAGE LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCOM INTERNATIONAL SECURITIES LTD
2024-06-19,31.70619765526343,20.386553821424457,20.21929385714105,0.0,8.789105152305819,0.0,7.080065571622068,8.965458862220165,2.853325080023013,0.0
2024-06-20,31.70213069135543,20.383938831777897,20.21670032198252,0.0,8.78797777103397,0.0,7.0791574093927405,8.964308860002689,2.8657861144547625,0.0
2024-07-09,31.71773497581782,20.34150161338864,20.226651298015845,0.0,8.792303351113222,0.0,7.082641881368637,8.968721233001276,2.870445647294558,0.0
2024-07-10,31.728094810623062,20.348145675348487,20.233257846884182,0.0,8.795175145405741,0.0,7.084955255887077,8.97165064994921,2.8387206159022407,0.0
2024-07-11,31.728094810623062,20.342783160017056,20.233257846884182,0.0,8.795175145405741,0.0,7.084955255887077,8.98790069640809,2.8278330847747895,0.0
2024-07-12,31.72995101806452,20.34104810637076,20.234441565099992,0.0,8.795689694723977,0.0,7.085369751202563,8.988426520862895,2.8250733436752946,0.0
2024-07-17,31.739390098367547,20.347099196283082,20.240460941515394,0.0,8.798306251594859,0.0,7.085851936008412,8.991100413415706,2.797791162815001,0.0
2024-07-23,31.743569845165702,20.349778697132148,20.243126399217996,0.0,8.799464896807335,0.0,7.086785068839571,8.992284447609446,2.7849906452278033,0.0
2024-07-24,31.745685939137125,20.35113525671983,20.244475849136357,0.0,8.800051487877925,0.0,7.084005677818454,8.992883892441949,2.7817618968683653,0.0
2024-07-26,31.743827838692624,20.349944088460333,20.24329092373748,0.0,8.799536413810454,0.0,7.083591207868828,8.99235753173927,2.787451995691011,0.0
2024-07-29,31.743827890302068,20.349944121545484,20.243290956649236,0.0,8.799536428116832,0.0,7.08359105680436,8.99235754635914,2.787452000222879,0.0
2024-07-30,31.722424411047918,20.336223041393026,20.229641788076254,0.0,8.793603284324716,0.0,7.0788149001683935,8.985319563156716,2.853973011832976,0.0
2024-08-02,31.717322784075296,20.332952552900572,20.226388440070593,0.0,8.792189089649035,0.0,7.077676479202805,8.983874536507837,2.8695961175938622,0.0
2024-08-06,31.689730321168923,20.315263914962483,20.208792507508377,0.0,8.784540330862756,0.0,7.071519259470067,8.97605902110032,2.9540946449270753,0.0
2024-08-07,31.689730321168923,20.315263914962483,20.2086302035336,0.0,8.784540330862756,0.0,7.071519259470067,8.97605902110032,2.9542569489018526,0.0
2024-08-08,29.180448359738403,18.70664418967997,18.60845403538638,7.938158364237277,8.088955724484203,0.0,6.511576478706062,8.265309426259595,2.700453421508112,0.0
2024-08-09,29.176567510450134,18.70415630238316,18.547700565704496,7.961011816194737,8.087879935048784,0.0,6.510710472583354,8.44352907859723,2.5684443190381065,0.0
2024-08-12,29.096694946208657,18.578440911211157,18.529859304567474,8.05456213952299,8.065738889517702,0.0,6.492887020928431,8.42041442268325,2.7614023653603392,0.0
2024-08-13,29.09457041897545,18.577084385882788,18.52835731402647,8.0539740267958,8.0651499607078,0.0,6.492412935630304,8.419799596848598,2.7686513611327865,0.0
2024-08-14,29.031539711336567,18.536838843231788,18.48598698963355,8.420145080159887,8.047677555997348,0.0,6.478347720859176,8.25167972891192,2.7477843698697617,0.0
2024-08-15,28.991406893465054,18.511213761523894,18.458204943600578,8.631528276471473,8.036552552609484,0.0,6.40999850482467,8.240272715608898,2.7208223518959462,0.0
2024-08-16,28.99106251655652,18.510993874486612,18.435861820547427,8.654737470369907,8.036457089732036,0.0,6.409922363108715,8.240174832824053,2.7207900323747287,0.0
2024-08-19,28.987662233837163,18.508822770459172,18.433699528553852,8.828762502734426,8.035514515580038,0.0,6.409170560782352,8.07589696972677,2.7204709183262255,0.0
2024-08-20,28.987662233837163,18.508822770459172,18.43221487950434,8.851180703382061,8.035514515580038,0.0,6.409170560782352,8.07589696972677,2.6995373667281024,0.0
2024-08-21,28.98310108208898,18.505910443530034,18.42931460667646,8.865522791168445,8.03425014314515,0.0,6.408162090376153,8.074626243191997,2.699112599822782,0.0
2024-08-22,28.978068269519756,18.502696957905382,18.42463026396742,8.867100055748525,8.032855024141487,0.0,6.407197751555732,8.073224113021956,2.7142275641397444,0.0
2024-08-23,28.955936054466708,18.4885653855616,18.32454291534927,8.989202540190192,8.026719871403536,0.0,6.402304206644252,8.052227886662596,2.76050113972185,0.0
2024-08-26,28.931651067708092,18.47305925359855,18.309174347010813,9.003890112022832,8.019987960356852,0.0,6.396786494963807,8.060292385846783,2.8051583784922687,0.0
2024-08-27,28.92685038500103,18.469993984495943,18.310580875058736,9.032026769265656,8.018657188828396,0.0,6.395873217722917,8.058954926529994,2.787062653097328,0.0
2024-08-28,28.911944138398688,18.460476242971637,18.298924123894714,9.066316768765237,8.014525108083847,0.0,6.392577371056177,8.039994369753169,2.81524187707653,0.0
2024-08-29,28.912243825289618,18.460667595123674,18.279863578586582,9.078701272636382,8.014608182680991,0.0,6.392495554708915,8.040077708352063,2.821342282621774,0.0
2024-08-30,28.915112571308715,18.462499309292706,18.278567392985863,9.314478106308547,8.015403412392583,0.0,6.393129834299439,7.744688804494909,2.8761205689172336,0.0
2024-09-02,28.88841671662471,18.445453821489437,18.25858463150852,9.335469842467171,8.008003197567092,0.0,6.387227382264657,7.796721168039972,2.880123240038449,0.0
2024-09-03,28.88841671662471,18.445453821489437,18.25710506547541,9.393912700774743,8.008003197567092,0.0,6.387227382264657,7.737538526715849,2.8823425890881036,0.0
2024-09-04,28.88841671662471,18.445453821489437,18.254885716425758,9.396132049824397,8.008003197567092,0.0,6.387227382264657,7.737538526715849,2.8823425890881036,0.0
2024-09-05,28.896967711001682,18.45091369052468,18.257329169178334,9.401725319974494,8.010373572897276,0.0,6.38926600706007,7.665828644996441,2.9275958843670282,0.0
2024-09-09,28.896711107515983,18.45074984742478,18.255687054254878,9.404009818519734,8.010302441220032,0.0,6.389209270728948,7.6524406552679585,2.9408898050676826,0.0
2024-09-10,28.896711107515983,18.45074984742478,18.25494705883314,9.404749813941471,8.010302441220032,0.0,6.389209270728948,7.6524406552679585,2.9408898050676826,0.0
2024-09-11,28.896283445166894,18.45047678205783,18.25245693787654,9.406830579975438,8.010183891231897,0.0,6.388966715522218,7.652327401523104,2.9424742466460825,0.0
2024-09-12,28.896283445166894,18.45047678205783,18.25097696893647,9.408310548915507,8.010183891231897,0.0,6.388966715522218,7.652327401523104,2.9424742466460825,0.0
2024-09-13,28.896283445166894,18.45047678205783,18.2494969999964,9.409790517855576,8.010183891231897,0.0,6.388966715522218,7.652327401523104,2.9424742466460825,0.0
2024-09-16,28.89350394842002,18.448702054166223,18.245521864218762,9.411105141951062,8.00941340183281,0.0,6.388352168940981,7.651591333884547,2.9518100865856005,0.0
2024-09-17,28.891708250267445,18.447555488479512,18.242612244410918,9.41288782793627,8.0089156259703,0.0,6.38795514017603,7.651115796253423,2.957249626506105,0.0
2024-09-19,28.891323486844716,18.44730981437367,18.24088958471529,9.415573930747353,8.008808967763665,0.0,6.387870069003959,7.651013903022467,2.957210243528875,0.0
2024-09-20,28.89157999465451,18.447473596383837,18.239571806005237,9.436965609533956,8.008880072919105,0.0,6.387926782866908,7.651081831541556,2.936520306094886,0.0
2024-09-23,28.892264037748777,18.44791036262932,18.23408459760542,9.439556662034258,8.009069692839777,0.0,6.38807802475826,7.651262980156187,2.9377736422279965,0.0
2024-09-24,28.89213577720133,18.44782846738292,18.23252389507854,9.440994513808656,8.00903413842071,0.0,6.388049666358116,7.6512290141375585,2.9382045276121795,0.0
2024-09-25,28.897309856071818,18.43840396753747,18.2354930186083,9.44298123597946,8.010468417098762,0.0,6.38919365491809,7.652599216142721,2.9335506336433848,0.0
2024-09-26,28.887476416189184,18.43212957944219,18.2392004486561,9.447165481659647,8.00774254192202,0.0,6.387019481888938,7.649995119958245,2.949270930283674,0.0
2024-09-27,28.884912271549286,18.430493484769812,18.233883012620872,9.45890170674104,8.00703174912653,0.0,6.38645254964697,7.649316081966158,2.9490091435793406,0.0
2024-09-30,28.876880898552454,18.425368935098334,18.234285338237253,9.474758874389593,8.00480541525471,0.0,6.384676813509343,7.64718920998374,2.9520345149745766,0.0
2024-10-02,28.876880898552454,18.425368935098334,18.23251056798777,9.475054669431175,8.00480541525471,0.0,6.384676813509343,7.64718920998374,2.9535134901824796,0.0
2024-10-03,28.83559847163568,18.39902800343227,18.20053790344501,9.457816966654915,7.993361734903664,0.0,6.3755492711384445,7.636256778230154,3.1018508705598564,0.0
2024-10-04,29.058976591243475,18.54155808762874,18.33572598640071,9.531082980942228,8.055283186454046,0.0,6.429403065951153,6.998737932211246,3.0492321691684006,0.0
2024-10-07,29.05054557682995,18.536178540176508,18.312551721327193,9.528317684038653,8.052946070126609,0.0,6.502079946644278,6.949839460047556,3.0675410008092583,0.0
2024-10-08,29.055603598304902,18.53940589399235,18.30755543098132,9.512119124303599,8.054348177155944,0.0,6.50321203071874,6.9510495040084646,3.0767062405346826,0.0
2024-10-09,29.138685412951055,18.592417612675913,18.359456479499475,9.539318150312601,8.07737884179473,0.0,6.521807364824012,6.741247499495784,3.0296886384464345,0.0
2024-10-10,29.132555161946172,18.58850610516835,18.351117772878588,9.539549355717025,8.075679507763013,0.0,6.520435294822044,6.749229304082332,3.042927497622476,0.0
2024-10-14,29.12377730980939,18.58290525220067,18.351554928348403,9.543536473495779,8.073246246408864,0.0,6.518470639934507,6.747195711884904,3.0593134379174822,0.0
2024-10-15,29.131207722138626,18.58764634903128,18.36459220564137,9.555072542459273,8.075305991194307,0.0,6.520133711454916,6.706544311288598,3.0594971667916346,0.0
2024-10-16,28.170426875585907,17.974604323277134,17.747652977171636,9.24310936866021,7.808973081127703,0.0,6.305092177760869,6.4853547409040395,2.958591419732553,3.3061950357799477
2024-10-17,28.170426875585907,17.974604323277134,17.747364418562476,9.244263603096856,7.808973081127703,0.0,6.305092177760869,6.4853547409040395,2.9577257439050686,3.3061950357799477
2024-10-18,28.170711387131302,17.974785860549407,17.74206099184393,9.242914159336953,7.809051949048628,0.0,6.306021541576542,6.489315821305892,2.9589098620037184,3.3062284272036258
2024-10-21,28.170711387131302,17.974785860549407,17.74133958803517,9.24363556314571,7.809051949048628,0.0,6.306021541576542,6.489315821305892,2.9589098620037184,3.3062284272036258
2024-10-22,28.166566215629192,17.972140965676793,17.73872904354948,9.242275410958367,7.807902888268697,0.0,6.305093643788425,6.488360952731897,2.9731889462570735,3.3057419331400726
2024-10-23,28.166484949950675,17.972089112773652,17.74113026904381,9.242248745308869,7.807880361045425,0.0,6.305075452443795,6.488342232627671,2.9710164813341677,3.3057323954719333
2024-10-24,28.166484949950675,17.972089112773652,17.740841750813043,9.242248745308869,7.807880361045425,0.0,6.305075452443795,6.488342232627671,2.971304999564936,3.3057323954719333
2024-10-25,28.167825893613763,17.97294472393887,17.74341754460488,9.236196778956945,7.808252076852734,0.0,6.305375623053945,6.48865112816136,2.971446456783234,3.3058897740342714
2024-10-28,28.1680290780343,17.973074369101152,17.741381528748803,9.236263402888008,7.808308400517176,0.0,6.305421105942724,6.488697933080722,2.972910561108888,3.3059136205782207
2024-10-29,28.1680290780343,17.973074369101152,17.74022739255776,9.237850340150697,7.808308400517176,0.0,6.3071523102292915,6.488697933080722,2.970746555750678,3.3059136205782207
2024-10-30,28.1680290780343,17.973074369101152,17.73806338719955,9.240014345508907,7.808308400517176,0.0,6.3071523102292915,6.488697933080722,2.970746555750678,3.3059136205782207
2024-10-31,28.119672719405237,17.94221979892688,17.709628533934612,9.226456223197989,7.938923152590627,0.0,6.310726689901089,6.477558715515358,2.974575843436739,3.3002383230914667
2024-11-01,28.1065575609658,17.933851456316134,17.700648912134533,9.222152957067928,7.935220398436134,0.0,6.3192995098829625,6.506063078291116,2.9775070517606306,3.2986990751447647
2024-11-04,28.088887654619537,17.922576881869457,17.689520946432328,9.2163552147187,7.930231719158241,0.0,6.3156144439822635,6.573615996212478,2.9665718794129976,3.2966252635939957
2024-11-05,28.088241123132157,17.9221643518173,17.68839448882182,9.216862370620015,7.930049186315656,0.0,6.315469075335045,6.5734646890557205,2.968805330854005,3.296549384048276
2024-11-06,28.088039088146022,17.92203544007055,17.687547971838264,9.219673221803163,7.929992146525574,0.0,6.3154236490051625,6.574136693710039,2.9666261164946373,3.2965256724065894
2024-11-07,28.08609970014763,17.920797981651678,17.692368295221353,9.219324328089433,7.929444606287964,0.0,6.3154191317143935,6.573682770893869,2.9665651279928285,3.2962980580008496
2024-11-08,28.08480692359569,17.91997310430416,17.69184161385268,9.218899971327785,7.929079621467489,0.0,6.314840757380036,6.573380190505819,2.9710314850411974,3.296146332525148
2024-11-11,28.0847261290127,17.91992155199127,17.695386727195885,9.216715844707842,7.929056811031823,0.0,6.31482259079883,6.573361280156435,2.969872214958531,3.2961368501466817
2024-11-12,28.0832315130723,17.918967887701314,17.70120515005077,9.217663675741491,7.928634841643635,0.0,6.314486527898959,6.5730114583171115,2.966837509588986,3.2959614359854275
2024-11-13,28.083352692222196,17.913723374458407,17.704445864242523,9.219429450046448,7.928669053704647,0.0,6.314513774909656,6.573039820862939,2.966850311493465,3.295975658059718
2024-11-14,28.078708239663403,17.910760785223573,17.705832172120328,9.217185683948246,7.927357802598772,0.0,6.3278504297008595,6.57482895611736,2.962045364271949,3.2954305663555132
2024-11-15,28.07943509604541,17.91122443015597,17.70557144581197,9.218862416365875,7.927563013271649,0.0,6.328014234902652,6.571116196255862,2.9626972940354332,3.2955158731551775
2024-11-18,27.95596740667991,17.83246723698117,17.63058214481253,9.176464934105129,7.89270483737886,0.0,6.738895740405966,6.542222433595437,2.94967005940864,3.2810252066323624
2024-11-19,27.95596740667991,17.83246723698117,17.632729858559003,9.175033124940812,7.89270483737886,0.0,6.738179835823807,6.541936071762573,2.9499564212415037,3.2810252066323624
2024-11-20,27.95596740667991,17.83246723698117,17.633875305890456,9.175033124940812,7.89270483737886,0.0,6.737750293074512,6.541936071762573,2.949240516659345,3.2810252066323624
2024-11-22,27.95596740667991,17.83246723698117,17.63602301963693,9.174317220358654,7.89270483737886,0.0,6.737320750325217,6.541936071762573,2.9482382502443234,3.2810252066323624
2024-11-26,27.95196521868383,17.829914333507002,17.633498239199145,9.173003821265095,7.891574914450519,0.0,6.750672274525586,6.54099952545614,2.9478161792223108,3.2805554936903714
2024-11-27,27.952045251213804,17.82996538441316,17.6349803360084,9.17446169384654,7.891597509738577,0.0,6.750405281505318,6.5410182537543635,2.9449614028886195,3.2805648866312187
2024-11-28,27.94252459678186,17.823892378397574,17.63541378622326,9.17133681054726,7.8889095786004075,0.0,6.7622741427362865,6.538790338985789,2.9574108635399723,3.2794475041875915
2024-11-29,27.94196476025545,17.82353527158134,17.638495076421723,9.170294404975396,7.8887515220253706,0.0,6.7615662218279855,6.538659332438487,2.957351610961728,3.279381799512521
2024-12-02,27.943564352707504,17.824555614736664,17.637358065705584,9.167241441618229,7.88920312904367,0.0,6.761953300917997,6.539033650787411,2.95752091034191,3.279569534141024
2024-12-03,27.94128498891697,17.82310166111293,17.63878149619653,9.170071310309169,7.888559604698616,0.0,6.760972409479433,6.539358894425441,2.9585676160572385,3.27930201880367
2024-12-04,27.96317423392358,17.83706430596597,17.649019298669547,9.181265257236825,7.89473951424841,0.0,6.765982529856903,6.459983319963877,2.96690051115975,3.2818710289751336
2024-12-05,27.965617390650944,17.83862273932876,17.64984515074282,9.182497120063966,7.895429281647264,0.0,6.780896711220407,6.444792394546845,2.960141444086133,3.282157767712864
2024-12-06,27.96601794887786,17.83887824618903,17.645800981940262,9.185493291004075,7.895542369769353,0.0,6.780993835625908,6.444884704849827,2.9601838429000655,3.2822047788436226
2024-12-09,27.953846104309317,17.831114107093978,17.63668917668783,9.182927125368403,7.892105937929653,0.0,6.77159984416627,6.485603348599761,2.965338113823361,3.280776242021425
2024-12-10,28.135110841814846,17.853218825363886,17.75105303996982,9.242473166678824,7.943281740567562,0.0,6.81493341059622,5.935846541237929,3.0220322303022806,3.302050203468637
2024-12-11,28.148861382435975,17.861944272086173,17.759728554961253,9.246990262894744,7.947163879822418,0.0,6.8182640894486894,5.924330696494134,2.9890528394230858,3.303664022433527
2024-12-12,28.135637900969545,17.853553272328593,17.7542675955946,9.242646307283172,7.943430543228525,0.0,6.815925682506566,5.964777963788157,2.9876486730418153,3.3021120612590265
2024-12-13,28.15154004210221,17.863644023597686,17.776701932277312,9.247870211092817,7.947920135894612,0.0,6.819345466572694,5.89966250853595,2.989337279179722,3.3039784007470026
2024-12-16,28.151702401497296,17.863747049237972,17.776804456493327,9.247923546669169,7.947965974221879,0.0,6.81880806241357,5.89969653387292,2.989354519692733,3.3039974559011345
2024-12-17,28.151986534945088,17.863927346968005,17.771216482338794,9.250900582597236,7.948046192566864,0.0,6.818876884235318,5.9125885316484545,2.9784266417504845,3.304030802949752
2024-12-18,28.127207323418624,17.848203624101256,17.74563436455809,9.188015974245966,7.941050369462756,0.0,6.812874949257209,6.058357036640233,2.9775337436765423,3.301122614639324
2024-12-19,28.126640062168278,17.847843666776384,17.743835925385117,9.191287994083751,7.940890216692884,0.0,6.8127375491976245,6.058234853476149,2.977473693651136,3.301056038568675
2024-12-20,28.12554612294049,17.847149504363976,17.740264819368186,9.198277035587603,7.940581368878412,0.0,6.811896381255782,6.057999228433743,2.9773578897276667,3.3009276494441386
2024-12-23,28.12554612294049,17.847149504363976,17.737383830554286,9.205479507622359,7.940581368878412,0.0,6.811896381255782,6.125702465560455,2.905333169380101,3.3009276494441386
2024-12-27,28.124857390044454,17.84671246684263,17.72758649659275,9.214617069993567,7.940386921468273,0.0,6.811297435124086,6.125552460551454,2.9081429424120704,3.3008468169707124
2024-12-30,28.12469534014746,17.84660963759529,17.718553558562697,9.224359042845025,7.940341170520458,0.0,6.81068200943473,6.125517166322881,2.90841427643093,3.3008277981405274
2025-01-02,28.125384065106733,17.847046670080342,17.70674332326803,9.224584931382813,7.940535615689842,0.0,6.810992839823244,6.144393488993002,2.899410435973535,3.3009086296824632
2025-01-03,28.117243063009408,17.841880772824112,17.69873789905751,9.221914839301595,7.938237196690421,0.0,6.809021371385141,6.167384159760915,2.905627529163751,3.299953168807151
2025-01-06,28.108014196615255,17.83602456802111,17.69364847599415,9.218887948658034,7.935631644989312,0.0,6.806786459933452,6.172845753310657,2.929290920692303,3.298870031785729
2025-01-07,28.10793326845158,17.835973214812544,17.692157940375935,9.22058891658119,7.935608796840306,0.0,6.806766861938201,6.1728279805477735,2.92928248672278,3.2988605337296937
2025-01-09,28.107164474138497,17.835485374079287,17.690810301430055,9.22465537847066,7.935391745986527,0.0,6.80614882072318,6.172659144404548,2.9289144558421354,3.298770304925115
2025-01-10,28.107164474138497,17.835485374079287,17.690810301430055,9.22465537847066,7.935391745986527,0.0,6.805716954834676,6.173091010293053,2.9289144558421354,3.298770304925115
2025-01-13,28.133935165624575,17.851320057265145,17.708380390010795,9.233441408930249,7.942949816258911,0.0,6.811910880627559,6.106924372554335,2.909225687364259,3.301912221364173
2025-01-14,28.13324602181381,17.850882787233104,17.705785288147286,9.233215234775743,7.9427552528367364,0.0,6.8117440221274865,6.1067747827756795,2.913765269626016,3.3018313406641346
2025-01-15,28.132556911763533,17.850445538622488,17.698579582293323,9.243795472768355,7.942560698946033,0.0,6.811289001106529,6.106625200325281,2.9123971302480984,3.3017504639263624
2025-01-16,28.127855650008865,17.847462531525846,17.6956219536795,9.256368736585706,7.941233409110089,0.0,6.810438881835785,6.1056047156393545,2.9142154167492924,3.3011987048655627
2025-01-17,28.1256271525577,17.82818634099764,17.704591564806048,9.264278369708325,7.94060424567042,0.0,6.813644604578011,6.105120984326314,2.917009577948371,3.3009371594071704
2025-01-20,28.125262522956984,17.826370682833716,17.70392989286977,9.27092852009388,7.940501301144423,0.0,6.8132681743398456,6.105041835590722,2.9138027051656157,3.3008943650050444
2025-01-21,28.120320698695718,17.82323845283022,17.692897929369686,9.299400286544927,7.939106094186105,0.0,6.812071030884385,6.103969132932942,2.908682001998813,3.300314372557203
2025-01-22,28.112061199054427,17.812244196815893,17.689716897247614,9.326184843990143,7.936774220213552,0.0,6.809782228861337,6.08777823777428,2.926113171711052,3.2993450043317005
2025-01-23,28.112061199054427,17.812244196815893,17.685397485981987,9.343750449803693,7.936774220213552,0.0,6.809494268110294,6.089218041529489,2.911715134158963,3.2993450043317005
2025-01-24,28.112020723261427,17.812218550716736,17.681052617470407,9.332650523703313,7.9367627928326785,0.0,6.809196503452557,6.105047092767057,2.9117109418666147,3.299340253929213
2025-01-27,28.11052320085354,17.811269696962093,17.673344043476284,9.336472550001169,7.936340002872281,0.0,6.80624227377886,6.10472187798038,2.9219218554221924,3.2991644986532003
2025-02-03,28.11052320085354,17.811269696962093,17.66729719854267,9.346118707395272,7.936340002872281,0.0,6.805090493791504,6.10472187798038,2.919474322949062,3.2991644986532003
2025-02-04,28.10914723984031,17.810397866419343,17.65707466087315,9.353579331025285,7.935951532890641,0.0,6.804757396497512,6.104423062506875,2.9256658996336187,3.2990030103132657
2025-02-05,28.110887448376427,17.811500489922445,17.652552792098657,9.354158401548352,7.936442839527655,0.0,6.804602774607426,6.104800981090843,2.9258470246150683,3.2992072482131296
2025-02-06,28.111575497230838,17.81193644850006,17.641466629200355,9.364465808337785,7.9366370938148565,0.0,6.804769325704485,6.104950403670588,2.9249107931363616,3.2992880004046703
2025-02-07,28.11363984589911,17.81324445228983,17.642762114689813,9.365009491136183,7.9372199137360235,0.0,6.805413016378599,6.105398715300684,2.9177821698705966,3.299530280699155
2025-02-10,28.285962220904697,17.92243061983695,17.737720047461433,9.35895874243375,7.985871052257175,0.0,6.813661542202866,5.265482716518019,3.310158328006389,3.319754730378724
2025-02-11,28.04213141135169,17.767935583286175,17.583524654047213,9.247834683564353,7.917031202000333,0.0,6.749899601246841,5.174564929556454,4.225940172840464,3.291137762106475
2025-02-12,28.062767248302322,17.781010774193298,17.522300538457785,9.231643578495676,7.922857241491448,0.0,6.797410224878455,5.175498265889005,4.212952461044142,3.293559667247872
2025-02-13,28.05575088204204,17.776565094158755,17.553986227500832,9.198441671470038,7.920876336766608,0.0,6.877758825716547,5.185843316775031,4.137322987528498,3.293454658041648
2025-02-14,28.04607889063544,17.77043676825679,17.56761364767303,9.198143432422814,7.918145679220351,0.0,6.913740305020721,5.165094737925502,4.128427272448881,3.292319266396472
2025-02-17,28.045394044149987,17.77000283875052,17.595481539864537,9.197918826472478,7.917952329046128,0.0,6.917162454265706,5.120871462209265,4.1429776327312515,3.292238872510133
2025-02-18,28.040439974662718,17.766863862392636,17.588926666418857,9.200602469782353,7.916553664938461,0.0,6.941934628008297,5.119966887539385,4.133054530209418,3.29165731604787
2025-02-19,28.033273769183587,17.762323241871965,17.608696008931183,9.201840522593214,7.914530456661387,0.0,6.9446113824481515,5.111910281891227,4.131998258694181,3.2908160777251108
2025-02-20,28.019756527923885,17.751749398459456,17.551699772662545,9.169706556345353,7.910714183952006,0.0,6.930786734316677,5.1138941286033255,4.262463404174996,3.2892292935617573
2025-02-21,27.99597212635547,17.736680932899663,17.535940803181074,9.161922906163266,7.903999221862431,0.0,6.921892475794938,5.09750882258964,4.336273573535369,3.309809137618151
2025-02-24,27.996172839047155,17.736808093226713,17.541801997730484,9.159120854421158,7.904055888334015,0.0,6.925239998410872,5.097545368372444,4.329422093686184,3.3098328667709738
2025-02-25,28.00151285328763,17.740191227355183,17.526504092222652,9.160867873060957,7.905563514795813,0.0,6.929285794190976,5.098517678588381,4.327092779341471,3.3104641871569336
