date,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,MERRILL LYNCH FAR EAST LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-10-10,34.399103170707164,12.428668115544554,9.784999888606949,0.0,0.0,10.18752520747916,4.105925572541076,4.300436122999439,3.1486978920593653,7.067038642633423,85.42239461257113
2024-10-14,34.5997286618929,12.424289216307635,9.733492356516148,0.0,0.0,10.071089969478304,4.203530621949655,4.459725880907769,3.1168010681441225,7.004520253177199,85.61317802837372
2024-10-15,34.369527317033075,12.424120206161648,9.729807474396884,0.0,0.0,10.082828492344992,4.105473239932181,4.827405917045211,3.0517936201742804,6.918870520558931,85.5098267876472
2024-10-16,34.27483984368098,12.424120206161648,9.745080613998496,0.11571049176574885,0.009756494791030478,10.08730680027687,4.11962492039238,4.713096673035276,3.0542826786878976,6.819653421648816,85.36347214443914
2024-10-17,34.101915269067995,12.424120206161648,9.726362279393745,0.13150525813611003,0.02745646644341963,10.081191705903908,4.069075522183734,4.791466370437974,3.123653661335933,6.737828388634222,85.2145751276987
2024-10-18,33.99586847015857,12.427961345843157,9.7257996292532,0.16539947468573715,0.05205512496379726,10.086676853369102,4.064716904164333,4.850519130027956,3.1185065341627123,6.682196548044591,85.16970001467315
2024-10-21,33.922745154978465,12.427961345843157,9.724444782464737,0.18601871249607244,0.11592559558791331,9.99220018176273,4.0647093755305574,4.899475377142299,3.1788926301589386,6.626715126484889,85.13908828244976
2024-10-22,33.729021730863636,12.427961345843157,9.73848122873449,0.3028661816075477,0.26525374184622075,10.008179322837803,4.066230466844434,4.963438035118772,3.15338100955906,6.384600410080073,85.03941347333519
2024-10-23,33.718687375018916,12.427961345843157,9.733611278200687,0.39818790394385173,0.28107923733403395,10.004507193302281,4.074942171642095,5.0169527931615425,3.183210071160954,6.337277569203893,85.17641693881141
2024-10-24,33.74127020343444,12.427961345843157,9.730800639472934,0.4238928106925037,0.35215568600065916,10.004522557861009,4.077431230155712,5.003430905963524,3.1784777870733363,6.251113123868304,85.19105629036558
2024-10-25,33.699208648402816,12.427961345843157,9.779026148174268,0.42673525405681967,0.38515875814417644,9.972146359713513,4.067582394366738,5.055077640956383,3.175736442505437,6.206509809886632,85.19514280204994
2024-10-28,33.65445814194855,12.427961345843157,9.755662185593113,0.4548216674080066,0.38804729518467046,9.991988919080248,4.0668141664304365,5.071901371824626,3.1804226329168768,6.196999148035219,85.1890768742649
2024-10-29,31.295353066036107,12.427961345843157,9.755662492884289,0.4813562603278644,0.388769429444794,8.3018874592167,4.17227665117151,7.855053825890357,3.486652731011902,6.14704097804635,84.31201423987302
2024-10-30,30.453704817634215,12.427961345843157,9.755662339238702,0.492649210991498,0.37194523763978865,7.919012796372734,4.17095529912107,8.985112049885648,3.529842659236366,6.114197543667997,84.22104329963118
2024-10-31,30.322599345316153,12.427961345843157,9.751349968541065,0.48089532356608333,0.3157416818199627,8.078803131604358,4.066492586216301,9.091895886677161,3.446567519169207,6.180892020185958,84.16319880893941
2024-11-01,30.130677415711954,12.427961345843157,9.821078023533895,0.5192452621462599,0.3239309916209379,7.823703212037825,4.075899690941901,9.17946403809796,3.424311494917788,6.106301236001927,83.8325727108536
2024-11-04,29.822688690225146,12.427961345843157,9.726897426974173,0.5346251854310181,0.3301382733462549,7.757174672754105,4.075622207011309,9.420962328406688,3.439322668793122,6.072566810863051,83.60795960964802
2024-11-05,30.39948129249741,12.427961345843157,9.73240377753041,0.6280263379265681,0.42040505586169435,7.767084352195634,4.065984633904818,8.802507649629677,3.362512935037878,5.971129994153785,83.57749737458103
2024-11-06,31.93780872199905,12.427961345843157,9.742888245113878,0.7653240347023923,0.4223102611437224,7.773333886457448,4.065984633904818,7.65252604868875,3.0670063770600993,5.97157556635684,83.82671912127016
2024-11-07,32.331665971420385,12.427961345843157,9.80797144035824,0.8993798095870238,0.4442815801219485,8.577607077530331,4.112462424051066,6.818025393006207,2.9986947807362236,5.961941988035618,84.3799918106902
2024-11-08,32.021811681213066,12.428114991430416,10.501475074460492,1.160162464843969,0.49012942336042875,8.869257899495812,4.11877249467426,6.009209977437145,2.955765896364515,5.893323868765158,84.44802377204526
2024-11-11,31.64491060515619,12.439745962386024,10.50274664534066,1.3484397674727682,0.5752798078200995,9.04881458588289,4.1128772671366685,5.989972935329805,2.9308196915257545,5.671832231310359,84.26543949936122
2024-11-12,31.616116346584498,12.427654054668636,10.519263545971144,1.4403505577718931,0.6342028905344331,9.06387584821967,4.1487227826445015,6.018721868453258,2.9708597315657945,5.518632216253091,84.35839984266693
2024-11-13,31.800192056984077,12.427346763494116,10.520343213512822,1.5358873839303617,0.7235938932024888,9.17528487812448,4.15852537111171,5.7944725999983095,2.781522274384899,5.4646411568898134,84.38180959163307
2024-11-14,31.887170055704207,12.427577231875006,10.538091122588437,1.7158370957296512,0.909028752466972,9.213849305944471,4.179375077302936,5.428984318163136,2.7077455045221734,5.4305038730211415,84.43816233731813
2024-11-15,31.820228056145172,12.427930616725705,10.498927016041367,1.7145464727966648,0.9544617526198493,9.235528698306902,4.1265153103986565,5.50479919674087,2.7399496196119375,5.315951100755399,84.33883784014252
2024-11-18,37.96327332704923,12.438593620481571,9.782790004125385,1.731954517833259,1.0161504559048689,9.227421435249525,4.0789114517433775,6.177368004996555,2.6959149479487166,5.2699035182534795,90.38228128358597
2024-11-19,38.73521810375225,12.438685807833929,9.8817743299708,1.7479029297908806,1.0460037935095494,9.70524277155129,4.0790753915849844,4.815473186156225,2.7079300328724734,5.223640831929396,90.38094717895179
2024-11-20,37.63697772984035,12.43398425286376,9.816533801645082,1.7757896038786292,1.1374997407230716,9.705534698167085,4.078307010003096,5.891539582560304,2.735985717106208,5.178868507801739,90.39102064458933
2024-11-21,37.83509664691553,12.433523316101981,9.741244083684606,1.7913078081919216,1.2412412412412412,9.717150304563965,4.0926421432944835,5.656457685621154,2.7351867600524544,5.140994870542069,90.3848448602094
2024-11-22,37.78900973114327,12.434076440216119,9.764370971124617,1.8022012803286784,1.261092251115275,9.717918532500267,4.107660384866831,5.643247698965274,2.7474131076586947,5.075372840223186,90.34236323814221
2024-11-25,37.66896213174034,12.43542852138401,9.743173257678245,1.8056583060420357,1.3395436879703955,9.71565994236754,4.084338674822174,5.667185066878083,2.7911059178902615,5.074858281151451,90.32591378792453
2024-11-26,37.51514492235904,12.435136594768215,9.774663074432837,1.764803944389516,1.3090143097817695,9.866278711558834,4.088026168916422,5.657297819692294,2.8106742198837362,5.059739555365035,90.28077932114769
2024-11-27,37.29507174096583,12.424273851748909,9.923558554717419,1.7744375227107385,1.3524345527415367,9.8575823713199,4.237939090279842,5.802491977779775,2.665603285557238,5.004838606834002,90.3382315546552
2024-11-28,37.300590690460226,12.424673330275786,9.94124715659635,1.8214377078536708,1.3767873783222977,9.701509183780864,4.286742613680449,5.821617012254004,2.6593652747144687,4.992001518018402,90.32597186595652
2024-11-29,38.29344217586735,12.424089477044197,9.962326870231704,1.8250330145955624,1.4515666856418967,8.626281999574402,4.231436655381398,5.931712833324498,2.665347158363275,4.938363843505823,90.34960071353011
2024-12-02,38.277750966622804,12.423843644104581,9.944178868046864,1.8518288050137628,1.5500996007519414,8.623485649886264,4.166767227703529,5.921948656254105,2.672443894393242,4.929327946519043,90.36167525929613
2024-12-03,38.264196813851456,12.424258487190183,9.924355975315299,1.9088159533286166,1.6903933864793421,8.621192028559642,4.142847836324429,5.789970784291582,2.688275074767784,4.861293680480173,90.3156000205885
2024-12-04,38.288054439704474,12.424135570720376,9.915442226570391,1.9387768428443795,1.705174091973785,8.62128974715314,4.105159802934169,5.82738686499239,2.689196948291346,4.859603579020309,90.37422011420476
2024-12-05,38.41556460528064,12.423905102339484,9.90936139516339,1.92963493040239,1.7773721534274107,8.514409574578416,4.1107976741131,5.781099595374346,2.692131732653605,4.847219744687128,90.40149650801992
2024-12-06,38.35133783053967,12.451776411868506,9.91006125081336,1.9168208884248792,1.8616928517158755,8.372567194977018,4.1285337524784955,5.336786210615835,2.662943680441762,4.81956353898027,89.81208361085568
2024-12-09,38.20938021674783,12.452052973925575,9.952435320969473,1.9035766388030395,1.9597801946228652,8.100609435221868,4.119301803722371,5.579012166425827,2.402448188787406,4.740336960137421,89.41893389936368
2024-12-10,37.68797515858145,12.452560004363535,9.607004548677612,2.0108980815043744,2.7394547271753718,8.156896113304402,4.162412604469397,5.300940848753589,2.4967249674847527,4.740505970283407,89.3553730245979
2024-12-11,38.050893103387345,12.473471168789665,9.614379229574933,2.188205089202787,2.8835281943493762,8.250205078447596,4.077071545835936,4.681634051549631,2.4216190096466383,4.815146996574471,89.45615346735838
2024-12-12,38.16749765882537,12.47364017893565,9.597155712888638,2.257299509793754,2.8335165556961415,8.686388460601814,3.9960588370411854,4.154229594137499,2.402981646266374,4.873209664000147,89.44197781818657
2024-12-13,37.89793554106677,12.473286794084952,9.54749131326261,2.2429797410610917,3.0040016993201952,8.66053620773498,3.9595065518319545,4.7377629356140485,2.41144736447883,4.872779456355818,89.80772760481126
2024-12-16,37.73578720700747,12.473286794084952,9.606846140077145,2.3348290731253125,3.0452862686170437,8.55011312156362,4.2116274371071,4.582457822365727,2.407775542234483,4.884149229813082,89.83215863599594
2024-12-17,38.05833062532986,12.473501897907116,9.586839794514391,2.438401563497496,3.1013976370845135,9.049584196629477,4.110989116514826,3.7958783034761545,2.408851061345305,4.820555321246036,89.84432951754518
2024-12-18,37.63618983526889,12.474116480256157,9.57838452420187,2.4947894940220343,3.1188978694734644,8.897551888035387,4.011460731644922,4.615286353122117,2.432189365113387,4.857178283425405,90.11604482456363
2024-12-19,37.427336161948595,12.473532627024568,9.568463167695707,2.638064004142285,3.1887451534420066,8.828154324700757,4.02927962498185,5.011748663475448,2.4084013407113947,4.856333232695474,90.43005830081809
2024-12-20,37.60922518835029,12.472687576294637,9.568994474136455,2.7789723722187265,3.217323232672427,8.577748738761786,4.001941004703859,4.99342442980202,2.416825113678529,4.876552991978932,90.51369512259765
2024-12-23,37.8086448689672,12.472687576294637,9.553897258732254,2.8342079608388127,3.284266615041749,8.408889933678882,3.8864589839263672,4.984401439044571,2.4083494085029007,4.870268887459985,90.51207293248737
2024-12-27,37.71124893120288,12.472918044675527,9.464868706004546,2.941176018689449,3.3645617989439938,8.316696281853611,3.9121638906750187,5.042926118751137,2.42047204533774,4.8931620799617725,90.54019391609567
2024-12-30,37.741423080793766,12.473040961145337,9.415316621302807,3.38482765190363,3.3382115807288484,8.168890302428292,3.8746855835113703,4.884056427878377,2.412077004095423,4.895733953446923,90.58826316723477
2025-01-02,37.81751375320063,12.472810492764445,9.386843482008485,3.5921570073527094,3.2984020090696986,8.169428061983702,3.865829298216098,4.735546290726644,2.4122919542720003,4.904921959565091,90.6557443091595
2025-01-03,37.84635687106908,12.479171420077023,9.402460480434387,3.7472622276920053,3.289628846037135,8.263660590751918,3.872128767293771,4.473179549465044,2.414050581663782,4.896133431973801,90.68403276645793
2025-01-06,37.75158689003662,12.479832096102243,9.40212491847181,3.7770541070617814,3.4362221008422082,8.24899849965084,3.9019930137351473,4.387338067153877,2.4195813618683917,4.893587524592897,90.69831857951581
2025-01-07,37.36540608144599,12.48313547622834,9.295036402480763,3.8673516186946735,3.419121346980134,8.317277215819043,4.037744114029609,4.110929655672557,2.433086348051812,4.893172681507294,90.22226094091022
2025-01-08,37.38931302753252,12.484118807986805,9.38547987742155,3.944281964235917,3.43811194156551,8.34024723111446,4.02644194463074,3.887668942926042,2.4725632770145434,4.8969677275126235,90.26519474194072
2025-01-09,37.47196544203452,12.486100836062464,9.932636550595108,3.961351988980538,3.3424675634959593,7.828252811522191,4.019552476497987,3.800875011619448,2.565621492559328,4.896476061633391,90.30530023500093
2025-01-10,37.59191455461601,12.482751362260187,9.928677564748172,3.98392252574908,3.2880462964883534,7.830889677090752,4.008465718212457,3.77764472069921,2.536175623052062,4.899333869556433,90.32782191247271
2025-01-13,37.71804467552741,12.479970377130776,9.927693772052944,4.135186606406868,3.2984542485693678,7.783551471655846,3.9988581059954815,3.6658501940159653,2.4618418879355177,4.8976130389791175,90.36706437826929
2025-01-14,37.5776677675373,12.480861521536886,9.897600286395376,4.18234043713706,3.3250963934003077,7.815901089116744,4.00228194426199,3.668622267701316,2.576546922978235,4.888501855654581,90.4154204857198
2025-01-15,37.28847619684151,12.48096907344797,9.886418267845743,4.287095998531147,3.3699916339977736,7.968456407289868,3.8967215872818333,3.928612419019173,2.5056548490163224,4.808959535129912,90.42135596840126
2025-01-16,37.39862179908228,12.480277668305297,9.762114532030111,4.353486256786334,3.410984276678828,8.032278325908411,3.9337601607747423,4.001631101554356,2.4571335725595125,4.808937256519759,90.63922495019963
2025-01-17,37.8063931928859,12.480508136686188,9.857375564359447,4.383447146302096,3.435352466818315,7.680944029217245,3.9109826634001617,3.807886013411723,2.5128454625001058,4.809183089459375,90.68491776504057
2025-01-20,37.94289961488734,12.349018243108803,9.389460988233052,4.4191543807813956,3.5195195195195192,7.806103263662742,3.902063076122938,3.9526404378284656,2.467142967987174,4.941502669207964,90.68950516133938
2025-01-21,37.95733415687368,12.349402357076954,9.319547636661989,4.42219656340915,3.5703915734614124,7.914976526795406,3.899057922081713,3.81258418817897,2.4623911709099735,4.936155956416893,90.64403805186613
2025-01-22,38.00907215734537,12.349171888696063,9.290535508647558,4.4471332422215,3.5838201977879645,7.9493287608406575,3.8695533599601135,3.8570398487512843,2.4685608094664118,4.830186594883449,90.65440236860037
2025-01-23,37.69716101366139,12.34911043046116,9.245713403349628,4.455937134371517,3.5607887242576424,8.247060260567551,3.871448270987795,3.9141433067756934,2.465164166468848,4.823426189043994,90.62995289994522
2025-01-24,37.68466609356862,12.348664858258104,9.246190165606896,4.3967682187175665,3.559820757057902,8.31840005777074,3.8670480150142468,3.7904283408504433,2.5203548905774538,4.764917949415263,90.49725934683724
2025-01-27,37.784602868409465,12.34918725325479,9.45478218049208,4.392788798007524,3.5750470347554,7.986448305558053,3.8648198467077974,3.783622763208335,2.3913714174650478,4.872596310815804,90.4552667786743
2025-02-03,37.6230161089716,12.348649493699378,9.397478675913058,4.467982948412725,3.5848649877813346,8.012337587011418,3.8675982198622263,3.9547360099931086,2.3821233359222616,4.884227281771411,90.52301464933852
2025-02-04,37.64404558049992,12.348173192378871,9.413045432231923,4.474144136461865,3.5552113894400925,8.10383507068081,3.872189303655152,3.7658909869193833,2.4268076211284195,4.913988432023735,90.51733114542017
2025-02-05,37.653724330623795,12.348173192378871,9.382643118943964,4.474144136461865,3.5552113894400925,8.121261553187876,3.8680122947198927,3.7529070129223623,2.4117973691266092,4.915048586575831,90.48292298438115
2025-02-06,37.933972345330744,12.348173192378871,9.38150598795265,4.474144136461865,3.5552113894400925,8.121768583625837,3.8676220349282517,3.858816606322362,1.9911235871327968,4.975707864426207,90.50804572799967
2025-02-07,37.89080223738704,12.348972149432626,9.375704791514462,4.477217048207071,3.4185282750133097,8.118713648414339,3.888563928471833,3.95851753518676,1.9961905113094676,4.934607669834071,90.40781779477098
2025-02-10,37.969274109105264,12.348572670905748,9.364345619602718,4.495869622500474,3.298684716950258,8.16834470694793,3.9561019192638534,3.872910669687339,2.0756013112114413,4.9148553004270585,90.46456064660208
2025-02-11,37.9018054124731,12.329904732053619,9.361518848088304,4.492950356342528,3.3080110040969597,8.21950853386003,4.056519912083996,3.6695797870011226,2.076326979320072,5.046709948628598,90.46283551394832
2025-02-12,37.80059829591679,12.328475828092099,9.345815961779124,4.4519884427789265,3.4064670964133743,8.214284122956418,4.1355610407030206,3.7780485013025307,2.0475883404509654,4.99743427233834,90.5062619027316
2025-02-13,37.68243731067983,12.328706296472989,9.346799447183177,4.4925662423743775,3.3968027889746994,8.232138815715178,4.179236642628815,3.839670983339441,2.0395134966124986,4.931228388787867,90.46910041276887
2025-02-14,37.463341622512765,12.328767754707892,9.358736019211843,4.459071504351627,3.396925705444508,8.397784123340532,4.254146241406411,3.619440315219287,2.7445741981428857,4.203883853154766,90.22667133749252
2025-02-17,37.41980845004636,12.328260724269933,9.131307362619719,4.273237166560267,3.5063367281325837,8.420879359789566,4.13194268712304,4.026014963543743,2.801224094393703,4.1524433105400105,90.19145484701893
2025-02-18,37.56619013487778,12.328260724269933,9.168846513435923,4.312201687489485,3.576598855186729,8.414740296704993,4.097845504752643,3.8052984680766717,2.812501680498611,4.223442936413005,90.30592680170577
2025-02-19,37.43808090515689,12.328491192650825,9.12252713189014,4.512739907981658,3.6222162300443195,8.508963453092386,4.0737551058349215,4.855414893020419,1.377813269908435,4.169053934978724,90.0090560245587
2025-02-20,38.21541464718748,12.310514658941367,7.3487868528543885,4.608353556933756,3.6305130917563764,8.568512641574806,4.331718518211227,5.457737860654207,1.3448521430102398,4.323867228702225,90.14027119982607
2025-02-21,38.21306894000678,12.30810242322138,7.343720082323306,4.735541374067852,3.6709372457645677,8.715921754448232,4.01223587363265,4.629883452139784,2.2299536681731618,4.385025547420022,90.24439036119773
2025-02-24,38.628389402449265,12.30833289160227,7.347162818997048,4.784769420226058,3.7174150359108147,8.183430552578672,3.9958335926102615,4.614105279492846,2.2338233859339,4.382782321846021,90.19604470164715
2025-02-25,37.02333738189456,12.308378985278448,9.795622944510129,4.779268908202139,3.730244442447052,8.536053167519016,3.9720541723611564,3.63996767296844,2.3655437478921746,3.9938137677201375,90.14428519079325
2025-02-26,36.689066042251,12.30980788923997,9.800623493793102,4.799888146012474,3.755519141551375,8.650698741719463,3.9807250074326053,3.8150528118294806,2.2566217791083485,3.974342262446637,90.03234531538446
2025-02-27,36.79053896567327,12.308993567627489,9.932281168351775,4.929457469749105,3.8123833733964205,8.288887352433017,3.997712678142456,3.9848668315283815,2.2437524247194243,3.985582973610602,90.27445680523194
2025-02-28,36.7905434213953,12.30914721321475,9.812193006513805,5.020830500492819,3.79406881939499,8.03290258792945,4.002798039789598,4.0904709775009085,2.4453723101459093,4.008537624347294,90.30686450072483
2025-03-03,36.58125708210129,12.31003835762086,9.826082567602137,5.072532240605917,3.8053156763824454,8.06780487317709,3.911893167150266,4.339995866933703,2.518823658654817,3.9345726386401747,90.3683161288687
2025-03-04,36.99880832482521,12.284809752192714,9.827851335602679,5.0263463770754635,3.8431893136421147,8.07255498015283,3.935244991730026,3.9985414424401378,2.5431979946177954,3.845273823324476,90.37581833560344
2025-03-05,36.621886813905235,12.281552465742795,9.827529140806194,5.054309873956842,3.9434737884469273,8.270289475968678,3.9277028371425917,3.942437448960857,2.655495249662556,3.884453448075858,90.40913054266854
2025-03-06,36.34351004880552,12.28115298721592,9.926811692736482,5.056445547619761,4.006222646284043,8.270464631938154,3.839040268203737,3.9603153422032933,2.8841478470027972,3.8477014236031883,90.41581243561289
2025-03-07,36.33556242351331,12.28115298721592,9.836732511483087,5.046059105920963,3.979764876157815,8.242682129558569,3.887763588607794,3.9922230749552314,2.89029367049321,3.849541175865044,90.34177554377094
2025-03-10,36.46621049291809,12.281829027799866,9.83691458150399,5.079523114826261,3.906706399415532,8.21225999598985,3.8050786012413025,4.037369065151107,2.835688028780891,3.7686928678486624,90.23027217547556
2025-03-11,36.26519059350986,12.282059496180754,9.83691458150399,5.06082444685668,3.9958976628201492,8.288348824649669,3.814307784376856,4.0516488860310815,2.881228580844851,3.695327099931858,90.17174795670574
2025-03-12,36.22635006456956,12.282366787355276,9.835390570923956,5.078078846306014,4.057801469927334,8.285694904420922,3.717674850598872,4.016034607132075,2.8901092957884975,3.6155082173501203,90.00500961437263
2025-03-13,36.43437896837744,12.282827724117057,9.83533203195521,5.044261452550018,4.139648474260907,8.187698058764829,3.893265022505237,3.7495120600262584,2.834013291879754,3.591769974118401,89.9927070585551
2025-03-14,36.599857570540614,12.282904546910686,9.83533203195521,5.093950435470005,4.272413626212552,7.947529724659426,3.8940897920176507,3.613156825282689,2.800242760027871,3.6722226447475874,90.01169995782429
2025-03-17,36.40443836007919,12.284610012929276,9.83533203195521,5.153165444800134,4.38111787919923,7.947577201145889,3.886516140084828,3.664474912364398,2.8320079096748323,3.6550450680918836,90.04428496032487
2025-03-18,36.42261878148294,12.284379544548386,9.855705436825927,5.210613529876769,4.464578162199037,7.7810733219789245,3.9421298504951614,3.529667195975715,2.7802139822093777,3.7466485672164875,90.01762837280872
2025-03-19,38.24147631898975,12.284456367342015,9.74758503707084,5.302677965763154,4.598526385172586,5.950694362820226,3.9417483485019935,3.737190298510329,2.9088720339679663,3.2736500122532353,89.9868771303921
2025-03-20,39.688734936010455,12.282336058237824,9.109924352595113,5.437532697701538,4.756559783113889,5.521781643500753,3.971286559007204,3.9955061738638102,2.9329054303728133,3.0789042304007768,90.77547186480417
2025-03-21,39.257914706725145,12.292599583466812,8.876788223373028,5.64175841228796,4.830232842205214,5.626854943969295,3.9987602337563968,4.054109366465468,2.844915675460572,3.0877228725271704,90.51165686023705
2025-03-24,40.12503170860807,12.228068436817477,8.32414793919015,5.752982452905707,4.798597215788313,5.309216353729017,3.993772283411577,4.383408427614107,2.824055675015,3.287509458806466,91.02678995188589
2025-03-25,40.19368578094595,12.27351680152908,8.012283042827939,5.792146713098363,4.850037758403069,5.322076182091531,3.9810940641332047,4.49644748355416,2.88562207641256,3.3143441215582428,91.1212540245541
2025-03-26,40.425956578220585,12.21473199984328,8.021436939625735,5.800520397604051,4.885330149796766,5.27292910715781,3.974321981229119,4.157225068506727,2.9985606481385454,3.374020067650152,91.12503293777277
2025-03-27,40.43846978213824,12.203654153001812,8.021897876387515,5.818712035135673,4.900863718668784,5.291766056155925,4.114888641519494,3.973759023797397,3.074809421854702,3.357748999959284,91.19656970861882
2025-03-28,40.524747771562815,12.202932018741688,8.020810372920888,5.837548984133789,4.940120166213796,5.214431469074601,4.07183499693093,4.005948235265197,2.96260758071963,3.3477005785524585,91.1286821741158
2025-03-31,40.64210703412545,12.184632829298984,8.02205628498798,5.774938407325207,4.953302957600732,5.131713447906848,4.078355715654258,4.0486850626528295,3.049300413229807,3.3274347255928225,91.21252687837492
2025-04-01,41.07217071253909,12.203300768151113,8.013362403078442,5.7468212648565675,4.933046323376331,4.848071402177312,4.116124105686653,3.9205664605511115,3.403477306930876,3.0693715972303846,91.32631234457789
2025-04-02,40.79771421459833,12.281752205006233,8.03161319416116,5.773156118512987,5.023558938831387,5.14424140180088,4.250746218205927,4.258367807561974,2.936059313342506,3.0554205779071477,91.55262998992853
2025-04-03,40.55670144434534,12.132669891687543,7.925517382309401,5.859059366350233,5.182505298852191,5.1823720881280355,4.224098695779432,4.263879074777003,2.910968374360546,3.1864034410465725,91.4241750576363
2025-04-07,40.42047911303475,11.804928489502549,7.799569946001259,5.8884671317518595,5.201296154174128,5.064392251038452,4.292675484386919,4.548753665407541,3.189814834020513,3.169502426447937,91.37987949576592
2025-04-08,40.34107215427246,11.806464945375152,7.275335350699893,6.031926016576823,5.497432659059673,4.940207129616185,4.199742182704577,4.720630223469825,3.144763028569629,3.2696590681241484,91.22723275846838
2025-04-09,40.096404155498554,11.772939478234951,7.227063287385621,6.257785029849497,5.804923572843757,5.235693252730858,4.389446084611088,4.23516824575919,3.3028028796255966,3.1356647514744216,91.45789073801353
2025-04-10,39.537647547778015,11.758143408181782,7.22527761837048,6.5592223074955225,5.974118093534824,5.071474237092042,4.394300977877339,4.756415817198626,3.2618222213003487,3.1028417519591733,91.64126398078815
2025-04-11,39.36450817663404,11.75671450422026,7.229257039080523,6.763816771491368,6.535569798501495,5.19238855125271,4.340499209877568,4.029636236389882,3.3035520555090776,3.0244801977725997,91.54042254072952
2025-04-14,39.01127866162402,11.757790023331083,7.223418506764631,6.76957848101363,6.913307474780997,5.162601588541726,4.262564483132404,3.9607268050859763,3.22094481280974,3.080127249275369,91.36233808635957
2025-04-15,38.95145460118599,11.759787415965468,7.223418506764631,6.8441887781872435,6.860975787760132,5.143835777450512,4.27735563652678,4.036504808722767,3.232345315384456,2.9074326821065117,91.23729931005448
2025-04-16,38.98567792658353,11.759019188029166,7.223587516910618,6.862564790423578,6.864171615975147,5.066705539000243,4.380215365019663,4.083925982774794,3.2197463772291095,2.820881049891027,91.26649535183688
2025-04-17,39.00420589430566,11.758773355089549,7.223587516910618,6.866528846574894,6.744696807321519,5.066718598875161,4.403110554914085,4.29807950698204,3.21714976680441,2.74516450448914,91.32801535226707
