date,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,KGI ASIA LTD
2024-03-01,65.44940464338337,0.0,0.0,34.55059535661662,0.0,0.0,0.0
2024-03-04,60.948835066978845,0.0,0.0,33.83871339193183,0.0,5.212451541089318,0.0
2024-03-06,60.64916541382368,0.0,0.0,34.11202343780116,0.0,5.2388111483751585,0.0
2024-03-07,60.572398364576095,0.0,0.0,34.18961660109542,0.0,5.2379850343284735,0.0
2024-03-08,43.62792765259912,26.366237879587693,0.0,24.627010807657044,1.6058678076292612,3.7729558525268803,0.0
2024-03-11,43.5838985877905,26.381630156788617,0.0,24.652507505837875,1.606805293005671,3.775158456577338,0.0
2024-03-13,43.644870223905535,26.428650996992314,0.0,24.72986521109502,1.4147265233374178,3.7818870446697113,0.0
2024-03-14,43.659890125212634,26.464764773139237,0.0,24.671630552999247,1.4166596949161996,3.787054853732675,0.0
2024-03-18,43.68425458299618,26.47953346912581,0.0,24.62959345963894,1.417450263679232,3.789168224559837,0.0
2024-03-19,43.74755436301638,26.524679970931857,0.0,24.51227011012354,1.419866957348091,3.795628598580133,0.0
2024-03-20,43.82560483870967,26.573700716845877,0.0,24.465165770609318,1.4224910394265233,3.7130376344086025,0.0
2024-03-21,43.79290056873897,26.58784635642843,0.0,24.483792340234782,1.4232482559605524,3.7122124786372677,0.0
2024-03-22,44.006954961018565,26.613943575074316,0.0,24.23860003365304,1.424645240899658,3.7158561893544224,0.0
2024-03-25,44.023004628980225,26.623649880768692,0.0,24.210969280403987,1.4251648197503157,3.7172113900967876,0.0
2024-03-26,43.87720679185876,26.678286292589675,0.0,24.29157764533903,1.4280895086022716,3.7248397616102555,0.0
2024-03-27,43.900862674572174,26.667041335319077,0.0,24.281338691095065,1.4274875656840982,3.7232697333295866,0.0
2024-03-28,43.862653714414066,26.64383177045314,0.0,24.347240159469933,1.4262451569431187,3.7200291987197485,0.0
2024-04-02,43.96617122306201,26.664044280857517,0.0,24.219606080188814,1.4273271332640274,3.72285128262763,0.0
2024-04-03,42.83997204751921,26.999301187980436,0.0,24.67924528301887,1.6995108315863032,3.7819706498951784,0.0
2024-04-05,42.94376912495438,27.059880407624714,0.0,23.929704387861094,2.268324864546195,3.7983212150136154,0.0
2024-04-08,43.03195679081805,27.059187577360188,0.0,23.64408686845955,2.43051648475301,3.8342522786092044,0.0
2024-04-09,42.929307102966355,27.269665759268097,0.0,23.551202536974152,2.4247186596694075,3.825105941121994,0.0
2024-04-10,36.054133069269575,22.83915688216155,15.90276795397746,19.479417173574763,2.037063233837884,3.687461687178762,0.0
2024-04-11,36.048354663954015,22.786307397506565,15.956565967211564,18.95152705164297,2.5573087932625205,3.69993612642237,0.0
2024-04-12,36.03556732724778,22.52045594286525,15.950905737123398,18.682306200633782,2.816535023412004,3.994229768717779,0.0
2024-04-15,36.03707995365006,22.54357131033178,15.95052853122709,18.53761203206659,2.937072859271171,3.9941353134533073,0.0
2024-04-16,36.04436666351339,22.545170750165546,15.95166020244064,18.527102450099328,2.937281241131397,3.9944186926497016,0.0
2024-04-17,36.06739711763731,22.559575928248574,15.961852474146296,18.375653737842253,3.0385498260643207,3.9969709160612448,0.0
2024-04-18,36.07876550222475,22.562245574174003,15.963741361355677,18.35889425352646,3.0389094007384267,3.997443907980687,0.0
2024-04-22,36.07193563653573,22.5579744439186,15.960719356365358,18.37434926644581,3.038334122101278,3.9966871746332227,0.0
2024-04-24,36.04153362189266,22.606967998297026,15.95354667801982,18.366091913242983,3.0369687078691547,3.994891080678351,0.0
2024-04-25,36.274532902952195,22.519614541856136,15.891902080437292,18.309261833517894,3.0252338430365433,3.9794547981999386,0.0
2024-04-26,36.102206298321704,22.515557231755608,15.89901942296813,18.43531963039789,3.0666603809164625,3.981237035640204,0.0
2024-04-29,36.1056105610561,22.51768033946252,15.900518623290901,18.427628477133428,3.066949552098067,3.981612446958981,0.0
2024-04-30,36.28956292388847,22.40486058779201,15.88404295403165,18.380275056518464,3.063771665410701,3.977486812358704,0.0
2024-05-02,36.46565137441652,22.323070394643782,15.901268329482768,18.00414918195106,3.7413362251874207,3.5645244943184498,0.0
2024-05-03,36.482921083627794,22.306242638398118,15.889281507656067,18.021201413427562,3.738515901060071,3.5618374558303882,0.0
2024-05-06,37.35575337949225,22.299938768781498,15.884791107343036,17.269558664217417,3.7374593754415715,3.4524987047242237,0.0
2024-05-07,37.52966499254926,22.405169775830586,15.959749724150099,16.988005993720094,3.755096043324864,3.362313470425099,0.0
2024-05-08,37.57450431604565,22.458842404282052,15.997982048461552,16.926712935898315,3.764091550913044,3.2778667443993865,0.0
2024-05-09,37.5388826241823,22.433302591882754,15.979789416226547,17.111209443214502,3.759811090222614,3.1770048342712824,0.0
2024-05-10,37.52732469431187,22.42639555256795,15.974869363403824,17.136730256870333,3.7586534736429753,3.1760266592030435,0.0
2024-05-13,37.523769839923645,22.42427116530369,15.973356110462921,17.144579653555788,3.758297427324634,3.1757258034293216,0.0
2024-05-14,37.42280982910728,22.429051602748075,15.976761332826673,17.235875799807747,3.7590986264189663,3.1764028090912624,0.0
2024-05-16,37.32449288963791,22.431176895911488,15.978275231061673,17.3298963656649,3.7594548245655854,3.176703793158444,0.0
2024-05-20,37.33956046344984,22.43596027846986,15.98168255130206,17.30515897361109,3.7602565172596547,3.177381215907496,0.0
2024-05-21,37.3439846273306,22.438618594846975,15.983576134992378,17.323797216642088,3.760702049849208,3.1493213763387504,0.0
2024-05-22,37.14805562496279,22.484974348809295,15.971479297717956,17.38333218462636,3.7684712526729696,3.2436872912106347,0.0
2024-05-23,37.11361170361289,22.468434832907775,15.959730983856552,17.451221945080942,3.765699237493361,3.241301297048476,0.0
2024-05-24,37.40485540418575,22.47376750141084,15.96351887363917,17.089859528272797,3.766592990256522,3.3014057022349226,0.0
2024-05-27,37.41284702804367,22.47856906780111,15.966929512095287,17.072145607192287,3.7673977305523674,3.302111054315276,0.0
2024-05-28,37.509582561402716,22.475367795603514,15.96465559121652,16.95103561090175,3.766861198819598,3.332497242055901,0.0
2024-05-30,37.36526644519843,22.495657932959304,15.979068038555738,17.054240038933237,3.770261816412125,3.335505727941162,0.0
2024-05-31,37.31473638489885,22.465236446376345,15.95745911271806,17.16640983326816,3.765163189396902,3.330995033341683,0.0
2024-06-03,37.26438746529856,22.43064553486187,15.932888569804723,17.28684653703961,3.7593657687005795,3.325866124294653,0.0
2024-06-05,37.257605729855,22.427989107183535,15.931001661729482,17.213742182460777,3.7589205526560643,3.410740766115143,0.0
2024-06-07,37.26949225763478,22.42374013137271,15.927983538241932,17.210481044166233,3.7582084262845594,3.4100946022997887,0.0
2024-06-11,37.31430788805259,22.373934991892728,15.892606057183492,17.2667694787061,3.7498611080508772,3.4025204761142174,0.0
2024-06-12,37.37170559345598,22.408351080574633,15.917052420313127,17.13950736770089,3.7556292285216966,3.4077543094336757,0.0
2024-06-13,37.366501028766876,22.388218061338492,15.902751576783473,17.18558181260513,3.7522549438530137,3.4046925766530176,0.0
2024-06-17,37.506892169519176,22.409942071755243,15.918182529794672,17.190424216842757,3.7558958779042744,3.2186631341838767,0.0
2024-06-18,37.496537440586145,22.41365526323529,15.920820076092573,17.193272565871773,3.756518207070906,3.219196447143309,0.0
2024-06-19,37.48765922711621,22.41683897831155,15.92308152583414,17.195714759277323,3.7570517962382963,3.2196537132224847,0.0
2024-06-20,37.54473338609181,22.39485514392473,15.909146144701916,17.18066560948664,3.7537637424385872,3.2168359733563197,0.0
2024-06-21,37.56393195716752,22.387971029237193,15.904255718488525,17.17538432181124,3.7526098461554103,3.2158471271401123,0.0
2024-06-24,37.504514394033606,22.35255837106321,15.879098817466325,17.30639395191898,3.7466740742371476,3.2107603912807314,0.0
2024-06-25,37.50894204938107,22.355197238042297,15.880973449838667,17.29663142618213,3.747116393829016,3.2111394427268194,0.0
2024-06-26,37.76739454934167,22.496488933197035,15.981346067245802,16.752536305081186,3.7707993173831533,3.2314348277511584,0.0
2024-06-27,37.768291944738536,22.49702347485275,15.981725801844066,16.750558252541087,3.77088891577855,3.231511610245009,0.0
2024-06-28,37.663714438358156,22.533968297148498,16.007971141383692,16.94704713801288,3.7770815048135473,3.070217480283224,0.0
2024-07-02,37.6547525562253,22.528606458283797,16.00416212911035,16.96680914995021,3.7761827681977596,3.0694869382325836,0.0
2024-07-03,37.66393000736781,22.522711381908575,15.999974308694242,16.969505906829646,3.7751946517837887,3.0686837434159338,0.0
2024-07-04,37.41846764857199,22.48099826744588,15.970341608242606,17.298989263293198,3.7682028147905164,3.0630003976558076,0.0
2024-07-05,37.36487155276828,22.46019959758809,15.955566380796101,17.394479257793357,3.7647165992154945,3.060166611838681,0.0
2024-07-09,37.35015180610777,22.441856254659953,15.944219411518205,17.443742904321585,3.7620392813082653,3.057990342084223,0.0
2024-07-10,37.39181195022708,22.46688777182024,15.96200350198193,17.351660130832183,3.7662354382464054,3.0614012068921634,0.0
2024-07-11,37.34989463052013,22.436005867203942,15.940062898786703,17.455784899681703,3.7610585519438744,3.0571931518636406,0.0
2024-07-12,37.45662314290636,22.39354918180578,15.909898784918736,17.590698220668475,3.7539413279313165,2.895289341769333,0.0
2024-07-16,37.45573715273834,22.393019490052023,15.90952245590894,17.590282134423518,3.7538525330846695,2.8975862337925142,0.0
2024-07-18,37.461947166189255,22.392489823356083,15.909146144701916,17.585135426724825,3.7537637424385872,2.8975176965893317,0.0
2024-07-19,37.359773090600754,22.372381039200288,15.894859498221312,17.6402396115803,3.750392807564261,2.9823539528330794,0.0
2024-07-22,37.01325790462114,22.382362764312784,15.89523513385786,17.950242549448248,3.7504814388094596,3.008420208950499,0.0
2024-07-23,36.85251468042648,22.292276077046637,15.831258462064794,18.29225301038994,3.735386140246332,2.9963116298258226,0.0
2024-07-24,36.824778369552774,22.275498239639415,15.819343380827231,18.353748718103404,3.7325747762968797,2.9940565155802954,0.0
2024-07-25,36.80968540298464,22.269213059831845,15.814879848002217,18.38148836100908,3.731521605527731,2.9932117226444874,0.0
2024-07-29,36.69876329961525,22.256130320205934,15.805588906525722,18.51873479856187,3.7293294074719476,2.9914532676192747,0.0
2024-07-30,36.72653556192181,22.243062943276726,15.796308875142989,18.51725595850639,3.7271397836532745,2.9896968774988144,0.0
2024-08-01,36.82754246105763,22.21332662391268,15.77519109623447,18.49250059822475,3.7221570427778925,2.969282177792572,0.0
2024-08-02,36.64311492980596,22.213847628508756,15.775561096964408,18.67588017914855,3.722244344466624,2.9693518211057,0.0
2024-08-05,36.632804438377406,22.207597185935633,15.771122233407567,18.67297003516086,3.7469897902148817,2.9685163169036546,0.0
2024-08-07,36.67203722598417,22.193026489923067,15.760774593097093,18.632599320442548,3.7749937361699994,2.966568634383128,0.0
2024-08-08,36.710895599388984,22.212284688035076,15.77445114684024,18.648767925892447,3.7782695208979526,2.875331118945307,0.0
2024-08-09,36.708312845206734,22.21072196747927,15.773341352894684,18.654491301240274,3.7780037049529196,2.87512882822612,0.0
2024-08-13,36.76556183686358,22.216974169395456,15.777781465880459,18.584677172715864,3.77906719321044,2.875938161934202,0.0
2024-08-15,36.579225395503656,22.177955554754185,15.75007169900503,18.849429864849938,3.7724301973085197,2.870887288578675,0.0
2024-08-16,36.55580869657561,22.177955554754185,15.75007169900503,18.872846563777983,3.7724301973085197,2.870887288578675,0.0
2024-08-19,36.51600030839792,22.177955554754185,15.75007169900503,18.912654951955666,3.7724301973085197,2.870887288578675,0.0
2024-08-20,36.504887596888565,22.17120626074975,15.745278567184332,18.937331813193715,3.771282154584293,2.8700136073993443,0.0
2024-08-26,36.51402804983805,22.169649314700703,15.760558424229734,18.914934826181792,3.7710173208724345,2.869812064177284,0.0
2024-08-27,36.55520798538868,22.157719989095433,15.735701050222353,19.735291163986254,3.8836252963676934,1.9324545149395873,0.0
2024-08-28,36.57763001041472,22.167054890493848,15.74233039736687,19.736583955262855,3.885261442109575,1.8911393043521307,0.0
2024-08-29,36.460404753703365,22.121492211551864,15.709973246214531,19.75440962727528,4.066467948507211,1.8872522127477465,0.0
2024-08-30,36.40937974195872,22.090533986937288,15.687987709443588,19.78973991375922,4.1773990466270385,1.8449596012741418,0.0
2024-09-02,36.34410651267879,22.050930991773278,15.659862934290683,19.7519334290519,4.270025070099481,1.9231410621058733,0.0
2024-09-03,36.32082393323441,22.050930991773278,15.659862934290683,19.77521600849628,4.270025070099481,1.9231410621058733,0.0
2024-09-04,36.25115118948435,22.05812097112793,15.66496902669269,19.828244304810813,4.273746381799151,1.9237681260850674,0.0
2024-09-10,36.26128556799087,22.064287543491265,15.669348328320373,19.805831474015434,4.2749411511251685,1.9243059350568879,0.0
2024-09-11,36.25511337675146,22.070457564674964,15.673730079189504,19.799718345913465,4.276136588657856,1.9248440448127464,0.0
2024-09-12,36.210391029979995,22.043232642045286,15.654395813577931,19.78227681968823,4.387234033391971,1.922469661316588,0.0
2024-09-13,36.20028053006955,22.037077831359348,15.65002486471576,19.76279253124319,4.42789136448916,1.9219328781229883,0.0
2024-09-16,36.18765034212018,22.029389149647784,15.644564609917749,19.693095789173327,4.524037788624743,1.921262320516215,0.0
2024-09-19,36.21138974228798,22.02119380051428,15.638744536190377,19.68576958532739,4.522354761060107,1.9205475746198706,0.0
2024-09-20,36.21054780427634,22.02068179364975,15.638380925360387,19.687636942640726,4.522249613414504,1.920502920658293,0.0
2024-09-24,36.18096457423924,22.052207234716565,15.637653754423155,19.68672148486567,4.522039332791115,1.9204136189642471,0.0
2024-09-25,36.20433290003906,22.20228446944502,15.646748254556497,19.384119236782514,4.524669246968835,2.0378458922080718,0.0
2024-09-26,36.42681107741209,22.20176798791883,15.646384271452437,19.162674184809365,4.524563991670382,2.037798486736892,0.0
2024-09-27,36.13780386581572,22.172883323390888,15.39370545900964,19.625621180214676,4.518677500418616,2.151308671150457,0.0
2024-09-30,36.13266717944164,22.19970230208517,15.412324754150916,19.57725198086811,4.524143019442127,2.1539107640120356,0.0
2024-10-02,35.90251205279915,22.21417018035106,15.422369196878263,19.78319770582366,4.527091471163329,2.1506593929845326,0.0
2024-10-03,35.6054307138911,22.245236366416382,15.44393715044792,20.1231925526939,4.53342254114416,2.048780675406538,0.0
2024-10-04,35.67456573571132,22.40871761100624,15.440038454523997,19.989326275119485,4.566738867708208,1.9206130559307526,0.0
2024-10-07,35.70458146743128,22.418718784550276,15.446929455909745,19.998247656725347,4.56877703645749,1.862745598925856,0.0
2024-10-08,35.72722784009301,22.410822379615354,15.441488680673782,19.991203799179168,4.567167804730916,1.8620894957077723,0.0
2024-10-09,36.05752667156274,22.57942618944917,15.557659956183754,19.242590844839963,4.601528074023327,1.961268263941048,0.0
2024-10-10,36.25837088744736,22.541029947224963,15.531204205045196,19.117758636560552,4.5937031902087755,1.9579331335131491,0.0
2024-10-14,36.318074032370475,22.534111205626303,15.526437058696413,19.071752338218026,4.592293199386333,1.9573321657024523,0.0
2024-10-16,36.32493530757381,22.538368390032794,15.52937034082729,19.05646322959304,4.5931607835932295,1.9577019483798392,0.0
2024-10-17,36.299252309699135,22.510725408951824,15.510323793929922,19.141587545087347,4.587527338685173,1.9505836036466007,0.0
2024-10-21,36.33529100498231,22.497989967013833,15.501548828906428,19.130758192751834,4.584931945289386,1.9494800610562069,0.0
2024-10-22,36.314745939019424,22.48526892707937,15.492783787141024,19.176484093421532,4.582339486920513,1.9483777664181308,0.0
2024-10-23,36.298237280255066,22.49109761752609,15.496799867230884,19.1814550719764,4.583527332993319,1.9488828300182393,0.0
