date,ZINVEST GLOBAL LTD,FUTU SECURITIES INTERNATIONAL,GAOYU SECURITIES LIMITED,CHINA GALAXY INTERNATIONAL SECURITIES,CITIC SECURITIES BROKERAGE (HK) LTD,AFG SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-11-26,25.304420350291913,17.791016323126417,13.44215417609913,10.077445490289527,10.27284641963541,6.526867627785059,5.566543548194924,2.7546765161444062,2.652210175145955,5.611819373287263
2024-11-27,25.306229445688956,17.782755826700345,13.443115199466183,10.078165959677804,10.273580858872313,6.527334254801964,5.566941518516753,2.7524903484104666,2.657166007339974,5.612220580525237
2024-11-28,25.3134684147795,17.768772348033373,13.446960667461264,10.081048867699643,10.276519666269369,6.529201430274136,5.568533969010727,2.7532777115613825,2.6579261025029797,5.604290822407628
2024-11-29,25.30984841262275,17.78768233387358,13.44503765849938,10.079607207550767,10.275050052435885,6.528267709028506,5.567737629897988,2.7481170750309847,2.6575460005720277,5.60110592048813
2024-12-02,25.29296875,17.84251143292683,13.436070884146343,10.072884908536585,10.268197408536585,6.52391387195122,5.564024390243903,2.7462842987804876,2.6557736280487805,5.5973704268292686
2024-12-03,25.284591569421288,17.78042391045487,13.434150988330554,10.071445582281495,10.266730173850917,6.522981662300547,5.563229340319124,2.731602762562515,2.655394141462253,5.689449869016432
2024-12-04,25.321109678651577,17.877094972067038,13.467507042926039,10.096452275223225,10.292221744735711,6.539177768228048,5.577042448550829,2.437568638685957,2.666762163968868,5.725063266962708
2024-12-05,25.3102329133257,17.93384879725086,13.46172203130966,10.092115311187476,10.287800687285223,6.536368843069875,5.574646811760213,2.4317487590683466,2.670389461626575,5.701126384116075
2024-12-06,25.307213247751083,17.915006323224127,13.460115965544395,10.090911260111193,10.286573289746832,6.5355890142928725,5.573981722303086,2.4433892481328594,2.674843112457945,5.712376816435611
2024-12-09,25.290316427021487,17.95550468559983,13.451129074564228,10.08417387986742,10.279705272194004,6.531225409542886,5.5702601521329616,2.4512959916064574,2.6730572048549015,5.7133319026158285
2024-12-10,25.284890096791113,17.949268106613264,13.448242979068326,10.082010203595098,10.277499642397368,6.529824059505078,5.569064988318314,2.4555380727602154,2.6724836694798073,5.7311781814714156
2024-12-11,25.298187022900763,17.879293893129773,13.45658396946565,10.088263358778626,10.286259541984732,6.533874045801527,5.572519083969466,2.4666030534351147,2.674141221374046,5.744274809160306
2024-12-12,25.24677748836944,17.997019146980815,13.430504697462464,10.068711995314441,10.266324455851471,6.521211197721981,5.561719371259053,2.483250558314723,2.8032398920036,5.621241196722014
2024-12-13,25.218197816832742,18.064638873694975,13.415301196223453,10.057314085947347,10.254702846678875,6.513829104140408,5.555423434564437,2.4804394872648574,2.8157625627244403,5.6243905919284645
2024-12-16,25.193651095376136,18.188946442997672,13.403507104500308,10.04847217602053,10.191037399610321,6.50810245687402,5.550539371762581,2.4782588034025568,2.813287078838569,5.624198070617307
2024-12-17,25.193052486516027,18.193266329270323,13.403188633069593,10.048233421246467,10.190795257442915,6.507947822367951,5.550407489248461,2.4758238886116852,2.8132202342766175,5.6240644379499605
2024-12-18,25.186469666017388,18.240771533089458,13.399686445911922,10.045607867357118,10.188132452848116,6.506247327664022,5.548957195116158,2.4490474606869683,2.8124851536890114,5.622594897619839
2024-12-19,25.200237670825903,18.31491384432561,13.407011289364231,10.051099227569814,10.193701723113488,6.509803921568627,5.551990493166964,2.4503862150920974,2.7688651218062983,5.551990493166964
2024-12-20,25.20089391850126,18.294422519138415,13.41115496172317,10.054205696353002,10.19685226570301,6.511815890827825,5.5537064333602775,2.4535209928201227,2.7697208882126385,5.5537064333602775
2024-12-23,25.19071270705102,18.38446731148554,13.405736828346681,10.050143777181017,10.19273271703225,6.5091851042087505,5.55146272487464,2.45015328311034,2.7686019154447585,5.496803631265001
2024-12-27,25.197898590343975,18.427746214372313,13.409560938502866,10.053010673449498,10.195640288111822,6.511041909335108,5.553046330853163,2.438966410725747,2.769391684693465,5.443696959612048
2024-12-30,25.20510808304202,18.40384295260517,13.414663147130865,10.056835747069035,10.199519630924355,6.513519297995292,5.555159211433735,2.437516349195025,2.770445411524102,5.443390169080402
2025-01-02,24.70251579825921,18.74567783474425,13.451770597353047,10.084654822940264,10.22773339692381,6.531536902348874,5.57052581375939,2.449028258018362,2.7781089781805175,5.458447597472278
2025-01-03,24.7285138070121,18.75939759898804,13.463328480393328,10.093319649633644,10.236521158022864,6.5371488579679715,5.575312059953698,2.453519177068665,2.780495954557388,5.372443256402301
2025-01-06,24.729668441028334,18.74776215596878,13.465256725467261,10.094765235242164,10.237987253240398,6.538085121619364,5.576110567397895,2.456257608669706,2.780894182799036,5.373212708567063
2025-01-07,24.736163506995844,18.771787402702834,13.43059070722506,10.097416551263072,10.240676185473472,6.539802301704789,5.577575091924932,2.468841029559238,2.781624564251946,5.355522658898812
2025-01-08,24.698393018930904,18.890372419054884,13.411377616708789,10.082971722855373,10.2260264174336,6.530446807496065,5.569596108912307,2.479614706022603,2.777645319727242,5.333555862858233
2025-01-09,24.71017604121941,18.954248366013072,13.365297457182388,10.087782071466055,10.230905014073755,6.533562330041506,5.572253232193121,2.4784122894900054,2.7789704689661754,5.288392729354515
2025-01-10,24.698393018930904,19.031042868723475,13.31123933050403,10.082971722855373,10.2260264174336,6.530446807496065,5.569596108912307,2.489151685661151,2.777645319727242,5.283486719755853
2025-01-13,24.677503133235167,19.07580284683603,13.262043298212506,10.07638898816757,10.219350288543557,6.526183362163862,5.565959961305142,2.5327977049945916,2.7863157443280104,5.277654672213565
2025-01-14,24.641336156646286,19.223906164497635,13.11888843948514,10.061621184363922,10.204372962813162,6.516618686207799,5.557802574290404,2.6290119197735007,2.776522090837715,5.269919821084438
2025-01-15,24.66892149390244,19.328791920731707,13.009717987804878,10.072884908536585,10.215796493902438,6.52391387195122,5.564024390243903,2.6605373475609753,2.777248475609756,5.178163109756097
2025-01-16,24.689474311598524,19.384908809154847,12.871617594468947,10.082250566217665,10.225295029204911,6.5299797353677445,5.56919775897008,2.6987722016926927,2.7798307307187984,5.168673262605793
2025-01-17,24.681498293059715,19.503461560467645,12.706692350237445,10.081914061755,10.22256975568821,6.529761791238342,5.5690118818301455,2.746362023916236,2.7902275284648983,5.168500753342361
2025-01-20,24.639996185390046,19.64047301163456,12.640663742132366,10.082490940301355,10.223154682433721,6.530135418653443,5.569330535952699,2.753671562082777,2.767976349418272,5.152107572000763
2025-01-21,24.574493444576877,19.702026221692492,12.522050059594756,10.081048867699643,10.221692491060788,6.529201430274136,5.568533969010727,2.9058402860548274,2.769964243146603,5.125148986889154
2025-01-22,24.487897937283893,19.811613210921664,12.488374865863836,10.084654822940264,10.225348754024084,6.531536902348874,5.57052581375939,2.904495051865983,2.768570406581614,5.126982234410397
2025-01-23,24.40379132457972,19.957852981281764,12.3842625702053,10.081433380057405,10.222082367861468,6.529450467717482,5.568746364581247,2.9035672397516947,2.778175091302648,5.170638212661269
2025-01-24,24.37137330754352,20.00382071304057,12.338515175394608,10.098622155359745,10.239510948730807,6.540583136327817,5.578241039233947,2.946724932540535,2.7724049000644744,5.110203691763975
2025-01-27,24.269829149565716,20.170373198434667,12.295981674143363,10.091152047341795,10.231936623079125,6.535744965161783,5.57411472749833,2.9588622697337024,2.7703541090006683,5.101651236040851
2025-02-03,24.08703336597483,20.291862714657622,12.307435095177818,10.100551720843583,10.241467434139818,6.541832859633619,5.579306885762736,2.973560390742554,2.772934629439442,5.1040149036279825
2025-02-04,24.06616225505406,20.450151562164358,12.182256486144592,10.093801465498723,10.234623004033702,6.537460916056043,5.575578203690002,2.976346755137599,2.771081461679834,5.112537890541089
2025-02-05,24.008689632122994,20.55670939864881,12.1511614027549,10.095729189047244,10.234190360237772,6.5387094463940425,5.576643032777101,2.962591611162835,2.7716106853827975,5.103965241471508
2025-02-06,23.948366777218393,20.70100928157286,12.104220848941804,10.09042972012121,10.228818210016463,6.535277134881058,5.573715730953688,2.956264465176207,2.7844718570303737,5.077425974087949
2025-02-07,23.875002984076964,20.831244479457613,12.086705340304137,10.095729189047244,10.234190360237772,6.5387094463940425,5.576643032777101,2.8933610255675717,2.7930960395330517,5.075318102604502
2025-02-10,23.815780044430642,20.880013376967728,12.06554714186752,10.101999378926498,10.240546544681461,6.542770465566251,5.580106537992977,2.890380526956979,2.8067744786565703,5.076081503953372
2025-02-11,23.817272487975305,20.95766828591256,12.06298308167221,10.119888008806145,10.258680514010864,6.554356409581469,5.589987795831439,2.852425279379741,2.70645385149202,5.080284285338247
2025-02-12,23.743409909587537,21.21710918676495,11.987404279682243,10.088504019656957,10.226866098905031,6.534029914835755,5.572652019370691,2.853121496218898,2.6885183329755002,5.088384742002433
2025-02-13,23.706567392134403,21.255727376861397,11.96783123329515,10.092115311187476,10.230526918671249,6.536368843069875,5.574646811760213,2.8493699885452464,2.69663993890798,5.09020618556701
2025-02-14,23.66723989681857,21.343269322633038,11.906467946880673,10.100792968376805,10.239323588420751,6.541989108627114,5.579440145218305,2.8518200057323013,2.6989586318907044,5.070698385401739
2025-02-17,23.60205422190374,21.402125880807358,11.857159918786577,10.101516780126598,10.240057327122894,6.5424579003941234,5.579839961781918,2.88068792547474,2.699152036307178,5.094948047294876
2025-02-18,23.555576812703272,21.386550602640135,11.792136981059882,10.11335374019514,10.252056629041515,6.550124354314138,5.586378419743639,2.9605892481346854,2.7070977616223453,5.096135450545246
2025-02-19,23.541362908430337,21.423620240457012,11.78621794105696,10.108277362143557,10.246910629347228,6.546836532256137,5.58357434806511,2.963883643664699,2.705738939216483,5.093577455362478
2025-02-20,23.506481082890897,21.502367628067155,11.756827856698713,10.113837470703592,10.252546993829819,6.550437652460898,5.586645621083847,2.9463815946812075,2.7072272444635765,5.077246855120294
2025-02-21,23.49985644559288,21.554694229112833,11.752320796248444,10.118193128529047,10.256962388745334,6.553258685041631,5.589051583883625,2.8997990238300315,2.7107857211216384,5.0650779978945355
2025-02-24,23.501543320651784,21.58973990859713,11.710094991984302,10.118919436269232,10.257698657669945,6.553729093388845,5.589452779173546,2.902399923432154,2.7109803077070325,5.065441581126026
2025-02-25,23.469460991889758,21.65123567549463,11.641426828393024,10.117466925046054,10.256226225507788,6.5527883442187616,5.588650446182923,2.9474389339457883,2.7105911624680017,5.064714466853274
2025-02-26,23.461722488038276,21.677033492822968,11.641148325358852,10.117224880382775,10.25598086124402,6.552631578947368,5.588516746411483,2.9330143540669855,2.715311004784689,5.057416267942584
2025-02-27,23.449232387966905,21.7035726242288,11.612224400975657,10.112870055956764,10.251566311157873,6.549811086135157,5.5861112439619305,2.965230283609929,2.714142235401024,5.0552393706059595
2025-02-28,4.884,4.5375,2.415,2.1145,2.1435,1.3695000000000002,1.168,0.62,0.5675,1.057
2025-03-03,23.421520142123207,21.618572045901953,11.55711336246219,10.152686416670669,10.291928746338886,6.575598982090555,5.608104863878619,2.974504249291785,2.724828347817737,5.075142843424401
2025-03-04,23.429243923527718,21.702372946488616,11.562109712748583,10.15707560764723,10.296378134306849,6.5784417331155725,5.610529349601307,3.0118166970890576,2.723604572965703,4.928427322509367
2025-03-05,23.395211450253356,21.76460699791071,11.539108090583799,10.155856007300496,10.29514180735333,6.577651833529455,5.609855671093394,3.0114550563146896,2.723277538964002,4.927835546696765
2025-03-06,23.353264654323656,21.821194438441037,11.524145714765988,10.155368249165527,10.29464735970031,6.577335926806425,5.6095862449871525,3.0185145162452276,2.723146747352496,4.922796148212185
2025-03-07,23.319882788105875,21.88355670845943,11.485804871018878,10.15756352980737,10.296872748234616,6.578757746072922,5.610798866311188,3.019167026949128,2.7237354085603114,4.923860306480281
2025-03-10,23.25732117138742,21.898703792606817,11.478636581853097,10.15122419587134,10.29044647143543,6.57465194431109,5.6072971675468075,3.017282765242439,2.7220355256841096,5.00240038406145
2025-03-11,23.228884466927187,21.972621131116494,11.459806765601401,10.138812303708853,10.277864352329122,6.5666131236364516,5.6004411306370026,3.0399654767327564,2.718707295437654,4.996283953873079
2025-03-12,23.221090473337327,21.974835230677055,11.470341521869383,10.135410425404434,10.269622528460156,6.564409826243259,5.598562013181546,3.0389454763331334,2.7177950868783705,5.008987417615338
2025-03-13,23.25765196148872,21.91885807347799,11.515064424965272,10.128370934521245,10.262489821334484,6.559850553240408,5.594673564209417,3.0464147147578675,2.718302438089764,4.998323513914834
2025-03-14,23.33868148183625,21.760578557915657,11.528053832706723,10.127158217390262,10.26126104552312,6.559065111712445,5.594003687827773,3.1418376876840917,2.717976963049882,4.9713834143537925
2025-03-17,23.359881370931095,21.702422807395184,11.54720049747674,10.114563153237187,10.248499198775441,6.550907655880031,5.5870464710243715,3.2096816627203366,2.714596637248571,4.965200545311042
2025-03-18,23.37926415004067,21.6736041337735,11.573608918233576,10.116740825797809,10.250705707860867,6.552318070905698,5.58824936605904,3.207980479402899,2.715181091813789,4.942347256112148
2025-03-19,23.387520918001435,21.687783887162322,11.60889313889553,10.10996892182644,10.243844131006455,6.547932106143915,5.584508725794883,3.213005020320344,2.718144872101363,4.89839827874731
2025-03-20,23.404204491161014,21.684185379837555,11.619684663162925,10.10272336359293,10.236502627806976,6.543239369326326,5.580506450071668,3.2178690874343046,2.7161968466316293,4.894887720974678
2025-03-21,23.420820098870394,21.67745325149858,11.616077185776037,10.09958684593891,10.233324576696202,6.541207938289589,5.578773911589807,3.2240345807560957,2.7153535691256896,4.893368041458697
2025-03-24,23.455964857831784,21.64155943371452,11.616969465466614,10.096211234989376,10.229904266240123,6.539021653496311,5.576909303602549,3.2372812567144935,2.7144460095017546,4.891732518442477
2025-03-25,23.445238095238093,21.57857142857143,11.60952380952381,10.06904761904762,10.202380952380953,6.521428571428571,5.561904761904762,3.2285714285714286,2.7071428571428573,5.076190476190477
2025-03-26,23.394604350717206,21.520851144675596,11.5844970076945,10.043222190557614,10.176213546119502,6.5047021943573675,5.547639403438776,3.350907191032583,2.700199487033343,5.177163484373516
2025-03-27,23.38627353227453,21.52030956959381,11.594615768107683,10.039645799207083,10.172589796548204,6.502385869952283,5.545663889086723,3.3971939320561217,2.666001946679961,5.175319896493602
2025-03-28,23.367966600246703,21.534301167093652,11.637726539519878,10.031786697030078,10.164626624916975,6.497295758610874,5.541322706139103,3.4182560015181704,2.635449283613246,5.17126862131132
2025-03-31,4.9255,4.5015,2.467,2.1145,2.1425,1.3695000000000002,1.168,0.7255,0.5559999999999999,1.0895
2025-04-01,23.44973696112738,21.128805732105025,11.78318931657502,10.066890428241567,10.200195196267467,6.520031421838178,5.560713180508939,3.454021757242496,2.6494322645147466,5.186983741579185
2025-04-02,23.46034770183377,21.047868540128604,11.83138842581567,10.071445582281495,10.204810669206953,6.522981662300547,5.563229340319124,3.4698737794713024,2.650631102643487,5.177423195999047
2025-04-03,23.459789002405277,21.049748755685744,11.831106665714081,10.071205734562168,10.204567645447835,6.522826319925698,5.563096854087781,3.4697911457217026,2.6505679788526115,5.177299897597104
2025-04-07,23.45420347134592,21.059022404228468,11.828289802623747,10.068807885526535,10.202138044332278,6.521273303016595,5.561772338753839,3.478488607414109,2.6499369062641365,5.17606723649437
2025-04-08,23.508495609011074,21.107770141275296,11.855670103092782,10.092115311187476,10.225754104620083,6.536368843069875,5.574646811760213,3.3147193585337917,2.6751622756777396,5.109297441771669
2025-04-09,23.593379482143284,21.075953915063835,11.899686220029222,10.12958394213035,10.263718891470454,6.560636182902585,5.595343601044337,3.343792665692592,2.687489520707083,4.850415578816259
2025-04-10,23.522944550669216,21.283460803059274,11.873804971319311,10.10755258126195,10.241395793499045,6.546367112810707,5.583173996175908,3.3580305927342256,2.712715105162524,4.77055449330784
2025-04-11,23.995176848874596,21.342443729903536,11.74579156421411,9.99858142613959,10.130981653111405,6.475789672782296,5.522980896538679,3.376205787781351,3.0191980329109134,4.392850387743522
2025-04-14,23.772933610743333,21.266786457348214,11.74579156421411,9.99858142613959,10.130981653111405,6.475789672782296,5.522980896538679,3.295819935691318,3.5251560431246456,4.265178740306412
2025-04-15,23.670563831793327,21.65990948519706,11.710352630586462,9.968414105223458,10.098057703186877,6.456251178578164,5.5063171789553085,3.14680369602112,3.5946633980765608,4.188666792381671
2025-04-16,23.61494049723106,21.88523624366678,11.707317073170733,9.96583009308354,10.119005537881467,6.454577589254154,5.504889831507011,3.379285966772711,3.5371745021798047,3.8317426652527393
2025-04-17,23.67003685155438,21.86761787772843,11.735802702447321,9.990078427667013,10.143626570915618,6.470282528583578,5.518284040442219,3.321364452423698,3.5859397146366816,3.6969668336010586
2025-04-22,23.839878219917704,21.74202602097852,11.816473610351306,10.058749375639227,10.213352995742454,6.514758699426777,5.556216254786766,3.2014841947529913,3.620103227647884,3.4369574007563686
2025-04-23,23.849999999999998,21.8,11.82857142857143,10.06904761904762,10.223809523809525,6.521428571428571,5.585714285714285,3.188095238095238,3.680952380952381,3.2523809523809524
2025-04-24,23.724477710928987,21.812970770761286,11.767492538727558,10.017054337012649,10.171017101710172,6.487754038561751,5.556871476621347,3.3374390070586006,3.650101852290492,3.474821166327159
2025-04-25,23.84137487800814,21.606245983194878,11.82547428054557,10.066411178024804,10.221132560519862,6.519721025445717,5.584251743590964,3.499083573349837,3.6561852848063605,3.180119492513865
2025-04-28,23.953026715457653,21.142761474253188,11.88204061132238,10.114563153237187,10.270024634665518,6.550907655880031,5.610963622013346,3.597139508741719,3.7310755542799745,3.147497070149004
2025-04-29,23.96965200325499,20.95639270499258,11.890287683691541,10.121583456991049,10.277152840936289,6.555454501938635,5.6148580728543385,3.6618639605571777,3.774352592025274,3.1784021827581257
2025-04-30,5.0075,4.342,2.484,2.1145,2.147,1.3695000000000002,1.173,0.7835,0.7885,0.6465000000000001
2025-05-02,24.066419954822894,20.767049550632,11.938289998558178,10.162445330898255,9.948574998798481,6.581919546306532,5.637525832652472,3.8184264910847308,3.804008266448791,3.2753400297976647
