date,THE BANK OF EAST ASIA LTD,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,DBS BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-07,27.387330905478148,10.019090078151727,12.930928795512612,12.465564346767868,9.561978694283727,8.200701733996365,8.207323813654403,4.258358757295334,3.736261193249431,3.23246168161039
2024-05-08,27.38593835487309,10.01858064223778,12.935355955216698,12.464930516138907,9.561492500895179,8.200284756810783,8.206906499759084,4.2581422345504025,3.736071217351332,3.232297322166745
2024-05-13,27.385102892482088,10.018275005555575,12.934961336515864,12.464550248699545,9.56120080859372,8.20003459085258,8.206656131791473,4.258012331472173,3.735957241085419,3.2352494129515597
2024-05-14,27.396246584001894,10.02235169523101,12.94022489968452,12.469622389689846,9.565091503209262,8.203371392481221,8.209995627892724,4.259745024465723,3.7359515267313763,3.1973993566124252
2024-05-16,27.400427806857653,10.023881309364393,12.942199840446689,12.471525506964639,9.566551330163586,8.204623393329417,8.21124863973359,4.26039514794893,3.7212596805899674,3.1978873446011393
2024-05-17,27.400483565117717,10.023901707373682,12.942022682940376,12.471550885786003,9.566570797533249,8.20464008925578,8.211265349141938,4.260403817602643,3.721267253134692,3.1978938521139226
2024-05-20,27.407176204236773,10.013119722636528,12.9451838055199,12.475105953975465,9.56738087854543,8.189851728194455,8.182739398045797,4.261444432275916,3.710981271861306,3.2470166047084343
2024-05-21,27.421408923394857,10.018319598750965,12.951906320972814,12.48158435504047,9.572349279671764,8.195632141218892,8.186988746133625,4.273330779771904,3.7261456271095486,3.172334227935162
2024-05-22,27.424061749577543,10.019288799881815,12.943485037343313,12.482791859507907,9.573275336347766,8.196425010308465,8.18778077903623,4.273744194115839,3.7265061051837316,3.1726411286973946
2024-05-23,27.424061749577543,10.019288799881815,12.943485037343313,12.459879071191327,9.573275336347766,8.196425010308465,8.18778077903623,4.273744194115839,3.7265061051837316,3.195553917013975
2024-05-27,27.42364284816191,10.01913575565736,12.943287326141565,12.459688747050826,9.573129104960627,8.196299810253443,8.187655711021485,4.273678912848998,3.726449182956197,3.1970326009475953
2024-05-28,27.43343411219992,10.020666408331046,12.929987417520062,12.461592250143216,9.574591619893793,8.19755198294826,8.173629270648714,4.274331815276309,3.7214168095865863,3.212798313452093
2024-05-29,27.43322455950224,10.020589864589939,12.930652509464032,12.461497061175525,9.574518483534163,8.19748936522693,8.173566835663125,4.2742991654170535,3.7213883832171994,3.2127737722097924
2024-05-30,27.43797520690075,10.022325143250617,12.906916031178048,12.463655034929824,9.576176515430017,8.198908935188264,8.174982262928708,4.275039351397254,3.7143929102362345,3.229628608560284
2024-05-31,27.42875486446582,10.018957209971353,12.965714122609725,12.459466709568849,9.571940194876694,8.196153748356686,8.172235116490413,4.27360275389159,3.7131447141025182,3.2000305656663515
2024-06-03,27.401340043585176,10.022168172905339,12.95351796614071,12.447013572348474,9.562373117288976,8.195591468181714,8.164067032921903,4.269331322155375,3.7145199289395276,3.2700773755328045
2024-06-04,27.39994635264351,10.021658423930429,12.952859122426375,12.446380490534265,9.56188675447704,8.200260837357538,8.163651790957356,4.269114174804873,3.7143310004867813,3.2699110523818353
2024-06-05,27.3991102061271,10.02135259943457,12.952463848366587,12.4460006723567,9.561594960537114,8.200010595278792,8.163402666053301,4.268983896997045,3.7172692882366154,3.2698112666121757
2024-06-06,27.397020063085314,10.020588119849378,12.951475768754403,12.445051228323381,9.560865553595617,8.199385056895999,8.162779920308955,4.2686582372613575,3.7139343132859186,3.280241738639681
2024-06-07,27.397020063085314,10.020588119849378,12.951615624716187,12.444911372361595,9.560865553595617,8.199385056895999,8.162779920308955,4.2686582372613575,3.7139343132859186,3.280241738639681
2024-06-11,27.395626811544787,10.020078531587487,12.950956981609021,12.444278497256883,9.560379344123541,8.19896808432615,8.167450221971654,4.268441158372801,3.7137454443983,3.2800749248093757
2024-06-13,27.395905450516363,10.020180445093477,12.951088704871244,12.444405067128283,9.560476582061796,8.199051475447321,8.167533292526889,4.268484572384197,3.713783216639046,3.2790911933313858
2024-06-14,27.387548746211937,10.017123941441577,12.9471381722297,12.440609090624484,9.557560304081862,8.211802219061,8.165041910712716,4.267182536083049,3.7126503835502382,3.2933426960034353
2024-06-18,27.38761836434906,10.017149404600568,12.945900101848325,12.440640714193194,9.557584599047066,8.212839878381505,8.16506266594761,4.267193383103411,3.7126598209703556,3.2933510675589015
2024-06-21,27.386226068850533,10.016640166015504,12.966085012730572,12.440008273364102,9.557098723209414,8.212422364896373,8.164647581297174,4.266976453173264,3.696711711927424,3.293183644535641
2024-06-26,27.38218921230493,10.01516366686891,12.985013716814173,12.437157974874667,9.555689962599583,8.211211815808825,8.16344407443397,4.266347481084098,3.6910838811948357,3.2926982140160113
2024-07-02,27.382467577996422,10.015265480421432,12.985145721683992,12.436267816279955,9.555787105170014,8.211295290495139,8.163527063516295,4.2663908525164365,3.691121404531958,3.2927316873883594
2024-07-03,27.388036080604515,10.017302186273074,12.98778638281549,12.438796857520401,9.557730371432122,8.212965140705343,8.165187199572879,4.267258466383658,3.6918720315201723,3.2730652831723432
2024-07-04,27.388384187217685,10.01742950789361,12.987951459797165,12.438954956751509,9.557851851816451,8.213069528894067,8.164019963427856,4.267312703967099,3.6919189558438195,3.2731068843907383
2024-07-09,27.388384187217685,10.01742950789361,12.982867391525327,12.438954956751509,9.557851851816451,8.213069528894067,8.161477929291937,4.267312703967099,3.6995450582515765,3.2731068843907383
2024-07-11,27.388523432340676,10.017480437448066,12.982933397645091,12.438509788157289,9.55790044483485,8.213111284912564,8.165586698309662,4.267334399386525,3.6954965917910774,3.273123525174202
2024-07-15,27.390890816078517,10.01834631911344,12.978971070803889,12.439584936507956,9.558726601751884,8.21382120219383,8.166292507704874,4.267703255271947,3.692256846189717,3.273406444383943
2024-07-16,27.38782722088405,10.01722579485427,12.988704131617263,12.438193603422492,9.557657484683768,8.212902509065803,8.165379130529548,4.267225924495373,3.691843877498531,3.2730403229489045
2024-07-17,27.373910420955163,10.012135660244278,13.032917890758771,12.43187328270265,9.55280087426592,8.20872921995702,8.161229989862543,4.265057584197196,3.6899679107707777,3.27137716628568
2024-07-22,27.372262217400483,10.01153282209177,13.038154243609648,12.431124750343892,9.552225693003324,8.208234966250785,8.160738596120364,4.264800781900298,3.689745735051867,3.2711801942275684
2024-07-24,27.356763518611476,10.226257918536595,13.030771791118823,12.424086009571065,9.546817039980617,8.203587306502353,8.156879559511369,4.262385970066742,3.6876565303927342,3.1047943557082283
2024-07-25,27.35662459623956,10.226205987831968,13.030705618608179,12.424022917915643,9.546768559594165,8.203545647268575,8.156838137467599,4.26236432493432,3.6881456211139536,3.104778589026036
2024-07-29,27.35662459623956,10.226205987831968,13.020549273043317,12.424022917915643,9.546768559594165,8.203545647268575,8.156838137467599,4.26236432493432,3.6881456211139536,3.1149349345909
2024-07-30,27.35254924174779,10.224682575674167,12.992887392797718,12.422172093906774,9.545346364176952,8.202323553640598,8.155623001922452,4.261729354580575,3.687596192920778,3.1550902286321967
2024-08-01,27.359495019018837,10.227278983314644,13.021580273381034,12.425326521665017,9.547770264385836,8.204406412975027,8.15769400233917,4.2628115580207275,3.6885326036953354,3.105104361204369
2024-08-05,27.35518822163013,10.225669055266327,13.019530480141823,12.423370587764184,9.546267301264107,8.203114915595755,8.156409858198252,4.262140527152875,3.6981077853014974,3.1102012676850523
2024-08-06,27.3581055813745,10.226759596300786,13.0209189792377,12.424695507956597,9.547285385866855,8.203989756486605,8.157279718116088,4.262595073365389,3.687837438726751,3.110532962568733
2024-08-07,27.356160605743423,10.226032543101123,13.019993280269496,12.42381219643071,9.546606638672055,8.203406508494288,8.156699790890485,4.262292031785329,3.6875752585137116,3.1174211460993764
2024-08-08,27.355049315256974,10.22561713054221,13.014386488158456,12.423307503374607,9.54621882646082,8.224400358693345,8.161446321289963,4.262118884513178,3.6721918168901717,3.1152633548202826
2024-08-09,27.354632604601576,10.225461359533822,13.017742696793963,12.423118254049838,9.546073405004694,8.225290633640961,8.161321994639831,4.262053957912853,3.672135876890169,3.112169216932296
2024-08-12,27.354495092871385,10.225409956142526,13.018179956576267,12.423055803037968,9.546025416896448,8.225249285107324,8.161280967676523,4.262032532568839,3.672117417064178,3.1121535720585425
2024-08-14,27.348940219555267,10.22333348363887,13.010459610335145,12.420533054913733,9.544086906911774,8.22357898493848,8.159623657544541,4.261167042246053,3.671371720717583,3.1369053191985476
2024-08-15,27.34937140525313,10.223494665576716,13.010664734338548,12.411537030078447,9.54423737979081,8.22370863857826,8.159752302859236,4.261234224164989,3.6714296038737424,3.144570015486123
2024-08-16,27.34937140525313,10.223494665576716,13.010575889876852,12.41162587454014,9.54423737979081,8.22370863857826,8.159752302859236,4.261234224164989,3.6714296038737424,3.144570015486123
2024-08-19,27.467329506746985,9.836746621038808,13.066690628624258,12.46469845106946,9.585401767258617,8.259177572904807,8.194945392895685,4.279612968292417,3.6872645150102414,3.158132576158724
2024-08-20,27.470831160564952,9.838000651990507,13.06835642679065,12.445890013509947,9.586623755682604,8.26023048853952,8.195990119934622,4.280158551840544,3.6953836426047264,3.1585351885419275
2024-08-21,27.468169822246736,9.837047559309884,13.067090381452909,12.44468427190702,9.585695016068058,8.26758845420803,8.195196103094199,4.279743895658665,3.695025638653878,3.1597588574006186
2024-08-22,27.444240961597178,9.828478028038848,13.055707002550838,12.433333657594241,9.5773444502403,8.260386155208534,8.248680667570017,4.276015602293737,3.6933350529095605,3.1824784219967475
2024-08-23,27.443961338539157,9.828377887937117,13.055573980955462,12.456131709638385,9.577246868880824,8.26030199203418,8.243502238677811,4.275972034954399,3.699410684347151,3.1595212640355115
2024-08-27,27.44298270270649,9.828027413650279,13.055108426717277,12.455687531165859,9.576905349781283,8.263573376753062,8.243208280142527,4.275819556257856,3.699278765495831,3.159408597329531
2024-08-28,27.447177347765205,9.829529622323227,13.056849143878843,12.457846125364421,9.578369174582631,8.264836459472882,8.244468250068348,4.276473112963696,3.6845592523564363,3.1598915112243073
2024-08-29,27.456969841397555,9.833036562400016,13.061507514044926,12.462290785640768,9.581786506644212,8.26778515461105,8.24740967831862,4.277998855855106,3.685873814599379,3.1253412864883687
2024-08-30,27.4568578877128,9.832996468948995,13.061454256751674,12.46264771392377,9.581747437645987,8.26775144335237,8.24737605013938,4.277981412643488,3.685858785732119,3.1253285431494215
2024-09-03,27.459657003749243,9.833998903321314,13.062785819387823,12.463918230645506,9.582724258191863,8.268594307300791,8.248216836898555,4.278417535612283,3.6862345441847943,3.1154525607078254
2024-09-05,27.459237099961108,9.833848525135913,13.062586067684867,12.46372763662318,9.582577722413353,8.268467866753056,8.248090707956205,4.278352111498275,3.686178175532818,3.1169340864412205
2024-09-09,27.458369339492727,9.833537758126212,13.064721796617043,12.46292599601965,9.582274896005522,8.268206568541355,8.24783005369877,4.278216908003047,3.686061685781536,3.1178549977141343
2024-09-10,27.445079864960793,9.828778460588195,13.058398650277352,12.456894110601777,9.577637206250026,8.264204869851282,8.243838216962688,4.276146309638737,3.684277682431204,3.1647446284379495
2024-09-11,27.443541914635784,9.83383141944842,13.057666891851175,12.456196058913084,9.57710050056993,8.263741765475995,8.243376253881236,4.275906685609984,3.6840712251686627,3.1645672844457353
2024-09-13,27.442563308715183,9.833480756050845,13.057201270096908,12.455751884934037,9.576758991908942,8.263447089714276,8.246648192158421,4.275754211573961,3.683939855321284,3.1644544395261422
2024-09-17,27.43641366923576,9.846046812003808,13.054275264988782,12.452960659395963,9.57461292360916,8.26159532317602,8.24480019010683,4.27479605228658,3.6907537923561473,3.163745312840956
2024-09-19,27.44924494054828,9.85065154276504,13.046622910162162,12.458784573512114,9.57909071205543,8.265459048673964,8.248656060973634,4.276795259202391,3.6518269921850264,3.172867959921962
2024-09-23,27.425488648213214,9.842126173187566,13.03533154719351,12.448001962583872,9.570800368195242,8.25830560376613,8.241517158421658,4.273093853256438,3.641030038958871,3.2643046462235037
2024-09-24,27.411254600341213,9.837018031017033,13.028566105904563,12.44154135004497,9.565833046286718,8.304902613886835,8.23723974512647,4.270876083383712,3.6401579779941065,3.262610446014379
2024-09-25,27.32130905469369,10.132873099624778,12.98581499857707,12.400716468377126,9.53444433075851,8.277651435199584,8.210210591068863,4.256861902518451,3.62821339536381,3.2519047238181242
2024-09-26,27.29722031160569,10.201466442591068,12.974365621804429,12.389782963232268,9.526037970012375,8.270353167814395,8.202971785152547,4.253108698287806,3.635655465907587,3.249037573591835
2024-09-27,27.296874518508503,10.266702564236347,12.948865859099376,12.371637873960143,9.525410588840748,8.270248401431441,8.20286787233698,4.253054821167254,3.628008788315677,3.236328712103529
2024-09-30,27.25916655256393,10.43417705330889,12.90719588132417,12.354547664628173,9.510734139966198,8.258823861055479,8.190018387046864,4.247179641345907,3.618948983114454,3.219207835645933
2024-10-02,27.24854980100645,10.487775672392463,12.888903960935663,12.331640490642938,9.507029951090924,8.255607259369556,8.186828583341796,4.245525472977069,3.617539494596937,3.2305993136462026
2024-10-03,27.248274151415686,10.501326338360293,12.876128425646579,12.331515742291941,9.506933776838181,8.255523744658527,8.186745764404085,4.2454825247332995,3.6175028991344798,3.230566632516923
2024-10-04,27.24882545617434,10.530370332407927,12.863237722173103,12.323166365819404,9.506620311071966,8.248103532506908,8.186911403955152,4.244556789654674,3.617576090799818,3.230631995436708
2024-10-07,27.249376783242152,10.54373488174836,12.863497984808914,12.308240907607033,9.506812659072777,8.248270416864655,8.187077050209009,4.244642670018684,3.617649285426938,3.230697361001477
2024-10-08,27.23876765456334,10.539629839603522,12.858489778328961,12.30344888198981,9.503111326758729,8.245059078751265,8.183383907282373,4.242990083222295,3.616240808928954,3.2688786405707533
2024-10-09,27.210975136744924,10.610704348875867,12.838298291552478,12.298472014416731,9.49341502205696,8.236646401853905,8.175034159381058,4.238660835328749,3.6125510518007165,3.285242737988614
2024-10-10,27.20644016351146,10.608935971962929,12.83615866447837,12.296422354633586,9.490822793409212,8.235273684750668,8.166096269178704,4.2379544213418425,3.611948985088953,3.309946691644277
2024-10-14,27.208089069781416,10.905544129596445,12.756127022790373,12.297167606412089,9.491398005642678,8.235772801663135,8.16659119344143,4.238211271910132,3.6121678952180436,3.0889310035442614
2024-10-15,27.2023187720876,10.904241185167526,12.753421700481523,12.295064573240593,9.489385067803399,8.234026157101573,8.159304738807181,4.237312431103434,3.611401825832502,3.113523548374663
2024-10-16,27.19416209977579,10.919649181426871,12.750809083869841,12.28885386480667,9.486539655796902,8.231557167096232,8.156858154175765,4.236041864087701,3.6229389771528577,3.1125899518113704
2024-10-17,27.136354544866766,11.128655720652802,12.723704255504623,12.255678832259965,9.466373795931938,8.21405906617377,8.139518843484646,4.2270371658823755,3.60264436171259,3.1059734135305272
2024-10-18,27.13567109440953,11.130894015438571,12.723383798993904,12.255370163338068,9.466135377853767,8.213852188628179,8.139313843293259,4.226930704622851,3.602553626277505,3.105895187144366
2024-10-21,27.135397723865957,11.130781880436015,12.723255620909303,12.255246700122743,9.466040013985124,8.213769440527722,8.139231846108007,4.22688812162056,3.6035247547313727,3.1058638976931987
2024-10-23,27.065867555271456,11.102261010809896,12.94186428651692,12.223844567089799,9.441784782320847,8.192722954317796,8.118376350704972,4.216057388763164,3.5993154919454553,3.0979056122596953
2024-10-25,27.03964800382425,11.167297829786788,12.929327098274564,12.21200294698082,9.432638230437817,8.184786407648646,8.110511825913354,4.211973162259679,3.61690992056055,3.0949045743135306
2024-10-28,27.036255404700952,11.17844345370394,12.927704886928757,12.21047073655834,9.43145474017247,8.183759482328204,8.10949421964473,4.211444696191792,3.6164561156358777,3.0945162641349357
2024-10-30,27.035984033547845,11.181844309152329,12.925065801249524,12.210348176334147,9.431360073780619,8.183677339434738,8.109412822174388,4.211402424635087,3.616419816161281,3.094485203530043
2024-10-31,27.035441307584318,11.183627263272527,12.924806340791864,12.210103063266658,9.431170746697976,8.183513058594663,8.10925003213567,4.2113178840673795,3.6163472193981367,3.094423084190809
2024-11-04,27.03530562949804,11.199128570965039,12.909685896957868,12.21004178653742,9.431123416114994,8.183471989415205,8.109209335647199,4.211296749455789,3.6163290706627618,3.0944075547456844
2024-11-05,26.997775160512816,11.322402130239777,12.891764643438314,12.194595248481278,9.418031110456791,8.172111676130818,8.097952113937296,4.205450618318637,3.609805406911501,3.0901118915727737
2024-11-07,27.031642835862346,11.336605650242591,12.78249069705618,12.209892901359677,9.429845669922686,8.18236327736543,8.10811068484028,4.210726195116832,3.6143337695958113,3.093988318638163
2024-11-13,27.030829016498835,11.339274965888514,12.782105865157266,12.209525308190075,9.429561773340902,8.182116937706578,8.107866580642956,4.2105994262580975,3.61422495583167,3.0938951704851085
2024-11-14,27.030679821597513,11.342222980358422,12.780078424596928,12.209457918509854,9.429509727488464,8.182071777044715,8.107821829801104,4.210576186128632,3.614205007352276,3.093376327122095
2024-11-15,27.001009241098046,11.45257097000458,12.766050203768254,12.196056046769412,9.419159302368321,8.173090618564222,8.098922172749777,4.205954391911682,3.5972062107714335,3.0899808419942776
2024-11-18,26.904014299325535,11.483346068804044,13.068600849097804,12.108126140248384,9.385323129804497,8.14373066236516,8.065333909888592,4.190845464030558,3.571798682930863,3.0788807935045637
2024-11-19,26.896492084770685,11.509093390628305,13.064946940115119,12.103742222913464,9.382699045031737,8.141453720023485,8.063078886848102,4.189673726668397,3.570800027646904,3.0780199553538
2024-11-20,26.896223512045918,11.539433993388041,13.064816481154612,12.103621361984148,9.382605354856816,8.141372424202368,8.033541389592632,4.189631891023618,3.5707643717148954,3.0779892200369527
2024-11-22,26.898103633763238,11.540240632299517,13.065729748594853,12.097477157751271,9.383261225376511,8.14194152904702,8.034102956744496,4.189924758083649,3.5710139781936525,3.0782043801457943
2024-11-26,26.899043793194693,11.543639933657014,13.066186430196622,12.105389845405996,9.383589195022958,8.142226111306911,8.0343837697628,4.190071206968374,3.571138794519634,3.064330919964999
2024-11-27,26.835262311774983,11.752386340682614,13.0352046327234,12.077682512704502,9.361339362482667,8.12291972824638,8.015333096323635,4.18013594864138,3.5626711134964344,3.0570649529240055
2024-11-28,26.77550837176496,11.776914432632974,13.006179209882637,12.050789199423658,9.34049451646699,8.104832464834953,7.997485395509924,4.170828061511123,3.554738132125953,3.222230215846826
2024-11-29,26.7719156308506,11.776328131657952,13.004434039201355,12.049172223088195,9.339241207796107,8.103744957445882,7.996412291963447,4.170268419303202,3.554261156938412,3.23422194175485
2024-12-02,26.7719156308506,11.777322058469439,13.003440112389864,12.049172223088195,9.339241207796107,8.103744957445882,7.996412291963447,4.170268419303202,3.554261156938412,3.23422194175485
2024-12-04,26.770851300175657,11.776853845237769,13.001432323285677,12.048693202319507,9.338869921667941,8.103422789078884,7.996094390659364,4.170102628230849,3.5595862356737014,3.2340933636706497
2024-12-05,26.770452197989865,11.776678274873618,13.001238496798784,12.048513579350514,9.338730696980733,8.099823428863585,7.995975184186871,4.170040459977203,3.554066870409035,3.2444808105697964
2024-12-06,26.77051871419446,11.776707536237446,13.001270800811934,12.048295047402604,9.33875390080699,8.099843554392598,7.99599505168546,4.170050821224088,3.554075701154117,3.2444888720903045
2024-12-12,26.767725318170086,11.77547868414223,12.970101033169554,12.046540970620697,9.337779439374339,8.098998368274824,7.982738561202939,4.169615693182311,3.5546986188833096,3.296323312979714
2024-12-13,26.767725318170086,11.77547868414223,12.969604147548008,12.046540970620697,9.337779439374339,8.098998368274824,7.970316420664352,4.169615693182311,3.555195504504853,3.3087454535183016
2024-12-16,26.7476566239306,11.816798020404299,12.959880384435884,12.037509260062208,9.330778581504754,8.092926267639934,7.964340797359158,4.166489587342237,3.5510405115729267,3.332579965747995
2024-12-19,26.744204123605186,11.815272746636044,12.939838952291646,12.035955497606608,9.329574195021785,8.091881659098505,7.9633127862110715,4.165951790448162,3.5510786038401485,3.3629296452408455
2024-12-20,26.74075251443972,11.8137478665717,12.93816893562108,12.034402136208426,9.328370119415249,8.090837320191602,7.9622850404133905,4.165414132370309,3.5511166862749883,3.3749052484935342
2024-12-23,26.721386937550264,11.918782211691118,12.92879915048896,12.025686856421085,9.321614540315396,8.08497795882398,7.956518776241032,4.162397551306882,3.5783065045858207,3.3015295125754593
2024-12-27,26.721121850421248,11.91965601353376,12.928670891493404,12.025567556670264,9.321522066072122,8.0848977525233,7.956439844308185,4.162356258614279,3.578271006316204,3.301496760047235
2024-12-30,26.720061554498542,11.945967086440366,12.928157880957809,12.002274342437481,9.321152187445941,8.08457694323354,7.956124132236911,4.162191096036356,3.5781290202806044,3.3013657564324506
2025-01-03,26.702711171307552,12.00562241492522,12.919763121360015,11.994480795308858,9.315099598012198,8.07932731057023,7.950957909018157,4.159488422231393,3.54507351695656,3.3274757403098163
2025-01-06,26.702578812292582,12.005562905898337,12.918212052206544,11.994421341508344,9.31505342526969,8.079287263258268,7.950918498002917,4.159467804632422,3.5455516211826272,3.328946275748269
2025-01-08,26.702446454589747,12.005503397461394,12.91814802000636,11.994361888297224,9.315007252984916,8.079247216343317,7.950879087378376,4.159447187237843,3.5584215671423487,3.3165379285584726
2025-01-10,26.702314098199032,12.022792388685072,12.89528310394805,11.987858707449234,9.314961081157866,8.079207169825366,7.950839677144532,4.159426570047654,3.5707957141147677,3.3165214894284234
2025-01-13,26.68895285801065,12.066814213822585,12.888830592970335,11.98186025132496,9.310300083167466,8.075164515427296,7.946861254966028,4.157345286109342,3.569008967879049,3.314861976322285
2025-01-14,26.689746221466347,12.067172915397535,12.889213730039575,11.982216427534093,9.310576843813973,8.075404560080205,7.947097485639473,4.157468868545876,3.5661424326242384,3.3149605148586856
2025-01-16,26.690275156641498,12.067412061628698,12.889469167407366,11.980472098405452,9.310761360053009,8.07556459777745,7.947254980557769,4.157551260918808,3.566213106138949,3.3150262104709998
