date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,EVERBRIGHT SECURITIES INVESTMENT,SOOCHOW SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,ABCI SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,CENTRAL CHINA INTERNATIONAL SECURITIES,KINGSTON SECURITIES LTD,KGI ASIA LTD
2024-04-30,22.505098488855783,0.0,9.241148698114133,0.0,3.7964944403985306,3.9787709055842795,3.4133731322147276,2.9696720237265892,2.2637593647924366,2.3109219949219155
2024-05-02,44.565729240188226,0.0,18.320331667189446,0.0,7.507144695991657,7.891280395498853,6.761455192630322,5.902084871378626,4.487992019930616,4.563981917192255
2024-05-03,44.55393238412649,0.0,18.305269523957687,0.0,7.544130359804142,7.888777048804749,6.7641028078380145,5.898031127893811,4.484909521320857,4.560847226254252
2024-05-06,44.54035332467458,0.0,18.314201054775975,0.0,7.541898069517855,7.894072608973833,6.756385284610143,5.901990344705702,4.4871904914192235,4.56390882132269
2024-05-07,44.47131765026664,0.0,18.301314880400376,0.0,7.5822353970914556,7.884143391363767,6.818420264307845,5.897837606810256,4.484033230070175,4.5606975796894895
2024-05-08,44.44842217045874,0.0,18.298553057616367,0.0,7.58889175474618,7.885140686390281,6.838678873830661,5.896947573368106,4.48335655163368,4.560009331955986
2024-05-09,44.46345900114964,0.0,18.301141408058303,0.0,7.590840167078001,7.889026739838778,6.813105903158129,5.897781703083693,4.483990727345565,4.560654350287897
2024-05-10,44.431855031078165,0.0,18.28975280901664,0.0,7.588885438178969,7.888489539139398,6.860893623517268,5.894111578387422,4.481200389226119,4.5648115914560154
2024-05-13,44.44947145567495,0.0,18.29551308229349,0.0,7.592185914355838,7.891162615960899,6.826480794087228,5.896108844526314,4.482718879278431,4.566358413822845
2024-05-14,44.477307525321066,0.0,18.293815481993754,0.0,7.578299409430659,7.8929461533933445,6.81781647286016,5.897441465756133,4.483732050253281,4.558641440991603
2024-05-16,44.470458291472134,0.0,18.308164851535484,0.0,7.56498070065941,7.8991372512121405,6.8057254017119275,5.902067322348278,4.487249016310937,4.562217164749691
2024-05-17,44.46635662485036,0.0,18.308699215967078,0.0,7.549732274921637,7.899659677265262,6.816285504942924,5.90223958728447,4.4873799866342585,4.569647128134008
2024-05-20,44.46550407697274,0.0,18.31465949297925,0.0,7.549562335838139,7.903545212156887,6.802592288786702,5.9041610226916195,4.488840823773136,4.571134746801521
2024-05-21,44.45906289193844,0.0,18.3125475608921,0.0,7.538474093333214,7.902633824711097,6.824870606582153,5.903480191736705,4.488323198699435,4.570607632106859
2024-05-22,44.504331332633676,0.0,18.298451538180576,0.0,7.536572983550113,7.875401908206646,6.8343484811151445,5.898936007450875,4.484868326812543,4.567089422050428
2024-05-23,44.52108481246135,0.0,18.305339918020092,0.0,7.544079195015034,7.878366572163012,6.794607541098019,5.901156638621961,4.486556637787973,4.568808684832552
2024-05-24,44.52522634168938,0.0,18.30744113088115,0.0,7.541503640512626,7.879486801922685,6.787693446749689,5.901995727692332,4.487194584019349,4.569458326532786
2024-05-27,44.5077001733618,0.0,18.279805072288646,0.0,7.545710285114055,7.867592296438273,6.863124412310382,5.893086350429985,4.480420924524645,4.562560485532218
2024-05-28,44.5264800806443,0.0,18.286919508957904,0.0,7.543982521681277,7.87065433604489,6.822794401971242,5.895379919177618,4.4821646887930875,4.571624542729683
2024-05-29,44.52852954845119,0.0,18.28177630915833,0.0,7.541569324089585,7.868440712925706,6.834719411513033,5.893721842386506,4.4809040790705055,4.570338772405141
2024-05-30,44.529620000934585,0.0,18.277767686411856,0.0,7.526074807098161,7.866715409547756,6.858134366287478,5.892429533201706,4.479921556709857,4.569336639808596
2024-05-31,22.497631799734556,0.0,9.234478823876328,0.0,3.8047551840744847,3.9745015972019635,3.4423381813257823,2.9770329002478233,2.2633913209663747,2.3085665144351206
2024-06-03,44.54991980929932,0.0,18.28615983879766,0.0,7.534048942962368,7.87032737549597,6.810995897000898,5.895135014933044,4.48197849194535,4.571434629565398
2024-06-04,44.52908722105464,0.0,18.283321629872997,0.0,7.53506564459912,7.8695430293671915,6.846227472021517,5.894220026495944,4.481282840618439,4.5612521359701566
2024-06-05,44.55154543984288,0.0,18.291928716321433,0.0,7.537497697961369,7.872996683207149,6.799076221331031,5.896806783509929,4.483249511317447,4.566898946508758
2024-06-06,44.55454763317992,0.0,18.290411610915374,0.0,7.5384769100836095,7.872496662400135,6.798061236098643,5.896432272227206,4.4829647762757725,4.566608898819336
2024-06-07,44.55623831370437,0.0,18.29403891295159,0.0,7.540263562075995,7.874057913386776,6.771849159163788,5.897601635784594,4.483853825008363,4.582096677924526
2024-06-11,44.54896257740931,0.0,18.291051618513375,0.0,7.556819595963889,7.872917929901822,6.7691395876737435,5.8966385968051105,4.483121641609338,4.581348452123409
2024-06-12,44.576745662291785,0.0,18.297847794439253,0.0,7.567102292257431,7.875843170966008,6.715793478580744,5.898829536621531,4.484787378714505,4.583050686128744
2024-06-13,44.641654818641,0.0,18.309230519056783,0.0,7.604938585954306,7.880742575254048,6.587455435487972,5.902499080326093,4.487577275115085,4.58590171016471
2024-06-14,44.62257700336886,0.0,18.29841492643581,0.0,7.601904774640935,7.8760872785087255,6.628196135866651,5.899012367685056,4.484926382298358,4.5888811311956035
2024-06-17,44.60449075100973,0.0,18.290998282836167,0.0,7.600718963074747,7.872894972916181,6.664145875110809,5.89662140253879,4.483108569078914,4.587021183434662
2024-06-18,44.629868779752755,0.0,18.302631487272834,0.0,7.605523896177334,7.877902189871325,6.607840004629425,5.900371695508076,4.485959857876246,4.589902088912002
2024-06-19,44.636338010133464,0.0,18.29735942188044,0.0,7.603333128180287,7.875632963419994,6.607686793752363,5.898672095893684,4.48466767900378,4.596309907735987
2024-06-20,44.64862993273331,0.0,18.277792615019052,0.0,7.606711947515646,7.866482469474187,6.629467675071048,5.892364181457626,4.479871870806034,4.5986793079230965
2024-06-21,44.65720064880257,0.0,18.275635898845714,0.0,7.605523032406462,7.865554251809911,6.634221060720089,5.891668902908568,4.479343261453593,4.5908529430530916
2024-06-24,44.6584226864746,0.0,18.274943727483038,0.0,7.605089311641078,7.865402021054642,6.634843811552049,5.891445761863543,4.4791736108243985,4.590679069106651
2024-06-25,44.6584226864746,0.0,18.274943727483038,0.0,7.60523498085683,7.865402021054642,6.634698142336297,5.891445761863543,4.4791736108243985,4.590679069106651
2024-06-26,44.66372151321046,0.0,18.272761068887927,0.0,7.6037440462195915,7.868103916216354,6.624875317838247,5.890742120039989,4.478638643005814,4.597413374581614
2024-06-27,44.65369180571273,0.0,18.26746629643846,0.0,7.61071416717922,7.865824029794807,6.639846388369635,5.889035200162554,4.477340898652417,4.5960812136901765
2024-06-28,44.654562709820965,0.0,18.26722690689233,0.0,7.610614431103037,7.865720950582075,6.639613767512956,5.888958026161473,4.477282224472418,4.596020983454747
2024-07-02,44.65033494926957,0.0,18.247931311625152,0.0,7.606286584575013,7.863053284316504,6.675207100347996,5.886960780802217,4.475763750218538,4.59446223884501
2024-07-03,44.63678691104136,0.0,18.242275490648503,0.0,7.603929068290849,7.860616184957323,6.703841452504151,5.885136157741981,4.474376517985322,4.593038216830507
2024-07-04,44.63444874639516,0.0,18.241319923579937,0.0,7.604694803878148,7.8602044300768075,6.7075644481918575,5.884827882477241,4.474142141147019,4.592797624253834
2024-07-05,44.62992941057465,0.0,18.238878373604706,0.0,7.603385964394628,7.859152363559035,6.71161318705691,5.884040214620369,4.4735432896560265,4.599457196533673
2024-07-08,44.63956726225607,0.0,18.24222240096269,0.0,7.594594120745979,7.86117535968989,6.702657840340613,5.885119030491067,4.474363496405657,4.600300489108031
2024-07-09,44.65161483741142,0.0,18.235927399771327,0.0,7.615269748889782,7.857585149348828,6.6866520034650545,5.8824312879799425,4.472320048020467,4.598199525113173
2024-07-10,44.632943568235525,0.0,18.224297981033498,0.0,7.628389008343856,7.852636839959424,6.710930616212189,5.878726830513484,4.469503607235492,4.602571548466533
2024-07-11,44.60540696934262,0.0,18.209478806866557,0.0,7.67285884876424,7.847127659137149,6.7248147759979515,5.874602487343907,4.466367933950211,4.599342518597364
2024-07-12,44.605018229231305,0.0,18.209320109630067,0.0,7.6700322007898984,7.84705927071774,6.7424768505004575,5.860461895060406,4.466329009154188,4.599302434915941
2024-07-15,37.51637113158484,15.916045511802954,15.308359216716022,0.0,6.454210565013472,6.596929560674808,5.670884569993627,4.915830725522398,3.754789769224429,3.8665789494674483
2024-07-16,37.5044825181718,15.923025835466579,15.315073026500775,0.0,6.46021748141626,6.599822785847197,5.6731273287259985,4.899539790207633,3.756436512937158,3.8682747207265984
2024-07-17,37.503108050734376,15.922442287073249,15.314511758413248,0.0,6.459980726821324,6.599580914985294,5.6765842279085925,4.89936023146031,3.756298846735117,3.868132955868489
2024-07-18,37.506651738984814,15.924932391670419,15.31690678898993,0.0,6.459647027469137,6.600613020894644,5.665498406929871,4.900126440513895,3.7568862928604,3.8687378916868895
2024-07-19,37.51105149312195,15.926800481300527,15.318703553587362,0.0,6.460404782624976,6.601387312202981,5.654432406782848,4.90070125459565,3.7573269980485025,3.8691917177352098
2024-07-22,37.589477140499056,15.906469686077793,15.299149003042736,0.0,6.452157980836648,6.592960544140686,5.648556855689728,4.894445437316344,3.7525307148356966,3.864252637561314
2024-07-23,37.5876422961931,15.905693248160812,15.298402210095094,0.0,6.453307414857366,6.593004819196032,5.6513319287866075,4.894206526162889,3.7523475436362337,3.86406401291186
2024-07-24,37.58780848257535,15.905402103483798,15.298122181535456,0.0,6.454165527093759,6.59520269934821,5.648177745736399,4.8941169404934,3.752278859046596,3.8647254606870374
2024-07-25,37.57085864410277,15.898229724795629,15.291223649527907,0.0,6.4513404692068885,6.59296050712984,5.632823433338321,4.891909988426862,3.8085247028939833,3.862128880577795
2024-07-26,37.55132610233337,15.88836542846802,15.281735979271424,0.0,6.45099460283638,6.5909420855995675,5.642737335108297,4.888874729120063,3.8454130716139963,3.85961066564888
2024-07-29,37.538577282527456,15.877817022039062,15.271590318739184,0.0,6.446346284824767,6.616046242545183,5.652269230788722,4.885628968072131,3.854798227543609,3.8569264229198854
2024-07-30,37.53455993508364,15.874572335329631,15.268469516548913,0.0,6.445612035761399,6.618713400084475,5.657934578782065,4.884630572930159,3.8601001368632537,3.855407488616462
2024-07-31,22.686456684695504,9.594209393768963,9.227895439937651,0.0,3.896014411075177,4.0003382737914945,3.4227582497793008,2.952153137606053,2.3329516040920346,2.330115480451033
2024-08-01,37.52639234580773,15.870088086575986,15.264156479702734,0.0,6.457915278067315,6.6175742977590355,5.667294600366655,4.883250762621196,3.8590097358834967,3.8543184132158523
2024-08-02,37.518139975365436,15.867267401026949,15.261443489997466,0.0,6.462854322604635,6.617250275526823,5.678704488968578,4.882382833295075,3.8583238510329387,3.8536333621820935
2024-08-05,37.533593699764765,15.864022921105306,15.258322886699677,0.0,6.461411110074334,6.617236037591886,5.67754332856019,4.881384501782028,3.853640128880746,3.8528453855410643
2024-08-06,37.525487641820796,15.865896060110959,15.260124507883788,0.0,6.463391303417254,6.618991177015782,5.676752985160189,4.881960869564484,3.8540951461027366,3.8533003089240103
2024-08-07,37.528762016007974,15.867537834259036,15.261703597890335,0.0,6.463573167255827,6.619919576303185,5.6617578077990895,4.882466046020778,3.8544939608782225,3.8597859935855565
2024-08-08,37.54018130815279,15.87602252679121,15.269864338636502,0.0,6.460939163249792,6.580462519755878,5.685126555112497,4.885076799096144,3.8565550365452097,3.8457717526599815
2024-08-09,37.54012412041908,15.877492324445686,15.27127801833815,0.0,6.4616591305772975,6.580949921690564,5.68406928211076,4.885529058118145,3.8569120753146806,3.84198606898564
2024-08-12,37.536971321691254,15.876157311373756,15.269993977044793,0.0,6.46123762581018,6.581858243606055,5.686514677720988,4.885118272521616,3.85658777800547,3.8455607922258883
2024-08-13,37.545573463299114,15.881341582596157,15.274980308988273,0.0,6.458108174404109,6.584860427589977,5.670582215193266,4.886713480831887,3.857847125380408,3.83999322171681
2024-08-14,37.52172120316604,15.880528898465268,15.274198653733762,0.0,6.457534020991801,6.580259110455181,5.645436941272449,4.886463416662092,3.8576497106266303,3.896208044626782
2024-08-15,33.78978379160366,14.282581730909632,13.737262281433543,10.013103519746641,5.823536653223876,5.918133404531732,5.074855572764203,4.394772590371411,3.4629065159235632,3.5030639394917373
2024-08-16,33.78287307765904,14.280031122330698,13.734809056961511,10.013506549335666,5.82370182878026,5.917186093215854,5.089178047415163,4.393987764148628,3.462288103984184,3.502438356168991
2024-08-19,33.784614363368014,14.28312952643029,13.737789161719313,10.015679225955067,5.819376684375975,5.918798721726118,5.079433539601282,4.394941147904264,3.4630393325748967,3.503198296344777
2024-08-20,33.77709451774906,14.283286047154315,13.737939706367253,10.016884825451609,5.819440455627948,5.9222606968497296,5.07631125654221,4.394989309574241,3.4630772820608717,3.5087159026227623
2024-08-21,33.777135909241466,14.283442571308816,13.738090254314697,10.016994596020012,5.817641274180232,5.922435181795638,5.077353155387023,4.395037472299784,3.46311523237859,3.508754353073747
2024-08-22,33.77758009334429,14.283630404822615,13.738270916207126,10.017893432711524,5.817717778706161,5.922513064407262,5.075337772252069,4.395095268963828,3.4631607738577914,3.5088004947273355
2024-08-23,33.77909781051181,14.284272206604149,13.73888821352576,10.018343563502514,5.817979184352277,5.9231079544871434,5.070743777163541,4.395292752369215,3.4633163829495572,3.508958154534034
2024-08-26,33.77839446120874,14.283974779095646,13.738602142017747,10.02032675364443,5.81873475917657,5.923203802607207,5.069542297813758,4.395201233462717,3.4632442696806383,3.5087755012925443
2024-08-27,33.774323014522714,14.28225307376579,13.736946172660588,10.019118963078748,5.816061028147108,5.92281858409126,5.087997540526818,4.3946714620575955,3.4628268308227637,3.5029833303266207
2024-08-28,33.76893897873234,14.281169394878537,13.73590386942833,10.018358753353215,5.815291024964479,5.9237935701001145,5.096924772168226,4.394338012380206,3.4625640857007296,3.5027175382938176
2024-08-29,33.765091418923284,14.279542229351518,13.734338830274972,10.017217283243172,5.81353288718414,5.925200182490944,5.106751822628905,4.393837331019309,3.462169568644069,3.502318446239687
2024-08-30,33.763241942624674,14.27876007021028,13.733586534543607,10.016668592119741,5.80927066609313,5.925313829246382,5.115455169315175,4.393596659436259,3.4619799289810365,3.502126607429713
2024-09-02,33.75078463560969,14.276085733452037,13.73101430592493,10.0147925227076,5.80938744022356,5.9246421654582315,5.137717238926225,4.392773761860458,3.4613315183252906,3.501470677511974
2024-09-03,33.74568397052048,14.273928227103744,13.728939174751956,10.013279014113717,5.80850948316194,5.924184840417181,5.151615469812897,4.3921098938048315,3.4608084166247424,3.500941509688514
2024-09-04,33.74286884002425,14.272505880397492,13.727571134286512,10.012281226104845,5.807930685636819,5.923923021129598,5.173768966165584,4.391672235513326,3.4468853575518312,3.500592653189738
2024-09-05,33.73780467027746,14.268974684778573,13.724174762307126,10.0119935537869,5.806493731288089,5.922676317902218,5.192194327532438,4.390585681134737,3.445375708000483,3.499726562991973
2024-09-09,33.73922650617713,14.268927822251634,13.724129689025846,10.011960672144877,5.807022032329632,5.923204237373977,5.1926151718966205,4.390571261462385,3.44536439261059,3.4969782147273074
2024-09-10,33.7442874615781,14.271068191631912,13.726188337532816,10.013462487440751,5.807893097927792,5.924530692934172,5.177955901082378,4.391229856446326,3.445881204563226,3.497502768862526
2024-09-11,33.74328992688531,14.270646316206609,13.725782569620778,10.013166473597297,5.807502432670903,5.92610735215793,5.188204131651462,4.3911000447224655,3.436801375357438,3.4973993771298053
2024-09-12,33.739374916552464,14.269013737119494,13.724212323601018,10.01202095532024,5.805962248740894,5.925538873189775,5.209067662353712,4.390597697600717,3.427212315083328,3.4969992704383577
2024-09-13,33.73919023693972,14.268935632651413,13.724137201218834,10.011966152403549,5.806039942812039,5.92605380967253,5.209586520593349,4.390573664734532,3.4271935555110264,3.4963232834630045
2024-09-16,33.737011170183266,14.268014064496729,13.72325081921244,10.011319523291933,5.805117620259684,5.925780538935936,5.205199771097372,4.3902900967814364,3.426972208066339,3.5070441876748704
2024-09-17,33.731878549180095,14.265843382918225,13.72116301584921,10.013079954401844,5.804891154731655,5.925097914166761,5.215462373295854,4.389622174687002,3.426450841504148,3.5065106392652057
2024-09-19,33.731915468933785,14.265858996973726,13.721178033748618,10.01309091378097,5.804459705700378,5.925323300484392,5.215577532282604,4.38962697915614,3.4264545917761917,3.5065144771632015
2024-09-20,33.73243366444496,14.266124441146792,13.721433343068401,10.013277226896637,5.80456770901143,5.925761910699269,5.216878557625883,4.3897086567406305,3.423234767651446,3.506579722714551
2024-09-23,33.72818827826657,14.26432898197168,13.719706435841905,10.014205786474479,5.80274278781876,5.925344442235925,5.2361398670995,4.389156191162727,3.414048826042251,3.506138403086198
2024-09-24,33.72586610445737,14.265198357122305,13.721855964352336,10.014816127253564,5.805757345688412,5.926800032767126,5.242587948176949,4.389423699247379,3.4013423274878782,3.5063520934466874
2024-09-25,33.73104269150235,14.266369400232081,13.722544585805915,10.01563825261964,5.803825945573228,5.930351296467647,5.243893953360472,4.389784031031782,3.389909910327218,3.506639933079666
2024-09-26,33.74692689673412,14.26022356792685,13.716633028670428,10.011323599647772,5.801735983752547,5.928452995223582,5.268877368956456,4.3878929488822855,3.3673339384977234,3.5105996717082344
2024-09-27,33.733820558998254,14.29999917320294,13.714032290501137,10.010064148359222,5.764468637297964,5.928035360869666,5.290640224318378,4.3873409402119545,3.366910318880836,3.5046883473596426
2024-09-30,22.691298669271173,9.622180724549652,9.229367615241896,6.7355700607550455,3.8813524651544444,3.9888553064183694,3.5645287315782648,2.947000524041189,2.2655259751575323,2.358234028762146
2024-10-02,33.72171363691378,14.298463362801552,13.71562210523756,10.008989074126601,5.761853317860953,5.927508075695764,5.31577675524836,4.379213011001941,3.3665487149516573,3.504311946161831
2024-10-03,33.76116338600186,14.30642000645333,13.724102597427827,10.014558760697573,5.583033748481992,5.932995401871352,5.399503566135782,4.381649904849878,3.379366367989696,3.5172062600907115
2024-10-04,33.78137351853186,14.305245802382451,13.70174603652754,10.006842485237412,5.592424558166691,5.932727316879022,5.38264533513636,4.381290279510127,3.3900323820567047,3.5256722855718294
2024-10-07,33.7920033355897,14.300019019870277,13.698380664615826,9.995528668082274,5.58917789313875,5.930887826602407,5.390195908897393,4.379689464555246,3.3942634372971487,3.5298537813509787
2024-10-08,33.77812249249652,14.293452325513053,13.689903376924148,9.990938633508826,5.6435792818623725,5.928382997905813,5.377005015916888,4.377678272678276,3.3927047617086994,3.5282328414854014
2024-10-09,33.677320277947445,14.29132319584238,13.6826164424549,9.99054367195796,5.755701014748547,5.89153124697379,5.4282438416503,4.377026180763267,3.3867330268645266,3.518961100796878
2024-10-10,33.71352201397954,14.290495155282429,13.681823670419355,9.989964818953029,5.7594124031561,5.891189891119901,5.382779786456923,4.376772575470043,3.3865367992463034,3.527502885916379
2024-10-14,33.718143419657174,14.292824850000924,13.68416347578106,9.990500036227152,5.754775049899058,5.898710621737697,5.368229611867452,4.377486094759776,3.387088886267045,3.528077953802656
2024-10-15,33.7144101657184,14.297362199598787,13.688507601892974,9.993671585014571,5.745938028287234,5.894020798070207,5.369851760949764,4.378875756004502,3.388164139518751,3.529197964944814
2024-10-16,33.712162218965354,14.300584254556306,13.691592445318216,9.9964707503611,5.740231454651956,5.895349075179441,5.364826219219541,4.379862579877398,3.3889276965238984,3.5299933053467893
2024-10-17,33.727467795782275,14.292281811684152,13.683643562805262,9.990667132421391,5.7234507124974145,5.9247268098692905,5.365538290582285,4.377319777554777,3.386960197986957,3.5279439088161975
2024-10-18,33.7287045946064,14.289563333827793,13.681040851600015,9.988766847517443,5.73318414371395,5.923599891239374,5.365064301953905,4.3764871850379015,3.386315977811346,3.527272872691878
2024-10-21,33.737136134760604,14.293135455214708,13.684460853840783,9.991263850879362,5.730831395239411,5.925080679515733,5.345193288887064,4.377581224310342,3.3871624929528235,3.5281546243991677
2024-10-22,33.72653391514115,14.293276111072995,13.684595519855291,9.991362172888325,5.748163858730206,5.925138987037621,5.33791996248107,4.377624303202741,3.387195825334589,3.5281893442560124
2024-10-23,33.71603731385068,14.285122644734372,13.676789269695302,9.985662693320407,5.754392217045044,5.921759046644176,5.373669334073177,4.3751271281589,3.3852636309986237,3.526176721479321
2024-10-24,33.708312111437074,14.281895849728112,13.67369988807677,9.983407081848645,5.766749278838575,5.920421410069735,5.381496365720961,4.374138852543773,3.3844989507049332,3.525380211031422
2024-10-25,33.6955815447286,14.2753452992603,13.669175573944683,9.97882808109003,5.786818941471158,5.917705942904491,5.397702142757258,4.372132605081371,3.3829466125967356,3.523763256165375
2024-10-28,33.70403891158158,14.277216271868115,13.67096710000126,9.980026719007311,5.768136337430726,5.918590755796601,5.400703189148284,4.372705630824032,3.3833899924459216,3.524225091896175
2024-10-29,33.70269610525802,14.274565872058876,13.66973963214447,9.978174042658603,5.770341521781206,5.91749203798555,5.402212189729894,4.371893888678426,3.3827619052880467,3.530122804416907
2024-10-30,33.71061928203877,14.27394141743058,13.669141636222395,9.977737537827654,5.767577623941522,5.91723317159871,5.399464396062292,4.371702635970801,3.382613923111418,3.5299683757958595
2024-10-31,22.716507374762926,9.622180724549652,9.214480242477702,6.726074530042654,3.881346488122709,3.988928915183582,3.641295312818213,2.947000524041189,2.2802477282,2.379580570673724
2024-11-01,33.70382053584571,14.275640529537515,13.669676682524944,9.978925247245433,5.758107895110212,5.9183743641980024,5.409826575138099,4.372223025725773,3.383016575756666,3.5303885689176475
