date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-21,30.352189525379636,32.66432455227124,0.5724789262438502,15.613790786917598,1.6270209325034417,2.4055043912961134,3.5268069241353284,1.4844292358192628,0.8471495422368972,2.353274338463538,91.4469691552669
2024-03-22,30.352189525379636,32.66432455227124,0.5724789262438502,15.613790786917598,1.6270209325034417,2.4037512146975373,3.5267338751103874,1.484356186794322,0.8471495422368972,2.3554658092117577,91.44726135136668
2024-03-25,30.352189525379636,32.671410307690486,0.570798798670215,15.6141560320423,1.628481913002255,2.405358293246232,3.526587777060506,1.484356186794322,0.8471495422368972,2.3554658092117577,91.4559541853346
2024-03-26,30.352189525379636,32.67155640574037,0.570798798670215,15.6141560320423,1.6288471581269583,2.405358293246232,3.526076433885921,1.484356186794322,0.8471495422368972,2.3554658092117577,91.4559541853346
2024-03-27,30.352189525379636,32.67856911213467,0.570798798670215,15.6141560320423,1.6557291993051233,2.405358293246232,3.5258572868110996,1.4842831377693815,0.8237008052309437,2.3554658092117577,91.46610799980137
2024-03-28,30.352189525379636,32.68003009263348,0.570798798670215,15.6141560320423,1.6595277486020379,2.405358293246232,3.525638139736278,1.4842831377693815,0.8255270308544603,2.3554658092117577,91.47297460814579
2024-04-02,30.352189525379636,32.68090668093277,0.5662697591238937,15.6141560320423,1.664714229372825,2.405358293246232,3.5250537475367523,1.4806306865223482,0.7958691267285501,2.3700756141998904,91.4552236950852
2024-04-03,30.352189525379636,32.67192165086507,0.5662697591238937,15.623141062110001,1.6722382789417136,2.405358293246232,3.5248346004619306,1.4805576374974074,0.7919975284066948,2.3700756141998904,91.45858395023248
2024-04-05,30.352189525379636,32.67192165086507,0.5662697591238937,15.623141062110001,1.6710694945426632,2.405358293246232,3.524615453387108,1.4804115394475261,0.7928010676810421,2.3700756141998904,91.45785345998306
2024-04-08,30.352189525379636,32.67184860184013,0.5662697591238937,15.623141062110001,1.6707042494179596,2.405358293246232,3.5243963063122865,1.4804115394475261,0.7928010676810421,2.3700756141998904,91.45719601875861
2024-04-09,30.352189525379636,32.67184860184013,0.5662697591238937,15.623141062110001,1.6744297496899336,2.405358293246232,3.524250208262405,1.4827491082456274,0.7923627735313983,2.3700756141998904,91.46267469562915
2024-04-10,30.352189525379636,32.67184860184013,0.5662697591238937,15.623141062110001,1.6735531613906456,2.405358293246232,3.524250208262405,1.4827491082456274,0.7923627735313983,2.3700756141998904,91.46179810732986
2024-04-11,30.352189525379636,32.67184860184013,0.5662697591238937,15.623141062110001,1.6735531613906456,2.405358293246232,3.524250208262405,1.4827491082456274,0.7930932637808048,2.3700756141998904,91.46252859757927
2024-04-12,30.352189525379636,32.67111811159072,0.566196710098953,15.623141062110001,1.6747949948146368,2.405358293246232,3.5241041102125235,1.4822377650710428,0.7930932637808048,2.3700756141998904,91.46230945050445
2024-04-15,30.352189525379636,32.67104506256578,0.566196710098953,15.623141062110001,1.6817346521840002,2.4077689110692737,3.5239580121626424,1.4822377650710428,0.7934585089055082,2.3700756141998904,91.47180582374673
2024-04-16,30.352189525379636,32.67104506256578,0.566196710098953,15.623141062110001,1.6817346521840002,2.4077689110692737,3.523811914112761,1.4822377650710428,0.7934585089055082,2.3700756141998904,91.47165972569685
2024-04-17,30.352189525379636,32.67104506256578,0.566196710098953,15.623141062110001,1.6817346521840002,2.4077689110692737,3.5236658160628793,1.4822377650710428,0.799375479925702,2.3700756141998904,91.47743059866717
2024-04-18,30.352189525379636,32.67104506256578,0.566196710098953,15.623141062110001,1.6817346521840002,2.4077689110692737,3.5235197180129982,1.4822377650710428,0.799375479925702,2.3700756141998904,91.47728450061729
2024-04-19,30.352189525379636,32.67104506256578,0.566196710098953,15.623141062110001,1.6817346521840002,2.4077689110692737,3.5233736199631167,1.4805576374974074,0.799375479925702,2.3700756141998904,91.47545827499376
2024-04-22,30.352189525379636,32.67104506256578,0.566196710098953,15.623141062110001,1.68283038755811,2.4077689110692737,3.5232275219132356,1.4805576374974074,0.7987910877261768,2.3700756141998904,91.47582352011847
2024-04-23,30.352189525379636,32.67104506256578,0.566196710098953,15.623141062110001,1.694445182523676,2.4101064798673755,3.523081423863354,1.4827491082456274,0.8108441768413864,2.3700756141998904,91.50387434569568
2024-04-24,30.352189525379636,32.670606768416135,0.566196710098953,15.623068013085062,1.698316780845531,2.4101064798673755,3.5229353258134726,1.4820186179962207,0.8226050698568337,2.3700756141998904,91.5181189055591
2024-04-25,30.352043427329754,32.67352872941377,0.566196710098953,15.623068013085062,1.6989011730450567,2.409960381817494,3.522862276788532,1.4820186179962207,0.8292525311264343,2.3700756141998904,91.52790747490116
2024-04-26,30.352043427329754,32.66710041521898,0.566196710098953,15.623068013085062,1.7042337518657251,2.409960381817494,3.522789227763592,1.4824569121458648,0.831297903824773,2.369345123950484,91.5284918671007
2024-04-29,30.352043427329754,32.66710041521898,0.5663428081488344,15.623068013085062,1.7127074387588421,2.409960381817494,3.5230083748384136,1.4824569121458648,0.8310787567499509,2.369345123950484,91.53711165204369
2024-04-30,30.35116683903047,32.67148335671543,0.5663428081488344,15.623068013085062,1.7138762231578928,2.409960381817494,3.5229353258134726,1.4857441182681947,0.8291064330765529,2.369345123950484,91.54302862306388
2024-05-02,30.35116683903047,32.67016847426649,0.5663428081488344,15.629058033130198,1.7143875663324777,2.409960381817494,3.522789227763592,1.4857441182681947,0.8234816581561216,2.369345123950484,91.54244423086435
2024-05-03,30.35116683903047,32.673820925513525,0.5575038761310138,15.629058033130198,1.7098585267861561,2.409960381817494,3.522716178738651,1.5003539232563277,0.8234816581561216,2.369345123950484,91.54726546651044
2024-05-06,30.35116683903047,32.673747876488584,0.5572116800312512,15.629934621429484,1.7122691446091982,2.409960381817494,3.5229353258134726,1.4999886781316245,0.8234816581561216,2.369345123950484,91.55004132945818
2024-05-07,30.35116683903047,32.67301738623918,0.5572116800312512,15.629058033130198,1.7139492721828335,2.409960381817494,3.522716178738651,1.4962631778596505,0.8131086966145472,2.369345123950484,91.53579676959475
2024-05-08,30.35116683903047,32.67301738623918,0.5426018750431181,15.640965024195525,1.7194279490533835,2.409960381817494,3.5225700806887694,1.4962631778596505,0.802881833122854,2.369345123950484,91.52819967100092
2024-05-09,30.35116683903047,32.67279823916436,0.5133822650668519,15.662879731677723,1.7235917434750014,2.409960381817494,3.5224239826388883,1.4953865895603624,0.7972570582024228,2.369345123950484,91.51819195458405
2024-05-10,30.35116683903047,32.67038762134132,0.5133822650668519,15.662733633627843,1.7274633417968568,2.4052852442212913,3.5054035598277133,1.4960440307848286,0.7994485289506427,2.3488913969670975,91.48020646161491
2024-05-13,30.35116683903047,32.670022376216615,0.4793414194445018,15.662733633627843,1.7384937445628972,2.4052852442212913,3.5053305108027724,1.5064900413513436,0.8022974409233287,2.33267451343027,91.45383576361132
2024-05-14,30.35116683903047,32.669218836942264,0.4793414194445018,15.665436447550649,1.748574510004709,2.4052852442212913,3.505695755927476,1.5053943059772337,0.8022974409233287,2.322447649938577,91.4548584499605
2024-05-16,30.35116683903047,32.69120659344941,0.44325520112381306,15.666166937800055,1.7699048252873832,2.4052852442212913,3.4919625392386306,1.5062708942765215,0.8022974409233287,2.3114902961974773,91.43900681154837
2024-05-17,30.35123988805541,32.691425740524224,0.4431821520988724,15.667189624149222,1.786121708824211,2.4052852442212913,3.4924738824132153,1.5049560118275898,0.8022974409233287,2.2961500009599374,91.4403216939973
2024-05-20,30.351312937080348,32.69653917227007,0.4406984852508898,15.667189624149222,1.7903585522707697,2.4052852442212913,3.491816441188749,1.5075857767254535,0.8031740292226166,2.288845098465871,91.4428053608453
2024-05-21,30.35138598610529,32.70114126084134,0.4406984852508898,15.645274916667024,1.8118349656033255,2.4052852442212913,3.4882370389666564,1.5075857767254535,0.8031740292226166,2.288845098465871,91.44346280206975
2024-05-22,30.35145903513023,32.70735042796129,0.44179422062499973,15.65024225036299,1.8558104786176057,2.371536594698704,3.5254920416863964,1.5051751589024116,0.8661422887214703,2.3078378449504435,91.58284034165655
2024-05-23,30.35167818220505,32.700776015716635,0.44179422062499973,15.65024225036299,1.8547877922684368,2.3576572799599775,3.526076433885921,1.5102885906482584,0.9010597226431084,2.3078378449504435,91.60219833326582
2024-05-24,30.35167818220505,32.70062991766675,0.44179422062499973,15.653894701610021,1.8693975972565697,2.350352377465911,3.5232275219132356,1.5117495711470716,0.8939739672238638,2.309298825449257,91.60599688256274
2024-05-27,30.35167818220505,32.70070296669169,0.44179422062499973,15.660469113854683,1.8860527749430411,2.3369113568768287,3.523811914112761,1.5117495711470716,0.8941200652737452,2.3086413842247913,91.61593154995467
2024-05-28,30.35167818220505,32.70062991766675,0.44179422062499973,15.660469113854683,1.88590667689316,2.3369113568768287,3.523811914112761,1.5116765221221309,0.9237049203747146,2.3086413842247913,91.64522420895587
2024-05-29,30.35167818220505,32.705305055262954,0.3347773990869249,15.66222229045326,1.9325119548053045,2.3369113568768287,3.5415628271733426,1.5148176301945795,0.9275034696716292,2.317407267217671,91.62469743294754
2024-05-30,30.393023930321466,32.709980192859156,0.2935777490203896,15.66222229045326,1.9381367297257357,2.3368383078518877,3.5420741703479273,1.514087139945173,0.9351005682654585,2.317407267217671,91.64244834600812
2024-05-31,30.29832505329827,32.15219558822315,0.29295359820342887,15.599184118366166,1.9449097596461615,2.329551565489018,3.531684645923302,1.5093659049043728,0.9322575536539673,2.3101811148350615,90.9006089025429
2024-06-03,30.257326693455493,32.15175866076479,0.4057537037033504,15.597727693504964,1.9764413578911362,2.329551565489018,3.5702799047450955,1.5104582235502726,0.9322575536539673,2.32183251372466,91.05338787048275
2024-06-04,30.257181050969372,32.149574023472994,0.40604498867559036,15.598528727178627,1.996321557246513,2.336833689795017,3.616084466629828,1.4585366772485011,0.9348062971610669,2.31819145157166,91.07210292994917
2024-06-05,30.257108229726313,32.14236472041006,0.8710967393177168,15.598528727178627,1.9706156584463372,2.336833689795017,3.7040525282462933,1.4427344675044838,0.9348062971610669,2.332755700183658,91.59089675796956
2024-06-06,30.256889765997137,32.14236472041006,0.8732813766095163,15.598528727178627,1.977824961509276,2.336833689795017,3.7808789396745803,1.4444093560948634,0.9348062971610669,2.332755700183658,91.67857353461379
2024-06-07,30.256889765997137,32.14600578256305,0.8727716279080965,15.598528727178627,1.9918794614198538,2.336833689795017,3.810954113058356,1.4444093560948634,0.9348062971610669,2.332755700183658,91.72583452135973
2024-06-11,30.256889765997137,32.14316575408371,0.8736454828248164,15.598528727178627,1.9918066401767938,2.336833689795017,3.810954113058356,1.4444093560948634,0.9348062971610669,2.332755700183658,91.72379552655404
2024-06-12,30.25681694475407,32.15154019703561,0.8736454828248164,15.598528727178627,1.9845245158707951,2.336833689795017,3.810954113058356,1.4436811436642636,0.9348062971610669,2.332755700183658,91.72408681152629
2024-06-13,30.25681694475407,32.15255969443845,0.8581345580530388,15.598528727178627,1.990641500287834,2.336833689795017,3.810954113058356,1.4400400815112642,0.9348062971610669,2.332755700183658,91.71207130642138
2024-06-14,30.25681694475407,32.15590947161921,0.8493231876427804,15.599548224581463,2.002948290364972,2.336833689795017,3.810954113058356,1.4429529312336637,0.9348062971610669,2.332755700183658,91.72284885039427
2024-06-17,30.25681694475407,32.17047372023121,0.8523088586082398,15.599548224581463,1.9939912774685935,2.336833689795017,3.810954113058356,1.440913936427984,0.9348062971610669,2.332755700183658,91.72940276226966
2024-06-18,30.25681694475407,32.166395730619854,0.8523088586082398,15.599548224581463,2.0070991012193913,2.336833689795017,3.810954113058356,1.4369815893027447,0.9359714370500267,2.332755700183658,91.73566538917282
2024-06-19,30.25681694475407,32.18860620975315,0.8560227420042992,15.596489732372945,2.01379865558091,2.327512570683339,3.810954113058356,1.428534325107786,0.9433263825990854,2.323871508530339,91.74593318444428
2024-06-20,30.256598481024895,32.207612554191805,0.855098567608625,15.596489732372945,2.0282172617067875,2.3274397494402788,3.8043273799398967,1.428679967593906,0.9520649317662842,2.3056661977653423,91.76219482341077
2024-06-21,30.256598481024895,32.248392450305396,0.855098567608625,15.592703027733826,2.0360091347142064,2.3274397494402788,3.8043273799398967,1.4230727318782868,0.9495161882591845,2.2947430113063443,91.78790072221094
2024-06-24,30.256598481024895,32.248392450305396,0.8561180650114648,15.592703027733826,2.0419804766451257,2.3274397494402788,3.8043273799398967,1.4157906075722881,0.9495161882591845,2.2947430113063443,91.7876094372387
2024-06-25,30.256598481024895,32.245916528041356,0.8589580934908043,15.592703027733826,2.186967571577562,2.3178273453563603,3.809497688197156,1.4200870609128275,1.0125793847491342,2.269255576235348,91.97039075731928
2024-06-26,30.256598481024895,32.23848876124924,0.9352766495699913,15.592703027733826,2.2841839310626457,2.3178273453563603,3.804691486155197,1.417101389947368,1.0118511723185344,2.269255576235348,92.1279778206534
2024-06-27,30.256380017295715,32.23848876124924,0.937825393077091,15.594742022539506,2.3229248323705596,2.281416723826366,3.8043273799398967,1.4176111386487877,1.0118511723185344,2.269255576235348,92.13482301750105
2024-06-28,30.256380017295715,32.23848876124924,0.9387720692368708,15.594742022539506,2.3344305887740378,2.2703478948812483,3.8043273799398967,1.4150623951416883,1.0117783510754743,2.2619734519293497,92.12630293206303
2024-07-02,30.256380017295715,32.23848876124924,0.9400828516119506,15.595178949997864,2.3309351691071583,2.2694012187214683,3.810298721870816,1.4150623951416883,1.0111229598879345,2.2568759649151504,92.12382700979899
2024-07-03,30.256380017295715,32.23848876124924,0.9396459241535907,15.595178949997864,2.3563497829350943,2.2694012187214683,3.8048371286413167,1.4121495454192887,1.0112686023740542,2.2568759649151504,92.14057589570278
2024-07-04,30.256380017295715,32.2411103259994,0.9398643878827707,15.595178949997864,2.3471743063095354,2.2694012187214683,3.804618664912137,1.409964908127489,1.0108316749156945,2.2568759649151504,92.13140041907722
2024-07-05,30.256380017295715,32.2411103259994,0.9421218464176302,15.595178949997864,2.349140479872155,2.2694012187214683,3.8044730224260173,1.4050130635994098,1.0423632731606691,2.2423117163031527,92.14749391379348
2024-07-08,30.256380017295715,32.2374692638464,0.94350545003577,15.599256939609225,2.3905757671732886,2.2694012187214683,3.804618664912137,1.3807635896604338,1.044547910452469,2.229786462496835,92.15630528420374
2024-07-09,30.256380017295715,32.230915351971,0.9455219430773442,15.599256939609225,2.412567782577405,2.2694012187214683,3.804545843669077,1.3807635896604338,1.044547910452469,2.2268736127744355,92.17077420980857
2024-07-10,30.256380017295715,32.2305512457557,0.9444296244314443,15.599256939609225,2.4178837333207843,2.2694012187214683,3.8044730224260173,1.3699860456875557,1.069307133092865,2.215222213884837,92.1768911942256
2024-07-11,30.256380017295715,32.23288152553362,0.9455219430773442,15.599256939609225,2.484879276935973,2.2683817213186286,3.8044730224260173,1.3699860456875557,1.055179811939227,2.1700730431876445,92.18701334701095
2024-07-12,30.256380017295715,32.231570743158535,0.9489445415011635,15.599256939609225,2.4867726292555328,2.2683817213186286,3.8044730224260173,1.3714424705487553,1.055179811939227,2.1664319810346453,92.18883387808745
2024-07-15,30.256380017295715,32.231570743158535,0.952367139924983,15.599256939609225,2.4877193054153124,2.2691099337492284,3.8044730224260173,1.3707142581181555,1.0586752316061065,2.1591498567286465,92.18941644803192
2024-07-16,30.256380017295715,32.231497921915484,0.9536779223000629,15.599256939609225,2.4955839996657914,2.2691099337492284,3.8044730224260173,1.373408644111375,1.056636236800427,2.1505569500475676,92.19058158792089
2024-07-17,30.256380017295715,32.23106099445712,0.958629766828142,15.599256939609225,2.497404530742291,2.2691099337492284,3.804618664912137,1.373408644111375,1.056636236800427,2.145168178061129,92.19167390656679
2024-07-18,30.256380017295715,32.23462923536706,0.958556945585082,15.599256939609225,2.510075427034729,2.270566358610428,3.804618664912137,1.373408644111375,1.056636236800427,2.1378860537551296,92.20201452308132
2024-07-19,30.256380017295715,32.23411948666564,0.9595764429879219,15.599256939609225,2.5415342040366435,2.270566358610428,3.8121192529473156,1.337726235011981,1.0565634155573669,2.1265259398377716,92.19436829256
2024-07-22,30.256380017295715,32.269801895765035,0.9614697953074816,15.600276437012065,2.5918536829910956,2.270566358610428,3.8122648954334357,1.3013156134819868,1.050009503681968,2.1265259398377716,92.24046413941697
2024-07-23,30.256380017295715,32.269801895765035,0.9619067227658415,15.593285597678305,2.6158118719578316,2.270566358610428,3.8122648954334357,1.2991309761901872,1.0462227990428488,2.1265259398377716,92.2518970745774
2024-07-24,30.256380017295715,32.27125832062623,0.9613969740644216,15.593285597678305,2.6275360920904896,2.270566358610428,3.812920286620976,1.2976745513289876,1.0462227990428488,2.1265259398377716,92.26376693719618
2024-07-25,30.256380017295715,32.271476784355414,0.9613969740644216,15.592557385247707,2.6364931049868683,2.2669252964574285,3.8352035869973324,1.2889360021617888,1.0462227990428488,2.1265259398377716,92.2821178904473
2024-07-26,30.256380017295715,32.271476784355414,0.9613969740644216,15.592557385247707,2.6331433278061085,2.2669252964574285,3.8349123020250917,1.2889360021617888,1.0462227990428488,2.1265259398377716,92.2784768282943
2024-07-29,30.256380017295715,32.271476784355414,0.9619795440089014,15.592557385247707,2.6479260401472864,2.2669252964574285,3.834621017052852,1.2889360021617888,1.045494586612249,2.1265259398377716,92.29282261317712
2024-07-30,30.256380017295715,32.271476784355414,0.9605231191477017,15.592557385247707,2.650693247383566,2.2669252964574285,3.8337471621361323,1.2889360021617888,1.045494586612249,2.1265259398377716,92.29325954063547
2024-07-31,30.1741672756778,32.18378861475336,0.9571143252663441,15.550189233778724,2.6482839170327757,2.260765599112332,3.8336426098921232,1.2847074670188614,1.0443967260145983,2.1207477361155904,92.0578035046625
2024-08-01,30.1741672756778,32.18378861475336,0.9566284022781122,15.550189233778724,2.653004436272811,2.260765599112332,3.8540497776836604,1.2847074670188614,1.0422180248268897,2.0989607242385038,92.05847955564104
2024-08-02,30.1741672756778,32.18553157570352,0.9569188957698066,15.54989874028703,2.6513340986955676,2.260765599112332,3.856083232125522,1.2816572853560693,1.0422180248268897,2.0989607242385038,92.05753545179304
2024-08-05,30.1741672756778,32.21966456097763,0.9572093892615011,15.54989874028703,2.6680374744680004,2.260765599112332,3.8625467123157247,1.2794785841683607,1.0422180248268897,2.0547330901280185,92.06871945122327
2024-08-06,30.1741672756778,32.21944669085886,0.9572093892615011,15.54989874028703,2.675009318268668,2.260765599112332,3.863708686282502,1.2794785841683607,1.0407655573684174,2.0547330901280185,92.0751829314135
2024-08-07,30.1741672756778,32.21966456097763,0.9569915191427303,15.552077441474738,2.675009318268668,2.260765599112332,3.8639265564012732,1.2794059607954371,1.0407655573684174,2.0547330901280185,92.07750687934704
2024-08-08,30.1741672756778,32.21966456097763,0.9569188957698066,15.552367934966432,2.69650583665406,2.235492665334912,3.879032217969386,1.2794059607954371,1.0407655573684174,2.047688622954427,92.0820095284683
2024-08-09,30.1741672756778,32.21944669085886,0.9561200386676467,15.552077441474738,2.7041312908110404,2.235492665334912,3.880557308800782,1.2794059607954371,1.0407655573684174,2.033163948369703,92.07532817815934
2024-08-12,30.1741672756778,32.23740536163228,0.9559747919217996,15.552077441474738,2.706382615371673,2.235492665334912,3.8814287892758657,1.2794059607954371,1.0407655573684174,2.033163948369703,92.09626440722262
2024-08-13,30.1741672756778,32.23740536163228,0.9559021685488759,15.552222688220585,2.709360173661541,2.235492665334912,3.88411585407404,1.275193805165867,1.0407655573684174,2.033163948369703,92.09778949805401
2024-08-14,30.1741672756778,32.23733273825935,0.9556842984301049,15.552222688220585,2.7155331603600485,2.235492665334912,3.8847694644303523,1.275193805165867,1.0407655573684174,2.033163948369703,92.10432560161715
2024-08-15,30.1741672756778,32.23733273825935,0.9552485581925634,15.552077441474738,2.724030094992113,2.235492665334912,3.8857135682783595,1.275193805165867,1.040838180741341,2.033163948369703,92.11325827648675
2024-08-16,30.1741672756778,32.23726011488643,0.9551759348196397,15.552077441474738,2.7270802766549047,2.235492665334912,3.8865124253805194,1.275193805165867,1.0415644144705771,2.033163948369703,92.1176883022351
2024-08-19,30.1741672756778,32.235154037071645,0.9594607138221334,15.552077441474738,2.7286779908592242,2.235492665334912,3.89595346386059,1.2760652856409505,1.0461396869647652,2.0259016110773405,92.1290901717841
2024-08-20,30.1741672756778,32.23537190719041,0.9593154670762861,15.552077441474738,2.734124743828496,2.235492665334912,3.8971154378273676,1.2780987400828119,1.0461396869647652,2.0259016110773405,92.13780497653494
2024-08-21,30.1741672756778,32.2334836994944,0.9596785839409042,15.553529908933209,2.7160415239705142,2.227939834550855,3.899802502625542,1.280350064643444,1.0603012446848714,2.007600521100588,92.11289515962213
2024-08-22,30.1741672756778,32.2334836994944,0.9596785839409042,15.553529908933209,2.720471549718855,2.227939834550855,3.8998751259984656,1.280350064643444,1.062843062737198,2.007600521100588,92.11993962679573
2024-08-23,30.1741672756778,32.2334836994944,0.9634549993329325,15.554982376391683,2.7048575245402766,2.227794587805008,3.9025621907966395,1.2802048178975967,1.0621168290079621,2.007600521100588,92.11122482204489
2024-08-26,30.1741672756778,32.2334836994944,0.9633823759600089,15.554982376391683,2.705583758269513,2.227794587805008,3.9037241647634175,1.2802048178975967,1.0621168290079621,2.0039693524544067,92.10940923772179
2024-08-27,30.1741672756778,32.2334836994944,0.9633823759600089,15.554982376391683,2.707036225727985,2.227794587805008,3.903215801152952,1.2799869477788262,1.0621168290079621,2.0039693524544067,92.11013547145103
2024-08-28,30.1741672756778,32.2334836994944,0.9633823759600089,15.555708610120918,2.710376900882472,2.227794587805008,3.903215801152952,1.2799869477788262,1.0622620757538093,2.0039693524544067,92.1143476270806
2024-08-29,30.1741672756778,32.2334836994944,0.9632371292141617,15.555708610120918,2.720181056227161,2.227794587805008,3.903215801152952,1.2799869477788262,1.0622620757538093,2.0039693524544067,92.12400653567944
2024-08-30,30.1741672756778,32.23341107612148,0.963164505841238,15.555708610120918,2.723521731381647,2.227794587805008,3.9000203727443132,1.2856515708668685,1.0622620757538093,2.0039693524544067,92.1296711587675
2024-09-02,30.1741672756778,32.23341107612148,0.963164505841238,15.555781233493843,2.724683705348425,2.227794587805008,3.899802502625542,1.2856515708668685,1.0622620757538093,2.0039693524544067,92.13068788598842
2024-09-03,30.1741672756778,32.23239434890054,0.9630918824683143,15.555781233493843,2.7432026654439485,2.227794587805008,3.8990762688963057,1.2856515708668685,1.0622620757538093,2.0330187016238557,92.1764406109303
2024-09-04,30.1741672756778,32.23239434890054,0.9629466357224672,15.555781233493843,2.7399346136623857,2.227794587805008,3.8986405286587638,1.2861599344773338,1.0622620757538093,2.0330187016238557,92.17309993577581
2024-09-05,30.1741672756778,32.23239434890054,1.0275190541471488,15.55650746722308,2.7495208988883033,2.227794587805008,3.8982047884212223,1.2858694409856393,1.0622620757538093,2.0293875329776743,92.24362747078023
2024-09-09,30.1741672756778,32.23239434890054,1.0275190541471488,15.556434843850155,2.750465002736311,2.227794587805008,3.8978416715566038,1.2857968176127157,1.0621894523808855,2.0293875329776743,92.24399058764484
2024-09-10,30.1741672756778,32.23239434890054,1.0275190541471488,15.556434843850155,2.751917470194783,2.227794587805008,3.8958808404876666,1.2857968176127157,1.0621894523808855,2.0293875329776743,92.24348222403438
2024-09-11,30.1741672756778,32.233628946240245,1.0262118334345236,15.55912190864833,2.776827287107585,2.227794587805008,3.885132581294971,1.2856515708668685,1.061753712143344,2.0330187016238557,92.26330840484252
2024-09-12,30.1741672756778,32.233628946240245,1.0262118334345236,15.55912190864833,2.7768999104805085,2.227794587805008,3.8849147111761995,1.2856515708668685,1.061753712143344,2.0330187016238557,92.26316315809669
2024-09-13,30.1741672756778,32.233628946240245,1.0262118334345236,15.558976661902483,2.7828550270602457,2.227794587805008,3.884842087803276,1.281148921745604,1.0621894523808855,2.0330187016238557,92.26483349567393
2024-09-16,30.1741672756778,32.233628946240245,1.0243962491114331,15.558976661902483,2.7918603253027747,2.227794587805008,3.909897151461925,1.281148921745604,1.0621894523808855,2.0330187016238557,92.29707827325201
2024-09-17,30.1741672756778,32.233628946240245,1.0237426387551205,15.558468298292016,2.8124853632130833,2.227794587805008,3.9104055150723904,1.281148921745604,1.061753712143344,2.0330187016238557,92.31661396056847
2024-09-19,30.1741672756778,32.23166811517131,1.0237426387551205,15.558468298292016,2.814881934519563,2.227794587805008,3.9106233851911614,1.281148921745604,1.061753712143344,2.0330187016238557,92.31726757092477
2024-09-23,30.1741672756778,32.23166811517131,1.0239605088738912,15.558468298292016,2.8194572070137514,2.227794587805008,3.91018764495362,1.281148921745604,1.063060932855969,2.0330187016238557,92.32293219401282
