date,UOB KAY HIAN (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,CGS INTERNATIONAL SECURITIES HK LTD,CITIC SECURITIES BROKERAGE (HK) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-15,0.0,23.093685324516706,23.724835790877528,27.318366269726134,0.0,15.730255270057283,0.0,0.0,10.13285734482235
2024-04-17,0.0,23.05520958115187,23.685308505369154,27.272851903570604,0.0,15.751649589824964,0.0,0.0,10.234980420083403
2024-04-18,0.0,23.13284765384136,23.76506842674138,26.736617823287872,0.0,16.024375996740698,0.0,0.0,10.341090099388689
2024-04-19,0.0,22.75527745920837,23.377179237929766,26.307274955965383,0.0,15.762829002851387,1.582850154502901,0.0,10.214589189542195
2024-04-22,0.0,22.639867731755736,23.398848869881537,26.43094504763031,0.0,15.792733006152979,1.5748222890876362,0.0,10.162783055491802
2024-04-23,0.0,22.73005953117276,23.366627159714675,26.394547947264517,0.0,15.770985403589421,1.57265365815859,0.0,10.165126300100036
2024-04-24,0.0,22.72581615475122,23.357597803456393,26.389620463363173,0.0,15.768041186592797,1.5723600662547448,0.0,10.186564325581678
2024-04-26,0.0,22.595367351134033,21.888771694224943,26.61029721917635,0.0,15.819061544522553,2.9723309740237744,0.0,10.114171216918352
2024-04-29,0.0,22.570889836028787,21.869550925563182,26.67937779306719,0.0,15.80517065440588,2.9697209378446785,0.0,10.105289853090287
2024-05-02,0.0,22.611775273884895,21.909165941710253,26.495471673750572,0.0,15.901148303091079,2.975100359823001,0.0,10.107338447740203
2024-05-03,0.0,22.617027711459635,21.914255171769796,26.501626246281656,0.0,15.904841944471157,2.9757914390827795,0.0,10.086457486934977
2024-05-06,0.0,22.59823524469513,21.886762849807337,26.48610472205963,0.0,16.00071113817851,2.9733188568128845,0.0,10.054867188446512
2024-05-07,0.0,22.62465859612776,21.82637884873758,26.523301438764335,0.0,16.01942022802549,2.9767954578936386,0.0,10.029445430451203
2024-05-09,0.0,22.564990051705227,22.05024154857548,26.46428212910624,0.0,15.973811073532262,2.9631623966022675,0.0,9.983512800478517
2024-05-10,0.0,22.50918740549519,22.043066208988556,26.53060440986213,0.0,15.97196390072375,2.962819743682372,0.0,9.982358331248003
2024-05-14,0.0,22.410771563874533,22.061820347136738,26.32250033503406,0.3382117056066051,16.070223139593843,2.9498655488732957,0.0,9.846607359880926
2024-05-16,0.0,22.396331773303004,22.04760539409367,26.369972491981624,0.3379937877993631,16.05986871445002,2.9479648806781595,0.0,9.840262957694168
2024-05-17,0.0,22.428620085883118,22.07939095531027,26.356000595475948,0.33848106621535856,16.083021883741154,2.9522148986054706,0.0,9.76227051476868
2024-05-20,0.0,22.39919762232554,22.181609293809142,26.321426089149902,0.33803703770190047,16.06192374558294,2.9483421041608846,0.0,9.749464107269684
2024-05-21,0.0,22.416222264294003,22.336660535549196,26.127234276401463,0.3382939647416985,16.074131705247563,2.9505830089276626,0.0,9.756874244838414
2024-05-22,0.0,22.416738566538434,22.337175005285964,26.125532799930717,0.33830175650657374,16.074501933119993,2.9506509683104674,0.0,9.757098970307847
2024-05-23,0.0,22.37335314982196,22.33754710140087,26.165057959082883,0.3383422794705386,16.07642739300916,2.9510044075716064,0.0,9.758267709642986
2024-05-24,0.0,22.363812445631126,22.328021666039607,26.153900352243532,0.33819799963988173,16.06957189677777,2.9934943857013714,0.0,9.753001253966712
2024-05-27,0.0,22.335013100713834,23.255894171435614,25.292371047537404,0.33776247994190334,16.048878057350635,2.989639467067468,0.0,9.740441675953141
2024-05-30,0.0,22.325258739304147,23.28941059432463,25.28132512036498,0.3376149690680512,16.041869037204307,2.988333803009205,0.0,9.736187736724684
2024-05-31,0.0,22.32218018449511,23.552797235101416,25.02503034852192,0.3375684134514394,16.03965693414888,2.987921724945175,0.0,9.73484515933606
2024-06-05,0.0,22.32222122630777,23.552656678410795,25.02507635982542,0.3375690341085378,16.039686424843318,2.9879272185718126,0.0,9.734863057932344
2024-06-07,0.0,22.322734261700155,23.55089967616714,25.025651515395275,0.33757679251484135,16.04005506767394,2.9879958906093065,0.0,9.735086795939333
2024-06-11,0.0,22.302612236102874,23.52967056504808,25.003093042294356,0.33727249606170984,16.11573773903798,2.9853024692259513,0.0,9.726311452229053
2024-06-12,0.0,22.300563933580687,23.527509567804604,25.000796723908024,0.33724152049270323,16.114257647562223,2.985028294949303,0.0,9.734602311702455
2024-06-17,0.0,22.279610947445533,23.457232360292107,24.977214919486293,0.33692465779254344,16.241337517487374,2.9822236458532805,0.0,9.72545595164287
2024-06-18,0.0,22.279807198855107,23.456558128319326,24.97743493291681,0.3369276256154182,16.24148058037068,2.9822499149652297,0.0,9.725541618957427
2024-06-25,0.0,22.284687706532072,23.45928107522489,24.96656944919336,0.33696673774902913,16.243228317539394,2.982596108474658,0.0,9.726670605286596
2024-06-26,28.15935211936055,16.009464026549853,16.853299512581803,17.936145245870307,0.2420790875411578,11.66924046005179,2.1427163679909342,0.0,6.987703180053606
2024-07-02,28.159723409128972,16.00967511628536,16.85352172854922,17.934733575826556,0.2420822794288111,11.669394322596986,2.142744620369068,0.0,6.988124947815018
2024-07-03,28.15137175686923,16.004926943250418,16.881476783289205,17.92611911641261,0.2420104823096895,11.665933396434887,2.142109122012399,0.0,6.986052399421561
2024-07-04,28.143303200616792,16.000339719065643,16.869061196311204,17.9209812530883,0.24194111889795028,11.698828242659168,2.14149516514738,0.0,6.9840501042135665
2024-07-05,28.14191253766596,15.999549084096836,16.868227634655206,17.92009571223712,0.24192916370747614,11.70319152465215,2.1413893460839843,0.0,6.983704996901271
2024-07-10,28.140522012143755,16.003699646739605,16.867394155373766,17.919210258897202,0.24191720969844252,11.702613255976045,2.1412835374778805,0.0,6.983359923693304
2024-07-11,28.15768143655922,16.013458324078194,16.877679493185553,17.864215203187527,0.2420647250882717,11.70974923261296,2.149181418117602,0.0,6.985970167170677
2024-07-12,28.11597869970547,15.989741703797785,16.8526829241963,17.83775753239543,0.2417062168227856,11.69240659053601,2.145998388032804,0.0,7.123727944513416
2024-07-15,28.11484981197927,15.989099697935307,16.8520062702868,17.835395789392688,0.2414332260892823,11.691937127444195,2.145912223817552,0.0,7.129365853054906
2024-07-16,28.078348676616933,15.96834126257822,16.83012753481027,17.942069001604057,0.24111977654481082,11.676757641066327,2.143126214534875,0.0,7.120109892244505
2024-07-18,28.076964425378865,15.967554029809754,16.829297816326992,17.937897825141764,0.24110788943730857,11.676181981635375,2.143020559278935,0.0,7.127975472991002
2024-07-22,28.083887046766247,15.971490970048603,16.8334472270408,17.909446070252873,0.24116733669830148,11.679060846525624,2.1435489397595484,0.0,7.137951562908003
2024-07-23,28.08391474410644,15.97150672170784,16.833365205193136,17.90946373319318,0.241167574546209,11.679072364835783,2.1435510538046634,0.0,7.137958602612743
2024-07-25,28.084099394437256,15.97161173356344,16.83281838874082,17.909581487018926,0.24116916021091517,11.679149154150783,2.1435651475453263,0.0,7.138005534332531
2024-07-26,28.088716441980683,15.974237478818193,16.83558571703215,17.912525835991886,0.24120880860636712,11.681069215255615,2.143917551304466,0.0,7.122738951010642
2024-07-30,28.081791439809816,15.978517196502166,16.831435065724207,17.908109675482873,0.24114934090065399,11.694625384064675,2.1433889891066307,0.0,7.120982908408975
2024-07-31,28.09102553508382,15.983771389435192,16.836969722419035,17.88111551671973,0.241228637693165,11.698470910986336,2.1440937966391944,0.0,7.1233244910235225
2024-08-02,28.142385347648723,16.012995082305228,16.51032203967896,18.07852307933957,0.24166968451795018,11.71985963787827,2.1480139189351726,0.0,7.14623120969612
2024-08-06,28.144703273480566,16.01596126482857,16.5116818996011,18.070128395617658,0.24168958945484867,11.720824935064867,2.148190838442469,0.0,7.146819803509922
2024-08-07,28.143776057329937,16.015433625300506,16.511137928752216,18.072827542929044,0.24168162708663307,11.720438797109427,2.148120067142424,0.0,7.146584354349807
2024-08-12,28.143727843761134,16.01540618899596,16.511280954904347,18.07279658206891,0.24168121305783563,11.720418718631642,2.1481163871623656,0.0,7.1465721114178065
2024-08-13,28.208780633095955,16.052424982338053,16.318301045418814,18.114570928213496,0.2422398468367904,11.747509867823096,2.1530816484659328,0.0,7.163091047807862
2024-08-15,28.190349505268884,16.0518363434859,16.365387417137136,18.100425243207667,0.2420815715238682,11.739834248701527,2.1516748622740325,0.0,7.158410808400983
2024-08-16,28.194071023819106,16.053955409328136,16.367547876085794,18.073111619254693,0.24211352966113509,11.741384070243287,2.1519589133076136,0.0,7.175857558300234
2024-08-21,28.177796630211727,16.044688624511355,16.42406893613835,18.062679321912693,0.24197377506960951,11.734606620271867,2.1507167434076906,0.0,7.1634693484767045
2024-08-22,28.167576624301994,16.038869262028395,16.454381686300945,18.056128039999557,0.2418860118763526,11.730350512153075,2.149936684621823,0.0,7.160871178717857
2024-08-26,28.168226767435044,16.037920530235873,16.45377227733056,18.056544798168403,0.2418915949100548,11.730621263412067,2.1499863078673953,0.0,7.1610364606406005
2024-08-28,28.17565910671418,16.04215222247893,16.425131766922657,18.067905500841285,0.2419554193182075,11.733716451401872,2.1505535934057254,0.0,7.16292593891714
2024-08-29,28.176774295902806,16.04278716892874,16.425781871656632,18.064662638424444,0.24196499588451711,11.734180870483584,2.150638712057532,0.0,7.1632094466617415
2024-09-03,28.200083351557893,16.056058461627337,16.43936999426442,18.079408451517864,0.24216515987406487,11.743887896280953,2.152417814126026,0.0,7.0866088707514425
2024-09-04,28.20473861671351,16.058708993136804,16.425575819105514,18.082392997313327,0.24220513645912004,11.745826575377517,2.1527731349073695,0.0,7.087778726986839
2024-09-09,28.161039710239283,16.033828492313017,16.522096727006012,18.054377109233034,0.24182987683521304,11.727628222825661,2.149437743888117,0.0,7.109762117659662
2024-09-10,28.161503879610517,16.03409277275743,16.459734876112066,18.054674693731226,0.24183386283938868,11.727821525554333,2.149473172379975,0.0,7.17086521701507
2024-09-12,28.158255015306523,16.03224299257953,16.53364756681925,17.988316777019204,0.24180596356924194,11.72646854025636,2.149225197460312,0.0,7.17003794698958
2024-09-13,28.161968064283506,16.034357061914083,16.535827753167816,17.977502420933348,0.2418378489749665,11.728014834655404,2.149508602039765,0.0,7.170983414031111
2024-09-17,28.17144077291468,16.039750463120598,16.50775330243939,17.98354942879732,0.24191919483382485,11.731959731798144,2.1502316221298683,0.0,7.173395483966176
2024-09-19,28.133921671656303,16.046381618867883,16.61730273873059,17.956305390336745,0.24159700361753308,11.716334951060634,2.147367914923341,0.0,7.140788710806971
2024-09-23,28.09875729439721,16.0263253670778,16.51101393745242,17.858210551954166,0.5702141082272034,11.701690792058512,2.1446839359048555,0.0,7.0891040129278355
2024-09-24,28.000946611659614,15.970538350965121,16.274902843653546,17.714103284575295,1.1582226317213566,11.660892106101137,2.1372183744271944,0.0,7.083175796896733
2024-09-25,28.001130172575845,15.970643046234645,16.274353981654034,17.714219409828992,1.1582302244792169,11.660968549375315,2.1372323850164943,0.0,7.083222230835454
2024-09-26,28.08859453241583,16.02052896375521,16.32518857097389,17.644607521993027,1.1618480736341272,11.656292749151984,2.143908246356114,0.0,6.959031341719818
2024-09-30,28.12003048754897,16.03845868356133,16.31054244762483,17.605104607151866,1.1631483809126613,11.603504521041494,2.146307647414228,0.0,7.01290322474462
2024-10-02,28.146124814465207,16.05334176785623,16.31920386011212,17.520293099670692,1.164227738707706,11.61427213526866,2.148299339899741,0.0,7.034237244019644
2024-10-03,28.120738605970928,16.104697840767507,16.429242713269264,17.41561316508031,1.163177671307505,11.603796720415684,2.1463616957192255,0.0,7.016371587469572
2024-10-04,28.176714789237657,16.13864446420001,16.301907144824586,17.318725579293385,1.4790062328982894,11.628256025492373,2.1508859490119563,0.0,6.805859815041754
2024-10-07,28.50302308840594,16.32411672655442,15.880900629046678,17.259363531178177,1.8216956861127491,11.267040643910988,2.1760496375864817,0.0,6.767810057204568
2024-10-08,28.913337931577445,16.666371146759865,15.299881392686054,17.85498073700839,1.7435446300666975,10.230009190783202,2.2319397687071802,0.16519448689928304,6.894740715511885
2024-10-09,28.89899430522554,16.637575247489185,15.76785369099733,17.308977010491454,2.149815847861081,10.245462056790364,1.8835693183548279,0.17195516027993177,6.935797362510285
2024-10-10,28.703568594735206,16.694974607128355,15.61195206532654,17.005027601686177,3.0188038079962487,9.462561443273396,2.4349291735125758,0.17079233575340116,6.897390370588105
2024-10-14,28.612657747607216,16.64209775736297,15.562505398690089,16.922375728505592,3.347983896236753,9.293707371519645,2.5728759647776758,0.1702513968845959,6.875544738415469
2024-10-15,28.565630638171235,16.580926727235525,15.266379547948658,16.9283809581784,3.4777550630460627,9.246304910609359,2.9643232165412847,0.16997157558510162,6.800327362684374
2024-10-16,28.518372714489015,16.5534958548077,15.310336561592106,16.842979001406206,4.096608049320277,9.121280004321601,2.6217940385534115,0.1696903808917692,6.765443394617917
2024-10-17,28.497576742123083,16.543383376486393,15.233499753937298,15.95708774459282,4.0941054444050975,9.116062132983183,3.6425715298452883,0.16958671757417437,6.746126558052662
2024-10-18,28.483640911657872,16.53529336279358,15.274952105737178,15.949284440068388,4.092103352792319,9.111604213717092,3.6407902464836646,0.16950378660194992,6.742827580147957
2024-10-21,28.395059736068966,16.483870311599862,15.089604523705901,15.882873564551616,4.07937733483886,9.08326806753216,4.095111730176637,0.168976647366817,6.721858084159179
2024-10-22,28.40460950862076,16.489414135550657,15.12999283137969,15.886533671915975,4.080749303275015,9.08632293499425,4.096488990374744,0.169033477271875,6.656855146617035
2024-10-23,28.407666792631353,16.491188946859552,15.141466413930047,15.868062335196903,4.0811885280984495,9.08687375664531,4.096929909313836,0.16905167091566237,6.657571646408888
2024-10-28,28.402890075534152,16.488415972057695,15.159098257960881,15.862031161012466,4.0805022808553595,9.085345809082764,4.096241015175268,0.1690232450680675,6.656452183253347
2024-10-29,28.40671132068269,16.49063427728553,15.161137720512768,15.864165194185102,4.081051260184676,9.086568126019646,4.096792111949745,0.16904598498127663,6.64389400419857
2024-10-30,28.4083165502714,16.491566143483617,15.161994458436167,15.864456207770802,4.081281875554472,9.087081597214922,4.097023616816418,0.16905553756953232,6.639224012882665
2024-11-01,28.404494873271645,16.489347587557962,15.173390619285243,15.862322014873609,4.080732834183234,9.085875957977223,4.096472457760719,0.1690327950864124,6.638330860003952
2024-11-05,28.379202210993643,16.49314566768732,15.159879537808244,15.782674109449227,4.209825985055632,9.077785478173578,4.092824771193239,0.16888228054922022,6.635779959089898
2024-11-07,28.37929757033495,16.49320108769156,15.159930477792964,15.782391123737934,4.209840130845565,9.07781598120313,4.092838523837565,0.16888284802475784,6.6358022565315675
2024-11-08,28.36785902320196,16.486553345352345,15.15382012291637,15.816335835941326,4.208143314543481,9.074157080706799,4.091188866151478,0.16881477817869142,6.633127633007555
2024-11-11,28.340919596350073,16.45411875442001,15.088423629409837,15.7627260547825,4.405485464626102,9.065539842771491,4.087303684576557,0.16865446388198885,6.62682850918145
2024-11-13,26.935557571883557,15.668056017741558,14.249226121077038,14.927369896967768,4.704673119448281,8.623658230807843,3.8880762395429582,4.705949949844506,6.297432852686491
2024-11-14,26.917084475379255,15.657310462908395,14.23307386262593,14.949031191510434,4.744510005478631,8.617743904724462,3.8854096970963257,4.702722488622073,6.2931139116544905
2024-11-15,26.84600682582998,15.55233626796831,13.972787351773627,14.817294117553487,5.420768434791531,8.594987763295933,3.8751498270476894,4.690304410383343,6.230365001356099
2024-11-18,26.914817897521715,15.558708670323137,13.994695346012174,14.80583438577443,5.275181915885622,8.617018239672056,3.8850825225988435,4.7023264915491865,6.2463345306628355
2024-11-19,26.91541884688582,15.559056062459224,13.995007817131281,14.803932185289694,5.275299699228238,8.617210638953795,3.885169268044432,4.702431484275708,6.246473997731812
2024-11-20,26.9042627354948,15.552607024323894,14.097611546225828,14.651131240690965,5.3591990693793505,8.613638910707063,3.883558912977181,4.694105649420203,6.243884910780715
2024-11-21,26.931310812426005,15.568242766340335,14.014441547382967,14.602029233848606,5.428418369862745,8.622298593011125,3.8874632310875774,4.698824846968078,6.246970599072561
2024-11-22,26.911556069163588,15.556823097946246,14.004161628345123,14.591318305567617,5.513734984100883,8.600027778207437,3.8846116863333293,4.695378149585488,6.2423883007502825
2024-11-25,26.903404956127076,15.552111165896143,14.031802631052464,14.585304677839305,5.512064955173782,8.597422956756118,3.8834350948022824,4.693955988862113,6.240497573490719
2024-11-27,26.916277392530752,15.559552363850543,13.71794239970858,14.530082362002059,5.833681419291187,8.60153655428873,3.8852931968294113,4.696201899743908,6.259432411754827
2024-11-29,26.95195540254784,15.420475867347907,13.737722788832368,14.485461862371945,5.93084660834281,8.612938045768061,3.890443222874033,4.702426799865787,6.267729402049251
2024-12-02,26.966597814135877,15.428853476733229,13.713228650003042,14.493331498970246,5.914894181377923,8.617617267812056,3.89255681612092,4.701785771638094,6.271134523208607
2024-12-03,26.97594195214963,15.434199695684326,13.716381960543309,14.466384933624838,5.916943738683908,8.61951960373235,3.8939056176407445,4.703414977348955,6.273307520591946
2024-12-06,26.975597003120992,15.434002334190804,13.717804975762343,14.465880265755565,5.916868077044408,8.619409383487959,3.8938558251640707,4.703354833446266,6.27322730202759
2024-12-09,26.994582309470694,15.444864717050496,13.727459506480614,14.40568172904407,5.921032342734635,8.62547568584561,3.896596303742311,4.706665033860886,6.277642371770682
2024-12-10,27.168409646185225,15.544319476857584,13.815855307479206,14.498444834611307,5.959159892586631,8.681018070209172,3.921687818401294,4.736972857788816,5.674132095880767
2024-12-11,27.455293289607496,15.708459044249116,13.963370066819945,14.633645355830327,6.022085383036204,8.709238362993343,3.963098710844374,4.786992717248115,4.7578170693710815
2024-12-12,27.44948803937512,15.705137588726679,13.979935484282313,14.532961738830142,6.136292869244874,8.707396848954604,3.962260738382402,4.78598053754597,4.740546154657898
2024-12-13,27.44904158334834,15.704882150325867,13.979708105671754,14.469293271487802,6.201251622560434,8.707255226284074,3.9621962936399795,4.785902695297984,4.740469051383769
2024-12-16,27.317968097159135,15.629888870601205,14.01007464266609,14.294984796547228,6.171639671759261,8.665676714546871,4.428885381855232,4.76304925799562,4.717832566869358
2024-12-17,27.297200721416065,15.618006882385838,13.997806585651853,14.284117614937836,6.244586338694438,8.659088985775867,4.425518501620184,4.759428343245601,4.714246026272319
2024-12-19,27.302588367031383,15.621089406750102,14.000245774051724,14.267523437513145,6.245818832038738,8.6607980292519,4.426391965738139,4.760367711113633,4.715176476511235
2024-12-20,27.26729824397226,15.600898274683392,13.98214967306736,14.24908186519443,6.367001356795981,8.649603463222713,4.420670606463374,4.754214669501845,4.709081847098645
2024-12-23,27.27461344148206,15.604113964719787,14.00852656410845,14.2529045705921,6.320225627038423,8.651923955599653,4.421856572096005,4.755490117439525,4.710345186923996
2024-12-30,27.1811167149564,15.550623432978073,13.952452726333082,14.203788258398669,6.298560043828619,8.62226536594693,4.725595044747942,4.739188410360902,4.7264100024493825
2025-01-02,27.158808468192007,15.537860633402142,13.973186916689176,14.192130841347694,6.2933906524017855,8.61518884935386,4.771603887678864,4.73529883563776,4.722530915296709
2025-01-03,27.159735061924756,15.538390748127167,13.973663648480949,14.189203281625193,6.293605367872203,8.615482779037983,4.771766683416484,4.735460392733644,4.72269203678162
2025-01-06,27.159735061924756,15.538390748127167,13.973663648480949,14.202077852789321,6.293605367872203,8.615482779037983,4.771766683416484,4.735460392733644,4.709817465617492
2025-01-07,27.175916932212612,15.547648578624958,13.981989208803622,14.215370343842496,6.232943911749429,8.620615915443025,4.774609719599971,4.73828179749528,4.712623592228607
2025-01-08,27.16296989412237,15.540241432111253,13.975327967259672,14.207954110593377,6.278259830519561,8.616508917217464,4.77233501975967,4.736024404853571,4.710378423563066
2025-01-09,27.186160829176494,15.553509227613082,13.921213309949266,14.200753792125184,6.283620021859096,8.623865436017557,4.776409497327151,4.740067881499012,4.714400004433161
2025-01-10,27.173029023569296,15.545996373519039,13.914488908215922,14.19389436318832,5.700945546238534,8.619699826713617,5.402044890099749,4.7377782735482645,4.7121227949072635
2025-01-14,27.096243903209693,15.502066740145622,13.87516956311704,14.314341407926504,5.806858409836093,8.595342413777292,5.386779876151009,4.724390333813759,4.698807352022985
2025-01-15,27.058881513927492,15.480691295848143,13.891311009377775,14.291396999999614,5.90467226400968,8.583490493251904,5.379352168922317,4.717875980333494,4.69232827432958
2025-01-17,27.024287426665467,15.46089962835851,13.8732951165993,14.27312581481926,6.0252269388134705,8.57251672040828,5.372474804894943,4.7118442966783105,4.686329252762459
2025-01-23,27.061120351420826,15.48197216002865,13.880979465987922,14.311821199622246,5.889126032607817,8.584200686699111,5.379797253665358,4.718266334887809,4.692716515080263
2025-01-24,27.067370230058586,15.48554778608614,13.861089918927389,14.315126574433833,5.89048615083309,8.586183243658962,5.3810397402843355,4.719356038181344,4.693800317536325
2025-01-27,27.02878865899138,15.445857648786099,13.874965262113609,14.128159450005567,6.1655664360715905,8.573944580050505,5.3733696576205725,4.712629113148327,4.696719193212348
2025-02-03,27.01354311275247,15.506055054556652,13.869551650320872,13.99510828817869,6.183164387422135,8.607359961227482,5.379841146382332,4.730995723369716,4.714380675789647
2025-02-04,27.013977444589678,15.506304365554161,13.869774649126484,13.993725475769745,6.183263802191124,8.607498352938997,5.379927645079642,4.7310717897359735,4.714456475014194
2025-02-06,27.018432758209904,15.50886176196796,13.872062138853996,13.979952456989245,6.184283584616422,8.608506282891977,5.380814936296276,4.731852067598659,4.715234012575562
2025-02-10,27.04670364519365,15.525089545497922,13.886577248019233,13.986531568965392,6.094167878185412,8.617513841191174,5.386445181851443,4.736803267256463,4.720167823839315
2025-02-11,27.113518072500693,15.563441722549909,13.909456368727144,14.117908259221121,5.786471625290863,8.638801990004534,5.399751507633963,4.748504759671941,4.722145694399833
2025-02-13,27.117123927775786,15.565511521027691,13.91091884937692,14.119785814683814,5.787241174236096,8.627039120802616,5.400469626264157,4.749136268312416,4.722773697520505
2025-02-17,27.119469999013457,15.566858190349128,13.911864112191145,14.112614040008204,5.787741864504743,8.62778549967382,5.400936854517929,4.7495471456618175,4.723182294079759
2025-02-18,27.118468700498205,15.567209970716824,14.072947352911665,14.112932957319291,5.626458138048669,8.62798047065116,5.401058905064633,4.749654476082695,4.723289028706862
2025-02-19,27.070429458329386,15.54888831163337,14.214384402131671,14.096322893807715,5.595652457668239,8.617825862531959,5.394702187314027,4.74406442171594,4.717730004867692
2025-02-20,27.05801269189227,15.545459680056615,14.211250037395844,14.122228580948853,5.594418579700607,8.615409770786675,5.393512620195407,4.743018324480404,4.716689714543322
2025-02-21,26.722893784005585,15.528689219858649,14.38913704536259,14.268008605162247,5.647958901732741,8.606115456586657,5.387694092433231,4.7379015507299975,4.711601344128301
2025-02-24,26.65824770745563,15.575587038131896,14.432593329708812,14.315944113804466,5.503514786807844,8.632106577473115,5.40396533689446,4.752210372471276,4.725830737252503
2025-02-25,26.444921483146842,15.547965840996634,14.384428980417152,14.413080106303866,5.575974686411073,8.616798703883166,5.555597113194324,4.743782970075147,4.717450115571793
2025-02-26,26.18761891854425,15.57519463332811,14.606646815847975,14.325273282518097,5.869975027347954,8.627367179121318,5.330767808599073,4.752090647277343,4.725065687415884
2025-02-27,26.086430082045958,15.582278569774319,14.807385192744063,14.395964634486704,5.6819913195784695,8.631291092897921,5.333192357457346,4.754252001207386,4.727214749807835
2025-02-28,26.11216575348966,15.597651328728098,14.820376175944041,14.345474966386812,5.655250878574839,8.639806327485527,5.338453839608253,4.758942327445158,4.731878402337609
2025-03-03,26.147677914269508,15.652223374262714,14.734881125952096,14.365874376004012,5.663292702176385,8.652092218939146,5.34604517463563,4.765709591276412,4.672203522484101
2025-03-04,26.095563562198578,15.642342973471521,14.720724056451765,14.30824860584502,5.8215756782987365,8.636919147411536,5.342670505893036,4.762701256952889,4.6692542134769175
2025-03-05,26.00320583245243,15.634498215327614,14.713341497450092,14.244451049968207,6.05323237516102,8.632587664465866,5.2963113966563915,4.760312724778659,4.6620592437397175
2025-03-06,25.609022347473232,15.648675127942987,14.72668313168847,14.131067234396111,6.512106868944004,8.640415446290275,5.301113939265696,4.764629239232246,4.666286664766981
2025-03-07,25.525139011734332,15.6171664653217,14.695414929265752,14.058982984214552,6.778558210597149,8.622371549705758,5.290440127632207,4.7550356414364545,4.656891080092096
2025-03-10,25.626598203234003,15.354763275533054,14.740848162665959,14.054836961570569,6.805502120100032,8.656644383473314,5.311468956418614,4.773936305268705,4.675401631735751
2025-03-11,25.633668161923435,15.281102851588276,14.744914921224028,13.993800667852577,6.920978784452226,8.660655454691423,5.31293430370366,4.775253356099899,4.67669149846448
2025-03-12,25.53870907263151,15.26896106590413,14.733199170165795,13.982681723738011,7.069527397361789,8.653774025815746,5.308712847288109,4.771459120605224,4.672975576489692
2025-03-13,25.54948084610682,15.275401242239491,14.73941337165798,13.95613458395872,7.072509198340267,8.65742403385834,5.31095196799205,4.7734716372382175,4.665213118608113
2025-03-14,25.485733342861288,14.961147014279888,14.749462778200407,13.964026601695622,7.259145952157479,8.658456673220545,5.476907538760699,4.776726214329704,4.668393884494367
