date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,HUATAI FINANCIAL HOLDINGS (HONG KONG),MORGAN STANLEY HONG KONG SECURITIES LTD,BNP PARIBAS,TOTAL_CCASS_PCT
2024-03-01,2.5676718827909633,0.0,0.0,1.344342479145068,0.0,0.0,0.0,0.0,0.5056571474824088,0.1438656823504491,4.561537191768889
2024-03-04,2.569245799187883,0.0,0.0,1.3397169778261202,0.0,0.0,0.0,0.0,0.5775793585416541,0.15105394806438138,4.637596083620039
2024-03-05,2.5936686966600866,0.0,0.0,1.3094664694853217,1.2907765830898987,0.0,0.0,0.0,0.5853088537265272,0.1414786032831207,5.920699206244954
2024-03-06,2.58295683591305,0.2936054514254024,0.07787177984760181,1.1715666719151971,1.283080049504961,0.0,0.0,0.0,0.45932961877307354,0.16527687843654654,6.033687285815833
2024-03-07,2.389496800683659,0.40316980961098053,0.1354227333349723,1.0403725822359493,1.2831542131048157,0.0,0.05878701348495146,0.0,0.5301413535304922,0.2759434725239676,6.116487978509788
2024-03-08,2.3032559058044364,0.47132615787759585,0.18530187443735682,1.1024165314105268,1.2831542131048157,0.0,0.05878701348495146,0.5476734637281812,0.48401159442076996,0.2253019296150751,6.661228683883709
2024-03-11,2.3090708264570563,0.5519007889199081,0.2007443840071352,0.7263910937704235,1.332934469407394,0.0,0.05878701348495146,0.5477064253281166,0.9123439598065063,0.2251468452873786,6.8650258064688705
2024-03-12,2.3280072656199966,0.6220183523826852,0.2237927827620286,1.3739174394951887,1.332604853408039,0.0,0.05878701348495146,0.548530465326504,0.4157280143784036,0.19391408126850238,7.0973002681262995
2024-03-13,2.2391220263859486,0.6722106286844569,0.2897489442329497,1.3634921798595914,1.332604853408039,0.0,0.05878701348495146,0.548530465326504,0.3805167852473134,0.18515025107765357,7.070163147707407
2024-03-14,2.3174082983527393,0.9292616657813977,0.40954787919849844,1.01284602051382,1.3400541749934605,0.0,0.05878701348495146,0.548530465326504,0.3505108519780362,0.10094753673044164,7.067893906359848
2024-03-15,2.4263084802996175,1.2070455492377636,0.5234219665756423,0.8452328238738457,1.3147605968589609,0.0,0.05878701348495146,0.5512168357212466,0.3749106763302848,0.08848805195482534,7.390171994337138
2024-03-18,2.5861501557148006,1.4017002776568164,0.6462121667353369,0.6731836551145527,1.315139655258219,0.0,0.05878701348495146,0.5515876537205209,0.5580542252038656,0.0969942872421783,7.887809090131243
2024-03-19,2.671908163154969,1.5636983009397798,0.6864170782566543,0.8447972363306979,1.3149006836586867,0.0,0.05878701348495146,0.5519090293198919,0.4956219883820479,0.13081602012798782,8.318855513655667
2024-03-20,2.6346485353958875,1.6345657408010896,0.82967643197629,0.8186796181978113,1.3138047104608317,0.0,0.05878701348495146,0.5511509125213756,0.5463035796348621,0.10977827896915951,8.497394821442258
2024-03-21,2.575797246791062,1.7466928633816523,0.8725512330923823,1.0967702093415768,1.3148594816587673,0.0,0.054749217492853594,0.5512827589211176,0.40149338263826145,0.21298121317518726,8.82717760649286
2024-03-22,2.477999355742456,1.8696396311410406,0.8799675930778681,1.2309412259189987,1.308428014279354,0.0,0.054155908694014716,0.5502444685231496,0.369393563733082,0.058213481646073886,8.798983242756037
2024-03-25,2.5281899839642312,1.9419821025994635,0.9174284514045558,1.1731102636401762,1.3117071990489366,0.0,0.054155908694014716,0.5523787321189727,0.3776553887569133,0.11302516137080523,8.969633191598069
2024-03-26,2.456178117353161,2.04256442480262,0.928462346982962,1.1919310075873433,1.3110726882501784,0.0,0.053521397895256485,0.5544470725149249,0.37814355005195793,0.07118898026868031,8.987509585707084
2024-03-27,2.4153386950330855,2.1960583553022257,0.9462368897481764,1.189007972905064,1.3097542242527587,0.0,0.053521397895256485,0.5542410625153281,0.3805415064472651,0.08099373778549201,9.125693841884653
2024-03-28,2.6078687187202965,2.2520601135926284,0.979676432882734,0.9346396804268728,1.3107595530507912,0.0,0.053521397895256485,0.5532439741172794,0.37592523437629927,0.09860264851103068,9.166297753573188
2024-04-02,2.9120828610849374,2.3239411226519544,1.0101082300231778,1.1705428846212007,1.3098300359326103,0.0,0.053521397895256485,0.5532439741172794,0.4183880154931979,0.09890144541444591,9.85055996723406
2024-04-03,2.994673753195304,2.4153601200730437,1.0378371759689111,1.2395283819341936,1.3098300359326103,0.0,0.0475800695068839,0.5529061177179406,0.4199469343621471,0.09605850742000967,10.113721096111043
2024-04-05,3.013318976622814,2.5244630158595247,1.0949184266572007,1.3533395126554604,1.3152752922419537,0.0,0.045899027910173765,0.552815473318118,0.4375589764396796,0.09334922871331182,10.430937930418237
2024-04-08,2.968180372823152,2.6256798488614397,1.1022935846427673,0.7255072284681533,1.3155884274413407,0.0,0.04526451711141553,0.5526506653184405,0.9214682250926498,0.23197434629001693,10.488607216049378
2024-04-09,2.9918126863209027,2.6256798488614397,1.1022935846427673,0.5974779468067117,1.3155884274413407,0.0,0.04526451711141553,0.5526506653184405,0.954908427459206,0.320865188996054,10.506541292958278
2024-04-10,2.9778616891482055,2.706089671904074,1.1576278705344758,0.623827284987145,1.3155472254414216,0.0,0.04526451711141553,0.5526506653184405,0.9430669726823802,0.281475582649141,10.6034114797767
2024-04-11,3.004601787095874,2.7993462785215675,1.2172883664177179,0.7291618458610011,1.3145583774433567,0.0,0.04526451711141553,0.5525765017185857,0.8720779045173087,0.16701346032914796,10.701889039015976
2024-04-12,3.0003612772641732,2.959242999808643,1.2511399295514691,1.0787810865607823,1.3127499392628958,0.616835140792829,0.04526451711141553,0.5525847421185696,0.431480198179576,0.1377855856263481,11.386225416276702
2024-04-15,2.958895584545323,3.062791866005994,1.2543042431452764,1.198178384431117,1.2633075393596567,0.616835140792829,0.04526451711141553,0.5525765017185857,0.4295484836153564,0.09152974839687263,11.473232009122427
2024-04-16,2.9488834985649173,3.1565923390224224,1.2558039959423415,1.173693354343035,1.2633569817595598,0.616835140792829,0.04526451711141553,0.5525929825185534,0.4630640032377652,0.09371230073660128,11.56979911402944
2024-04-17,2.9278622382060564,3.2670301796062917,1.265321657923715,1.1743896681416723,1.2614287281633334,0.616835140792829,0.04526451711141553,0.5526094633185211,0.447801793619634,0.06247689978973021,11.621020286673199
2024-04-18,2.890582668679014,3.3555979986329607,1.29735209266103,1.1723503339536634,1.2607930637085774,0.616835140792829,0.04526451711141553,0.5519749525197629,0.45884607210201994,0.09641465750731266,11.746011497668587
2024-04-19,2.844195314665796,3.4296874348879647,1.3621298769342574,1.2206931348830548,1.2565387100049035,0.616835140792829,0.04458056391275405,0.5519749525197629,0.4060251082053926,0.09307729551384401,11.82573753232056
2024-04-22,2.827208883755039,3.5630171066270333,1.491685445480712,1.2323453900762509,1.2565387100049035,0.616835140792829,0.04458056391275405,0.5524858573187631,0.3909616570348724,0.058736252621050804,12.034395007624207
2024-04-23,2.759223606192089,3.6380047464802794,1.585914419296302,1.2264172463278524,1.2542808404093222,0.616835140792829,0.04391309151406032,0.5518843081199403,0.3522827027825687,0.06437779525801009,12.093133897173253
2024-04-24,2.6554718613471353,3.7636626058343614,1.6935093218857344,1.3571487199520056,1.2540501092097738,0.616835140792829,0.04391309151406032,0.5516041345204886,0.3285587560369974,0.1584202064179653,12.423173947511351
2024-04-25,2.6069678781940593,3.9016893055642377,1.7824644397116458,1.2849219437093562,1.2540995516096771,0.616835140792829,0.04391309151406032,0.5525847421185696,0.3466381936016152,0.16527127496455749,12.555385561780607
