date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-03-25,49.0778689222521,17.48275875379389,9.747363774684564,0.0,7.829221917028127,2.819184722302009,8.530667540999687,2.8866783572378494,0.0,1.6262560117017728
2024-03-26,49.078718002133144,17.482050202103743,9.748183450368646,0.0,7.828904609645465,2.819070464699535,8.530321805009766,2.8865613642130215,0.0,1.6261901018266818
2024-03-27,49.06266889206803,17.484422190430774,9.75296909417081,0.0,7.829966846061266,2.8251300043145537,8.53147921066376,2.886953016781343,0.0,1.626410745509458
2024-03-28,49.061267921420374,17.48677839944053,9.752690600894006,0.0,7.8240663813730595,2.8250493335255147,8.53123559668545,2.8925474628509087,0.0,1.6263643038101585
2024-04-02,49.05858980856442,17.489476710668445,9.745354021894164,0.0,7.811382288067131,2.824568291282083,8.529782919501384,2.914758589405574,0.0,1.6260873706167955
2024-04-03,49.03872410413194,17.489476710668445,9.745354021894164,0.0,7.831247992499618,2.824568291282083,8.529782919501384,2.914758589405574,0.0,1.6260873706167955
2024-04-05,49.020305181912754,17.488980380789773,9.745077460710583,0.0,7.831025751295363,2.824488133501464,8.529540854733435,2.9345410128031966,0.0,1.6260412242534297
2024-04-08,47.981461373291026,17.48718144647681,9.74723837442819,0.0,8.826239517608306,2.8307914602055293,8.531432230344576,2.9692538082964663,0.0,1.6264017893490947
2024-04-09,47.99349885536474,17.48122697726455,9.743919392979825,0.0,8.823234140691023,2.8355026421186165,8.528527236723534,2.968242763123807,0.0,1.6258479917339055
2024-04-10,47.9816905326744,17.48519617274257,9.74613179608191,0.0,8.82523749784085,2.836146456438952,8.530463679273371,2.9689167167180464,0.0,1.6262171482299068
2024-04-11,47.95174943443339,17.474285219615247,9.802451194263275,0.0,8.819730453383066,2.834376670115556,8.525140576893547,2.967064080304077,0.0,1.625202370991843
2024-04-12,47.92999754988362,17.460688276870748,9.79800460390532,0.0,8.815729645052928,2.838761192583513,8.521273400496726,3.011080184920563,0.0,1.624465146286577
2024-04-15,47.59754687701393,17.33957795216497,9.730043965685828,0.0,8.754582234200573,2.819071058704233,9.15578551745679,2.990194816994149,0.0,1.613197577779521
2024-04-16,47.5960714645098,17.340066155075377,9.730317919053988,0.0,8.754828723044644,2.8191504308030986,9.156043302343425,2.9902790071524312,0.0,1.6132429980172398
2024-04-17,46.85966134722015,17.046076235216468,9.580903198648578,0.0,8.620393209556495,2.775860727742689,9.01544690442301,2.944361524753122,1.5688261438273787,1.5884707086121095
2024-04-18,46.84407740965106,17.040407287123156,9.57771691447557,0.0,8.617526358500887,2.780480339714114,9.012448671877646,2.9710961763039627,1.5683044053431632,1.5879424370104454
2024-04-19,46.50522665164436,17.02584231168586,9.57155110646926,0.0,8.9886443608579,2.7786903611531395,9.006646764317242,2.9691834857582986,1.5672947843713658,1.5869201737425807
2024-04-22,46.49106286767363,17.02065686545142,9.568635963550975,0.0,8.985906749925036,2.808300401275954,9.003903670513486,2.968279181522202,1.5668174439444376,1.5864368561428612
2024-04-23,46.48848856109852,17.01971439637933,9.56810612833198,0.0,8.9854091816312,2.8136821072617986,9.00340510569283,2.9681148217476037,1.566730686012931,1.5863490118438097
2024-04-24,45.711260530918075,17.253896618731687,9.70326522003254,0.0,9.07240294928898,2.8711052419165717,9.133229998312075,3.0109136499122195,1.63470236789608,1.6092234229917706
2024-04-26,45.620793024452425,17.239564370743548,9.698362362090363,0.0,9.067818852920809,2.9538677296992155,9.128615167302149,3.054306003250068,1.6282621736492975,1.608410315892125
2024-04-29,45.62640723761904,17.233950157576928,9.698362362090363,0.0,9.067818852920809,2.9538677296992155,9.128615167302149,3.054306003250068,1.6282621736492975,1.608410315892125
2024-05-02,45.61340584887455,17.235401605856342,9.699179160980627,0.0,9.068582547253898,2.954116505295912,9.129383981918465,3.0629852667832087,1.6283993063616917,1.608545776675303
2024-05-03,45.61547465988223,17.238305235987102,9.700813171576929,0.0,9.070110321896443,2.94338291842705,9.130921999715287,3.0635012847161875,1.6286736410942957,1.608816766704469
2024-05-06,45.63574854284304,17.246266197694673,9.705293182873515,0.0,9.068680837890884,2.9475513386404963,9.135138824942562,3.064916065118602,1.5868452625579275,1.6095597474382999
2024-05-07,45.63566136975779,17.201287537468577,9.705465663186127,0.0,9.06866351496066,2.947545708248702,9.135121375064758,3.121092356199972,1.5756058022448025,1.6095566728686137
2024-05-08,45.6204265877409,17.189522355555564,9.69566064884652,0.0,9.05950183443022,2.9473741990135514,9.120280016292078,3.185289715600877,1.5740140355000931,1.607930607020197
2024-05-09,45.51450717171846,17.19551548218384,9.680077229925566,0.0,9.227055219082981,2.9202229393230907,9.10562138194856,3.180170136252901,1.571484190346573,1.605346249218029
2024-05-10,45.488764672976636,17.1756464824397,9.675197866897504,0.0,9.253208021178686,2.91875096471944,9.10103158051792,3.2121712925033825,1.57069206424309,1.6045370545236464
2024-05-13,45.4785910210774,17.171177030481736,9.67899250176435,0.0,9.256837150657006,2.9198957055640955,9.104601026046042,3.2134311134757794,1.5713080932849812,1.6051663576486062
2024-05-14,45.48107354417977,17.17245284621625,9.679711649374676,0.0,9.257524932191588,2.922914306507355,9.10527749646067,3.2043347625873513,1.571424841227514,1.60528562125482
2024-05-16,45.478018510550996,17.162207884674803,9.680254063661385,0.0,9.25804368873772,2.923078095526708,9.111391341935937,3.210117941637846,1.5715128979088746,1.605375575365723
2024-05-17,45.47802615579871,17.159392148306786,9.680255690995704,0.0,9.258045245094829,2.9230785869213833,9.114194684259198,3.2101184812863988,1.5715131620937663,1.6053758452432232
2024-05-20,45.46987457501015,17.164033962093512,9.67971327652663,0.0,9.257526488374285,2.9229147978469627,9.122088948804432,3.2071369548591404,1.5714251053828003,1.6052858911020769
2024-05-21,45.43478035609816,17.144146185248673,9.675819441087702,0.0,9.253802485019284,2.9161379505802274,9.118419427589163,3.2814610459350773,1.5707929719104379,1.6046401365312732
2024-05-22,45.4039745633769,17.144146185248673,9.675819441087702,0.0,9.253802485019284,2.9161379505802274,9.118419427589163,3.3122668386563405,1.5707929719104379,1.6046401365312732
2024-05-23,45.399404237423624,17.140306034594996,9.673652135469208,0.0,9.251729707799708,2.9098849605368193,9.116376975083975,3.333924112088929,1.5704411269370753,1.604280710065666
2024-05-24,45.23435898880117,17.03053544306939,9.633731388146801,0.0,9.185666680701337,3.341223419754363,9.078755963223962,3.331319218917693,1.5667486532991555,1.5976602440861298
2024-05-27,45.18613029162209,17.054895193650793,9.627020524919216,0.0,9.184840744560177,3.3946239708074186,9.072431696219715,3.317853010025197,1.5656572552208128,1.5965473129745766
2024-05-28,45.15224651461088,17.019831715007076,9.619801499642131,0.0,9.177953297158425,3.4394117615284903,9.06562854112411,3.3652933488163415,1.564483213961481,1.595350108151071
2024-05-29,45.1891409546546,17.007519607833864,9.618407155048779,0.0,9.171313986822254,3.4369236989594922,9.059070486258475,3.3628589033368725,1.5605691715387966,1.594196035546873
2024-05-30,45.117007793067536,16.99711557567447,9.612523274290696,0.0,9.165703606951292,3.512677936648105,9.053528769250558,3.360801737272416,1.587420490918821,1.593220815926102
2024-05-31,45.01868094748013,16.997426566152555,9.612699151379685,0.0,9.165871308731868,3.610064876960232,9.053694418606048,3.360863228725737,1.587449535414941,1.593249966548808
2024-06-04,45.05675372748093,16.971355241721593,9.60895847340028,0.0,9.162304508978053,3.655912675386423,9.033493877339547,3.3317597285631835,1.5868317965856038,1.5926299705443867
2024-06-05,45.014909246399,17.013232629680893,9.601219179864247,0.0,9.185475557801116,3.6529681126208287,9.026218077265458,3.329076246622632,1.5855537228900953,1.5913472268557292
2024-06-06,44.93833722695422,16.990582197005125,9.588436672661034,0.0,9.173246547580336,3.808975264884377,9.014201093231557,3.3135495898856164,1.5834428084838887,1.5892285993138484
2024-06-07,44.928368055721165,16.964628874774125,9.58630956309389,0.0,9.171211544257138,3.8524985022951124,9.01220137273069,3.3128145083207614,1.5830915357517492,1.5888760430553688
2024-06-11,44.94302870697958,16.95627575322419,9.584722822403375,0.0,9.169693511228598,3.8518608308227384,9.010709659310098,3.3122661661724213,1.582829500007957,1.5886130498510391
2024-06-12,44.9445551494984,16.955805644177822,9.584457088053963,0.0,9.169439283476303,3.8517540388214595,9.010459839350416,3.312174334315512,1.5827856164053522,1.5885690059007762
2024-06-14,44.95532598983007,16.955685300452714,9.58438906242939,0.0,9.167311494308004,3.851726701021124,9.010395887667745,3.306605909162615,1.5800019240862047,1.5885577310421368
2024-06-17,44.987626160627876,16.926552870406383,9.58359195909744,0.0,9.166549077998573,3.8514063650907753,9.009646521533142,3.306330909204822,1.5798705203222327,1.588425615718754
2024-06-18,44.982638075599695,16.82488696800954,9.69340618310143,0.0,9.165532720166027,3.850979333391914,9.008647560557455,3.3059643137403825,1.579695349299411,1.588249496134141
2024-06-19,45.325512620277514,16.94060559916315,9.760075736178203,0.0,9.214616725147112,3.8970025933835784,9.070607463541357,3.3287021583247838,0.8649040291780772,1.5979730748062217
2024-06-21,45.28644177033304,16.92600270068347,9.751662495323552,0.0,9.206428278070009,4.002397955279662,9.062788548263285,3.3258327981119753,0.8418498410175059,1.5965956129175032
2024-06-24,45.34406775446828,16.95693799687276,9.76948540206447,0.0,9.223254671794738,4.079554956218905,8.835123660676745,3.331911352186736,0.8601505288568585,1.5995136768605114
2024-06-25,45.33371234830209,16.920965047317765,9.770432532217436,0.0,9.218876397466445,4.175350642366148,8.803006132279762,3.3024061958894935,0.876496315633837,1.598754388527016
2024-06-26,45.274072717312485,16.872081715185733,9.769614126767095,0.0,9.156677638752114,4.403954418146744,8.746426440445699,3.302129574847278,0.8764228972504078,1.5986204712924397
2024-06-27,49.846500512976654,18.564915987544932,9.165994523576082,0.0,10.082072575713399,4.981222828623249,1.6803659245772447,3.6358503969958496,0.28289651103320984,1.7601807389593809
2024-06-28,52.29631610287673,18.293498136694513,9.614221629228682,0.0,10.575196209295678,2.3459081543211515,1.0173674401788422,3.813683252836137,0.296733244938944,1.7470758296293272
2024-07-02,53.61804072696518,21.84959416180694,11.491244629813762,0.0,2.00472820746762,2.8193260951526122,1.2159921608173296,4.558243910846873,0.35466566497962154,2.088164442150068
2024-07-03,53.61418650326403,21.853448385508088,11.491244629813762,0.0,2.00472820746762,2.8193260951526122,1.2159921608173296,4.558243910846873,0.35466566497962154,2.088164442150068
2024-07-04,53.57947056704444,21.841166415358433,11.484786375672993,0.0,2.0036015197445685,2.8746750019029164,1.2153087547407273,4.5556821084868835,0.35831839505408136,2.086990861994953
2024-07-08,53.56738138820041,21.849121339434344,11.484918212560055,0.0,2.0036245196140166,2.8747080010542434,1.2153227055899467,4.555734404361442,0.3621746100729226,2.087014819112619
2024-07-09,53.496521573839416,21.851646582440228,11.486245598176112,0.0,2.003856091342965,2.9135657194820297,1.2154631682252404,4.556260939788774,0.38918429791222003,2.0872560287930115
2024-07-10,53.501993112005955,21.881025038722516,11.491558210348765,0.0,2.00478291379092,2.9611652468732337,1.2160253435999293,4.462010077219937,0.39321863210330643,2.088221425335444
2024-07-12,53.49266902683969,21.89787714643693,11.486245598176112,0.0,2.003856091342965,2.9559437364790044,1.2154631682252404,4.459947264795649,0.40074193891139503,2.0872560287930115
2024-07-16,53.488816479839976,21.901729693436657,11.486245598176112,0.0,2.003856091342965,2.9559437364790044,1.2154631682252404,4.459947264795649,0.40074193891139503,2.0872560287930115
2024-07-17,48.07731041220623,19.011049015620074,10.349977046611727,3.510684769544058,4.9073755579765965,3.574169525486108,4.379022564946318,3.785222987916447,0.5979521130850007,1.8072360066074367
2024-07-18,48.07416663724117,19.0228838817592,10.34930026169075,3.5104552058934693,4.907054664725892,3.5739358105678076,4.37873622069384,3.7718974737230315,0.6044520122462378,1.8071178314586025
2024-07-19,48.06741834116192,19.01367550861533,10.347847503436906,3.5099624341459927,4.906365848672054,3.5767031685569024,4.374852525402571,3.7713680026429537,0.624942505747137,1.8068641616182328
2024-07-22,48.10663855775385,18.96975109739539,10.327493673634928,3.50305846904869,4.894392231437067,3.6120818646419863,4.366247353778112,3.8063638002653284,0.6106628247904377,1.803310127254211
2024-07-23,48.17158622062177,19.007972313319836,10.33408314609779,3.5052936006350217,4.89751510556807,3.5588867895466376,4.369033244296468,3.779292696576428,0.571876151416168,1.8044607319218153
2024-07-24,48.207379393922935,19.005351463891834,10.332658266291784,3.504810285183128,4.861664354821556,3.5877742640749712,4.368430835049944,3.7787716016937765,0.5489476050614294,1.8042119300086417
2024-07-29,48.22154600626357,19.01093653094944,10.335694705234268,3.5058402372208017,4.833706230219818,3.5888285965818176,4.369714577641951,3.7798820622306906,0.5491089232665258,1.8047421303911169
2024-07-30,48.20848520057251,19.01093653094944,10.335694705234268,3.5058402372208017,4.833706230219818,3.6018894022728807,4.369714577641951,3.7798820622306906,0.5491089232665258,1.8047421303911169
2024-07-31,48.21780850453286,19.01590627571814,10.338396611298108,3.5067567165931077,4.802309283780922,3.612629155328285,4.370856886761105,3.7808701802581473,0.5492524685986776,1.8052139171306478
2024-08-01,48.23921038707516,18.997714573322902,10.33738373738422,3.5064131524473194,4.80183879169372,3.612275218642592,4.370428664949891,3.7804997606542807,0.5491986572081401,1.8050370566217708
2024-08-02,48.22742097716482,18.980811851902907,10.329962055254551,3.5038957375487465,4.798391331286404,3.6684228275724373,4.367290933668392,3.777785566402848,0.5488043622914196,1.7972143569074779
2024-08-05,48.23421211018045,18.979829505813818,10.329427431240333,3.5037143945007667,4.798142992016463,3.6682329694754343,4.367064905867155,3.7734783891851094,0.5487759590901669,1.7971213426302948
2024-08-06,48.23893454002543,18.981687749359008,10.330438746533956,3.5040574299666947,4.798612760105849,3.6685921123347356,4.367492468726466,3.770584295240282,0.5423026057025027,1.7972972920050685
2024-08-07,48.29115119580711,18.981687749359008,10.330438746533956,3.5040574299666947,4.798612760105849,3.6424837844439013,4.367492468726466,3.7379488853767384,0.5488296876752113,1.7972972920050685
2024-08-08,48.2846241138344,18.981687749359008,10.330438746533956,3.5040574299666947,4.798612760105849,3.6490108664166097,4.367492468726466,3.7379488853767384,0.5488296876752113,1.7972972920050685
2024-08-13,48.284330443233806,18.981795538648864,10.33049740889692,3.5040773280846595,4.798640009477377,3.6490315876662254,4.367517269941083,3.737970111669216,0.5488328042559427,1.797307498125901
2024-08-15,48.22697510124606,18.966939601942123,10.322412335209172,3.5013348925286785,4.794884395730822,3.7342228486251114,4.364099070646093,3.7350446219663276,0.5581862810158292,1.7959008510897791
2024-08-20,48.23074968432747,18.957600556092505,10.325314767341764,3.5023193898117775,4.708160709689898,3.8298685738908564,4.365326157974242,3.735696878699224,0.5485574638163121,1.7964058183559455
2024-08-21,48.23012353913447,18.958652671375255,10.325180721193817,3.5022739217138388,4.70809958701991,3.8298188534570445,4.365269486079079,3.735648380828914,0.5485503422886289,1.7963824969090425
2024-08-22,48.23301611547438,18.957225492046895,10.324403456862733,3.502010275713779,4.707745168247493,3.8305351337380977,4.364940875049528,3.7353671667447936,0.548509048230309,1.796247267891989
2024-08-23,48.2264173442484,18.95719581295522,10.32438729316215,3.502004793029403,4.707737797886229,3.8372089534071043,4.3649340413765065,3.7353613187210604,0.5485081894943965,1.7962444557195343
2024-08-28,48.19452618995729,18.962665754887002,10.327366309654467,3.503015267524244,4.720691351709,3.8306295325258692,4.3661869818222625,3.736439126309759,0.5617167384214641,1.7967627471886432
2024-08-29,48.26315349913939,18.961428494996195,10.32669247843908,3.502786705762759,4.72038334005379,3.8434290248030516,4.365902100566736,3.736195334306821,0.5486306580697022,1.7313983638624748
2024-09-02,48.279353019247864,18.91698976988439,10.333891450369128,3.503015267524244,4.720691351709,3.8763055175284853,4.3661869818222625,3.7233888448804398,0.5486664569921451,1.731511340042048
2024-09-03,48.3736663894538,18.926428402972995,10.346185078456902,3.507182600526683,4.7295737345929645,3.92011435193926,4.371381179881532,3.5252983413611827,0.5689178833654643,1.7312520374492146
2024-09-04,48.359449647098316,18.920866034511022,10.34314439416313,3.506151859730153,4.7281837400720885,3.9483516777769583,4.370096456092526,3.5242622764526046,0.5687506816713831,1.7307432324318182
2024-09-05,48.35578631780844,18.906665935745504,10.335381870414203,3.503520494833627,4.727898281878441,3.9453884421785888,4.36681670128753,3.5607738105726443,0.5683238346212556,1.7294443106597672
2024-09-09,48.35263078556499,18.911957807718938,10.334707418952984,3.5032918671402555,4.727589755503249,3.9516566356458735,4.366531737853959,3.55401579078225,0.5682867477631682,1.7293314530743347
2024-09-11,48.36903308571141,18.838423920107804,10.344495588724222,3.5066098919438287,4.732067332783353,3.9815266600172574,4.3706673512031315,3.557381857040307,0.5688249814005956,1.7309693310680923
2024-09-12,48.36903308571141,18.838423920107804,10.344495588724222,3.5066098919438287,4.738599169281034,3.9815266600172574,4.3706673512031315,3.557381857040307,0.5688249814005956,1.7244374945704108
2024-09-13,48.247020205406265,18.88294236514714,10.36894141605454,3.514896615950622,4.749797296447921,3.990935694262285,4.380995992021756,3.5657885639579465,0.5701692129445336,1.7285126378069886
2024-09-17,48.970975769809606,19.14809525086781,10.514541327613346,3.5642525353146146,3.325991253772066,4.076852558312834,4.44251361502522,3.615859104307014,0.5881343000375249,1.7527842849399642
2024-09-19,48.971112389800446,19.145553024435152,10.519783675503696,3.563779321823182,3.3255496734075782,4.0763112886878385,4.441923797845412,3.615379039189763,0.588056215479039,1.7525515738278905
2024-09-20,48.97619308068428,19.143646797564987,10.518736273306175,3.5634244941567297,3.325218565074618,4.07590543077923,4.441481537729557,3.6150190739977655,0.5879976656655296,1.7523770810411259
2024-09-23,48.969958471763,19.143804364593546,10.518822850646234,3.5634538238980786,3.325245934196821,4.085895559975393,4.4415180945599095,3.6109068905649577,0.588002505341374,1.7523915044606813
2024-09-24,49.05963545531383,19.17626246749316,10.536657395335824,3.5694956193892624,3.1480370363869152,4.099472124570942,4.449048638050542,3.6170291421917895,0.588999456911716,1.755362664356015
2024-09-25,49.10481606838886,19.220542904287573,10.54636094564688,3.4407590432470916,3.1509361660271336,4.1165576583743695,4.4531459115667875,3.620360181907796,0.5895418856582232,1.7569792348952895
2024-09-26,49.10656903103588,19.218624376762346,10.545308244697381,3.440415598685456,3.150621650573805,4.11947397497427,4.4527014140805425,3.619998810187193,0.5894830396443231,1.7568038593588027
2024-09-27,49.0869095339228,19.258797595142386,10.541800758805511,3.3794012921539585,3.1761826018617967,4.111451571766751,4.451220396453728,3.648729751804315,0.5892869710802687,1.756219527008482
2024-09-30,49.05628454511854,19.238960414468988,10.530942365115962,3.3692750314757887,3.172911031670897,4.203574490662393,4.446635496343252,3.6449714428570728,0.5820346178520919,1.7544105644350234
2024-10-02,49.01513359818237,19.269714202197626,10.527775932397061,3.3018282555837533,3.225103968749585,4.202310564287897,4.445298486640182,3.677092329564328,0.5818596122928928,1.7538830501043008
2024-10-03,48.96036032445144,19.285682018986122,10.527426244428058,3.3017185828832596,3.228318419461772,4.351641854501731,4.445150832718842,3.5640366436149367,0.5951265852216487,1.740538493732188
2024-10-04,48.75846035781432,19.294549378347874,10.572325847773703,3.31580045354076,3.2087298223497482,4.403559076082327,4.490795388217267,3.5959160116326645,0.6210149980942908,1.738848666147047
2024-10-07,48.53928033284217,19.233583685970977,10.553516455838837,3.309901260571637,3.2030211204320542,4.682088023310779,4.482805743197571,3.6534574117038447,0.6065909131169482,1.7357550530151866
2024-10-08,48.67956822637258,19.26228942182101,10.572928234704404,3.315989380261973,2.9553818484089978,4.7107156860907065,4.544426168728617,3.5853591834226615,0.6343941084245817,1.738947741764469
2024-10-09,48.68952768643402,19.298049043378416,10.581561047079783,3.3186968907569927,2.6221465430660835,4.838092241572549,4.584861908873538,3.6149958777622118,0.7183784765167995,1.733690284559607
2024-10-10,48.75299059273488,19.251372421360664,10.579761735314216,3.3181325722849526,2.6083483168961448,4.853960000096137,4.636163132611007,3.5676479487184283,0.6982277959087864,1.733395484074785
2024-10-14,48.708504591850215,19.221744980487273,10.574481073014516,3.3164763972199336,2.607046415495516,4.964975581398142,4.640521933768563,3.5325030181269117,0.7012157119296287,1.7325302967093008
2024-10-15,48.64365786852606,19.199507523016678,10.566917317198026,3.3141041751253915,2.605181637228582,5.031438950184382,4.680545098725112,3.5299762756734867,0.6973801086001901,1.7312910457220898
2024-10-16,48.650145920167354,19.202068337761187,10.568326724061066,3.3145462076528576,2.60552911424281,5.032110039431557,4.687838345489846,3.530447101046673,0.6774662462287867,1.7315219639178616
2024-10-17,48.65699400867236,19.199507523016678,10.566917317198026,3.3141041751253915,2.605181637228582,5.031438950184382,4.68721316879826,3.5299762756734867,0.6773758983807459,1.7312910457220898
2024-10-18,48.67953981103218,19.19102034895882,10.573262610236842,3.3160942505202384,2.6067460140862164,5.034460262227193,4.690027777846352,3.498735608586239,0.6777826535813058,1.7323306629246118
2024-10-21,48.71127515563261,19.15702089283652,10.572909894042324,3.315983628076833,2.6066590549735884,5.037628242161258,4.693207247792501,3.498618893362662,0.6744241174624841,1.7322728736592166
2024-10-22,48.67392945379495,19.13566695331411,10.57147064805945,3.313441347352769,2.6046605954475655,5.0937666480909165,4.70960929391061,3.495936590802984,0.6705736853379065,1.7309447838887382
2024-10-23,48.672307026579325,19.135029112334298,10.57111827376214,3.313330901833378,2.604573775413002,5.093596859751806,4.709452310523832,3.4958200622479096,0.6738845905056972,1.7308870870486093
2024-10-24,48.36883090660444,19.013100069875165,10.504487034937318,3.292446513170952,2.5881567821704654,5.058178958327426,4.679767973114092,3.4737854188521973,1.3012692795968492,1.7199770633510982
2024-10-25,48.316791833043126,19.031042499101535,10.514399990451727,3.295553554543851,2.590599193966552,5.0662676725949956,4.684184212724932,3.4770635875251803,1.3024972714481415,1.7216001845999604
2024-10-28,48.32587516593011,19.027697790049277,10.512552082811945,3.2949743604294666,2.5901438957045024,5.065377275164247,4.683360966529172,3.4764524929907106,1.3022683573245692,1.7212976130660012
2024-10-29,48.342843092588176,19.042215608372146,10.52057298596754,3.297488371303038,2.5921201326051952,5.009530326634538,4.686934293392079,3.479104968674222,1.3065792858222882,1.7226109346407819
2024-10-30,48.37601628564933,19.042215608372146,10.52057298596754,3.297488371303038,2.5921201326051952,4.976357133573388,4.686934293392079,3.479104968674222,1.3065792858222882,1.7226109346407819
2024-10-31,48.36799368168741,19.039057676692085,10.518828270362592,3.296941520915115,2.5916902593985465,4.975531862178158,4.702740865269453,3.47852799926978,1.3063626047278156,1.7223252594990444
2024-11-01,48.40735149002636,19.024544671360204,10.510810026321039,3.294428343494023,2.589714677665881,4.971739136630972,4.699156081588921,3.4758764029430194,1.3053667966489844,1.7210123733205998
2024-11-04,48.41279628512818,19.0188716903837,10.50767577914945,3.2934459689014135,2.588942443567522,4.970256600148262,4.711007837764069,3.4748399218576003,1.3016642931629507,1.7204991799368508
2024-11-07,48.28406403787916,19.003414246504015,10.505756864809848,3.2907692456412843,2.5868383002103,5.100460260503976,4.723731800694238,3.472015772036443,1.3138486144579031,1.7191008572628317
2024-11-08,48.275730555478674,19.00404338671942,10.506104675684842,3.2908781921308567,2.586923941873651,4.964891675560228,4.737130865330842,3.4721307189992565,1.4430082172138121,1.7191577710084154
2024-11-11,48.260659791886546,19.005931057335495,10.507148246501965,3.291205074886171,2.587180900890831,4.978628830874608,4.737601404287054,3.472475605558398,1.4398405529208105,1.7193285348581229
2024-11-13,48.25746418432404,19.004672568593712,10.513074067555518,3.290987145834384,2.5870095892078138,4.9782991680807,4.73728770126391,3.4722456735733487,1.4397452130439925,1.7192146885225756
2024-11-14,48.32627717894476,18.993982139526956,10.507160297024239,3.2891359134853313,2.585554355374733,4.803435131932462,4.734622901964874,3.470292480434045,1.5712919982587157,1.7182476030538918
2024-11-18,48.32012451467327,18.99799619619372,10.505720432082644,3.288685181664736,2.5852000399397674,4.673746821972986,4.733974085601985,3.4698169235434673,1.7067236639879806,1.7180121403394497
2024-11-19,48.3073386705892,18.99296919306171,10.502940544721332,3.287814972483847,2.5845159778648292,4.67251011576094,4.759182144688838,3.4688987856323945,1.7062720529277542,1.717557542269152
2024-11-20,48.41285775143033,18.986356454183177,10.49928375980408,3.2866702614240344,2.6034547496359943,4.563523317186021,4.75752515106776,3.4676910270332892,1.7056779840685328,1.7169595441667789
2024-11-21,48.416268917680604,18.985100993703508,10.498589501489848,3.2864529324892864,2.6032825978828833,4.5632215571728985,4.757210562809471,3.467461728218077,1.7055651972205026,1.71684601133292
2024-11-22,48.48559934643661,18.986356454183177,10.49928375980408,3.2866702614240344,2.6034547496359943,4.563523317186021,4.684783556061484,3.4676910270332892,1.7056779840685328,1.7169595441667789
2024-11-25,48.49646392818114,18.9828715882667,10.493701745914393,3.2849228813674705,2.611984640384252,4.5610970897284915,4.682292859793209,3.46584740608534,1.7047711490485236,1.716046711230473
2024-11-26,48.51463719247806,18.981044999967615,10.49269201075741,3.2846067963288825,2.611733307462395,4.56065820741628,4.6289725514723505,3.5051662350951878,1.704607110903979,1.7158815881178378
2024-11-27,48.52128555189424,18.965204004361848,10.496726566019463,3.285869763698964,2.6127375475895143,4.562411830561826,4.63075244223311,3.506514009990674,1.7019569202257403,1.716541363424623
2024-11-28,48.555296991101706,18.952673895753524,10.489791490400249,3.283698824488266,2.611011339675863,4.559397493582394,4.627692953338285,3.5041972934727985,1.7008324553872811,1.7154072627996342
2024-12-04,48.54567490774971,18.94891809114993,10.487712754313346,3.283048101997621,2.6104939220036374,4.558493969035399,4.626775894848609,3.503502875344828,1.7203121587802814,1.7150673247766355
