date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,DBS BANK LTD,TOTAL_CCASS_PCT
2024-03-22,23.583220327055592,20.47705454011442,12.521691435274388,6.474903329003155,5.60947587337655,1.0401932763734931,2.6455724129067235,1.1215267964604012,0.0,1.5454688008768669,75.01910679144159
2024-03-25,23.56466565038328,20.433990493217248,12.517392180923483,6.455443546151704,5.6707968170131,1.0390618936495712,2.6030324224872725,1.1208479668260485,1.4641389012146753,1.5454688008768669,76.41483867274324
2024-03-26,23.57371671217465,20.430596345045483,12.532552709424033,6.454312163427782,5.675096071364002,1.0390618936495712,2.5951127434198216,1.1156436062960091,1.4641389012146753,1.5454688008768669,76.4256999468929
2024-03-27,23.567833522010257,20.44258900191905,12.559253341708581,6.447523867084253,5.676453730632708,1.0363465751121597,2.5928499779719782,1.1117969050346759,1.4641389012146753,1.5373228452646315,76.43610866795298
2024-03-28,23.579826178883827,20.44213644882948,12.580297060373525,6.445939931270763,5.698315665283589,1.0363465751121597,2.586287958173233,1.102677960279868,1.458934540684636,1.5047390228156903,76.43550134170677
2024-04-02,23.55154161078579,20.432859110493325,12.613785989001602,6.446392484360331,5.6919799220296285,1.0367991282017284,2.5835726396358214,1.1370719950870836,1.458934540684636,1.5047390228156903,76.45767644309564
2024-04-03,23.57824224307034,20.39371326824564,12.68709958951172,6.44526110163641,5.771307726823569,1.0164342391711398,2.5722588123966057,1.1326417266167514,1.458934540684636,1.5047390228156903,76.56063227097249
2024-04-05,23.54905256879316,20.389866566984306,12.716289263788896,6.445487378181193,5.771986556457922,1.0162079626263556,2.5715799827622527,1.1362621513333007,1.458934540684636,1.5047390228156903,76.56040599442771
2024-04-08,23.54633725025575,20.39167677934258,12.663340552309368,6.444582272002057,5.821314843220902,1.0162079626263556,2.568864664224841,1.1473497020277321,1.458934540684636,1.5047390228156903,76.56334758950992
2024-04-09,23.54633725025575,20.368822848319365,12.663340552309368,6.44480854854684,5.872792757159333,1.0209597700668263,2.566828175321782,1.1249483240940847,1.458934540684636,1.5047390228156903,76.57251178957367
2024-04-10,23.540906613180926,20.36452359396846,12.635508537300897,6.44480854854684,5.872566480614549,1.0164342391711398,2.561397538246959,1.1435030007663987,1.458934540684636,1.5047390228156903,76.54332211529649
2024-04-11,23.584577986324298,20.367917742140225,12.628720240957367,6.44480854854684,5.852925676527271,1.0164342391711398,2.5552880715377824,1.1590708270475596,1.458934540684636,1.5047390228156903,76.57341689575281
2024-04-12,23.626891700198964,20.321446875584783,12.644333322547485,6.44367716582292,5.863786950676918,1.0164342391711398,2.5396749899476645,1.152961360338383,1.458934540684636,1.5047390228156903,76.57288016778858
2024-04-15,23.639110633617317,20.339322722622743,12.6398077916518,6.44367716582292,5.860845355594722,1.0137189206337283,2.512521804573547,1.1341804071212849,1.458934540684636,1.5047390228156903,76.54685836513839
2024-04-16,23.64544637687128,20.313527196517335,12.649085129987956,6.44367716582292,5.862655567952996,1.0137189206337283,2.502113083513468,1.142778915823089,1.458934540684636,1.5047390228156903,76.5366759206231
2024-04-17,23.65223467321481,20.275286460448783,12.639128962017447,6.4353049336659005,5.717557996375502,1.0159816860815714,2.4149966137715073,1.1561292319653633,1.458934540684636,1.5047390228156903,76.2702941210412
2024-04-18,23.659249246103123,20.24745444544031,12.656778532510621,6.433042168218056,5.776842451108992,1.0159816860815714,2.396215660554409,1.1276183873225398,1.458934540684636,1.5047390228156903,76.27685614083995
2024-04-19,23.65223467321481,20.242702637999844,12.643428216368346,6.430779402770213,5.8137255279088365,1.0159816860815714,2.3993835321813894,1.1339541305765004,1.458934540684636,1.5047390228156903,76.29586337060184
2024-04-22,23.72984752807583,20.15807521025051,12.701128735288346,6.429648020046291,5.784128555851047,1.0159816860815714,2.398930979091821,1.1382081296184459,1.458934540684636,1.5047390228156903,76.31962240780419
2024-04-23,23.72373806136665,20.157848933705726,12.7205885181398,6.429648020046291,6.016135101578935,1.0148503033576497,2.396668213643978,1.141149724700642,1.458934540684636,1.5047390228156903,76.56430044004
2024-04-24,23.733241676247594,20.070732463963765,12.832369131263249,6.431910785494136,6.074514450133288,1.0148503033576497,2.3944054481961348,1.1291570678270733,1.458934540684636,1.5047390228156903,76.64485488998322
2024-04-25,23.69952647107473,20.069148528150276,12.836894662158937,6.428516637322371,6.075193279767642,1.0125875379098066,2.3939528951065663,1.1352665345362496,1.458934540684636,1.5047390228156903,76.6147601095269
2024-04-26,23.63345371999771,19.938586961809722,13.118608960415406,6.426253871874526,6.14731983352382,1.0202809404324733,2.393726618561782,1.1337382627527763,1.458934540684636,1.5047390228156903,76.77564273286855
2024-04-29,23.474381309014337,19.929083346928785,13.166127034820112,6.427611531143233,6.234662579810566,1.0202809404324733,2.3941791716513503,1.1565921937759922,1.458934540684636,1.5047390228156903,76.76659167107718
2024-04-30,23.396089624518964,19.892426546673722,13.128112575296349,6.426027595329743,6.463470932854472,1.0202809404324733,2.3914638531139385,1.172431551910894,1.458934540684636,1.5047390228156903,76.85397718363089
2024-05-02,23.387264839272376,19.877944847807527,13.134222042005526,6.424669936061036,6.5537380772060105,1.0202809404324733,2.3914638531139385,1.1445262233019133,1.458934540684636,1.5047390228156903,76.89778432270113
2024-05-03,23.439534721117553,19.872740487277486,13.160243844655723,6.424669936061036,6.611212319581225,1.0180181749846302,2.3724566233520563,1.148599201108031,1.458934540684636,1.5047390228156903,77.01114887163807
2024-05-06,23.439534721117553,19.881565272524078,13.160243844655723,6.431231955859781,6.445893544579081,1.0940470940321598,2.374493112255115,1.1551008050693188,1.458934540684636,1.5047390228156903,76.94578391359313
2024-05-07,23.439534721117553,19.809156778193096,13.160243844655723,6.430553126225429,6.411952062861434,1.1076236867192186,2.374493112255115,1.15464825197975,1.458934540684636,1.5047390228156903,76.85187914750765
2024-05-08,23.711971681037866,19.710952757756704,13.203915217799095,6.428290360777586,6.437103832196935,1.1017404965548265,2.369967581359429,1.150540201309191,1.458934540684636,1.5047390228156903,77.07815569229196
2024-05-09,23.858598882058104,19.694660846532233,13.287184986279721,6.425575042240174,6.469494640753175,1.0997040076517677,2.368609922090723,1.1489230028436173,1.458934540684636,1.5047390228156903,77.31642489394984
2024-05-10,23.944357692531355,19.65417997267032,13.388104325253526,6.4239911064266835,6.489666289614518,1.1019667730996108,2.364989497374174,1.1578867218887032,1.458934540684636,1.5047390228156903,77.48881594235921
2024-05-13,24.053196710572614,19.604399132817772,13.44399463181525,6.4235385533371145,6.4801626747335765,1.0997040076517677,2.3595588602993502,1.0936241831699578,1.458934540684636,1.5047390228156903,77.52185231789774
2024-05-14,24.11134978258218,19.499180539493064,13.662125220987331,6.419691852075782,6.580571760098892,1.096309859480003,2.3527705639558207,1.0687914637626033,1.458934540684636,1.5047390228156903,77.75446460593601
2024-05-16,24.271101023199908,19.310465901142944,13.732044673325683,6.413129832277037,6.584871014449793,1.096309859480003,2.3516391812318993,1.0803315675466032,1.458934540684636,1.5072280648083178,77.80605565814682
2024-05-17,24.281283467715202,19.2419041080733,13.76757009085682,6.413808661911389,6.517049145681591,1.0974412422039246,2.3514129046871153,1.0805578440913877,1.458934540684636,1.5072280648083178,77.71719007071368
2024-05-20,24.03622596971379,19.24258293770765,14.000182378895095,6.404531323575233,6.5709029633402585,1.101514220010042,2.387390875307821,1.106805923286368,1.458934540684636,1.5072280648083178,77.81629919732922
2024-05-21,24.247341985997554,19.158860616137456,13.981175149133213,6.404531323575233,6.5340130982440705,1.0951784767560815,2.308194084633311,1.090740288606682,1.458934540684636,1.5072280648083178,77.78619762857656
2024-05-22,24.444428856504693,19.117904561531493,13.972350363886626,6.400005792679546,6.081111542796474,1.0859011384199246,2.305931319185468,1.082209662868313,1.458934540684636,1.5072280648083178,77.45600584336549
2024-05-23,24.54399053620979,19.18940794968334,13.957189835386078,6.399100686500408,5.2755751893199285,1.0859011384199246,2.3043473833719776,1.8672340475601619,1.458934540684636,1.5072280648083178,77.58890937194455
2024-05-24,24.644004769004457,19.094415019693976,13.907635272078311,6.380998562917664,5.203392971533732,1.0773026297181205,2.304121106827193,1.8948397860238484,1.4630075184907534,1.5072280648083178,77.47694570109638
2024-05-27,24.781128355143753,19.052152670594978,13.983664191125841,6.381903669096801,6.020012802726904,1.0856748618751402,2.2640701584003695,1.181298650871357,1.458934540684636,1.5072280648083178,77.7160679653281
2024-05-28,24.742208789440852,19.048758522423213,14.103138206771959,6.381903669096801,6.013558490563476,1.0834120964272969,2.262938775676448,1.1723118516187032,1.4614235826772632,1.5072280648083178,77.77688204950432
2024-05-29,24.77682910079285,18.98291204789098,14.139795007027017,6.3816773925520165,6.261872786873969,1.0816018840690225,2.2373695261158204,1.1772899356039581,1.4614235826772632,1.4855055165090236,77.98627678011192
2024-05-30,24.788595481121632,18.974992368823525,14.206320311193608,6.380546009828096,6.2135145476584785,1.0849960322407872,2.236237917115354,1.1685104056663267,1.458934540684636,1.4855055165090236,77.99815313084147
2024-05-31,24.859872592728692,18.907788235022586,14.288458696950313,6.382808775275938,6.200616784605773,1.0849960322407872,2.235106534391433,1.1506345586283657,1.458934540684636,1.4855055165090236,78.05472226703755
2024-06-03,25.026638406234735,18.69274247398555,14.25791136340443,6.3807722863728795,6.220927367265613,1.0836383729720813,2.22605547260006,1.2065791715608398,1.458934540684636,1.4855055165090236,78.03970497158986
2024-06-04,25.097689241297005,18.63549450815512,14.300903906913451,6.37398399002935,6.184021662811292,1.0836383729720813,2.2192671762565306,1.3075211381891223,1.4614235826772632,1.4855055165090236,78.14944909581024
2024-06-05,25.12348476740242,18.59366774140483,14.350458470221215,6.372852607305429,6.17972240846039,1.0836383729720813,2.218135793532609,1.3111415629056715,1.4614235826772632,1.470571264553259,78.16509657143517
2024-06-06,25.00717862338328,18.57417062292349,14.441647917769293,6.371947501126292,6.215253256628602,1.0836383729720813,2.218135793532609,1.3111361322685966,1.461876135766832,1.4560895656870627,78.14107392205814
2024-06-07,25.039309892742658,18.609822076490072,14.445947172120196,6.383261328365506,6.153547642865919,1.0836383729720813,2.218135793532609,1.3006595282450828,1.458934540684636,1.4560895656870627,78.14934591370582
2024-06-11,25.06057988795238,18.629508135886304,14.49866960705494,6.375341649298057,6.154135961882359,1.0492443381648655,2.213610262636923,1.309258036946887,1.458934540684636,1.4560895656870627,78.20537198619442
2024-06-12,25.05424414469842,18.65643504471564,14.523333750436432,6.342757826849114,6.149610430986672,1.0476604023513754,2.2084059021068834,1.3454622841123771,1.458934540684636,1.4560895656870627,78.24293389262861
2024-06-13,25.182090392501554,18.69587391508882,14.46404929570294,6.341173891035624,6.096322304689966,1.0501494443440027,2.2075007959277464,1.3179696839210828,1.458934540684636,1.4560895656870627,78.27015382958345
2024-06-14,25.249294526302496,18.740224117866546,14.44934132029196,6.341173891035624,6.0521983784570255,1.0512808270679244,2.2070482428381775,1.3181959604658673,1.458934540684636,1.4560895656870627,78.32378137069732
2024-06-17,25.30767387485685,18.699041786715803,14.51020971083894,6.340042508311703,6.028213064709888,1.0478866788961598,2.207953349017315,1.3213638320928476,1.458934540684636,1.4560895656870627,78.3774089118112
2024-06-18,25.35903865052289,18.59766989465243,14.605698412737922,6.341173891035624,6.0266743842053545,1.0451713603587478,2.205464307024687,1.3176981520673416,1.458934540684636,1.4560895656870627,78.41361315897669
2024-06-19,25.414476403995046,18.581604259972742,14.648012126612588,6.342078997214761,6.014401370692798,1.0449450838139636,2.202296435397707,1.313226701265859,1.458934540684636,1.4560895656870627,78.47606548533716
2024-06-20,25.467651392019363,18.632969035638784,14.612260432536667,6.3380060194086445,5.999308725155684,1.0440399776348264,2.1961869686885302,1.3145843605345648,1.458934540684636,1.4560895656870627,78.52003101798876
2024-06-21,25.527388399842422,18.62753839856396,14.600720328752667,6.3380060194086445,5.9789438361250955,1.0440399776348264,2.195734415598962,1.303270533295349,1.461197306132479,1.4560895656870627,78.53292878104146
2024-06-24,25.518111061506264,18.619392442951725,14.603209370745294,6.334838147781665,5.986410962102978,1.0451713603587478,2.1961869686885302,1.3141318074449961,1.458934540684636,1.4560895656870627,78.5324762279519
2024-06-25,25.68804474663928,18.56347249416263,14.554559913616666,6.333706765057742,5.943033748467825,1.0451713603587478,2.187135906897158,1.295282971264463,1.458934540684636,1.4560895656870627,78.52543201283622
2024-06-26,25.607490296696067,18.52821973986796,14.670639781091019,6.335743253960802,5.919828636247104,1.0449450838139636,2.187135906897158,1.3023427994617334,1.458934540684636,1.4560895656870627,78.5113696044075
2024-06-27,25.63215444007756,18.524278907563996,14.667698186008824,6.335743253960802,5.919421338466492,1.0449450838139636,2.189398672345001,1.3079544577723843,1.458934540684636,1.4560895656870627,78.53661844638071
2024-06-28,25.731263566693087,18.329096380457763,14.786945925110157,6.341173891035624,5.962293729130232,1.0449450838139636,2.1896249488897856,1.2960819537440962,1.458934540684636,1.4560895656870627,78.5964495852464
2024-07-02,25.721759951812146,18.313483298867645,14.743274551966785,6.341173891035624,5.9779068107203495,1.0449450838139636,2.1896249488897856,1.3243665218421354,1.458934540684636,1.4560895656870627,78.57155916532014
2024-07-03,25.800956742486658,18.239346504287603,14.744632211235489,6.339137402132566,5.998119189359753,1.0465290196274537,2.1896249488897856,1.3227088198750454,1.458934540684636,1.4560895656870627,78.59607894426604
2024-07-04,25.864766728115836,18.149514716008227,14.731734448182785,6.336874636684723,5.981159083498534,1.0465290196274537,2.1873621834419423,1.2996179773094407,1.458934540684636,1.4560895656870627,78.51258289924064
2024-07-05,25.864314175026266,18.16693800995662,14.757756250832982,6.335516977416017,6.0630711927104555,1.0465290196274537,2.1814789932775502,1.2932822340554797,1.458934540684636,1.4560895656870627,78.62391095927453
2024-07-08,25.913642461789244,18.208572894196934,14.719968067854,6.332349105789037,6.030577880879429,1.0465290196274537,2.1814789932775502,1.3013376790498015,1.458934540684636,1.4560895656870627,78.64948020883516
2024-07-09,25.83580333038344,18.269441284743916,14.745084764325059,6.332122829244252,6.010823938519757,1.0465290196274537,2.1814789932775502,1.3054785398193542,1.458934540684636,1.4560895656870627,78.64178680631248
2024-07-10,25.820642801882894,18.27283543291568,14.804595495603333,6.33099144652033,5.975818957041625,1.0465290196274537,2.1812527167327658,1.301111402505017,1.458934540684636,1.4560895656870627,78.64880137920079
2024-07-11,25.797110041225324,18.25971139331819,14.772464226243962,6.31469953529586,5.987044536428375,1.0465290196274537,2.2032015415768442,1.3402572447527035,1.458934540684636,1.4560895656870627,78.6360416448404
2024-07-12,25.816569824076772,18.281433941617482,14.824055278454784,6.31469953529586,5.988673727550821,1.0499231677992185,2.212478879913001,1.3148690164279033,1.458934540684636,1.4560895656870627,78.71772747750755
2024-07-15,25.804803443747993,18.320353507320387,14.834011446425293,6.313341876027153,5.976681070677253,1.0508282739783559,2.212478879913001,1.3508469870486093,1.458934540684636,1.4560895656870627,78.77836959150974
2024-07-16,25.8305989698534,18.367871581725094,14.738975297615884,6.292524433906997,6.01025462673308,1.0508282739783559,2.2364641936601384,1.3034705617609383,1.458934540684636,1.4560895656870627,78.74601204560558
2024-07-17,25.907985548169638,18.37556498424776,14.740559233429373,6.292524433906997,5.9698190081801235,1.0508282739783559,2.2260556988766047,1.3088333158723267,1.458934540684636,1.4560895656870627,78.78719460303287
2024-07-18,25.940343094073793,18.36887398681849,14.801201347431569,6.291393051183075,5.870460977365331,1.0508282739783559,2.227187081600526,1.3543375290284523,1.458934540684636,1.4560895656870627,78.81964944785129
2024-07-19,25.9027811876396,18.395122066013467,14.813194004305139,6.290261668459155,5.899488863912987,1.0508282739783559,2.2414214602032736,1.3213857809176917,1.458934540684636,1.4560895656870627,78.82950741180136
2024-07-22,25.874270342996773,19.665462800022897,14.855507718179805,6.290261668459155,5.911481520786555,1.0508282739783559,2.2494176207428613,1.3378774943312068,1.458934540684636,1.4560895656870627,80.15013154586931
2024-07-23,25.624687314099674,19.670843429981325,15.04241214417165,6.290261668459155,5.94616971510199,1.0508282739783559,2.271981012682574,1.3551862923479383,1.458934540684636,1.4560895656870627,80.16739395719436
2024-07-24,25.63713252406281,19.66571871879505,15.062098203567883,6.288225179556095,5.900891778490649,1.046755296172238,2.3000931580534876,1.3635585245049577,1.458934540684636,1.4560895656870627,80.17949748957487
2024-07-25,25.671526558870028,19.627493822084634,15.066171181374,6.285962414108252,5.910682085753832,1.046755296172238,2.3106356085515336,1.361598743350581,1.458934540684636,1.4560895656870627,80.1958498166368
2024-07-26,25.614278593039597,19.576322286587843,15.12025127557745,6.284152201749977,5.91317112774646,1.0433611480004734,2.3228022720880417,1.3777496842876509,1.458934540684636,1.4560895656870627,80.16711269544919
2024-07-29,25.618804123935284,19.546680059221096,15.1426526535111,6.2830208190260555,5.905704001768577,1.0433611480004734,2.3284591857076493,1.3614577730631803,1.458934540684636,1.4560895656870627,80.14516387060512
2024-07-30,25.641884331503284,19.557993886460313,15.162338712907333,6.2830208190260555,5.891674855991949,1.0433611480004734,2.3291380153420023,1.3533118174509449,1.458934540684636,1.4560895656870627,80.17774769305406
2024-07-31,25.641658054958498,19.568877788264437,15.157134352377296,6.2830208190260555,5.950846172453049,1.0433611480004734,2.3291380153420023,1.3484468717380822,1.458934540684636,1.4560895656870627,80.23750732853159
2024-08-01,25.636001141338895,19.54692896342036,15.231579335611334,6.2830208190260555,5.926747720433519,1.0433611480004734,2.3291380153420023,1.343355649480435,1.458934540684636,1.4560895656870627,80.25515689902477
2024-08-02,25.672431665049167,19.45868111095448,15.32367388933855,6.2830208190260555,5.928105379702225,1.0433611480004734,2.3291380153420023,1.3390563951295331,1.458934540684636,1.4560895656870627,80.29249252891418
2024-08-05,25.684876875012304,19.443973135543498,15.314622827547177,6.281889436302135,5.928105379702225,1.0433611480004734,2.3291380153420023,1.3390563951295331,1.458934540684636,1.4560895656870627,80.28004731895105
2024-08-06,25.654555818011204,19.338528265674007,15.35308984016051,6.281210606667781,6.02827755352515,1.0415509356421988,2.328006632618081,1.3478273265584628,1.458934540684636,1.4560895656870627,80.28807108522909
2024-08-07,25.64618358585419,18.943449418480593,15.513293633867805,6.281210606667781,5.9340860950574195,1.0415509356421988,2.328006632618081,1.80660302110866,1.458934540684636,1.4560895656870627,80.40940803566843
2024-08-08,25.62219827210705,18.90023059842679,15.59633712580365,6.265371248532879,5.870554429578327,1.0415509356421988,2.328006632618081,1.8122825623827463,1.458934540684636,1.4560895656870627,80.35155591146342
2024-08-09,25.501366597192227,18.803836790348672,15.725088479785923,6.266050078167232,5.8915456520848775,1.0410983825526303,2.328006632618081,1.8426036193838444,1.458934540684636,1.4560895656870627,80.31462033850518
2024-08-12,25.51878989114062,21.766474233550433,15.768533576384513,6.266050078167232,5.8342755111530575,1.0410983825526303,2.325291314080669,1.8362678761298836,1.458934540684636,1.4560895656870627,83.27180496953073
2024-08-13,25.533271590006812,21.737284559273252,15.773511660369769,6.265371248532879,5.966464684680241,1.0410983825526303,2.325291314080669,1.8252054421319233,1.458934540684636,1.4560895656870627,83.38252298799988
2024-08-14,25.684650598467517,21.74555926623947,15.749752623167415,6.250436996577115,5.920530546089025,1.0392881701943557,2.299269511430473,1.822037570504943,1.458934540684636,1.4560895656870627,83.42654938904201
2024-08-15,25.686913363915366,21.74047211695963,15.766497087481454,6.249984443487546,5.92756457876019,1.022996258969885,2.299269511430473,1.82063465592728,1.458934540684636,1.4560895656870627,83.42935612330352
2024-08-16,25.63803763024195,21.72757458018347,15.817861863147492,6.240707105151389,5.91964489969274,1.0211860466116105,2.299269511430473,1.8308171004425742,1.458934540684636,1.4560895656870627,83.4101228432734
2024-08-19,25.561556158104853,21.653808426583783,15.98440140010875,6.23391880880786,5.906302729506076,1.0211860466116105,2.299269511430473,1.8020799792549664,1.4600659234085573,1.4560895656870627,83.37867854950399
2024-08-20,25.58961444965811,21.75182395865837,16.016306392923337,6.22713051246433,5.751559667654062,1.0211860466116105,2.276415580407257,1.8207930495086293,1.4600659234085573,1.4560895656870627,83.37098514698133
2024-08-21,25.584636365672853,21.7398313017848,15.979649592668277,6.226677959374761,5.80766810480496,1.0211860466116105,2.276415580407257,1.839347726180943,1.4600659234085573,1.4560895656870627,83.39156816660108
2024-08-22,25.5147169133345,21.783771491463376,16.02648883743863,6.217400621038605,5.782895122405429,1.0177918984398457,2.276415580407257,1.8147738671408218,1.4600659234085573,1.4560895656870627,83.35040982076409
2024-08-23,25.500914044102657,21.781056172925968,16.04911649191706,6.217400621038605,5.869332762513036,1.0177918984398457,2.276415580407257,1.8061753584390179,1.4600659234085573,1.4560895656870627,83.43435841887906
2024-08-26,25.488921387229084,21.761370113529733,16.090751376157375,6.218079450672958,5.862318189624722,1.0177918984398457,2.2789046223998843,1.8122848251481942,1.4600659234085573,1.4560895656870627,83.44657735229742
2024-08-27,25.41832310525638,21.75099012959084,16.189181673138552,6.218079450672958,5.677869995526512,1.0177918984398457,2.283656429840355,1.9716966509487437,1.458934540684636,1.4560895656870627,83.44261343978589
2024-08-28,25.40248374712148,21.71530043528819,16.214524646154395,6.217174344493821,5.682848079511768,1.0177918984398457,2.283656429840355,1.9737331398518025,1.458934540684636,1.4560895656870627,83.42253682707336
2024-08-29,25.39411151496446,21.716408511527998,16.269962399626554,6.217174344493821,5.684658291870042,1.0177918984398457,2.283656429840355,1.9465799544776847,1.458934540684636,1.4560895656870627,83.44536745161247
2024-08-30,25.352476630724148,21.7019268126618,16.312049836956437,6.214459025956408,5.632577124663215,1.0177918984398457,2.2847878125642764,1.956083569358626,1.458934540684636,1.4560895656870627,83.38717681769646
2024-09-02,25.38890715443442,21.64151097520439,16.299378350448514,6.2106123246950755,5.754159585153634,1.0182444515294145,2.302663659602237,1.937212105523614,1.458934540684636,1.4560895656870627,83.46771271296299
2024-09-03,25.397731939681005,21.63031277527956,16.265663145275653,6.213327643232487,5.7448480790592145,1.0186970046189832,2.302663659602237,1.9736426292338887,1.458934540684636,1.4560895656870627,83.46191098235472
2024-09-04,25.409045766920222,21.628955116010854,16.270188676171337,6.213327643232487,5.748694780320548,1.0189232811637674,2.302663659602237,1.9804309255774182,1.458934540684636,1.4560895656870627,83.48725395537058
2024-09-05,25.41017714964415,21.619451501129912,16.28761197011973,6.21559040868033,5.768380839716783,3.729716287679853,2.302663659602237,1.9763579477713005,1.458934540684636,1.4560895656870627,86.224973870716
2024-09-09,25.357002161619835,21.590652380169033,16.304808987523337,6.215364132135546,5.772644568650154,3.730395117314206,2.3006271706991788,2.0066790047723986,1.458934540684636,1.4560895656870627,86.19319762925538
2024-09-10,25.327359934253085,21.622117717657105,16.33784536306185,6.215364132135546,5.717219034111416,3.730395117314206,2.3006271706991788,2.0087154936754574,1.458934540684636,1.4511114817018078,86.16968998529428
2024-09-11,25.30179068469246,21.45988150802456,16.42496183280381,6.21559040868033,5.616277293759678,3.7505337298000105,2.300853447243963,1.983825073749183,1.458934540684636,1.446133397716553,85.95878191715518
2024-09-12,25.296133771072853,21.43829449937559,16.47791054428334,6.216495514859467,5.578262834235913,3.7505337298000105,2.3010797237887473,1.9752265650473788,1.458934540684636,1.446133397716553,85.9390051208645
2024-09-13,25.271017074601794,21.39688589168006,16.648749335595493,6.220568492665586,5.531016291684948,3.7516651125239315,2.3148825930205903,1.9568529096108929,1.458934540684636,1.441155313731298,85.99172755579923
2024-09-16,25.249747079392066,21.335478284126857,16.767318245062476,6.220568492665586,5.532600227498438,3.753249048337422,2.3148825930205903,1.9760864159175593,1.458934540684636,1.4350458470221215,86.04391077372775
2024-09-17,25.199513686449947,21.349452670979648,16.894711939776045,6.220568492665586,5.559109203549554,3.753249048337422,2.3148825930205903,1.929382937074077,1.458934540684636,1.4350458470221215,86.11485095955963
2024-09-19,25.199513686449947,21.386626286862995,16.894711939776045,6.220568492665586,5.632649080604457,3.753249048337422,2.314203763386238,1.9126384727600376,1.458934540684636,1.4350458470221215,86.2081411585495
2024-09-20,25.199513686449947,21.385042351049506,16.894711939776045,6.221473598844723,5.628349826253555,3.753249048337422,2.314203763386238,1.903587410968665,1.458934540684636,1.4350458470221215,86.19411201277286
2024-09-23,25.205623153159124,21.27643458763702,16.977981708256674,6.221473598844723,5.598526577650983,3.7521176656135005,2.295875363258708,1.8972064124057473,1.458934540684636,1.4350458470221215,86.11921945453324
