date,KINGSTON SECURITIES LTD,VMS SECURITIES LTD,GLOBAL MASTERMIND SECURITIES LTD,GET NICE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CORNERSTONE SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,HANG SENG SECURITIES LTD,CHIEF SECURITIES LTD
2024-03-25,86.71775774155883,0.0,0.0,0.0,4.370047351939745,4.687130386288725,0.0,2.0154833578327964,1.8888739125339151,0.32070724984599747
2024-03-26,86.72876627147323,0.0,0.0,0.0,4.360548061025344,4.68633664242974,0.0,2.0151420450451587,1.8885540404704335,0.32065293955609353
2024-03-28,86.72817541452781,0.0,0.0,0.0,4.360518353925631,4.686985985691607,0.0,2.0151283164897493,1.888541174320947,0.32065075504425794
2024-04-02,86.72817879083034,0.0,0.0,0.0,4.360518523679336,4.686982275183817,0.0,2.015128394938106,1.8885412478413033,0.32065076752709815
2024-04-03,86.74129652684182,0.0,0.0,0.0,4.353981227324959,4.683060165582586,0.0,2.0138602912294896,1.8873528043821772,0.32044898463897387
2024-04-05,86.74699871846649,0.0,0.0,0.0,4.347993213455016,4.683210481643471,0.0,2.013924931771239,1.8874133843083416,0.3204592703554461
2024-04-08,86.74742059783127,0.0,0.0,0.0,4.348014359185036,4.682746924549745,0.0,2.0139347261547162,1.887422563424293,0.3204608288549379
2024-04-10,86.75271026493432,0.0,0.0,0.0,4.346948870372905,4.681599408914795,0.0,2.013441207793962,1.8849179486369654,0.32038229934706025
2024-04-11,86.76258159585154,0.0,0.0,0.0,4.3471517351111935,4.683590921814387,0.0,2.01367031123504,1.872586681299066,0.3204187546887691
2024-04-12,86.76080965309112,0.0,0.0,0.0,4.346965701841813,4.675715120334633,0.0,2.0136291862654474,1.8725484376650918,0.33033190080188835
2024-04-16,86.78030500505157,0.0,0.0,0.0,4.347942474956958,4.686395862015836,0.0,2.0140816533397063,1.840868877501951,0.3304061271339805
2024-04-18,86.78081149456897,0.0,0.0,0.0,4.347384205837585,4.686423213963704,0.0,2.0140934084406426,1.8408796216539716,0.3304080555351295
2024-04-23,86.7818244913406,0.0,0.0,0.0,4.346267648048728,4.686477918817283,0.0,2.0141169190541683,1.8409011103342636,0.3304119124049583
2024-04-24,86.88476683146193,0.0,0.0,0.0,4.3128565176505855,4.6423678004782705,0.0,1.9899184141662185,1.839286582603034,0.3308038536399611
2024-04-26,86.88730543894312,0.0,0.0,0.0,4.312982531107493,4.639581632001125,0.0,1.9899765557940017,1.839340323055462,0.3308135190988014
2024-04-29,86.88493606734558,0.0,0.0,0.0,4.315591866272151,4.639455113024759,0.0,1.9899222901690379,1.839290165202164,0.3308044979863123
2024-04-30,56.83941975027198,0.0,0.0,0.0,2.8232251603174423,3.0350683819140705,0.0,1.3017910059077513,1.203248692747376,0.21640961675736034
2024-05-03,86.89597166994979,0.0,0.0,0.0,4.316140006824401,4.6273429895068405,0.0,1.9901750381435608,1.83952378078912,0.33084651478628596
2024-05-13,86.89598859787377,0.0,0.0,0.0,4.316140847637715,4.627324410267137,0.0,1.990175425843141,1.8395241391408148,0.3308465792374284
2024-05-16,86.88735621260588,0.0,0.0,0.0,4.325646233898338,4.6268647245242915,0.0,1.9899777186612129,1.8393413978965427,0.33081371241373925
2024-05-17,86.89013192979603,0.0,0.0,0.0,4.325784421675402,4.625278871634593,0.0,1.9900412908033804,1.8394001577870405,0.329363328303552
2024-05-20,86.9003731522593,0.0,0.0,0.0,4.314605279879376,4.625726617411902,0.0,1.9902758451206264,1.8396169569309304,0.3294021483978652
2024-05-23,86.90155824291224,0.0,0.0,0.0,4.314469300393285,4.625789700056758,0.0,1.9903029872054678,1.8396420444280446,0.328237725004198
2024-05-28,86.89317865281467,0.0,0.0,0.0,4.314053272361603,4.625343652570984,0.0,1.9901110697814306,1.8394646546715168,0.33784869779980425
2024-05-29,86.88886252492819,0.0,0.0,0.0,4.31383898620104,4.6227764145124555,0.0,1.9900122176733748,1.8393732854200366,0.3451365712649168
2024-05-30,86.88632382645999,0.0,0.0,0.0,4.313712945462238,4.622641347312112,0.0,1.9899540739617199,1.8393195430414806,0.3480482637624647
2024-06-19,86.88640844735217,0.0,0.0,0.0,4.313717146701535,4.622548456776204,0.0,1.9899560120307014,1.8393213344035024,0.3480486027358878
2024-06-20,86.88386989228519,0.0,0.0,0.0,4.3135911130822855,4.622413400050796,0.0,1.9898978716033588,1.8421892891579668,0.3480384338204058
2024-06-21,86.88395450839754,0.0,0.0,0.0,4.313595314084274,4.622320511916404,0.0,1.989899809562868,1.8421910832642379,0.3480387727746818
2024-06-27,86.88522376986083,0.0,0.0,0.0,4.31365833009605,4.620927168188925,0.0,1.9899288794084844,1.8422179952776614,0.348043857168049
2024-06-28,86.88268528401767,0.0,0.0,0.0,4.316453954175424,4.620792160673381,0.0,1.989870740566572,1.8421641720370905,0.34803368852986305
2024-07-02,86.91053212109799,0.0,0.0,0.0,4.325143900900471,4.57414784777687,0.0,1.990508515586328,1.851522377560098,0.34814523707824496
2024-07-03,86.91688268288718,0.0,0.0,0.0,4.3254599396235065,4.567175070650913,0.0,1.9906539622544315,1.8516576684963724,0.34817067608759994
2024-07-09,86.90926212009907,0.0,0.0,0.0,4.325080698697695,4.56677463700309,0.0,1.9904794288031564,1.8602629656745264,0.34814014972245433
2024-07-10,86.90113499253995,0.0,0.0,0.0,4.324676248335508,4.566347585166458,0.0,1.9902932935187565,1.8694402862735087,0.3481075941658171
2024-07-24,86.90113498407499,0.0,0.0,0.0,4.3246762576551605,4.566347584721655,0.0,1.9902932933248838,1.869440286091408,0.3481075941319082
2024-07-26,86.90113499253995,0.0,0.0,0.0,4.324676248335508,4.566347585166458,0.0,1.9902932935187565,1.8694402862735087,0.3481075941658171
2024-08-15,82.6760669865047,0.0,0.0,4.861924998330528,4.114413732720822,4.344335190412588,0.0,1.8935267263410722,1.778549501666315,0.3311828640239823
2024-08-20,82.6762202238958,0.0,0.0,4.861934009749788,4.114236011916981,4.344343242496037,0.0,1.8935302359310426,1.7785527981497535,0.33118347786060887
2024-08-26,82.67637346185492,0.0,0.0,4.861943021202453,4.114058290454341,4.344351294609335,0.0,1.8935337455340235,1.778556094645412,0.3311840916995109
2024-09-09,82.67867209940917,0.0,0.0,4.862078197001138,4.114172672937399,4.34169179640951,0.0,1.893586391139962,1.7786055435467159,0.3311932995561049
2024-09-17,82.67798249472219,0.0,0.0,4.862037643472303,4.114972435612104,4.341655583309612,0.0,1.8935705971508066,1.778590708587615,0.3311905371453662
2024-09-19,82.67759938597791,0.0,0.0,4.862015114026373,4.114953367876353,4.342098839749886,0.0,1.8935618228262305,1.778582467050601,0.33118900249264516
2024-10-02,82.67530080806974,0.0,0.0,4.861879941735289,4.114838965172661,4.344758292128544,0.0,1.8935091785863638,1.7785330194324194,0.3311797948749807
2024-10-04,82.64887634544375,0.0,0.0,4.860326000430489,4.116858928970486,4.343369631887974,0.0,1.8929039801530652,1.8029781030770953,0.33468701003713114
2024-10-07,82.63547908860407,0.0,0.0,4.859538148996427,4.116191592415133,4.358875425821637,0.0,1.89259714330402,1.8026858430756125,0.3346327577831061
2024-10-08,82.79968403219891,0.0,0.0,4.869194536258337,4.11648187623147,4.258297504006685,0.0,1.8960794874184288,1.733317915876776,0.3269446480093814
2024-10-09,82.77940117100334,0.0,0.0,4.868001763628012,4.11491675622126,4.28119394706327,0.0,1.8956150180486648,1.7340067853765504,0.3268645586588999
2024-10-10,82.69637589073339,0.0,0.0,4.863119302471461,4.087152147012182,4.292751045970674,0.0,1.893713772498068,1.8541628162213026,0.312725025092924
2024-10-14,82.78063015243968,0.0,0.0,4.868074036243118,4.076284250224555,4.317352974340989,0.0,1.722774640838148,1.8876006458585053,0.34728330005500646
2024-10-15,82.78708290372494,0.0,0.0,4.868453502682746,4.09386235689799,4.332722729065664,0.0,1.722908931145644,1.862692422689458,0.3322771537935603
2024-10-16,82.79215362836379,0.0,0.0,4.868751696389582,4.096340386421358,4.324635810389752,0.0,1.723014459646725,1.862806512956092,0.3322975058326898
2024-10-21,71.1503014573069,5.841084178960481,4.785224608382182,4.184130054767637,3.5203313534522342,3.7189179354388644,3.4323616983415794,1.4807317679359484,1.6013457468025256,0.28557119861164937
2024-10-22,71.07530691396059,5.8349275017338735,4.780180838686696,4.179719856689318,3.5476919944875047,3.7496543959129762,3.4287438865699604,1.4791710324157852,1.5977458082098284,0.3268577713334673
2024-10-23,71.05951293751257,5.833630895197234,4.779118612340281,4.1787910615867405,3.5469036452528884,3.747863910210283,3.4279819693508573,1.4788423389009355,1.5973907656393425,0.3499638640088704
2024-10-24,71.01550505703162,5.830018068137307,4.77615885548294,4.176203093699107,3.5447070116813215,3.769423614176194,3.4258589851850263,1.4779264767705866,1.6081828363090884,0.37601600152680426
2024-10-25,71.01058726827601,5.829614342256918,4.775828108834083,4.175913893691322,3.5442227510608126,3.7691625834470597,3.42562174613727,1.4778241310898337,1.6080714704395784,0.3831537047671082
2024-10-28,71.00380522889908,5.829057570717033,4.775371981719275,4.175515062847202,3.553434995383803,3.7688026003791486,3.425294573775141,1.4776829878908433,1.6079178876506877,0.38311711073777943
2024-10-29,71.00674372750242,5.829298806767342,4.775569610900604,4.175687866898208,3.5494435459727574,3.768958572599818,3.425436329886501,1.4777441419287445,1.6127600010820486,0.3783573964615498
2024-10-30,71.055041341876,5.8332637995420855,4.778817874479154,4.178528100821818,3.551857818851994,3.703503807521947,3.4277662551053933,1.478749279088443,1.6138569737992923,0.37861474891387203
2024-11-04,71.06013509353221,5.833681971097248,4.779160455540303,4.178827648665744,3.544943701645156,3.698990141650564,3.4280119827794517,1.478855286789617,1.618751827476284,0.3786418908234105
2024-11-06,71.16818114405707,5.842552011889676,4.786427109499883,4.185181504068187,3.550333744399671,3.667439905988828,3.433224232311537,1.4811038678375577,1.5063388688442627,0.37921761110332386
2024-11-07,71.1685217869991,5.842579976972868,4.786450019494015,4.18520153623028,3.550350737894691,3.669850685016384,3.433240665267731,1.4811109570671948,1.5034742088482747,0.3792194262094659
2024-11-08,71.15943897751656,5.841834323705316,4.785839153727337,4.184667404183624,3.5427188692984073,3.690918600284474,3.432802501454751,1.480921931802826,1.5016872093069333,0.3791710287197633
2024-11-11,71.15433097976917,5.841414982617262,4.785495614543106,4.184367018570958,3.5424645643142183,3.6906536571628448,3.4325560865350067,1.480815627621674,1.496793918929072,0.3911075499366946
2024-11-12,71.14411718394564,5.840576481023171,4.784808684113878,4.183766376701518,3.5419560638579033,3.690123885012779,3.4320633628098602,1.4806030650374356,1.4965790627528235,0.4054058347449954
2024-11-13,71.12029639311973,5.83862091313978,4.783206613116054,4.182365549371465,3.540770130321143,3.688888341264879,3.4309142240377066,1.4801073229113895,1.4960779714719226,0.4387525412459255
2024-11-14,71.12018294224619,5.8386115993900285,4.783198982959879,4.182358877675069,3.540764482095746,3.6890419764478586,3.430908751054106,1.4801049618488342,1.496075584933039,0.43875184134924894
2024-11-15,71.12001285165962,5.838597635802892,4.783187543490984,4.182348875171627,3.5386035796308923,3.689033153758044,3.4309005457141057,1.4801014220390258,1.4960720069279878,0.44114238580482334
2024-11-18,71.08725718018898,5.835908558870264,4.780984555703512,4.180422615034182,3.617772447596214,3.682075016525832,3.4293203793640488,1.47941973324315,1.4953829625761883,0.41145655089762767
2024-11-19,71.14871285894768,5.840953762974143,4.78511776695206,4.184036634191708,3.6496107563896665,3.6442657798439813,3.432285062768005,1.4806987071054416,1.48949806016709,0.34482061066022074
2024-11-20,71.19538561634391,5.8447853631112014,4.788256750521476,4.1867813152817455,3.6472166033492335,3.6377183778460616,3.4345366032613205,1.4816700288448896,1.486485099833214,0.2971642416069508
2024-11-21,71.19203351646811,5.84451017246338,4.788031304522136,4.1865841886139785,3.6469651603426816,3.637547102766687,3.434374894610942,1.4816002672181119,1.4864151114979394,0.30193828149603563
2024-11-22,71.18203601970554,5.843689427941248,4.787358921319948,4.185996266626018,3.6464530170510407,3.651079281344658,3.433892605368812,1.4813922061030782,1.4862063742343576,0.3018958803053033
2024-11-25,71.17709514033504,5.84328380643677,4.787026621708189,4.185705708730302,3.652183693146998,3.650107799052494,3.4336542524067015,1.4812893798761253,1.4861032138469148,0.30355038446046906
2024-11-26,71.18731840798544,5.844123085620512,4.78771418916661,4.186306907608702,3.640738976024755,3.6506320692395393,3.43414743306225,1.481502139581594,1.48631666497022,0.30120012674037
2024-11-27,71.18765923415165,5.844151065745494,4.787737111483512,4.186326950545644,3.6407564069258638,3.650649547506178,3.4341638748573615,1.4815092326243684,1.4858450073525278,0.3012015688073948
2024-11-28,71.18426475115247,5.8438723956550485,4.7875088150006055,4.186127331456949,3.640582802598085,3.628912531735199,3.434000121602724,1.481438588948802,1.4857741569316665,0.3275185049184472
2024-11-29,71.18256081546558,5.8437325110505025,4.787394216540543,4.186027128248067,3.638101960964545,3.628825666560865,3.433917922041115,1.4814031277961375,1.4857385919986366,0.3322980593340064
2024-12-03,71.19244477811895,5.844543934989651,4.78805896398853,4.1866083736448,3.6386071249190217,3.605389247647507,3.434394734284274,1.4772995730487821,1.4859448923141598,0.3467083770443216
2024-12-04,71.21460846150566,5.84636346263361,4.789549585967387,4.187911751590969,3.6397398987201846,3.5753796077263096,3.43546393253632,1.4777594870200812,1.486407497752504,0.3468163145469637
2024-12-05,71.21290307285352,5.846223458747879,4.789434889787919,4.187811462937677,3.639652737233881,3.575293987487122,3.435381662882215,1.4777240988558518,1.486371902492853,0.34920272672107144
2024-12-06,71.20267245594233,5.845383576226554,4.78874682805382,4.187209831871887,3.6391298559688616,3.574780352154864,3.4348881276909764,1.4775118054581178,1.4861583667308518,0.3635187999017349
2024-12-09,71.24071109675849,5.848506358541028,4.791305122767612,4.1894467671626945,3.6355639893173057,3.576690108925531,3.4367231497656574,1.4783011373600101,1.4366436141006194,0.3661086553010521
2024-12-10,71.2390044577235,5.848366252005113,4.79119034249345,4.189346404978238,3.6354768959219306,3.5766044259099905,3.4366408197918323,1.478265723249347,1.436609197935572,0.3684954799910309
2024-12-12,71.23559142494672,5.8480860590706305,4.790960798442363,4.189145695034266,3.6353027216490106,3.5764330721940305,3.436476171677373,1.4781949001180492,1.436540370552072,0.3732687863154829
2024-12-13,71.23678594921785,5.848184123543703,4.791041136358301,4.189215941326994,3.6353636807460994,3.574816179729201,3.436533796722832,1.4782196874420583,1.4365644593861047,0.3732750455268684
2024-12-16,71.23820799727112,5.848300866582251,4.791136776421653,4.187303340454584,3.635436250862455,3.57488754117991,3.4366023977430853,1.478249196064617,1.4365931364756965,0.37328249694462623
2024-12-17,71.24162128078842,5.848581080101279,4.791366337336333,4.18750396949728,3.635610437931195,3.5702674608008196,3.4367670579535186,1.478320024398979,1.436661968915642,0.373300382276528
2024-12-18,71.2419056220634,5.848604423098972,4.7913854607530775,4.187520682763996,3.635624948467152,3.569882588129432,3.4367807748609884,1.4783259247054714,1.4366677029554997,0.37330187220200606
2024-12-19,71.25021259759707,5.849286384276519,4.791944147686665,4.188008957629115,3.6243886332832607,3.570298844924625,3.437181511668378,1.4784983010221924,1.4368352218245455,0.3733454000876231
2024-12-20,71.25020098907964,5.84928543127525,4.791943366954015,4.188008275293256,3.624388042775848,3.56791858415382,3.4371809516618868,1.478498060136268,1.436834987726623,0.37574131094339963
2024-12-27,71.25020098907964,5.84928543127525,4.791943366954015,4.188008275293256,3.624388042775848,3.56791858415382,3.4371809516618868,1.478498060136268,1.422459157625761,0.39011714104426165
2024-12-30,71.24564886398548,5.8489117245540765,4.791637213071673,4.187740706398012,3.628948120392856,3.566892106010086,3.436961352594852,1.4784035999378715,1.4223682777133262,0.3924880353417744
2025-01-09,71.24906286059547,5.84919199661445,4.791866821945514,4.187941377355512,3.6291220147538223,3.562271159907543,3.4371260472055902,1.4784744430694714,1.422436435706912,0.39250684284572007
2025-01-13,71.24911970640821,5.849196663371592,4.791870645119506,4.187944718689724,3.6291249102359835,3.5621942174067445,3.4371287895044484,1.4784756226650757,1.42243757059279,0.3925071560059161
2025-01-24,71.2538998590034,5.849589090011042,4.792192135026953,4.188225690790123,3.6293683907299097,3.5557241384852762,3.437359388846178,1.4785748146145865,1.4225330029107273,0.39253348958179946
2025-01-27,71.2237500547396,5.847113941753382,4.790164405244422,4.18645351852952,3.6278326888694044,3.554219597863591,3.4359049321362556,1.477949182314625,1.4211328027958003,0.43547887575339583
2025-02-03,71.07055222145907,5.834537165240877,4.7798610611018155,4.177448718758721,3.620029447576831,3.5465746937272953,3.4285145154486116,1.4747702060285501,1.4180760349897685,0.6496359356684618
2025-02-04,71.0518732269405,5.833003713138404,4.778604802415634,4.1763507880507085,3.614299414818746,3.545642571389799,3.4276134220725343,1.4743826021091557,1.4177033316174636,0.6805261274470531
2025-02-05,71.04168882227917,5.8321676244118485,4.777919848693599,4.175752159970949,3.6137813498313505,3.5451343475092525,3.427122116206445,1.47417126765218,1.417500121430833,0.6947623420143773
2025-02-10,71.03829466949799,5.831888981430651,4.7776915744195545,4.175552655411833,3.6136086945042813,3.5449649719242298,3.426958378881854,1.474100836295733,1.417432397646964,0.6995068399869202
2025-02-11,71.03444829850307,5.831573213594048,4.777432886139101,4.175326569964594,3.6068839568789772,3.5447730296695705,3.426772826098378,1.4740210210534515,1.4173556507193115,0.7114125473795039
2025-02-12,71.04463062714532,5.832409131889812,4.778117700238149,4.17592507601824,3.602622862661051,3.528557738001429,3.4272640318152305,1.4742323124313883,1.4175588194829785,0.7186817003164053
2025-02-14,71.02596525394873,5.8308767980298,4.7768623576561,4.174827945956518,3.6016763548162696,3.530019120275306,3.4263635955453475,1.473844991165205,1.417186387897928,0.74237719470881
2025-02-17,71.02619138562835,5.830895362310614,4.776877566177441,4.174841237727383,3.601687821793462,3.529711980221205,3.4263745043637233,1.4738496835765251,1.417190899920216,0.7423795582810805
2025-02-18,71.01940636544775,5.8303383460616445,4.776421238588216,4.174442421720271,3.601343758229326,3.5269865817765425,3.426047188204643,1.4737088890379026,1.4170555179059459,0.7542496930277657
2025-02-19,71.02008480913065,5.830394042897516,4.776466867423798,4.174482299892106,3.6013781616276046,3.5260649814721567,3.4260799170064042,1.473722967281264,1.417069054943407,0.7542568983251028
2025-02-21,70.9814341957059,5.827221020690184,4.773867414396883,4.172210459439435,3.54642828811659,3.5241460232665216,3.4242153727610645,1.47292093646341,1.4162978563678776,0.8612584327921268
2025-02-25,70.98041747297425,5.827137552834945,4.773799034551179,4.172150697597997,3.5463774898438083,3.5232999905509805,3.424166325039684,1.4728998386620622,1.4161186021154484,0.8636329958296403
2025-02-27,70.96686621067818,5.826025061922311,4.772887642294427,4.171354169337744,3.5647919819611387,3.522627337951581,3.423512598594167,1.4726186392445308,1.415848243116406,0.8634681148995093
2025-02-28,56.839419654703384,4.66623230100577,3.82274402338342,3.3409584334119753,2.855145200337495,2.818252471179425,2.741990448147736,1.1794629423098806,1.1339938869353499,0.691576635151519
2025-03-03,70.97827145514452,5.8269613754957605,4.773654703787733,4.172024557035514,3.5653648876873856,3.5190563794541463,3.424062798993387,1.4728553070936705,1.4160757872676728,0.8516727480402083
2025-03-05,70.95456157478137,5.82501491280709,4.772060092090356,4.170630916403085,3.564173898202786,3.517880859058432,3.4229190106528753,1.472363308311402,1.4156027553550472,0.8847926723375696
2025-03-10,70.98465313439853,5.827485279470336,4.774083904620106,4.172399665107562,3.5458730025889382,3.4967756076012395,3.4243706575827946,1.4729877319888496,1.4162031070979313,0.8851679095437135
2025-03-12,70.98126442927811,5.827207083714864,4.773855996729336,4.172200480755942,3.5457037277179673,3.496608676569204,3.424207183058807,1.4729174136756749,1.4161354996009772,0.889899508899112
2025-03-13,70.98137726795099,5.827216347206001,4.773863585711859,4.172207113288753,3.545709364311036,3.4964552654586334,3.424212626509235,1.4729197551674411,1.4161377508267294,0.8899009235693126
2025-03-14,70.96613204943857,5.825964790953479,4.772838266165889,4.171311016149342,3.5544935014633063,3.4957043047617216,3.423477181921747,1.4726034048177707,1.4158335959866006,0.9016418883415774
2025-03-18,70.97409262427038,5.826618314364527,4.773373655866308,4.171778929963042,3.55322154343629,3.496096432878393,3.42386120801285,1.4727685930457761,1.40644566879039,0.9017430293720432
2025-03-19,70.97437483401721,5.82664148237441,4.773392635926794,4.1717955179408825,3.5532356718839404,3.4957127105765458,3.4238748220932695,1.4727744491213721,1.3945177795605657,0.9136800965050155
2025-03-20,70.96421263251737,5.825807216416455,4.772709175481844,4.171198194938481,3.5527269150691243,3.4952121899726873,3.4233845873298967,1.47256357539757,1.3967044653142502,0.9254810475623187
2025-03-24,71.30153171763139,5.75670736491283,4.71610011118489,4.121723647437108,3.4987978000562574,3.4443233066969885,3.3827798508810645,1.4645297111571667,1.3801381651325855,0.9333683249097182
2025-03-25,72.26411500064881,5.569905216581608,4.563065124921038,3.9879758670893204,3.3767459927019474,3.3325568137256996,3.2730104109182743,1.4078803564324247,1.335353402264136,0.8893918147167406
2025-03-26,72.24763146827325,5.568634714438665,4.562024284225518,3.9870662049517924,3.3759757528409295,3.331796653470061,3.2722638332694176,1.4075592172136582,1.3396108308159038,0.9074370405007963
2025-03-28,72.24268787482661,5.568253676811249,4.561712124603166,3.9867933872280616,3.3757447493980677,3.338411241199103,3.2720399263853706,1.4074629040144493,1.3395191670313662,0.9073749485025466
2025-03-31,60.53983586933853,4.66623230100577,3.82274402338342,3.3409584334119753,2.828895755089329,2.797482738351578,2.741990448147736,1.1794629423098806,1.1225256548651996,0.7603860275724206
2025-04-01,72.24938924356944,5.568770198583065,4.562135277671593,3.9871632097440166,3.366933619328119,3.338568999452724,3.2723434470146957,1.407593462942821,1.339643423369833,0.907459118323698
2025-04-03,72.21644312528845,5.566230808789421,4.560054918930215,3.985345041423299,3.365398279106867,3.382647142843212,3.2708512404314973,1.4069515925933664,1.339032538611598,0.9070453119820739
2025-04-09,72.214796608096,5.5661039000920765,4.559950950796399,3.9852541765337453,3.3653215488514534,3.384849994793334,3.2707766658253785,1.4069195144421045,1.33900200899811,0.90702463157141
2025-04-10,72.1966898730413,5.564708286265829,4.558807614145095,3.984254936144109,3.3644777469089013,3.404515930660892,3.2699565695391204,1.4065667512953834,1.3432250827217864,0.9067972092775956
2025-04-14,72.19679947377057,5.564716733967344,4.558814534803647,3.9842609845827206,3.348527003601096,3.413486919551874,3.2699615336119243,1.406568886583608,1.3500653436541643,0.9067985858730547
2025-04-15,72.18034663310266,5.56344859745086,4.557775632113743,3.983353016201345,3.331811697149674,3.412709024176751,3.2692163460621324,1.4062483453137997,1.3497576789079109,0.9453330295211252
2025-04-16,72.18084010921389,5.563486633136568,4.557806792304844,3.9833802492314954,3.3318344757806497,3.373307327125869,3.269238696746833,1.4062579594261897,1.349766906809986,0.9840808502236709
2025-04-22,72.18100460275042,5.563499311814045,4.557817179129893,3.9833893269909604,3.3318420687268557,3.373087123725956,3.2692461470429803,1.4062611641595326,1.3497699828053842,0.9840830928539733
2025-04-28,72.16784962618927,5.562485364952987,4.556986517676904,3.982663354922285,3.3312348410419435,3.3724694170951204,3.268650327454798,1.406004873286952,1.349523987441583,1.0021316899381716
2025-04-29,72.16620532406579,5.562358626986638,4.556882689412013,3.982572612273786,3.378626392876699,3.32492512529092,3.2685758531743234,1.4059728382906103,1.3494932393290966,1.0043872983001256
